"";"V1";"Ca_Wet";"Mg_Wet";"K_Wet";"NO3_Wet";"NH4_Wet";"Ntot_Wet";"SO4_Wet";"Na_Wet";"Cl_Wet";"K_Folx";"NO3_Folx";"NH4_Folx";"Ntot_Folx";"SO4_Folx";"Na_Folx";"Cl_Folx";"Ca_WTH";"Mg_WTH";"K_WTH";"Na_WTH";"Al_WTH";"Si_Wet";"P_WTH";"V79";"Year";"N_TU";"Ca_TU";"Mg_TU";"K_TU";"S_TU";"P_TU";"N_LF";"Ca_LF";"Mg_LF";"K_LF";"S_LF";"P_LF";"N_L_Min";"Ca_L_Min";"Mg_L_Min";"K_L_Min";"S_L_Min";"P_L_Min";"N_SOM_Min";"Ca_SOM_Min";"Mg_SOM_Min";"K_SOM_Min";"S_SOM_Min";"P_SOM_Min"
"115";2119;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0,7381278;0;0;0;0;0;0;0,9078038;0,4671193;0,0598804;0,1576145;1,2292657;3,7075441;0,1871626;NA;2119;14,14779;1,2286392;1,046268;2,9977639;3,463268;0,5131876;0,2085728;0,067586;0,0115269;1,7144111;0,0290252;0,0020666;0,4414619;0,1097972;0,0118213;1,6813781;0,0298803;0,0021705;13,7121859;-0,0037363;-0,0022659;-0,003645;1,3240597;-0,0041387
"116";2120;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0,7419633;0;0;0;0;0;0;0,9022752;0,4653992;0,0607314;0,1586099;1,2368795;3,6978734;0,1857691;NA;2120;13,739913;1,2416631;1,0540439;3,0688319;3,4573939;0,5120092;0,2044322;0,0587371;0,0114721;1,724272;0,0288116;0,0020479;0,4424761;0,0977616;0,0117448;1,6909558;0,0296358;0,0021456;13,6590881;-0,0037266;-0,00226;-0,0036355;1,318794;-0,0041232
"117";2121;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0,7478874;0;0;0;0;0;0;0,9055634;0,4657942;0,0594941;0,1567804;1,2242843;3,6936195;0,1875664;NA;2121;13,8286638;1,240238;1,0630114;3,1165094;3,462538;0,5139279;0,2000403;0,0513721;0,01147;1,7384416;0,0287119;0,0020377;0,4414297;0,0867348;0,0116801;1,701223;0,0294139;0,0021231;13,6054564;-0,0037171;-0,0022542;-0,0036263;1,313495;-0,004108
"118";2122;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0,7518083;0;0;0;0;0;0;0,9042256;0,4655319;0,060058;0,1577602;1,2305217;3,6960094;0,186799;NA;2122;14,0116138;1,2308491;1,0562807;3,037847;3,4518015;0,5128658;0,1946118;0,0451531;0,0114322;1,7459227;0,0285364;0,002023;0,4386603;0,0768017;0,01163;1,712091;0,0292208;0,0021033;13,5527601;-0,0037084;-0,0022489;-0,0036177;1,3083657;-0,0040942
"119";2123;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0,7549674;0;0;0;0;0;0;0,8981888;0,4636149;0,0609391;0,1587204;1,2380772;3,684684;0,1853424;NA;2123;13,6039333;1,2426842;1,063612;3,1099586;3,4310963;0,5116243;0,1882752;0,0399577;0,0114069;1,7542764;0,0283915;0,002011;0,4339989;0,0679528;0,0115803;1,7216871;0,0290279;0,0020843;13,4995289;-0,0036999;-0,0022438;-0,0036094;1,3032318;-0,0040808
"120";2124;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0,7603663;0;0;0;0;0;0;0,9023264;0,4643652;0,0596523;0,156911;1,2254167;3,6831939;0,1872362;NA;2124;13,6920147;1,2403073;1,0720537;3,1575348;3,455071;0,5136404;0,1820659;0,0356503;0,0114307;1,7672597;0,028351;0,0020066;0,4277073;0,0601623;0,0115428;1,7316198;0,0288602;0,0020678;13,445363;-0,0036919;-0,0022389;-0,0036016;1,2981455;-0,0040687
"121";2125;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0,7638497;0;0;0;0;0;0;0,9009212;0,4640781;0,0602262;0,1578832;1,2316436;3,6853852;0,1864588;NA;2125;13,8763704;1,2301959;1,0649972;3,0785489;3,4293842;0,5125624;0,1751422;0,0319914;0,0114149;1,7737484;0,0282275;0,0019969;0,4201558;0,053359;0,0115193;1,7419554;0,0287222;0,0020541;13,3948698;-0,0036845;-0,0022344;-0,0035944;1,2930616;-0,0040575
"122";2126;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0,7666196;0;0;0;0;0;0;0,8948526;0,4621477;0,0611049;0,1588351;1,2391574;3,6739049;0,1850041;NA;2126;13,4696836;1,2413412;1,0718026;3,1496372;3,4146571;0,5113195;0,1675624;0,0289384;0,0114078;1,7812063;0,0281332;0,0019893;0,4111787;0,0474415;0,0114946;1,7509131;0,0285834;0,0020408;13,3426409;-0,0036775;-0,0022302;-0,0035876;1,2881141;-0,0040471
"123";2127;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0,7474394;0;0;0;0;0;0;0,8989612;0,4628849;0,0598191;0,1570401;1,2265711;3,6723673;0,1868914;NA;2127;13,557354;1,2406596;1,0799527;3,1754894;3,415154;0,5133469;0,1602719;0,0540521;0,0114399;1,7288345;0,0281118;0,0019875;0,4010102;0,0446085;0,0114796;1,7548409;0,0284665;0,0020296;13,2922812;-0,0036709;-0,0022262;-0,0035811;1,2830925;-0,0040376
"124";2128;1,09009;1,7463391;0,7533862;6,6738267;4,7059512;11,3797779;2,2869554;16,1032791;29,2413216;0,7454306;0;0;0;0;0;0;0,9038205;0,4630181;0,0581708;0,152949;1,2003031;3,6621735;0,1895175;NA;2128;19,8660545;1,226671;1,0635544;3,0642734;3,4130964;0,5157323;0,1576065;0,0594416;0,0115869;1,7427936;0,0281701;0,0020098;0,3905959;0,0488125;0,0114856;1,7462388;0,0283808;0,0020225;13,1866875;-0,0036647;-0,0022224;-0,0035751;1,2782192;-0,0040289
"125";2129;1,5408158;1,7721338;0,7109369;6,0000706;4,6652975;10,6653671;2,2847517;16,1259956;28,8638268;0,7724004;0;0;0;0;0;0;0,8959806;0,4601893;0,058677;0,1528614;1,2020556;3,6390338;0,1883413;NA;2129;19,5433254;1,234789;1,0646272;3,1457496;3,3929346;0,5147623;0,1570523;0,0522788;0,0118542;1,805123;0,0283865;0,002054;0,3819518;0,0507208;0,0115464;1,7526928;0,0283522;0,0020264;13,1399355;-0,0036605;-0,0022199;-0,003571;1,2734724;-0,0040239
"126";2130;1,1733867;1,8159763;0,720636;6,1262236;4,7108202;10,8370438;2,4052696;16,3639107;30,0533886;0,7704394;0;0;0;0;0;0;0,903493;0,4625033;0,0577107;0,1523638;1,1962438;3,6552258;0,1901047;NA;2130;19,5423927;1,231115;1,0677449;3,1903043;3,4068589;0,5166366;0,1570511;0,078095;0,0121316;1,7898685;0,0286722;0,0021;0,3750734;0,0531109;0,0116624;1,7670398;0,028396;0,0020409;13,0912457;-0,003659;-0,0022189;-0,0035695;1,2685561;-0,0040249
"127";2131;1,09009;1,7463391;0,7533862;6,6738267;4,7059512;11,3797779;2,2869554;16,1032791;29,2413216;0,7781188;0;0;0;0;0;0;0,8999521;0,4612833;0,0583086;0,1529024;1,2005577;3,6487238;0,1892117;NA;2131;19,7000008;1,2188271;1,0557795;3,1132951;3,3891623;0,5154244;0,1568559;0,0803515;0,0123383;1,8173237;0,0288641;0,0021364;0,3696589;0,0610662;0,0118149;1,7739174;0,0284977;0,0020627;13,0415545;-0,0036601;-0,0022196;-0,0035706;1,2638212;-0,0040304
"128";2132;1,5408158;1,7721338;0,7109369;6,0000706;4,6652975;10,6653671;2,2847517;16,1259956;28,8638268;0,7738107;0;0;0;0;0;0;0,8919044;0,458472;0,0588138;0,1527353;1,2020447;3,6251116;0,1879544;NA;2132;19,3546181;1,2282833;1,058338;3,1814618;3,379514;0,514378;0,1567335;0,1014996;0,012521;1,7971817;0,0290425;0,0021686;0,3652343;0,0675038;0,0119745;1,7852266;0,0286144;0,0020872;12,9922638;-0,0036624;-0,0022211;-0,0035729;1,2591871;-0,0040386
"129";2133;1,1733867;1,8159763;0,720636;6,1262236;4,7108202;10,8370438;2,4052696;16,3639107;30,0533886;0,7506615;0;0;0;0;0;0;0,9145049;0,4659326;0,0558844;0,1500365;1,1786674;3,6733458;0,1927801;NA;2133;18,7823391;1,2274007;1,063262;3,2022631;3,2916491;0,5092115;0,1786155;0,131441;0,0126884;1,7371106;0,0291169;0,0021942;0,3636391;0,080009;0,0121407;1,7821001;0,0287429;0,0021132;12,2693357;-0,0036241;-0,0021978;-0,0035355;1,1364243;-0,0042321
"130";2134;1,09009;1,7463391;0,7533862;6,6738267;4,7059512;11,3797779;2,2869554;16,1032791;29,2413216;0,7429242;0;0;0;0;0;0;0,8825173;0,454047;0,0587769;0,1514224;1,1954904;3,5872028;0,1873696;NA;2134;18,9356155;1,2183762;1,0547538;3,0984051;3,2719035;0,5033814;0,2218538;0,1248271;0,0127459;1,7296553;0,0289776;0,0021993;0,3780861;0,0937606;0,0122953;1,7670783;0,02883;0,0021369;12,2264566;-0,0034686;-0,0021035;-0,0033838;1,1322372;-0,0040174
"131";2135;1,5408158;1,7721338;0,7109369;6,0000706;4,6652975;10,6653671;2,2847517;16,1259956;28,8638268;0,7252705;0;0;0;0;0;0;0,8755073;0,451599;0,0591319;0,1510754;1,1956942;3,56533;0,1864375;NA;2135;18,5886059;1,2281364;1,0581169;3,1321576;3,2519014;0,5026892;0,2532894;0,1384511;0,0127706;1,6787745;0,0288043;0,0021971;0,4052582;0,1023559;0,0124171;1,7536911;0,028849;0,002154;12,180172;-0,0034264;-0,0020779;-0,0033427;1,1280333;-0,0039625
"132";2136;1,1733867;1,8159763;0,720636;6,1262236;4,7108202;10,8370438;2,4052696;16,3639107;30,0533886;0,694991;0;0;0;0;0;0;0,9124665;0,4655629;0,0566485;0,1512927;1,1871223;3,6755359;0,1918338;NA;2136;18,635273;1,2278556;1,0628648;3,1219811;3,2736509;0,508;0,2781619;0,162112;0,0128099;1,6105168;0,0286877;0,0022001;0,4382913;0,1146378;0,0125155;1,7258452;0,0288237;0,0021666;12,1330194;-0,0034153;-0,0020712;-0,0033318;1,1237984;-0,003951
"133";2137;1,09009;1,7463391;0,7533862;6,6738267;4,7059512;11,3797779;2,2869554;16,1032791;29,2413216;0,6989022;0;0;0;0;0;0;0,8004408;0,4236255;0,0584956;0,1380765;1,1417108;3,2782614;0,1800507;NA;2137;19,4035397;1,2138113;1,0489918;2,9973311;3,3604193;0,5061937;0,2803868;0,1504395;0,0128207;1,6367056;0,0286379;0,0021991;0,47186;0,1267365;0,012596;1,6956207;0,0287813;0,0021764;12,7542257;-0,0034522;-0,0020936;-0,0033678;1,2370321;-0,0037644
"134";2138;1,5408158;1,7721338;0,7109369;6,0000706;4,6652975;10,6653671;2,2847517;16,1259956;28,8638268;0,7311903;0;0;0;0;0;0;0,857983;0,4458;0,0587389;0,1472611;1,1798128;3,4976933;0,1848389;NA;2138;19,0935402;1,2212412;1,0547943;3,0711067;3,3456962;0,5112616;0,259444;0,1284416;0,0128801;1,7108172;0,0287261;0,0022079;0,4925951;0,1302391;0,0126619;1,689108;0,0287538;0,0021839;12,7015963;-0,0036104;-0,0021895;-0,0035221;1,2324743;-0,0039906
"135";2139;1,1733867;1,8159763;0,720636;6,1262236;4,7108202;10,8370438;2,4052696;16,3639107;30,0533886;0,733658;0;0;0;0;0;0;0,9052756;0,4633055;0,0576989;0,1526334;1,1974649;3,6621697;0,1902704;NA;2139;19,1343517;1,2208699;1,0619475;3,1098695;3,3667018;0,516877;0,2422491;0,1413798;0,0129771;1,705647;0,0288874;0,0022276;0,5003908;0,130201;0,0127308;1,6966563;0,028765;0,0021931;12,6524401;-0,0036543;-0,0022161;-0,003565;1,2279668;-0,0040555
"136";2140;1,09009;1,7463391;0,7533862;6,6738267;4,7059512;11,3797779;2,2869554;16,1032791;29,2413216;0,7443369;0;0;0;0;0;0;0,8847702;0,455453;0,0590855;0,1527555;1,2032087;3,6011977;0,1873439;NA;2140;19,295126;1,2139448;1,056015;3,0277016;3,3444426;0,5137221;0,2274604;0,1331113;0,013025;1,7394783;0,028931;0,0022393;0,4997285;0,1332617;0,0128045;1,7007908;0,0288088;0,0022048;12,6034164;-0,0036664;-0,0022235;-0,0035768;1,223825;-0,0040757
"137";2141;1,5408158;1,7721338;0,7109369;6,0000706;4,6652975;10,6653671;2,2847517;16,1259956;28,8638268;0,7459306;0;0;0;0;0;0;0,8813626;0,4543967;0,0597263;0,1535174;1,2089871;3,5964227;0,1863662;NA;2141;18,9546623;1,226737;1,063952;3,0966895;3,3342335;0,5129633;0,2151169;0,141095;0,0130815;1,7351981;0,028979;0,0022495;0,4935285;0,1331309;0,012868;1,7125349;0,0288442;0,0022155;12,5543261;-0,0036695;-0,0022253;-0,0035798;1,2193798;-0,0040829
"138";2142;1,1733867;1,8159763;0,720636;6,1262236;4,7108202;10,8370438;2,4052696;16,3639107;30,0533886;0,7314144;0;0;0;0;0;0;0,8993666;0,4608765;0,0581107;0,1529291;1,2002771;3,6447067;0,1894901;NA;2142;18,993763;1,2295611;1,0725905;3,1236894;3,342809;0,5161247;0,2051723;0,163826;0,0131875;1,7008408;0,0291082;0,0022666;0,4841751;0,1378792;0,0129363;1,7143443;0,028894;0,0022268;12,5055027;-0,0036698;-0,0022255;-0,0035801;1,2151041;-0,0040861
"139";2143;1,09009;1,7463391;0,7533862;6,6738267;4,7059512;11,3797779;2,2869554;16,1032791;29,2413216;0,7431985;0;0;0;0;0;0;0,8935754;0,459146;0,0588095;0,1530999;1,2037336;3,6315324;0,1881796;NA;2143;19,146553;1,2207495;1,0660478;3,0393174;3,2565105;0,5144514;0,1964369;0,1520041;0,0132418;1,7371719;0,0290815;0,0022754;0,4732144;0,144358;0,0130119;1,7129229;0,0289548;0,0022393;12,4587498;-0,0036696;-0,0022254;-0,0035799;1,2109145;-0,0040887
"140";2144;1,5408158;1,7721338;0,7109369;6,0000706;4,6652975;10,6653671;2,2847517;16,1259956;28,8638268;0,7455657;0;0;0;0;0;0;0,8829854;0,4554041;0,0598647;0,1539125;1,2115556;3,6052322;0,1862173;NA;2144;18,7739029;1,2335842;1,0716828;3,1069262;3,313617;0,5127847;0,1891013;0,1570389;0,0132974;1,7345675;0,0290672;0,0022826;0,4614126;0,1458938;0,0130776;1,7211282;0,0289816;0,0022499;12,3719244;-0,003669;-0,0022251;-0,0035793;1,2067945;-0,0040907
"141";2145;1,1733867;1,8159763;0,720636;6,1262236;4,7108202;10,8370438;2,4052696;16,3639107;30,0533886;0,7349631;0;0;0;0;0;0;0,9007174;0,4616703;0,0582079;0,1532653;1,202359;3,6517439;0,1894118;NA;2145;18,8139725;1,2365035;1,0790691;3,1353414;3,3273246;0,5160318;0,1833123;0,1730016;0,0133981;1,7113342;0,0291845;0,0022968;0,4496052;0,1507366;0,0131467;1,7216845;0,0290168;0,0022604;12,32477;-0,0036682;-0,0022246;-0,0035785;1,2026408;-0,0040923
"142";2146;1,09009;1,7463391;0,7533862;6,6738267;4,7059512;11,3797779;2,2869554;16,1032791;29,2413216;0,7482093;0;0;0;0;0;0;0,8936571;0,4593843;0,0589501;0,1534591;1,2060872;3,6343307;0,1879808;NA;2146;18,9674702;1,2279601;1,0719649;3,0529711;3,3079903;0,5142567;0,1780525;0,1590746;0,0134449;1,7487347;0,0291848;0,0023028;0,4382621;0,1559145;0,0132212;1,7214112;0,0290667;0,0022715;12,278286;-0,0036674;-0,0022241;-0,0035778;1,1984608;-0,0040939
"143";2147;1,5408158;1,7721338;0,7109369;6,0000706;4,6652975;10,6653671;2,2847517;16,1259956;28,8638268;0,7502374;0;0;0;0;0;0;0,8814771;0,4547992;0,0599694;0,1540309;1,2125096;3,6009431;0,1860094;NA;2147;18,6282616;1,2409238;1,0769824;3,1200881;3,3009663;0,512579;0,1736562;0,163134;0,0134936;1,7453219;0,0292013;0,0023078;0,4274035;0,1561574;0,0132842;1,7303283;0,0290966;0,0022805;12,2332687;-0,0036666;-0,0022236;-0,0035769;1,1943718;-0,0040952
"144";2148;1,1733867;1,8159763;0,720636;6,1262236;4,7108202;10,8370438;2,4052696;16,3639107;30,0533886;0,7392929;0;0;0;0;0;0;0,8991105;0,4610213;0,0583213;0,1533947;1,2033862;3,6471872;0,1891874;NA;2148;18,6686497;1,2439501;1,0841113;3,1484632;3,3141897;0,5158217;0,1703469;0,1783493;0,0135881;1,7213188;0,0293064;0,0023201;0,4173564;0,1598232;0,0133496;1,7311944;0,029135;0,0022893;12,1884537;-0,0036654;-0,0022228;-0,0035758;1,1903952;-0,0040958
"145";2149;1,09009;1,7463391;0,7533862;6,6738267;4,7059512;11,3797779;2,2869554;16,1032791;29,2413216;0,7473572;0;0;0;0;0;0;0,8921678;0,4587936;0,0590639;0,153584;1,2070922;3,6301954;0,1877654;NA;2149;18,8225613;1,2354401;1,0769796;3,061295;3,295465;0,5140461;0,1974416;0,1636465;0,0136283;1,738973;0,0292962;0,0023245;0,4109551;0,1639389;0,0134199;1,7297628;0,0291844;0,0022986;12,1439724;-0,0036643;-0,0022222;-0,0035748;1,1864017;-0,0040967
"146";2150;1,5408158;1,7721338;0,7109369;6,0000706;4,6652975;10,6653671;2,2847517;16,1259956;28,8638268;0,7546538;0;0;0;0;0;0;0,8791161;0,4538573;0,0601036;0,1540801;1,2132746;3,5937412;0,1857044;NA;2150;18,487051;1,2462082;1,0817856;3,1283312;3,2851195;0,5122735;0,2592253;0,1396038;0,0136677;1,7566388;0,0292879;0,0023274;0,4269161;0,1609417;0,0134777;1,7340939;0,0292101;0,0023058;12,0996904;-0,0036632;-0,0022215;-0,0035736;1,1824083;-0,0040974
"147";2151;1,1733867;1,8159763;0,720636;6,1262236;4,7108202;10,8370438;2,4052696;16,3639107;30,0533886;0,7445771;0;0;0;0;0;0;0,8977565;0,4604891;0,0584306;0,1535302;1,2044265;3,6435442;0,1889818;NA;2151;18,533659;1,2474029;1,0888424;3,1597116;3,2988176;0,5156202;0,2812062;0,1470656;0,0137549;1,733417;0,0293754;0,002338;0,4612913;0,1552154;0,0135369;1,738342;0,029239;0,0023128;12,0545416;-0,0036617;-0,0022206;-0,0035722;1,1784939;-0,0040975
"148";2152;1,09009;1,7463391;0,7533862;6,6738267;4,7059512;11,3797779;2,2869554;16,1032791;29,2413216;0,7521694;0;0;0;0;0;0;0,8906738;0,4581993;0,0591782;0,1536984;1,2080463;3,6260138;0,1875508;NA;2152;18,6931362;1,2386055;1,0816677;3,0734401;3,2774971;0,5138444;0,2899742;0,1375379;0,0137877;1,7500255;0,0293483;0,0023409;0,4888224;0,1530203;0,0136009;1,7380645;0,0292773;0,0023204;12,0086575;-0,0036604;-0,0022198;-0,0035709;1,1746439;-0,004098
"149";2153;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0,7517655;0;0;0;0;0;0;0,869956;0,4516032;0,0622869;0,1587817;1,2431307;3,5925899;0,1823304;NA;2153;12,3844213;1,2523661;1,0927948;3,1470537;3,2697382;0,5088321;0,3294902;0,1175377;0,0136358;1,7394269;0,0291544;0,0023104;0,5227447;0,1465704;0,0136388;1,74103;0,029278;0,0023237;12,062623;-0,0036589;-0,0022189;-0,0035694;1,1708418;-0,0040976
"150";2154;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0,7157589;0;0;0;0;0;0;0,8857905;0,456973;0,0603707;0,1572692;1,2293319;3,6282794;0,1856845;NA;2154;12,4975491;1,2547086;1,1037211;3,1501045;3,2882686;0,512275;0,3608624;0,1284246;0,0133983;1,6487361;0,0289147;0,0022644;0,5639856;0,1392478;0,0136088;1,7320266;0,0292159;0,0023148;12,01754;-0,0036554;-0,0022168;-0,003566;1,1669153;-0,0040935
"151";2155;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0,6919228;0;0;0;0;0;0;0,8816795;0,4560603;0,0610941;0,1577788;1,2344562;3,6224992;0,184395;NA;2155;12,6657362;1,2482473;1,1003033;3,0183222;3,2713048;0,5106505;0,3862941;0,1216109;0,0131454;1,602649;0,0285676;0,0022157;0,6085195;0,1366956;0,0135265;1,7025526;0,0291025;0,0022965;11,9679823;-0,0036478;-0,0022122;-0,0035586;1,1632112;-0,004084
"152";2156;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0,6913261;0;0;0;0;0;0;0,8717948;0,4525204;0,0623604;0,1591069;1,2448988;3,6008227;0,1823433;NA;2156;12,2908602;1,2617916;1,1086236;3,0528705;3,2565603;0,5089022;0,3758609;0,1039812;0,0129169;1,6098351;0,028208;0,0021705;0,6500599;0,1306268;0,013399;1,6761849;0,0289192;0,0022701;11,9225655;-0,003626;-0,002199;-0,0035374;1,1595143;-0,0040696
"153";2157;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0,7057009;0;0;0;0;0;0;0,8861361;0,4572059;0,0604444;0,1574265;1,2303383;3,6306288;0,1856157;NA;2157;12,4096479;1,263293;1,1184763;3,078367;3,2751453;0,5122489;0,329114;0,0892468;0,0127479;1,6426728;0,0279312;0,0021345;0,6682578;0,1219013;0,0132528;1,6628571;0,0287;0,0022399;11,8776836;-0,0035953;-0,0021804;-0,0035075;1,1557648;-0,0040521
"154";2158;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0,7106576;0;0;0;0;0;0;0,8794299;0,4551388;0,0613005;0,1580037;1,236174;3,6164136;0,1840563;NA;2158;12,5582323;1,2553333;1,1140165;2,9788775;3,2131553;0,5103427;0,3188311;0,0768411;0,0125529;1,6443614;0,0275327;0,0020948;0,6666507;0,1118978;0,0131006;1,6592274;0,0284593;0,0022083;11,8273239;-0,003562;-0,0021602;-0,003475;1,1521827;-0,0040327
"155";2159;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0,7001919;0;0;0;0;0;0;0,8682802;0,4510418;0,0626008;0,1592508;1,2463602;3,5901573;0,1819051;NA;2159;12,1922054;1,2685962;1,1211138;3,021126;3,2236643;0,5084934;0,347759;0,0664554;0,0123835;1,6214204;0,0271592;0,002059;0,6716365;0,101509;0,0129365;1,652413;0,0281704;0,0021744;11,7833757;-0,0035279;-0,0021395;-0,0034416;1,1486222;-0,0040125
"156";2160;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0,6979486;0;0;0;0;0;0;0,883799;0,4562086;0,0606164;0,1576511;1,231954;3,6238983;0,1853112;NA;2160;12,3137865;1,2690098;1,1298487;3,0440435;3,2371655;0,5119801;0,3430116;0,0577937;0,0122738;1,6246359;0,0269024;0,002033;0,6851133;0,0913319;0,0127787;1,6435592;0,027875;0,0021412;11,7399635;-0,0034939;-0,0021188;-0,0034085;1,14504;-0,0039916
"157";2161;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0,7029667;0;0;0;0;0;0;0,8747316;0,4530857;0,0615005;0,1580057;1,2368828;3,6006684;0,1836075;NA;2161;12,4535227;1,2601006;1,1244466;2,9491084;3,2369766;0,5100498;0,32966;0,0504784;0,0121341;1,626619;0,02657;0,0020028;0,6867241;0,0817162;0,0126331;1,6402689;0,0275871;0,00211;11,6909399;-0,0034604;-0,0020986;-0,0033759;1,1414794;-0,0039715
"158";2162;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0,6928551;0;0;0;0;0;0;0,8650033;0,4496743;0,0627428;0,1591846;1,2465929;3,5793233;0,1815461;NA;2162;12,0999794;1,2737644;1,1312027;2,9941363;3,2311456;0,5081481;0,3555217;0,044357;0,0120145;1,6045126;0,0262827;0,001976;0,6927249;0,0728394;0,0124875;1,6338661;0,0272854;0,0020787;11,6483278;-0,0034277;-0,0020787;-0,0033439;1,1380265;-0,0039518
"159";2163;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0,6909377;0;0;0;0;0;0;0,8823996;0,4555965;0,0607018;0,1577458;1,2326772;3,6196156;0,1851488;NA;2163;12,2205486;1,2727571;1,1390723;3,0185952;3,293782;0,511858;0,348648;0,0392662;0,0119489;1,6084162;0,0261716;0,0019581;0,7056883;0,0648065;0,0123558;1,6255292;0,0270068;0,0020498;11,6057167;-0,0033956;-0,0020592;-0,0033126;1,1345304;-0,0039332
"160";2164;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0,6961982;0;0;0;0;0;0;0,8762889;0,4537881;0,0615024;0,1582209;1,2378632;3,6069577;0,1836727;NA;2164;12,35569;1,2628517;1,1329939;2,9249501;3,2792001;0,5100441;0,3336439;0,0349422;0,0118477;1,6110283;0,0259965;0,0019356;0,7060711;0,057636;0,0122403;1,6227745;0,0267738;0,0020237;11,5574942;-0,0033644;-0,0020403;-0,0032822;1,1311252;-0,0039155
"161";2165;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0,6864367;0;0;0;0;0;0;0,8634782;0,4490046;0,0628378;0,1593247;1,2475562;3,5747406;0,18137;NA;2165;12,007185;1,2738186;1,1385139;2,9709804;3,2667332;0,5080428;0,357592;0,0313219;0,0117598;1,5897241;0,0258314;0,0019153;0,7102509;0,0512872;0,0121263;1,6169633;0,0265495;0,0019982;11,5160856;-0,003334;-0,0020219;-0,0032525;1,1276939;-0,0038988
"162";2166;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0,6799362;0;0;0;0;0;0;0,8801654;0,4546165;0,0608094;0,1578406;1,2334808;3,6124492;0,1849167;NA;2166;12,1281614;1,2724826;1,1459517;2,9918633;3,2844915;0,5116733;0,3789457;0,0283242;0,0117214;1,5753509;0,0257535;0,0019031;0,7236653;0,0457256;0,0120255;1,6080611;0,0263516;0,0019751;11,4747429;-0,0033044;-0,0020039;-0,0032236;1,1242528;-0,003883
"163";2167;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0,6725324;0;0;0;0;0;0;0,869783;0,4509375;0,0618078;0,1582807;1,2391371;3,585433;0,1830322;NA;2167;12,2660103;1,2636638;1,1401126;2,8846436;3,2178731;0,5094993;0,3959896;0,0257539;0,011643;1,557103;0,0255036;0,0018849;0,7429472;0,0408868;0,0119395;1,5976181;0,0261741;0,0019547;11,4273891;-0,0032758;-0,0019866;-0,0031957;1,1208668;-0,0038686
"164";2168;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0,6655729;0;0;0;0;0;0;0,8587147;0,4469719;0,0630611;0,1593051;1,248244;3,5590603;0,1808687;NA;2168;11,9210253;1,2744001;1,1456248;2,9270728;3,223784;0,5075746;0,4089073;0,0235997;0,0115722;1,5420649;0,0252632;0,001868;0,7644976;0,0366844;0,0118526;1,585095;0,0259676;0,0019344;11,3875828;-0,0032477;-0,0019696;-0,0031683;1,1176624;-0,0038541
