"";"Ca_L1";"Mg_L1";"K_L1";"Na_L1";"Al_L1";"Si_L1";"P_L1";"Ca_L2";"Mg_L2";"K_L2";"Na_L2";"Al_L2";"Si_L2";"P_L2";"Ca_L3";"Mg_L3";"K_L3";"Na_L3";"Al_L3";"Si_L3";"P_L3";"Ca_L4";"Mg_L4";"K_L4";"Na_L4";"Al_L4";"Si_L4";"P_L4";"Ca_L5";"Mg_L5";"K_L5";"Na_L5";"Al_L5";"Si_L5";"P_L5";"Ca_L6";"Mg_L6";"K_L6";"Na_L6";"Al_L6";"Si_L6";"P_L6";"Ca_L7";"Mg_L7";"K_L7";"Na_L7";"Al_L7";"Si_L7";"P_L7";"Ca_L8";"Mg_L8";"K_L8";"Na_L8";"Al_L8";"Si_L8";"P_L8";"Date";"Total_Ca"
"75";0,026143;0,0291584;0,0535453;0,0071878;0,1856812;0,28661;0,0030963;0,0228046;0,0250651;0,0460414;0,0063247;0,1608865;0,247972;0,0025469;0,0208081;0,0225897;0,041451;0,0058105;0,1458289;0,2245148;0,0022145;0,0299534;0,0283859;0,0172736;0,0149043;0,114526;0,2384639;0,0033347;0,0003437;0,0003216;0,0001938;0,0001707;0,0012966;0,0027075;3,84e-05;0,0030825;0,0029232;0,0017801;0,0015341;0,0118005;0,024562;0,0003436;0,0035334;0,003458;0,0021313;0,0017196;0,0137547;0,028562;0,0003973;0,0030683;0,0029812;0,001835;0,0015001;0,0119057;0,0247289;0,0003448;2011-01-01;0,109737
"76";0,0245689;0,0268084;0,0492448;0,006819;0,1725331;0,2657893;0,0027326;0,0214744;0,0235583;0,0432929;0,0059705;0,1513967;0,2332798;0,0023636;0,019547;0,0212314;0,038965;0,0054677;0,1370304;0,2109582;0,0020621;0,028205;0,0267985;0,016313;0,0139698;0,1077489;0,2244729;0,0031392;0,00032;0,0003007;0,0001816;0,0001584;0,0012088;0,0025244;3,57e-05;0,0029246;0,0027763;0,0016894;0,0014488;0,0111672;0,0232654;0,0003258;0,0036473;0,003484;0,0021245;0,0017885;0,0139369;0,0290415;0,0004085;0,0028761;0,0027773;0,0017037;0,0014072;0,0110924;0,023071;0,0003225;2011-02-01;0,1035633
"77";0,0316434;0,0353692;0,0651681;0,0087621;0,225607;0,3480698;0,003609;0,0268773;0,0299957;0,055246;0,0074718;0,1916004;0,2955167;0,0029839;0,0244719;0,0270817;0,0498094;0,0068394;0,1735675;0,2675117;0,0026204;0,0324908;0,0313293;0,0191911;0,0159106;0,1250501;0,2602535;0,0036309;0,0003857;0,0003647;0,0002207;0,0001894;0,0014583;0,0030462;4,3e-05;0,003492;0,0033411;0,002038;0,001713;0,0133501;0,0278225;0,0003897;0,0040136;0,0038651;0,0023637;0,0019571;0,0153873;0,0320577;0,0004492;0,0032735;0,0031677;0,0019419;0,0015939;0,0126004;0,02623;0,0003669;2011-03-01;0,1266482
"78";0,0465484;0,0550143;0,1022077;0,0128619;0,3443827;0,5329706;0,0055199;0,0376417;0,0445973;0,0828012;0,0103957;0,2789432;0,4317852;0,0044645;0,034239;0,0401492;0,0744281;0,0095152;0,2521195;0,3899365;0,0039007;0,0448325;0,0433904;0,0265472;0,0214197;0,1710625;0,3569341;0,0050855;0,0005138;0,0004907;0,0002977;0,0002463;0,0019367;0,0040521;5,8e-05;0,0046862;0,0045231;0,0027621;0,00224;0,0178281;0,0372264;0,0005306;0,0047743;0,0045917;0,0028016;0,0023004;0,0181763;0,0379367;0,0005383;0,0038104;0,0036967;0,0022659;0,0018307;0,0146094;0,0304482;0,000431;2011-04-01;0,1770463
"79";0,0546104;0,0721467;0,1311616;0,015321;0,4256301;0,6645284;0,0063628;0,0547473;0,0683221;0,1278252;0,015083;0,4205497;0,6527826;0,0067255;0,0484579;0,0594987;0,1107102;0,0135051;0,3674816;0,56983;0,005565;0,0756723;0,0724962;0,0438948;0,0354234;0,2826222;0,5930579;0,008588;0,0006993;0,0006866;0,0004216;0,0003236;0,0026619;0,0055631;8,08e-05;0,0070449;0,006867;0,0042033;0,0032757;0,0266922;0,0558337;0,0008092;0,0062678;0,006139;0,003771;0,0029389;0,0239659;0,0500134;0,0007199;0,0049351;0,0048902;0,0030143;0,0022944;0,0189941;0,0395945;0,0005717;2011-05-01;0,252435
"80";0,0714684;0,0948911;0,1750318;0,0199774;0,5645633;0,8805771;0,0084524;0,0638309;0,0868743;0,16372;0,0173173;0,5199391;0,8113418;0,0087123;0,0581588;0,0762499;0,1434613;0,0160333;0,4632073;0,7207466;0,0071862;0,0996606;0,0952638;0,0574645;0,0461097;0,3694575;0,7768974;0,0112894;0,0009373;0,0009143;0,0005605;0,0004318;0,0035488;0,0074235;0,0001081;0,0091224;0,0088806;0,0054321;0,0041995;0,0344069;0,0720531;0,0010496;0,0079135;0,0077256;0,0047459;0,0036872;0,0301703;0,0629817;0,0009125;0,0065933;0,00644;0,0039559;0,0030697;0,0251297;0,0524669;0,0007604;2011-06-01;0,3176852
"81";0,0905446;0,1241535;0,2349786;0,0247944;0,744739;1,1616129;0,0117634;0,0591129;0,0928876;0,1736935;0,0152165;0,523227;0,8260154;0,0105305;0,0601385;0,0859271;0,1627422;0,0164182;0,5100057;0,7973266;0,0078787;0,1184985;0,113692;0,0687282;0,0544771;0,4410945;0,9264817;0,0134414;0,0011917;0,0011563;0,0007069;0,0005489;0,0045071;0,0094265;0,0001363;0,0108542;0,0105892;0,0064965;0,0049826;0,0411095;0,0859796;0,0012501;0,0101283;0,0098111;0,0060013;0,0047168;0,0384877;0,0803615;0,001162;0,0082659;0,0080295;0,0049236;0,0038493;0,0314912;0,0657154;0,0009502;2011-07-01;0,3587346
"82";0,0758012;0,1243727;0,2317854;0,019092;0,6876662;1,089679;0,014723;0,0663618;0,1055567;0,1989105;0,0173183;0,5975929;0,9425736;0,0111799;0,0682071;0,0974144;0,1849884;0,0186935;0,5793796;0,9053797;0,0087752;0,1012728;0,1022776;0,0640193;0,0453832;0,394116;0,8191327;0,0121469;0,001125;0,0011308;0,0007083;0,0005088;0,0043869;0,0091094;0,0001337;0,0110894;0,0110799;0,0068962;0,0049996;0,0427472;0,0890496;0,0013123;0,0096608;0,0096793;0,0060599;0,0044329;0,0378422;0,0784576;0,0011422;0,0077616;0,0078295;0,0049156;0,0035442;0,0305389;0,0632577;0,0009253;2011-08-01;0,3412797
"83";0,0661852;0,0900926;0,1696917;0,0182871;0,5430787;0,8465655;0,0079465;0,0515163;0,0792783;0,148693;0,0135187;0,4529166;0,7132015;0,0083566;0,0526412;0,0720473;0,1358479;0,0145085;0,4334043;0,6758478;0,0064446;0,0743606;0,0766212;0,0479983;0,0327198;0,2920471;0,6061428;0,0091663;0,0008465;0,0008629;0,0005424;0,0003802;0,0033333;0,0069075;0,0001025;0,0093006;0,0092416;0,0057366;0,004237;0,0358135;0,0746076;0,001093;0,0088574;0,0089691;0,0056371;0,0040291;0,0349106;0,0722933;0,0010613;0,0071467;0,0072836;0,0045855;0,0032318;0,0282657;0,0584958;0,0008636;2011-09-01;0,2708545
"84";0,0409975;0,0499972;0,0927591;0,0113674;0,3104186;0,4812405;0,0046925;0,0346985;0,0475469;0,0881695;0,0092307;0,2807457;0,4393408;0,0051366;0,0311402;0,0430485;0,0798371;0,0082879;0,2536664;0,3971415;0,0045904;0,0548984;0,0540816;0,033572;0,0259412;0,2139372;0,4438218;0,0063753;0,0004854;0,0004956;0,0003104;0,0002233;0,0019298;0,00399;5,81e-05;0,0058316;0,0057023;0,0035166;0,0027518;0,022464;0,0467491;0,0006727;0,0065983;0,0066903;0,0042018;0,0030389;0,0261566;0,0540873;0,0007886;0,0053842;0,0054842;0,0034465;0,0024689;0,0213879;0,0442133;0,0006467;2011-10-01;0,1800341
"85";0,0300044;0,033573;0,0618002;0,0083629;0,2143652;0,3306457;0,003268;0,0258894;0,0322554;0,0594761;0,0069852;0,1967786;0,3060941;0,0034927;0,023078;0,0293284;0,0540434;0,0062036;0,1775535;0,2765922;0,0031772;0,0450685;0,042835;0,0259888;0,0217882;0,1713977;0,3572023;0,005165;0,0004764;0,0004518;0,0002737;0,0002305;0,0018047;0,0037656;5,43e-05;0,0041358;0,0039863;0,0024467;0,0020061;0,0159416;0,0331355;0,0004715;0,0056589;0,0055195;0,0034046;0,0026957;0,0218684;0,045457;0,000651;0,0044034;0,0043505;0,0027016;0,0020878;0,0171969;0,0356673;0,0005105;2011-11-01;0,1387148
"86";0,0254185;0,0279427;0,0512847;0,0070255;0,1791575;0,2762049;0,002899;0,022434;0,0251817;0,0462692;0,0061935;0,1602697;0,2474107;0,0025836;0,0203258;0,0229868;0,0422367;0,005613;0,1459606;0,2254218;0,0023338;0,0341615;0,0321604;0,0194692;0,0168901;0,1298165;0,2705076;0,0038626;0,0003695;0,0003468;0,0002094;0,0001825;0,0013982;0,0029167;4,17e-05;0,0032528;0,0031008;0,0018956;0,0016124;0,0125235;0,0260252;0,0003658;0,0046941;0,0045116;0,0027626;0,0022805;0,0180247;0,0375061;0,0005328;0,0036794;0,0035772;0,0022055;0,0017838;0,014274;0,0296378;0,0004187;2011-12-01;0,1143356
"87";0,0264572;0,0287455;0,052775;0,0073428;0,1852768;0,285352;0,0029384;0,0228063;0,0250913;0,046091;0,0063228;0,1609847;0,2481434;0,0025537;0,0208302;0,022647;0,0415627;0,0058125;0,1461098;0,2249749;0,002228;0,0293811;0,0279405;0,0170411;0,0146192;0,1127096;0,2345228;0,0032687;0,0003361;0,0003156;0,0001908;0,0001671;0,0012728;0,0026557;3,75e-05;0,0030154;0,0028704;0,0017517;0,0015003;0,0115782;0,024087;0,0003354;0,0040286;0,0038472;0,002347;0,0019775;0,0154097;0,0320975;0,0004518;0,0031795;0,0030687;0,0018834;0,0015579;0,0122753;0,0255203;0,0003569;2012-01-01;0,1100344
"88";0,0244821;0,0269479;0,0495123;0,0067748;0,1727681;0,2663415;0,0027791;0,0214498;0,0237836;0,0437266;0,0059379;0,1521208;0,2346059;0,0024326;0,0195847;0,0214165;0,0393348;0,0054622;0,1378674;0,2123599;0,0021081;0,0288686;0,0273213;0,0165902;0,0143008;0,1099066;0,229117;0,0032175;0,0003177;0,0002989;0,0001807;0,0001573;0,0012018;0,0025091;3,54e-05;0,0028957;0,0027535;0,0016771;0,0014342;0,0110712;0,0230605;0,0003223;0,0036549;0,00349;0,0021275;0,0017922;0,013959;0,0290913;0,0004092;0,0028998;0,0027961;0,0017141;0,0014195;0,0111718;0,0232407;0,0003251;2012-02-01;0,1041533
"89";0,0317459;0,0353863;0,0651972;0,0087929;0,2259384;0,3485168;0,0036148;0,0270057;0,0302015;0,0556435;0,0074918;0,1926974;0,2972759;0,0030419;0,0245556;0,0271033;0,0498464;0,0068638;0,1738537;0,2679082;0,002628;0,0325632;0,0313758;0,0192027;0,0159404;0,1251424;0,2605611;0,0036341;0,0003793;0,0003595;0,0002179;0,0001862;0,0014367;0,0030004;4,23e-05;0,003457;0,0033127;0,0020215;0,0016945;0,0132224;0,0275578;0,0003854;0,0041621;0,0039809;0,0024256;0,0020329;0,0158664;0,0330934;0,0004653;0,0033218;0,003205;0,001962;0,0016189;0,0127562;0,0265668;0,000372;2012-03-01;0,1271906
"90";0,0450877;0,0524226;0,0968826;0,0126115;0,3294454;0,5092675;0,0049696;0,037465;0,0447179;0,0830522;0,010326;0,2789291;0,4319945;0,0045007;0,0341628;0,0403683;0,0748943;0,0094707;0,2528619;0,3912914;0,0039516;0,0469718;0,0451;0,027481;0,0225109;0,1782364;0,3722691;0,0053187;0,0005158;0,0004923;0,0002986;0,0002473;0,0019439;0,004067;5,82e-05;0,0047439;0,0045688;0,0027871;0,0022696;0,0180214;0,0376394;0,0005368;0,0048139;0,0046227;0,0028183;0,0023207;0,0183072;0,0382173;0,0005427;0,0039094;0,0037749;0,0023093;0,0018825;0,0149454;0,0311625;0,0004418;2012-04-01;0,1776703
"91";0,0641507;0,0789252;0,1465094;0,0179178;0,4858033;0,7535507;0,00734;0,053908;0,069276;0,1297663;0,0147098;0,4217388;0,6560342;0,0070266;0,0490464;0,0623513;0,1167438;0,0134769;0,381579;0,5929769;0,0061168;0,0775075;0,0742013;0,0449644;0,0363617;0,2905294;0,608799;0,0088222;0,000791;0,0007613;0,000463;0,0003705;0,0029751;0,0062307;9,02e-05;0,0073429;0,0071154;0,0043473;0,0034318;0,0277801;0,0581042;0,000841;0,006679;0,0064724;0,0039602;0,0031539;0,0254015;0,0530475;0,0007632;0,0055517;0,0053883;0,0033017;0,0026224;0,0211668;0,0441731;0,0006354;2012-05-01;0,2649772
"92";0,0762534;0,0985285;0,1830299;0,0212887;0,595018;0,9258729;0,0089637;0,0622274;0,087487;0,1647221;0,0166831;0,5164269;0,8079546;0,0090955;0,0552922;0,072982;0,1372178;0,0152959;0,4428652;0,6892685;0,0066614;0,098197;0,0942365;0,0570771;0,0454668;0,3666215;0,7693492;0,0111682;0,0009161;0,0008978;0,0005526;0,000422;0,0034908;0,0072897;0,0001061;0,0087625;0,0085969;0,0052897;0,0040271;0,0333455;0,0696697;0,0010161;0,0078042;0,0076424;0,0047077;0,0036375;0,0298913;0,0623203;0,0009026;0,00624;0,0061613;0,0038124;0,0028972;0,02406;0,0500894;0,0007268;2012-06-01;0,3156928
"93";0,0927954;0,1256607;0,2377083;0,0254174;0,7561404;1,1786212;0,0120555;0,0604394;0,0945705;0,1765503;0,0154767;0,5318206;0,8397906;0,0110171;0,0587747;0,0791212;0,1475741;0,016403;0,4746555;0,7399509;0,0067825;0,1102045;0,1071375;0,0656163;0,0507704;0,4180657;0,8736599;0,0126239;0,00113;0,0011066;0,0006822;0,0005208;0,0043264;0,0090195;0,0001302;0,0106955;0,0104738;0,0064493;0,0049137;0,0407606;0,0851035;0,0012357;0,0099792;0,0096965;0,0059482;0,0046495;0,0380938;0,0794427;0,0011473;0,0080502;0,0078627;0,0048449;0,0037511;0,0309093;0,0643682;0,0009291;2012-07-01;0,3520689
"94";0,0741283;0,1212587;0,2241394;0,0182483;0,6641631;1,0543981;0,0155501;0,0615496;0,1004432;0,1879568;0,01574;0,5598977;0,8858659;0,0112537;0,0641053;0,0883917;0,1644052;0,0178878;0,5241138;0,8185647;0,0075318;0,1088683;0,1087321;0,0678806;0,0494423;0,4224876;0,8782501;0,0128251;0,0011207;0,0011281;0,0007077;0,0005074;0,0043835;0,0090946;0,0001332;0,0114639;0,0114029;0,0070922;0,0052017;0,0441953;0,0920366;0,0013462;0,0097391;0,0097497;0,0061054;0,0044774;0,0381825;0,0791371;0,0011495;0,0078394;0,0079021;0,0049674;0,0035935;0,0309313;0,0640118;0,0009322;2012-08-01;0,3388146
"95";0,0548236;0,0869498;0,1617875;0,014075;0,4880072;0,7711981;0,0097362;0,046507;0,0740635;0,1371703;0,0117681;0,4124464;0,6527547;0,0087532;0,0461181;0,0636972;0,1166862;0,0129006;0,3737943;0,5846689;0,0053456;0,0801267;0,0814019;0,0510669;0,0360259;0,3142983;0,6519476;0,0096688;0,0008415;0,0008591;0,0005408;0,0003782;0,0033226;0,0068802;0,0001021;0,0094591;0,0093814;0,0058249;0,0043254;0,036472;0,0759369;0,0011082;0,008931;0,0090337;0,00568;0,0040725;0,0352302;0,0729305;0,0010679;0,0072979;0,0074147;0,0046726;0,0033215;0,0289125;0,0597902;0,0008769;2012-09-01;0,2541049
"96";0,0428455;0,0518242;0,096224;0,011791;0,3218214;0,4988692;0,005182;0,0356456;0,0481504;0,0892217;0,0094515;0,284932;0,4456572;0,0053838;0,0333859;0,0440249;0,0818249;0,0089916;0,2643097;0,4123182;0,0046216;0,0657391;0,0631714;0,0384985;0,0311218;0,2500282;0,5215417;0,0075431;0,0006853;0,0006587;0,0004016;0,0003246;0,0026035;0,0054332;7,85e-05;0,0059104;0,005778;0,0035666;0,0027942;0,0228193;0,0474507;0,0006824;0,0073308;0,0072856;0,0045356;0,0034115;0,0285823;0,0593214;0,0008591;0,0056489;0,0057016;0,0035765;0,0026109;0,0223317;0,0462017;0,0006719;2012-10-01;0,1971915
"97";0,030543;0,0346605;0,0638909;0,0084258;0,2197418;0,3394065;0,0035727;0,0270626;0,0325406;0,0600636;0,0073632;0,2014631;0,312523;0,0034739;0,0247989;0,0295549;0,0545769;0,0067909;0,1839881;0,2851341;0,0030526;0,0446172;0,0423287;0,0256492;0,0216051;0,168896;0,3525531;0,0050712;0,0004861;0,0004593;0,0002772;0,0002351;0,0018296;0,0038247;5,52e-05;0,0042194;0,0040572;0,0024837;0,0020445;0,0161843;0,0336888;0,0004793;0,0059108;0,005732;0,0035187;0,0028144;0,0226583;0,0471996;0,0006768;0,0046516;0,0045608;0,0028177;0,0022074;0,0180041;0,0374256;0,0005359;2012-11-01;0,1422896
"98";0,0257415;0,0279716;0,0513335;0,0071301;0,1801807;0,2775438;0,0028938;0,0227782;0,0253485;0,046575;0,0062898;0,1618024;0,2496402;0,0026222;0,0208926;0,0228365;0,0419282;0,0058183;0,1470115;0,2264591;0,0022661;0,0313805;0,0298864;0,0182266;0,0155321;0,1202156;0,2502599;0,0035015;0,0003658;0,0003431;0,0002068;0,0001808;0,0013791;0,002881;4,09e-05;0,0032186;0,0030685;0,0018723;0,0015928;0,0123388;0,0256838;0,0003589;0,0047064;0,0045133;0,002754;0,0022818;0,0179523;0,037435;0,0005307;0,0036427;0,0035436;0,0021789;0,001759;0,0140607;0,0292492;0,0004124;2012-12-01;0,1127263
"99";0,0262797;0,0288625;0,0530009;0,0072707;0,1851731;0,2854371;0,0029821;0,0227756;0,0250282;0,045972;0,0063192;0,1606798;0,2476446;0,0025361;0,0208076;0,0225657;0,0414029;0,0058127;0,1457331;0,2243491;0,0022082;0,0296935;0,0281727;0,017151;0,0147712;0,113574;0,2364972;0,0032995;0,0003274;0,0003087;0,0001871;0,0001628;0,0012438;0,0025938;3,64e-05;0,0030132;0,0028668;0,001748;0,0014986;0,0115512;0,0240435;0,0003345;0,0039672;0,0037962;0,0023171;0,0019456;0,0151817;0,031627;0,000444;0,0031426;0,0030378;0,0018641;0,0015376;0,0121288;0,0252243;0,0003522;2013-01-01;0,1100068
"100";0,0238897;0,0255131;0,046667;0,0067273;0,1655526;0,2545649;0,0024065;0,0212131;0,0237491;0,0436673;0,0058636;0,1513429;0,2335662;0,002429;0,0194474;0,0214443;0,0393999;0,0054143;0,1376213;0,2121077;0,0021177;0,0295222;0,0278416;0,0168673;0,014623;0,112065;0,2337353;0,0032979;0,0003127;0,000295;0,0001787;0,0001549;0,0011864;0,0024751;3,48e-05;0,0028928;0,0027511;0,0016757;0,0014328;0,0110612;0,0230392;0,000322;0,00361;0,0034542;0,0021079;0,0017694;0,0138086;0,0287704;0,000404;0,0028947;0,0027915;0,0017109;0,0014165;0,0111479;0,0231944;0,0003244;2013-02-01;0,1037826
"101";0,0308487;0,0338829;0,0622313;0,0086482;0,2176614;0,3352948;0,003237;0,0262576;0,0304489;0,0561359;0,0072166;0,1914468;0,2961616;0,0031453;0,0241509;0,0273217;0,0503289;0,0067104;0,1737424;0,2682029;0,0026855;0,0370908;0,0349849;0,0211633;0,018221;0,1403309;0,2929294;0,0041717;0,0003896;0,000368;0,0002228;0,0001914;0,0014744;0,0030781;4,37e-05;0,0035976;0,0034254;0,0020854;0,0017675;0,0137214;0,0286;0,0004028;0,0041861;0,0040025;0,0024412;0,0020473;0,0159917;0,0333267;0,0004698;0,0033676;0,0032429;0,0019864;0,0016452;0,0129491;0,0269486;0,0003784;2013-03-01;0,1298889
"102";0,0445662;0,0521387;0,0963666;0,0124654;0,3270664;0,5057756;0,0049058;0,036228;0,0451303;0,0838636;0,0098683;0,2767734;0,4300331;0,004685;0,0330909;0,0409184;0,0760489;0,0090653;0,2520575;0,3913175;0,0041246;0,0513171;0,0486986;0,0294478;0,024633;0,1932135;0,4040079;0,0058321;0,0005357;0,0005092;0,0003083;0,0002572;0,0020178;0,0042199;6,07e-05;0,0048656;0,0046724;0,0028503;0,0023347;0,0185085;0,0386232;0,0005524;0,004893;0,004692;0,002863;0,0023643;0,0186531;0,0388971;0,000554;0,0039832;0,0038385;0,0023503;0,0019237;0,0152625;0,0317891;0,0004518;2013-04-01;0,1794797
"103";0,0628647;0,0777581;0,1441416;0,0175745;0,47727;0,7406333;0,0071683;0,0513753;0,0690887;0,1293533;0,0138281;0,4129578;0,6446025;0,0072608;0,0463179;0,0620101;0,1162055;0,0125603;0,3723495;0,5807572;0,0062569;0,079834;0,0761738;0,0460204;0,0374372;0,2985844;0,6258816;0,0090903;0,0007281;0,000711;0,0004373;0,0003404;0,0027843;0,0058068;8,4e-05;0,0071509;0,0069609;0,0042703;0,0033433;0,0272341;0,0568586;0,0008226;0,0064362;0,0062809;0,0038667;0,0030414;0,0247298;0,0515014;0,0007404;0,0052334;0,0051334;0,0031687;0,0024676;0,0201881;0,0420088;0,000604;2013-05-01;0,2599405
"104";0,0668302;0,0916133;0,1676317;0,0186793;0,5357205;0,8379695;0,0080269;0,0592003;0,086216;0,1619446;0,0156578;0,5010066;0,7861549;0,0092966;0,0566974;0,0759352;0,1430491;0,0155911;0,4586328;0,714497;0,0070967;0,1037625;0,0993886;0,0599917;0,0478788;0,3870448;0,8121899;0,0118122;0,0009978;0,000968;0,0005924;0,0004627;0,0037893;0,0079146;0,0001144;0,0091493;0,00892;0,0054774;0,004233;0,0348062;0,0726897;0,0010542;0,0084796;0,0082109;0,0050282;0,0039778;0,0323408;0,0674466;0,0009743;0,0069258;0,0067271;0,00413;0,0032487;0,0264935;0,0552149;0,0007971;2013-06-01;0,3120429
"105";0,0794827;0,1227119;0,2304169;0,0206269;0,6970233;1,098454;0,0137572;0,0526455;0,0841333;0,1541665;0,0128082;0,4604458;0,7311697;0,0113725;0,0516703;0,0824391;0,1547029;0,0134459;0,465561;0,734812;0,0087267;0,1288299;0,124352;0,0746778;0,057562;0,4780365;1,005034;0,0148335;0,0010219;0,0010178;0,0006356;0,0004696;0,003986;0,0082716;0,0001198;0,0097686;0,0097203;0,006052;0,0044656;0,0378377;0,0786847;0,0011477;0,0068405;0,0071112;0,0044833;0,0030537;0,0274045;0,0565748;0,0008457;0,0067674;0,0068107;0,0042798;0,0031283;0,0267685;0,0553515;0,0008027;2013-07-01;0,3370268
"106";0,087255;0,1353568;0,2566931;0,0231886;0,7782043;1,2238227;0,0134999;0,056171;0,0918916;0,1684299;0,0135858;0,4997694;0,7947315;0,012333;0,0570656;0,0929379;0,1740962;0,0146356;0,5190045;0,8208666;0,0103183;0,1388648;0,1352297;0,0823794;0,0628019;0,5244632;1,0976262;0,0158411;0,0010561;0,0010747;0,0006774;0,0004746;0,0041648;0,0086247;0,0001274;0,0115089;0,0114442;0,0071192;0,0052273;0,044395;0,0924336;0,0013503;0,0081122;0,0084026;0,0053051;0,0036128;0,0323788;0,0668924;0,0010014;0,00754;0,0076538;0,0048242;0,0034387;0,0298882;0,061794;0,0009045;2013-08-01;0,3675736
"107";0,0758697;0,0987038;0,1856756;0,02088;0,6006003;0,9342149;0,0094847;0,053625;0,0818148;0,1516791;0,0135534;0,4596344;0,7258654;0,0102611;0,0479034;0,0738027;0,1373374;0,0122587;0,4161218;0,656774;0,0087122;0,1159745;0,1125971;0,0683688;0,052583;0,4372654;0,9152568;0,0133039;0,0008162;0,0008384;0,0005286;0,0003649;0,0032355;0,0066944;9,98e-05;0,0097462;0,0096198;0,0059574;0,0044698;0,0374522;0,0780345;0,0011354;0,0076346;0,0079626;0,0050147;0,003356;0,0304435;0,062942;0,0009532;0,0071085;0,0072564;0,0045767;0,0032188;0,0282131;0,0583301;0,0008598;2013-09-01;0,3186781
"108";0,0425034;0,051786;0,0961628;0,0116976;0,320903;0,4976544;0,0051332;0,0344948;0,0477889;0,0882339;0,0090213;0,2788939;0,437351;0,0055767;0,0307466;0,0431784;0,0796831;0,0080324;0,2509431;0,3938575;0,0049863;0,0758837;0,0724167;0,0433584;0,0348976;0,2826917;0,5928082;0,0088557;0,0006745;0,0006533;0,0004011;0,0003199;0,0025917;0,0053923;7,76e-05;0,0062412;0,0060744;0,0037419;0,0029579;0,0240566;0,0500277;0,0007194;0,0057912;0,006035;0,0037802;0,0025773;0,0231367;0,0478248;0,0007158;0,0053857;0,0054881;0,0034547;0,0024756;0,0214566;0,0443157;0,000647;2013-10-01;0,2017211
"109";0,0295393;0,0347853;0,0641169;0,0080726;0,2171487;0,3363632;0,0036721;0,0252287;0,0321747;0,059198;0,0067304;0,1938366;0,302209;0,0036312;0,0224047;0,0290593;0,0534586;0,0059764;0,1742052;0,2718727;0,0032193;0,050511;0,0477525;0,0285263;0,0237362;0,1886083;0,3948306;0,0059328;0,0004903;0,0004671;0,0002834;0,0002358;0,0018702;0,0038935;5,67e-05;0,00433;0,0041688;0,0025601;0,0021028;0,0167684;0,0347877;0,0004976;0,0054307;0,0053574;0,0033343;0,002589;0,0213155;0,0441286;0,0006304;0,0042928;0,0042722;0,0026693;0,0020386;0,0169582;0,0350637;0,000501;2013-11-01;0,1422275
"110";0,0253132;0,0273659;0,0501889;0,0070558;0,1768918;0,2722977;0,0027189;0,0215021;0,0253727;0,0465744;0,0058455;0,1578598;0,2447031;0,0027386;0,0193134;0,023049;0,0423122;0,0052546;0,1429529;0,2217339;0,0024433;0,0393607;0,0366545;0,0217588;0,0189066;0,1461497;0,306119;0,0046093;0,0003892;0,0003653;0,0002197;0,0001903;0,0014722;0,0030692;4,5e-05;0,0034042;0,0032371;0,0019776;0,0016856;0,013147;0,0272723;0,000389;0,0046939;0,0045296;0,0027879;0,0022864;0,0182208;0,0377862;0,0005378;0,0036704;0,0035811;0,0022201;0,0017868;0,0143952;0,0297887;0,0004212;2013-12-01;0,1176471
"111";0,0259734;0,0291061;0,0534481;0,0071373;0,1850154;0,2856767;0,0030867;0,0221546;0,0254319;0,0467116;0,0060598;0,1600766;0,2476106;0,0027162;0,0202377;0,0230203;0,0422966;0,005575;0,1457619;0,2252311;0,0023629;0,0345441;0,0321473;0,019252;0,0170261;0,1296317;0,2708265;0,0039405;0,0003578;0,0003345;0,0002013;0,0001769;0,001352;0,0028197;4,07e-05;0,0031916;0,0030221;0,001842;0,0015886;0,0122754;0,0254941;0,0003618;0,0040497;0,0038802;0,00238;0,0019936;0,0156671;0,0325115;0,0004605;0,0032124;0,0031058;0,0019169;0,001582;0,0125426;0,0259761;0,0003654;2014-01-01;0,1137213
"112";0,0245044;0,0271922;0,0499662;0,0067528;0,1736116;0,2678459;0,0028626;0,021345;0,0239911;0,0441151;0,0058794;0,1524961;0,2354546;0,0025048;0,0195983;0,0215778;0,0396515;0,0054509;0,1385159;0,2134765;0,0021502;0,0293005;0,0276799;0,0167943;0,0145173;0,1114779;0,2323745;0,0032759;0,0003233;0,0003037;0,0001835;0,00016;0,0012227;0,0025521;3,62e-05;0,0029531;0,002803;0,0017073;0,0014641;0,011303;0,0235257;0,0003307;0,0037694;0,0035873;0,0021853;0,0018512;0,0144018;0,0299933;0,0004248;0,0029683;0,0028552;0,0017521;0,0014575;0,0114633;0,0238176;0,0003348;2014-02-01;0,1047623
"113";0,0316744;0,0352728;0,0649812;0,0087814;0,2253388;0,3475544;0,0035831;0,0267032;0,0306073;0,0564255;0,007347;0,1932401;0,2987034;0,0031786;0,0245513;0,0275438;0,0507381;0,0068197;0,1756105;0,2709519;0,0027392;0,0343187;0,0327682;0,0199795;0,0168527;0,1311564;0,2732891;0,0038388;0,0003875;0,0003661;0,0002216;0,0001903;0,0014652;0,0030602;4,33e-05;0,0035579;0,003394;0,0020682;0,0017473;0,0135852;0,0283128;0,0003979;0,0042615;0,0040627;0,0024735;0,0020849;0,0162383;0,033858;0,0004783;0,0033829;0,0032561;0,0019945;0,0016532;0,0130085;0,0270699;0,0003803;2014-03-01;0,1288374
