"";"id";"YEAR";"Month";"Ca";"Mg";"K";"Na";"Al";"Si";"P";"group_id";"Date"
"263";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 2.csv";2015;11;0,0019773;0,002551;0,0044791;0,0005608;0,0149449;0,0233517;0,0002072;"Layer 2";2015-11-01
"264";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 2.csv";2015;12;0,0019592;0,0022039;0,0039698;0,0005573;0,0138597;0,0214041;0,00019;"Layer 2";2015-12-01
"265";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2005;1;0,0001933;0,0002401;0,0004349;5,32e-05;0,0014476;0,0022534;2,4e-05;"Layer 3";2005-01-01
"266";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2005;2;0,000182;0,0002256;0,0004092;5,03e-05;0,001364;0,0021222;2,2e-05;"Layer 3";2005-02-01
"267";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2005;3;0,0002262;0,000287;0,0005216;6,25e-05;0,0017214;0,0026821;2,78e-05;"Layer 3";2005-03-01
"268";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2005;4;0,0003036;0,0004204;0,000768;8,25e-05;0,0024406;0,0038254;4,21e-05;"Layer 3";2005-04-01
"269";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2005;5;0,0004055;0,0006212;0,0011322;0,0001063;0,0034559;0,0054616;6,86e-05;"Layer 3";2005-05-01
"270";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2005;6;0,0004494;0,0007265;0,0013093;0,0001129;0,0039216;0,0062367;8,91e-05;"Layer 3";2005-06-01
"271";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2005;7;0,0005114;0,0008484;0,0015384;0,0001298;0,0045747;0,0072769;9,84e-05;"Layer 3";2005-07-01
"272";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2005;8;0,000412;0,0006665;0,0011255;8,89e-05;0,0034285;0,0055223;0,0001134;"Layer 3";2005-08-01
"273";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2005;9;0,0004136;0,0006316;0,001135;0,0001147;0,0035637;0,0056184;4,92e-05;"Layer 3";2005-09-01
"274";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2005;10;0,0002165;0,0003302;0,0005601;6e-05;0,0018039;0,0028597;2,5e-05;"Layer 3";2005-10-01
"275";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2005;11;0,000192;0,0002594;0,0004477;5,42e-05;0,0014782;0,002321;2,1e-05;"Layer 3";2005-11-01
"276";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2005;12;0,0001854;0,0002188;0,0003885;5,29e-05;0,0013369;0,0020737;1,81e-05;"Layer 3";2005-12-01
"277";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2006;1;0,0002001;0,0002358;0,0004268;5,62e-05;0,0014558;0,0022559;2,16e-05;"Layer 3";2006-01-01
"278";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2006;2;0,0001804;0,0002251;0,0004081;4,98e-05;0,0013572;0,0021127;2,2e-05;"Layer 3";2006-02-01
"279";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2006;3;0,0002215;0,0002862;0,0005198;6,08e-05;0,0017029;0,0026573;2,82e-05;"Layer 3";2006-03-01
"280";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2006;4;0,0002973;0,0004175;0,0007618;8,04e-05;0,002409;0,0037804;4,23e-05;"Layer 3";2006-04-01
"281";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2006;5;0,0003955;0,0006113;0,0011108;0,0001029;0,0033823;0,0053514;6,86e-05;"Layer 3";2006-05-01
"282";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2006;6;0,0004383;0,0007114;0,0012775;0,0001094;0,0038259;0,0060899;8,87e-05;"Layer 3";2006-06-01
"283";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2006;7;0,0004974;0,0008287;0,0014966;0,0001251;0,0044493;0,0070847;9,82e-05;"Layer 3";2006-07-01
"284";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2006;8;0,0004027;0,0006486;0,0010894;8,59e-05;0,0033297;0,0053669;0,0001126;"Layer 3";2006-08-01
"285";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2006;9;0,0004207;0,0006399;0,0011593;0,0001167;0,0036362;0,0057265;4,99e-05;"Layer 3";2006-09-01
"286";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2006;10;0,0002153;0,0003287;0,0005571;5,96e-05;0,0017955;0,0028466;2,48e-05;"Layer 3";2006-10-01
"287";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2006;11;0,0001912;0,0002587;0,0004464;5,4e-05;0,0014737;0,0023143;2,09e-05;"Layer 3";2006-11-01
"288";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2006;12;0,000184;0,0002179;0,0003866;5,25e-05;0,0013293;0,0020625;1,79e-05;"Layer 3";2006-12-01
"289";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2007;1;0,0001987;0,0002349;0,000425;5,58e-05;0,0014487;0,0022454;2,14e-05;"Layer 3";2007-01-01
"290";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2007;2;0,0001769;0,0002235;0,000405;4,88e-05;0,0013415;0,0020901;2,18e-05;"Layer 3";2007-02-01
"291";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2007;3;0,0002164;0,000284;0,0005152;5,92e-05;0,0016788;0,002623;2,82e-05;"Layer 3";2007-03-01
"292";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2007;4;0,0002892;0,0004127;0,0007519;7,78e-05;0,0023649;0,0037165;4,24e-05;"Layer 3";2007-04-01
"293";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2007;5;0,0003854;0,0006007;0,0010887;9,97e-05;0,0033086;0,00524;6,82e-05;"Layer 3";2007-05-01
"294";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2007;6;0,0004274;0,0006962;0,0012457;0,0001059;0,0037313;0,0059441;8,8e-05;"Layer 3";2007-06-01
"295";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2007;7;0,0004788;8e-04;0,001435;0,0001187;0,004269;0,0068075;9,83e-05;"Layer 3";2007-07-01
"296";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2007;8;0,0003857;0,0006051;0,0009985;7,88e-05;0,0030862;0,0049848;0,0001155;"Layer 3";2007-08-01
"297";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2007;9;0,0004173;0,0006675;0,0012305;0,000114;0,0037676;0,0059442;5,47e-05;"Layer 3";2007-09-01
"298";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2007;10;0,0002138;0,0003267;0,0005534;5,92e-05;0,0017847;0,0028297;2,46e-05;"Layer 3";2007-10-01
"299";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2007;11;0,000191;0,0002586;0,000446;5,39e-05;0,0014724;0,0023123;2,08e-05;"Layer 3";2007-11-01
"300";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2007;12;0,0001797;0,0002153;0,00038;5,13e-05;0,0013036;0,002025;1,75e-05;"Layer 3";2007-12-01
"301";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2008;1;2e-04;0,0002348;0,0004247;5,63e-05;0,0014517;0,002249;2,13e-05;"Layer 3";2008-01-01
"302";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2008;2;0,0001809;0,0002246;0,0004073;5,01e-05;0,0013576;0,0021123;2,17e-05;"Layer 3";2008-02-01
"303";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2008;3;0,0002224;0,0002854;0,0005184;6,13e-05;0,0017043;0,0026576;2,76e-05;"Layer 3";2008-03-01
"304";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2008;4;0,0002958;0,0004162;0,0007595;8e-05;0,0024011;0,0037683;4,2e-05;"Layer 3";2008-04-01
"305";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2008;5;0,0003856;0,0005999;0,0010859;9,94e-05;0,0032999;0,0052277;6,94e-05;"Layer 3";2008-05-01
"306";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2008;6;0,0004323;0,0007035;0,0012613;0,0001075;0,0037771;0,0060146;8,81e-05;"Layer 3";2008-06-01
"307";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2008;7;0,000486;0,0008119;0,001461;0,0001214;0,0043443;0,0069232;9,79e-05;"Layer 3";2008-07-01
"308";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2008;8;0,0003968;0,0006382;0,0010688;8,42e-05;0,0032731;0,0052776;0,0001116;"Layer 3";2008-08-01
"309";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2008;9;0,0004238;0,0006469;0,0011792;0,0001173;0,0036874;0,0058049;5,06e-05;"Layer 3";2008-09-01
"310";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2008;10;0,0002144;0,0003275;0,0005549;5,94e-05;0,0017892;0,0028366;2,47e-05;"Layer 3";2008-10-01
"311";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2008;11;0,000191;0,0002585;0,0004459;5,39e-05;0,0014723;0,0023121;2,08e-05;"Layer 3";2008-11-01
"312";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2008;12;0,000188;0,0002209;0,0003937;5,36e-05;0,0013559;0,0021019;1,84e-05;"Layer 3";2008-12-01
"313";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2009;1;0,0001991;0,0002354;0,000426;5,59e-05;0,0014517;0,0022501;2,15e-05;"Layer 3";2009-01-01
"314";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2009;2;0,0001785;0,0002245;0,0004069;4,92e-05;0,0013491;0,0021015;2,2e-05;"Layer 3";2009-02-01
"315";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2009;3;0,0002183;0,0002853;0,0005177;5,97e-05;0,0016885;0,0026375;2,85e-05;"Layer 3";2009-03-01
"316";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2009;4;0,0002934;0,0004154;0,0007574;7,91e-05;0,0023882;0,0037506;4,25e-05;"Layer 3";2009-04-01
"317";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2009;5;0,0003893;0,0006047;0,0010967;0,0001009;0,0033351;0,0052803;6,87e-05;"Layer 3";2009-05-01
"318";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2009;6;0,0004311;0,0007008;0,0012549;0,0001069;0,0037589;0,0059868;8,87e-05;"Layer 3";2009-06-01
"319";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2009;7;0,0004857;0,0008108;0,0014582;0,0001211;0,0043363;0,0069112;9,83e-05;"Layer 3";2009-07-01
"320";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2009;8;0,0003968;0,0006375;0,0010671;8,41e-05;0,0032687;0,0052708;0,0001119;"Layer 3";2009-08-01
"321";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2009;9;0,0004244;0,0006479;0,0011813;0,0001175;0,0036931;0,0058138;5,08e-05;"Layer 3";2009-09-01
"322";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2009;10;0,0002146;0,0003277;0,0005554;5,94e-05;0,0017905;0,0028387;2,47e-05;"Layer 3";2009-10-01
"323";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2009;11;0,0001907;0,0002583;0,0004454;5,38e-05;0,0014705;0,0023095;2,08e-05;"Layer 3";2009-11-01
"324";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2009;12;0,0001746;0,0002125;0,0003725;4,98e-05;0,001273;0,0019809;1,72e-05;"Layer 3";2009-12-01
"325";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2010;1;0,0001983;0,000237;0,0004294;5,55e-05;0,0014554;0,0022577;2,2e-05;"Layer 3";2010-01-01
"326";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2010;2;0,0001791;0,0002236;0,0004053;4,96e-05;0,0013493;0,0021001;2,14e-05;"Layer 3";2010-02-01
"327";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2010;3;0,0002172;0,0002845;0,0005162;5,94e-05;0,001683;0,0026292;2,83e-05;"Layer 3";2010-03-01
"328";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2010;4;0,0002902;0,0004135;0,0007532;7,8e-05;0,0023698;0,003724;4,26e-05;"Layer 3";2010-04-01
"329";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2010;5;0,0003865;0,0006018;0,0010907;1e-04;0,0033153;0,0052503;6,85e-05;"Layer 3";2010-05-01
"330";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2010;6;0,0004287;0,0006975;0,0012482;0,0001062;0,0037389;0,005956;8,84e-05;"Layer 3";2010-06-01
"331";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2010;7;0,0004799;0,0008012;0,0014373;0,000119;0,004276;0,0068184;9,86e-05;"Layer 3";2010-07-01
"332";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2010;8;0,0003866;0,000606;0,0010001;7,9e-05;0,0030908;0,0049922;0,0001159;"Layer 3";2010-08-01
"333";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2010;9;0,0004184;0,0006682;0,0012318;0,0001143;0,0037734;0,0059527;5,48e-05;"Layer 3";2010-09-01
"334";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2010;10;0,0002141;0,0003271;0,0005541;5,93e-05;0,0017868;0,0028329;2,46e-05;"Layer 3";2010-10-01
"335";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2010;11;0,0001915;0,000259;0,0004468;5,41e-05;0,0014754;0,0023168;2,09e-05;"Layer 3";2010-11-01
"336";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2010;12;0,0001807;0,0002159;0,0003814;5,16e-05;0,0013091;0,0020331;1,76e-05;"Layer 3";2010-12-01
"337";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2011;1;0,0002004;0,0002343;0,0004235;5,65e-05;0,0014504;0,0022463;2,11e-05;"Layer 3";2011-01-01
"338";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2011;2;0,0001807;0,000225;0,0004079;5e-05;0,0013581;0,0021136;2,18e-05;"Layer 3";2011-02-01
"339";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2011;3;0,0002229;0,0002857;0,000519;6,15e-05;0,0017069;0,0026614;2,76e-05;"Layer 3";2011-03-01
"340";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2011;4;0,0002966;0,0004168;0,0007606;8,03e-05;0,0024054;0,0037747;4,21e-05;"Layer 3";2011-04-01
"341";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2011;5;0,0003866;0,0006008;0,0010875;9,96e-05;0,0033053;0,0052359;6,97e-05;"Layer 3";2011-05-01
"342";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2011;6;0,000433;0,0007038;0,0012616;0,0001076;0,0037785;0,0060169;8,85e-05;"Layer 3";2011-06-01
"343";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2011;7;0,0004865;0,0008117;0,0014597;0,0001213;0,0043411;0,0069186;9,85e-05;"Layer 3";2011-07-01
"344";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2011;8;0,0003978;0,0006394;0,0010708;8,44e-05;0,003279;0,005287;0,0001121;"Layer 3";2011-08-01
"345";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2011;9;0,0004247;0,0006482;0,0011816;0,0001176;0,0036946;0,0058162;5,08e-05;"Layer 3";2011-09-01
"346";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2011;10;0,0002148;0,000328;0,0005558;5,95e-05;0,0017917;0,0028406;2,48e-05;"Layer 3";2011-10-01
"347";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2011;11;0,0001913;0,0002588;0,0004465;5,4e-05;0,0014743;0,0023152;2,09e-05;"Layer 3";2011-11-01
"348";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2011;12;0,0001894;0,0002219;0,0003962;5,39e-05;0,0013649;0,0021153;1,86e-05;"Layer 3";2011-12-01
"349";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2012;1;0,0001993;0,0002356;0,0004265;5,6e-05;0,001453;0,0022522;2,16e-05;"Layer 3";2012-01-01
"350";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2012;2;0,0001783;0,0002247;0,0004072;4,91e-05;0,0013485;0,002101;2,21e-05;"Layer 3";2012-02-01
"351";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2012;3;0,0002178;0,0002854;0,0005177;5,95e-05;0,0016866;0,0026352;2,87e-05;"Layer 3";2012-03-01
"352";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2012;4;0,000293;0,0004154;0,0007571;7,89e-05;0,0023858;0,0037473;4,27e-05;"Layer 3";2012-04-01
"353";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2012;5;0,0003891;0,0006042;0,0010955;0,0001007;0,0033312;0,0052747;6,9e-05;"Layer 3";2012-05-01
"354";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2012;6;0,0004313;0,0007005;0,0012541;0,0001069;0,0037569;0,0059839;8,89e-05;"Layer 3";2012-06-01
"355";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2012;7;0,000486;0,0008107;0,0014575;0,0001211;0,0043348;0,0069089;9,86e-05;"Layer 3";2012-07-01
"356";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2012;8;0,000397;0,000637;0,0010658;8,4e-05;0,0032656;0,0052661;0,0001123;"Layer 3";2012-08-01
"357";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2012;9;0,0004253;0,0006496;0,001185;0,0001177;0,0037031;0,0058294;5,1e-05;"Layer 3";2012-09-01
"358";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2012;10;0,0002149;0,0003281;0,0005561;5,95e-05;0,0017924;0,0028417;2,48e-05;"Layer 3";2012-10-01
"359";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2012;11;0,000191;0,0002585;0,0004459;5,39e-05;0,0014722;0,002312;2,08e-05;"Layer 3";2012-11-01
"360";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2012;12;0,0001777;0,0002142;0,0003769;5,07e-05;0,001291;0,0020069;1,74e-05;"Layer 3";2012-12-01
"361";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2013;1;0,0001995;0,0002349;0,0004249;5,61e-05;0,0014505;0,0022476;2,13e-05;"Layer 3";2013-01-01
"362";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2013;2;0,0001775;0,0002239;0,0004058;4,89e-05;0,0013444;0,0020945;2,19e-05;"Layer 3";2013-02-01
"363";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2013;3;0,000217;0,0002846;0,0005163;5,93e-05;0,0016822;0,0026283;2,84e-05;"Layer 3";2013-03-01
"364";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2013;4;0,00029;0,0004135;0,0007531;7,79e-05;0,0023687;0,0037226;4,28e-05;"Layer 3";2013-04-01
"365";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2013;5;0,0003862;0,0006012;0,0010893;9,98e-05;0,0033107;0,0052436;6,88e-05;"Layer 3";2013-05-01
"366";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2013;6;0,0004283;0,0006963;0,0012452;0,0001059;0,0037306;0,0059434;8,87e-05;"Layer 3";2013-06-01
"367";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2013;7;0,0004795;0,0007999;0,001434;0,0001187;0,004267;0,0068048;9,9e-05;"Layer 3";2013-07-01
"368";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2013;8;0,0003867;0,0006054;0,0009986;7,89e-05;0,0030871;0,0049865;0,0001162;"Layer 3";2013-08-01
"369";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2013;9;0,0004174;0,0006694;0,0012342;0,0001139;0,0037742;0,0059558;5,52e-05;"Layer 3";2013-09-01
"370";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2013;10;0,0002144;0,0003274;0,0005547;5,94e-05;0,0017886;0,0028358;2,47e-05;"Layer 3";2013-10-01
"371";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2013;11;0,0001918;0,0002592;0,0004473;5,41e-05;0,0014769;0,0023191;2,09e-05;"Layer 3";2013-11-01
"372";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2013;12;0,0001836;0,0002177;0,0003859;5,24e-05;0,0013266;0,0020586;1,79e-05;"Layer 3";2013-12-01
"373";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2014;1;0,0002005;0,0002347;0,0004244;5,65e-05;0,0014524;0,0022496;2,12e-05;"Layer 3";2014-01-01
"374";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2014;2;0,0001806;0,0002251;0,0004081;4,99e-05;0,001358;0,0021137;2,19e-05;"Layer 3";2014-02-01
"375";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2014;3;0,0002223;0,0002859;0,0005193;6,12e-05;0,0017052;0,0026596;2,78e-05;"Layer 3";2014-03-01
"376";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2014;4;0,0002959;0,0004167;0,0007602;8e-05;0,0024018;0,00377;4,23e-05;"Layer 3";2014-04-01
"377";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2014;5;0,0003858;0,0005996;0,0010846;9,93e-05;0,0032962;0,0052223;7e-05;"Layer 3";2014-05-01
"378";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2014;6;0,0004325;0,0007025;0,0012584;0,0001073;0,0037696;0,0060034;8,88e-05;"Layer 3";2014-06-01
"379";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2014;7;0,0004868;0,000812;0,0014603;0,0001213;0,0043429;0,0069214;9,86e-05;"Layer 3";2014-07-01
"380";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2014;8;0,0003977;0,0006386;0,001069;8,43e-05;0,0032743;0,0052797;0,0001123;"Layer 3";2014-08-01
"381";"C:/Users/siahl/Documents/NutsforSEDLN/80_BO/Output data/Weathering/Weathering Layer 3.csv";2014;9;0,0004255;0,0006496;0,0011848;0,0001178;0,003703;0,0058292;5,1e-05;"Layer 3";2014-09-01
