"";"Month";"Year";"Dry weight";"Ca";"Mg";"K";"S";"P";"Date"
"538";10;2049;32766,5;48,6240616;8,0480146;31,9809284;3,5617838;6,1627636;2049-10-01
"539";11;2049;32767,6191406;48,6252975;8,0483122;31,9816875;3,5619149;6,1627922;2049-11-01
"540";12;2049;32768,7421875;48,6252975;8,0486088;31,9817543;3,5620461;6,1628213;2049-12-01
"541";1;2050;32769,9726562;48,6252975;8,0487213;31,98176;3,5620968;6,1628318;2050-01-01
"542";2;2050;32771,2070312;48,6252975;8,0487213;31,9817753;3,5621047;6,1628451;2050-02-01
"543";3;2050;32773,671875;48,6252975;8,0487213;31,9817963;3,5621307;6,1628852;2050-03-01
"544";4;2050;32804,4882812;48,6295471;8,0492725;31,9837933;3,5630927;6,1642823;2050-04-01
"545";5;2050;32866,1289062;48,7116547;8,065608;32,0449677;3,5703113;6,1779962;2050-05-01
"546";6;2050;32905,578125;48,7758789;8,0760641;32,0870514;3,5749309;6,1837168;2050-06-01
"547";7;2050;32945,0234375;48,8401108;8,0865202;32,1291313;3,5795505;6,1873264;2050-07-01
"548";8;2050;32979,5390625;48,8963165;8,0956688;32,1659546;3,5835929;6,191339;2050-08-01
"549";9;2050;33011,59375;48,948513;8,1041641;32,2001457;3,5873463;6,1949992;2050-09-01
"550";10;2050;33012,8242188;48,9505234;8,1044903;32,2014656;3,5874908;6,1952286;2050-10-01
"551";11;2050;33014,0585938;48,95187;8,1047459;32,2020493;3,5875115;6,1952596;2050-11-01
"552";12;2050;33015,2890625;48,9518776;8,1047459;32,2021065;3,5875285;6,1952906;2050-12-01
"553";1;2051;33016,6367188;48,9518776;8,1047459;32,2021179;3,5875344;6,1953015;2051-01-01
"554";2;2051;33017,9804688;48,9518776;8,1047459;32,2021294;3,587543;6,1953158;2051-02-01
"555";3;2051;33020,671875;48,9518776;8,1047459;32,2021523;3,5875711;6,1953602;2051-03-01
"556";4;2051;33054,2929688;48,9565239;8,1053486;32,2043381;3,588624;6,1968894;2051-04-01
"557";5;2051;33121,53125;49,0462265;8,1231718;32,2713127;3,5964985;6,2118864;2051-05-01
"558";6;2051;33164,5664062;49,1162949;8,1345778;32,3172188;3,6015382;6,2154856;2051-06-01
"559";7;2051;33207,6015625;49,1863747;8,1459837;32,3631248;3,6065779;6,2191119;2051-07-01
"560";8;2051;33245,2578125;49,2476883;8,1559639;32,4032974;3,6109879;6,2234559;2051-08-01
"561";9;2051;33280,2226562;49,3046188;8,1652308;32,4405975;3,6150827;6,2273922;2051-09-01
"562";10;2051;33281,5664062;49,3068123;8,1655874;32,442028;3,6152403;6,2276301;2051-10-01
"563";11;2051;33282,9140625;49,3082962;8,1658678;32,4426689;3,6152616;6,227663;2051-11-01
"564";12;2051;33284,2578125;49,3083;8,1658678;32,4427299;3,6152797;6,2276955;2051-12-01
"565";1;2052;33285,3789062;49,3083;8,1658678;32,4427414;3,6152849;6,227705;2052-01-01
"566";2;2052;33286,5;49,3083;8,1658678;32,4427528;3,6152921;6,2277164;2052-02-01
"567";3;2052;33288,7421875;49,3082962;8,1658678;32,4427719;3,6153162;6,2277541;2052-03-01
"568";4;2052;33316,7578125;49,3122025;8,1663818;32,4446335;3,6162078;6,2290487;2052-04-01
"569";5;2052;33372,7929688;49,3892937;8,1812344;32,5029755;3,6227701;6,2420049;2052-05-01
"570";6;2052;33408,65625;49,4476891;8,1907387;32,5412331;3,6269696;6,2451344;2052-06-01
"571";7;2052;33444,515625;49,5060806;8,2002449;32,5794868;3,6311693;6,2484565;2052-07-01
"572";8;2052;33475,8945312;49,5571823;8,2085619;32,6129608;3,6348443;6,252182;2052-08-01
"573";9;2052;33505,0351562;49,6046295;8,2162848;32,6440468;3,6382565;6,2555304;2052-09-01
"574";10;2052;33506,15625;49,6064529;8,2165813;32,6452408;3,6383877;6,2557297;2052-10-01
"575";11;2052;33507,2734375;49,6077728;8,2168398;32,6458282;3,6384132;6,2557564;2052-11-01
"576";12;2052;33508,3945312;49,6077728;8,2168398;32,6458817;3,638428;6,2557831;2052-12-01
"577";1;2053;33509,6289062;49,6077766;8,2168398;32,6458931;3,6384335;6,2557926;2053-01-01
"578";2;2053;33510,8632812;49,6077766;8,2168398;32,6459045;3,6384418;6,255806;2053-02-01
"579";3;2053;33513,328125;49,6077728;8,2168398;32,6459274;3,6384678;6,255847;2053-03-01
"580";4;2053;33544,1445312;49,612072;8,2174044;32,6479759;3,6394491;6,2572708;2053-04-01
"581";5;2053;33605,7851562;49,6964722;8,2337408;32,7118073;3,6466675;6,2714233;2053-05-01
"582";6;2053;33645,2304688;49,7607002;8,2441969;32,753891;3,6512871;6,2757969;2053-06-01
"583";7;2053;33684,6796875;49,8249359;8,254653;32,7959709;3,6559067;6,2793097;2053-07-01
"584";8;2053;33719,1953125;49,8811417;8,2638016;32,8327942;3,6599495;6,2833872;2053-08-01
"585";9;2053;33751,2460938;49,9333344;8,2722969;32,8669891;3,663703;6,2870588;2053-09-01
"586";10;2053;33752,4804688;49,9353409;8,2726231;32,8683014;3,6638472;6,2872672;2053-10-01
"587";11;2053;33753,7148438;49,9367485;8,2729015;32,8689346;3,6638722;6,2872958;2053-11-01
"588";12;2053;33754,9453125;49,9367523;8,2729015;32,8689957;3,6638882;6,2873249;2053-12-01
"589";1;2054;33756,1796875;49,9367523;8,2729015;32,8690071;3,6638947;6,2873363;2054-01-01
"590";2;2054;33757,4140625;49,9367485;8,2729015;32,8690186;3,6639037;6,2873516;2054-02-01
"591";3;2054;33759,8789062;49,9367485;8,2729015;32,8690414;3,663933;6,2873969;2054-03-01
"592";4;2054;33790,6953125;49,9413414;8,2735128;32,871254;3,664999;6,2889452;2054-04-01
"593";5;2054;33852,3359375;50,0255051;8,2898502;32,9347115;3,6722171;6,3030562;2054-05-01
"594";6;2054;33891,78125;50,0897408;8,3003054;32,9767952;3,6768367;6,3064947;2054-06-01
"595";7;2054;33931,2304688;50,1539803;8,3107615;33,0188789;3,6814566;6,3098302;2054-07-01
"596";8;2054;33965,7460938;50,210186;8,31991;33,0556984;3,6854987;6,3138003;2054-08-01
"597";9;2054;33997,796875;50,2623749;8,3284063;33,0898933;3,6892524;6,3173642;2054-09-01
"598";10;2054;33999,03125;50,264389;8,3287315;33,0912094;3,6893969;6,3175693;2054-10-01
"599";11;2054;34000,265625;50,2658463;8,329011;33,0918427;3,6894202;6,3175979;2054-11-01
"600";12;2054;34001,4960938;50,2658501;8,329011;33,0918999;3,689436;6,3176265;2054-12-01
"601";1;2055;34002,7304688;50,2658501;8,329011;33,0919113;3,6894424;6,317637;2055-01-01
"602";2;2055;34003,9609375;50,2658539;8,329011;33,0919228;3,6894512;6,3176517;2055-02-01
"603";3;2055;34006,4296875;50,2658539;8,329011;33,0919456;3,6894801;6,3176961;2055-03-01
"604";4;2055;34037,2460938;50,2704163;8,3296204;33,0941505;3,6905389;6,3192334;2055-04-01
"605";5;2055;34098,8828125;50,3558235;8,3459578;33,1590767;3,697757;6,3336139;2055-05-01
"606";6;2055;34138,3320312;50,4200592;8,3564129;33,2011604;3,7023766;6,3377738;2055-06-01
"607";7;2055;34177,78125;50,4842987;8,366869;33,2432442;3,7069964;6,3411899;2055-07-01
"608";8;2055;34212,296875;50,5405045;8,3760176;33,2800674;3,7110386;6,3451924;2055-08-01
"609";9;2055;34244,3476562;50,592701;8,3845119;33,3142586;3,7147923;6,3486094;2055-09-01
"610";10;2055;34245,5820312;50,5947075;8,3848391;33,3155746;3,7149367;6,3488116;2055-10-01
"611";11;2055;34246,8125;50,5962105;8,3851309;33,316246;3,7149639;6,3488393;2055-11-01
"612";12;2055;34248,046875;50,5962105;8,3851309;33,3163033;3,7149796;6,3488669;2055-12-01
"613";1;2056;34249,1679688;50,5962105;8,3851309;33,3163147;3,7149858;6,3488779;2056-01-01
"614";2;2056;34250,2890625;50,5962143;8,3851309;33,31633;3,7149942;6,3488922;2056-02-01
"615";3;2056;34252,53125;50,5962143;8,3851309;33,316349;3,7150214;6,3489347;2056-03-01
"616";4;2056;34280,546875;50,6004448;8,3857021;33,3184166;3,7160113;6,3503714;2056-04-01
"617";5;2056;34336,5820312;50,6791916;8,4005537;33,3781929;3,7225733;6,3636446;2056-05-01
"618";6;2056;34372,4453125;50,737587;8,410059;33,4164467;3,726773;6,3690143;2056-06-01
"619";7;2056;34408,3046875;50,7959785;8,4195652;33,4547005;3,730973;6,3722076;2056-07-01
"620";8;2056;34439,6835938;50,8470764;8,4278822;33,4881744;3,7346478;6,3759685;2056-08-01
"621";9;2056;34468,8242188;50,8945236;8,4356041;33,5192604;3,73806;6,3793092;2056-09-01
"622";10;2056;34469,9453125;50,8963432;8,4359016;33,5204544;3,7381914;6,3794909;2056-10-01
"623";11;2056;34471,0625;50,8977356;8,4361744;33,5210876;3,7382193;6,3795156;2056-11-01
"624";12;2056;34472,1835938;50,8977356;8,4361744;33,5211411;3,7382333;6,3795414;2056-12-01
"625";1;2057;34473,4179688;50,8977356;8,4361744;33,5211563;3,73824;6,3795524;2057-01-01
"626";2;2057;34474,6523438;50,8977356;8,4361744;33,5211716;3,7382495;6,3795676;2057-02-01
"627";3;2057;34477,1171875;50,8977356;8,4361744;33,5211945;3,7382796;6,3796139;2057-03-01
"628";4;2057;34507,9335938;50,9023933;8,4368038;33,5234718;3,7393706;6,3811975;2057-04-01
"629";5;2057;34569,5742188;50,9883614;8,4531412;33,5890656;3,7465889;6,3956623;2057-05-01
"630";6;2057;34609,0195312;51,0525932;8,4635973;33,6311493;3,7512088;6,4015274;2057-06-01
"631";7;2057;34648,46875;51,1168289;8,4740534;33,6732292;3,7558284;6,4050283;2057-07-01
"632";8;2057;34682,984375;51,1730385;8,483201;33,7100525;3,7598705;6,4092155;2057-08-01
"633";9;2057;34715,0351562;51,225235;8,4916973;33,7442436;3,763624;6,4129248;2057-09-01
"634";10;2057;34716,2695312;51,2272377;8,4920244;33,7455597;3,7637682;6,4131236;2057-10-01
"635";11;2057;34717,5039062;51,2287254;8,4923182;33,7462349;3,7637968;6,4131508;2057-11-01
"636";12;2057;34718,734375;51,2287254;8,4923182;33,7462921;3,7638121;6,413178;2057-12-01
"637";1;2058;34719,96875;51,2287254;8,4923182;33,7463036;3,763819;6,4131889;2058-01-01
"638";2;2058;34721,203125;51,2287254;8,4923182;33,7463188;3,7638283;6,4132047;2058-02-01
"639";3;2058;34723,6679688;51,2287254;8,4923182;33,7463455;3,7638583;6,4132514;2058-03-01
"640";4;2058;34754,484375;51,2334175;8,4929514;33,7486305;3,7649572;6,4148464;2058-04-01
"641";5;2058;34816,125;51,3195419;8,5092869;33,8143539;3,7721756;6,4293647;2058-05-01
"642";6;2058;34855,5703125;51,38377;8,5197439;33,8564377;3,7767951;6,4352512;2058-06-01
"643";7;2058;34895,0195312;51,4480133;8,5301991;33,8985176;3,7814147;6,4426384;2058-07-01
"644";8;2058;34929,5351562;51,5042229;8,5393486;33,9353447;3,7854571;6,4467406;2058-08-01
"645";9;2058;34961,5859375;51,5564117;8,5478439;33,969532;3,7892106;6,4505949;2058-09-01
"646";10;2058;34962,8203125;51,5584259;8,5481701;33,9708481;3,789355;6,4507957;2058-10-01
"647";11;2058;34964,0546875;51,5599632;8,5484686;33,9715385;3,7893834;6,4508228;2058-11-01
"648";12;2058;34965,2851562;51,5599632;8,5484686;33,9715958;3,7893987;6,4508505;2058-12-01
"649";1;2059;34966,40625;51,5599632;8,5484686;33,9716072;3,7894053;6,4508624;2059-01-01
"650";2;2059;34967,5273438;51,5599632;8,5484686;33,9716225;3,7894142;6,4508772;2059-02-01
"651";3;2059;34969,7695312;51,5599632;8,5484686;33,9716415;3,789443;6,4509211;2059-03-01
"652";4;2059;34997,7851562;51,5643501;8,5490656;33,9737968;3,7904782;6,4524245;2059-04-01
"653";5;2059;35053,8203125;51,6431847;8,5639172;34,0335732;3,79704;6,4654455;2059-05-01
"654";6;2059;35089,6835938;51,7015877;8,5734224;34,0718269;3,8012397;6,4708223;2059-06-01
"655";7;2059;35125,5429688;51,7599792;8,5829287;34,1100845;3,8054397;6,4742641;2059-07-01
"656";8;2059;35156,921875;51,8110733;8,5912447;34,1435585;3,8091145;6,4779286;2059-08-01
"657";9;2059;35186,0625;51,8585205;8,5989676;34,1746407;3,8125267;6,4811192;2059-09-01
"658";10;2059;35187,1835938;51,8603401;8,5992641;34,1758347;3,8126578;6,481298;2059-10-01
"659";11;2059;35188,3046875;51,8617744;8,5995407;34,1764793;3,8126845;6,4813228;2059-11-01
"660";12;2059;35189,421875;51,8617744;8,5995407;34,1765327;3,8126984;6,4813471;2059-12-01
"661";1;2060;35190,65625;51,861763;8,5995407;34,176548;3,8127058;6,48136;2060-01-01
"662";2;2060;35191,890625;51,861763;8,5995407;34,1765594;3,8127155;6,4813766;2060-02-01
"663";3;2060;35194,3554688;51,861763;8,5995407;34,1765823;3,812747;6,4814258;2060-03-01
"664";4;2060;35225,171875;51,8666077;8,6001987;34,1789627;3,813889;6,4830852;2060-04-01
"665";5;2060;35286,8125;51,9535332;8,6165352;34,2447166;3,8211074;6,4977961;2060-05-01
"666";6;2060;35326,2578125;52,0177689;8,6269913;34,2868004;3,825727;6,5037379;2060-06-01
"667";7;2060;35365,7070312;52,0820007;8,6374474;34,3288803;3,8303466;6,5078773;2060-07-01
"668";8;2060;35400,2265625;52,1382027;8,646596;34,3657036;3,834389;6,5119534;2060-08-01
"669";9;2060;35432,2734375;52,1903954;8,6550913;34,3998985;3,8381424;6,5153708;2060-09-01
"670";10;2060;35433,5078125;52,1924019;8,6554184;34,4012146;3,8382866;6,5155721;2060-10-01
"671";11;2060;35434,7421875;52,1939964;8,6557255;34,4019394;3,8383176;6,5155993;2060-11-01
"672";12;2060;35435,9726562;52,1939964;8,6557255;34,4020004;3,8383331;6,5156264;2060-12-01
"673";1;2061;35437,2070312;52,1940041;8,6557255;34,4020157;3,8383408;6,5156398;2061-01-01
"674";2;2061;35438,4414062;52,1940041;8,6557255;34,4020309;3,8383515;6,5156569;2061-02-01
"675";3;2061;35440,90625;52,1940041;8,6557255;34,4020615;3,8383846;6,5157084;2061-03-01
"676";4;2061;35471,7226562;52,1989708;8,6564054;34,4045219;3,8395708;6,5174327;2061-04-01
"677";5;2061;35533,3632812;52,2851143;8,6727428;34,4702377;3,8467891;6,5319376;2061-05-01
"678";6;2061;35572,8085938;52,3493423;8,6831989;34,5123215;3,851409;6,5370469;2061-06-01
"679";7;2061;35612,2578125;52,413578;8,6936541;34,5544014;3,8560286;6,5407958;2061-07-01
"680";8;2061;35646,7734375;52,4697876;8,7028027;34,5912247;3,8600707;6,5449319;2061-08-01
"681";9;2061;35678,8242188;52,5219765;8,7112989;34,6254158;3,8638241;6,5491138;2061-09-01
"682";10;2061;35680,0585938;52,523983;8,7116251;34,6267319;3,8639686;6,549314;2061-10-01
"683";11;2061;35681,2929688;52,5255203;8,7119226;34,6274185;3,8639967;6,5493407;2061-11-01
"684";12;2061;35682,5234375;52,5255241;8,7119226;34,6274757;3,864012;6,5493679;2061-12-01
"685";1;2062;35683,6445312;52,5255241;8,7119226;34,6274872;3,8640184;6,5493789;2062-01-01
"686";2;2062;35684,765625;52,5255241;8,7119226;34,6274986;3,8640273;6,5493932;2062-02-01
"687";3;2062;35687,0078125;52,5255241;8,7119226;34,6275215;3,8640561;6,5494375;2062-03-01
"688";4;2062;35715,0234375;52,5299187;8,7125216;34,6296844;3,865093;6,5509443;2062-04-01
"689";5;2062;35771,0585938;52,6095924;8,7273731;34,6894608;3,8716552;6,5644336;2062-05-01
"690";6;2062;35806,921875;52,6679916;8,7368784;34,7277145;3,8758547;6,5698633;2062-06-01
"691";7;2062;35842,78125;52,7263832;8,7463837;34,7659721;3,8800545;6,5732698;2062-07-01
"692";8;2062;35874,1640625;52,7774811;8,7547007;34,7994423;3,8837295;6,577076;2062-08-01
"693";9;2062;35903,3007812;52,8249283;8,7624226;34,8305283;3,8871417;6,5804405;2062-09-01
"694";10;2062;35904,421875;52,8267479;8,7627211;34,8317223;3,8872726;6,5806217;2062-10-01
"695";11;2062;35905,5429688;52,8282242;8,7630062;34,8324051;3,8873026;6,580646;2062-11-01
"696";12;2062;35906,6640625;52,8282242;8,7630062;34,8324661;3,8873165;6,5806704;2062-12-01
"697";1;2063;35908,0078125;52,8282242;8,7630062;34,8324776;3,8873248;6,5806851;2063-01-01
"698";2;2063;35909,3515625;52,8282242;8,7630062;34,8325005;3,8873365;6,5807037;2063-02-01
"699";3;2063;35912,0429688;52,8282242;8,7630062;34,8325272;3,8873734;6,5807614;2063-03-01
"700";4;2063;35945,6640625;52,8337288;8,7637577;34,8352394;3,8886878;6,5826726;2063-04-01
"701";5;2063;36012,90625;52,9269257;8,78158;34,9060707;3,8965623;6,5983887;2063-05-01
"702";6;2063;36055,9414062;52,996994;8,7929859;34,9519806;3,9016018;6,601934;2063-06-01
"703";7;2063;36098,9765625;53,06707;8,8043919;34,9978828;3,9066415;6,6054883;2063-07-01
"704";8;2063;36136,6289062;53,1283875;8,814373;35,0380554;3,9110515;6,6097684;2063-08-01
"705";9;2063;36171,59375;53,1853218;8,8236399;35,0753517;3,9151461;6,6135783;2063-09-01
"706";10;2063;36172,9375;53,1875153;8,8239956;35,0767899;3,9153037;6,6137886;2063-10-01
"707";11;2063;36174,2851562;53,1892242;8,8243189;35,0775375;3,9153316;6,6138182;2063-11-01
"708";12;2063;36175,6289062;53,1892242;8,8243189;35,0776024;3,9153481;6,6138473;2063-12-01
"709";1;2064;36176,8632812;53,1892242;8,8243189;35,0776138;3,9153559;6,6138606;2064-01-01
"710";2;2064;36178,09375;53,1892242;8,8243189;35,0776329;3,9153664;6,6138778;2064-02-01
"711";3;2064;36180,5625;53,1892242;8,8243189;35,0776596;3,9154005;6,6139293;2064-03-01
"712";4;2064;36211,3789062;53,1942444;8,8250046;35,080143;3,9165974;6,6156697;2064-04-01
"713";5;2064;36273,015625;53,2806702;8,841342;35,1458969;3,9238155;6,6302624;2064-05-01
"714";6;2064;36312,4648438;53,3449059;8,8517981;35,1879768;3,9284351;6,6335869;2064-06-01
"715";7;2064;36351,9140625;53,4091415;8,8622532;35,2300606;3,9330552;6,6371827;2064-07-01
"716";8;2064;36386,4296875;53,4653435;8,8714018;35,2668839;3,9370973;6,6411366;2064-08-01
"717";9;2064;36418,4804688;53,5175362;8,8798971;35,301075;3,9408507;6,6446471;2064-09-01
"718";10;2064;36419,7148438;53,5195427;8,8802242;35,3023911;3,9409952;6,6448445;2064-10-01
"719";11;2064;36420,9453125;53,5211487;8,8805285;35,3031044;3,9410238;6,6448717;2064-11-01
"720";12;2064;36422,1796875;53,5211487;8,8805285;35,3031654;3,9410393;6,6448979;2064-12-01
"721";1;2065;36423,4140625;53,5211487;8,8805285;35,3031807;3,9410474;6,6449113;2065-01-01
"722";2;2065;36424,6445312;53,5211487;8,8805285;35,303196;3,9410579;6,6449285;2065-02-01
"723";3;2065;36427,1132812;53,5211487;8,8805285;35,3032227;3,9410918;6,64498;2065-03-01
"724";4;2065;36457,9296875;53,526165;8,8812151;35,305706;3,9422877;6,6467185;2065-04-01
"725";5;2065;36519,5664062;53,6127014;8,8975515;35,37146;3,9495063;6,6613317;2065-05-01
"726";6;2065;36559,015625;53,6769371;8,9080067;35,4135399;3,9541261;6,6656299;2065-06-01
"727";7;2065;36598,4648438;53,7411728;8,9184637;35,4556236;3,9587457;6,6690516;2065-07-01
"728";8;2065;36632,9804688;53,7973785;8,9276123;35,4924469;3,9627881;6,6730766;2065-08-01
"729";9;2065;398,3809204;0,5901643;0,0977713;0,389116;0,0433814;0,0703016;2065-09-01
"730";10;2065;399,613678;0,5921717;0,098098;0,390431;0,0435257;0,0703423;2065-10-01
"731";11;2065;400,8464355;0,594179;0,0984248;0,3917461;0,0435788;0,0703628;2065-11-01
"732";12;2065;402,0791931;0,5961863;0,0987515;0,3930613;0,0435926;0,0703821;2065-12-01
"733";1;2066;402,1688538;0,5963323;0,0987753;0,3931569;0,0436031;0,070404;2066-01-01
"734";2;2066;402,2584839;0,5964782;0,098799;0,3932525;0,0436136;0,070426;2066-02-01
"735";3;2066;402,4377747;0,5967702;0,0988465;0,3934438;0,0436346;0,0704698;2066-03-01
"736";4;2066;404,6791382;0,6004199;0,0994406;0,3958349;0,0438971;0,071018;2066-04-01
"737";5;2066;409,1618652;0,6077194;0,1006288;0,400617;0,0444221;0,0721143;2066-05-01
"738";6;2066;412,0308228;0,612391;0,1013892;0,4036775;0,0447581;0,072816;2066-06-01
"739";7;2066;414,8997803;0,6170627;0,1021496;0,406738;0,0450941;0,0735176;2066-07-01
"740";8;2066;417,4101257;0,6211504;0,102815;0,409416;0,0453881;0,0741316;2066-08-01
"741";9;2066;419,7411499;0,6249461;0,1034328;0,4119027;0,045661;0,0747017;2066-09-01
"742";10;2066;419,83078;0,625092;0,1034566;0,4119983;0,0456715;0,0747236;2066-10-01
"743";11;2066;419,9204102;0,6252381;0,1034803;0,412094;0,045682;0,0747455;2066-11-01
"744";12;2066;420,0100708;0,6253841;0,1035041;0,4121896;0,0456925;0,0747674;2066-12-01
"745";1;2067;420,0997314;0,6255301;0,1035279;0,4122853;0,045703;0,0747894;2067-01-01
"746";2;2067;420,1893616;0,625676;0,1035516;0,4123809;0,0457135;0,0748113;2067-02-01
"747";3;2067;420,3686523;0,625968;0,1035992;0,4125722;0,0457345;0,0748552;2067-03-01
"748";4;2067;422,6100159;0,6296178;0,1041932;0,4149633;0,045997;0,0754033;2067-04-01
"749";5;2067;427,0927429;0,6369172;0,1053814;0,4197453;0,046522;0,0764997;2067-05-01
"750";6;2067;429,9617004;0,6415887;0,1061418;0,4228059;0,046858;0,0772013;2067-06-01
"751";7;2067;432,830658;0,6462604;0,1069022;0,4258664;0,047194;0,077903;2067-07-01
"752";8;2067;435,3410034;0,6503481;0,1075675;0,4285444;0,0474879;0,0785169;2067-08-01
"753";9;2067;437,6719971;0,6541439;0,1081854;0,4310311;0,0477609;0,079087;2067-09-01
"754";10;2067;437,7616577;0,6542898;0,1082092;0,4311267;0,0477714;0,079109;2067-10-01
"755";11;2067;437,8512878;0,6544358;0,1082329;0,4312224;0,0477819;0,0791309;2067-11-01
"756";12;2067;437,9409485;0,6545818;0,1082567;0,431318;0,0477924;0,0791528;2067-12-01
"757";1;2068;438,0305786;0,6547278;0,1082805;0,4314137;0,0478021;0,07917;2068-01-01
"758";2;2068;438,1202393;0,6548738;0,1083042;0,4315093;0,0478121;0,0791887;2068-02-01
"759";3;2068;438,29953;0,6551657;0,1083517;0,4317006;0,0478331;0,0792326;2068-03-01
"760";4;2068;440,5408936;0,6588155;0,1089458;0,4340916;0,0480956;0,0797258;2068-04-01
"761";5;2068;445,0236206;0,666115;0,110134;0,4388737;0,0486206;0,0807554;2068-05-01
"762";6;2068;447,8925781;0,6707866;0,1108944;0,4419343;0,0489069;0,0812447;2068-06-01
"763";7;2068;450,7615356;0,6754583;0,1116548;0,4449948;0,0492366;0,0818597;2068-07-01
"764";8;2068;453,2718506;0,6795459;0,1123202;0,4476728;0,0495116;0,0823813;2068-08-01
"765";9;2068;455,6028748;0,6833417;0,112938;0,4501594;0,0497846;0,0829081;2068-09-01
"766";10;2068;455,6925049;0,6834877;0,1129618;0,4502551;0,0497951;0,08293;2068-10-01
"767";11;2068;455,7821655;0,6836336;0,1129855;0,4503508;0,0497992;0,082939;2068-11-01
"768";12;2068;455,8718262;0,6837797;0,1130093;0,4504464;0,0498016;0,0829437;2068-12-01
"769";1;2069;455,9614563;0,6839256;0,1130331;0,450542;0,0498017;0,082944;2069-01-01
"770";2;2069;456,0510864;0,6840716;0,1130568;0,4505455;0,0498019;0,0829444;2069-02-01
"771";3;2069;456,2304077;0,6843636;0,1131043;0,4505461;0,0498031;0,0829462;2069-03-01
"772";4;2069;458,4717407;0,6880133;0,1136984;0,4506565;0,04986;0,0830313;2069-04-01
"773";5;2069;462,9544678;0,6953128;0,1148866;0,4542325;0,0503511;0,0839193;2069-05-01
"774";6;2069;465,8234253;0,6999845;0,115647;0,457293;0,0506174;0,0844171;2069-06-01
"775";7;2069;468,6923828;0,704656;0,1164074;0,4603535;0,0509534;0,085044;2069-07-01
"776";8;2069;471,2027283;0,7087438;0,1170728;0,4630315;0,0512397;0,085578;2069-08-01
"777";9;2069;473,5337524;0,7125394;0,1176906;0,4655182;0,0515127;0,0861092;2069-09-01
"778";10;2069;473,6233826;0,7126854;0,1177144;0,4656138;0,0515232;0,0861311;2069-10-01
"779";11;2069;473,7130432;0,7128315;0,1177381;0,4657095;0,051526;0,0861368;2069-11-01
"780";12;2069;473,8026733;0,7129775;0,1177619;0,4658051;0,0515279;0,0861406;2069-12-01
"781";1;2070;473,892334;0,7131234;0,1177856;0,4658066;0,051528;0,0861408;2070-01-01
"782";2;2070;473,9819641;0,7132695;0,1178094;0,4658069;0,0515282;0,0861412;2070-02-01
"783";3;2070;474,1612549;0,7135614;0,1178569;0,4658074;0,0515292;0,0861428;2070-03-01
"784";4;2070;476,4026184;0,717211;0,118451;0,4659054;0,0515792;0,0862168;2070-04-01
"785";5;2070;480,8853455;0,7245104;0,1196391;0,4689425;0,0519871;0,0869144;2070-05-01
"786";6;2070;483,754303;0,7291821;0,1203996;0,472003;0,05226;0,0874208;2070-06-01
"787";7;2070;486,6232605;0,7338538;0,12116;0,4750635;0,052596;0,0880595;2070-07-01
"788";8;2070;489,133606;0,7379415;0,1218253;0,4777415;0,05289;0,0886061;2070-08-01
"789";9;2070;491,4645996;0,7417371;0,1224432;0,4802282;0,053163;0,089143;2070-09-01
"790";10;2070;491,5542603;0,7418832;0,1224669;0,4803239;0,0531735;0,089165;2070-10-01
"791";11;2070;491,6439209;0,7420291;0,1224907;0,4804195;0,0531759;0,0891687;2070-11-01
"792";12;2070;491,733551;0,742175;0,1225145;0,4805151;0,0531775;0,0891721;2070-12-01
"793";1;2071;492,1818237;0,7422748;0,1225982;0,4805157;0,0531779;0,0891727;2071-01-01
"794";2;2071;492,6300659;0,7422748;0,1225982;0,4805162;0,0531787;0,0891739;2071-02-01
"795";3;2071;493,5266113;0,7422748;0,1225982;0,480517;0,0531821;0,0891788;2071-03-01
"796";4;2071;504,733429;0,7433733;0,1226922;0,4808428;0,0533566;0,0894324;2071-04-01
"797";5;2071;527,1470337;0,7618431;0,1248117;0,4884643;0,0544024;0,0910664;2071-05-01
"798";6;2071;541,4917603;0,7852013;0,1286138;0,5037669;0,0556389;0,0933702;2071-06-01
"799";7;2071;555,8364258;0,8085595;0,1324158;0,5190696;0,0572198;0,0961982;2071-07-01
"800";8;2071;568,3880615;0,8289979;0,1357426;0,5324594;0,0585212;0,0985997;2071-08-01
"801";9;2071;580,0431519;0,8479764;0,1388318;0,5448928;0,0598028;0,100945;2071-09-01
"802";10;2071;580,491394;0,8487065;0,1389506;0,5453711;0,0598553;0,1010546;2071-10-01
"803";11;2071;580,9396973;0,8494363;0,1390694;0,5458493;0,0598717;0,1010784;2071-11-01
"804";12;2071;581,3879395;0,8501663;0,1391882;0,5463275;0,059883;0,101098;2071-12-01
"805";1;2072;582,7327881;0,8505605;0,1392014;0,5463438;0,059884;0,1010997;2072-01-01
"806";2;2072;584,0776367;0,8505605;0,1392014;0,5463448;0,0598861;0,1011029;2072-02-01
"807";3;2072;586,7672119;0,8505605;0,1392014;0,5463466;0,0598958;0,101117;2072-03-01
"808";4;2072;620,3876343;0,8536446;0,1394708;0,5472777;0,0603953;0,1018375;2072-04-01
"809";5;2072;687,628479;0,9039447;0,1452319;0,5678992;0,0632591;0,106203;2072-05-01
"810";6;2072;730,6625977;0,9740192;0,1566381;0,613807;0,0666533;0,1121187;2072-06-01
"811";7;2072;773,6967773;1,0440938;0,1680443;0,6597149;0,0709949;0,1185664;2072-07-01
