"";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44";"V45";"V46";"V47";"V48";"V49";"V50";"V51";"V52";"V53";"V54";"V55";"V56";"V57";"V58";"V59";"V60";"V61";"V62";"N_F";"Ca_F";"Mg_F";"K_F";"S_F";"P_F";"N_W";"Ca_W";"Mg_W";"K_W";"S_W";"P_W";"WoodBiomass";"FoliarBiomass";"TotBiomass"
"75";177,6275024;46,146328;13,4579563;46,6930504;6,0409379;11,990325;63,7866173;47,4160652;8,3860426;46,8050194;4,9661283;9,5215521;"  21228.4843750";"    113.5195999";"     38.9230118";"     10.4498882";"     26.0024605";"      3.5208929";"      7.0583601";"     33.7541275";"     33.1155090";"      5.3917065";"     21.5819817";"      2.3966410";"      4.6410613";" 200381.0937500";"    144.6755066";"    155.4042664";"     22.0916500";"    101.2246552";"     13.0070057";"     19.8274803";NA;"     78.9930420";"     21.3218517";"      6.1581664";"     29.0817299";"      5.1289263";"      7.7982764";"     47.1347580";"     74.8726959";"      8.3138990";"     32.8376579";"      5.6442366";"      5.6648664";1535147,1875;86189,023438;3070294,375
"76";177,6275635;46,1463394;13,4579601;46,6930504;6,0409398;11,9903278;63,7866249;47,4160652;8,3860426;46,8050079;4,9661283;9,5215521;"  21231.2871094";"    113.5049973";"     38.9178734";"     10.4485092";"     25.9990253";"      3.5204380";"      7.0574617";"     33.7542419";"     33.1155090";"      5.3917065";"     21.5819798";"      2.3966477";"      4.6410828";" 200383.8437500";"    144.6756134";"    155.4042664";"     22.0916500";"    101.2246323";"     13.0070143";"     19.8275013";NA;"     78.5836258";"     21.2122631";"      6.1265159";"     28.9297276";"      5.1023889";"      7.7577276";"     47.1347580";"     74.8726959";"      8.3138990";"     32.8376465";"      5.6442366";"      5.6648664";1535146,71875;85634,111328;3070293,4375
"77";177,6276855;46,1463699;13,4579687;46,6930542;6,0409436;11,9903355;63,7866249;47,4160652;8,3860426;46,804985;4,9661283;9,5215521;"  21236.8906250";"    113.4759445";"     38.9076080";"     10.4457521";"     25.9921608";"      3.5195551";"      7.0556936";"     33.7545052";"     33.1155090";"      5.3917065";"     21.5819721";"      2.3966792";"      4.6411448";" 200389.3125000";"    144.6759033";"    155.4042664";"     22.0916500";"    101.2245865";"     13.0070448";"     19.8275604";NA;"     78.1662216";"     21.1008396";"      6.0943332";"     28.7747879";"      5.0751042";"      7.7162037";"     47.1347580";"     74.8726959";"      8.3138990";"     32.8376274";"      5.6442366";"      5.6648664";1535145,46875;85053,115234;3070290,9375
"78";177,5617676;46,1280174;13,4525242;46,6894875;6,0389047;11,9859409;63,7898636;47,4172058;8,3861876;46,8211555;4,966547;9,5220795;"  21306.9316406";"    113.1498489";"     38.7871361";"     10.4128532";"     25.9100170";"      3.5103292";"      7.0354509";"     33.7685127";"     33.1218529";"      5.3924518";"     21.5847206";"      2.3982806";"      4.6430922";" 200542.1875000";"    144.6958008";"    155.4137573";"     22.0926971";"    101.2561188";"     13.0095940";"     19.8303852";NA;"     78.9167099";"     21.1565514";"      6.1000743";"     28.8338909";"      5.1593866";"      7.7909460";"     47.1374207";"     74.8747025";"      8.3140593";"     32.8502426";"      5.6447659";"      5.6652150";1535865,625;91488,964844;3071731,25
"79";177,3247223;45,9734573;13,4068394;46,5199318;6,0274005;11,9398966;64,1912079;47,6192322;8,4215345;47,0073929;4,9949417;9,5579395;"  21447.0156250";"    112.6763840";"     38.6778374";"     10.3832054";"     25.8314476";"      3.5048428";"      7.0115218";"     33.8483009";"     33.2456703";"      5.4124503";"     21.6607513";"      2.4102755";"      4.6577229";" 202181.6406250";"    145.5067596";"    156.0941315";"     22.1869946";"    101.6636124";"     13.0858669";"     19.9045677";NA;"     79.5794830";"     21.5123119";"      6.1996751";"     29.2784595";"      5.2792435";"      7.8934970";"     47.4672623";"     75.2292328";"      8.3530102";"     32.9954720";"      5.6806493";"      5.6889052";1548900,625;93624,248047;3097801,25
"80";177,04422;45,9864502;13,4102478;46,5314713;6,019773;11,8992128;64,6741409;48,0670853;8,5004969;47,4478493;5,0341163;9,6122408;"  21536.6699219";"    112.5256042";"     38.6859627";"     10.3853779";"     25.8374977";"      3.5029979";"      6.9999981";"     33.9443092";"     33.3916588";"      5.4362135";"     21.7563953";"      2.4190769";"      4.6695065";" 204075.4687500";"    146.4826202";"    157.4739532";"     22.3767357";"    102.5432129";"     13.1833487";"     20.0065231";NA;"     79.5775604";"     21.5783863";"      6.2179880";"     29.3692703";"      5.2856483";"      7.8880053";"     47.8641663";"     76.0151978";"      8.4400244";"     33.3389587";"      5.7301550";"      5.7247787";1564585,625;93655,683594;3129171,25
"81";176,9249115;45,9919739;13,4116974;46,5363808;6,0204077;11,8686705;64,882225;48,2600441;8,5345182;47,6376305;5,0542507;9,6248989;"  21626.3242188";"    112.1956787";"     38.6940193";"     10.3875332";"     25.8434982";"      3.5036168";"      6.9804978";"     33.9856720";"     33.5376434";"      5.4599762";"     21.8520336";"      2.4295762";"      4.6758819";" 204942.5000000";"    146.9030609";"    158.1515198";"     22.4720097";"    102.9766159";"     13.2394257";"     20.0339241";NA;"     79.4200592";"     21.6658649";"      6.2425113";"     29.4891586";"      5.3046546";"      7.8744693";"     48.0351753";"     76.3538361";"      8.4775152";"     33.4869537";"      5.7555995";"      5.7331419";1571343,59375;93794,912109;3142687,1875
"82";176,8105621;45,9972687;13,4130859;46,5410843;6,0210156;11,8412628;65,083168;48,4463997;8,5673752;47,8209076;5,0736957;9,6386442;"  21704.7695312";"    111.9215775";"     38.7010155";"     10.3894053";"     25.8487053";"      3.5041542";"      6.9645972";"     34.0256233";"     33.6653862";"      5.4807692";"     21.9357185";"      2.4387631";"      4.6821537";" 205771.6562500";"    147.3091278";"    158.7926331";"     22.5618687";"    103.3864899";"     13.2926311";"     20.0630188";NA;"     79.0732040";"     21.6640091";"      6.2414699";"     29.4872417";"      5.3024106";"      7.8420973";"     48.2003250";"     76.6808701";"      8.5137224";"     33.6298790";"      5.7801723";"      5.7422218";1577870,15625;93609,277344;3155740,3125
"83";176,6740417;46,0035858;13,4147444;46,5466957;6,0217414;11,8118534;65,325058;48,6707153;8,606926;48,041523;5,0971022;9,657897;"  21777.6152344";"    111.7048645";"     38.7074661";"     10.3911295";"     25.8535099";"      3.5046496";"      6.9513483";"     34.0737114";"     33.7839966";"      5.5000758";"     22.0134277";"      2.4472940";"      4.6889315";" 206748.2031250";"    147.7978821";"    159.5292664";"     22.6643105";"    103.8568726";"     13.3541470";"     20.1017685";NA;"     78.3470459";"     21.5805740";"      6.2167063";"     29.3745499";"      5.2794247";"      7.7705255";"     48.3991241";"     77.0745468";"      8.5573053";"     33.8019257";"      5.8097525";"      5.7549410";1585726,40625;92993,955078;3171452,8125
"84";176,6720428;46,0039482;13,4148397;46,54702;6,0214615;11,8123808;65,3413086;48,6837578;8,6092253;48,0543518;5,0981908;9,66084;"  21780.4179688";"    111.7050095";"     38.7077103";"     10.3911953";"     25.8536930";"      3.5044730";"      6.9514694";"     34.0781403";"     33.7885590";"      5.5008187";"     22.0164165";"      2.4474857";"      4.6896162";" 206803.5312500";"    147.8319244";"    159.5697479";"     22.6698837";"    103.8826904";"     13.3568048";"     20.1073437";NA;"     76.6966476";"     21.1332912";"      6.0864334";"     28.7674446";"      5.1277113";"      7.6224375";"     48.4124832";"     77.0974426";"      8.5598392";"     33.8119316";"      5.8111281";"      5.7568855";1586183,28125;90566,367188;3172366,5625
"85";176,6698456;46,00383;13,4147091;46,5464325;6,021379;11,812254;65,3414383;48,6843376;8,6092663;48,0544357;5,0981946;9,6608763;"  21783.2207031";"    111.6926880";"     38.7028961";"     10.3903036";"     25.8507919";"      3.5040433";"      6.9507985";"     34.0787659";"     33.7887039";"      5.5010543";"     22.0167789";"      2.4475002";"      4.6897669";" 206809.2812500";"    147.8327942";"    159.5715027";"     22.6702061";"    103.8832169";"     13.3568268";"     20.1075535";NA;"     75.9261322";"     20.8529930";"      6.0640459";"     28.4608078";"      5.0583720";"      7.5740228";"     48.4125862";"     77.0984497";"      8.5598850";"     33.8119965";"      5.8111329";"      5.7569089";1586208,59375;91516,123047;3172417,1875
"86";176,6701965;46,003933;13,4147396;46,5464516;6,0213919;11,8122778;65,341423;48,6843376;8,6092663;48,0543518;5,0981941;9,6608734;"  21786.0234375";"    111.6794891";"     38.6979141";"     10.3889675";"     25.8474483";"      3.5036066";"      6.9499893";"     34.0791245";"     33.7887039";"      5.5010543";"     22.0167656";"      2.4475102";"      4.6898246";" 206811.6250000";"    147.8331146";"    159.5715027";"     22.6702061";"    103.8830490";"     13.3568363";"     20.1076069";NA;"     75.4639282";"     20.7329082";"      6.0291262";"     28.2909813";"      5.0286345";"      7.5275431";"     48.4125786";"     77.0984497";"      8.5598850";"     33.8119316";"      5.8111320";"      5.7569079";1586204,84375;90727,363281;3172409,6875
"87";176,6703186;46,0039635;13,4147482;46,5464592;6,0213957;11,8122854;65,341423;48,6843376;8,6092663;48,0543213;5,0981941;9,6608734;"  21788.7128906";"    111.6661835";"     38.6931381";"     10.3876848";"     25.8442497";"      3.5031817";"      6.9491663";"     34.0792694";"     33.7887039";"      5.5010552";"     22.0167580";"      2.4475155";"      4.6898479";" 206814.1875000";"    147.8332672";"    159.5715027";"     22.6702061";"    103.8829880";"     13.3568430";"     20.1076298";NA;"     75.1445465";"     20.6468239";"      6.0040927";"     28.1701889";"      5.0075645";"      7.4955997";"     48.4125786";"     77.0984497";"      8.5598850";"     33.8119049";"      5.8111320";"      5.7569079";1586203,59375;90203,603516;3172407,1875
"88";176,6703949;46,0039825;13,4147539;46,5464668;6,0213985;11,8122902;65,341423;48,6843376;8,6092663;48,0543098;5,0981941;9,6608734;"  21791.4042969";"    111.6529007";"     38.6883583";"     10.3864031";"     25.8410568";"      3.5027633";"      6.9483519";"     34.0794258";"     33.7887039";"      5.5010552";"     22.0167561";"      2.4475253";"      4.6898780";" 206816.7968750";"    147.8334351";"    159.5715027";"     22.6702061";"    103.8829575";"     13.3568516";"     20.1076565";NA;"     74.7655869";"     20.5439243";"      5.9741693";"     28.0274200";"      4.9823623";"      7.4576244";"     48.4125786";"     77.0984497";"      8.5598850";"     33.8118935";"      5.8111320";"      5.7569079";1586202,8125;89649,375;3172405,625
"89";176,6705475;46,0040283;13,4147663;46,5464745;6,0214038;11,8122997;65,341423;48,6843376;8,6092663;48,0542755;5,0981936;9,6608725;"  21796.7812500";"    111.6264801";"     38.6788139";"     10.3838396";"     25.8346729";"      3.5019610";"      6.9467597";"     34.0797729";"     33.7887039";"      5.5010552";"     22.0167484";"      2.4475689";"      4.6899600";" 206821.9687500";"    147.8337708";"    159.5715027";"     22.6702061";"    103.8829041";"     13.3568935";"     20.1077423";NA;"     74.3790131";"     20.4393158";"      5.9437490";"     27.8819313";"      4.9563451";"      7.4186482";"     48.4125786";"     77.0984497";"      8.5598850";"     33.8118668";"      5.8111315";"      5.7569075";1586201,25;89070,546875;3172402,5
"90";176,5922241;45,9814034;13,4080439;46,5420685;6,0190687;11,8071489;65,347084;48,6861954;8,6095142;48,0752029;5,0989189;9,6617794;"  21864.0234375";"    111.3425064";"     38.5685806";"     10.3536825";"     25.7593117";"      3.4941254";"      6.9290667";"     34.0979385";"     33.7963486";"      5.5019999";"     22.0202465";"      2.4496260";"      4.6924462";" 206998.1562500";"    147.8623199";"    159.5843048";"     22.6716766";"    103.9239578";"     13.3606110";"     20.1117420";NA;"     75.4293900";"     20.5222759";"      5.9568377";"     27.9381981";"      5.0684638";"      7.5208993";"     48.4173203";"     77.1017761";"      8.5601635";"     33.8284988";"      5.8120651";"      5.7575183";1587150,625;95152,363281;3174301,25
"91";176,1456299;45,7901192;13,3798637;46,4174614;6,0214896;11,7832327;66,1567001;49,2087936;8,7199144;48,6635933;5,1772614;9,7864199;"  21998.5058594";"    111.1755371";"     38.5056877";"     10.3459854";"     25.7347469";"      3.4950919";"      6.9222245";"     34.2562218";"     33.9487724";"      5.5317264";"     22.1345615";"      2.4653749";"      4.7166467";" 210206.9531250";"    149.5081940";"    161.1938019";"     22.9357605";"    105.0941696";"     13.5555754";"     20.3444805";NA;"     75.3705826";"     20.5024166";"      5.9564495";"     27.9326744";"      5.0726929";"      7.5189104";"     49.0952721";"     78.0362396";"      8.6841202";"     34.2960167";"      5.9129395";"      5.8414154";1613942,34375;95027,617188;3227884,6875
"92";175,9105835;45,8028793;13,3830462;46,428318;6,0227642;11,7494869;66,5926361;49,6130562;8,7911921;49,0611839;5,2194443;9,8358202;"  22084.5742188";"    111.0177765";"     38.5139618";"     10.3481646";"     25.7407856";"      3.4957044";"      6.9119134";"     34.3414497";"     34.0889206";"      5.5545392";"     22.2263794";"      2.4754546";"      4.7280474";" 211948.3593750";"    150.3944092";"    162.4610901";"     23.1098804";"    105.8994980";"     13.6621542";"     20.4385338";NA;"     75.3648071";"     20.5772419";"      5.9769950";"     28.0352364";"      5.0881329";"      7.5165296";"     49.4603157";"     78.7591095";"      8.7641497";"     34.6119347";"      5.9672551";"      5.8746672";1628368,28125;95059,521484;3256736,5625
"93";175,8024597;45,8087463;13,3845091;46,4333115;6,0233507;11,7235117;66,7954941;49,8011742;8,8243599;49,2461891;5,2390738;9,8500252;"  22170.6445312";"    110.7145004";"     38.5221710";"     10.3503265";"     25.7467766";"      3.4963121";"      6.8953395";"     34.3811111";"     34.2290688";"      5.5773516";"     22.3181934";"      2.4855342";"      4.7350926";" 212804.7031250";"    150.8067932";"    163.1257172";"     23.2031021";"    106.3233109";"     13.7171383";"     20.4693470";NA;"     75.2281952";"     20.6717930";"      6.0033388";"     28.1646347";"      5.1086278";"      7.5080986";"     49.6301804";"     79.0954819";"      8.8013906";"     34.7589378";"      5.9925299";"      5.8842292";1635081,09375;95200,839844;3270162,1875
"94";175,699585;45,8143272;13,3859015;46,4380608;6,0239081;11,698432;66,9898682;49,9814301;8,856143;49,423481;5,2578831;9,863328;"  22245.9550781";"    110.4616547";"     38.5293007";"     10.3522053";"     25.7519817";"      3.4968402";"      6.8807402";"     34.4191093";"     34.3516960";"      5.5973120";"     22.3985329";"      2.4943538";"      4.7411175";" 213618.1406250";"    151.2019196";"    163.7509460";"     23.2905293";"    106.7218170";"     13.7689867";"     20.4976273";NA;"     74.9087067";"     20.6782322";"      6.0043831";"     28.1738415";"      5.1080909";"      7.4783134";"     49.7929535";"     79.4178085";"      8.8370743";"     34.8998070";"      6.0167489";"      5.8931837";1641513,4375;95012,412109;3283026,875
"95";175,578537;45,8209;13,3875399;46,4436531;6,0245647;11,6710644;67,2203445;50,1951675;8,8938274;49,6336861;5,2801852;9,8809156;"  22315.8867188";"    110.2596588";"     38.5358810";"     10.3539371";"     25.7567825";"      3.4973271";"      6.8682022";"     34.4641724";"     34.4655685";"      5.6158471";"     22.4731331";"      2.5025432";"      4.7473545";" 214563.2500000";"    151.6704712";"    164.4607391";"     23.3890591";"    107.1736450";"     13.8281937";"     20.5332928";NA;"     74.2333450";"     20.6103878";"      5.9834971";"     28.0820160";"      5.0882788";"      7.4106293";"     49.9859467";"     79.7999878";"      8.8793869";"     35.0668297";"      6.0454655";"      5.9050217";1649140,46875;94387,871094;3298280,9375
"96";175,5730591;45,8214378;13,3876734;46,4441071;6,0246177;11,671793;67,2408447;50,212635;8,8969059;49,650856;5,2820067;9,8848553;"  22318.5761719";"    110.2591858";"     38.5361328";"     10.3540039";"     25.7569656";"      3.4973457";"      6.8683262";"     34.4681778";"     34.4699478";"      5.6165600";"     22.4760017";"      2.5028584";"      4.7480130";" 214637.4218750";"    151.7121277";"    164.5138092";"     23.3963108";"    107.2073288";"     13.8326769";"     20.5405426";NA;"     72.6820602";"     20.2063560";"      5.8638768";"     27.5327301";"      4.9825425";"      7.2787185";"     50.0031128";"     79.8312149";"      8.8828421";"     35.0804710";"      6.0478110";"      5.9076738";1649763,4375;91923,896484;3299526,875
"97";175,5701599;45,8206635;13,387516;46,4433823;6,0245972;11,6716242;67,2410049;50,2127304;8,8969698;49,6510239;5,2820892;9,8849001;"  22321.2675781";"    110.2477036";"     38.5319901";"     10.3532362";"     25.7544212";"      3.4969437";"      6.8676877";"     34.4687424";"     34.4703979";"      5.6168208";"     22.4764938";"      2.5028725";"      4.7481437";" 214644.1406250";"    151.7129974";"    164.5145264";"     23.3967037";"    107.2081146";"     13.8328781";"     20.5407467";NA;"     72.1090393";"     20.0156555";"      5.8890495";"     27.3742886";"      4.9207034";"      7.2550311";"     50.0032501";"     79.8313980";"      8.8829136";"     35.0806046";"      6.0479159";"      5.9077039";1649798,4375;93822,03125;3299596,875
"98";175,5704041;45,8207359;13,387538;46,4433975;6,0246062;11,6716404;67,2409973;50,2127304;8,8969698;49,650959;5,2820888;9,8848972;"  22323.9570312";"    110.2359772";"     38.5273438";"     10.3519878";"     25.7513065";"      3.4965422";"      6.8669734";"     34.4692307";"     34.4703979";"      5.6168208";"     22.4764786";"      2.5028868";"      4.7482224";" 214646.4843750";"    151.7134705";"    164.5145264";"     23.3967037";"    107.2079926";"     13.8328905";"     20.5408230";NA;"     71.6804047";"     19.9017048";"      5.8555231";"     27.2154236";"      4.8922267";"      7.2116489";"     50.0032425";"     79.8313980";"      8.8829136";"     35.0805550";"      6.0479155";"      5.9077024";1649795,46875;93154,355469;3299590,9375
"99";175,5705414;45,8207703;13,3875475;46,4434013;6,0246105;11,671648;67,2410049;50,2127304;8,8969698;49,6509247;5,2820888;9,8848972;"  22326.3105469";"    110.2248535";"     38.5232849";"     10.3508968";"     25.7485867";"      3.4961820";"      6.8662863";"     34.4693871";"     34.4703979";"      5.6168208";"     22.4764748";"      2.5028925";"      4.7482476";" 214648.6718750";"    151.7136230";"    164.5145264";"     23.3967037";"    107.2079391";"     13.8328972";"     20.5408459";NA;"     71.3794937";"     19.8200493";"      5.8314981";"     27.1006527";"      4.8719282";"      7.1812816";"     50.0032425";"     79.8313980";"      8.8829136";"     35.0805283";"      6.0479155";"      5.9077024";1649794,0625;92635,068359;3299588,125
"100";175,5706177;45,8207893;13,3875532;46,4434052;6,0246134;11,6716528;67,2409973;50,2127304;8,8969698;49,6509094;5,2820888;9,8848963;"  22328.6640625";"    110.2137375";"     38.5192223";"     10.3498058";"     25.7458687";"      3.4958282";"      6.8656077";"     34.4695435";"     34.4703979";"      5.6168208";"     22.4764729";"      2.5029032";"      4.7482791";" 214650.9375000";"    151.7137909";"    164.5145264";"     23.3967037";"    107.2078934";"     13.8329077";"     20.5408783";NA;"     71.0230560";"     19.7224522";"      5.8027825";"     26.9649563";"      4.8476481";"      7.1452217";"     50.0032425";"     79.8313980";"      8.8829136";"     35.0805130";"      6.0479155";"      5.9077024";1649793,125;92079,755859;3299586,25
"101";175,5707703;45,8208351;13,3875666;46,4434128;6,0246186;11,6716633;67,2409897;50,2127304;8,8969698;49,6508713;5,2820878;9,8848953;"  22333.3710938";"    110.1916351";"     38.5111046";"     10.3476248";"     25.7404346";"      3.4951556";"      6.8642840";"     34.4698944";"     34.4703979";"      5.6168208";"     22.4764671";"      2.5029492";"      4.7483644";" 214655.4375000";"    151.7141418";"    164.5145264";"     23.3967037";"    107.2078247";"     13.8329525";"     20.5409603";NA;"     70.6593170";"     19.6232433";"      5.7735929";"     26.8266945";"      4.8225203";"      7.1081600";"     50.0032349";"     79.8313980";"      8.8829136";"     35.0804787";"      6.0479150";"      5.9077020";1649791,40625;91500,800781;3299582,8125
"102";175,4878998;45,7962379;13,3802385;46,4386215;6,0221949;11,6662579;67,2485352;50,2151108;8,8972979;49,6747627;5,2830491;9,8860922;"  22392.2070312";"    109.9612274";"     38.4182739";"     10.3221874";"     25.6768398";"      3.4888825";"      6.8498726";"     34.4884377";"     34.4778976";"      5.6177740";"     22.4800034";"      2.5050385";"      4.7508783";" 214840.3437500";"    151.7466278";"    164.5287323";"     23.3983593";"    107.2545471";"     13.8372602";"     20.5454903";NA;"     71.7347412";"     19.7045937";"      5.7872033";"     26.8829498";"      4.9357724";"      7.2115288";"     50.0096474";"     79.8357162";"      8.8832865";"     35.0997696";"      6.0491729";"      5.9085202";1650892,34375;96723,183594;3301784,6875
"103";174,9871674;45,6799774;13,3633337;46,3522148;6,0245771;11,6553574;68,0624237;50,8388863;9,0193367;50,3260078;5,3644094;10,0249968;"  22509.8789062";"    109.8808594";"     38.3710594";"     10.3188343";"     25.6637440";"      3.4897366";"      6.8466558";"     34.6443367";"     34.6164856";"      5.6454606";"     22.5866089";"      2.5188193";"      4.7736011";" 218195.2343750";"    153.4088287";"    166.4243011";"     23.6872997";"    108.5381317";"     14.0388355";"     20.8021107";NA;"     71.5934219";"     19.6560726";"      5.7769814";"     26.8341656";"      4.9286942";"      7.1984129";"     50.7020760";"     80.9689407";"      9.0225019";"     35.6255074";"      6.1556077";"      6.0035138";1679160,9375;96430,966797;3358321,875
"104";174,7814026;45,6923866;13,3663502;46,3625679;6,0257158;11,6195316;68,4732819;51,219902;9,0865135;50,7007294;5,4041667;10,066349;"  22585.1875000";"    109.7393799";"     38.3785896";"     10.3207893";"     25.6691475";"      3.4902787";"      6.8364906";"     34.7154846";"     34.7391129";"      5.6654220";"     22.6669464";"      2.5276389";"      4.7824607";" 219852.4062500";"    154.2403870";"    167.6201172";"     23.8510685";"    109.2956848";"     14.1394215";"     20.8806038";NA;"     71.5958710";"     19.7386971";"      5.7993879";"     26.9470444";"      4.9456367";"      7.1938105";"     51.0516205";"     81.6611176";"      9.0991344";"     35.9280090";"      6.2076168";"      6.0317931";1692974,375;96463,349609;3385948,75
"105";174,6819458;45,6983871;13,3678064;46,367569;6,0262656;11,5933228;68,6740036;51,406044;9,1193333;50,8837929;5,4235892;10,0788202;"  22660.4980469";"    109.4841919";"     38.3860664";"     10.3227320";"     25.6745167";"      3.4908171";"      6.8215628";"     34.7502441";"     34.8617439";"      5.6853828";"     22.7472858";"      2.5364587";"      4.7879305";" 220700.5000000";"    154.6466217";"    168.2670593";"     23.9412861";"    109.7068710";"     14.1930733";"     20.9070721";NA;"     71.4787827";"     19.8396091";"      5.8272767";"     27.0848827";"      4.9673805";"      7.1843677";"     51.2223854";"     81.9992676";"      9.1365719";"     36.0757904";"      6.2330251";"      6.0403214";1699722,8125;96606,757812;3399445,625
"106";174,5880432;45,704052;13,3691826;46,3722954;6,0267849;11,570837;68,8648148;51,5829964;9,1505318;51,0578232;5,4420524;10,0926476;"  22726.3945312";"    109.2705460";"     38.3925743";"     10.3244209";"     25.6791840";"      3.4912851";"      6.8097129";"     34.7832947";"     34.9690475";"      5.7028484";"     22.8175831";"      2.5441754";"      4.7935114";" 221501.0625000";"    155.0328217";"    168.8727570";"     24.0255413";"    110.0916824";"     14.2434082";"     20.9359360";NA;"     71.1843033";"     19.8533306";"      5.8300085";"     27.1036739";"      4.9682050";"      7.1579399";"     51.3847198";"     82.3207321";"      9.1721621";"     36.2162857";"      6.2571802";"      6.0497775";1706138,125;96415,546875;3412276,25
"107";174,4701233;45,7111626;13,3709106;46,3782272;6,0274372;11,5509615;69,1062164;51,8068581;9,1900015;51,2779884;5,4654117;10,1174622;"  22787.5820312";"    109.1081085";"     38.3985825";"     10.3259802";"     25.6834946";"      3.4917176";"      6.8018446";"     34.8250961";"     35.0686836";"      5.7190666";"     22.8828564";"      2.5513413";"      4.8008647";" 222491.6875000";"    155.5213928";"    169.6029816";"     24.1262550";"    110.5548706";"     14.3044910";"     20.9850750";NA;"     70.5786133";"     19.7990055";"      5.8121943";"     27.0295887";"      4.9508662";"      7.1047978";"     51.5900955";"     82.7274246";"      9.2171869";"     36.3940201";"      6.2877383";"      6.0667481";1714254,375;95781,777344;3428508,75
"108";174,4622955;45,7117081;13,3710432;46,378685;6,0274878;11,5516968;69,1252975;51,8241043;9,1930418;51,2949524;5,4672122;10,1213531;"  22789.9375000";"    109.1072006";"     38.3988113";"     10.3260393";"     25.6836605";"      3.4917340";"      6.8019576";"     34.8284035";"     35.0725174";"      5.7196908";"     22.8853664";"      2.5516169";"      4.8014398";" 222565.6562500";"    155.5600281";"    169.6553802";"     24.1333904";"    110.5880356";"     14.3089218";"     20.9922028";NA;"     69.1105576";"     19.4320984";"      5.7008348";"     26.5288525";"      4.8517766";"      6.9869761";"     51.6063271";"     82.7587585";"      9.2206554";"     36.4077148";"      6.2900929";"      6.0694094";1714879,6875;93281,416016;3429759,375
"109";174,4609985;45,7100143;13,3706923;46,377037;6,0272489;11,5512724;69,1279755;51,8245888;9,1932278;51,2955093;5,4672489;10,1214523;"  22792.2890625";"    109.0973969";"     38.3956528";"     10.3254480";"     25.6816483";"      3.4914272";"      6.8013964";"     34.8288689";"     35.0732498";"      5.7199531";"     22.8859406";"      2.5516565";"      4.8015394";" 222578.3437500";"    155.5654755";"    169.6574860";"     24.1340485";"    110.5896072";"     14.3090467";"     20.9924660";NA;"     68.6277542";"     19.3784504";"      5.7629910";"     26.5147591";"      4.8200622";"      6.9664016";"     51.6086082";"     82.7596283";"      9.2208662";"     36.4081612";"      6.2901411";"      6.0694761";1714970;95585,175781;3429940
"110";174,4610291;45,710022;13,3706951;46,377037;6,0272503;11,5512743;69,1279755;51,8245888;9,1932278;51,2955055;5,4672489;10,1214523;"  22794.6445312";"    109.0877228";"     38.3916893";"     10.3243818";"     25.6789951";"      3.4910879";"      6.8008099";"     34.8293762";"     35.0732498";"      5.7199531";"     22.8859386";"      2.5516717";"      4.8016219";" 222580.6562500";"    155.5659637";"    169.6574860";"     24.1340485";"    110.5895920";"     14.3090639";"     20.9925480";NA;"     68.2371979";"     19.2687073";"      5.7303543";"     26.3643341";"      4.7927136";"      6.9267311";"     51.6086082";"     82.7596283";"      9.2208662";"     36.4081573";"      6.2901411";"      6.0694761";1714969,53125;95032,089844;3429939,0625
"111";174,4611664;45,7100601;13,3707066;46,3770447;6,0272551;11,5512838;69,1279755;51,8245888;9,1932278;51,2954674;5,4672489;10,1214514;"  22796.8847656";"    109.0775757";"     38.3879128";"     10.3233671";"     25.6764660";"      3.4907548";"      6.8001833";"     34.8295631";"     35.0732498";"      5.7199531";"     22.8859329";"      2.5516791";"      4.8016515";" 222582.6875000";"    155.5661469";"    169.6574554";"     24.1340485";"    110.5895233";"     14.3090696";"     20.9925766";NA;"     67.9519958";"     19.1904106";"      5.7070699";"     26.2542820";"      4.7729635";"      6.8976760";"     51.6086044";"     82.7596283";"      9.2208662";"     36.4081268";"      6.2901411";"      6.0694757";1714967,8125;94516,816406;3429935,625
"112";174,4612579;45,710083;13,3707132;46,3770485;6,0272584;11,5512886;69,1279755;51,824585;9,1932278;51,2954445;5,4672489;10,1214495;"  22799.1250000";"    109.0674133";"     38.3841400";"     10.3223524";"     25.6739388";"      3.4904287";"      6.7995653";"     34.8297424";"     35.0732498";"      5.7199531";"     22.8859310";"      2.5516918";"      4.8016868";" 222584.8281250";"    155.5663147";"    169.6574554";"     24.1340485";"    110.5894775";"     14.3090820";"     20.9926147";NA;"     67.6150055";"     19.0968399";"      5.6792426";"     26.1241226";"      4.7493443";"      6.8632374";"     51.6086044";"     82.7596283";"      9.2208662";"     36.4081078";"      6.2901411";"      6.0694757";1714966,875;93961,230469;3429933,75
