"";"YEAR";"Month";"DW_F";"N_F";"Ca_F";"Mg_F";"K_F";"S_F";"P_F";"DW_Brk";"N_Brk";"Ca_Brk";"Mg_Brk";"K_Brk";"S_Brk";"P_Brk";"DW_Brh";"Ca_Brh";"Mg_Brh";"K_Brh";"S_Brh";"P_Brh";"DW_Bol";"N_Bol";"Ca_Bol";"Mg_Bol";"K_Bol";"S_Bol";"P_Bol"
"679";2061;5;12303,9648438;55,3449287;40,8258438;11,5307245;55,3387604;8,902092;8,3290987;76844,390625;182,5160828;146,0151062;25,297411;141,2114258;15,2242966;29,4819679;35533,3632812;57,8608055;9,3473463;37,5532227;4,1560936;7,6867099;549432,6875;160,2563782;275,3163452;29,8909969;118,1033707;20,6693439;20,8268623
"680";2061;6;12305,8183594;55,5688705;40,8319931;11,5326824;55,3482437;8,9049664;8,3518105;77045,21875;182,951355;146,396698;25,3646908;141,5867157;15,2641153;29,5680599;35572,8085938;57,9250412;9,3578033;37,5953064;4,1607137;7,6963577;551136,125;160,7123566;276,1699219;29,9854965;118,4764023;20,7334785;20,8993568
"681";2061;7;12314,0234375;55,5952606;40,8592186;11,5405807;55,3862267;8,9123507;8,3626833;77127,390625;183,1197357;146,5528412;25,3922195;141,7402802;15,280407;29,5907974;35612,2578125;57,9892769;9,3682585;37,6373901;4,1653328;7,7025843;551833,125;160,8887177;276,5191956;30,024168;118,6290436;20,7597218;20,9185047
"682";2061;8;12303,0820312;55,5334702;40,8229141;11,5304804;55,337822;8,905508;8,3552828;77196,1015625;183,2605133;146,6833801;25,4152431;141,8686829;15,2940292;29,6061401;35646,7734375;58,0454826;9,3774071;37,6742096;4,1693749;7,7069812;552415,9375;161,0362091;276,8112183;30,0564976;118,7566757;20,781662;20,9314232
"683";2061;9;12266,8173828;55,3822441;40,7025795;11,4967165;55,175869;8,8808146;8,3372507;77273,8046875;183,4197388;146,8310394;25,4412746;142,0138855;15,3094368;29,6282864;35678,8242188;58,0976753;9,3859024;37,7084045;4,1731286;7,7121921;553075,0625;161,2029877;277,14151;30,0930614;118,9010239;20,8064804;20,9500713
"684";2061;10;12123,7412109;54,8963776;40,2278404;11,3630705;54,5346451;8,7803497;8,283926;77277,9765625;183,4282837;146,838974;25,4426708;142,0216827;15,3102636;29,6300735;35680,0585938;58,0996819;9,3862295;37,7097206;4,1732731;7,7124934;553110,5;161,2119293;277,1592712;30,0950241;118,9087677;20,8078117;20,9515762
"685";2061;11;12255,5673828;54,7561455;40,6652565;11,4879789;55,1346626;8,8852425;8,2898855;77278,625;183,4296265;146,84021;25,4428883;142,0229034;15,3103943;29,6301384;35681,2929688;58,1016922;9,3865557;37,7110367;4,1734176;7,7125602;553116;161,2133331;277,1620178;30,0953369;118,9099884;20,8080196;20,9516296
"686";2061;12;12307,1855469;54,7354774;40,836525;11,5368786;55,3695526;8,9262447;8,2869215;77279,5;183,4314117;146,8418579;25,4431782;142,0245361;15,3105659;29,6301994;35682,5234375;58,1037025;9,3868828;37,7123528;4,1735616;7,7126107;553123,375;161,21521;277,165741;30,0957451;118,9116058;20,8082981;20,951683
"687";2062;1;12337,6259766;54,7342262;40,9375343;11,5657377;55,5081863;8,9300089;8,2863035;77280,578125;183,4336548;146,8439178;25,4435406;142,0265656;15,3106728;29,6302967;35683,6445312;58,1055222;9,3871794;37,7135468;4,1736259;7,712667;553132,75;161,2175903;277,1704407;30,0962677;118,9136581;20,8084717;20,9517651
"688";2062;2;12333,3828125;54,7158928;40,9234505;11,5618925;55,4897995;8,9247427;8,2887564;77283,21875;183,4390411;146,8489227;25,4444256;142,0314941;15,3110971;29,6310863;35684,765625;58,1073494;9,3874769;37,7147446;4,1737323;7,7128587;553155,625;161,2233582;277,1818848;30,0975361;118,9186707;20,8091698;20,952446
"689";2062;3;12332,984375;54,7354431;40,9221306;11,5616808;55,4888382;8,9256239;8,3050156;77289,4375;183,4517975;146,8607483;25,4465084;142,0431061;15,3123293;29,6337509;35687,0078125;58,1110001;9,3880711;37,7171364;4,1739945;7,7134061;553209,5;161,2369995;277,2088928;30,100523;118,9304733;20,8111973;20,9547424
"690";2062;4;12342,0009766;54,9965134;40,9520493;11,5676212;55,5164032;8,9333334;8,3278427;77440,7265625;183,8392792;147,1482086;25,4917717;142,2931976;15,3423262;29,6986122;35715,0234375;58,15662;9,3947029;37,7435722;4,1772757;7,7202587;554520,6875;161,6517334;277,8659058;30,1654797;119,1844635;20,8605652;21,0105457
"691";2062;5;12325,2519531;55,0672607;40,8956871;11,5520344;55,4416389;8,9219904;8,3275604;77743,3125;184,6142883;147,7153931;25,5931416;142,8586426;15,402319;29,828331;35771,0585938;58,2466278;9,4095535;37,8033485;4,1838379;7,733963;557143,0625;162,4812164;279,1622009;30,3109627;119,7587357;20,9593029;21,1221504
"692";2062;6;12327,1074219;55,2731857;40,9018478;11,5539894;55,4511108;8,9248562;8,3503542;77936,9609375;185,0120239;148,0833435;25,65802;143,2205353;15,4407139;29,911356;35806,921875;58,3050194;9,4190598;37,8416023;4,1880379;7,742734;558821,375;162,9069519;280,0031738;30,4040699;120,1262741;21,0224953;21,1935787
"693";2062;7;12335,3271484;55,2806892;40,9291229;11,5618982;55,4891586;8,9322453;8,3679771;78004,6640625;185,1507416;148,2119904;25,6806984;143,3470612;15,4541368;29,9346924;35842,78125;58,3634109;9,428566;37,8798561;4,1922374;7,7497864;559408,125;163,0554047;280,2971802;30,4366188;120,2547607;21,0445862;21,2136574
"694";2062;8;12324,3671875;55,2205811;40,8927536;11,5517778;55,4406471;8,9253778;8,3614883;78071,34375;185,2873688;148,3386993;25,7030392;143,4716644;15,4673586;29,9503994;35874,1640625;58,4145088;9,436883;37,9133339;4,1959119;7,754003;559986,0625;163,2016602;280,5867615;30,4686794;120,3813171;21,0663452;21,2271709
"695";2062;9;12288,0380859;55,0521889;40,772213;11,5179462;55,2783699;8,9006147;8,3384008;78137,796875;185,4235229;148,4649658;25,7252998;143,5958405;15,4805326;29,9661694;35903,3007812;58,461956;9,4446049;37,9444122;4,1993246;7,7579474;560561,9375;163,3473816;280,8753357;30,5006275;120,507431;21,0880299;21,2407379
"696";2062;10;12144,7158203;54,5692368;40,296669;11,3840456;54,6359215;8,7999001;8,2852154;78141,7890625;185,4317017;148,4725647;25,7266388;143,6032867;15,4813232;29,9678802;35904,421875;58,4637756;9,4449015;37,94561;4,1994557;7,7582216;560596,5625;163,3561249;280,8927002;30,5025501;120,5150146;21,0893326;21,2422085
"697";2062;11;12276,7685547;54,429287;40,7348442;11,50916;55,2369232;8,9049435;8,2902069;78142,4140625;185,4329834;148,4737396;25,7268467;143,6044617;15,4814482;29,9679375;35905,5429688;58,4656029;9,445199;37,946804;4,1995869;7,7582817;560602;163,3574982;280,8953857;30,5028534;120,5161972;21,0895348;21,24226
"698";2062;12;12328,4775391;54,4082375;40,9064178;11,5581417;55,4722061;8,9460077;8,2871227;78143,2421875;185,4346771;148,4753113;25,7271214;143,6060181;15,4816122;29,9679966;35906,6640625;58,4674263;9,4454956;37,9479942;4,199718;7,7583265;560609,1875;163,3593292;280,8989868;30,5032482;120,5177689;21,0898056;21,2423115
"699";2063;1;12358,9345703;54,4095383;41,0074806;11,5870113;55,6109047;8,9500465;8,2867985;78144,40625;185,4370575;148,4775391;25,7275162;143,6082001;15,4817257;29,9680996;35908,0078125;58,4696159;9,4458523;37,9494324;4,1997962;7,7583952;560619,625;163,3619385;280,9042053;30,5038261;120,5200577;21,0899982;21,242403
"700";2063;2;12354,6835938;54,3932114;40,9933815;11,5831594;55,5924683;8,9450178;8,2896891;78147,2265625;185,4428253;148,4828949;25,7284584;143,6134644;15,4821882;29,9689636;35909,3515625;58,4718094;9,446209;37,9508705;4,1999259;7,7586303;560644,75;163,3683319;280,9168091;30,5052204;120,5255661;21,0907803;21,2431679
"701";2063;3;12354,2861328;54,4158821;40,9920616;11,5829449;55,5915031;8,9458904;8,3060055;78153,8984375;185,4564972;148,4955597;25,7306919;143,6259308;15,48351;29,9718208;35912,0429688;58,4761887;9,4469213;37,9537392;4,2002416;7,7592878;560704,3125;163,3833923;280,9466248;30,5085258;120,5385971;21,0930214;21,2457008
"702";2063;4;12363,3164062;54,6779823;41,0139542;11,5869923;55,6102409;8,9536047;8,3288889;78313,59375;185,865509;148,7711792;25,7744026;143,8679047;15,515173;30,0402851;35945,6640625;58,5259056;9,4542017;37,9828186;4,2041783;7,7675104;562130,375;163,8344574;281,5956726;30,5731621;120,791832;21,1467152;21,3063927
"703";2063;5;12346,5380859;54,7499962;40,9562912;11,5713787;55,5353546;8,9422283;8,3286448;78632,984375;186,683548;149,3569946;25,8814049;144,4647827;15,5784988;30,1772156;36012,90625;58,6316032;9,472024;38,0545464;4,2120533;7,7839556;564982,5;164,7366333;282,9752808;30,7313881;121,4164276;21,2541027;21,4277744
"704";2063;6;12348,3974609;54,8145638;40,9624939;11,5733404;55,5448494;8,9450865;8,3409939;78754,5;186,9325104;149,5878906;25,9221134;144,6918488;15,6025896;30,2170486;36055,9414062;58,7016754;9,4834299;38,1004562;4,217093;7,7920027;566067,5625;165,0111847;283,5189819;30,791584;121,6540375;21,2949581;21,4630871
"705";2063;7;12356,6318359;54,8214989;40,9898376;11,5812635;55,5829659;8,9524794;8,3393373;78824,9296875;187,0768585;149,7217255;25,9457092;144,8234558;15,6165552;30,2275105;36098,9765625;58,7717438;9,4948359;38,1463623;4,2221327;7,79565;566696,5;165,1703491;283,834137;30,8264771;121,7917786;21,3186378;21,4723625
"706";2063;8;12345,6533203;54,7608986;40,9534416;11,5711279;55,5343742;8,9455862;8,3294039;78893,8984375;187,2181549;149,8527832;25,9688129;144,9523468;15,630228;30,2404232;36136,6289062;58,8330574;9,504817;38,1865311;4,2265429;7,7996712;567312,375;165,3261871;284,1427307;30,8606453;121,926651;21,3418274;21,4838085
"707";2063;9;12309,2617188;54,5921516;40,8327522;11,5372419;55,3718262;8,9207516;8,3039999;78962,515625;187,3587494;149,9831696;25,9918003;145,0805817;15,6438332;30,2550697;36171,59375;58,8899994;9,5140839;38,2238312;4,2306376;7,8039284;567925,125;165,4812317;284,4497986;30,89464;122,0608368;21,3648987;21,4967918
"708";2063;10;12165,6914062;54,0900307;40,3565559;11,4031191;54,7282944;8,8197794;8,2515717;78966,4765625;187,3668671;149,9907074;25,9931335;145,0879822;15,6446209;30,2567673;36172,9375;58,8921852;9,5144396;38,2252693;4,2307949;7,8042579;567960,5;165,4902039;284,4674988;30,8966026;122,0686111;21,3662319;21,4982986
"709";2063;11;12297,9726562;53,954258;40,7955513;11,5284548;55,3303604;8,9249754;8,2525721;78967,140625;187,3682251;149,9919586;25,9933548;145,0892181;15,6447515;30,2568264;36174,2851562;58,8943787;9,5147963;38,2267036;4,2309523;7,8043242;567966,375;165,4916992;284,470459;30,8969326;122,0699005;21,3664551;21,4983501
"710";2063;12;12349,7705078;53,9362183;40,967453;11,5775232;55,5660553;8,9660988;8,2498484;78968,03125;187,3700409;149,9936371;25,9936485;145,0908813;15,644927;30,2568893;36175,6289062;58,8965721;9,5151529;38,2281418;4,2311101;7,8043799;567974,3125;165,4936829;284,4744263;30,8973694;122,0716324;21,3667507;21,4984055
"711";2064;1;12401,5517578;53,9387474;41,139286;11,6265192;55,8013763;8,9703951;8,2497721;78968,84375;187,3717346;149,9952087;25,9939251;145,0924072;15,6449842;30,2569427;36176,8632812;58,8985786;9,5154791;38,2294579;4,2311611;7,8044248;567981,5;165,4954987;284,4780273;30,8977699;122,0732193;21,3668499;21,4984531
"712";2064;2;12397,2861328;53,9225197;41,1251602;11,622654;55,7828827;8,9652576;8,2525673;78971,578125;187,3773193;150,0003967;25,9948368;145,0975189;15,6454296;30,2577705;36178,09375;58,900589;9,5158043;38,2307739;4,2312799;7,8046384;568005,625;165,5016174;284,4900818;30,8991108;122,0784836;21,3675938;21,4991741
"713";2064;3;12396,8867188;53,9450531;41,1238556;11,6224384;55,7819138;8,9661551;8,2690811;78978,0546875;187,3906097;150,0126953;25,9970074;145,1096191;15,6467133;30,2605457;36180,5625;58,9046059;9,5164576;38,2334023;4,2315683;7,8052411;568062,75;165,5160522;284,5187073;30,9022808;122,0910034;21,3697414;21,501606
"714";2064;4;12405,9492188;54,2089844;41,1511116;11,6254416;55,7945061;8,9739141;8,2921371;79126,96875;187,7719879;150,2866058;26,0356636;145,3322449;15,6762381;30,3243885;36211,3789062;58,9531822;9,5227871;38,2583694;4,2351775;7,812778;569376,375;165,9315643;285,1559143;30,9587479;122,3211441;21,4192028;21,5575142
"715";2064;5;12389,1123047;54,2830582;41,0935745;11,6097775;55,7193794;8,9625254;8,2920723;79440,7578125;188,5756989;150,8653412;26,1407909;145,9186401;15,7384529;30,4589138;36273,015625;59,050602;9,5391235;38,3241234;4,2423959;7,8278532;572144,4375;166,8071289;286,5022278;31,1123123;122,9273224;21,5234241;21,6753197
"716";2064;6;12390,9785156;54,3415527;41,0998039;11,6117496;55,7289352;8,9654245;8,3085003;79555,5546875;188,8108978;151,0834656;26,1792507;146,1331787;15,7612123;30,5007858;36312,4648438;59,1148376;9,5495796;38,3662033;4,247016;7,836062;573157,125;167,063385;287,0096741;31,1684895;123,1490936;21,5615501;21,7119865
"717";2064;7;12399,2421875;54,3502808;41,1272507;11,6197042;55,7671852;8,9728622;8,3105536;79625,03125;188,9532623;151,2154999;26,2025242;146,2630157;15,7749901;30,5136318;36351,9140625;59,1790733;9,5600348;38,408287;4,2516351;7,8402224;573770,0625;167,2184906;287,316864;31,2024937;123,2833176;21,5846291;21,723238
"718";2064;8;12388,2236328;54,2918701;41,0907402;11,6095352;55,7184486;8,9659748;8,3026114;79693,171875;189,0928802;151,3449707;26,2253532;146,3903351;15,7884989;30,5281086;36386,4296875;59,2352791;9,5691833;38,4451065;4,2556772;7,8444052;574371,125;167,3705902;287,6180115;31,235836;123,4149475;21,6072598;21,7359123
"719";2064;9;12351,7080078;54,1269264;40,9696617;11,5755415;55,5553818;8,9411163;8,2784348;79760,84375;189,2315521;151,4735718;26,2480278;146,5167999;15,801918;30,5431843;36418,4804688;59,287468;9,5776796;38,4793015;4,2594309;7,8484788;574968,0625;167,5216675;287,9171753;31,2689552;123,5456848;21,6297398;21,749115
"720";2064;10;12207,6416016;53,6605606;40,49189;11,4409828;54,9097595;8,8399773;8,2267666;79764,96875;189,239975;151,4813843;26,2494106;146,5245209;15,8027363;30,5449486;36419,7148438;59,2894783;9,5780058;38,4806175;4,2595754;7,8487797;575004,4375;167,5308685;287,9353943;31,2709732;123,5536575;21,6311073;21,7506657
"721";2064;11;12340,3798828;53,5254822;40,9324265;11,566761;55,5139465;8,9456024;8,2332802;79765,609375;189,2412872;151,4826202;26,2496243;146,5257111;15,8028622;30,5450115;36420,9453125;59,2914886;9,5783329;38,4819336;4,2597198;7,848846;575010,125;167,5322876;287,9382324;31,271286;123,5548859;21,631319;21,7507172
"722";2064;12;12392,3554688;53,5072403;41,1049309;11,6160011;55,750473;8,9868937;8,2304716;79766,46875;189,2430573;151,4842224;26,2499142;146,5273132;15,8030319;30,5450706;36422,1796875;59,293499;9,57866;38,4832497;4,2598643;7,848896;575017,6875;167,5342102;287,9420166;31,2717018;123,5565414;21,6316071;21,7507706
"723";2065;1;12401,5517578;53,5054092;41,1354637;11,6248159;55,7928543;8,9896555;8,229414;79768,296875;189,2468109;151,4877319;26,2505264;146,5307465;15,8033161;30,5453339;36423,4140625;59,2955132;9,5789862;38,4845657;4,2599769;7,8489966;575033,8125;167,5382843;287,9501343;31,2726002;123,5600739;21,6320801;21,7509975
"724";2065;2;12397,2861328;53,4897194;41,1213417;11,6209555;55,7743721;8,9844894;8,2322311;79771,0234375;189,2523804;151,4928894;26,2514381;146,5358276;15,8037596;30,546154;36424,6445312;59,2975235;9,5793133;38,4858856;4,2600951;7,8492088;575057,875;167,5443573;287,9621887;31,2739315;123,5653458;21,6328201;21,7517185
"725";2065;3;12396,8867188;53,5128174;41,1200485;11,6207447;55,7734222;8,9853468;8,2487888;79777,4765625;189,265625;151,5051575;26,2535992;146,5478973;15,8050404;30,5489235;36427,1132812;59,3015366;9,5799656;38,4885139;4,2603836;7,8498116;575114,8125;167,5587769;287,9906921;31,2770939;123,5778198;21,634964;21,7541428
"726";2065;4;12405,9492188;53,7773628;41,150135;11,629405;55,8145523;8,9930773;8,2718744;79934,3671875;189,6674805;151,8032837;26,3061638;146,8398743;15,8361473;30,6161842;36457,9296875;59,3517227;9,5881338;38,5212555;4,2639933;7,8573484;576498,8125;167,9965515;288,6842346;31,3538761;123,8796463;21,6870766;21,8130455
"727";2065;5;12389,1123047;53,8526344;41,0943108;11,6137304;55,7393723;8,981637;8,2718658;80248,15625;190,4711761;152,3995209;26,4112892;147,4262848;15,8983612;30,7507114;36519,5664062;59,4520874;9,6044712;38,5870056;4,2712111;7,8724236;579266,9375;168,8721161;290,0712585;31,5074368;124,4858322;21,791296;21,9308548
"728";2065;6;12390,9785156;54,036026;41,1005402;11,6156921;55,7488747;8,9844837;8,2945547;80433,71875;190,8513947;152,752121;26,4734554;147,7730408;15,9351521;30,8294086;36559,015625;59,5163231;9,6149273;38,6290894;4,2758312;7,8819685;580903,8125;169,2863159;290,89151;31,5982437;124,8442993;21,8529282;21,999773
"729";2065;7;12399,2421875;54,0656052;41,1279831;11,6236401;55,7870941;8,9918842;8,2948904;80515,4375;191,0188293;152,9073944;26,5008335;147,925766;15,9513559;30,8430748;36598,4648438;59,5805626;9,6253824;38,6711693;4,2804508;7,8857317;581624,6875;169,46875;291,2527161;31,6382389;125,0021744;21,8800697;22,0117397
"730";2065;8;12388,2236328;54,0079231;41,0914688;11,6134586;55,7382927;8,9849424;8,2875795;80583,5078125;191,1582947;153,0367432;26,5236378;148,0529938;15,9648514;30,8580761;36632,9804688;59,6367607;9,634531;38,7079926;4,284493;7,8900714;582225,1875;169,620697;291,5536194;31,6715527;125,1336746;21,9026775;22,0248737
"731";2065;9;12351,7080078;53,844368;40,9703865;11,579442;55,5751114;8,9599743;8,2646275;80651,0703125;191,2967377;153,1651306;26,5462704;148,179245;15,9782486;30,8738422;36665,03125;59,6889534;9,6430273;38,7421875;4,2882466;7,8943386;582821,1875;169,7715302;291,8522949;31,7046146;125,2641983;21,9251194;22,0386848
"732";2065;10;12207,6416016;53,3431473;40,4925995;11,4448156;54,9291458;8,8585072;8,2131996;80654,84375;191,3044739;153,172287;26,5475368;148,1863098;15,9789963;30,8754616;36666,265625;59,6909637;9,6433535;38,7435036;4,2883906;7,8946404;582854,5;169,779953;291,868988;31,7064629;125,2714996;21,9263744;22,040102
"733";2065;11;12340,3798828;53,209198;40,9331245;11,5705671;55,5331993;8,9640093;8,2131376;80655,484375;191,3058014;153,1735229;26,5477505;148,1875153;15,9791241;30,875515;36667,4960938;59,6929703;9,6436806;38,7448235;4,2885356;7,8946996;582860,125;169,7813873;291,8717957;31,7067738;125,272728;21,9265862;22,0401459
"734";2065;12;12392,3554688;53,1913948;41,1056252;11,6197977;55,7696762;9,0052538;8,2103519;80656,3359375;191,3075562;153,1751404;26,5480366;148,1891022;15,9792938;30,875576;36668,7304688;59,6949806;9,6440067;38,7461357;4,2886796;7,8947496;582867,6875;169,7832794;291,8755798;31,7071972;125,2743759;21,9268723;22,0401993
"735";2066;1;12401,5517578;53,1898727;41,136158;11,6286068;55,8120232;9,0082607;8,2093134;80658,1640625;191,3112946;153,1786041;26,5486507;148,1925201;15,9795809;30,8758354;36669,9648438;59,6969872;9,6443329;38,7474518;4,288794;7,8948493;582883,8125;169,7873535;291,883667;31,7080917;125,2779083;21,9273529;22,0404282
"736";2066;2;12397,2861328;53,1745758;41,122036;11,6247368;55,7935066;9,003067;8,2121544;80660,875;191,316864;153,1837769;26,5495586;148,1975861;15,9800215;30,8766556;36671,1953125;59,6990013;9,64466;38,7487717;4,2889123;7,8950615;582907,75;169,7934265;291,8956299;31,7094212;125,2831421;21,9280968;22,0411472
"737";2066;3;12396,8867188;53,1980896;41,1207428;11,6245174;55,7925186;9,0038834;8,228754;80667,328125;191,3300781;153,1960144;26,5517178;148,2096405;15,9813004;30,8794193;36673,6640625;59,7030182;9,6453123;38,7514;4,2892013;7,8956642;582964,5625;169,8078003;291,9241333;31,712574;125,2955933;21,930233;22,0435677
"738";2066;4;12405,9492188;53,4630852;41,1508293;11,633173;55,8336487;9,0115881;8,2518673;80824,21875;191,7319183;153,4941406;26,6042805;148,5016785;16,0124092;30,946682;36704,4804688;59,7531967;9,6534815;38,7841492;4,2928104;7,9032011;584348,625;170,2456055;292,6176453;31,7893581;125,597496;21,9823437;22,1024704
"739";2066;5;12389,1123047;53,4703178;41,0950012;11,6174879;55,7584076;9,0000954;8,251914;81095,9453125;192,288681;154,0104523;26,6953144;149,0094604;16,0662842;31,0631752;36766,1171875;59,853569;9,6698189;38,8498993;4,3000288;7,9182763;586745,625;170,8521729;293,8187866;31,9223385;126,1224365;22,0725937;22,2044868
"740";2066;6;12390,9785156;53,5602264;41,1012268;11,619441;55,7678566;9,0028934;8,2581682;81227,484375;192,5582123;154,2603912;26,7393837;149,2552948;16,0923653;31,0982342;36805,5664062;59,9178047;9,680274;38,891983;4,3046489;7,9242735;587906;171,1457672;294,400238;31,9867096;126,3765335;22,1162834;22,2351856
"741";2066;7;12399,2421875;53,5906219;41,1286774;11,6273794;55,8060417;9,0102596;8,2585983;81309,1328125;192,7254944;154,4155426;26,766737;149,4078827;16,1085529;31,1119061;36845,015625;59,9820442;9,6907301;38,9340668;4,309268;7,9280424;588626,25;171,3280334;294,7611389;32,0266724;126,5342712;22,143404;22,24716
"742";2066;8;12388,2236328;53,5341415;41,0921516;11,6171904;55,7571869;9,0032644;8,2510405;81377,1015625;192,8647614;154,5446777;26,7895088;149,5348816;16,1220284;31,126564;36879,53125;60,0382423;9,6998787;38,97089;4,3133101;7,9322886;589225,8125;171,4797516;295,0615845;32,0599327;126,6655579;22,1659794;22,2599964
"743";2066;9;12351,7080078;53,3728943;40,9710655;11,5831518;55,5938988;8,9781904;8,2273598;81444,46875;193,0027924;154,672699;26,8120785;149,6607819;16,1353855;31,1416969;36911,5820312;60,090435;9,7083731;39,0050812;4,3170633;7,9363956;589820,125;171,6301422;295,359375;32,0929031;126,7957077;22,1883545;22,2732468
"744";2066;10;12207,6416016;52,8733749;40,4932747;11,4484596;54,9476051;8,8764067;8,1765785;81448,1953125;193,0104065;154,6797485;26,813324;149,6677246;16,1361237;31,1432877;36912,8164062;60,0924454;9,7087002;39,0063972;4,3172083;7,9366965;589852,9375;171,638443;295,3758545;32,0947227;126,8028946;22,1895905;22,2746449
"745";2066;11;12340,3798828;52,7411003;40,9337997;11,5741873;55,5515366;8,9817886;8,1761694;81448,828125;193,0117188;154,680954;26,8135357;149,6689148;16,1362495;31,143343;36914,046875;60,0944519;9,7090263;39,0077133;4,3173528;7,9367557;589858,5;171,6398621;295,3786621;32,0950356;126,8041153;22,1898003;22,2746887
"746";2066;12;12392,3554688;52,7239265;41,1062965;11,6234083;55,7879677;9,0229893;8,1734266;81449,6796875;193,0134735;154,6825714;26,8138237;149,6705017;16,1364193;31,1434021;36915,28125;60,0964584;9,7093534;39,0090294;4,3174968;7,9368052;589866;171,6417694;295,3824158;32,0954514;126,8057632;22,1900826;22,2747421
"747";2067;1;12401,5517578;52,7228813;41,1368294;11,6322098;55,8302841;9,0262327;8,1724195;81451,5;193,0171967;154,6860352;26,8144341;149,6739044;16,1367092;31,1436596;36916,515625;60,0984726;9,7096796;39,0103493;4,3176126;7,9369054;589882,0625;171,6458282;295,3904724;32,0963402;126,809288;22,1905689;22,2749672
"748";2067;2;12397,2861328;52,7081566;41,1227074;11,6283331;55,8117256;9,0210114;8,1753016;81454,203125;193,0227203;154,6911621;26,8153381;149,6789703;16,1371498;31,1444759;36917,7460938;60,1004829;9,7100067;39,0116615;4,3177314;7,9371166;589905,9375;171,6518555;295,4024048;32,0976601;126,8145065;22,1913071;22,2756805
"749";2067;3;12396,8867188;52,7322807;41,1214104;11,6281052;55,8106995;9,0217896;8,1919813;81460,6328125;193,0358887;154,7033844;26,8174915;149,6909637;16,1384239;31,147234;36920,2109375;60,104496;9,71066;39,0142937;4,3180199;7,9377193;589962,625;171,666214;295,4308167;32,1008072;126,8269196;22,1934433;22,2780933
"750";2067;4;12405,9492188;52,9979362;41,1514931;11,636755;55,8518143;9,0294685;8,215147;81617,5234375;193,4377441;155,0014954;26,8700562;149,9830627;16,1695328;31,2144947;36951,03125;60,1546783;9,7188292;39,0470467;4,321629;7,9452572;591346,625;172,1040039;296,1243286;32,1775856;127,1288834;22,2455521;22,336998
"751";2067;5;12389,1123047;53,0753708;41,095665;11,6210594;55,7765312;9,0179272;8,2152948;81931,3203125;194,2414246;155,5977478;26,9751816;150,5694733;16,2317467;31,3490181;37012,6679688;60,255043;9,7351656;39,1128006;4,3288474;7,9603324;594114,75;172,9795532;297,5113831;32,3311501;127,7350616;22,3497734;22,4548054
"752";2067;6;12390,9785156;53,120327;41,1018906;11,623003;55,7859306;9,0206804;8,2358036;82036,5625;194,457077;155,7977142;27,0104427;150,7661438;16,2526131;31,3913116;37052,1171875;60,3192787;9,7456207;39,1548805;4,3334675;7,9693747;595043,125;173,2144775;297,9765625;32,3826523;127,9383774;22,3847294;22,4918385
"753";2067;7;12399,2421875;53,1311417;41,1293335;11,6309357;55,8240776;9,0280094;8,2352781;82105,859375;194,5990753;155,9293976;27,033659;150,8956604;16,2663555;31,4022179;37091,5664062;60,383522;9,7560768;39,1969681;4,3380871;7,9729156;595654,4375;173,3691864;298,2829285;32,4165688;128,0722504;22,4077454;22,5013924
"754";2067;8;12388,2236328;53,02145;41,0928154;11,6207361;55,7751732;9,0209646;8,2270947;82135,171875;194,6591339;155,9851074;27,043478;150,9504395;16,2721653;31,4082623;37126,0820312;60,439724;9,7652254;39,2337875;4,3421292;7,9769783;595913,0625;173,4346161;298,4125061;32,430912;128,1288757;22,4174824;22,5066853
"755";2067;9;12351,7080078;52,7845116;40,9717178;11,5866766;55,6117859;8,9957886;8,1997929;82166,8046875;194,723938;156,0451965;27,0540771;151,009552;16,2784367;31,4142551;37158,1328125;60,4919128;9,7737207;39,2679787;4,3458829;7,980442;596192,125;173,5052185;298,5523376;32,4463921;128,1899872;22,4279881;22,5119343
"756";2067;10;12207,6416016;52,3154716;40,4939156;11,4519253;54,9651833;8,8936996;8,1494923;82170,703125;194,7319336;156,0526123;27,0553799;151,0168152;16,279211;31,4159279;37159,3671875;60,4939232;9,7740479;39,2692947;4,3460269;7,9807429;596226,5;173,5139313;298,5695496;32,4482994;128,197525;22,4292812;22,5133991
"757";2067;11;12340,3798828;52,1851807;40,934433;11,5776281;55,5689964;8,9989662;8,148922;82171,328125;194,7332306;156,0537872;27,0555916;151,0179901;16,279335;31,4159756;37160,5976562;60,4959335;9,774374;39,2706146;4,3461714;7,9808021;596232;173,5153198;298,5723267;32,4486084;128,1987305;22,429493;22,5134449
"758";2067;12;12392,3554688;52,168766;41,1069336;11,6268415;55,8053856;9,040122;8,1462116;82172,1796875;194,7349548;156,0554047;27,0558739;151,0195923;16,2795048;31,4160385;37161,8320312;60,4979477;9,7747011;39,2719269;4,3463163;7,9808507;596239,5;173,5172272;298,5761108;32,4490204;128,2003632;22,4297714;22,5134983
"759";2068;1;12401,5517578;52,1682777;41,1374664;11,6356373;55,8476715;9,0435944;8,1452293;82173,984375;194,738678;156,0588531;27,0564823;151,0229797;16,2797966;31,4162941;37163,0625;60,499958;9,7750273;39,2732468;4,3464336;7,9809504;596255,5;173,5212708;298,5841064;32,4499054;128,2038574;22,4302578;22,5137215
