"";"id";"YEAR";"Month";"Ca";"Mg";"K";"Na";"NO3";"NH4";"SO4";"Cl";"P";"DOC";"Al";"Si";"H";"pH";"R";"HR";"group_id";"Date"
"799";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2005;7;0;0;0;0;0;0;0;0;0;0;0,0039761;0;NA;NA;NA;NA;7;2005-07-01
"800";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2005;8;0;0;0;0;0;0;0;0;0;0;0,0061144;0;NA;NA;NA;NA;7;2005-08-01
"801";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2005;9;0;0;0;0;0;0;0;0;0;0;0,0004569;0;NA;NA;NA;NA;7;2005-09-01
"802";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2005;10;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;7;2005-10-01
"803";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2005;11;2,2930701;2,0986433;1,0615612;8,3181105;0,0030827;0,0095183;1,2110437;9,4398041;0,0008128;2,004617;0;11,1259594;NA;NA;NA;NA;7;2005-11-01
"804";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2005;12;1,3064113;1,1958219;0,7741239;6,2970028;0,0083411;0,0199995;1,1278492;7,8563423;0,0012397;0,8424124;0;8,3981895;NA;NA;NA;NA;7;2005-12-01
"805";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2006;1;0,9315686;0,8527964;0,7881156;6,5549684;0,0175461;0,0362649;1,6358505;7,2246203;0,0020218;0,775878;0;5,9740148;NA;NA;NA;NA;7;2006-01-01
"806";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2006;2;0,1843318;0,1687489;0,1685696;1,4140167;0,0025742;0,0087573;0,3821459;1,5459279;0;0,4423845;1e-07;1,1566206;NA;NA;NA;NA;7;2006-02-01
"807";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2006;3;0,3153313;0,2886845;0,2995471;2,5391884;0,0024558;0,0129061;0,703324;2,5877881;0;0,9781618;8e-07;1,6736002;NA;NA;NA;NA;7;2006-03-01
"808";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2006;4;0,1242843;0,1137842;0,1147874;0,9748529;0;0;0,2617299;0,9400611;0;0,5658266;0,0003217;0,6145222;NA;NA;NA;NA;7;2006-04-01
"809";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2006;5;0,0192604;0,0176344;0,014283;0,118888;0;0;0,0266343;0,0955954;0;0,1297169;0,0009987;0,0639972;NA;NA;NA;NA;7;2006-05-01
"810";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2006;6;0,0859714;0,0787204;0,0566215;0,4670512;0;0;0,0964317;0,3367284;0;0,5891575;0,0010244;0,2432986;NA;NA;NA;NA;7;2006-06-01
"811";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2006;7;0;0;0;0;0;0;0;0;0;0;0,0032849;0;NA;NA;NA;NA;7;2006-07-01
"812";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2006;8;0;0;0;0;0;0;0;0;0;0;0,0049436;0;NA;NA;NA;NA;7;2006-08-01
"813";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2006;9;0;0;0;0;0;0;0;0;0;0;4,38e-05;0;NA;NA;NA;NA;7;2006-09-01
"814";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2006;10;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;7;2006-10-01
"815";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2006;11;1,9335932;1,7712351;0,9766427;8,2073536;0,0037897;0,0105795;1,2111127;4,8681712;0,0007969;2,0366116;0;10,6859179;NA;NA;NA;NA;7;2006-11-01
"816";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2006;12;1,0801166;0,9895675;0,7052869;6,0125484;0,0078641;0,0205325;1,1278961;4,8151774;0,0012323;0,853357;0;8,1887579;NA;NA;NA;NA;7;2006-12-01
"817";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2007;1;0,7882614;0,7222613;0,7265833;6,2125959;0,0210107;0,0452848;1,6359053;7,2246203;0,0020262;0,784023;0;5,8842883;NA;NA;NA;NA;7;2007-01-01
"818";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2007;2;0,167469;0,1534509;0,1610377;1,3806518;0,0033752;0,0111444;0,3821916;1,7082503;0;0,4464088;0,0002395;1,1439537;NA;NA;NA;NA;7;2007-02-01
"819";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2007;3;0,3176364;0,2910636;0,3013574;2,5878642;0,0047239;0,0208338;0,703394;2,9656193;0;0,9861996;0,0001671;1,6713855;NA;NA;NA;NA;7;2007-03-01
"820";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2007;4;0,1368607;0,1254149;0,120747;1,0338032;0;0;0,2617958;1,1047045;0;0,5700256;0,0003643;0,6163183;NA;NA;NA;NA;7;2007-04-01
"821";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2007;5;0,0214367;0,0196452;0,015105;0,126577;0;0;0,026655;0,1189631;0;0,1305763;0,0010494;0,0642277;NA;NA;NA;NA;7;2007-05-01
"822";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2007;6;0,0952701;0,0873162;0,0597531;0,4958586;0;0;0,0964771;0,4302641;0;0,5927399;0,0010886;0,2444975;NA;NA;NA;NA;7;2007-06-01
"823";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2007;7;0;0;0;0;0;0;0;0;0;0;0,0034053;0;NA;NA;NA;NA;7;2007-07-01
"824";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2007;8;0;0;0;0;0;0;0;0;0;0;0,0051043;0;NA;NA;NA;NA;7;2007-08-01
"825";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2007;9;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;7;2007-09-01
"826";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2007;10;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;7;2007-10-01
"827";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2007;11;2,0300248;1,8615057;1,0034854;8,1412888;0,0047686;0,0112658;1,2111284;6,3261514;0,0008056;2,0455878;0;10,7359324;NA;NA;NA;NA;7;2007-11-01
"828";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2007;12;1,1780148;1,0804569;0,7387882;5,9205322;0,0073847;0,018591;1,1279049;6,1053681;0,0012367;0,8564728;0;8,2111473;NA;NA;NA;NA;7;2007-12-01
"829";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2008;1;0,8819321;0,8090367;0,7711706;6,0326028;0,03847;0,0458411;1,6359102;8,2113161;0,0020255;0,7863749;1e-07;5,8823905;NA;NA;NA;NA;7;2008-01-01
"830";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2008;2;0,1976158;0,1812871;0,175527;1,360162;0,0073772;0,0129659;0,3821939;1,886032;0;0,4475249;0,0003654;1,142823;NA;NA;NA;NA;7;2008-02-01
"831";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2008;3;0,3737128;0,3428524;0,3279742;2,4911168;0,0124792;0,0294511;0,7033927;3,307806;0;0,9884406;0,0003716;1,6671925;NA;NA;NA;NA;7;2008-03-01
"832";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2008;4;0,1641833;0,1506289;0,1326862;0,9932599;0;0;0,2617786;1,2374816;0;0,5711773;0,0005254;0,6146927;NA;NA;NA;NA;7;2008-04-01
"833";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2008;5;0,0247231;0,0226835;0,0162753;0,1191458;0;0;0,0266481;0,1263983;0;0,1308066;0,0011409;0,0640582;NA;NA;NA;NA;7;2008-05-01
"834";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2008;6;0,10507;0,0964113;0,0629619;0,4563253;0;0;0,0964655;0,4190398;0;0,5936958;0,0011131;0,243911;NA;NA;NA;NA;7;2008-06-01
"835";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2008;7;0;0;0;0;0;0;0;0;0;0;0,0035313;0;NA;NA;NA;NA;7;2008-07-01
"836";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2008;8;0;0;0;0;0;0;0;0;0;0;0,0053579;0;NA;NA;NA;NA;7;2008-08-01
"837";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2008;9;0;0;0;0;0;0;0;0;0;0;0,0007646;0;NA;NA;NA;NA;7;2008-09-01
"838";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2008;10;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;7;2008-10-01
"839";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2008;11;2,1091559;1,936483;1,0264425;7,1049743;0,0035319;0,0108316;1,2111188;7,3146129;0,0008046;2,0480547;0;10,6590977;NA;NA;NA;NA;7;2008-11-01
"840";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2008;12;1,2379442;1,136875;0,7600401;5,1349196;0,0090301;0,0218303;1,1278979;6,9462967;0,0012362;0,8573735;0;8,1656694;NA;NA;NA;NA;7;2008-12-01
"841";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2009;1;0,9912686;0,9105231;0,8205196;5,3599358;0,0185854;0,0390395;1,6358993;9,4990368;0,0020219;0,7870852;0,0003532;5,878407;NA;NA;NA;NA;7;2009-01-01
"842";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2009;2;0,2604991;0,2392836;0,2022238;1,2924976;0,002815;0,0095037;0,3821815;2,1720285;0;0,4478199;0,0005301;1,1443431;NA;NA;NA;NA;7;2009-02-01
"843";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2009;3;0,5146706;0,4727752;0,3861389;2,3851435;0,0029756;0,0149717;0,7033641;3,9921799;0;0,989044;0,0005611;1,6721604;NA;NA;NA;NA;7;2009-03-01
"844";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2009;4;0,2171594;0,1994865;0,1530927;0,9306374;0;0;0,2617123;1,4499246;0;0,5714688;0,0006728;0,6161114;NA;NA;NA;NA;7;2009-04-01
"845";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2009;5;0,0311591;0,028625;0,0183311;0,1090167;0;0;0,0266241;0,1476417;0;0,1308595;0,0013083;0,0641873;NA;NA;NA;NA;7;2009-05-01
"846";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2009;6;0,1310334;0,1203876;0,070542;0,414786;0;0;0,0964241;0,5163169;0;0,5939109;0,0013911;0,2442234;NA;NA;NA;NA;7;2009-06-01
"847";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2009;7;0;0;0;0;0;0;0;0;0;0;0,0039463;0;NA;NA;NA;NA;7;2009-07-01
"848";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2009;8;0;0;0;0;0;0;0;0;0;0;0,0058646;0;NA;NA;NA;NA;7;2009-08-01
"849";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2009;9;0;0;0;0;0;0;0;0;0;0;0,0004376;0;NA;NA;NA;NA;7;2009-09-01
"850";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2009;10;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;7;2009-10-01
"851";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2009;11;2,3811257;2,189106;1,0942613;6,2971568;0,0044513;0,0122107;1,2110989;6,7215362;0,000795;2,0486791;0;10,7291965;NA;NA;NA;NA;7;2009-11-01
"852";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2009;12;1,4088432;1,2955716;0,8134373;4,6174111;0,0086994;0,0225676;1,1278851;6,1744857;0,0012315;0,8576428;0;8,234971;NA;NA;NA;NA;7;2009-12-01
"853";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2010;1;1,0786222;0,9920955;0,8585082;4,7712412;0,0219825;0,0478636;1,6358874;8,2782106;0,0020206;0,7873245;1,57e-05;5,927701;NA;NA;NA;NA;7;2010-01-01
"854";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2010;2;0,2613305;0,2403717;0,2031677;1,113894;0,0035792;0,0117387;0,3821703;1,8937618;0;0,4478822;0,0005069;1,1528391;NA;NA;NA;NA;7;2010-02-01
"855";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2010;3;0,5062141;0,465642;0,3841576;2,0685294;0,0051521;0,0222286;0,7033439;3,4218688;0;0,9891816;0,0005004;1,6826541;NA;NA;NA;NA;7;2010-03-01
"856";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2010;4;0,2209114;0,20321;0,1548918;0,8234987;0;0;0,2616884;1,3012143;0;0,5715166;0,0006659;0,6198028;NA;NA;NA;NA;7;2010-04-01
"857";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2010;5;0,032184;0,0296068;0,0186881;0,0971711;0;0;0,0266159;0,1359579;0;0,1308624;0,0013547;0,0645627;NA;NA;NA;NA;7;2010-05-01
"858";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2010;6;0,1112344;0,1023425;0,0652122;0,3425161;0;0;0,0964045;0;0;0,5939172;4e-06;0,2455266;NA;NA;NA;NA;7;2010-06-01
"859";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2010;7;0;0;0;0;0;0;0;0;0;0;0,0037177;0;NA;NA;NA;NA;7;2010-07-01
"860";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2010;8;0;0;0;0;0;0;0;0;0;0;0,0056737;0;NA;NA;NA;NA;7;2010-08-01
"861";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2010;9;0;0;0;0;0;0;0;0;0;0;0,0002644;0;NA;NA;NA;NA;7;2010-09-01
"862";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2010;10;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;7;2010-10-01
"863";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2010;11;2,3665826;2,1786938;1,0943341;5,7266674;0,0054358;0,0126676;1,2110834;5,8319206;0,0007951;2,0487764;0;10,7460737;NA;NA;NA;NA;7;2010-11-01
"864";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2010;12;1,4321507;1,3187715;0,8226295;4,3198113;0,008138;0,0202918;1,127874;5,7482624;0,0012315;0,8577275;0;8,2187376;NA;NA;NA;NA;7;2010-12-01
"865";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2011;1;1,1434383;1,0531102;0,8864791;4,6366515;0,0395541;0,0481739;1,6358765;7,7932243;0,0020233;0,7874232;1e-07;5,8877668;NA;NA;NA;NA;7;2011-01-01
"866";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2011;2;0,2583755;0,2379708;0,2026061;1,0541435;0,0076507;0,0135187;0,3821603;1,7623578;0;0,4478773;0,0004638;1,1437858;NA;NA;NA;NA;7;2011-02-01
"867";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2011;3;0,5015518;0,4619604;0,3834532;1,9681039;0,0131739;0,0308801;0,7033287;3,2507749;0;0,9891844;0,0005029;1,6679074;NA;NA;NA;NA;7;2011-03-01
"868";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2011;4;0,2144571;0,197532;0,1530368;0,7786909;0;0;0,261686;1,1896818;0;0,5714946;0,0006328;0,6147593;NA;NA;NA;NA;7;2011-04-01
"869";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2011;5;0,031211;0,0287494;0,0184546;0,0919409;0;0;0,0266157;0,1216186;0;0,1308511;0,0013007;0,0640562;NA;NA;NA;NA;7;2011-05-01
"870";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2011;6;0,1347485;0,1241315;0,0719558;0,3552979;0;0;0,0963963;0,4452298;0;0,5938644;0,0014075;0,2438004;NA;NA;NA;NA;7;2011-06-01
"871";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2011;7;0;0;0;0;0;0;0;0;0;0;0,0040062;0;NA;NA;NA;NA;7;2011-07-01
"872";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2011;8;0;0;0;0;0;0;0;0;0;0;0,0045684;0;NA;NA;NA;NA;7;2011-08-01
"873";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2011;9;0;0;0;0;0;0;0;0;0;0;0,0008084;0;NA;NA;NA;NA;7;2011-09-01
"874";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2011;10;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;7;2011-10-01
"875";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2011;11;2,3499653;2,1661758;1,0934035;5,5947247;0,0041653;0,0124797;1,2110704;6,5238438;0,0008006;2,048718;0;10,6603117;NA;NA;NA;NA;7;2011-11-01
"876";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2011;12;1,4129357;1,3027297;0,8192319;4,2449403;0,0098547;0,0237229;1,1278642;6,6352692;0,0012342;0,8577541;0;8,1689491;NA;NA;NA;NA;7;2011-12-01
"877";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2012;1;1,1776986;1,0860269;0,901914;4,6691775;0,0198559;0,0418294;1,635866;9,5324841;0,0020289;0,7874743;0,0004435;5,8822069;NA;NA;NA;NA;7;2012-01-01
"878";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2012;2;0,3081156;0,2841324;0,221763;1,1311029;0,0031178;0,0102934;0,3821518;2,1952176;0;0,4478523;0,0006073;1,1451061;NA;NA;NA;NA;7;2012-02-01
"879";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2012;3;0,5766704;0,5318026;0,4121009;2,076164;0,0036542;0,0173688;0,7033185;3,8496025;0;0,9891453;0,0005901;1,6729892;NA;NA;NA;NA;7;2012-03-01
"880";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2012;4;0,244425;0,2254106;0,1637468;0,8174384;0;0;0,2617025;1,4286802;0;0,5714518;0,0007307;0,6162607;NA;NA;NA;NA;7;2012-04-01
"881";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2012;5;0,0348817;0,0321697;0,0195538;0,0955818;0;0;0,0266223;0,1487039;0;0,1308358;0,0014115;0,0641948;NA;NA;NA;NA;7;2012-05-01
"882";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2012;6;0,1457596;0,1344384;0,0750084;0,3637959;0;0;0,0963981;0,5237997;0;0,5937949;0,0015023;0,2441939;NA;NA;NA;NA;7;2012-06-01
"883";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2012;7;0;0;0;0;0;0;0;0;0;0;0,004161;0;NA;NA;NA;NA;7;2012-07-01
"884";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2012;8;0;0;0;0;0;0;0;0;0;0;0,0062706;0;NA;NA;NA;NA;7;2012-08-01
"885";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2012;9;0;0;0;0;0;0;0;0;0;0;0,000557;0;NA;NA;NA;NA;7;2012-09-01
"886";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2012;10;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;7;2012-10-01
"887";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2012;11;2,5188766;2,3246734;1,1345428;5,7144732;0,005266;0,0141181;1,2110596;7,1539879;0,0008075;2,0486078;0;10,7171583;NA;NA;NA;NA;7;2012-11-01
"888";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2012;12;1,4849468;1,3707913;0,8417047;4,3025203;0,0097177;0,0248864;1,1278555;6,1744857;0,0012377;0,8577577;0;8,2257757;NA;NA;NA;NA;7;2012-12-01
"889";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2013;1;1,1307833;1,0440376;0,8857277;4,5409889;0,0234211;0,0510758;1,6358556;8,2782106;0,0020306;0,7875044;4,51e-05;5,9218645;NA;NA;NA;NA;7;2013-01-01
"890";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2013;2;0,2745991;0,2535376;0,2098385;1,066705;0,0039298;0,0126494;0,3821428;1,8937618;0;0,4478204;0,000512;1,151741;NA;NA;NA;NA;7;2013-02-01
"891";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2013;3;0,5273132;0,4868926;0,3950164;1,9933612;0,0060105;0,0248852;0,7033064;3,4218688;0;0,9890913;0,0005029;1,6808214;NA;NA;NA;NA;7;2013-03-01
"892";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2013;4;0,2291301;0,21157;0,1589233;0,7953619;0;0;0,2617124;1,3012143;0;0,5714023;0,0006693;0,6190438;NA;NA;NA;NA;7;2013-04-01
"893";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2013;5;0,033284;0,0307347;0,0191466;0,0937907;0;0;0,0266266;0,1359579;0;0,1308192;0,001339;0,0644819;NA;NA;NA;NA;7;2013-05-01
"894";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2013;6;0,1146995;0,1059301;0,0667143;0,3308495;0;0;0,0963964;0;0;0,5937204;3,8e-06;0,2451996;NA;NA;NA;NA;7;2013-06-01
"895";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2013;7;0;0;0;0;0;0;0;0;0;0;0,0037177;0;NA;NA;NA;NA;7;2013-07-01
"896";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2013;8;0;0;0;0;0;0;0;0;0;0;0,0057207;0;NA;NA;NA;NA;7;2013-08-01
"897";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2013;9;0;0;0;0;0;0;0;0;0;0;0,0002732;0;NA;NA;NA;NA;7;2013-09-01
"898";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2013;10;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;7;2013-10-01
"899";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2013;11;2,4047272;2,2221286;1,1112851;5,6270614;0,0063823;0,0145609;1,211048;5,8319206;0,0008146;2,0484762;0;10,7279787;NA;NA;NA;NA;7;2013-11-01
"900";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2013;12;1,4480439;1,3384027;0,8332406;4,2806582;0,0092712;0,0226781;1,1278462;5,7482624;0,0012412;0,857749;0;8,2050362;NA;NA;NA;NA;7;2013-12-01
"901";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2014;1;1,1501313;1,063234;0,8954833;4,6208925;0,0412644;0,0510988;1,6358439;7,7932243;0,0020321;0,7875214;1e-07;5,8789034;NA;NA;NA;NA;7;2014-01-01
"902";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2014;2;0,2597245;0,2401069;0,204595;1,0520489;0,0081062;0,0142901;0,3821324;1,7623578;0;0,4477853;0,0004481;1,1421523;NA;NA;NA;NA;7;2014-02-01
"903";"C:/Users/siahl/Documents/NutsforSEDLN/Base/Output data/Soil solution/Leaching Layer 7.csv";2014;3;0,5019783;0,4640798;0,3863637;1,9669058;0,0143279;0,0330391;0,7032903;3,2507749;0;0,9890297;0,0004906;1,6657064;NA;NA;NA;NA;7;2014-03-01
