"";"Year";"Month";"Dry weight";"N";"Ca";"Mg";"K";"S";"P";"Date"
"161";2018;5;32177,7558594;77,1536713;58,4630127;10,4416122;58,1529694;6,2315497;11,1514626;2018-05-01
"162";2018;6;32321,8945312;77,4490051;58,7368965;10,4899006;58,4223213;6,260128;11,1699314;2018-06-01
"163";2018;7;32413,6992188;77,6371078;58,9113426;10,5206575;58,5938835;6,2783303;11,1792374;2018-07-01
"164";2018;8;32498,4101562;77,8106918;59,0723076;10,549037;58,7521896;6,295126;11,1911182;2018-08-01
"165";2018;9;32591,9609375;78,0023727;59,2500648;10,5803785;58,9270172;6,3136744;11,2068386;2018-09-01
"166";2018;10;32598,6171875;78,0160141;59,2627182;10,5826092;58,9394569;6,3149948;11,2093639;2018-10-01
"167";2018;11;32599,5976562;78,018013;59,2635078;10,582798;58,9401855;6,3150539;11,2094135;2018-11-01
"168";2018;12;32599,5976562;78,018013;59,2635078;10,582798;58,9401855;6,3150539;11,2094135;2018-12-01
"169";2019;1;32599,5722656;78,018013;59,2635078;10,582798;58,9401512;6,3150539;11,2094135;2019-01-01
"170";2019;2;32599,5585938;78,018013;59,2635078;10,582798;58,9401207;6,3150539;11,2094135;2019-02-01
"171";2019;3;32599,5292969;78,018013;59,2635078;10,582798;58,9400864;6,3150535;11,2094126;2019-03-01
"172";2019;4;32617,8203125;78,0287933;59,2667274;10,5832653;58,9674263;6,3164339;11,2110996;2019-04-01
"173";2019;5;33020,34375;78,8691025;59,8786125;10,7149181;59,6746254;6,3962426;11,3585052;2019-05-01
"174";2019;6;33109,0898438;79,0509338;60,047245;10,7446499;59,8404694;6,4138384;11,37187;2019-06-01
"175";2019;7;33187,046875;79,2106781;60,1953697;10,7707672;59,9861526;6,4292955;11,3798943;2019-07-01
"176";2019;8;33269,7734375;79,3801804;60,352562;10,7984819;60,1407471;6,4456964;11,3914032;2019-08-01
"177";2019;9;33345,3828125;79,5351028;60,4962311;10,8238125;60,2820396;6,4606876;11,4024382;2019-09-01
"178";2019;10;33351,6953125;79,5480423;60,5082359;10,8259277;60,2938423;6,4619398;11,4047518;2019-10-01
"179";2019;11;33352,609375;79,5499115;60,5090675;10,8261166;60,2945938;6,4620032;11,4047995;2019-11-01
"180";2019;12;33352,609375;79,5499115;60,5090675;10,8261166;60,2945938;6,4620032;11,4047995;2019-12-01
"181";2020;1;33352,5859375;79,5499115;60,5090675;10,8261166;60,2945595;6,4620032;11,4047995;2020-01-01
"182";2020;2;33352,5703125;79,5499115;60,5090675;10,8261166;60,2945328;6,4620032;11,4047995;2020-02-01
"183";2020;3;33352,5429688;79,5499115;60,5090675;10,8261166;60,2944908;6,4620028;11,4047985;2020-03-01
"184";2020;4;33370,90625;79,5603638;60,5123634;10,8265972;60,3219414;6,4634328;11,4065351;2020-04-01
"185";2020;5;33767,5976562;80,3978806;61,1153831;10,9589119;61,0332756;6,5420852;11,5538893;2020-05-01
"186";2020;6;33952,9296875;80,777626;61,4675369;11,0210018;61,3796234;6,5788302;11,5996332;2020-06-01
"187";2020;7;34029,1132812;80,9337158;61,6122932;11,046525;61,5219879;6,593936;11,6077843;2020-07-01
