"";"V1";"Ca_Wet";"Mg_Wet";"K_Wet";"NO3_Wet";"NH4_Wet";"Ntot_Wet";"SO4_Wet";"Na_Wet";"Cl_Wet";"K_Folx";"NO3_Folx";"NH4_Folx";"Ntot_Folx";"SO4_Folx";"Na_Folx";"Cl_Folx";"Ca_WTH";"Mg_WTH";"K_WTH";"Na_WTH";"Al_WTH";"Si_Wet";"P_WTH";"V79";"Year";"N_TU";"Ca_TU";"Mg_TU";"K_TU";"S_TU";"P_TU";"N_LF";"Ca_LF";"Mg_LF";"K_LF";"S_LF";"P_LF";"N_L_Min";"Ca_L_Min";"Mg_L_Min";"K_L_Min";"S_L_Min";"P_L_Min";"N_SOM_Min";"Ca_SOM_Min";"Mg_SOM_Min";"K_SOM_Min";"S_SOM_Min";"P_SOM_Min"
"245";2249;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;31,0955296;0;0;0;0;0;0;1,9090171;2,2403045;3,4939828;0,3364422;11,4548054;18,5103455;0,7257826;NA;2249;21,8959198;16,8309994;4,2924051;39,8054619;1,3915477;2,3023934;22,2358589;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,2458725;8,3754025;2,1354182;8,7113934;1,3927824;2,3648911;2,3234344;-0,005889;-0,0035713;-0,005745;0,8586838;0,6371155
"246";2250;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;31,0955296;0;0;0;0;0;0;1,9047892;2,234865;3,4837935;0,3350194;11,4223175;18,4597511;0,7256558;NA;2250;21,9240303;16,8309994;4,2924051;39,8054619;1,3915477;2,3023977;22,2358589;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,245657;8,3752308;2,1353858;8,7113638;1,3927565;2,3648725;2,3515525;-0,0058735;-0,0035619;-0,0057299;0,8563774;0,6343994
"247";2251;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;31,0955296;0;0;0;0;0;0;1,9057931;2,2373047;3,4884746;0,3357264;11,4369869;18,4828339;0,7248383;NA;2251;22,120285;16,8309994;4,2924051;39,8054619;1,3915477;2,3024004;22,2358589;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,2454529;8,3750629;2,1353548;8,7113333;1,392731;2,3648539;2,2442555;-0,0058579;-0,0035525;-0,0057147;0,8540567;0,631689
"248";2252;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;31,0955296;0;0;0;0;0;0;1,9088775;2,2401285;3,4936264;0,3363719;11,4535084;18,5084057;0,7258409;NA;2252;21,8853416;16,8309994;4,2924051;39,8054619;1,3915477;2,3023932;22,2358589;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,2452488;8,3748999;2,1353245;8,7113047;1,3927063;2,364836;2,3504171;-0,0058423;-0,003543;-0,0056995;0,8517372;0,628989
"249";2253;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;31,0955296;0;0;0;0;0;0;1,9046794;2,2347922;3,4836364;0,3349767;11,4216146;18,4587536;0,7256747;NA;2253;21,9134312;16,8309994;4,2924051;39,8054619;1,3915477;2,3023977;22,2358589;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,2450523;8,3747396;2,1352942;8,7112761;1,392682;2,3648186;2,3777673;-0,0058271;-0,0035338;-0,0056846;0,8494068;0,6263085
"250";2254;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;31,0955296;0;0;0;0;0;0;1,9055688;2,2368336;3,487479;0,3356031;11,4340076;18,4782734;0,7249522;NA;2254;22,110218;16,8309994;4,2924051;39,8054619;1,3915477;2,3024004;22,2358589;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,2448578;8,3745813;2,1352649;8,7112465;1,392658;2,3648014;2,2694352;-0,0058116;-0,0035244;-0,0056696;0,8471848;0,6236351
"251";2255;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;31,0955296;0;0;0;0;0;0;1,9086819;2,2397382;3,4928122;0,336265;11,4510164;18,5045948;0,7259384;NA;2255;21,8747005;16,8309994;4,2924051;39,8054619;1,3915477;2,3023934;22,2358589;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,244669;8,3744259;2,1352358;8,7112207;1,3926349;2,364785;2,3765652;-0,0057967;-0,0035154;-0,005655;0,8449167;0,6209984
"252";2256;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;31,0955296;0;0;0;0;0;0;1,9044663;2,2344937;3,4830127;0,334902;11,4197655;18,4558983;0,7256737;NA;2256;21,9027672;16,8309994;4,2924051;39,8054619;1,3915477;2,3023977;22,2358589;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,2444839;8,3742762;2,1352081;8,711194;1,3926117;2,3647685;2,4044831;-0,0057818;-0,0035063;-0,0056404;0,8426246;0,6183412
"253";2257;1,09009;1,7463391;0,7533862;6,6738267;4,7059512;11,3797779;2,2869554;16,1032791;29,2413216;31,0955296;0;0;0;0;0;0;1,8989524;2,2220984;3,4580505;0,3325632;11,3487129;18,3455505;0,7269182;NA;2257;22,3573112;16,8309994;4,2924051;39,8054619;1,3915477;2,3024011;22,2358589;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,2443008;8,3741274;2,1351807;8,7111683;1,3925894;2,3647528;-0,5136768;-0,0057669;-0,0034973;-0,0056259;0,8404068;0,6157276
"254";2258;1,5408158;1,7721338;0,7109369;6,0000706;4,6652975;10,6653671;2,2847517;16,1259956;28,8638268;31,0955296;0;0;0;0;0;0;1,9016968;2,2243042;3,4620249;0,3330377;11,3615656;18,365406;0,7280365;NA;2258;22,3747902;16,8309994;4,2924051;39,8054619;1,3915477;2,3023934;22,2358589;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,2441235;8,3739843;2,1351535;8,7111425;1,3925676;2,3647366;-2,0007415;-0,0057519;-0,0034882;-0,0056113;0,8381769;0,6131475
"255";2259;1,1733867;1,8159763;0,720636;6,1262236;4,7108202;10,8370438;2,4052696;16,3639107;30,0533886;31,0955296;0;0;0;0;0;0;1,8973217;2,2175796;3,4489129;0,3314936;11,3223572;18,3040638;0,7280379;NA;2259;22,3766651;16,8309994;4,2924051;39,8054619;1,3915477;2,3023982;22,2358589;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,2439499;8,3738432;2,1351268;8,7111168;1,3925463;2,3647213;-2,425555;-0,0057378;-0,0034796;-0,0055975;0,8359489;0,6105801
"256";2260;1,09009;1,7463391;0,7533862;6,6738267;4,7059512;11,3797779;2,2869554;16,1032791;29,2413216;31,0955296;0;0;0;0;0;0;1,8985841;2,2207949;3,4553294;0,3322662;11,3410273;18,33354;0,7273114;NA;2260;22,4107647;16,8309994;4,2924051;39,8054619;1,3915477;2,3024011;22,2358589;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,2437763;8,373704;2,1351011;8,711092;1,3925253;2,3647063;-2,6984231;-0,0057232;-0,0034708;-0,0055833;0,8337178;0,6080729
"257";2261;1,5408158;1,7721338;0,7109369;6,0000706;4,6652975;10,6653671;2,2847517;16,1259956;28,8638268;31,0955296;0;0;0;0;0;0;1,9015417;2,2230663;3,4594576;0,3327816;11,3544464;18,3542233;0,7285207;NA;2261;22,3739586;16,8309994;4,2924051;39,8054619;1,3915477;2,3023937;22,2358589;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,2436104;8,3735695;2,1350756;8,7110682;1,3925047;2,3646917;-2,601378;-0,0057083;-0,0034618;-0,0055688;0,8315023;0,6055702
"258";2262;1,1733867;1,8159763;0,720636;6,1262236;4,7108202;10,8370438;2,4052696;16,3639107;30,0533886;31,0955296;0;0;0;0;0;0;1,8971461;2,2171991;3,4481151;0,3313956;11,3200617;18,3004646;0,7281099;NA;2262;22,3758507;16,8309994;4,2924051;39,8054619;1,3915477;2,3023984;22,2358589;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,2434444;8,3734341;2,135051;8,7110434;1,3924845;2,3646774;-2,5636089;-0,0056942;-0,0034532;-0,0055551;0,8293203;0,6030812
"259";2263;1,09009;1,7463391;0,7533862;6,6738267;4,7059512;11,3797779;2,2869554;16,1032791;29,2413216;31,0955296;0;0;0;0;0;0;1,8984053;2,2199054;3,4534307;0,3320652;11,3356237;18,3251705;0,7276552;NA;2263;22,4101353;16,8309994;4,2924051;39,8054619;1,3915477;2,3024015;22,2358589;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,2432919;8,3733053;2,1350269;8,7110195;1,3924649;2,3646634;-2,7046008;-0,0056799;-0,0034445;-0,005541;0,8271018;0,6076678
"260";2264;1,5408158;1,7721338;0,7109369;6,0000706;4,6652975;10,6653671;2,2847517;16,1259956;28,8638268;31,0955296;0;0;0;0;0;0;1,9014387;2,2231393;3,4594815;0,3327285;11,3542461;18,3540459;0,728536;NA;2264;22,3731537;16,8309994;4,2924051;39,8054619;1,3915477;2,3023946;22,2358589;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,2431316;8,3731785;2,1350033;8,7109985;1,3924457;2,3646493;-2,5728257;-0,0056656;-0,0034359;-0,0055271;0,8249382;0,5982419
"261";2265;1,1733867;1,8159763;0,720636;6,1262236;4,7108202;10,8370438;2,4052696;16,3639107;30,0533886;31,0955296;0;0;0;0;0;0;1,9004787;2,2178986;3,4482577;0,3332072;11,3339987;18,320013;0,7265447;NA;2265;22,335907;16,8309994;4,2924051;39,8054619;1,3915477;2,2958496;22,2358589;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,242979;8,3730545;2,1349795;8,7109776;1,3924265;2,3646357;-3,1811764;-0,0058426;-0,0035432;-0,0056998;0,7745854;0,6002386
"262";2266;1,09009;1,7463391;0,7533862;6,6738267;4,7059512;11,3797779;2,2869554;16,1032791;29,2413216;31,0955296;0;0;0;0;0;0;1,8989742;2,2175226;3,4461565;0,3327554;11,3262348;18,3089314;0,7262592;NA;2266;22,3122768;16,8309994;4,2924051;39,8054619;1,3915477;2,2958398;22,2358589;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,2428265;8,3729305;2,1349571;8,7109556;1,3924083;2,3646228;-2,9903591;-0,0057172;-0,0034672;-0,0055775;0,7730437;0,5982068
"263";2267;1,5408158;1,7721338;0,7109369;6,0000706;4,6652975;10,6653671;2,2847517;16,1259956;28,8638268;31,0955296;0;0;0;0;0;0;1,9032227;2,2243323;3,4599979;0,3339061;11,3645887;18,36833;0,7269263;NA;2267;22,2333412;16,8309994;4,2924051;39,8054619;1,3915477;2,2958329;22,2358589;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,2426815;8,3728123;2,1349344;8,7109337;1,39239;2,3646097;-2,7900248;-0,0056719;-0,0034397;-0,0055332;0,7712334;0,5959853
"264";2268;1,1733867;1,8159763;0,720636;6,1262236;4,7108202;10,8370438;2,4052696;16,3639107;30,0533886;31,0955296;0;0;0;0;0;0;1,9005817;2,2178719;3,4482999;0,3331518;11,3338728;18,3197498;0,7267219;NA;2268;22,238451;16,8309994;4,2924051;39,8054619;1,3915477;2,29583;22,2358589;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,2425385;8,372694;2,1349127;8,7109137;1,3923727;2,3645968;-2,7270088;-0,0056489;-0,0034257;-0,0055108;0,769284;0,5937379
"265";2269;1,09009;1,7463391;0,7533862;6,6738267;4,7059512;11,3797779;2,2869554;16,1032791;29,2413216;31,0955296;0;0;0;0;0;0;1,8991524;2,2207088;3,4548965;0,3322932;11,3399248;18,332201;0,727843;NA;2269;22,3380356;16,8309994;4,2924051;39,8054619;1,3915477;2,3023612;22,2358589;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,2423992;8,3725805;2,1348913;8,7108936;1,3923551;2,3645847;-2,1910911;-0,0054408;-0,0032995;-0,0053078;0,8152549;0,5864968
"266";2270;1,5408158;1,7721338;0,7109369;6,0000706;4,6652975;10,6653671;2,2847517;16,1259956;28,8638268;31,0955296;0;0;0;0;0;0;1,9011483;2,2214394;3,4560442;0,3323882;11,3446426;18,3388748;0,729113;NA;2270;22,3720074;16,8309994;4,2924051;39,8054619;1,3915477;2,3023973;22,2358589;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,24226;8,372468;2,1348708;8,7108736;1,3923382;2,3645723;-2,3765652;-0,0055383;-0,0033587;-0,0054029;0,8126376;0,5838184
"267";2271;1,1733867;1,8159763;0,720636;6,1262236;4,7108202;10,8370438;2,4052696;16,3639107;30,0533886;31,0955296;0;0;0;0;0;0;1,896973;2,2155998;3,444557;0,331049;11,310441;18,2855015;0,7287784;NA;2271;22,3748837;16,8309994;4,2924051;39,8054619;1,3915477;2,3024423;22,2358589;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,2421227;8,3723602;2,13485;8,7108536;1,3923216;2,3645604;-2,4077225;-0,0055561;-0,0033695;-0,0054203;0,8103994;0,5815892
"268";2272;1,09009;1,7463391;0,7533862;6,6738267;4,7059512;11,3797779;2,2869554;16,1032791;29,2413216;31,0955296;0;0;0;0;0;0;1,8980258;2,2179837;3,4491036;0,3317602;11,3239756;18,3074474;0,7282173;NA;2272;22,408659;16,8309994;4,2924051;39,8054619;1,3915477;2,3022752;22,2358589;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,241993;8,3722496;2,1348298;8,7108345;1,3923051;2,3645489;-2,5651116;-0,0055516;-0,0033667;-0,0054159;0,8082753;0,5790283
"269";2273;1,5408158;1,7721338;0,7109369;6,0000706;4,6652975;10,6653671;2,2847517;16,1259956;28,8638268;31,0955296;0;0;0;0;0;0;1,9011084;2,2210095;3,4548664;0,3322811;11,341486;18,3342686;0,7293527;NA;2273;22,3711357;16,8309994;4,2924051;39,8054619;1,3915477;2,302151;22,2358589;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,2418594;8,3721457;2,1348102;8,7108164;1,3922893;2,3645372;-2,4438553;-0,0055406;-0,00336;-0,0054051;0,8061567;0,576678
"270";2274;1,1733867;1,8159763;0,720636;6,1262236;4,7108202;10,8370438;2,4052696;16,3639107;30,0533886;31,0955296;0;0;0;0;0;0;1,8969877;2,214987;3,4430621;0,3309399;11,3065701;18,2796574;0,7290848;NA;2274;22,374548;16,8309994;4,2924051;39,8054619;1,3915477;2,3021507;22,2358589;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,2417336;8,3720436;2,1347911;8,7107983;1,3922739;2,364526;-2,3981049;-0,0055283;-0,0033526;-0,0053932;0,8040996;0,5744088
"271";2275;1,09009;1,7463391;0,7533862;6,6738267;4,7059512;11,3797779;2,2869554;16,1032791;29,2413216;31,0955296;0;0;0;0;0;0;1,8979954;2,2177558;3,4486637;0,3316115;11,3225031;18,3049507;0,7284273;NA;2275;22,4079628;16,8309994;4,2924051;39,8054619;1,3915477;2,3021538;22,2358589;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,2416096;8,3719425;2,1347721;8,7107792;1,3922584;2,3645153;-2,532418;-0,0055153;-0,0033447;-0,0053805;0,8020024;0,5724739
"272";2276;1,5408158;1,7721338;0,7109369;6,0000706;4,6652975;10,6653671;2,2847517;16,1259956;28,8638268;31,0955296;0;0;0;0;0;0;1,901098;2,2204089;3,4534955;0,3321819;11,3378487;18,3287334;0,729623;NA;2276;22,3704643;16,8309994;4,2924051;39,8054619;1,3915477;2,3021951;22,2358589;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,2414913;8,3718443;2,1347542;8,710763;1,3922435;2,3645046;-2,4086909;-0,0055021;-0,0033367;-0,0053676;0,7999154;0,5701177
"273";2277;1,1733867;1,8159763;0,720636;6,1262236;4,7108202;10,8370438;2,4052696;16,3639107;30,0533886;31,0955296;0;0;0;0;0;0;1,8970557;2,2148852;3,4428079;0,3309022;11,3058596;18,2785511;0,7292181;NA;2277;22,3742199;16,8309994;4,2924051;39,8054619;1,3915477;2,3019166;22,2358589;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,2413731;8,371747;2,1347358;8,7107458;1,3922291;2,3644941;-2,3593335;-0,0054896;-0,0033291;-0,0053554;0,7978507;0,5679865
"274";2278;1,09009;1,7463391;0,7533862;6,6738267;4,7059512;11,3797779;2,2869554;16,1032791;29,2413216;31,0955296;0;0;0;0;0;0;1,8980787;2,2177022;3,4483831;0,331585;11,3217793;18,3039703;0,7285734;NA;2278;22,4072781;16,8309994;4,2924051;39,8054619;1,3915477;2,301774;22,2358589;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,2412548;8,3716536;2,1347184;8,7107286;1,3922148;2,3644841;-2,4922445;-0,0054765;-0,0033212;-0,0053426;0,7957917;0,5658334
"275";2279;1,5408158;1,7721338;0,7109369;6,0000706;4,6652975;10,6653671;2,2847517;16,1259956;28,8638268;31,0955296;0;0;0;0;0;0;1,9011166;2,2200296;3,4525909;0,3320915;11,3353748;18,324955;0,7298603;NA;2279;22,3701153;16,8309994;4,2924051;39,8054619;1,3915477;2,3017671;22,2358589;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,2411404;8,3715601;2,1347008;8,7107124;1,3922008;2,3644738;-2,3706541;-0,0054636;-0,0033133;-0,00533;0,7937478;0,5647511
"276";2280;1,1733867;1,8159763;0,720636;6,1262236;4,7108202;10,8370438;2,4052696;16,3639107;30,0533886;31,0955296;0;0;0;0;0;0;1,896857;2,2137756;3,4404321;0,3307137;11,2995205;18,2686825;0,7295275;NA;2280;22,3738632;16,8309994;4,2924051;39,8054619;1,3915477;2,3017712;22,2358589;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,2410259;8,3714705;2,1346838;8,7106962;1,392187;2,3644636;-2,3200948;-0,0054515;-0,003306;-0,0053183;0,7917506;0,5616172
"277";2281;1,09009;1,7463391;0,7533862;6,6738267;4,7059512;11,3797779;2,2869554;16,1032791;29,2413216;31,0955296;0;0;0;0;0;0;1,8980718;2,2173696;3,4476027;0,3315042;11,3196449;18,3006973;0,7287627;NA;2281;22,4065819;16,8309994;4,2924051;39,8054619;1,3915477;2,3018258;22,2358589;8,3672504;2,1338971;8,7099428;1,3915495;2,364006;22,2409191;8,3713808;2,1346672;8,71068;1,3921734;2,3644545;-2,4538071;-0,0054384;-0,0032981;-0,0053055;0,7897024;0,5595195
"278";2282;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;31,0955296;0;0;0;0;0;0;1,9080683;2,2359817;3,4846096;0,3352291;11,4266243;18,4672565;0,7279782;NA;2282;22,2909088;16,8309994;4,2924051;39,8054619;1,3915477;2,3014104;22,2358589;8,3672504;2,1338971;8,7099428;1,3915495;2,3568692;22,2408123;8,371294;2,1346512;8,7106647;1,3921605;2,3638077;0,5944251;-0,0054261;-0,0032906;-0,0052934;0,7876806;0,5574275
"279";2283;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;31,0955296;0;0;0;0;0;0;1,9037962;2,2302148;3,4734771;0,3338534;11,3925638;18,4141521;0,7276883;NA;2283;21,8752632;16,8309994;4,2924051;39,8054619;1,3915477;2,301156;22,2358589;8,3672504;2,1338971;8,7099428;1,3915495;2,3500476;22,2407074;8,3712082;2,1346354;8,7106504;1,3921475;2,3619349;2,2064195;-0,0054138;-0,0032832;-0,0052815;0,7856755;0,5555767
"280";2284;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;31,0955296;0;0;0;0;0;0;1,9050616;2,2337003;3,4803734;0,3347031;11,4127979;18,446106;0,7267805;NA;2284;22,0717068;16,8309994;4,2924051;39,8054619;1,3915477;2,3011587;22,2358589;8,3672504;2,1338971;8,7099428;1,3915495;2,3440237;22,2406063;8,3711252;2,13462;8,7106352;1,3921348;2,3591759;2,4811571;-0,0054017;-0,0032758;-0,0052696;0,7836567;0,5532956
"281";2285;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;31,0955296;0;0;0;0;0;0;1,9081163;2,2359514;3,484458;0,3352464;11,426302;18,4668999;0,7280105;NA;2285;21,8363686;16,8309994;4,2924051;39,8054619;1,3915477;2,301152;22,2358589;8,3672504;2,1338971;8,7099428;1,3915495;2,3387332;22,2405052;8,3710451;2,1346042;8,7106209;1,3921226;2,3558512;2,6933804;-0,0053891;-0,0032682;-0,0052574;0,7816498;0,5512463
"282";2286;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;31,0955296;0;0;0;0;0;0;1,9035959;2,2297592;3,4724326;0,3337763;11,3897247;18,4098778;0,7277322;NA;2286;21,8642197;16,8309994;4,2924051;39,8054619;1,3915477;2,3015726;22,2358589;8,3672504;2,1338971;8,7099428;1,3915495;2,3340847;22,2404079;8,370965;2,1345899;8,7106066;1,3921103;2,3522019;2,7475131;-0,0053772;-0,003261;-0,0052458;0,7796943;0,5492282
"283";2287;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;31,0955296;0;0;0;0;0;0;1,9049048;2,2334545;3,4798055;0,3346546;11,4111757;18,4436913;0,7267816;NA;2287;22,0610447;16,8309994;4,2924051;39,8054619;1,3915477;2,3012931;22,2358589;8,3672504;2,1338971;8,7099428;1,3915495;2,3300531;22,2403088;8,3708887;2,1345754;8,7105923;1,3920985;2,3484147;2,6446574;-0,0053649;-0,0032535;-0,0052338;0,7777168;0,5474074
"284";2288;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;31,0955296;0;0;0;0;0;0;1,9079177;2,2357438;3,4840105;0,3351886;11,4248676;18,4647465;0,727993;NA;2288;21,8249817;16,8309994;4,2924051;39,8054619;1,3915477;2,3011396;22,2358589;8,3672504;2,1338971;8,7099428;1,3915495;2,3264773;22,2402191;8,3708105;2,1345608;8,710577;1,3920871;2,3446193;2,7502182;-0,0053531;-0,0032464;-0,0052223;0,7757422;0,5451792
"285";2289;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;31,0955296;0;0;0;0;0;0;1,903296;2,2293196;3,4715192;0,3336799;11,3870926;18,4058075;0,727712;NA;2289;21,8527946;16,8309994;4,2924051;39,8054619;1,3915477;2,3011446;22,2358589;8,3672504;2,1338971;8,7099428;1,3915495;2,3233178;22,2401257;8,3707352;2,1345472;8,7105656;1,392076;2,3409014;2,7734272;-0,0053414;-0,0032393;-0,0052109;0,7737748;0,5432684
"286";2290;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;31,0955296;0;0;0;0;0;0;1,9046245;2,2330208;3,4789047;0,33455;11,4084873;18,4395523;0,7268037;NA;2290;22,0502319;16,8309994;4,2924051;39,8054619;1,3915477;2,3011987;22,2358589;8,3672504;2,1338971;8,7099428;1,3915495;2,3205431;22,240036;8,3706636;2,1345332;8,7105532;1,3920648;2,3373239;2,6638594;-0,0053294;-0,003232;-0,0051991;0,7718259;0,5413231
"287";2291;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;31,0955296;0;0;0;0;0;0;1,9076374;2,2352483;3,482971;0,3350726;11,4218283;18,4600601;0,7280412;NA;2291;21,8135166;16,8309994;4,2924051;39,8054619;1,3915477;2,3010321;22,2358589;8,3672504;2,1338971;8,7099428;1,3915495;2,3181121;22,2399464;8,3705912;2,1345196;8,7105389;1,3920538;2,3339307;2,7642441;-0,0053177;-0,0032249;-0,0051877;0,7698824;0,5394134
"288";2292;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;31,0955296;0;0;0;0;0;0;1,9030902;2,2289665;3,470789;0,3335986;11,3849545;18,4024887;0,7277365;NA;2292;21,8413219;16,8309994;4,2924051;39,8054619;1,3915477;2,3008976;22,2358589;8,3672504;2,1338971;8,7099428;1,3915495;2,3159566;22,2398586;8,3705206;2,1345069;8,7105284;1,3920431;2,3307471;2,787353;-0,0053058;-0,0032176;-0,0051761;0,7679473;0,5375419
"289";2293;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;31,0955296;0;0;0;0;0;0;1,9044205;2,2327032;3,4782214;0,3344678;11,4064627;18,4364567;0,7268254;NA;2293;22,0394058;16,8309994;4,2924051;39,8054619;1,3915477;2,3009;22,2358589;8,3672504;2,1338971;8,7099428;1,3915495;2,3140464;22,2397747;8,3704519;2,1344938;8,710515;1,392033;2,3277822;2,6770172;-0,0052946;-0,0032109;-0,0051652;0,7660056;0,5356529
"290";2294;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;31,0955296;0;0;0;0;0;0;1,907522;2,2350166;3,482482;0,3350165;11,420435;18,4578896;0,7280704;NA;2294;21,8020287;16,8309994;4,2924051;39,8054619;1,3915477;2,3008933;22,2358589;8,3672504;2,1338971;8,7099428;1,3915495;2,3123691;22,2396908;8,3703852;2,1344817;8,7105036;1,3920226;2,3250401;2,7779024;-0,005283;-0,0032038;-0,0051539;0,7640926;0,5337687
"291";2295;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;31,0955296;0;0;0;0;0;0;1,9028795;2,2285364;3,4698715;0,3335101;11,3824205;18,3985405;0,7277656;NA;2295;21,8298168;16,8309994;4,2924051;39,8054619;1,3915477;2,3009453;22,2166443;8,3672504;2,1338971;8,7099428;1,3915495;2,310895;22,2380657;8,3703175;2,134469;8,7104912;1,3920126;2,322521;2,8011451;-0,0052718;-0,0031971;-0,005143;0,7621867;0,5319167
"292";2296;1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;31,0924721;0;0;0;0;0;0;1,9042341;2,2324357;3,4776695;0,3344092;11,4048824;18,4339905;0,7268077;NA;2296;22,0280075;16,8297462;4,2920856;39,8019714;1,3914778;2,3006654;22,1911011;8,3668242;2,1337886;8,7095003;1,3914787;2,3094857;22,2322865;8,3701849;2,1344392;8,7104082;1,3919915;2,320199;2,6917107;-0,0052602;-0,00319;-0,0051316;0,7602677;0,5300671
"293";2297;1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;31,0926113;0;0;0;0;0;0;1,9073313;2,2346294;3,4816654;0,3349315;11,4180899;18,4542751;0,7281181;NA;2297;21,7886868;16,8298035;4,2921004;39,8021355;1,3914809;2,3005128;22,1708069;8,3668442;2,1337936;8,7095213;1,3914819;2,3083396;22,2231522;8,3700552;2,1344111;8,7103281;1,391971;2,3180854;2,7931304;-0,0052491;-0,0031833;-0,0051208;0,7583655;0,5282267
"294";2298;1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;31,0880203;0;0;0;0;0;0;1,9027145;2,2283907;3,4695873;0,3334734;11,3815384;18,3971882;0,7277127;NA;2298;21,8148575;16,8279209;4,2916198;39,7968826;1,3913752;2,3005168;22,1253414;8,3662043;2,1336305;8,7088556;1,3913757;2,3071277;22,2098522;8,3698359;2,1343598;8,7101555;1,3919353;2,3161378;2,8186104;-0,0052379;-0,0031765;-0,0051098;0,7564883;0,5263841
