"";"Date";"V2";"Dry.weight";"Ca";"Mg";"K";"N";"P";"S";"V10";"V11";"V12";"V13";"V14";"V15"
"875";2077;11;83,1611786;180,1169739;82,3938293;38,2886925;97,0630875;18,4913521;14,391037;"   1497.8740234";"    685.1968384";"    318.4132996";"    807.1881104";"    153.7762756";"    119.6775665"
"876";2077;12;31,1854458;178,2388763;82,3991165;38,2958031;97,0822983;18,5163307;14,2397957;"    555.8458862";"    256.9653320";"    119.4271698";"    302.7554626";"     57.7440033";"     44.4074364"
"877";2078;1;21,9897385;176,8072205;82,4031448;38,3012199;97,0969467;18,4963398;14,1163883;"    388.7944641";"    181.2023621";"     84.2233810";"    213.5136566";"     40.6729698";"     31.0415688"
"878";2078;2;26,2544136;176,6214447;82,4043427;38,3028336;97,1013031;18,4541416;14,0937595;"    463.7092285";"    216.3477631";"    100.5618439";"    254.9337769";"     48.4502640";"     37.0023384"
"879";2078;3;26,6542263;176,6595306;82,4050293;38,3037567;97,1037979;18,4458046;14,105341;"    470.8723145";"    219.6442413";"    102.0957031";"    258.8226624";"     49.1658669";"     37.5966949"
"880";2078;4;17,5917892;176,8925781;82,4058456;38,3048553;97,1067734;18,449873;14,1512823;"    311.1856995";"    144.9666290";"     67.3850937";"    170.8282013";"     32.4566307";"     24.8946381"
"881";2078;5;34,4283752;178,1777802;82,3859711;38,2776337;97,0331497;18,4539948;14,1978235;"    613.4371948";"    283.6415405";"    131.7836761";"    334.0693970";"     63.5341110";"     48.8808022"
"882";2078;6;32,5625839;178,8440552;82,38311;38,2784081;97,0352402;18,4567089;14,2284746;"    582.3624268";"    268.2606812";"    124.6443787";"    315.9718018";"     60.0998116";"     46.3315887"
"883";2078;7;24,2997704;179,6370544;82,3842392;38,2799187;97,0393295;18,4620152;14,2693777;"    436.5138855";"    200.1918030";"     93.0193176";"    235.8033295";"     44.8622704";"     34.6742592"
"884";2078;8;35,3168488;179,7892914;82,3853073;38,2813416;97,0431824;18,4670181;14,2658873;"    634.9591064";"    290.9589539";"    135.1976318";"    342.7259521";"     65.2196884";"     50.3826180"
"885";2078;9;71,8331451;179,5507355;82,3861084;38,282402;97,0460434;18,4707413;14,2703838;"   1289.7694092";"    591.8052979";"    274.9945374";"    697.1122437";"    132.6811371";"    102.5086517"
"886";2078;10;215,899231;179,3404846;82,3872604;38,2839394;97,0501938;18,4761429;14,2773762;"   3871.9475098";"   1778.7346191";"    826.5473633";"   2095.3063965";"    398.8985291";"    308.2474670"
"887";2078;11;83,1611786;178,8336182;82,389595;38,2870598;97,0586319;18,4870987;14,3017912;"   1487.2015381";"    685.1616211";"    318.3997192";"    807.1510620";"    153.7409058";"    118.9353867"
"888";2078;12;31,1854458;176,9771271;82,3949203;38,2941704;97,0778503;18,5120697;14,1520329;"    551.9110718";"    256.9522400";"    119.4220810";"    302.7416077";"     57.7307129";"     44.1337471"
"889";2079;1;21,9897385;175,5599213;82,3989868;38,2995987;97,0925369;18,491621;14,0295591;"    386.0516968";"    181.1932220";"     84.2198181";"    213.5039520";"     40.6625900";"     30.8506336"
"890";2079;2;26,2544136;175,370285;82,4002075;38,3012352;97,096962;18,4486446;14,0065861;"    460.4243774";"    216.3369141";"    100.5576477";"    254.9223785";"     48.4358330";"     36.7734680"
"891";2079;3;26,6542263;175,4102325;82,4008942;38,3021584;97,0994644;18,4403172;14,0182981;"    467.5424194";"    219.6332092";"    102.0914383";"    258.8111267";"     49.1512413";"     37.3646889"
"892";2079;4;17,5917892;175,6455841;82,4017181;38,303257;97,1024475;18,4443989;14,0644245;"    308.9920349";"    144.9593658";"     67.3822861";"    170.8205872";"     32.4469986";"     24.7418404"
"893";2079;5;34,4283752;176,9334717;82,3813629;38,2755775;97,0276108;18,4485321;14,1111517;"    609.1532593";"    283.6256714";"    131.7765961";"    334.0503235";"     63.5153008";"     48.5824051"
"894";2079;6;32,5625839;177,7088165;82,3785019;38,2763519;97,0297165;18,4512558;14,1419268;"    578.6657715";"    268.2456665";"    124.6376877";"    315.9538269";"     60.0820541";"     46.0497665"
"895";2079;7;24,2997704;177,927063;82,3796463;38,2778702;97,0338058;18,4565773;14,2020712;"    432.3586731";"    200.1806335";"     93.0143433";"    235.7899170";"     44.8490562";"     34.5107040"
"896";2079;8;35,3168488;177,6518097;82,380722;38,2793007;97,0376816;18,4615955;14,2228479;"    627.4102173";"    290.9427490";"    135.1904297";"    342.7065125";"     65.2005386";"     50.2306175"
"897";2079;9;71,8331451;177,4451599;82,3813324;38,2801094;97,0398636;18,4644356;14,2239695;"   1274.6444092";"    591.7709961";"    274.9780579";"    697.0678711";"    132.6358490";"    102.1752472"
"898";2079;10;215,899231;177,0576477;82,3826904;38,2819099;97,0447311;18,470747;14,214056;"   3822.6611328";"   1778.6359863";"    826.5035400";"   2095.1884766";"    398.7820129";"    306.8804016"
"899";2079;11;83,1611786;176,7100067;82,3850555;38,2850418;97,0531998;18,4817333;14,2386951;"   1469.5412598";"    685.1238403";"    318.3829346";"    807.1058960";"    153.6962738";"    118.4106750"
"900";2079;12;31,1854458;174,8890839;82,3904266;38,2921562;97,0724182;18,5066757;14,090333;"    545.3994141";"    256.9382324";"    119.4157944";"    302.7246704";"     57.7138939";"     43.9413300"
"901";2080;1;21,9897385;173,4957581;82,3945389;38,2975998;97,0871429;18,4768181;13,9685793;"    381.5126343";"    181.1834412";"     84.2154236";"    213.4920959";"     40.6300392";"     30.7165413"
"902";2080;2;26,2544136;173,299942;82,3958054;38,2992821;97,0916901;18,4325676;13,9448051;"    454.9888306";"    216.3253479";"    100.5525208";"    254.9085388";"     48.3936234";"     36.6112671"
"903";2080;3;26,6542263;173,3429565;82,3965073;38,300209;97,0941925;18,4242649;13,9566097;"    462.0322571";"    219.6215210";"    102.0862427";"    258.7970581";"     49.1084518";"     37.2002640"
"904";2080;4;17,5917892;173,5821381;82,3973465;38,3013153;97,0971909;18,4283791;14,0028667;"    305.3620605";"    144.9516754";"     67.3788681";"    170.8113403";"     32.4188156";"     24.6335487"
"905";2080;5;34,4283752;174,8744507;82,3731384;38,2700615;97,0129089;18,4325447;14,0497274;"    602.0643311";"    283.5973511";"    131.7576141";"    333.9996948";"     63.4602585";"     48.3709297"
"906";2080;6;32,5625839;175,4892273;82,3702927;38,2708435;97,0150299;18,4352894;14,0805883;"    571.4382324";"    268.2189331";"    124.6197510";"    315.9060059";"     60.0300636";"     45.8500328"
"907";2080;7;24,2997704;176,2080231;82,37146;38,272377;97,0191574;18,4406548;14,1409016;"    428.1814270";"    200.1607513";"     93.0009918";"    235.7543182";"     44.8103676";"     34.3620644"
"908";2080;8;35,3168488;175,8938904;82,3725586;38,2738228;97,0230637;18,445715;14,1977882;"    621.2017822";"    290.9139099";"    135.1710815";"    342.6548767";"     65.1444550";"     50.1421127"
"909";2080;9;71,8331451;176,0406952;82,3733749;38,2748985;97,0259705;18,4494781;14,2254467;"   1264.5556641";"    591.7138672";"    274.9406128";"    696.9680176";"    132.5283966";"    102.1858521"
"910";2080;10;215,899231;176,1965027;82,3745651;38,2764549;97,0301819;18,4549408;14,231307;"   3804.0690918";"   1778.4605713";"    826.3857422";"   2094.8742676";"    398.4407654";"    307.2528381"
"911";2080;11;83,1611786;175,8255615;82,376976;38,2796173;97,0387344;18,4660187;14,256135;"   1462.1861572";"    685.0567017";"    318.3378296";"    806.9855957";"    153.5655975";"    118.5557022"
"912";2080;12;31,1854458;174,0193939;82,3824387;38,2867889;97,0581207;18,491127;14,1078072;"    542.6872559";"    256.9132996";"    119.3990555";"    302.6800842";"     57.6654053";"     43.9958267"
"913";2081;1;21,9897385;172,6360016;82,3866272;38,2922783;97,0729523;18,4696617;13,9859238;"    379.6220703";"    181.1660461";"     84.2037201";"    213.4608917";"     40.6143036";"     30.7546806"
"914";2081;2;26,2544136;172,4376984;82,3879395;38,2939949;97,0776062;18,4248848;13,9616928;"    452.7250671";"    216.3047028";"    100.5386353";"    254.8715515";"     48.3734550";"     36.6556053"
"915";2081;3;26,6542263;172,4820099;82,3886566;38,2949333;97,0801392;18,4165936;13,9734726;"    459.7374573";"    219.6006012";"    102.0721817";"    258.7596130";"     49.0880051";"     37.2452126"
"916";2081;4;17,5917892;172,7227631;82,3895111;38,2960472;97,083168;18,420723;14,0196924;"    303.8502502";"    144.9378967";"     67.3695984";"    170.7866669";"     32.4053497";"     24.6631489"
"917";2081;5;34,4283752;174,0169067;82,3680115;38,2672997;97,0054703;18,4249077;14,0665169;"    599.1119995";"    283.5796814";"    131.7481079";"    333.9740906";"     63.4339676";"     48.4287338"
"918";2081;6;32,5625839;174,6476288;82,3651733;38,2680855;97,0075989;18,4276638;14,0973549;"    568.6977539";"    268.2022705";"    124.6107712";"    315.8818054";"     60.0052338";"     45.9046288"
"919";2081;7;24,2997704;175,4300232;82,3663559;38,2696228;97,0117493;18,4330502;14,1576233;"    426.2909241";"    200.1483459";"     92.9943008";"    235.7363129";"     44.7918854";"     34.4026985"
"920";2081;8;35,3168488;175,165329;82,3674698;38,2710724;97,0156784;18,4381275;14,2144661;"    618.6287231";"    290.8959351";"    135.1613617";"    342.6288147";"     65.1176529";"     50.2010155"
"921";2081;9;71,8331451;175,0124512;82,3679428;38,2716942;97,0173416;18,4402924;14,2280874;"   1257.1694336";"    591.6748047";"    274.9176025";"    696.9060669";"    132.4624176";"    102.2048264"
"922";2081;10;215,899231;174,7057648;82,3694992;38,2737236;97,0228271;18,4473934;14,2331715;"   3771.8842773";"   1778.3511963";"    826.3267822";"   2094.7153320";"    398.2778320";"    307.2930908"
"923";2081;11;83,1611786;174,3410034;82,3719406;38,2769051;97,0314178;18,4585152;14,2580967;"   1449.8404541";"    685.0147705";"    318.3152771";"    806.9247437";"    153.5031891";"    118.5720215"
"924";2081;12;31,1854458;172,5595093;82,3774567;38,2840919;97,0508423;18,4836502;14,1101694;"    538.1345215";"    256.8977661";"    119.3906479";"    302.6573792";"     57.6420860";"     44.0031929"
"925";2082;1;21,9897385;171,1927185;82,3816833;38,2896004;97,0657425;18,446352;13,9883375;"    376.4483337";"    181.1551666";"     84.1978302";"    213.4450378";"     40.5630455";"     30.7599888"
"926";2082;2;26,2544136;170,9903412;82,3830338;38,2913551;97,0704727;18,4007263;13,9634142;"    448.9251099";"    216.2918243";"    100.5317078";"    254.8528290";"     48.3100281";"     36.6601257"
"927";2082;3;26,6542263;171,0368042;82,3837509;38,2922974;97,0730209;18,3924713;13,9751921;"    455.8853760";"    219.5875244";"    102.0651550";"    258.7406311";"     49.0237083";"     37.2497940"
"928";2082;4;17,5917892;171,2802124;82,384613;38,2934189;97,0760651;18,3966522;14,021409;"    301.3125610";"    144.9292755";"     67.3649750";"    170.7741699";"     32.3630028";"     24.6661682"
"929";2082;5;34,4283752;172,5774689;82,357132;38,2591209;96,9837112;18,4008884;14,0682306;"    594.1561890";"    283.5422363";"    131.7199402";"    333.8991699";"     63.3512726";"     48.4346352"
"930";2082;6;32,5625839;173,1677856;82,3543015;38,259922;96,9858704;18,4036789;14,0990658;"    563.8790283";"    268.1668701";"    124.5841904";"    315.8110352";"     59.9271317";"     45.9101982"
"931";2082;7;24,2997704;174,2883453;82,3555145;38,2614822;96,9900894;18,409132;14,1593285;"    423.5166626";"    200.1219940";"     92.9745178";"    235.6836853";"     44.7337646";"     34.4068413"
"932";2082;8;35,3168488;174,8950348;82,3566589;38,2629547;96,9940643;18,4142723;14,2161665;"    617.6741333";"    290.8577576";"    135.1327057";"    342.5524597";"     65.0334091";"     50.2070198"
"933";2082;9;71,8331451;174,631546;82,3575134;38,2640533;96,9970322;18,4181004;14,2584696;"   1254.4332275";"    591.5999146";"    274.8627319";"    696.7601929";"    132.3030090";"    102.4230652"
"934";2082;10;215,899231;174,7909393;82,3587418;38,2656441;97,0013275;18,4236507;14,3024054;"   3773.7231445";"   1778.1190186";"    826.1523438";"   2094.2512207";"    397.7652283";"    308.7878418"
"935";2082;11;83,1611786;174,4544983;82,3612442;38,2688713;97,0100555;18,4349098;14,3302889;"   1450.7841797";"    684.9258423";"    318.2484436";"    806.7470703";"    153.3068848";"    119.1723785"
"936";2082;12;31,1854458;172,6711121;82,3668976;38,276165;97,0297623;18,4603615;14,1814327;"    538.4825439";"    256.8648376";"    119.3659286";"    302.5916443";"     57.5694618";"     44.2254295"
"937";2083;1;21,9897385;171,3030548;82,3712311;38,2817612;97,0448685;18,4385204;14,0588913;"    376.6909485";"    181.1321869";"     84.1805954";"    213.3991394";"     40.5458260";"     30.9151344"
"938";2083;2;26,2544136;171,1009827;82,372612;38,2835426;97,0496674;18,3929901;14,0338058;"    449.2155762";"    216.2644653";"    100.5111923";"    254.7982025";"     48.2897148";"     36.8449326"
"939";2083;3;26,6542263;171,1472931;82,3733521;38,2844963;97,0522537;18,3847466;14,0454769;"    456.1798706";"    219.5597992";"    102.0443649";"    258.6852722";"     49.0031204";"     37.4371338"
"940";2083;4;17,5917892;171,3905182;82,3742371;38,2856331;97,055336;18,3889427;14,0915442;"    301.5065918";"    144.9110260";"     67.3512802";"    170.7377014";"     32.3494415";"     24.7895489"
"941";2083;5;34,4283752;172,6875305;82,3522339;38,2564125;96,9763718;18,3931961;14,1382151;"    594.5351562";"    283.5253906";"    131.7106171";"    333.8739014";"     63.3247910";"     48.6755791"
"942";2083;6;32,5625839;173,2335663;82,349411;38,2572174;96,9785385;18,395998;14,168951;"    564.0932007";"    268.1509399";"    124.5753784";"    315.7871704";"     59.9021187";"     46.1377640"
"943";2083;7;24,2997704;174,2754974;82,3506317;38,2587852;96,9827728;18,4014702;14,2290201;"    423.4854431";"    200.1101379";"     92.9679642";"    235.6659088";"     44.7151489";"     34.5761909"
"944";2083;8;35,3168488;174,441803;82,3517838;38,2602654;96,9867706;18,4066334;14,2838764;"    616.0734863";"    290.8405457";"    135.1231995";"    342.5267029";"     65.0064316";"     50.4461517"
"945";2083;9;71,8331451;174,5913086;82,3526459;38,2613678;96,9897537;18,4104729;14,2889633;"   1254.1442871";"    591.5649414";"    274.8434448";"    696.7078857";"    132.2482147";"    102.6421127"
"946";2083;10;215,899231;174,2588043;82,3538971;38,2629662;96,9940643;18,416048;14,2858896;"   3762.2343750";"   1778.0144043";"    826.0945435";"   2094.0944824";"    397.6010742";"    308.4312744"
"947";2083;11;83,1611786;173,8947754;82,3564224;38,2662048;97,0028305;18,427351;14,3102589;"   1446.1295166";"    684.8857422";"    318.2262878";"    806.6870117";"    153.2440338";"    119.0058060"
"948";2083;12;31,1854458;172,1206665;82,3621368;38,2735252;97,0226059;18,4528732;14,1618109;"    536.7659912";"    256.8500061";"    119.3576965";"    302.5693359";"     57.5461082";"     44.1642380"
"949";2084;1;21,9897385;170,7588806;82,3665161;38,2791481;97,037796;18,4308662;14,0394926;"    375.4943237";"    181.1218262";"     84.1748505";"    213.3835754";"     40.5289955";"     30.8724785"
"950";2084;2;26,2544136;170,5552826;82,3679199;38,2809486;97,0426483;18,3850098;14,0142059;"    447.7828979";"    216.2521362";"    100.5043869";"    254.7797852";"     48.2687645";"     36.7934761"
"951";2084;3;26,6542263;170,6024017;82,3686676;38,2819099;97,0452499;18,3767776;14,0259066;"    454.7275085";"    219.5473175";"    102.0374680";"    258.6665955";"     48.9818802";"     37.3849678"
"952";2084;4;17,5917892;170,8466339;82,3695602;38,2830544;97,0483475;18,380991;14,0720167;"    300.5498047";"    144.9028015";"     67.3467484";"    170.7254181";"     32.3354530";"     24.7551956"
"953";2084;5;34,4283752;172,1448059;82,3473511;38,2536392;96,9688568;18,3852615;14,1187296;"    592.6666260";"    283.5085754";"    131.7010651";"    333.8480225";"     63.2974701";"     48.6084938"
"954";2084;6;32,5625839;172,9062653;82,3445358;38,2544479;96,9710312;18,3880749;14,1494923;"    563.0274658";"    268.1350708";"    124.5663605";"    315.7627258";"     59.8763199";"     46.0744019"
"955";2084;7;24,2997704;173,6952972;82,3457718;38,2560272;96,9752884;18,3935699;14,2096167;"    422.0755615";"    200.0983276";"     92.9612656";"    235.6477203";"     44.6959496";"     34.5290413"
"956";2084;8;35,3168488;173,8627472;82,3469391;38,257515;96,9793091;18,3987522;14,2663231;"    614.0284424";"    290.8234253";"    135.1134796";"    342.5003662";"     64.9785919";"     50.3841591"
"957";2084;9;71,8331451;174,0133057;82,3478088;38,2586212;96,9823074;18,4026089;14,3044453;"   1249.9923096";"    591.5302124";"    274.8237000";"    696.6544189";"    132.1917267";"    102.7533264"
"958";2084;10;215,899231;173,6907806;82,3490753;38,2602272;96,9866409;18,4082031;14,3007402;"   3749.9707031";"   1777.9102783";"    826.0354004";"   2093.9340820";"    397.4317017";"    308.7518921"
"959";2084;11;83,1611786;173,3852844;82,3516312;38,263485;96,9954453;18,4195518;14,3431749;"   1441.8925781";"    684.8458862";"    318.2036743";"    806.6256104";"    153.1791687";"    119.2795410"
"960";2084;12;31,1854458;171,6195984;82,357399;38,2708321;97,0152969;18,4451523;14,1944647;"    535.2033691";"    256.8352051";"    119.3492966";"    302.5465393";"     57.5220299";"     44.2660713"
"961";2085;1;21,9897385;170,263504;82,361824;38,2764778;97,0305557;18,4229927;14,0718508;"    374.4049988";"    181.1114960";"     84.1689758";"    213.3676605";"     40.5116806";"     30.9436321"
"962";2085;2;26,2544136;170,0585632;82,3632507;38,2782974;97,0354614;18,3768463;14,0462294;"    446.4787903";"    216.2398834";"    100.4974213";"    254.7609100";"     48.2473297";"     36.8775520"
"963";2085;3;26,6542263;170,1064301;82,364006;38,2792625;97,0380783;18,3686256;14,0578823;"    453.4055481";"    219.5348969";"    102.0304108";"    258.6474915";"     48.9601517";"     37.4701996"
"964";2085;4;17,5917892;170,3515625;82,3649063;38,2804108;97,0411835;18,372858;14,1039248;"    299.6788940";"    144.8946075";"     67.3420944";"    170.7128143";"     32.3211441";"     24.8113289"
"965";2085;5;34,4283752;171,6508026;82,3425064;38,2508163;96,9612045;18,3771439;14,150568;"    590.9658813";"    283.4918823";"    131.6913605";"    333.8216858";"     63.2695236";"     48.7181091"
"966";2085;6;32,5625839;172,3200684;82,3397064;38,2516251;96,9634018;18,3799686;14,1812868;"    561.1186523";"    268.1193542";"    124.5571671";"    315.7378845";"     59.8499260";"     46.1779327"
"967";2085;7;24,2997704;173,025589;82,3409576;38,2532082;96,9676743;18,3854847;14,2413216;"    420.4481812";"    200.0866241";"     92.9544144";"    235.6292114";"     44.6763039";"     34.6060829"
"968";2085;8;35,3168488;173,1946259;82,3421402;38,2547035;96,9717178;18,3906898;14,2942762;"    611.6688232";"    290.8064880";"    135.1035614";"    342.4735413";"     64.9501190";"     50.4828796"
"969";2085;9;71,8331451;173,3464203;82,3430252;38,2558174;96,9747238;18,3945618;14,2995386;"   1245.2017822";"    591.4958496";"    274.8035583";"    696.5999146";"    132.1339264";"    102.7180786"
"970";2085;10;215,899231;173,6303711;82,3442993;38,257431;96,9790802;18,4001789;14,3222513;"   3748.6665039";"   1777.8071289";"    825.9750366";"   2093.7709961";"    397.2584534";"    309.2163086"
"971";2085;11;83,1611786;173,3462219;82,3468857;38,260704;96,9879227;18,4115734;14,3632669;"   1441.5676270";"    684.8064575";"    318.1805420";"    806.5630493";"    153.1128235";"    119.4466248"
"972";2085;12;31,1854458;171,5811615;82,3527069;38,2680893;97,0078735;18,4372749;14,2143183;"    535.0834961";"    256.8205872";"    119.3407440";"    302.5233765";"     57.4974632";"     44.3279839"
"973";2086;1;21,9897385;170,2255096;82,3571854;38,2737579;97,023201;18,4151306;14,0915089;"    374.3214417";"    181.1013031";"     84.1629944";"    213.3514862";"     40.4943924";"     30.9868603"
"974";2086;2;26,2544136;170,0204773;82,3586273;38,2755814;97,0281296;18,3689861;14,0658092;"    446.3787842";"    216.2277374";"    100.4902954";"    254.7416534";"     48.2266960";"     36.9289551"
"975";2086;3;26,6542263;170,0683899;82,3593903;38,2765503;97,0307465;18,3607788;14,0774317;"    453.3041382";"    219.5225830";"    102.0231857";"    258.6279602";"     48.9392357";"     37.5223045"
"976";2086;4;17,5917892;170,3135986;82,3603058;38,2777061;97,0338745;18,3650265;14,1234331;"    299.6120911";"    144.8865204";"     67.3373337";"    170.6999512";"     32.3073692";"     24.8456478"
"977";2086;5;34,4283752;171,6129303;82,3379059;38,2481041;96,9538651;18,3693314;14,1700354;"    590.8354492";"    283.4760437";"    131.6820221";"    333.7964172";"     63.2426262";"     48.7851334"
"978";2086;6;32,5625839;172,4346313;82,3351059;38,2489204;96,9560623;18,3721657;14,2007275;"    561.4916992";"    268.1043701";"    124.5483627";"    315.7139893";"     59.8245163";"     46.2412376"
"979";2086;7;24,2997704;173,1700439;82,3363724;38,250515;96,9603653;18,3777046;14,2607088;"    420.7992249";"    200.0754852";"     92.9478683";"    235.6114502";"     44.6573982";"     34.6531944"
"980";2086;8;35,3168488;173,3387146;82,3375626;38,252018;96,9644241;18,3829288;14,3172817;"    612.1777344";"    290.7903137";"    135.0940704";"    342.4477844";"     64.9227142";"     50.5641289"
"981";2086;9;71,8331451;173,4902649;82,3384552;38,2531357;96,9674377;18,386816;14,3593874;"   1246.2351074";"    591.4630127";"    274.7843018";"    696.5476074";"    132.0782776";"    103.1479950"
"982";2086;10;215,899231;173,6525879;82,3397446;38,2547569;96,9718094;18,3924561;14,3694277;"   3749.1462402";"   1777.7088623";"    825.9172974";"   2093.6140137";"    397.0917358";"    310.2348633"
"983";2086;11;83,1611786;173,3587799;82,3423538;38,2580452;96,9806976;18,4038963;14,4106998;"   1441.6721191";"    684.7687378";"    318.1584167";"    806.5029297";"    153.0489807";"    119.8410873"
"984";2086;12;31,1854458;171,5935364;82,3482361;38,2654648;97,0007401;18,4296989;14,2611628;"    535.1220703";"    256.8066406";"    119.3325577";"    302.5011292";"     57.4738388";"     44.4740715"
"985";2087;1;21,9897385;170,2377319;82,3527527;38,2711639;97,0161362;18,407589;14,1378908;"    374.3483276";"    181.0915527";"     84.1572876";"    213.3359528";"     40.4778061";"     31.0888519"
"986";2087;2;26,2544136;170,0327454;82,3542099;38,272995;97,0210953;18,361475;14,1120548;"    446.4109802";"    216.2161407";"    100.4835052";"    254.7231903";"     48.2069740";"     37.0503731"
"987";2087;3;26,6542263;170,0806427;82,3549881;38,2739716;97,0237198;18,3532791;14,1236076;"    453.3367920";"    219.5108490";"    102.0163116";"    258.6092224";"     48.9192467";"     37.6453857"
"988";2087;4;17,5917892;170,3258362;82,3559113;38,2751312;97,0268707;18,3575439;14,1695099;"    299.6336365";"    144.8787842";"     67.3328094";"    170.6876373";"     32.2942047";"     24.9267044"
"989";2087;5;34,4283752;171,6251221;82,333519;38,2455406;96,9468842;18,3618622;14,216012;"    590.8774414";"    283.4609375";"    131.6731873";"    333.7723999";"     63.2169113";"     48.9434204"
"990";2087;6;32,5625839;172,4808197;82,3307266;38,2463608;96,9490967;18,3647079;14,2466373;"    561.6420898";"    268.0901184";"    124.5400314";"    315.6912842";"     59.8002319";"     46.3907318"
"991";2087;7;24,2997704;173,7163849;82,3320007;38,2479591;96,9534149;18,3702679;14,3060236;"    422.1268005";"    200.0648651";"     92.9416580";"    235.5945587";"     44.6393280";"     34.7633057"
"992";2087;8;35,3168488;173,883667;82,3331985;38,2494659;96,957489;18,3755112;14,3000793;"    614.1022949";"    290.7749023";"    135.0850677";"    342.4233093";"     64.8965149";"     50.5033722"
"993";2087;9;71,8331451;173,7292023;82,3340912;38,2505875;96,9605179;18,3794136;14,3007383;"   1247.9514160";"    591.4316406";"    274.7659912";"    696.4978638";"    132.0251007";"    102.7266998"
"994";2087;10;215,899231;173,8909149;82,3353882;38,2522163;96,9649048;18,3850746;14,3045797;"   3754.2915039";"   1777.6147461";"    825.8624268";"   2093.4648438";"    396.9323730";"    308.8347778"
"995";2087;11;83,1611786;173,4589539;82,338028;38,2555199;96,9738312;18,3965569;14,329174;"   1442.5051270";"    684.7327881";"    318.1374207";"    806.4458618";"    152.9879456";"    119.1631088"
"996";2087;12;31,1854458;171,6920471;82,3439713;38,2629776;96,9939804;18,4224606;14,1806173;"    535.4293213";"    256.7933350";"    119.3247986";"    302.4800415";"     57.4512634";"     44.2228889"
"997";2088;1;21,9897385;170,3351288;82,3485336;38,2687035;97,0094528;18,4004154;14,058135;"    374.5625000";"    181.0822754";"     84.1518784";"    213.3212585";"     40.4620323";"     30.9134712"
"998";2088;2;26,2544136;170,1303864;82,3499985;38,2705421;97,0144272;18,3543854;14,0325909;"    446.6673584";"    216.2050934";"    100.4770660";"    254.7056885";"     48.1883621";"     36.8417435"
"999";2088;3;26,6542263;170,1781311;82,3507767;38,2715187;97,017067;18,346199;14,0442638;"    453.5966492";"    219.4996338";"    102.0097733";"    258.5914917";"     48.9003754";"     37.4338989"
"1000";2088;4;17,5917892;170,4231567;82,3517075;38,2726822;97,0202179;18,3504772;14,0903349;"    299.8048401";"    144.8713989";"     67.3284988";"    170.6759338";"     32.2817726";"     24.7874203"
"1001";2088;5;34,4283752;171,722229;82,3293686;38,2431297;96,9403381;18,3548107;14,1370077;"    591.2117920";"    283.4466553";"    131.6648865";"    333.7498474";"     63.1926346";"     48.6714249"
"1002";2088;6;32,5625839;172,4506073;82,3265762;38,2439499;96,9425659;18,357666;14,1677446;"    561.5437012";"    268.0765991";"    124.5321808";"    315.6700439";"     59.7773018";"     46.1338348"
"1003";2088;7;24,2997704;172,6312866;82,3278656;38,2455559;96,9468994;18,363245;14,2278185;"    419.4900513";"    200.0548096";"     92.9358215";"    235.5787354";"     44.6222610";"     34.5732727"
"1004";2088;8;35,3168488;172,8013306;82,3290787;38,2470703;96,951004;18,3685055;14,2411957;"    610.2798462";"    290.7603760";"    135.0765991";"    342.4003906";"     64.8717728";"     50.2954140"
"1005";2088;9;71,8331451;172,9538574;82,3299866;38,2481995;96,9540482;18,3724213;14,245451;"   1242.3819580";"    591.4021606";"    274.7488403";"    696.4514160";"    131.9748840";"    102.3295517"
"1006";2088;10;215,899231;173,117569;82,3312988;38,249836;96,9584579;18,3781013;14,2507124;"   3737.5952148";"   1777.5264893";"    825.8110352";"   2093.3256836";"    396.7817993";"    307.6717834"
"1007";2088;11;83,1611786;172,877533;82,3339539;38,2531509;96,9674225;18,3896236;14,2953711;"   1437.6700439";"    684.6989136";"    318.1177368";"    806.3925781";"    152.9302826";"    118.8819962"
"1008";2088;12;31,1854458;171,120224;82,3399506;38,2606277;96,9876251;18,4155903;14,147398;"    533.6460571";"    256.7807922";"    119.3174744";"    302.4602356";"     57.4298401";"     44.1192932"
"1009";2089;1;21,9897385;169,7698212;82,3445587;38,2663765;97,0031433;18,3933659;14,0252762;"    373.3193970";"    181.0735321";"     84.1467667";"    213.3073730";"     40.4465332";"     30.8412170"
"1010";2089;2;26,2544136;169,5635529;82,3460464;38,2682381;97,0081711;18,3469963;13,9995613;"    445.1791687";"    216.1947174";"    100.4710159";"    254.6892548";"     48.1689606";"     36.7550278"
"1011";2089;3;26,6542263;169,6121521;82,3468323;38,2692184;97,0108261;18,3388233;14,0112848;"    452.0880737";"    219.4891205";"    102.0036392";"    258.5748596";"     48.8807144";"     37.3459969"
"1012";2089;4;17,5917892;169,8582153;82,3477707;38,2703896;97,0139923;18,3431168;14,0574255;"    298.8110046";"    144.8644714";"     67.3244629";"    170.6649780";"     32.2688255";"     24.7295284"
"1013";2089;5;34,4283752;171,1585083;82,3252106;38,2406349;96,9335632;18,3474674;14,1041689;"    589.2709961";"    283.4323425";"    131.6562958";"    333.7265320";"     63.1673546";"     48.5583649"
"1014";2089;6;32,5625839;172,0148468;82,3224258;38,2414627;96,9357986;18,3503342;14,1349535;"    560.1247559";"    268.0630798";"    124.5240784";"    315.6479797";"     59.7534256";"     46.0270576"
