"";"Year";"Month";"Dry weight";"N";"Ca";"Mg";"K";"S";"P";"Date"
"145";2017;1;178043,734375;49,6827049;81,311264;8,8259525;35,2117081;5,8910809;5,8610644;2017-01-01
"146";2017;2;178043,734375;49,6827049;81,311264;8,8259525;35,2117081;5,8910809;5,8610644;2017-02-01
"147";2017;3;178043,734375;49,6827049;81,311264;8,8259525;35,2117081;5,8910809;5,8610644;2017-03-01
"148";2017;4;178134,0625;49,6871262;81,3148727;8,8262177;35,2275314;5,8918695;5,8616877;2017-04-01
"149";2017;5;179882,15625;50,0027275;81,7912216;8,875886;35,533783;5,934659;5,8967896;2017-05-01
"150";2017;6;181223,96875;50,2505341;82,3689117;8,9368095;35,74189;5,9750767;5,9163885;2017-06-01
"151";2017;7;182149,25;50,484684;82,7679214;8,9789639;35,8855247;5,9985304;5,9265289;2017-07-01
"152";2017;8;182794,875;50,6480522;83,0874634;9,0128708;36,0014572;6,014154;5,9350796;2017-08-01
"153";2017;9;183471,078125;50,8191528;83,3984909;9,0454063;36,1139221;6,0318108;5,944303;2017-09-01
"154";2017;10;183471,078125;50,8191528;83,3984909;9,0454063;36,1139221;6,0318108;5,944303;2017-10-01
"155";2017;11;183471,078125;50,8191528;83,3984909;9,0454063;36,1139221;6,0318108;5,944303;2017-11-01
"156";2017;12;183471,078125;50,8191528;83,3984909;9,0454063;36,1139221;6,0318108;5,944303;2017-12-01
"157";2018;1;183471,078125;50,8191528;83,3984909;9,0454063;36,1139221;6,0318108;5,944303;2018-01-01
"158";2018;2;183471,078125;50,8191528;83,3984909;9,0454063;36,1139221;6,0318108;5,944303;2018-02-01
"159";2018;3;183471,078125;50,8191528;83,3984909;9,0454063;36,1139221;6,0318108;5,944303;2018-03-01
"160";2018;4;183566,546875;50,8241081;83,4024429;9,045701;36,1306458;6,0326886;5,9449978;2018-04-01
"161";2018;5;185410,84375;51,1563759;83,9176102;9,1005592;36,4537506;6,0804062;5,9843378;2018-05-01
"162";2018;6;186255,125;51,370018;84,2833023;9,1391888;36,5857658;6,0974159;5,9930158;2018-06-01
"163";2018;7;186942,15625;51,5438652;84,5813751;9,1707296;36,6933784;6,1149478;6,0003486;2018-07-01
"164";2018;8;187594,546875;51,70895;84,9062347;9,2052603;36,8115921;6,1308384;6,0089355;2018-08-01
"165";2018;9;188082,359375;51,8323898;85,1319733;9,2289104;36,8934135;6,1436481;6,0155873;2018-09-01
"166";2018;10;188082,359375;51,8323898;85,1319733;9,2289104;36,8934135;6,1436481;6,0155873;2018-10-01
"167";2018;11;188082,359375;51,8323898;85,1319733;9,2289104;36,8934135;6,1436481;6,0155873;2018-11-01
"168";2018;12;188082,359375;51,8323898;85,1319733;9,2289104;36,8934135;6,1436481;6,0155873;2018-12-01
"169";2019;1;188082,359375;51,8323898;85,1319733;9,2289104;36,8934135;6,1436481;6,0155873;2019-01-01
"170";2019;2;188082,359375;51,8323898;85,1319733;9,2289104;36,8934135;6,1436481;6,0155873;2019-02-01
"171";2019;3;188082,359375;51,8323898;85,1319733;9,2289104;36,8934135;6,1436481;6,0155873;2019-03-01
"172";2019;4;188175,328125;51,8371735;85,1358032;9,2291946;36,9097061;6,1444964;6,0162582;2019-04-01
"173";2019;5;190000,71875;52,197361;85,6501083;9,2841244;37,2295036;6,1920466;6,0555296;2019-05-01
"174";2019;6;191184,25;52,4968567;86,1679611;9,3390741;37,4172401;6,2161508;6,073102;2019-06-01
"175";2019;7;191866,15625;52,6694069;86,466835;9,3708458;37,5256042;6,2337418;6,0805893;2019-07-01
"176";2019;8;192295,609375;52,77808;86,6820145;9,3939209;37,6045685;6,2443209;6,0863838;2019-08-01
"177";2019;9;192730,859375;52,8882217;86,8863602;9,4153214;37,6785851;6,2558699;6,0920467;2019-09-01
"178";2019;10;192730,859375;52,8882217;86,8863602;9,4153214;37,6785851;6,2558699;6,0920467;2019-10-01
"179";2019;11;192730,859375;52,8882217;86,8863602;9,4153214;37,6785851;6,2558699;6,0920467;2019-11-01
"180";2019;12;192730,859375;52,8882217;86,8863602;9,4153214;37,6785851;6,2558699;6,0920467;2019-12-01
"181";2020;1;192730,859375;52,8882217;86,8863602;9,4153214;37,6785851;6,2558699;6,0920467;2020-01-01
"182";2020;2;192730,859375;52,8882217;86,8863602;9,4153214;37,6785851;6,2558699;6,0920467;2020-02-01
"183";2020;3;192730,859375;52,8882217;86,8863602;9,4153214;37,6785851;6,2558699;6,0920467;2020-03-01
"184";2020;4;192824,234375;52,8932533;86,8902969;9,4156179;37,6949463;6,2567549;6,0927467;2020-04-01
"185";2020;5;194658,75;53,2798538;87,4166412;9,4729357;38,0163383;6,3066535;6,134057;2020-05-01
"186";2020;6;195965,625;53,5281296;87,9906693;9,5340996;38,2250862;6,3460183;6,1565628;2020-06-01
"187";2020;7;196826,234375;53,7458992;88,369339;9,574523;38,3628922;6,3683424;6,1664968;2020-07-01
"188";2020;8;197458,515625;53,9058914;88,6861649;9,6087847;38,4800873;6,3840141;6,1753616;2020-08-01
"189";2020;9;197929,875;54,0251732;88,9092636;9,6321325;38,5608025;6,3965869;6,1821485;2020-09-01
"190";2020;10;197929,875;54,0251732;88,9092636;9,6321325;38,5608025;6,3965869;6,1821485;2020-10-01
"191";2020;11;197929,875;54,0251732;88,9092636;9,6321325;38,5608025;6,3965869;6,1821485;2020-11-01
"192";2020;12;197929,875;54,0251732;88,9092636;9,6321325;38,5608025;6,3965869;6,1821485;2020-12-01
"193";2021;1;197929,875;54,0251732;88,9092636;9,6321325;38,5608025;6,3965869;6,1821485;2021-01-01
"194";2021;2;197929,875;54,0251732;88,9092636;9,6321325;38,5608025;6,3965869;6,1821485;2021-02-01
"195";2021;3;197929,875;54,0251732;88,9092636;9,6321325;38,5608025;6,3965869;6,1821485;2021-03-01
"196";2021;4;198019,46875;54,0297203;88,912941;9,6324043;38,5764999;6,3973932;6,1827855;2021-04-01
"197";2021;5;199806,59375;54,3817902;89,418129;9,6864586;38,8895912;6,4439898;6,2212815;2021-05-01
"198";2021;6;201125,75;54,6332626;89,9990616;9,7484255;39,1016273;6,4837241;6,2440996;2021-06-01
"199";2021;7;202261,34375;54,92062;90,500061;9,8019648;39,2845039;6,5132999;6,2570963;2021-07-01
"200";2021;8;202683,09375;55,0273399;90,7114029;9,8249025;39,3631172;6,5237927;6,2631717;2021-08-01
"201";2021;9;203108,3125;55,1349449;90,9137878;9,8460426;39,4363174;6,5351706;6,2694039;2021-09-01
"202";2021;10;203108,3125;55,1349449;90,9137878;9,8460426;39,4363174;6,5351706;6,2694039;2021-10-01
"203";2021;11;203108,3125;55,1349449;90,9137878;9,8460426;39,4363174;6,5351706;6,2694039;2021-11-01
"204";2021;12;203108,3125;55,1349449;90,9137878;9,8460426;39,4363174;6,5351706;6,2694039;2021-12-01
"205";2022;1;203108,3125;55,1349449;90,9137878;9,8460426;39,4363174;6,5351706;6,2694039;2022-01-01
"206";2022;2;203108,3125;55,1349449;90,9137878;9,8460426;39,4363174;6,5351706;6,2694039;2022-02-01
"207";2022;3;203108,3125;55,1349449;90,9137878;9,8460426;39,4363174;6,5351706;6,2694039;2022-03-01
"208";2022;4;203203,125;55,1400681;90,9178314;9,8463469;39,4529228;6,5360723;6,2701192;2022-04-01
"209";2022;5;205091,234375;55,5339012;91,4668732;9,9064379;39,7837105;6,5883007;6,313519;2022-05-01
"210";2022;6;206424,46875;55,8007927;92,0591431;9,9697132;39,9998398;6,6284585;6,3367763;2022-06-01
"211";2022;7;207947,65625;56,1862373;92,7370148;10,0422707;40,2474289;6,6684136;6,3699145;2022-07-01
"212";2022;8;209215,71875;56,5071144;93,3724213;10,1119642;40,4860344;6,7001863;6,3879271;2022-08-01
"213";2022;9;209892,6875;56,678421;93,7005768;10,1459599;40,6036034;6,7184124;6,398252;2022-09-01
"214";2022;10;209892,6875;56,678421;93,7005768;10,1459599;40,6036034;6,7184124;6,398252;2022-10-01
"215";2022;11;209892,6875;56,678421;93,7005768;10,1459599;40,6036034;6,7184124;6,398252;2022-11-01
"216";2022;12;209892,6875;56,678421;93,7005768;10,1459599;40,6036034;6,7184124;6,398252;2022-12-01
"217";2023;1;209892,6875;56,678421;93,7005768;10,1459599;40,6036034;6,7184124;6,398252;2023-01-01
"218";2023;2;209892,6875;56,678421;93,7005768;10,1459599;40,6036034;6,7184124;6,398252;2023-02-01
"219";2023;3;209892,6875;56,678421;93,7005768;10,1459599;40,6036034;6,7184124;6,398252;2023-03-01
"220";2023;4;209986,28125;56,6834564;93,7045593;10,1462584;40,6200027;6,7192993;6,3989539;2023-04-01
"221";2023;5;211874,5;57,0595741;94,257164;10,2069368;40,9508095;6,7719679;6,4428086;2023-05-01
"222";2023;6;213203,4375;57,3281136;94,8512421;10,2706013;41,1685867;6,8119969;6,4662161;2023-06-01
"223";2023;7;214185,90625;57,5767174;95,2912445;10,3178444;41,3300323;6,8379774;6,4786553;2023-07-01
"224";2023;8;214828,375;57,7393036;95,6131821;10,353488;41,4522781;6,8542089;6,4876924;2023-08-01
"225";2023;9;215300,96875;57,8588905;95,8452835;10,3774424;41,5352097;6,8670268;6,4944253;2023-09-01
"226";2023;10;215300,96875;57,8588905;95,8452835;10,3774424;41,5352097;6,8670268;6,4944253;2023-10-01
"227";2023;11;215300,96875;57,8588905;95,8452835;10,3774424;41,5352097;6,8670268;6,4944253;2023-11-01
"228";2023;12;215300,96875;57,8588905;95,8452835;10,3774424;41,5352097;6,8670268;6,4944253;2023-12-01
"229";2024;1;215300,96875;57,8588905;95,8452835;10,3774424;41,5352097;6,8670268;6,4944253;2024-01-01
"230";2024;2;215300,96875;57,8588905;95,8452835;10,3774424;41,5352097;6,8670268;6,4944253;2024-02-01
"231";2024;3;215300,96875;57,8588905;95,8452835;10,3774424;41,5352097;6,8670268;6,4944253;2024-03-01
"232";2024;4;215395,53125;57,863987;95,8493118;10,3777447;41,5517693;6,8679242;6,4951353;2024-04-01
"233";2024;5;217295,53125;58,2761078;96,4045181;10,4386578;41,8846359;6,9208007;6,5391164;2024-05-01
"234";2024;6;218632,984375;58,5346107;97,0014114;10,5025625;42,1030922;6,9610868;6,5625687;2024-06-01
"235";2024;7;219565,640625;58,7706184;97,4184036;10,5472927;42,2558556;6,9856834;6,5745797;2024-07-01
"236";2024;8;220210,09375;58,9336891;97,7413483;10,5829563;42,3780594;7,001915;6,5838342;2024-08-01
"237";2024;9;220873,578125;59,1015778;98,0660934;10,6164913;42,4940758;7,0198483;6,5933938;2024-09-01
"238";2024;10;220873,578125;59,1015778;98,0660934;10,6164913;42,4940758;7,0198483;6,5933938;2024-10-01
"239";2024;11;220873,578125;59,1015778;98,0660934;10,6164913;42,4940758;7,0198483;6,5933938;2024-11-01
"240";2024;12;220873,578125;59,1015778;98,0660934;10,6164913;42,4940758;7,0198483;6,5933938;2024-12-01
"241";2025;1;220873,578125;59,1015778;98,0660934;10,6164913;42,4940758;7,0198483;6,5933938;2025-01-01
"242";2025;2;220873,578125;59,1015778;98,0660934;10,6164913;42,4940758;7,0198483;6,5933938;2025-02-01
"243";2025;3;220873,578125;59,1015778;98,0660934;10,6164913;42,4940758;7,0198483;6,5933938;2025-03-01
"244";2025;4;220965,484375;59,1064873;98,0699921;10,6167841;42,5101738;7,0207133;6,5940781;2025-04-01
"245";2025;5;222839,078125;59,5147514;98,6207275;10,6773539;42,8384209;7,0730929;6,6376958;2025-05-01
"246";2025;6;224158,28125;59,7663803;99,2138443;10,7411137;43,0564384;7,1128278;6,6610255;2025-06-01
