"";"Ca_L1";"Mg_L1";"K_L1";"Na_L1";"Al_L1";"Si_L1";"P_L1";"Ca_L2";"Mg_L2";"K_L2";"Na_L2";"Al_L2";"Si_L2";"P_L2";"Ca_L3";"Mg_L3";"K_L3";"Na_L3";"Al_L3";"Si_L3";"P_L3";"Ca_L4";"Mg_L4";"K_L4";"Na_L4";"Al_L4";"Si_L4";"P_L4";"Ca_L5";"Mg_L5";"K_L5";"Na_L5";"Al_L5";"Si_L5";"P_L5";"Ca_L6";"Mg_L6";"K_L6";"Na_L6";"Al_L6";"Si_L6";"P_L6";"Ca_L7";"Mg_L7";"K_L7";"Na_L7";"Al_L7";"Si_L7";"P_L7";"Ca_L8";"Mg_L8";"K_L8";"Na_L8";"Al_L8";"Si_L8";"P_L8";"Date";"Total_Ca"
"77";0,1063358;0,0590731;0,002807;0,0110746;0,0726837;0,4732041;0;0,0016142;0,0027776;0,0007906;0,0010607;0,0121845;0,0175536;0;0,001982;0,0034848;0,0009884;0,0012941;0,0151576;0,0218233;0;0,0762633;0,0423531;0,0026556;0,0095586;0,0602899;0,3449997;0;0,0667812;0,0380269;0,0030544;0,0093455;0,0622133;0,3102068;0;0,0609953;0,0329145;0,0033041;0,00961;0,0640721;0,284614;0;0,0400757;0,0230524;0,0031155;0,0081256;0,0544465;0,1980915;0;0,0195069;0,0115429;0,0023889;0,0052675;0,0367155;0,1041681;0;2011-03-01;0,3735544
"78";0,1269711;0,0718123;0,0047129;0,0172594;0,1142928;0,5837924;0;0,0021942;0,0040421;0,0011505;0,0013985;0,0171656;0,0247817;0;0,002699;0,0050746;0,001439;0,0017088;0,0213836;0,0308528;0;0,091132;0,0508165;0,0037587;0,0130638;0,0826071;0,4191175;0;0,0784861;0,0449966;0,0043989;0,0128559;0,0857611;0,3732055;0;0,0699564;0,0381297;0,0048465;0,0132667;0,0886784;0,337081;0;0,0361018;0,0209834;0,0039248;0,0092179;0,0626703;0,1882563;0;0,0191858;0,0115998;0,0027274;0,0057244;0,0406635;0,1060455;0;2011-04-01;0,4267264
"79";0,1354238;0,0788928;0,0086353;0,0273115;0,1826843;0,6648791;0;0,0030923;0,0060778;0,001734;0,0019182;0,0251344;0,0363038;0;0,0038303;0,0076538;0,002172;0,0023551;0,0313992;0,0453696;0;0,1181497;0,0662179;0,0061522;0,0202999;0,1287009;0,5574785;0;0,1020659;0,0589813;0,0072076;0,0199514;0,1335025;0,5004358;0;0,0875838;0,0483393;0,0081361;0,0206041;0,1384215;0,4415357;0;0,0302247;0,0189528;0,0051381;0,0102693;0,0746575;0,1754659;0;0,0241939;0,0148525;0,0038536;0,0078156;0,0561107;0,1375022;0;2011-05-01;0,5045644
"80";0,1061407;0,0642397;0,0148843;0,036298;0,2477422;0,5961134;0;0,0036162;0,0074449;0,0021385;0,0022162;0,0304082;0,0438169;0;0,0043337;0,0091269;0,0026166;0,0026442;0,0370704;0,0533188;0;0,131272;0,0738865;0,0079739;0,0253199;0,1611405;0,631478;0;0,1135454;0,0661162;0,0092961;0,0246889;0,1662452;0,5693478;0;0,0940872;0,0525198;0,0107418;0,0255482;0,1730089;0,4922097;0;0,0236676;0,0167936;0,0052627;0,0093893;0,073924;0,1514041;0;0,0209351;0,0138828;0,0041902;0,0077524;0,0587777;0,1278984;0;2011-06-01;0,4975979
"81";0,0996847;0,0629519;0,01739;0,0377909;0,2680441;0,5902811;0;0,0195024;0,0139236;0,0046054;0,008575;0,0659433;0,1278446;0;0,007207;0,0109868;0,0034711;0,0042851;0,0489803;0,0734224;0;0,1041909;0,0589493;0,0112208;0,0292735;0,1895285;0,5438594;0;0,1138013;0,0670439;0,0113495;0,0279428;0,1908508;0,5888954;0;0,0903453;0,0515058;0,0130814;0,0283857;0,1961266;0,4961778;0;0,0197581;0,0159763;0,005371;0,0086468;0,0735803;0,1380164;0;0,0166832;0,0125744;0,0041824;0,0069336;0,0569861;0,1116062;0;2011-07-01;0,4711729
"82";0,0551879;0,0446443;0,0160326;0,026283;0,2186231;0,3940271;0;0,0267496;0,0178573;0,0056557;0,011068;0,0819471;0,1674572;0;0,0182525;0,0162342;0,0054643;0,0092076;0,0786646;0,1360848;0;0,1640906;0,0931933;0,0103843;0,0324924;0,209333;0,7955862;0;0,1493873;0,0879748;0,0117568;0,0314574;0,2149268;0,7476622;0;0,1203268;0,0679232;0,0143872;0,0336579;0,2299941;0,6366341;0;0,0185418;0,0165241;0,0057323;0,0086536;0,0775854;0,1380444;0;0,0152472;0,0126778;0,0044071;0,0068113;0,0591582;0,1089633;0;2011-08-01;0,5677837
"83";0,0758879;0,0484383;0,0130549;0,0277122;0,199568;0,4477558;0;0,0263815;0,0165499;0,0041434;0,0092098;0,0653422;0,1521891;0;0,0229807;0,0160636;0,0049908;0,0100049;0,0749614;0,1475015;0;0,1544633;0,0872027;0,0080593;0,0267225;0,1713141;0,7313169;0;0,1386348;0,0810066;0,0091152;0,0257308;0,1751269;0,676461;0;0,1228507;0,068583;0,0103577;0,0270787;0,1840333;0,6129843;0;0,0384465;0,0251874;0,0080041;0,0145945;0,1098077;0,2360447;0;0,0342486;0,0213383;0,0062529;0,011938;0,0869732;0,2009071;0;2011-09-01;0,613894
"84";0,084676;0,0496031;0,0047732;0,014789;0,1016642;0,4087378;0;0,0167199;0,0102475;0,002265;0,0053283;0,0371818;0,0930819;0;0,0186202;0,0116368;0,0029855;0,0067796;0,0475623;0,108134;0;0,1074524;0,0602318;0,0046982;0,0160595;0,1024679;0,4977898;0;0,0959827;0,055469;0,0053093;0,0154581;0,1046733;0,4568563;0;0,084691;0,0466354;0,0059839;0,0161853;0,1095361;0,4102309;0;0,0425427;0,0258205;0,0067162;0,0136412;0,097081;0,2403427;0;0,0356818;0,021336;0,0047931;0,0102401;0,0719282;0,1942921;0;2011-10-01;0,4863667
"85";0,0860332;0,0484404;0,0027165;0,0100999;0,0675213;0,3893077;0;0,0016188;0,0028409;0,0008163;0,0010668;0,0124603;0,0178869;0;0,0019737;0,0035509;0,0010144;0,0012911;0,0154113;0,0221122;0;0,0855575;0,0477173;0,0029256;0,0105106;0,0671719;0,3870148;0;0,0747479;0,0427916;0,0034149;0,0103972;0,0700351;0,3477684;0;0,0653675;0,035591;0,0037809;0,0107296;0,0723209;0,3079313;0;0,0352454;0,0209969;0,0047342;0,0101413;0,071033;0,1917725;0;0,0289313;0,0171199;0,0032889;0,0073834;0,051393;0,1523543;0;2011-11-01;0,3794753
"86";0,0785093;0,0438213;0,0021949;0,0084299;0,0557671;0,3510909;0;0,0013738;0,0022983;0,0006558;0,0009171;0,0102535;0,0147366;0;0,001688;0,0028854;0,0008204;0,0011198;0,0127593;0,0183294;0;0,0720413;0,0400348;0,0022651;0,0082647;0,0525541;0,323237;0;0,06282;0,0357783;0,002638;0,0081598;0,0547081;0,2894002;0;0,0570642;0,0307898;0,002862;0,0084115;0,0564;0,2639878;0;0,042837;0,024776;0,003321;0,0086095;0,0581276;0,211917;0;0,0227988;0,01343;0,0025976;0,005831;0,0404636;0,1199621;0;2011-12-01;0,3391324
"87";0,0964964;0,0532809;0,0022213;0,0090028;0,0589087;0,4246756;0;0,0013928;0,0023182;0,0006594;0,0009266;0,0103256;0,0148678;0;0,0017058;0,0029042;0,0008235;0,0011283;0,0128243;0,0184504;0;0,0698985;0,0387519;0,0021727;0,0079995;0,0505142;0,3131733;0;0,0606901;0,0344705;0,0025129;0,0078417;0,052256;0,2790479;0;0,0552919;0,029733;0,0027297;0,0080943;0,0539828;0,255183;0;0,0406239;0,023342;0,0028932;0,0077347;0,0517772;0,1984358;0;0,0194716;0,0114728;0,0022871;0,0051095;0,0354673;0,1030749;0;2012-01-01;0,345571
"88";0,0735227;0,0411113;0,0021881;0,0083077;0,0548229;0,3304899;0;0,0013131;0,0021978;0,0006244;0,0008695;0,0097449;0,0140465;0;0,0016152;0,002761;0,0007812;0,001062;0,0121306;0,0174809;0;0,0644196;0,0357396;0,0021112;0,0076873;0,0485007;0,2898728;0;0,0557898;0,0317255;0,0024448;0,0075343;0,0501605;0,2579437;0;0,0488793;0,0263441;0,0027439;0,0078847;0,0524597;0,2288163;0;0,0323491;0,0186273;0,0028185;0,0070895;0,0476271;0,1624887;0;0,0169175;0,0100147;0,002072;0,0045697;0,0318657;0,0903603;0;2012-02-01;0,2948063
"89";0,1135925;0,0628518;0,0027862;0,0111927;0,0731914;0,5023835;0;0,001628;0,002793;0,0007937;0,0010676;0,012241;0,0176537;0;0,0019944;0,0034989;0,0009911;0,0013001;0,0152075;0,0219132;0;0,0780954;0,0433295;0,0026356;0,0095831;0,0603709;0,3523458;0;0,0678588;0,0386006;0,0030461;0,0093877;0,0624003;0,3146006;0;0,0618398;0,0333221;0,0033132;0,0096989;0,0645062;0,2881556;0;0,0403733;0,0231833;0,0031394;0,0082225;0,0549361;0,1995315;0;0,0190395;0,0112917;0,0023843;0,0052373;0,0365579;0,1021966;0;2012-03-01;0,3844217
"90";0,1138097;0,0649134;0,0049844;0,017405;0,1156;0,5324646;0;0,0021931;0,00404;0,00115;0,0013979;0,0171582;0,0247703;0;0,0027013;0,005075;0,0014386;0,0017094;0,0213813;0,030857;0;0,0908346;0,0506524;0,003766;0,0130715;0,0826475;0,4179508;0;0,0797534;0,0456838;0,0043595;0,0128488;0,0856431;0,3781554;0;0,0710663;0,0386819;0,0048215;0,0133117;0,0888277;0,3414656;0;0,037796;0,0218835;0,0039046;0,0093646;0,0633093;0,1953024;0;0,0207518;0,0123862;0,0027764;0,0059817;0,0419645;0,112998;0;2012-04-01;0,4189062
"91";0,1376039;0,0801142;0,0084068;0,0268647;0,1800505;0,6718991;0;0,0030657;0,0060384;0,0017254;0,0019053;0,0249971;0,0360739;0;0,0037596;0,0075605;0,0021538;0,0023231;0,0310927;0,0448212;0;0,1224571;0,0686786;0,0058994;0,0198367;0,1261566;0,5732042;0;0,1080305;0,0623634;0,0068891;0,0196494;0,1315912;0,5229945;0;0,0902298;0,0497259;0,0079964;0,0205775;0,138063;0,451558;0;0,0252458;0,0165748;0,0047273;0,0090954;0,0681966;0,151772;0;0,0171151;0,0114525;0,0033248;0,0062332;0,0474989;0,104203;0;2012-05-01;0,5075075
"92";0,1339351;0,0798052;0,0127375;0,0355418;0,2402222;0,6998779;0;0,0044759;0,0074026;0,0022754;0,0027376;0,0324521;0,047826;0;0,0072812;0,0096717;0,003113;0,0041861;0,0443024;0,0682971;0;0,1273564;0,0718901;0,0078305;0,0245944;0,157316;0,6137318;0;0,1112882;0,0649226;0,0092496;0,0243542;0,1644519;0,5593321;0;0,0891186;0,0499519;0,0108891;0,0252339;0,1716319;0,4721816;0;0,0154976;0,0131357;0,0043134;0,0069294;0,0602196;0,1107261;0;0,0113733;0,0095329;0,0031385;0,005017;0,0435346;0,0807093;0;2012-06-01;0,5003263
"93";0,114127;0,0704717;0,0171795;0,0399334;0,2780266;0,6521205;0;0,0072669;0,0089943;0,0030125;0,0041054;0,0420928;0,0658394;0;0,0168705;0,0144896;0,0048793;0,0082864;0,0699375;0,1231981;0;0,0969306;0,055088;0,0113573;0,028508;0,186179;0,5135152;0;0,1035235;0,0611968;0,0119262;0,0278361;0,1911818;0,5486925;0;0,065488;0,0397313;0,0123572;0,0239053;0,1732354;0,3863299;0;0,0082442;0,011306;0,0037132;0,0046301;0,0514196;0,0792467;0;0,0051978;0,0078303;0,0025459;0,0030016;0,0351512;0,0530161;0;2012-07-01;0,4176485
"94";0,0895751;0,0603764;0,0182837;0,0343178;0,2602977;0,5535788;0;0,0136534;0,0123006;0,0042888;0,0069092;0,0600305;0,1032306;0;0,0515243;0,0306958;0,008482;0,0192942;0,1310786;0,2970284;0;0,1772351;0,1005358;0,0097207;0,0317487;0,2048172;0,8450741;0;0,1584368;0,093015;0,0113136;0,0313028;0,2135104;0,7825181;0;0,1381503;0,0775787;0,0130749;0,0331176;0,2255202;0,7027004;0;0,0307353;0,0218848;0,0072417;0,0125992;0,0994319;0,1994711;0;0,0261968;0,0176065;0,0056787;0,0101637;0,0777634;0,163614;0;2012-08-01;0,6855071
"95";0,0811798;0,0523062;0,0110013;0,0238818;0,1770932;0,4548964;0;0,0165006;0,0118713;0,0038354;0,00726;0,0558408;0,1081621;0;0,0408222;0,0241277;0,0062449;0,0146126;0,0985622;0,2312296;0;0,1575651;0,0889526;0,0078765;0,0264042;0,169532;0,7426201;0;0,1413517;0,0824725;0,0090463;0,0258044;0,1753712;0,687332;0;0,1247078;0,0695451;0,0102839;0,0271135;0,1840891;0,6202083;0;0,0489396;0,0301928;0,008761;0,0172837;0,1241083;0,2859476;0;0,0404313;0,0244256;0,0064673;0,0132342;0,0935603;0,2290469;0;2012-09-01;0,6514981
"96";0,113346;0,0645231;0,0041296;0,0148433;0,1002574;0,520883;0;0,0068225;0,0058265;0,0017648;0,0032326;0,0269627;0,0485615;0;0,0115623;0,0085469;0,0024872;0,0049145;0,0382157;0,075194;0;0,1133906;0,0635981;0,0043516;0,015275;0,0982994;0,5191162;0;0,0969824;0,0559957;0,0053054;0,0155273;0,1049977;0,4610029;0;0,0853279;0,0469514;0,0059781;0,016234;0,1097579;0,4128326;0;0,0456302;0,0273354;0,0068197;0,0143381;0,1005495;0,2544155;0;0,0361079;0,0214701;0,0048696;0,0105366;0,0734347;0,1967478;0;2012-10-01;0,5091698
"97";0,0983786;0,0548462;0,0026915;0,0104914;0,069314;0,439368;0;0,0016568;0,0029019;0,0008285;0,0010855;0,0126672;0,0182278;0;0,0020261;0,0036306;0,0010341;0,0013208;0,0157271;0,0226034;0;0,0892086;0,0497022;0,0029363;0,01067;0,0681589;0,402247;0;0,0785206;0,0448647;0,0033953;0,0105147;0,070771;0,3633294;0;0,071856;0,0389656;0,0036576;0,0108001;0,0726938;0,3336595;0;0,0551321;0,0319566;0,0042786;0,0112323;0,0757779;0,2732954;0;0,0365619;0,021463;0,0029958;0,0074985;0,051692;0,1828418;0;2012-11-01;0,4333407
"98";0,0937547;0,0517583;0,0021379;0,0086748;0,0567949;0,4123369;0;0,0013961;0,002325;0,0006614;0,0009287;0,0103542;0,0149086;0;0,0017054;0,0029076;0,000825;0,0011287;0,0128413;0,0184681;0;0,0725233;0,0402679;0,0023041;0,0084207;0,0533592;0,3256147;0;0,064749;0,0368037;0,0026331;0,0082523;0,055156;0,297343;0;0,0594413;0,0319981;0,0028527;0,0085223;0,056988;0,2736731;0;0,0469153;0,0270289;0,0033656;0,009006;0,0604286;0,2296443;0;0,0168164;0,0103757;0,0025433;0,0052175;0,0376783;0,0946845;0;2012-12-01;0,3573015
"99";0,070723;0,0398456;0,0024415;0,0088737;0,0588258;0,322212;0;0,0013997;0,0023253;0,0006608;0,0009301;0,010352;0,0149158;0;0,001721;0,0029206;0,0008266;0,0011358;0,012883;0,0185573;0;0,0671028;0,0372626;0,0022009;0,0079648;0,0503949;0,3019602;0;0,0583151;0,0331891;0,0025497;0,0078163;0,0521837;0,2695435;0;0,0524067;0,0282654;0,0027867;0,0080598;0,0538951;0,2438436;0;0,0333357;0,0192718;0,003138;0,0076571;0,0517822;0,1694864;0;0,0187609;0,0110953;0,002279;0,005039;0,0351072;0,1000284;0;2013-01-01;0,3037649
"100";0,0634335;0,0358449;0,002306;0,0082575;0,0548624;0,290487;0;0,0013101;0,0021935;0,0006235;0,000868;0,0097296;0,0140211;0;0,0016211;0,0027664;0,0007821;0,0010649;0,0121499;0,0175185;0;0,0631237;0,0350632;0,0021026;0,0075952;0,0480536;0,284458;0;0,0544938;0,0310388;0,0024465;0,0074619;0,0498142;0,252586;0;0,047837;0,0258519;0,002716;0,0077258;0,0516606;0,2242962;0;0,0274521;0,0159625;0,0029072;0,0068146;0,0464733;0,1424121;0;0,0176085;0,0103754;0,0020788;0,004644;0,0322269;0,0933128;0;2013-02-01;0,2768798
"101";0,0773151;0,0439435;0,003087;0,0107976;0,0720272;0,3576559;0;0,0016112;0,0027706;0,0007891;0,0010592;0,0121619;0,0175186;0;0,0019985;0,0034994;0,0009911;0,0013023;0,0152121;0,0219277;0;0,0749831;0,0417113;0,0026062;0,0093275;0,059121;0,3392469;0;0,0644858;0,0368151;0,0030472;0,0091826;0,0614089;0,3006085;0;0,056024;0,0303784;0,0034162;0,0095421;0,0639014;0,265094;0;0,0287463;0,0168546;0,0033474;0,0075837;0,0522413;0,1518748;0;0,0187589;0,0111536;0,0023711;0,0051643;0,0361784;0,100878;0;2013-03-01;0,3239229
"102";0,0986;0,0569723;0,0051857;0,0169765;0,1140027;0,4714537;0;0,0021567;0,0039834;0,0011397;0,0013821;0,0169825;0,0244629;0;0,0028072;0,0050446;0,0014541;0,0017854;0,0216434;0,0313163;0;0,0897361;0,0501658;0,0036458;0,0126097;0,0802925;0,4122859;0;0,0772975;0,0444501;0,0042822;0,0124414;0,0835836;0,3672478;0;0,0660481;0,036176;0,0048849;0,0129969;0,087432;0,3211519;0;0,026349;0,0159327;0,00378;0,0079441;0,0563598;0,1459653;0;0,0176781;0,0108458;0,0026572;0,0054386;0,0391523;0,0991725;0;2013-04-01;0,3806727
"103";0,1363619;0,0795617;0,0080873;0,0258663;0,1744615;0,6636364;0;0,0065995;0,0070004;0,0022151;0,0035308;0,0328035;0,0537887;0;0,0167021;0,0120991;0,003693;0,0072252;0,05552;0,108617;0;0,1164658;0,0655245;0,0057734;0,0190917;0,1221434;0,5469824;0;0,09993;0,0580569;0,0068352;0,0188318;0,1273527;0,4883425;0;0,083777;0,0465197;0,0079637;0,0197768;0,1340142;0,4241023;0;0,0250694;0,0164655;0,0047516;0,0089654;0,0675815;0,1508369;0;0,0192743;0,0124435;0,0035235;0,0066966;0,0500384;0,1143544;0;2013-05-01;0,50418
"104";0,1241044;0,0747303;0,0127259;0,0341075;0,233215;0,6573859;0;0,0125932;0,0103552;0,0034049;0,0060408;0,0496363;0,0893114;0;0,0276045;0,0179279;0,0055017;0,011256;0,0814717;0,1695699;0;0,0838089;0,0477498;0,0093032;0,02348;0,1538121;0,4394841;0;0,0992727;0,0585704;0,0091336;0,022732;0,1561019;0,5069391;0;0,0828737;0,0469385;0,010604;0,0237633;0,1637587;0,443228;0;0,0215362;0,0156696;0,0050496;0,0086322;0,0694964;0,1402298;0;0,0168667;0,0119048;0,0037872;0,0065615;0,0520187;0,107617;0;2013-06-01;0,4686603
"105";0,1010396;0,0644187;0,0159517;0,0345673;0,2496217;0,5846616;0;0,0219052;0,0149738;0,0047844;0,0089546;0,067921;0,1385663;0;0,043747;0,0262602;0,0072954;0,0164225;0,1122938;0,2532614;0;0,1523935;0,086447;0,0084372;0,027191;0,1756573;0,7266788;0;0,1404785;0,0825162;0,0093142;0,0258873;0,1779251;0,6866555;0;0,1124991;0,0634327;0,011524;0,0279418;0,1917275;0,5789173;0;0,0198043;0,0159352;0,0054043;0,0086;0,0733105;0,1380743;0;0,015514;0,0120228;0,0040543;0,0065452;0,0548099;0,1056667;0;2013-07-01;0,6073812
"106";0,1153119;0,0738423;0,017229;0,0377723;0,2744354;0,660289;0;0,0337323;0,0215325;0,0053067;0,0115212;0,0832534;0,1951442;0;0,0530185;0,031363;0,0085554;0,0198301;0,1336682;0,3041914;0;0,1875663;0,1061073;0,0094294;0,0317329;0,2042725;0,8856458;0;0,1666998;0,0977864;0,0106211;0,0302712;0,2074651;0,8116337;0;0,147206;0,082732;0,0120909;0,0317989;0,2177892;0,7332875;0;0,045702;0,0288483;0,0087437;0,0164369;0,1207748;0,2720227;0;0,0370362;0,0228576;0,0064962;0,0126028;0,091122;0,2147792;0;2013-08-01;0,786273
"107";0,2088772;0,1191194;0,0083577;0,0306155;0,2042014;0,9711775;0;0,0120706;0,0102853;0,0033152;0,0059234;0,0491724;0,0870507;0;0,0111125;0,0113781;0,0036605;0,0058414;0,0535395;0,0888909;0;0,1661363;0,0937387;0,0074689;0,0257228;0,1657874;0,7745825;0;0,1474342;0,0859174;0,0086571;0,0252688;0,1722219;0,7095857;0;0,1274544;0,0712396;0,009811;0,0262025;0,1790444;0,6279791;0;0,0570813;0,0344479;0,0089677;0,0183711;0,1298444;0,3217915;0;0,0442694;0,0265796;0,0063556;0,0134119;0,0943034;0,2447091;0;2013-09-01;0,7744359
"108";0,0794538;0,0465586;0,0054301;0,0162391;0,109886;0,392898;0;0,0091252;0,0068276;0,0019775;0,0039612;0,0307811;0,0597917;0;0,0110161;0,0084342;0,0024423;0,0048015;0,0378894;0,0730005;0;0,1174189;0,0658198;0,0045195;0,0158891;0,1020695;0,5376572;0;0,1043812;0,060181;0,0052061;0,0156012;0,1058214;0,4912732;0;0,0944265;0,0518956;0,0056081;0,0158827;0,1080273;0,4476886;0;0,0496729;0,0295993;0,0067353;0,0144636;0,1010901;0,2708915;0;0,0376616;0,0224098;0,0047502;0,0104148;0,0726927;0,2025193;0;2013-10-01;0,5031562
"109";0,0761922;0,0433181;0,0028548;0,0100662;0,0676994;0,3504445;0;0,0051245;0,0041487;0,0011863;0,0023075;0,0186989;0,0349874;0;0,0082465;0,0059868;0,0016418;0,0033517;0,0258475;0,0524346;0;0,0827131;0,046283;0,0029597;0,010398;0,0669063;0,3756998;0;0,0665553;0,0384628;0,0035994;0,010258;0,06992;0,3153704;0;0,0604907;0,0332118;0,0039272;0,0106012;0,0722374;0,2891171;0;0,0379416;0,0224615;0,0046995;0,0103343;0,0719071;0,202974;0;0,0286037;0,0169168;0,0033203;0,0074265;0,0516447;0,1511904;0;2013-11-01;0,3658676
"110";0,0660494;0,0373361;0,0023106;0,0082847;0,0553654;0,3014306;0;0,0031078;0,0029043;0,0008349;0,0015511;0,0133618;0,0231337;0;0,006331;0,0046741;0,0012396;0,0025692;0,0199533;0,0403815;0;0,070522;0,0392802;0,0021872;0,007917;0,0507874;0,3161903;0;0,062565;0,0357218;0,0024969;0,0077139;0,0523351;0,2870188;0;0,0583303;0,0315952;0,0026375;0,0078104;0,0532238;0,2672013;0;0,0418592;0,0243651;0,0033406;0,008448;0,0576627;0,2080237;0;0,023637;0,0139051;0,0025493;0,0058038;0,0402249;0,1231387;0;2013-12-01;0,3324017
"111";0,0735347;0,0413303;0,0023295;0,0086289;0,0573985;0,3325159;0;0,0013868;0,0023026;0,0006575;0,0009252;0,0102913;0,0148055;0;0,003328;0,0034447;0,000996;0,001749;0,0158383;0,0263293;0;0,0690356;0,0383671;0,0020451;0,0075147;0,0480176;0,3083229;0;0,0604435;0,0344259;0,002357;0,0073547;0,0496598;0,2765694;0;0,0547345;0,0295912;0,0025409;0,007499;0,0508359;0,2512337;0;0,0375481;0,0217837;0,0028294;0,0072575;0,0494118;0,1849431;0;0,0210848;0,0123881;0,0022071;0,0050412;0,0349591;0,1092076;0;2014-01-01;0,321096
"112";0,0859308;0,0475751;0,0020884;0,0083616;0,0548364;0,3798155;0;0,0013117;0,0021962;0,0006242;0,0008689;0,0097407;0,0140374;0;0,0016022;0,0027461;0,0007785;0,0010559;0,0120796;0,0173877;0;0,0668219;0,0370652;0,0020084;0,0074435;0,0471909;0,2987147;0;0,0582326;0,0331027;0,0023061;0,0072542;0,0486079;0,2667876;0;0,0532738;0,0287117;0,0024768;0,007414;0,0498208;0,244533;0;0,0372613;0,0214954;0,0025225;0,006766;0,0456555;0,1809466;0;0,0188278;0,0110595;0,0020552;0,0046629;0,0322971;0,0982475;0;2014-02-01;0,3232621
"113";0,1082201;0,0600529;0,0027954;0,0110893;0,0727202;0,4807173;0;0,0016299;0,0027944;0,000794;0,0010685;0,0122467;0,017665;0;0,0019947;0,003498;0,0009908;0,0013002;0,015204;0,0219099;0;0,0795727;0,0441586;0,0025509;0,0093668;0,0592169;0,3575867;0;0,0692871;0,0394233;0,0029351;0,0091444;0,0610572;0,3195172;0;0,0632578;0,034135;0,0031568;0,0093492;0,0625977;0,2926276;0;0,0408645;0,0235532;0,0030223;0,0079524;0,0534805;0,2006999;0;0,0205489;0,0121053;0,0023836;0,0053283;0,0369945;0,1084887;0;2014-03-01;0,3853757
"114";0,1090783;0,0624466;0,0050145;0,017208;0,1147083;0,5132202;0;0,0021921;0,004034;0,0011482;0,001397;0,0171336;0,0247396;0;0,0026972;0,005062;0,0014347;0,0017063;0,0213259;0,0307843;0;0,0893654;0,0499055;0,0037284;0,0128618;0,081592;0,4115167;0;0,077867;0,0447125;0,0043221;0,0126051;0,0844069;0,3699566;0;0,0659796;0,0360929;0,004939;0,0131426;0,0881841;0,321294;0;0,0310822;0,0183449;0,0039023;0,0086347;0,0598482;0,1667669;0;0,0209246;0,0124941;0,0027695;0,0059316;0,041716;0,1135913;0;2014-04-01;0,3991864
"115";0,13283;0,0775984;0,0085425;0,0268043;0,1800643;0,6531456;0;0,0030806;0,0060291;0,00173;0,0019213;0,0250644;0,0361551;0;0,004826;0,007812;0,0023421;0,0029372;0,0341272;0,0505384;0;0,1225316;0,0688218;0,0057583;0,0193994;0,123873;0,5722372;0;0,1016411;0,0589302;0,0068911;0,0191313;0,128918;0,4960324;0;0,0850334;0,04711;0,0079944;0,0200133;0,1351841;0,4296325;0;0,0264747;0,0171277;0,0048604;0,0093159;0,0694579;0,1575102;0;0,0213674;0,0134546;0,00368;0,0071617;0,0525819;0,124209;0;2014-05-01;0,4977848
"116";0,1223784;0,0736622;0,0128449;0,0342342;0,2337674;0,6507621;0;0,0140354;0,0108267;0,0035621;0,0064718;0,051639;0,095993;0;0,0258086;0,0171256;0,0053754;0,0106847;0,0785934;0,1609437;0;0,1339368;0,0757275;0,0073101;0,0236389;0,1519951;0,6368555;0;0,1137459;0,0666722;0,0085133;0,0228293;0,1557714;0,5639116;0;0,0891189;0,0501226;0,0104429;0,0242793;0,1660438;0,4686483;0;0,0222343;0,0159958;0,0051268;0,0088392;0,0706654;0,1437153;0;0,0168781;0,0119112;0,0037991;0,0065536;0,0520181;0,1076989;0;2014-06-01;0,5381364
"117";0,1207234;0,0744146;0,0158079;0,0382311;0,2667121;0,6704354;0;0,0171716;0,0129171;0,0043636;0,0078289;0,0619873;0,1163671;0;0,040016;0,0245596;0,0071218;0,0151604;0,1061431;0,2354717;0;0,1049637;0,0600191;0,0105922;0,0276573;0,1811183;0,5425062;0;0,1298837;0,0764558;0,0100686;0,0267561;0,1832675;0,6479306;0;0,1083902;0,0610676;0,0120088;0,0285231;0,1951951;0,5650799;0;0,0233626;0,0175114;0,0058398;0,0096958;0,0794166;0,1558838;0;0,017628;0,0129578;0,0043221;0,007155;0,0582524;0,1161904;0;2014-07-01;0,5621392
"118";0,0965496;0,0633463;0,0191321;0,0381455;0,2802039;0,5917942;0;0,0268463;0,0178945;0,0056807;0,0113031;0,0831387;0,1684179;0;0,0551978;0,0327365;0,0083154;0,0193197;0,1309389;0,3114578;0;0,1813175;0,1030904;0,0091039;0,0301782;0,1964137;0,8565392;0;0,1666916;0,0976801;0,0107825;0,0307127;0,2098468;0,8129765;0;0,14712;0,0825166;0,0123259;0,0323929;0,2209729;0,734776;0;0,0494874;0,0307024;0,0089663;0,0172915;0,1253028;0,2896777;0;0,0323053;0,0205043;0,0062467;0,01163;0,0859468;0,1929521;0;2014-08-01;0,7555155
"119";0,1122545;0,0682912;0,0107286;0,0285193;0,1988116;0,5881115;0;0,0256229;0,0160825;0,0042797;0,0094487;0,0667566;0,1500391;0;0,0469223;0,0274413;0,0060267;0,0148652;0,0993578;0,2556748;0;0,1537553;0,0869871;0,0078593;0,0260348;0,167772;0,7265607;0;0,1439126;0,0839459;0,0088412;0,0254781;0,1734826;0,6963659;0;0,1273651;0,0710546;0,0100026;0,026695;0,18168;0,6291357;0;0,0588107;0,0353487;0,0089753;0,0186376;0,1311322;0,3293251;0;0,0437969;0,0263236;0,0063658;0,0133641;0,0940898;0,2427312;0;2014-09-01;0,7124403
