"";"X";"Ca_L1";"Mg_L1";"K_L1";"Na_L1";"NO3_L1";"NH4_L1";"SO4_L1";"Cl_L1";"P_L1";"DOC_L1";"pH_L1";"Al_L1";"R_L1";"HR_L1";"Si_L1";"Ca_L2";"Mg_L2";"K_L2";"Na_L2";"NO3_L2";"NH4_L2";"SO4_L2";"Cl_L2";"P_L2";"DOC_L2";"pH_L2";"Al_L2";"R_L2";"HR_L2";"Si_L2";"Ca_L3";"Mg_L3";"K_L3";"Na_L3";"NO3_L3";"NH4_L3";"SO4_L3";"Cl_L3";"P_L3";"DOC_L3";"pH_L3";"Al_L3";"R_L3";"HR_L3";"Si_L3";"Ca_L4";"Mg_L4";"K_L4";"Na_L4";"NO3_L4";"NH4_L4";"SO4_L4";"Cl_L4";"P_L4";"DOC_L4";"pH_L4";"Al_L4";"R_L4";"HR_L4";"Si_L4";"Ca_L5";"Mg_L5";"K_L5";"Na_L5";"NO3_L5";"NH4_L5";"SO4_L5";"Cl_L5";"P_L5";"DOC_L5";"pH_L5";"Al_L5";"R_L5";"HR_L5";"Si_L5";"Ca_L6";"Mg_L6";"K_L6";"Na_L6";"NO3_L6";"NH4_L6";"SO4_L6";"Cl_L6";"P_L6";"DOC_L6";"pH_L6";"Al_L6";"R_L6";"HR_L6";"Si_L6";"Ca_L7";"Mg_L7";"K_L7";"Na_L7";"NO3_L7";"NH4_L7";"SO4_L7";"Cl_L7";"P_L7";"DOC_L7";"pH_L7";"Al_L7";"R_L7";"HR_L7";"Si_L7";"Ca_L8";"Mg_L8";"K_L8";"Na_L8";"NO3_L8";"NH4_L8";"SO4_L8";"Cl_L8";"P_L8";"DOC_L8";"pH_L8";"Al_L8";"R_L8";"HR_L8";"Si_L8";"Date";"AEC_SO4_L1";"AEC_PO4_L1";"AEC_Cl_L1";"AEC_SO4_L2";"AEC_PO4_L2";"AEC_Cl_L2";"AEC_SO4_L3";"AEC_PO4_L3";"AEC_Cl_L3";"AEC_SO4_L4";"AEC_PO4_L4";"AEC_Cl_L4";"AEC_SO4_L5";"AEC_PO4_L5";"AEC_Cl_L5";"AEC_SO4_L6";"AEC_PO4_L6";"AEC_Cl_L6";"AEC_SO4_L7";"AEC_PO4_L7";"AEC_Cl_L7";"AEC_SO4_L8";"AEC_PO4_L8";"AEC_Cl_L8";"CEC_Ca_L1";"CEC_Mg_L1";"CEC_K_L1";"CEC_Na_L1";"CEC_NH4_L1";"CEC_Al_L1";"CEC_H_L1";"CEC_Ca_L2";"CEC_Mg_L2";"CEC_K_L2";"CEC_Na_L2";"CEC_NH4_L2";"CEC_Al_L2";"CEC_H_L2";"CEC_Ca_L3";"CEC_Mg_L3";"CEC_K_L3";"CEC_Na_L3";"CEC_NH4_L3";"CEC_Al_L3";"CEC_H_L3";"CEC_Ca_L4";"CEC_Mg_L4";"CEC_K_L4";"CEC_Na_L4";"CEC_NH4_L4";"CEC_Al_L4";"CEC_H_L4";"CEC_Ca_L5";"CEC_Mg_L5";"CEC_K_L5";"CEC_Na_L5";"CEC_NH4_L5";"CEC_Al_L5";"CEC_H_L5";"CEC_Ca_L6";"CEC_Mg_L6";"CEC_K_L6";"CEC_Na_L6";"CEC_NH4_L6";"CEC_Al_L6";"CEC_H_L6";"CEC_Ca_L7";"CEC_Mg_L7";"CEC_K_L7";"CEC_Na_L7";"CEC_NH4_L7";"CEC_Al_L7";"CEC_H_L7";"CEC_Ca_L8";"CEC_Mg_L8";"CEC_K_L8";"CEC_Na_L8";"CEC_NH4_L8";"CEC_Al_L8";"CEC_H_L8"
"113";113;35,2836609;43,8424644;11,7191;67,4675903;7,8071842;5,2257347;25,2795048;69,8412399;1,9002334;1259,6000977;4,7792969;7,1456861;151,0136414;58,9197426;9,9090328;40,5036354;45,5780373;24,4779263;84,9566956;0;0;28,2603722;79,0010986;1,6598616;1707,5087891;4,5605469;1,945395;190,6194611;93,9653702;88,1118546;78,032074;36,5823135;20,9416656;92,4028091;0;0;28,4007416;90,3188477;0,6331143;1921,4521484;4,7421875;2,745713;227,7363739;92,5056839;79,1657486;14,7461433;23,8141594;15,4901505;66,312706;0;0;13,7163477;74,8399811;0,0965174;860,7122803;4,4863281;0,0692985;93,5998611;49,8521767;87,5542526;15,2536049;26,3528137;15,8905745;79,6415863;0;2,7613845;12,7535887;90,4710999;0;1119,7249756;4,3613281;0,1422743;116,2458267;70,3750076;141,7372894;18,8924541;30,3495865;20,1336803;88,8379059;0;1,0388529;12,8077822;108,6029358;0;1015,6591187;4,5;0,0664386;110,9930496;58,2834778;204,362793;32,334465;44,8358078;23,3369198;102,4728775;0;1,6509396;13,4325647;127,6832428;0;1277,8494873;4,7109375;0,0242278;149,9687653;63,0061493;271,0838318;25,1519279;51,5457726;23,8718643;108,4021072;0;1,9026853;13,2187634;136,3097229;0;1244,7467041;4,7246094;0,0227687;146,7186432;60,7391586;317,3293457;NA;7325,2470703;10032,6542969;48,893261;9043,5146484;9994,5068359;53,0846481;9043,5146484;9994,5068359;57,7777786;3569,2905273;9994,5068359;75,1989517;3042,2385254;9994,5068359;78,4477386;3042,2385254;9994,5068359;81,723587;3042,2385254;9994,5068359;84,2398224;3042,2385254;9994,5068359;85,2911301;60905,25;15135,8232422;10669,0126953;1706,1715088;26,4304638;11728,09375;13796,8535156;44745,0820312;16783,6210938;7600,2373047;879,2833252;0;19871,4023438;7780,9887695;36787,7890625;17246,5292969;7779,4853516;2059,567627;0;31635,7226562;6928,7626953;33570,7851562;13553,7138672;5285,9023438;678,8619995;0;32305,1191406;3745,578125;25213,4765625;12811,7470703;4189,8945312;749,9724731;0,0015602;41206,3085938;6090,8676758;20359,5039062;11810,6132812;2908,8603516;385,0518494;6,7e-06;49579,3632812;7544,8862305;16272,5517578;2862,4733887;2392,0158691;278,1957703;0,0038996;58355,5234375;7266,2216797;14793,0498047;2807,0859375;1776,7250977;261,7384338;0,0044466;63569,7578125;7120,7216797
"114";114;67,7939453;84,0757217;17,7559738;101,2592163;5,7049284;4,2246981;28,0625229;87,5934525;4,4122472;2952,6977539;4,6679688;13,7947044;341,7611389;150,3552246;18,6148777;98,4442673;110,78479;44,2996941;154,2175293;0;0;34,7973518;123,6329193;4,2338052;5044,3486328;4,3710938;7,2630663;525,6402588;315,0845947;244,9043732;197,3936005;92,6250305;39,2965889;173,9070587;0;0;35,3879242;152,280899;1,0043869;5782,987793;4,5644531;8,6443682;646,4631958;317,3681641;212,69487;22,4604721;36,2602425;19,8935089;85,2205887;0;0;13,8113518;88,4664307;0;1597,5202637;4,3300781;0,1796961;163,8659058;102,3874893;123,134819;24,0489063;41,5420799;20,8508492;104,529129;0;0;11,8631697;108,6642303;0;2116,3916016;4,1972656;0,4148884;205,8912354;146,8406677;206,212204;26,7128296;42,9105339;25,2646713;112,1605606;0;0;12,1255579;135,4767456;0;1610,1343994;4,3964844;0,1302924;169,4014435;98,9542999;286,9885559;50,8256874;70,3493576;30,9538498;135,7507324;0;0;13,9453793;162,0201721;0;2401,8786621;4,4902344;0,0786622;261,5644226;138,7487335;363,911499;38,4956131;78,7359009;31,6870499;144,5943146;0;0;13,455555;177,5409088;0;2310,7758789;4,4804688;0,0851655;250,7596741;134,3696594;436,3712463;NA;7325,2470703;10032,6542969;50,7288628;9043,5146484;9994,5068359;59,0825691;9043,5146484;9994,5068359;65,4991226;3569,2905273;9994,5068359;76,8426971;3042,2385254;9994,5068359;80,2818146;3042,2385254;9994,5068359;83,5484314;3042,2385254;9994,5068359;86,0981903;3042,2385254;9994,5068359;87,1224976;60848,0898438;15092,3417969;10651,8261719;1687,3753662;14,0800047;11746,2851562;13992,0224609;44727,0859375;16777,9550781;7587,2412109;880,4316406;0;19866,2753906;7855,793457;36745,2773438;17242,3652344;7774,2597656;2064,2993164;0;31643,5429688;6999,2495117;33575,5898438;13551,1289062;5280,675293;678,6468506;0;32297,9101562;3768,1933594;25210,5917969;12808,4648438;4184,7231445;749,2422485;0;41202,1484375;6121,5117188;20357,125;11808,6796875;2903,8571777;386,7435303;0;49574,8984375;7570,1308594;16266,5791016;2856,2724609;2388,9104004;277,4907227;0;58352,6679688;7303,1103516;14786,6728516;2800,3237305;1771,9533691;262,311615;0;63564,8710938;7165,8920898
"115";115;104,0214081;128,8593597;21,3130112;121,4126663;0;0;27,2077179;93,9313736;6,2706175;4775,7617188;4,5976562;18,0562744;539,9777222;255,9826355;42,9880638;158,1563416;178,0308838;47,1720505;168,8190155;0;0;22,6351051;126,1629562;0;6323,1015625;4,7246094;0,8674869;745,3057861;308,5446167;650,1272583;267,6112976;125,5952072;35,4570007;158,5143433;0;0;19,8002319;135,3797302;0;6535,6108398;4,9433594;1,065699;821,7434082;267,525177;286,3028564;42,4636002;68,5606155;35,2755089;152,7460022;0;0;24,3353043;170,092392;0;2820,1687012;4,3242188;0,3096676;288,6221008;181,4060516;290,8501587;29,660677;51,2389107;23,0928612;116,7092056;0;0;12,9997892;126,9714355;0;2277,8300781;4,2285156;0,3411767;224,4340057;155,2043152;306,6480713;32,4419823;52,1162949;27,1075897;122,3145905;0;0;12,6671085;153,4649658;0;1781,3684082;4,4082031;0,115971;188,2424164;108,6523209;388,8270264;65,1861649;90,1685333;33,9398804;151,7740479;0;0;13,645153;190,6407623;0;2640,7209473;4,6640625;0,0314076;305,261261;134,8588715;463,4243774;50,4718132;103,1591492;35,4445229;166,5273743;0;0;13,7061348;217,9417877;0;2664,3342285;4,5703125;0,0514042;298,4411011;145,614624;580,8283691;NA;7325,2470703;10032,6542969;55,571228;9043,5146484;9994,5068359;75,4257889;9043,5146484;9994,5068359;83,7244492;3569,2905273;9994,5068359;79,6585388;3042,2385254;9994,5068359;82,9962769;3042,2385254;9994,5068359;86,5402298;3042,2385254;9994,5068359;89,0363998;3042,2385254;9994,5068359;90,2403259;60792,9257812;15061,7792969;10630,4404297;1682,1624756;0;11757,2070312;14171,4414062;44717,1210938;16778,8183594;7585,4101562;904,887146;0;19854,2441406;7887,3681641;36724,875;17235,6992188;7770,7124023;2084,3884277;0;31642,9296875;7038,7260742;33575,6679688;13552,5996094;5277,2758789;685,5318604;0;32290,8144531;3782,8422852;25210,171875;12809,0146484;4180,8344727;754,6269531;0;41197,4609375;6133,8359375;20356,0820312;11808,6757812;2899,8684082;392,5426331;0;49569,9140625;7585,1508789;16263,4804688;2853,9057617;2387,4230957;282,7728271;0;58349,1132812;7320,6743164;14782,4541016;2797,5742188;1768,9744873;269,6211243;0;63559,015625;7193,0922852
"116";116;171,1786346;212,0451355;29,487648;169,0920563;0;0;29,2222385;130,4521942;0;7021,6157227;4,7402344;11,063962;831,71521;338,5540466;108,1878052;159,5365601;179,6789093;40,1352196;146,1892853;0;0;12,7269983;105,6640625;0;5690,7910156;5,0839844;0,1698046;742,3236084;206,1416168;905,5255127;266,7177734;125,1970825;31,5671005;141,6534119;0;0;12,6537561;119,7265625;0;5882,0498047;5,3632812;0,2440294;816,6957397;163,6459503;303,9606018;37,868927;61,1512032;23,3882236;103,6037674;0;0;10,3110418;143,75;0;2199,7314453;4,2460938;0,2433269;218,2805634;148,3413849;332,3593445;27,0255527;46,6923218;19,6208801;100,0390167;0;0;9,3100643;115,6250076;0;1936,1557617;4,2382812;0,2551528;191,5227509;131,1698761;356,1451111;30,5945339;49,1533203;23,7245121;108,6682587;0;0;9,3215246;146,875;0;1603,2315674;4,3847656;0,1077633;167,931427;99,2738342;429,5789185;64,5253067;89,2460785;30,5511856;139,0651703;0;0;10,6910362;185,9375;0;2376,6486816;4,7929688;0,0148467;286,1243896;109,9837112;481,3414612;48,9053001;99,9540024;30,7918377;148,7232819;0;0;9,8496771;210,9375;0;2397,9006348;4,6035156;0,0341647;271,6607971;127,9893341;603,0703125;NA;7325,2470703;10032,6542969;61,8705025;9043,5146484;9994,5068359;82,7480927;9043,5146484;9994,5068359;88,8567276;3569,2905273;9994,5068359;87,9605408;3042,2385254;9994,5068359;85,4389725;3042,2385254;9994,5068359;88,4503937;3042,2385254;9994,5068359;91,0767365;3042,2385254;9994,5068359;92,5032349;60746,4335938;15049,7578125;10605,2792969;1689,2840576;0;11754,1552734;14315,2998047;44710,3125;16785,078125;7581,2705078;920,4721069;0;19839,8535156;7920,0361328;36711,09375;17232,15625;7763,9121094;2090,375;0;31642,1386719;7076,4165039;33576,1484375;13554,7929688;5275,9375;701,1309814;0;32282,2832031;3788,7275391;25210,3828125;12810,6572266;4177,0717773;760,6149292;0;41192,8710938;6141,9384766;20355,65625;11809,5947266;2895,7529297;397,9129944;0;49564,859375;7598,3422852;16261,5917969;2853,3078613;2385,7915039;287,6364136;0;58345,2421875;7334,1928711;14779,1855469;2796,8615723;1765,848877;276,6895142;0;63552,6953125;7216,1308594
"117";117;173,8932037;215,4730988;22,2949982;130,2453918;0;0;14,9014807;108,5710373;0;6226,9921875;5,0507812;2,0206609;805,5113525;232,3207092;149,6286316;154,29599;173,8900146;39,4402771;144,9820251;0;0;14,1630135;105,6640625;0;5121,7119141;5,3652344;0,0767732;711,402771;142,2159271;1150,8743896;259,0284729;121,6087036;31,0819893;139,690918;0;0;14,1630135;119,7265625;0;5293,8447266;5,7617188;0,0902671;785,8236694;96,4838181;320,7776794;31,0593567;50,1662064;21,1640568;94,3613358;0;0;10,7535152;143,75;0;1715,7904053;4,2460938;0,2433269;170,2588043;115,7062607;386,3632507;24,2192078;41,8494148;18,5543709;95,0437546;0;0;9,7891588;116,7968826;0;1645,7324219;4,2636719;0,2188057;164,4600372;109,8287125;414,0648193;28,5631485;45,8948936;22,8848133;105,5858994;0;0;9,7984715;148,4375;0;1442,9083252;4,3847656;0,1077633;151,1382751;89,3464355;479,4690857;61,372097;84,908905;29,7648926;136,3172607;0;0;10,9111986;185,15625;0;2138,9836426;4,8867188;0,0103773;264,7107239;91,7865753;500,1688232;45,7797432;93,6018906;29,7201653;144,989563;0;0;10,2275953;212,5;0;2158,1105957;4,6113281;0,03291;245,1408691;114,5442352;629,156311;NA;7325,2470703;10032,6542969;80,3738327;9043,5146484;9994,5068359;82,7480927;9043,5146484;9994,5068359;88,8567276;3569,2905273;9994,5068359;88,0681839;3042,2385254;9994,5068359;85,1408463;3042,2385254;9994,5068359;88,3823242;3042,2385254;9994,5068359;91,1682129;3042,2385254;9994,5068359;92,4670639;60694,2148438;15041,3837891;10574,2216797;1715,9353027;0;11748,3105469;14458,5361328;44704,8085938;16793,9550781;7574,9956055;928,1866455;0;19826,171875;7952,9790039;36699,4570312;17229,6621094;7756,0043945;2091,4558105;0;31641,3671875;7113,7290039;33577,7929688;13558,4794922;5271,7792969;705,137207;0;32275,9492188;3797,2922363;25210,953125;12812,6748047;4172,6499023;763,3632812;0;41188,9765625;6150,1982422;20355,65625;11810,9335938;2890,8825684;400,1383667;0;49560,296875;7612,097168;16260,5722656;2853,9387207;2383,277832;289,0961304;0;58341,6484375;7346,7226562;14776,6367188;2797,4545898;1761,4606934;278,7753296;0;63546,9726562;7239,3305664
"118";118;140,8663483;174,5053558;20,949789;125,3284607;0;0;18,4483528;156,9415436;0;4025,6821289;5,6347656;0,4556405;586,5111084;84,4359055;112,5367661;141,9755096;160,1028748;37,8065758;140,0280151;0;0;14,1630135;105,6640625;0;4609,5405273;5,4570312;0,0605308;651,6047363;116,6520462;1307,703125;250,0549927;117,4129791;30,5156384;137,3360138;0;0;14,1630135;119,7265625;0;4764,4599609;6,4179688;0,0192954;755,1870117;38,8897095;331,4186401;26,2789726;42,4519691;19,4532871;87,1866989;0;0;10,7535152;140,625;0;1338,3164062;4,2832031;0,1946292;134,7810974;88,2716293;432,5362549;21,7570972;37,5993614;17,5695057;90,3673782;0;0;9,7891588;116,7968826;0;1398,8725586;4,2949219;0,1815145;141,5325623;91,612854;461,9771118;26,7171688;42,9330444;22,1003151;102,6178284;0;0;9,7984715;147,65625;0;1298,6174316;4,4003906;0,0986808;136,8275909;79,6086731;521,0378418;58,2201195;80,5739136;28,9649754;133,4436493;0;0;10,9111986;185,546875;0;1925,0853271;4,9667969;0,0078331;243,5974426;77,2501144;517,3359375;42,6382294;87,2175217;28,6229019;140,9914551;0;0;10,2275953;200;0;1942,2994385;4,7148438;0,0205512;228,2322998;95,4842758;652,2416992;NA;7325,2470703;10032,6542969;94,3603821;9043,5146484;9994,5068359;82,7480927;9043,5146484;9994,5068359;88,8567276;3569,2905273;9994,5068359;88,1037369;3042,2385254;9994,5068359;85,1408463;3042,2385254;9994,5068359;88,5178528;3042,2385254;9994,5068359;91,1226501;3042,2385254;9994,5068359;92,5391617;60652,7617188;15027,3408203;10555,4902344;1754,06604;0;11742,1679688;14568,7402344;44700,3710938;16802,5644531;7569,3535156;934,5125122;0;19814,1015625;7980,1899414;36689,8671875;17227,6757812;7749,0947266;2092,4938965;0;31640,6328125;7145,2241211;33578,8632812;13561,1171875;5268,0546875;708,3187866;0;32271,0214844;3805,2348633;25211,3632812;12814,359375;4168,7729492;765,7770996;0;41185,6640625;6157,199707;20355,6132812;11812,0771484;2886,6152344;402,1003723;0;49556,171875;7624,3862305;16259,8251953;2854,7214355;2381,1264648;290,5549622;0;58338,3242188;7357,3457031;14774,5400391;2798,3032227;1757,6876221;280,8772888;0;63541,8242188;7258,9296875
"119";119;54,1746368;67,0464935;13,3488045;77,6618576;2,6374619;2,26354;22,7761974;83,8447495;3,8112097;2091,5754395;4,7011719;8,520895;244,7035828;103,8923264;37,9424057;57,7450829;65,1966171;24,2614441;88,7630463;0;0;20,7968044;82,9863968;1,9146631;2487,482666;4,4941406;1,9050714;271,2668457;143,3136444;314,9552612;143,0268402;67,2806625;23,2596722;104,5529785;0;0;20,6313782;202,7859344;1,1561934;3072,892334;4,5546875;4,4026141;342,3486328;169,8001099;324,5088806;32,1039619;51,8320045;21,5215378;96,363945;0;0;12,8434172;150,3887787;0;1596,4750977;4,2929688;0,1841084;161,4011078;104,6780701;399,1824951;19,610405;33,8930016;16,6812973;86,0033035;0;0;11,5941629;116,7968826;0;1189,041748;4,2988281;0,1773573;120,487648;77,6859818;492,6542969;25,0834465;40,3109665;21,4158974;99,8003464;0;0;11,5959539;148,046875;0;1168,7556152;4,3847656;0,1077633;122,4219818;72,3706131;547,887207;55,0360374;76,2159805;28,1650391;130,3649292;0;0;11,8099403;185,546875;0;1732,5767822;5,0097656;0,0067912;221,7598267;67,0029678;530,1943359;39,8418274;81,5723343;27,6746254;137,1962128;0;0;11,6784782;200,78125;0;1748,0695801;4,6933594;0,0225749;204,0029449;87,34198;670,7359009;NA;7306,1083984;10032,6542969;62,2421532;9043,5146484;9994,5068359;70,5981445;9043,5146484;9994,5068359;80;3569,2905273;9994,5068359;89,6359787;3042,2385254;9994,5068359;85,1408463;3042,2385254;9994,5068359;88,4503937;3042,2385254;9994,5068359;91,1226501;3042,2385254;9994,5068359;92,013588;60668,7890625;15016,7294922;10569,8115234;1708,1665039;9,9572763;11751,2392578;14552,2236328;44718,4960938;16829,6855469;7556,0527344;921,4871216;0;19799,1484375;7961,0664062;36656,0507812;17243,2226562;7752,4140625;2090,8410645;0;31646,5722656;7162,1152344;33600,9765625;13562,2353516;5267,8852539;707,617981;0;32259,6972656;3793,6862793;25213,1699219;12816,5751953;4169,1860352;767,677063;0;41182,8359375;6155,1933594;20357,2265625;11813,9589844;2886,9916992;403,6105652;0;49552,421875;7626,7353516;16261,3847656;2856,8203125;2381,5158691;291,9610596;0;58335,2695312;7357,3139648;14776,3007812;2801,2094727;1758,1890869;282,7624817;0;63537,171875;7261,3842773
"120";120;26,0193863;32,1500244;8,5633278;50,3536224;1,6262645;1,8788376;19,6459217;64,3345261;0,8676766;817,3781738;4,7871094;5,0827365;98,2291946;38,0004997;12,9025269;33,9591408;38,3750877;19,0803051;68,6774826;0;0;22,1953526;73,8862305;0,7597308;1313,2078857;4,5625;1,4191842;146,7005157;72,1674728;111,608284;81,2695847;38,3383636;18,1785126;81,5340118;0;0;22,4352379;110,3388367;0,6657889;1753,7653809;4,7363281;2,0365584;207,4806519;84,8135681;174,5965118;27,5295563;44,3421402;20,5567455;91,0708237;0;0;13,9333534;125,379158;0,4459835;1398,1217041;4,3867188;0,1140291;146,5552216;86,4650497;245,0836945;19,5837231;33,863121;16,8679066;86,9811096;0;0;12,297348;119,0424042;0,2934939;1201,1484375;4,2832031;0,1990368;120,9670105;79,2244186;294,0241089;21,457756;34,4895515;19,9266396;92,4112701;0;0;12,1413164;127,4883194;0,3520414;1112,8553467;4,3710938;0,1180526;115,9637451;69,5121613;366,8305664;33,3036957;46,173893;21,9309082;102,5181274;0;0;12,0081377;100,125412;0,193119;1239,1229248;5,1894531;0,003933;165,7593689;40,7611351;426,2069702;29,4375172;60,2842712;23,8027191;118,0143509;0;0;11,9739752;150,1339874;0,0286743;1317,6668701;4,8515625;0,0118337;161,4224396;58,1887054;539,1519165;NA;7267,9067383;10032,6542969;57,6459694;9043,5146484;9994,5068359;62,7958908;9043,5146484;9994,5068359;81,1145477;3582,6713867;9994,5068359;85,2662582;3042,2385254;9994,5068359;85,2413101;3042,2385254;9994,5068359;86,3661499;3042,2385254;9994,5068359;88,6509628;3042,2385254;9994,5068359;88,5178528;60658,2265625;14990,0820312;10574,1777344;1727,1589355;12,8890457;11765,6689453;14557,2099609;44730,3710938;16848,9902344;7537,1196289;904,3013306;0;19788,9589844;7965,1606445;36609,1484375;17270,109375;7760,0561523;2088,317627;0;31651,0996094;7183,4799805;33673,875;13559,7167969;5265,7202148;699,8482666;0;32228,6503906;3755,9819336;25221,4824219;12826,9501953;4172,4125977;768,4098511;0;41169,6484375;6153,4936523;20357,5917969;11816;2884,8378906;401,3594666;0;49541,5078125;7659,1293945;16261,7910156;2860,2167969;2382,3762207;294,9684143;0;58331,2890625;7357,8398438;14782,3632812;2802,9987793;1758,833374;282,8972473;0;63530,4570312;7265,1884766
"121";121;17,1973381;21,2086258;6,8794212;41,2485046;1,3823161;1,6894634;19,1281319;59,4829292;0,6681814;391,5138855;4,8574219;3,7756805;48,0448418;17,2074776;4,7266803;20,754818;23,4668255;14,5386;51,5532722;0;0;21,2351246;63,6690674;0,5722438;629,4989014;4,6601562;0,8507794;72,6755676;32,2409134;37,7880707;45,3013458;21,4223633;13,20576;59,0526276;0;0;21,2760658;77,0816879;0,4982829;846,1884155;4,8359375;1,2861853;103,1893005;37,8421059;66,980278;17,0738583;27,451189;15,5930223;68,5699692;0;0;13,1085033;87,0646896;0,3176152;796,1097412;4,546875;0,0449369;88,4529953;44,2319603;115,3396683;13,9481297;24,1326962;14,0689592;72,5600433;0;0;12,0145607;95,0285263;0,2148452;800,8938599;4,3945312;0,1016796;84,1997375;49,2825775;158,0473938;16,3552589;26,2928486;17,2657032;79,2589569;0;0;12,0703583;103,2947159;0,2366982;808,8254395;4,4804688;0,0638144;87,7717361;47,0325127;208,5297089;23,8802757;33,0649948;18,6199169;86,1538544;0;0;12,1322708;104,7639465;0,2250015;864,2150269;4,8203125;0,0134126;104,9007339;39,1350937;261,1318054;20,5929832;41,900238;20,2258568;96,5960083;0;0;12,48207;122,95504;0,1924499;898,1721191;4,8300781;0,0132874;109,3390732;40,3562851;317,6326904;NA;7220,2949219;10032,6542969;55,4352951;9043,5146484;9994,5068359;58,4331779;9043,5146484;9994,5068359;66,8977432;3596,0769043;9994,5068359;81,0637131;3042,2385254;9994,5068359;82,0736389;3042,2385254;9994,5068359;83,3677292;3042,2385254;9994,5068359;83,4283218;3042,2385254;9994,5068359;84,621376;60636,2929688;14955,9462891;10573,1201172;1760,9904785;14,4253902;11784,2382812;14578,9589844;44736,2304688;16860,6210938;7516,3686523;888,4243774;0;19783,5722656;7983,0668945;36563,7070312;17290,4570312;7768,2988281;2084,2651367;0;31655,9355469;7215,0151367;33734,390625;13559,4609375;5263,9580078;694,4440918;0;32205,4472656;3711,9936523;25231,4082031;12839,6279297;4177,0888672;769,3982544;0;41155,1484375;6145,9985352;20356,59375;11817,515625;2880,0141602;396,6248779;0;49524,8320312;7717,4760742;16251,9023438;2854,6958008;2381,8850098;291,9031677;0;58323,9179688;7414,3242188;14805,2412109;2789,2592773;1758,2039795;272,4064636;0;63509,4179688;7320,9013672
"122";122;21,9238243;27,0030289;8,0326538;47,9401932;2,1261458;2,1924448;20,3672218;58,7769318;1,276961;651,824585;4,8183594;4,6814213;79,0742111;29,5632362;5,8420653;24,2510605;27,4253407;16,3131962;57,4430237;0;0;22,9072742;64,9691849;1,1240826;824,9524536;4,6328125;1,0425259;94,3837738;43,1082993;44,6050644;48,9671402;23,1760406;14,316699;63,8714561;0;0;23,0801277;83,4994888;0,996931;942,6361084;4,7949219;1,6400661;113,5509491;43,5550766;59,4127502;15,2190666;24,4566898;14,9321747;65,6104431;0;0;13,3854198;84,0315094;0,5333087;719,7511597;4,53125;0,0500834;79,532402;40,4261284;91,4591217;12,9528055;22,4137268;13,7859592;71,0239792;0;0;12,4047861;91,9721222;0,3488212;752,5628662;4,40625;0,0984005;79,4674225;45,9597282;130,1234894;15,6742783;25,1985149;17,131319;78,2523041;0;0;12,4008656;101,4000397;0,394755;757,1118774;4,5097656;0,0562604;83,0272141;43,1580887;175,4625549;23,3969879;32,3674927;18,6446362;85,5449371;0;0;12,4127235;104,8253174;0,3710375;834,2670288;4,828125;0,0133198;101,5008621;37,5436401;224,2345734;19,1722012;38,9372673;19,4343719;92,0910797;0;0;12,3740368;113,1442108;0,3099257;844,2224731;4,8671875;0,0114535;103,8928833;36,8108711;266,1452637;NA;7210,7915039;10032,6542969;52,3786659;9043,5146484;9994,5068359;56,314312;9043,5146484;9994,5068359;62,8571434;3602,7890625;9994,5068359;79,4432526;3042,2385254;9994,5068359;80,8347549;3042,2385254;9994,5068359;82,2105103;3042,2385254;9994,5068359;83,0591278;3042,2385254;9994,5068359;84,3228836;60635,6132812;14936,6757812;10581,40625;1754,2102051;16,0450306;11792,9794922;14589,7529297;44738,6132812;16864,8515625;7508,090332;881,2649536;0;19780,7851562;7993,5961914;36542,2773438;17295,3808594;7770,5229492;2080,0100098;0;31659,8847656;7238,1875;33754,2617188;13560,5820312;5263,6914062;693,8436279;0;32196,1289062;3698,776123;25234,1191406;12842,7919922;4178,2573242;768,7855225;0;41149,4726562;6150,7280273;20356,2558594;11817,5146484;2878,3972168;394,4375916;0;49517,9882812;7742,6977539;16248,0283203;2851,5195312;2381,2937012;289,3839722;0;58320,8046875;7440,7924805;14811,7041016;2785,3178711;1758,3126221;270,2955627;0;63501,6992188;7341,2480469
