 ;;µmol/kg;;;;;;;kg/ha;;;;;
 YEAR;Month;Ca;Mg;K;Na;NH4;Al;H;Ca;Mg;K;Na;NH4;Al
        2012;           5;  16188.4179688;   2924.8010254;   2507.9772949;    449.4991760;      0.0000000;  58537.8554688;   6466.2954102;    838.3361206;     91.8543472;    126.7036743;     13.3527842;      0.0000000;   2040.8479004
        2012;           6;  16183.3974609;   2919.5375977;   2505.9252930;    448.5599670;      0.0000000;  58536.4687500;   6493.7890625;    838.0760498;     91.6890411;    126.6000137;     13.3248844;      0.0000000;   2040.7995605
        2012;           7;  16180.9306641;   2917.7258301;   2505.3168945;    452.3629761;      0.0000000;  58534.7070312;   6504.5048828;    837.9483032;     91.6321487;    126.5692749;     13.4378557;      0.0000000;   2040.7380371
        2012;           8;  16179.3642578;   2917.1379395;   2504.4816895;    455.4370422;      0.0000000;  58532.7968750;   6512.3383789;    837.8673096;     91.6136780;    126.5270691;     13.5291739;      0.0000000;   2040.6715088
        2012;           9;  16178.6201172;   2917.4719238;   2503.2209473;    456.3197021;      0.0000000;  58531.0156250;   6518.6147461;    837.8286743;     91.6241684;    126.4633789;     13.5553951;      0.0000000;   2040.6093750
        2012;          10;  16178.4150391;   2919.9375000;   2504.0134277;    458.5273438;      0.0000000;  58528.3164062;   6519.2202148;    837.8180542;     91.7015991;    126.5034103;     13.6209736;      0.0000000;   2040.5152588
        2012;          11;  16170.9970703;   2923.7131348;   2506.1755371;    462.6678467;      0.0039519;  58521.0742188;   6542.1196289;    837.4339600;     91.8201752;    126.6126480;     13.7439709;      0.0000715;   2040.2626953
        2012;          12;  16163.1923828;   2924.3559570;   2507.3078613;    463.1507568;      0.0062704;  58516.4726562;   6568.4716797;    837.0297241;     91.8403625;    126.6698608;     13.7583151;      0.0001135;   2040.1024170
        2013;           1;  16160.8281250;   2923.9331055;   2507.4819336;    462.8611450;      0.0094491;  58515.0000000;   6578.5698242;    836.9073486;     91.8270798;    126.6786575;     13.7497129;      0.0001710;   2040.0511475
        2013;           2;  16158.7119141;   2922.8220215;   2507.1816406;    461.3352051;      0.0168655;  58513.8398438;   6590.3510742;    836.7977905;     91.7921906;    126.6634903;     13.7043848;      0.0003052;   2040.0104980
        2013;           3;  16156.1289062;   2921.1406250;   2506.7910156;    459.5968018;      0.0250474;  58512.5625000;   6604.9394531;    836.6640015;     91.7393875;    126.6437531;     13.6527433;      0.0004533;   2039.9660645
        2013;           4;  16151.9628906;   2918.0175781;   2506.0463867;    457.5325317;      0.0057480;  58510.7812500;   6627.7558594;    836.4483032;     91.6413040;    126.6061249;     13.5914211;      0.0001040;   2039.9041748
        2013;           5;  16147.1191406;   2912.9914551;   2503.7404785;    455.8356018;      0.0000000;  58509.3828125;   6655.5986328;    836.1973877;     91.4834595;    126.4896240;     13.5410137;      0.0000000;   2039.8551025
        2013;           6;  16144.4550781;   2910.9167480;   2502.8361816;    458.7966309;      0.0000000;  58507.6367188;   6668.3188477;    836.0594482;     91.4183044;    126.4439468;     13.6289730;      0.0000000;   2039.7941895
        2013;           7;  16142.6435547;   2909.9948730;   2502.5524902;    463.9474487;      0.0000000;  58505.5781250;   6675.0458984;    835.9656372;     91.3893509;    126.4296265;     13.7819834;      0.0000000;   2039.7225342
        2013;           8;  16141.8408203;   2910.4392090;   2501.0922852;    465.0322266;      0.0000000;  58503.6953125;   6681.8579102;    835.9240112;     91.4033051;    126.3558426;     13.8142071;      0.0000000;   2039.6571045
        2013;           9;  16141.1650391;   2910.8725586;   2499.8354492;    466.0340881;      0.0000000;  58501.9687500;   6687.6313477;    835.8890381;     91.4169083;    126.2923508;     13.8439684;      0.0000000;   2039.5968018
