"";"Year";"Month";"RF";"PET";"AET";"TF";"In";"Date"
"101";2013;5;82,497879;90,8102646;88,6090851;60,0455284;22,4523487;2013-05-01
"102";2013;6;54,0071678;102,3254013;96,6330948;37,5569534;16,4502106;2013-06-01
"103";2013;7;5,3802967;156,9083405;152,7210846;2,5621226;2,8181739;2013-07-01
"104";2013;8;0,6658783;119,8951035;13,2689381;0;0,6658783;2013-08-01
"105";2013;9;39,6685905;117,7861176;13,4617395;27,9258709;11,7427187;2013-09-01
"106";2013;10;56,9814224;106,0839005;21,5876751;39,9450645;17,0363617;2013-10-01
"107";2013;11;724,5911255;71,5655975;43,5438499;576,4246826;148,1662598;2013-11-01
"108";2013;12;397,2185669;40,4450531;17,3351994;313,7400208;83,4785843;2013-12-01
"109";2014;1;636,4997559;43,3682365;14,6274366;504,1899109;132,309845;2014-01-01
"110";2014;2;132,5275421;47,4672432;37,1531372;99,6279984;32,8995361;2014-02-01
"111";2014;3;258,2542114;76,5842743;53,6664047;193,4024506;64,8517532;2014-03-01
"112";2014;4;111,7077408;73,8422394;64,4866028;81,0631409;30,6446018;2014-04-01
"113";2014;5;82,497879;90,8102646;88,6090851;60,0455284;22,4523487;2014-05-01
"114";2014;6;54,0071678;102,3254013;96,6330948;37,5569534;16,4502106;2014-06-01
"115";2014;7;5,3802967;156,9083405;152,7210846;2,5621226;2,8181739;2014-07-01
"116";2014;8;0,6658783;119,8951035;13,2689381;0;0,6658783;2014-08-01
"117";2014;9;39,6685905;117,7861176;13,4617395;27,9258709;11,7427187;2014-09-01
"118";2014;10;56,9814224;106,0839005;21,5876751;39,9450645;17,0363617;2014-10-01
"119";2014;11;724,5911255;71,5655975;43,5438499;576,4246826;148,1662598;2014-11-01
"120";2014;12;397,2185669;40,4450531;17,3351994;313,7400208;83,4785843;2014-12-01
"121";2015;1;636,4997559;43,3682365;14,6274366;504,1899109;132,309845;2015-01-01
"122";2015;2;132,5275421;47,4672432;37,1531372;99,6279984;32,8995361;2015-02-01
"123";2015;3;258,2542114;76,5842743;53,6664047;193,4024506;64,8517532;2015-03-01
"124";2015;4;111,7077408;73,8422394;64,4866028;81,0631409;30,6446018;2015-04-01
"125";2015;5;82,497879;90,8102646;88,6090851;60,0455284;22,4523487;2015-05-01
"126";2015;6;54,0071678;102,3254013;96,6330948;37,5569534;16,4502106;2015-06-01
"127";2015;7;5,3802967;156,9083405;152,7210846;2,5621226;2,8181739;2015-07-01
"128";2015;8;0,6658783;119,8951035;13,2689381;0;0,6658783;2015-08-01
"129";2015;9;39,6685905;117,7861176;13,4617395;27,9258709;11,7427187;2015-09-01
"130";2015;10;56,9814224;106,0839005;21,5876751;39,9450645;17,0363617;2015-10-01
"131";2015;11;724,5911255;71,5655975;43,5438499;576,4246826;148,1662598;2015-11-01
"132";2015;12;397,2185669;40,4450531;17,3351994;313,7400208;83,4785843;2015-12-01
"133";2016;1;636,4997559;43,3682365;14,6274366;504,1899109;132,309845;2016-01-01
"134";2016;2;132,5275421;47,4672432;37,1531372;99,6279984;32,8995361;2016-02-01
"135";2016;3;258,2542114;76,5842743;53,6664047;193,4024506;64,8517532;2016-03-01
"136";2016;4;111,7077408;73,8422394;64,4866028;81,0631409;30,6446018;2016-04-01
"137";2016;5;82,497879;90,8102646;88,6090851;60,0455284;22,4523487;2016-05-01
"138";2016;6;54,0071678;102,3254013;96,6330948;37,5569534;16,4502106;2016-06-01
"139";2016;7;5,3802967;156,9083405;152,7210846;2,5621226;2,8181739;2016-07-01
"140";2016;8;0,6658783;119,8951035;13,2689381;0;0,6658783;2016-08-01
"141";2016;9;39,6685905;117,7861176;13,4617395;27,9258709;11,7427187;2016-09-01
"142";2016;10;56,9814224;106,0839005;21,5876751;39,9450645;17,0363617;2016-10-01
"143";2016;11;724,5911255;71,5655975;43,5438499;576,4246826;148,1662598;2016-11-01
"144";2016;12;397,2185669;40,4450531;17,3351994;313,7400208;83,4785843;2016-12-01
"145";2017;1;636,4997559;43,3682365;14,6274366;504,1899109;132,309845;2017-01-01
"146";2017;2;132,5275421;47,4672432;37,1531372;99,6279984;32,8995361;2017-02-01
"147";2017;3;258,2542114;76,5842743;53,6664047;193,4024506;64,8517532;2017-03-01
"148";2017;4;111,7077408;73,8422394;64,4866028;81,0631409;30,6446018;2017-04-01
"149";2017;5;82,497879;90,8102646;88,6090851;60,0455284;22,4523487;2017-05-01
"150";2017;6;54,0071678;102,3254013;96,6330948;37,5569534;16,4502106;2017-06-01
"151";2017;7;5,3802967;156,9083405;152,7210846;2,5621226;2,8181739;2017-07-01
"152";2017;8;0,6658783;119,8951035;13,2689381;0;0,6658783;2017-08-01
"153";2017;9;39,6685905;117,7861176;13,4617395;27,9258709;11,7427187;2017-09-01
"154";2017;10;56,9814224;106,0839005;21,5876751;39,9450645;17,0363617;2017-10-01
"155";2017;11;724,5911255;71,5655975;43,5438499;576,4246826;148,1662598;2017-11-01
"156";2017;12;397,2185669;40,4450531;17,3351994;313,7400208;83,4785843;2017-12-01
"157";2018;1;636,4997559;43,3682365;14,6274366;504,1899109;132,309845;2018-01-01
"158";2018;2;132,5275421;47,4672432;37,1531372;99,6279984;32,8995361;2018-02-01
"159";2018;3;258,2542114;76,5842743;53,6664047;193,4024506;64,8517532;2018-03-01
"160";2018;4;111,7077408;73,8422394;64,4866028;81,0631409;30,6446018;2018-04-01
"161";2018;5;82,497879;90,8102646;88,6090851;60,0455284;22,4523487;2018-05-01
"162";2018;6;54,0071678;102,3254013;96,6330948;37,5569534;16,4502106;2018-06-01
"163";2018;7;5,3802967;156,9083405;152,7210846;2,5621226;2,8181739;2018-07-01
"164";2018;8;0,6658783;119,8951035;13,2689381;0;0,6658783;2018-08-01
"165";2018;9;39,6685905;117,7861176;13,4617395;27,9258709;11,7427187;2018-09-01
"166";2018;10;56,9814224;106,0839005;21,5876751;39,9450645;17,0363617;2018-10-01
"167";2018;11;724,5911255;71,5655975;43,5438499;576,4246826;148,1662598;2018-11-01
"168";2018;12;397,2185669;40,4450531;17,3351994;313,7400208;83,4785843;2018-12-01
"169";2019;1;636,4997559;43,3682365;14,6274366;504,1899109;132,309845;2019-01-01
"170";2019;2;132,5275421;47,4672432;37,1531372;99,6279984;32,8995361;2019-02-01
"171";2019;3;258,2542114;76,5842743;53,6664047;193,4024506;64,8517532;2019-03-01
"172";2019;4;111,7077408;73,8422394;64,4866028;81,0631409;30,6446018;2019-04-01
"173";2019;5;82,497879;90,8102646;88,6090851;60,0455284;22,4523487;2019-05-01
"174";2019;6;54,0071678;102,3254013;96,6330948;37,5569534;16,4502106;2019-06-01
"175";2019;7;5,3802967;156,9083405;152,7210846;2,5621226;2,8181739;2019-07-01
"176";2019;8;0,6658783;119,8951035;13,2689381;0;0,6658783;2019-08-01
"177";2019;9;39,6685905;117,7861176;13,4617395;27,9258709;11,7427187;2019-09-01
"178";2019;10;56,9814224;106,0839005;21,5876751;39,9450645;17,0363617;2019-10-01
"179";2019;11;724,5911255;71,5655975;43,5438499;576,4246826;148,1662598;2019-11-01
"180";2019;12;397,2185669;40,4450531;17,3351994;313,7400208;83,4785843;2019-12-01
"181";2020;1;636,4997559;43,3682365;14,6274366;504,1899109;132,309845;2020-01-01
"182";2020;2;132,5275421;47,4672432;37,1531372;99,6279984;32,8995361;2020-02-01
"183";2020;3;258,2542114;76,5842743;53,6664047;193,4024506;64,8517532;2020-03-01
"184";2020;4;111,7077408;73,8422394;64,4866028;81,0631409;30,6446018;2020-04-01
"185";2020;5;82,497879;90,8102646;88,6090851;60,0455284;22,4523487;2020-05-01
"186";2020;6;54,0071678;102,3254013;96,6330948;37,5569534;16,4502106;2020-06-01
"187";2020;7;5,3802967;156,9083405;152,7210846;2,5621226;2,8181739;2020-07-01
"188";2020;8;0,6658783;119,8951035;13,2689381;0;0,6658783;2020-08-01
"189";2020;9;39,6685905;117,7861176;13,4617395;27,9258709;11,7427187;2020-09-01
"190";2020;10;56,9814224;106,0839005;21,5876751;39,9450645;17,0363617;2020-10-01
"191";2020;11;724,5911255;71,5655975;43,5438499;576,4246826;148,1662598;2020-11-01
"192";2020;12;397,2185669;40,4450531;17,3351994;313,7400208;83,4785843;2020-12-01
