"";"Ca_L1";"Mg_L1";"K_L1";"Na_L1";"Al_L1";"Si_L1";"P_L1";"Ca_L2";"Mg_L2";"K_L2";"Na_L2";"Al_L2";"Si_L2";"P_L2";"Ca_L3";"Mg_L3";"K_L3";"Na_L3";"Al_L3";"Si_L3";"P_L3";"Ca_L4";"Mg_L4";"K_L4";"Na_L4";"Al_L4";"Si_L4";"P_L4";"Ca_L5";"Mg_L5";"K_L5";"Na_L5";"Al_L5";"Si_L5";"P_L5";"Ca_L6";"Mg_L6";"K_L6";"Na_L6";"Al_L6";"Si_L6";"P_L6";"Ca_L7";"Mg_L7";"K_L7";"Na_L7";"Al_L7";"Si_L7";"P_L7";"Ca_L8";"Mg_L8";"K_L8";"Na_L8";"Al_L8";"Si_L8";"P_L8";"Date";"Total_Ca"
"72";0,0412373;0,0514026;0,0954903;0,0113151;0,3161083;0,4909495;0,0050668;0,0323307;0,0457834;0,0844459;0,0084347;0,2653231;0,4166721;0,0052701;0,0349699;0,0493854;0,0911489;0,0088425;0,2854813;0,4488437;0,0063897;0,0973196;0,0930345;0,0546414;0,0419262;0,3514345;0,7430274;0,0120777;0,0874712;0,0835002;0,0488611;0,0373122;0,3137434;0,6644392;0,0109873;0,0776329;0,0742868;0,0443164;0,0351111;0,2877991;0,6043454;0,0091852;0,0075804;0,0075246;0,0047046;0,0035656;0,0298951;0,0618134;0,0008854;0,0007291;0,000709;0,0004355;0,0003418;0,0028054;0,0058357;8,41e-05;2010-10-01;0,3792711
"73";0,0289679;0,0347132;0,0639649;0,0078856;0,2151482;0,3337084;0,0036892;0,0247741;0,0319009;0,0586884;0,006608;0,1916307;0,298943;0,0035648;0,0282433;0,035298;0,0653743;0,0075064;0,2159937;0,336082;0,0040269;0,0666913;0,0627442;0,0367987;0,0300985;0,2421445;0,5106792;0,0081094;0,0609729;0,057108;0,0331353;0,0269183;0,2174916;0,4608049;0,0075799;0,0576475;0,0541163;0,0315407;0,0256605;0,2071654;0,4380806;0,0071065;0,0065296;0,0062655;0,0038134;0,0031007;0,0249133;0,0518978;0,0007534;0,0005221;0,0005037;0,0003084;0,0002488;0,0020093;0,0041764;6,03e-05;2010-11-01;0,2743487
"74";0,0253334;0,0278097;0,0510373;0,0070147;0,1785008;0,2751377;0,002852;0,0219841;0,025196;0,0462942;0,006042;0,1590007;0,245839;0,0026078;0,0251038;0,0274007;0,0505984;0,0069019;0,1774155;0,2732706;0,0028815;0,0487226;0,0450987;0,0266309;0,0234139;0,1794065;0,3766301;0,0056794;0,0457358;0,0421058;0,0245491;0,0215308;0,1653712;0,3488365;0,005425;0,044383;0,0409008;0,0238372;0,0208171;0,1603913;0,3383741;0,0052878;0,0057804;0,005416;0,00323;0,0027619;0,0214909;0,0450403;0,000667;0,0004183;0,0003993;0,0002435;0,0002033;0,0016017;0,0033326;4,78e-05;2010-12-01;0,2174614
"75";0,0259211;0,0286336;0,0525782;0,0071789;0,1834114;0,2828063;0,0029177;0,0221889;0,0250843;0,046089;0,006118;0,1592047;0,245895;0,0025761;0,0253024;0,0269238;0,0496846;0,0070102;0,1762015;0,2708592;0,0027599;0,0449567;0,0414618;0,024518;0,0218852;0,1658671;0,3480011;0,0051821;0,0417648;0,0383114;0,0224264;0,0200587;0,1519638;0,3199807;0,00487;0,0399847;0,0367502;0,0215642;0,0192322;0,1459991;0,3071287;0,004662;0,004714;0,0044126;0,0026465;0,0022961;0,0176847;0,0369662;0,0005392;0,0003494;0,000333;0,0002034;0,0001718;0,0013433;0,0027916;3,97e-05;2011-01-01;0,205182
"76";0,0242308;0,026573;0,0488059;0,0067337;0,1707865;0,2631642;0,0026688;0,0150796;0,018925;0,0328904;0,0042912;0,1113882;0,1738488;0,0015302;0,0237462;0,0249031;0,0459183;0,006627;0,1638922;0,2516273;0,0024775;0,0424206;0,0391282;0,02315;0,0206666;0,15637;0,328249;0,0048549;0,0391723;0,0359573;0,0210923;0,0188824;0,142769;0,3005647;0,0045259;0,0368681;0,0339741;0,0200404;0,0178608;0,1354229;0,2845112;0,0042482;0,0040756;0,0038383;0,0023184;0,0019954;0,0154218;0,0321731;0,0004635;0,000316;0,0003012;0,000184;0,0001553;0,001214;0,0025237;3,59e-05;2011-02-01;0,1859092
"77";0,031377;0,0352563;0,0649623;0,0086872;0,2244899;0,3464612;0,0035801;0,0266105;0,0296901;0,0546569;0,0074146;0,1897376;0,2926109;0,0029065;0,0296953;0,0315595;0,0582778;0,0083004;0,206574;0,3173907;0,0030971;0,0482142;0,0449891;0,0269437;0,0235955;0,1800673;0,3769856;0,0054448;0,0461371;0,0425626;0,0251462;0,0223728;0,1693047;0,3559922;0,0052464;0,0448419;0,0413752;0,0244369;0,0217153;0,1645331;0,3459498;0,0051113;0,0047828;0,0044838;0,0026944;0,002334;0,0179355;0,0375141;0,0005413;0,0003621;0,000345;0,0002103;0,0001774;0,0013846;0,0028829;4,09e-05;2011-03-01;0,2320209
"78";0,0458166;0,053989;0,1001928;0,012718;0,3384522;0,523616;0,0052736;0,0371143;0,0442808;0,0822165;0,0102543;0,276401;0,4280183;0,0043863;0,0417491;0,0468428;0,0872343;0,0116161;0,3009439;0,4638476;0,0045889;0,0658085;0,0618128;0,0370009;0,0315035;0,2442818;0,5126693;0,0074509;0,0612828;0,057106;0,0338722;0,0291999;0,2248325;0,4732552;0,0069443;0,0580763;0,0542981;0,0323304;0,0277218;0,2141687;0,4501977;0,0065838;0,0051875;0,0049304;0,0029899;0,0025081;0,019624;0,0409839;0,0005877;0,0004046;0,0003893;0,0002383;0,0001957;0,0015511;0,0032294;4,6e-05;2011-04-01;0,3154397
"79";0,0593047;0,0752262;0,1384745;0,0166226;0,4551911;0,707915;0,0067441;0,0534944;0,0682369;0,1277888;0,0146759;0,417017;0,6482224;0,0067388;0,0601766;0,0709181;0,1330306;0,0167294;0,4484311;0,6929886;0,0067938;0,1034482;0,0975213;0,058192;0,0483875;0,3800989;0,8005886;0,0116849;0,0941839;0,0884685;0,0525365;0,0439136;0,3441692;0,7259114;0,0106463;0,0823484;0,0784303;0,0473009;0,038618;0,3067369;0,6437895;0,0093453;0,0067141;0,0065128;0,0039953;0,0031793;0,0256721;0,0535184;0,0007698;0,0005595;0,0005432;0,0003336;0,000265;0,0021429;0,0044652;6,42e-05;2011-05-01;0,4602298
"80";0,0798096;0,1032423;0,1939145;0,0221206;0,6291656;0,9781668;0,0095981;0,059811;0,0865023;0,1626435;0,0158914;0,5047044;0,791368;0,0091731;0,0712544;0,0921265;0,1749871;0,0194514;0,567467;0,8815791;0,0090407;0,1313813;0,1243699;0,074208;0,060573;0,4814207;1,015223;0,0148226;0,1229651;0,1159857;0,0686316;0,0560863;0,4464694;0,9438275;0,0139284;0,0998681;0,0960844;0,0583355;0,0462452;0,3740282;0,784259;0,0113804;0,0084988;0,0082296;0,0050385;0,0039849;0,0323633;0,0675303;0,000976;7e-04;0,0006794;0,0004168;0,0003281;0,0026719;0,0055722;8,05e-05;2011-06-01;0,5742883
"81";0,0827826;0,1236053;0,2337801;0,0220907;0,7179043;1,1267198;0,0124894;0,0537178;0,0862161;0,1591574;0,0133443;0,4755479;0,7539495;0,0108683;0,0789681;0,1027255;0,1957095;0,0217727;0,6341363;0,9847444;0,0094365;0,1498221;0,1435654;0,0864309;0,0684605;0,5561379;1,1689022;0,0170094;0,1504978;0,1435665;0,084666;0,0660354;0,5437102;1,1515479;0,0174338;0,1185302;0,1145313;0,0697252;0,0545505;0,4458979;0,933885;0,0135148;0,0105426;0,0102118;0,0062347;0,0048916;0,0401089;0,0837046;0,0012106;0,000899;0,0008686;0,0005286;0,0004162;0,0034052;0,0071147;0,0001032;2011-07-01;0,6457602
"82";0,083782;0,1313197;0,2494555;0,0223637;0,7553704;1,1880223;0,0126109;0,0592649;0,097046;0,1798515;0,0147604;0,5340326;0,8470926;0,0119199;0,0898551;0,1199959;0,2295974;0,0246312;0,7350739;1,1431133;0,01122;0,1489207;0,1458711;0,0898548;0,0681447;0,5676898;1,1852038;0,0171322;0,1589646;0,1529306;0,0919048;0,0715058;0,5883543;1,2380967;0,0180533;0,1188396;0,1176818;0,0730867;0,0542058;0,4578761;0,9534316;0,0138482;0,0104849;0,0104044;0,0064929;0,0048604;0,0410293;0,0850365;0,0012205;0,0009356;0,0009202;0,0005698;0,0004335;0,0036245;0,0075307;0,000108;2011-08-01;0,6710474
"83";0,0648988;0,0878229;0,1651557;0,0179986;0,5304953;0,8266227;0,0075824;0,0457401;0,0728045;0,1340949;0,0113986;0,402678;0,6381493;0,0090909;0,0689531;0,0889895;0,1690973;0,0189509;0,5497665;0,8536497;0,0083664;0,1084927;0,1079719;0,0671953;0,0495599;0,419869;0,8733845;0,0127565;0,1215374;0,1171821;0,0710834;0,0557768;0,4559747;0,9555916;0,0138436;0,0931789;0,0927861;0,0578279;0,0426534;0,3616956;0,7516906;0,010951;0,0096861;0,0096872;0,0060764;0,0044772;0,0381566;0,0789624;0,0011377;0,000914;0,0008981;0,0005557;0,0004233;0,0035351;0,0073483;0,0001054;2011-09-01;0,5134011
"84";0,0384314;0,0466008;0,0858746;0,0107832;0,2894711;0,4485929;0,0040525;0,0284163;0,0418139;0,0762481;0,0071854;0,2363965;0,3730867;0,005243;0,0405413;0,0492595;0,0922991;0,0111379;0,3088949;0,4784525;0,0047881;0,0631678;0,0626452;0,0389326;0,0296517;0,2463641;0,5112838;0,0073644;0,0720467;0,0687819;0,0416283;0,034003;0,271458;0,5675954;0,0082539;0,0563214;0,05553;0,034486;0,0266042;0,2196218;0,4555564;0,0065443;0,0072709;0,0072611;0,0045536;0,0034091;0,028779;0,0594665;0,0008543;0,000717;0,0006982;0,0004297;0,0003366;0,0027645;0,0057475;8,27e-05;2011-10-01;0,3069128
"85";0,0283036;0,0344705;0,0635014;0,0076858;0,2123452;0,3297397;0,0036563;0,0241334;0,0314396;0,057797;0,0064187;0,187952;0,2934747;0,0035239;0,0291157;0,0345055;0,0640881;0,0079088;0,2167671;0,3356882;0,0036479;0,0594286;0,0558845;0,0333924;0,0282864;0,2215884;0,4640746;0,0068808;0,0539117;0,0503691;0,0298898;0,0255925;0,1989272;0,4177878;0,0062296;0,045936;0,0435103;0,0263173;0,0221993;0,1737764;0,3626846;0,0052494;0,0050923;0,0050692;0,0031773;0,0024311;0,0202534;0,0417854;0,0005951;0,0005288;0,0005092;0,0003111;0,0002518;0,0020289;0,0042205;6,1e-05;2011-11-01;0,2464501
"86";0,024678;0,0279157;0,051231;0,0067805;0,1768851;0,2732938;0,0029268;0,0212751;0,0251807;0,0462319;0,0057942;0,156652;0,242842;0,0026762;0,0246924;0,0273996;0,0506029;0,0067641;0,1762239;0,2717704;0,0029012;0,0480161;0,0444975;0,0263431;0,0231641;0,1774262;0,3721356;0,0055784;0,0439752;0,0405168;0,0237925;0,0210613;0,1605995;0,3378959;0,0051269;0,0409366;0,0378166;0,022344;0,0197972;0,1507467;0,31649;0,0047306;0,0050326;0,004777;0,0028976;0,0024407;0,0191266;0,0398688;0,0005751;0,0004028;0,0003853;0,0002354;0,0001958;0,0015478;0,0032174;4,61e-05;2011-12-01;0,2090088
"87";0,0261747;0,0288492;0,0529775;0,0072381;0,1848357;0,2849888;0,0029798;0,0223968;0,0251379;0,0461866;0,006182;0,1599835;0,2469715;0,0025827;0,0254535;0,0267235;0,0492804;0,0070795;0,1757998;0,2699683;0,0027073;0,0420695;0,0390285;0,0233138;0,0207543;0,1571426;0,3287529;0,004772;0,0397518;0,0365244;0,0215508;0,0194186;0,1460605;0,3068306;0,0045436;0,0386756;0,0355215;0,0209418;0,0188697;0,1419625;0,2982938;0,004427;0,0045975;0,0043048;0,0025861;0,0022493;0,0172499;0,0360693;0,0005206;0,0003459;0,0003295;0,000201;0,00017;0,0013249;0,0027572;3,91e-05;2012-01-01;0,1994653
"88";0,0242345;0,0268295;0,0492948;0,006707;0,1716828;0,264762;0,0027474;0,0211125;0,0237588;0,0436873;0,0058292;0,1510898;0,233266;0,0024356;0,0238494;0,0250084;0,0461194;0,006652;0,1645898;0,252701;0,0024979;0,0406669;0,0376535;0,0224169;0,0199669;0,151018;0,3164801;0,0046086;0,0380774;0,0349682;0,0205958;0,018533;0,1394167;0,2932067;0,0043447;0,0326345;0,0304418;0,0182729;0,0161189;0,1223918;0,2559414;0,0036645;0,0039471;0,0037249;0,0022536;0,0019363;0,0149347;0,0311742;0,0004446;0,0003075;0,0002938;0,0001795;0,000151;0,0011798;0,0024549;3,47e-05;2012-02-01;0,1848298
"89";0,031488;0,0355257;0,0654725;0,008693;0,2257113;0,3484896;0,003664;0,0267518;0,0301507;0,0555583;0,0074143;0,1918413;0,296111;0,0030309;0,0299081;0,031731;0,058613;0,0083525;0,2078392;0,3193059;0,0031375;0,0468166;0,0438411;0,0263489;0,0229591;0,1755435;0,367228;0,0052648;0,0447024;0,0413498;0,0245342;0,021789;0,1648245;0,3462112;0,005047;0,0433234;0,040065;0,0237658;0,021114;0,1596844;0,3354442;0,0048915;0,0046293;0,0043528;0,0026225;0,0022632;0,0173932;0,0363772;0,0005203;0,0003494;0,0003343;0,0002041;0,0001709;0,0013368;0,0027846;3,93e-05;2012-03-01;0,227969
"90";0,0427187;0,0504591;0,0927603;0,0120037;0,3141824;0,4863023;0,0046108;0,0369648;0,0442784;0,0822249;0,0102053;0,2760077;0,4275241;0,0043886;0,0417846;0,0470198;0,087618;0,0116109;0,3018819;0,4653797;0,0046255;0,0667568;0,0625584;0,0373547;0,0319272;0,2469928;0,5187922;0,0075559;0,0608496;0,056695;0,0336375;0,0290263;0,2232151;0,4699015;0,0068799;0,0570723;0,0534048;0,0318437;0,0272949;0,2106728;0,4428011;0,0064479;0,0051289;0,0048756;0,0029551;0,0024785;0,0193652;0,0404747;0,0005789;0,0004083;0,0003915;0,0002389;0,0001972;0,0015563;0,0032454;4,62e-05;2012-04-01;0,311684
"91";0,0638941;0,0791451;0,1472194;0,0178221;0,4870988;0,7557352;0,0073283;0,0517305;0,0690754;0,129396;0,0139883;0,414542;0,6466036;0,0071142;0,0606952;0,0747412;0,1409568;0,0166066;0,4664343;0,7228969;0,0075147;0,1083744;0,1019695;0,0605546;0,0503353;0,396591;0,8360602;0,0123146;0,0967071;0,0906397;0,0536206;0,0449133;0,3518609;0,7429643;0,0109524;0,0841335;0,0798361;0,0479749;0,0394324;0,3118882;0,6554139;0,0095282;0,006702;0,0064896;0,0039736;0,0031713;0,0255389;0,0532932;0,0007668;0,000539;0,0005256;0,0003232;0,0002545;0,0020665;0,0043063;6,19e-05;2012-05-01;0,4727758
"92";0,0780897;0,1009022;0,1888429;0,0217297;0,613769;0,9543476;0,0091998;0,0559331;0,083317;0,1563901;0,0147404;0,4805949;0,7552516;0,0089277;0,0667433;0,0904536;0,1720835;0,0180836;0,548861;0,8551655;0,0088483;0,1344609;0,1273547;0,0758016;0,0615795;0,4920701;1,0379587;0,0152418;0,1244071;0,1174036;0,0693371;0,056423;0,4507976;0,9535127;0,0141464;0,1013018;0,097245;0,0589179;0,0469084;0,3785083;0,7941016;0,0115256;0,0086825;0,0083724;0,0051074;0,0040705;0,0329241;0,0687668;0,0009949;0,0007123;0,0006885;0,0004209;0,000334;0,0027082;0,0056528;8,17e-05;2012-06-01;0,5703307
"93";0,0858643;0,1259459;0,2383404;0,023018;0,7362875;1,1541009;0,0126445;0,0591342;0,0924037;0,1739542;0,0155456;0,5269282;0,8300464;0,0095561;0,0760219;0,1071421;0,204475;0,0204453;0,6419479;1,0025245;0,0106017;0,1375735;0,1334793;0,0815365;0,0632912;0,5209908;1,0891522;0,0157226;0,1439395;0,1378113;0,0819973;0,0640624;0,5267736;1,1116635;0,0165453;0,1108247;0,1081771;0,0664972;0,0510588;0,4223431;0,8815886;0,0127427;0,0088453;0,0087595;0,0054525;0,0041117;0,0344537;0,0715009;0,0010329;0,0007407;0,0007332;0,0004563;0,0003444;0,0028845;0,0059862;8,65e-05;2012-07-01;0,6229441
"94";0,0667466;0,1101346;0,2010696;0,0159408;0,5954278;0,9481633;0,0151358;0,066363;0,1053811;0,1988708;0,0173979;0,5982882;0,9431999;0,0109374;0,0756158;0,1175772;0,220458;0,0187567;0,6611033;1,0444722;0,0153673;0,1503117;0,1472171;0,0906911;0,0688282;0,5736403;1,1971961;0,017269;0,150213;0,1450723;0,0879306;0,0683201;0,5619054;1,1789241;0,0170471;0,1199981;0,1186387;0,0735985;0,0547656;0,461625;0,9616027;0,0139567;0,0095193;0,009562;0,0059933;0,0043605;0,037354;0,0774167;0,001129;0,0008502;0,0008443;0,0005261;0,000392;0,0033072;0,0068674;9,95e-05;2012-08-01;0,6396177
"95";0,0487798;0,0788636;0,1445492;0,0120593;0,4335734;0,6881849;0,0098381;0,0514192;0,0791174;0,1484724;0,0135172;0,4524525;0,7123508;0,0082656;0,0619243;0,0915552;0,1728314;0,0160578;0,5316118;0,8349766;0,0104078;0,1115534;0,1105603;0,0686911;0,0511425;0,430934;0,8966509;0,0130452;0,1173815;0,1135339;0,069172;0,0540339;0,4425518;0,9262725;0,0133946;0,0916141;0,0914575;0,0570483;0,0418332;0,3559321;0,739639;0,0108047;0,0087894;0,0089107;0,0055995;0,00399;0,034632;0,0717289;0,0010552;0,0008288;0,0008224;0,0005119;0,0003816;0,0032164;0,0066833;9,7e-05;2012-09-01;0,4922905
"96";0,0392416;0,0516425;0,0958055;0,0105627;0,3100518;0,483701;0,0054263;0,033218;0,0465789;0,0860533;0,0087122;0,2713594;0,4257188;0,0052846;0,0384494;0,051831;0,0966314;0,0100929;0,3090852;0,4831597;0,0059373;0,086077;0,0820468;0,0493549;0,0401681;0,3224074;0,6750949;0,0099379;0,0689357;0,0661479;0,0402636;0,0326379;0,2615023;0,5458902;0,0078965;0,0546592;0,0541624;0,0337054;0,0257421;0,2137647;0,4431919;0,006373;0,0065471;0,0066471;0,0041732;0,0030086;0,0259441;0,0536597;0,0007837;0,0006406;0,0006317;0,0003921;0,0002998;0,0024882;0,005167;7,46e-05;2012-10-01;0,3277686
"97";0,0292671;0,0348444;0,0642088;0,0079708;0,2164453;0,3355776;0,0037183;0,0251907;0,0321394;0,0591458;0,0067272;0,193702;0,3019806;0,0036041;0,0296603;0,0354141;0,0657266;0,0080072;0,2213412;0,3430773;0,0038649;0,0635211;0,0594716;0,0352192;0,0298479;0,2339442;0,4915447;0,0074207;0,0562769;0,0524198;0,0309392;0,0265394;0,2061184;0,4337439;0,0065302;0,0535772;0,0498827;0,0294758;0,0253683;0,1964768;0,4133286;0,0061906;0,006671;0,0063429;0,0038346;0,0031767;0,0251006;0,0524955;0,0007614;0,0007352;0,0006898;0,0003963;0,0003103;0,0025638;0,0054669;9,45e-05;2012-11-01;0,2648995
"98";0,0252626;0,0281136;0,0515975;0,0069531;0,1792318;0,276606;0,0029649;0,0220997;0,0253832;0,0466311;0,0060563;0,159874;0,2472715;0,0026744;0,0254406;0,0271442;0,0501005;0,0070388;0,1774212;0,272799;0,0028017;0,0462191;0,0428734;0,0255216;0,0225715;0,1718474;0,3599288;0,0052909;0,0430333;0,0396183;0,0233405;0,0208256;0,1577387;0,3315986;0,004954;0,0417484;0,0384083;0,0226132;0,0202054;0,1528779;0,3214692;0,0048025;0,0054944;0,0051525;0,0030885;0,0026557;0,0205081;0,0429535;0,0006242;0,0002955;0,0003009;0,0001844;0,0001364;0,0011599;0,0024098;3,46e-05;2012-12-01;0,2095936
"99";0,0259319;0,0283042;0,0519468;0,0072185;0,1822948;0,2807963;0,0028164;0,0221949;0,0250994;0,0461165;0,0061182;0,1592679;0,2460016;0,0025812;0,025365;0,0268016;0,0494424;0,0070425;0,1758896;0,2702344;0,0027285;0,0438708;0,0404963;0,0240278;0,0215044;0,1624676;0,3405912;0,0050108;0,0402295;0,036935;0,02175;0,0195855;0,147466;0,3099546;0,0046175;0,0387649;0,0356257;0,0210004;0,0188767;0,1423146;0,2990009;0,0044522;0,0043387;0,0040982;0,0024824;0,0021297;0,0164576;0,0343253;0,0004901;0,0002933;0,0002877;0,000178;0,0001431;0,0011488;0,002381;3,31e-05;2013-01-01;0,200989
"100";0,0238527;0,0258594;0,0474111;0,0066821;0,1670621;0,2571525;0,0024815;0,0206437;0,0237292;0,0436338;0,0056748;0,1496188;0,2313614;0,0024507;0,0237674;0,0254549;0,0470155;0,0065813;0,1661982;0,2555819;0,0026079;0,0424666;0,0391615;0,0231643;0,0206879;0,1564839;0,32852;0,0048595;0,0381841;0,0350981;0,020674;0,0185454;0,1398865;0,2941263;0,0043746;0,0349714;0,0323673;0,0192507;0,0171371;0,1297614;0,2719617;0,0039776;0,0037772;0,0035935;0,0021891;0,0018553;0,0144368;0,0300603;0,0004263;0,0002799;0,000272;0,0001677;0,0001371;0,0010892;0,00226;3,16e-05;2013-02-01;0,187943
"101";0,0304437;0,0340029;0,0625409;0,0085055;0,2172983;0,3351065;0,0032588;0,0252734;0,0303395;0,0559175;0,006893;0,1881021;0,2917479;0,0031775;0,0294492;0,0328201;0,0608261;0,0080993;0,2111238;0,3255344;0,0034006;0,0529226;0,0489253;0,0289024;0,025519;0,1944364;0,4086191;0,0060798;0,0479169;0,0441185;0,0259171;0,0229992;0,17468;0,36786;0,0055158;0,0427085;0,0396905;0,0236482;0,0207998;0,1585873;0,3324183;0,0048581;0,0043211;0,0041186;0,0025116;0,0021174;0,0165351;0,03442;0,0004888;0,0003383;0,000326;0,0002002;0,0001657;0,0013073;0,0027161;3,82e-05;2013-03-01;0,2333737
"102";0,0437509;0,0519966;0,09626;0,0122144;0,3249826;0,5029943;0,0048469;0,0339852;0,0446578;0,0828785;0,0091311;0,2680107;0,4181188;0,0047624;0,0402075;0,0487071;0,0911078;0,0109462;0,3045324;0,4719262;0,0050416;0,073101;0,0681448;0,0402022;0,034325;0,266934;0,5624141;0,008427;0,0648742;0,0603141;0,0354996;0,0304803;0,2360412;0,4978257;0,0074585;0,0571354;0,0536532;0,0320796;0,0272742;0,2121089;0,4450271;0,0065069;0,0050136;0,0048005;0,002931;0,0024272;0,0191746;0,0399278;0,0005712;0,0003986;0,0003845;0,000236;0,0001929;0,0015344;0,003191;4,54e-05;2013-04-01;0,3184664
"103";0,0635087;0,0794634;0,1482629;0,0176621;0,4887025;0,7585328;0,0073722;0,0455703;0,0661471;0,1231664;0,011933;0,3822457;0,6005068;0,0074216;0,053369;0,0727721;0,1372911;0,0142443;0,437095;0,6823331;0,0076425;0,1114926;0,1048412;0,0619037;0,0511474;0,4054198;0,8561102;0,0127829;0,1011969;0,0950806;0,0558769;0,0459751;0,3657174;0,7735906;0,0116796;0,0860651;0,0817373;0,0490901;0,0402023;0,3198361;0,671459;0,0098065;0,0071399;0,0068767;0,0042026;0,0033909;0,0272624;0,0568103;0,0008196;0,0005988;0,0005758;0,0003514;0,0002843;0,0022801;0,0047549;6,86e-05;2013-05-01;0,4689413
"104";0,0775184;0,1064209;0,2009227;0,0211327;0,6369213;0,9939389;0,010287;0,0528325;0,0810929;0,1514574;0,0136846;0,4603671;0,7256958;0,0091223;0,0621097;0,090342;0,1713354;0,0163989;0,5316641;0,8330765;0,0095364;0,1268014;0,1219684;0,0734881;0,0577505;0,4733615;0,9931239;0,0145553;0,1269389;0,1212544;0,0713904;0,0552819;0,4582675;0,9704077;0,0149772;0,1038841;0,0998718;0,0604769;0,0479201;0,3895892;0,8163285;0,0118567;0,0088808;0,008594;0,005248;0,0041454;0,0338929;0,0706515;0,0010228;0,0007563;0,0007289;0,0004434;0,0003527;0,0028685;0,0059893;8,7e-05;2013-06-01;0,5597221
"105";0,0665156;0,107083;0,1969002;0,0162699;0,5865667;0,9312331;0,014174;0,048727;0,0790358;0,1442741;0,0117776;0,4303627;0,6843171;0,0106307;0,0713509;0,1070527;0,2028466;0,0185367;0,620443;0,9748239;0,0119517;0,122635;0,1208583;0,0749027;0,0564908;0,4730237;0,9843066;0,0142184;0,1458192;0,1399804;0,0831405;0,0641448;0,532375;1,1243021;0,0169146;0,1160433;0,112875;0,0691309;0,0534283;0,4410995;0,9212251;0,0132837;0,0090539;0,0089767;0,0056048;0,0042314;0,0355863;0,0736497;0,0010538;0,0007985;0,0007845;0,000486;0,0003727;0,0031016;0,0064381;9,24e-05;2013-07-01;0,5809434
"106";0,0770054;0,1262163;0,2370899;0,0198281;0,7055247;1,1156856;0,0137219;0,0536915;0,0868441;0,1571816;0,0125449;0,4673908;0,7449847;0,0128995;0,0831225;0,1240381;0,2363327;0,0218034;0,7239647;1,1359291;0,0133741;0,1474337;0,1446559;0,0892343;0,0674558;0,5631465;1,1751118;0,0169895;0,1641006;0,1577673;0,0943366;0,0730337;0,6034503;1,2722322;0,0187189;0,12985;0,127125;0,0782855;0,0594713;0,4956245;1,034302;0,0149008;0,0100343;0,0100319;0,0062954;0,004648;0,0396021;0,0819058;0,0011761;0,0009303;0,0009147;0,0005664;0,0004311;0,003601;0,0074836;0,0001074;2013-08-01;0,6661683
"107";0,0749633;0,101333;0,1908846;0,0203406;0,6075709;0,9477506;0,0102197;0,0540788;0,0822316;0,1525673;0,0136971;0,4628077;0,7306087;0,0102705;0,0682078;0,0952853;0,18062;0,0180773;0,5674851;0,8870945;0,0102864;0,1461918;0,1405438;0,0845722;0,0662837;0,5434408;1,1417931;0,01669;0,1308869;0,1253382;0,0751676;0,0593872;0,4839597;1,0182813;0,0149046;0,1020437;0,1002446;0,0619662;0,0470354;0,3921238;0,8167406;0,0118007;0,0094841;0,009521;0,0059868;0,0043797;0,0375083;0,0775468;0,0011182;0,00091;0,0008933;0,0005524;0,0004214;0,0035123;0,007305;0,000105;2013-09-01;0,5867664
"108";0,0408536;0,0519065;0,096416;0,011127;0,3164878;0,4923202;0,0052648;0,0336754;0,0471526;0,0869625;0,0087764;0,2739147;0,4299317;0,0055283;0,0408182;0,0534925;0,099899;0,0108175;0,3230225;0,5037673;0,0059999;0,0976829;0,09228;0,054531;0,044473;0,3568053;0,7522106;0,0114269;0,0855243;0,0805692;0,0476202;0,0392298;0,3123634;0,6585308;0,00993;0,0741348;0,0705024;0,0424257;0,0347966;0,2774011;0,5810343;0,0085106;0,0071993;0,0072037;0,0045235;0,0033748;0,0285608;0,0589824;0,0008472;0,0007042;0,0006864;0,0004229;0,0003309;0,0027163;0,0056472;8,13e-05;2013-10-01;0,3805927
"109";0,0276271;0,034445;0,0633607;0,0074322;0,2097303;0,3263729;0,0037759;0,0230542;0,0309195;0,0565242;0,0060128;0,1814925;0,2843546;0,0037114;0,0270623;0,0346814;0,0641534;0,007142;0,2099431;0,3273242;0,0040039;0,0676693;0,0634505;0,0371096;0,030575;0,2446686;0,5165887;0,0082056;0,0597923;0,0559939;0,0327132;0,0270254;0,2158389;0,4559188;0,0072433;0,0529401;0,0497524;0,0295575;0,024861;0,1959615;0,4111781;0,0062019;0,0051018;0,005078;0,0031834;0,0024368;0,0203013;0,0418769;0,0005962;0,0005004;0,0004846;0,000298;0,0002393;0,0019339;0,0040162;5,77e-05;2013-11-01;0,2637475
"110";0,0232449;0,0278924;0,05106;0,0062654;0,1718736;0,2669007;0,0031104;0,0198061;0,0247967;0,0453596;0,0052928;0,150197;0,2339827;0,0027852;0,0223196;0,0274013;0,0503966;0,0059092;0,1680417;0,2613947;0,0032152;0,0519334;0,0482986;0,0281746;0,0238144;0,1878514;0,3961456;0,0063675;0,046574;0,0431948;0,025091;0,0212447;0,1673423;0,35352;0,0057352;0,0456805;0,0424479;0,0245703;0,0204547;0,1630212;0,3449492;0,005754;0,0050597;0,0048333;0,0029473;0,0024535;0,0194248;0,0403758;0,0005822;0,0003915;0,0003764;0,000231;0,0001906;0,0015154;0,003144;4,49e-05;2013-12-01;0,2150097
