"";"Month";"Year";"Dry weight";"N";"Ca";"Mg";"K";"S";"P";"Date"
"248";8;2025;284470,84375;172,5162811;195,8361511;26,9245758;125,1517105;15,6495743;21,666441;2025-08-01
"249";9;2025;285308;172,9057465;196,4183197;26,998455;125,4550705;15,6868935;21,7012825;2025-09-01
"250";10;2025;285309,0625;172,907547;196,4183197;26,9984531;125,4549789;15,6869736;21,7015896;2025-10-01
"251";11;2025;285309,71875;172,9077148;196,4183197;26,9984531;125,4547424;15,6869812;21,7016354;2025-11-01
"252";12;2025;285310,875;172,9078064;196,4183197;26,9984531;125,4546814;15,6869841;21,7016468;2025-12-01
"253";1;2026;285312,125;172,9078522;196,4183197;26,9984531;125,4546432;15,686986;21,7016563;2026-01-01
"254";2;2026;285313,40625;172,9078827;196,4183197;26,9984531;125,4546432;15,6869917;21,7016678;2026-02-01
"255";3;2026;285316,03125;172,90802;196,4183197;26,9984531;125,4546051;15,6870136;21,7017021;2026-03-01
"256";4;2026;285443,84375;172,9246368;196,4275055;26,9993477;125,4870834;15,6893063;21,7042618;2026-04-01
"257";5;2026;287534,28125;173,6873016;197,2461548;27,1049366;126,1844025;15,7805576;21,7991428;2026-05-01
"258";6;2026;289186,90625;174,318924;198,2631073;27,2376347;126,7395554;15,8559446;21,836153;2026-06-01
"259";7;2026;290473,625;174,9256897;199,064682;27,3428307;127,1782913;15,9145708;21,869257;2026-07-01
"260";8;2026;291221,90625;175,2723846;199,5966949;27,4151306;127,4805679;15,9472017;21,891449;2026-08-01
"261";9;2026;291986,53125;175,6283569;200,129837;27,4830952;127,7599258;15,9814978;21,9160652;2026-09-01
"262";10;2026;291987,625;175,6301117;200,129837;27,4830952;127,7598267;15,9815798;21,9163704;2026-10-01
"263";11;2026;291988,28125;175,6302948;200,129837;27,4830952;127,7595749;15,9815865;21,9164162;2026-11-01
"264";12;2026;291989,4375;175,6303558;200,129837;27,4830971;127,7595291;15,9815903;21,9164257;2026-12-01
"265";1;2027;291990,59375;175,6304016;200,129837;27,4830971;127,7595139;15,9815922;21,9164333;2027-01-01
"266";2;2027;291991,8125;175,6304626;200,129837;27,4830952;127,7595062;15,9815969;21,9164467;2027-02-01
"267";3;2027;291994,15625;175,6305695;200,129837;27,4830952;127,7594757;15,9816189;21,9164791;2027-03-01
"268";4;2027;292119,5625;175,6472321;200,1389008;27,4839783;127,7918549;15,9839239;21,9190311;2027-04-01
"269";5;2027;294240,90625;176,480484;200,9870148;27,5957394;128,4972382;16,0816689;21,9643688;2027-05-01
"270";6;2027;295589,1875;177,1148224;201,8266449;27,7059822;128,9580841;16,1297836;21,9941692;2027-06-01
"271";7;2027;296647,03125;177,6084137;202,4940948;27,7941723;129,3257751;16,1787605;22,0214748;2027-07-01
"272";8;2027;297141,46875;177,8313141;202,8542786;27,8435173;129,5342102;16,2010345;22,0366631;2027-08-01
"273";9;2027;297681,75;178,0776367;203,2423553;27,8941879;129,738205;16,2258854;22,0544205;2027-09-01
"274";10;2027;297682,75;178,0792236;203,2424316;27,8941879;129,7381134;16,2259579;22,0547047;2027-10-01
"275";11;2027;297683,34375;178,079361;203,2424316;27,8941879;129,7378845;16,2259636;22,0547466;2027-11-01
"276";12;2027;297684,40625;178,079422;203,2424316;27,8941879;129,7378387;16,2259674;22,0547523;2027-12-01
"277";1;2028;297685,4375;178,079483;203,2424316;27,8941879;129,7378082;16,2259693;22,05476;2028-01-01
"278";2;2028;297686,53125;178,0795135;203,2424316;27,8941879;129,7378082;16,225975;22,0547676;2028-02-01
"279";3;2028;297688,6875;178,0796204;203,2424316;27,8941879;129,7377777;16,2259941;22,0548038;2028-03-01
"280";4;2028;297813,5625;178,0958557;203,2513733;27,89505;129,7707825;16,2282658;22,0572929;2028-04-01
"281";5;2028;299978,84375;178,9400482;204,1187439;28,0094452;130,4893036;16,3285751;22,1039753;2028-05-01
"282";6;2028;301292;179,5554352;204,9367828;28,116663;130,9372101;16,375351;22,1331444;2028-06-01
"283";7;2028;301803,09375;179,7844391;205,2750702;28,1620216;131,1239624;16,3998394;22,1471786;2028-07-01
"284";8;2028;302239,625;179,9796143;205,5938873;28,2057419;131,3087006;16,4195499;22,1606541;2028-08-01
"285";9;2028;302728,625;180,2011871;205,9452362;28,2518539;131,4936066;16,4420586;22,1766567;2028-09-01
"286";10;2028;302729,5625;180,2026367;205,9454346;28,2518539;131,4935455;16,4421234;22,1769142;2028-10-01
"287";11;2028;302730,03125;180,202774;205,9454346;28,2518539;131,4933167;16,442131;22,1769466;2028-11-01
"288";12;2028;302730,96875;180,2028351;205,9454346;28,2518539;131,4932556;16,4421349;22,1769581;2028-12-01
"289";1;2029;302732,03125;180,2028809;205,9454346;28,2518539;131,4932404;16,4421368;22,1769638;2029-01-01
"290";2;2029;302733,125;180,2029114;205,9454498;28,2518539;131,4932251;16,4421406;22,1769714;2029-02-01
"291";3;2029;302735,25;180,2030182;205,9454498;28,2518539;131,4932098;16,4421597;22,177002;2029-03-01
"292";4;2029;302859,125;180,2190704;205,9542999;28,2527084;131,5256042;16,4444084;22,1794662;2029-04-01
"293";5;2029;305028,8125;181,0700989;206,8267212;28,3679905;132,2401733;16,5455685;22,2267685;2029-05-01
"294";6;2029;306486,03125;181,749939;207,7337952;28,4868145;132,7372894;16,5975456;22,2650318;2029-06-01
"295";7;2029;307634,09375;182,2819366;208,4565735;28,5820351;133,1348572;16,6506062;22,294939;2029-07-01
"296";8;2029;308370,65625;182,6192322;208,9716034;28,6515713;133,4348755;16,683033;22,3169155;2029-08-01
"297";9;2029;308909,5625;182,8630829;209,3544464;28,7026501;133,6379242;16,7077999;22,3345509;2029-09-01
"298";10;2029;308910,53125;182,8644562;209,3548126;28,7026501;133,6378479;16,7078667;22,3348103;2029-10-01
"299";11;2029;308911;182,8646088;209,3548126;28,7026501;133,6376343;16,7078724;22,3348408;2029-11-01
"300";12;2029;308911,9375;182,8646545;209,3548126;28,7026501;133,6375885;16,7078762;22,3348503;2029-12-01
"301";1;2030;308913,15625;182,8646851;209,3548126;28,7026501;133,637558;16,7078781;22,3348598;2030-01-01
"302";2;2030;308914,3125;182,8647156;209,3548126;28,7026501;133,637558;16,7078819;22,3348694;2030-02-01
"303";3;2030;308916,71875;182,8648376;209,3548126;28,7026501;133,6375427;16,7079029;22,334898;2030-03-01
"304";4;2030;309037,34375;182,8801117;209,3633575;28,703476;133,6681824;16,7100258;22,3372498;2030-04-01
"305";5;2030;311075,59375;183,599411;210,1652374;28,8072052;134,3428192;16,7997322;22,3817749;2030-05-01
"306";6;2030;312444,59375;184,2417603;211,0190735;28,9194489;134,8127747;16,8487511;22,421936;2030-06-01
"307";7;2030;313390,75;184,6797943;211,621109;28,9992828;135,1453094;16,8929405;22,4474487;2030-07-01
"308";8;2030;314118,0625;185,0144806;212,134201;29,0687943;135,4433136;16,9251041;22,4696445;2030-08-01
"309";9;2030;314856,09375;185,3555908;212,6520386;29,1367359;135,7165222;16,9586143;22,4934731;2030-09-01
"310";10;2030;314857,15625;185,3571014;212,6522675;29,1367359;135,7164459;16,9586887;22,4937592;2030-10-01
"311";11;2030;314857,78125;185,3572388;212,6522675;29,1367359;135,7162476;16,9586945;22,4937954;2030-11-01
"312";12;2030;314858,8125;185,3573151;212,6522675;29,1367359;135,7161713;16,9586983;22,4938049;2030-12-01
"313";1;2031;314859,875;185,3573608;212,6522675;29,1367359;135,716156;16,9587002;22,4938107;2031-01-01
"314";2;2031;314860,96875;185,3574066;212,6522675;29,1367359;135,7161407;16,958704;22,4938202;2031-02-01
"315";3;2031;314863,15625;185,3575134;212,6522675;29,1367359;135,7161255;16,9587231;22,4938507;2031-03-01
"316";4;2031;314984,59375;185,3732758;212,6609039;29,1375751;135,7479706;16,9609299;22,4962635;2031-04-01
"317";5;2031;317097,875;186,2088165;213,5089874;29,2496891;136,4494476;17,0591812;22,5960197;2031-05-01
"318";6;2031;318393,1875;186,8162842;214,3187714;29,3562984;136,8955994;17,1057358;22,625679;2031-06-01
"319";7;2031;319322,1875;187,2470856;214,9096832;29,4346867;137,2224426;17,1491909;22,6504841;2031-07-01
"320";8;2031;319747,5625;187,4371185;215,2210846;29,4774265;137,4047089;17,1686096;22,6639633;2031-08-01
"321";9;2031;320221,3125;187,651535;215,5622864;29,5229416;137,5858765;17,1906261;22,6797085;2031-09-01
"322";10;2031;320222,3125;187,6529388;215,5625153;29,5229416;137,5858002;17,1906929;22,6799698;2031-10-01
"323";11;2031;320222,84375;187,6530762;215,5625153;29,5229416;137,5856018;17,1906986;22,6800022;2031-11-01
"324";12;2031;320223,78125;187,6531372;215,5625153;29,5229454;137,5855408;17,1907024;22,6800117;2031-12-01
"325";1;2032;320224,96875;187,6531982;215,5625153;29,5229454;137,5855255;17,1907043;22,6800156;2032-01-01
"326";2;2032;320226,15625;187,6532288;215,562561;29,5229454;137,5855103;17,1907101;22,680027;2032-02-01
"327";3;2032;320228,5625;187,6533508;215,562561;29,5229454;137,585495;17,190731;22,6800594;2032-03-01
"328";4;2032;320349,8125;187,6694031;215,5713043;29,5238018;137,6164246;17,192955;22,6825123;2032-04-01
"329";5;2032;322416,46875;188,4180145;216,4010162;29,6336079;138,3020172;17,2889938;22,7815628;2032-05-01
"330";6;2032;323767,46875;189,0529938;217,2462006;29,7452087;138,7697144;17,3377781;22,8218346;2032-06-01
"331";7;2032;324565,96875;189,4204559;217,7610168;29,8140278;139,0560913;17,375679;22,8441792;2032-07-01
"332";8;2032;325275;189,7470093;218,2621765;29,8819675;139,3497772;17,4073429;22,8666;2032-08-01
"333";9;2032;325792,03125;189,981781;218,6343079;29,931881;139,5480804;17,431448;22,8841267;2032-09-01
"334";10;2032;325793,125;189,9833069;218,6345825;29,9318848;139,5480347;17,4315224;22,8844166;2032-10-01
"335";11;2032;325793,78125;189,9834442;218,6345825;29,9318848;139,5478516;17,4315281;22,884449;2032-11-01
"336";12;2032;325794,875;189,9835205;218,6345825;29,931881;139,5477905;17,43153;22,8844604;2032-12-01
"337";1;2033;325796,0625;189,983551;218,6345825;29,931881;139,5477753;17,4315338;22,8844662;2033-01-01
"338";2;2033;325797,25;189,9835663;218,6345825;29,931881;139,54776;17,4315376;22,8844757;2033-02-01
"339";3;2033;325799,65625;189,9836884;218,6345825;29,931881;139,5477295;17,4315586;22,88451;2033-03-01
"340";4;2033;325919,59375;189,9995575;218,6432343;29,9327297;139,5781708;17,433754;22,8869305;2033-04-01
"341";5;2033;327967,15625;190,8055267;219,4660797;30,0417233;140,2566986;17,5290623;22,9850521;2033-05-01
"342";6;2033;329529,84375;191,4026184;220,439682;30,1702175;140,7963562;17,5999584;23,0210075;2033-06-01
"343";7;2033;330689,25;191,9444733;221,1724701;30,2675953;141,2040863;17,6543045;23,052124;2033-07-01
"344";8;2033;331163,0625;192,1569824;221,5182648;30,3149853;141,4083557;17,6760807;23,0673561;2033-08-01
"345";9;2033;331624,9375;192,3649445;221,8537598;30,3605175;141,588089;17,6978493;23,0831356;2033-09-01
"346";10;2033;331626;192,3664551;221,8540955;30,3605175;141,5880585;17,6979218;23,0834274;2033-10-01
"347";11;2033;331626,6875;192,3666077;221,8540955;30,3605137;141,5878601;17,6979294;23,0834599;2033-11-01
"348";12;2033;331627,78125;192,3666687;221,8540955;30,3605137;141,5878143;17,6979313;23,0834694;2033-12-01
"349";1;2034;331628,9375;192,3666992;221,8540955;30,3605137;141,5877991;17,6979332;23,0834751;2034-01-01
"350";2;2034;331630,15625;192,3667297;221,8540955;30,3605137;141,5877838;17,697937;23,0834846;2034-02-01
"351";3;2034;331632,5625;192,3668365;221,8540955;30,3605137;141,5877533;17,697958;23,0835152;2034-03-01
"352";4;2034;331748,28125;192,3814697;221,8622589;30,3613052;141,6167603;17,6999855;23,0857563;2034-04-01
"353";5;2034;333707,1875;193,0920105;222,6338501;30,4613247;142,2649994;17,7863369;23,1742935;2034-05-01
"354";6;2034;335271,28125;193,7104645;223,6087189;30,590044;142,8061523;17,8573017;23,234066;2034-06-01
"355";7;2034;336876,71875;194,4680786;224,6104736;30,7225647;143,3631134;17,9318752;23,2770023;2034-07-01
"356";8;2034;337996,1875;194,9929962;225,3818359;30,82617;143,8166351;17,9811783;23,3111076;2034-08-01
"357";9;2034;339047,0625;195,4858856;226,1055298;30,922718;144,2026672;18,02878;23,3505726;2034-09-01
"358";10;2034;339048,1875;195,487381;226,1059113;30,922718;144,2026215;18,0288525;23,3508625;2034-10-01
"359";11;2034;339048,90625;195,4875336;226,1058807;30,922718;144,2024384;18,0288582;23,350893;2034-11-01
"360";12;2034;339049,96875;195,4876099;226,1058807;30,922718;144,2023926;18,0288639;23,3509026;2034-12-01
"361";1;2035;339051,0625;195,4876404;226,1058807;30,922718;144,2023468;18,0288639;23,3509083;2035-01-01
"362";2;2035;339052,15625;195,4876556;226,1058807;30,922718;144,2023468;18,0288696;23,3509197;2035-02-01
"363";3;2035;339054,3125;195,4877777;226,1058807;30,922718;144,2023315;18,0288868;23,3509483;2035-03-01
"364";4;2035;339174,25;195,5033112;226,1144562;30,9235535;144,23349;18,0310612;23,3533211;2035-04-01
"365";5;2035;341282,21875;196,3301849;226,9644012;31,0363331;144,9295197;18,1300106;23,4551697;2035-05-01
"366";6;2035;342510,15625;196,9023438;227,7366333;31,1383591;145,3566742;18,17453;23,4885559;2035-06-01
"367";7;2035;343342,03125;197,2843933;228,2711334;31,2096348;145,6537323;18,2139168;23,5111618;2035-07-01
"368";8;2035;344054,34375;197,6112061;228,7706299;31,2771473;145,9482422;18,2457066;23,5328655;2035-08-01
"369";9;2035;344567,875;197,8437347;229,137085;31,3269711;146,1446991;18,2696171;23,5498219;2035-09-01
"370";10;2035;344568,90625;197,8450775;229,1375427;31,3269711;146,1446686;18,2696838;23,550087;2035-10-01
"371";11;2035;344569,4375;197,8451843;229,1375427;31,3269711;146,1444855;18,2696896;23,5501137;2035-11-01
"372";12;2035;344570,4375;197,8452454;229,1375427;31,3269711;146,1444397;18,2696915;23,5501213;2035-12-01
"373";1;2036;344571,625;197,8452759;229,1375427;31,3269711;146,1444092;18,2696953;23,550127;2036-01-01
"374";2;2036;344572,84375;197,8453217;229,1375427;31,3269711;146,1444092;18,2696991;23,5501385;2036-02-01
"375";3;2036;344575,25;197,8454132;229,1375427;31,3269711;146,1443787;18,2697182;23,550169;2036-03-01
"376";4;2036;344693,5625;197,8603516;229,1458893;31,3277817;146,1740417;18,271801;23,5524597;2036-04-01
"377";5;2036;346720,78125;198,6066284;229,9485168;31,4320927;146,8396454;18,362114;23,6450691;2036-05-01
"378";6;2036;348312,96875;199,3513336;230,9414368;31,5628986;147,3890533;18,4194984;23,6872559;2036-06-01
"379";7;2036;349441,4375;199,873642;231,6569366;31,6578636;147,7863159;18,472414;23,7172184;2036-07-01
"380";8;2036;350156,625;200,2000885;232,1598206;31,7258759;148,0834656;18,504446;23,7389984;2036-08-01
"381";9;2036;350875,0625;200,5292969;232,6624603;31,7937298;148,3528137;18,5374374;23,7620411;2036-09-01
"382";10;2036;350876,25;200,530777;232,6630096;31,7937355;148,3527985;18,5375099;23,7623329;2036-10-01
"383";11;2036;350876,9375;200,5309448;232,6630096;31,7937355;148,3526001;18,5375156;23,7623634;2036-11-01
"384";12;2036;350878;200,5309906;232,6630096;31,7937355;148,3525543;18,5375214;23,7623749;2036-12-01
"385";1;2037;350879,0625;200,5310364;232,6630096;31,7937355;148,3525391;18,5375233;23,7623787;2037-01-01
"386";2;2037;350880,1875;200,5310669;232,6630096;31,7937355;148,3525391;18,5375271;23,7623863;2037-02-01
"387";3;2037;350882,34375;200,531189;232,6630096;31,7937355;148,3525085;18,5375443;23,7624187;2037-03-01
"388";4;2037;350999,71875;200,5463257;232,6713409;31,7945461;148,3827515;18,539669;23,7647343;2037-04-01
"389";5;2037;353076,28125;201,3610077;233,5106354;31,9061222;149,0661621;18,6375275;23,8496513;2037-05-01
"390";6;2037;354647,53125;201,9826508;234,4930725;32,0358887;149,6115265;18,7084522;23,9097004;2037-06-01
"391";7;2037;356121,875;202,6713562;235,4188538;32,1585388;150,1269073;18,7773895;23,9492035;2037-07-01
"392";8;2037;356827,0625;202,9939575;235,9127502;32,2252426;150,4211578;18,8091259;23,9711018;2037-08-01
"393";9;2037;357590,3125;203,3454285;236,4425812;32,2965775;150,7070618;18,8442097;24,0034256;2037-09-01
"394";10;2037;357591,3125;203,3467407;236,4431458;32,2966042;150,7070312;18,8442745;24,0036945;2037-10-01
"395";11;2037;357591,90625;203,3468781;236,4431458;32,2966042;150,7068481;18,8442822;24,0037193;2037-11-01
"396";12;2037;357592,875;203,3469391;236,4431458;32,2966042;150,7067871;18,8442841;24,003727;2037-12-01
"397";1;2038;357594,09375;203,3469696;236,4431458;32,2966042;150,7067871;18,8442879;24,0037327;2038-01-01
"398";2;2038;357595,28125;203,3470154;236,4431458;32,2966042;150,7067566;18,8442917;24,0037441;2038-02-01
"399";3;2038;357597,6875;203,3471222;236,4431458;32,2966042;150,7067413;18,8443127;24,0037804;2038-03-01
"400";4;2038;357718;203,3630371;236,4518433;32,2974548;150,7373352;18,8465252;24,0062046;2038-04-01
"401";5;2038;359782;204,1825256;237,2840729;32,4080963;151,421463;18,9434299;24,1056519;2038-05-01
"402";6;2038;361349,8125;204,8020782;238,262146;32,5373878;151,964798;19,0145664;24,1419201;2038-06-01
"403";7;2038;362607,4375;205,391449;239,0553284;32,6428146;152,4069214;19,0735512;24,1754932;2038-07-01
"404";8;2038;363566,5;205,8387146;239,720932;32,7324486;152,7996216;19,116127;24,2044144;2038-08-01
"405";9;2038;364267,75;206,1624603;240,2142181;32,7990646;153,0639801;19,1484795;24,2274628;2038-09-01
"406";10;2038;364268,90625;206,1639099;240,2145844;32,7990646;153,0639496;19,14855;24,2277584;2038-10-01
"407";11;2038;364269,5625;206,1640625;240,2145844;32,7990646;153,0637817;19,1485558;24,2277832;2038-11-01
"408";12;2038;364270,65625;206,1641388;240,2145844;32,7990646;153,0637207;19,1485615;24,2277927;2038-12-01
"409";1;2039;364271,71875;206,1641846;240,2145844;32,7990646;153,0637054;19,1485634;24,2277966;2039-01-01
"410";2;2039;364272,8125;206,1642151;240,2145844;32,7990646;153,0637054;19,1485672;24,227808;2039-02-01
"411";3;2039;364275,03125;206,1643219;240,2145844;32,7990646;153,0636597;19,1485844;24,2278366;2039-03-01
"412";4;2039;364392,8125;206,1795044;240,2229614;32,7998772;153,0940094;19,1507187;24,2301598;2039-04-01
"413";5;2039;366481,6875;207,0027161;241,0685883;32,9124489;153,7810059;19,2495346;24,27561;2039-05-01
"414";6;2039;367790,03125;207,6114349;241,8923492;33,0215492;154,238739;19,2972546;24,3051357;2039-06-01
"415";7;2039;368805,875;208,0802155;242,5405731;33,1079369;154,6002808;19,3453484;24,3320541;2039-07-01
"416";8;2039;369275,65625;208,289917;242,8796234;33,1542168;154,8031464;19,3670025;24,3468246;2039-08-01
"417";9;2039;369777,0625;208,5158539;243,2372894;33,2028389;154,9969177;19,3905525;24,363308;2039-09-01
"418";10;2039;369778,09375;208,5170898;243,2378845;33,2028656;154,9969025;19,3906212;24,3635769;2039-10-01
"419";11;2039;369778,71875;208,5172424;243,2378845;33,2028656;154,9967346;19,3906269;24,3636036;2039-11-01
"420";12;2039;369779,6875;208,5172882;243,2378845;33,2028656;154,9966888;19,3906288;24,3636112;2039-12-01
"421";1;2040;369780,875;208,5173187;243,2378845;33,2028656;154,9966583;19,3906307;24,3636189;2040-01-01
"422";2;2040;369782,0625;208,5173645;243,2378845;33,2028656;154,9966583;19,3906345;24,3636265;2040-02-01
"423";3;2040;369784,5;208,5174713;243,2378845;33,2028656;154,9966278;19,3906536;24,363657;2040-03-01
"424";4;2040;369897,15625;208,5316315;243,2457886;33,20364;155,0244598;19,3926239;24,3658218;2040-04-01
"425";5;2040;371824,125;209,2221375;244,0086823;33,3029213;155,6583252;19,4783535;24,405508;2040-05-01
"426";6;2040;373121,59375;209,8277588;244,8280029;33,4119682;156,1169128;19,526062;24,4356461;2040-06-01
"427";7;2040;373859,53125;210,1640472;245,3103027;33,4770622;156,3882599;19,5618572;24,4562511;2040-07-01
"428";8;2040;374264,3125;210,3423157;245,6095886;33,5182533;156,5687866;19,5809784;24,4696655;2040-08-01
"429";9;2040;374707;210,5399933;245,9313965;33,5622826;156,7442169;19,602169;24,4846725;2040-09-01
"430";10;2040;374708,15625;210,5414276;245,9319916;33,5623169;156,7442169;19,6022415;24,4849663;2040-10-01
"431";11;2040;374708,90625;210,5415649;245,9319916;33,5623169;156,7440338;19,6022491;24,484993;2040-11-01
"432";12;2040;374709,96875;210,5416412;245,9319916;33,5623169;156,743988;19,6022511;24,4850006;2040-12-01
"433";1;2041;374711,1875;210,5416718;245,9319916;33,5623169;156,743988;19,6022549;24,4850044;2041-01-01
"434";2;2041;374712,4375;210,5417328;245,9319916;33,5623169;156,7439575;19,6022606;24,4850159;2041-02-01
"435";3;2041;374714,8125;210,5418396;245,9319916;33,5623169;156,7439423;19,6022797;24,4850502;2041-03-01
"436";4;2041;374834,875;210,5577087;245,9407043;33,5631714;156,7743073;19,6044865;24,4874668;2041-04-01
"437";5;2041;376911,09375;211,3877716;246,7807922;33,675148;157,4595337;19,702673;24,5331135;2041-05-01
"438";6;2041;378349,1875;212,0615845;247,6829987;33,7946892;157,9616852;19,7550564;24,5712109;2041-06-01
"439";7;2041;379495,8125;212,594986;248,4110413;33,8917313;158,3683929;19,8092213;24,6017227;2041-07-01
"440";8;2041;380193,71875;212,9145355;248,9033203;33,9583931;158,6613922;19,8407726;24,6231213;2041-08-01
"441";9;2041;380889,96875;213,2345276;249,3921967;34,0244827;158,9250183;19,8730202;24,6455212;2041-09-01
"442";10;2041;380891,1875;213,2358856;249,3927612;34,0245018;158,9250183;19,8730927;24,6458092;2041-10-01
"443";11;2041;380891,90625;213,2360229;249,3927612;34,0245018;158,9248199;19,8730984;24,6458359;2041-11-01
"444";12;2041;380892,96875;213,236084;249,3927155;34,0245018;158,9247742;19,8731003;24,6458454;2041-12-01
"445";1;2042;380894,1875;213,2360992;249,3927155;34,0245018;158,9247742;19,8731041;24,6458492;2042-01-01
"446";2;2042;380895,34375;213,2361908;249,3927155;34,0245018;158,9247284;19,873106;24,6458588;2042-02-01
"447";3;2042;380897,78125;213,2362518;249,3927155;34,0245018;158,9247131;19,873127;24,6458893;2042-03-01
"448";4;2042;381013,6875;213,2508545;249,4008942;34,0252914;158,953476;19,8751621;24,648119;2042-04-01
"449";5;2042;383012,78125;213,9577637;250,1953125;34,1289215;159,6083221;19,964901;24,6922722;2042-05-01
"450";6;2042;384337,5625;214,5732117;251,0309448;34,2397957;160,0740509;20,0133839;24,7313557;2042-06-01
"451";7;2042;385227,34375;214,9803467;251,6050262;34,3167152;160,39534;20,0559597;24,7559452;2042-07-01
"452";8;2042;385928,15625;215,2993774;252,0977173;34,3833275;160,6903076;20,0877209;24,7777977;2042-08-01
"453";9;2042;386626,0625;215,6181946;252,5860901;34,4492569;160,9551239;20,1201019;24,8004646;2042-09-01
"454";10;2042;386627,21875;215,6195526;252,5868073;34,449295;160,9550934;20,1201744;24,8007526;2042-10-01
"455";11;2042;386627,96875;215,6196899;252,5868073;34,449295;160,9549255;20,120182;24,8007793;2042-11-01
"456";12;2042;386629,0625;215,6197357;252,5868073;34,449295;160,9548798;20,1201859;24,8007908;2042-12-01
"457";1;2043;386630,1875;215,6197968;252,5868073;34,449295;160,9548798;20,1201878;24,8007946;2043-01-01
"458";2;2043;386631,4375;215,6198273;252,5867767;34,449295;160,9548492;20,1201916;24,8008041;2043-02-01
"459";3;2043;386633,8125;215,6199341;252,5867767;34,449295;160,9548187;20,1202145;24,8008366;2043-03-01
"460";4;2043;386756,09375;215,6360931;252,5956573;34,450161;160,9857178;20,1224689;24,8032951;2043-04-01
"461";5;2043;388890,28125;216,4998016;253,4626007;34,5659714;161,6856537;20,224247;24,905674;2043-05-01
"462";6;2043;390160,75;217,0887451;254,2646027;34,6722794;162,1311951;20,2706547;24,9349365;2043-06-01
"463";7;2043;391074,8125;217,5071106;254,8527985;34,7509041;162,4595337;20,314188;24,9598179;2043-07-01
"464";8;2043;391489,21875;217,6888733;255,1578979;34,7928314;162,6424561;20,3335819;24,9733372;2043-08-01
"465";9;2043;391939,03125;217,8887329;255,4837494;34,8373528;162,8192291;20,35495;24,9885082;2043-09-01
"466";10;2043;391940,25;217,8900757;255,484436;34,8373756;162,8192139;20,3550243;24,9887924;2043-10-01
"467";11;2043;391940,96875;217,8902283;255,484436;34,8373756;162,819046;20,355032;24,9888191;2043-11-01
"468";12;2043;391942,03125;217,890274;255,484436;34,8373756;162,8190155;20,3550339;24,9888306;2043-12-01
"469";1;2044;391943,25;217,8903198;255,484436;34,8373756;162,818985;20,3550358;24,9888363;2044-01-01
"470";2;2044;391944,4375;217,8903503;255,484436;34,8373756;162,818985;20,3550396;24,988842;2044-02-01
"471";3;2044;391946,875;217,8904724;255,484436;34,8373756;162,8189545;20,3550625;24,9888744;2044-03-01
"472";4;2044;392062,21875;217,9056396;255,4927521;34,8381958;162,847702;20,3571682;24,9911823;2044-04-01
"473";5;2044;394066,28125;218,7026978;256,3053894;34,9467354;163,507782;20,4521942;25,0878849;2044-05-01
"474";6;2044;395534,9375;219,3908691;257,2303467;35,0699768;164,0268707;20,506319;25,1318436;2044-06-01
"475";7;2044;396701,5625;219,9336395;257,9741516;35,1696739;164,4458313;20,562088;25,1643639;2044-07-01
"476";8;2044;397379,125;220,2432251;258,4523315;35,2344246;164,7349701;20,5931816;25,1863232;2044-08-01
"477";9;2044;398052,5;220,5520325;258,9253845;35,2983818;164,9936523;20,6247654;25,2086315;2044-09-01
"478";10;2044;398053,71875;220,5533905;258,9260864;35,2984314;164,9936523;20,6248398;25,2089138;2044-10-01
"479";11;2044;398054,5;220,5535126;258,9260864;35,2984314;164,9934845;20,6248455;25,2089348;2044-11-01
"480";12;2044;398055,59375;220,5535736;258,9260864;35,2984314;164,9934387;20,6248474;25,2089462;2044-12-01
"481";1;2045;398056,8125;220,5536041;258,9260864;35,2984314;164,9934387;20,6248493;25,208952;2045-01-01
"482";2;2045;398057,96875;220,5536194;258,9260864;35,2984314;164,9934082;20,6248531;25,2089577;2045-02-01
"483";3;2045;398060,34375;220,5537415;258,9260864;35,2984314;164,9933929;20,6248741;25,2089901;2045-03-01
"484";4;2045;398177,65625;220,5685272;258,9343872;35,2992363;165,0224915;20,6269398;25,2112484;2045-04-01
"485";5;2045;400216,40625;221,3284302;259,747406;35,4055481;165,6877441;20,7191772;25,3051567;2045-05-01
"486";6;2045;401672,25;222,0036774;260,6631775;35,526825;166,1974792;20,772316;25,3384094;2045-06-01
"487";7;2045;402715,1875;222,4820862;261,33078;35,6159363;166,5704651;20,8218918;25,366436;2045-07-01
"488";8;2045;403186,625;222,6903839;261,6726074;35,6626472;166,7763824;20,843811;25,3816433;2045-08-01
"489";9;2045;403632,96875;222,8878784;261,995575;35,7067528;166,9526367;20,865099;25,3965855;2045-09-01
"490";10;2045;403634,1875;222,8892212;261,9963379;35,7067986;166,9526367;20,8651752;25,3968639;2045-10-01
"491";11;2045;403634,9375;222,8893738;261,9963379;35,7067986;166,9524689;20,8651829;25,3968925;2045-11-01
"492";12;2045;403636;222,8894043;261,9963379;35,7067986;166,9524078;20,8651848;25,3969002;2045-12-01
"493";1;2046;403637,1875;222,8894501;261,9963379;35,7067986;166,9524078;20,8651886;25,3969078;2046-01-01
"494";2;2046;403638,4375;222,8894958;261,9963379;35,7067986;166,9524078;20,8651924;25,3969173;2046-02-01
"495";3;2046;403640,8125;222,8896027;261,9963379;35,7067986;166,9523773;20,8652115;25,3969498;2046-03-01
"496";4;2046;403759,75;222,9052734;262,0049438;35,7076454;166,9821472;20,8673954;25,3993301;2046-04-01
