"";"YEAR";"Month";"C";"N";"Ca";"Mg";"K";"S";"P";"Date"
"365";"        2035";"           5";4267,2797852;105,8592911;41,2007675;8,027051;11,543663;6,6143789;4,6532927;2035-05-01
"366";"        2035";"           6";4259,5058594;105,6922836;41,0928764;8,0047131;11,4969444;6,5958347;4,6403627;2035-06-01
"367";"        2035";"           7";4255,362793;105,5908966;41,0269051;7,9912615;11,4710007;6,5847631;4,6325593;2035-07-01
"368";"        2035";"           8";4263,7705078;105,6494827;41,0573845;7,9995713;11,5095205;6,5926428;4,6372252;2035-08-01
"369";"        2035";"           9";4266,4067383;105,5633774;40,9930725;7,9885874;11,5111761;6,5846424;4,6306787;2035-09-01
"370";"        2035";"          10";4298,4863281;105,6502533;41,0113411;8,0021772;11,6431656;6,6006436;4,6377492;2035-10-01
"371";"        2035";"          11";4304,6484375;105,5969315;40,9644012;7,9954438;11,6605539;6,5964642;4,6335974;2035-11-01
"372";"        2035";"          12";4301,1767578;105,4958038;40,8965225;7,9817829;11,6360769;6,5852795;4,6256428;2035-12-01
"373";"        2036";"           1";4294,3813477;105,3633652;40,8109398;7,9638;11,595643;6,5701838;4,6152382;2036-01-01
"374";"        2036";"           2";4287,6269531;105,2243195;40,7208252;7,9450097;11,5548849;6,5544748;4,6043549;2036-02-01
"375";"        2036";"           3";4280,8925781;105,0847778;40,630619;7,9262233;11,514389;6,5387764;4,5934725;2036-03-01
"376";"        2036";"           4";4267,6494141;104,8691559;40,4955025;7,8971047;11,4413414;6,513979;4,5766878;2036-04-01
"377";"        2036";"           5";4256,0307617;104,6469269;40,3543396;7,8673773;11,3738642;6,4890299;4,5595212;2036-05-01
"378";"        2036";"           6";4241,2749023;104,383667;40,1892281;7,8322968;11,2909985;6,4594245;4,5392838;2036-06-01
"379";"        2036";"           7";4240,6875;104,3330994;40,1550827;7,8258238;11,2837715;6,4543457;4,5354953;2036-07-01
"380";"        2036";"           8";4248,1420898;104,3771439;40,176815;7,83218;11,3167067;6,4605699;4,5390348;2036-08-01
"381";"        2036";"           9";4265,1108398;104,4922104;40,2365799;7,8485522;11,3932171;6,476192;4,5481987;2036-09-01
"382";"        2036";"          10";4297,1645508;104,5758591;40,2542763;7,8617854;11,5219269;6,4919467;4,5550494;2036-10-01
"383";"        2036";"          11";4301,3989258;104,4959793;40,1917763;7,8514681;11,5280008;6,4846511;4,5488439;2036-11-01
"384";"        2036";"          12";4296,3286133;104,3737869;40,1115685;7,8349891;11,4948425;6,4709878;4,5392795;2036-12-01
"385";"        2037";"           1";4291,0292969;104,2635422;40,0403442;7,8201213;11,4624109;6,4585404;4,5306726;2037-01-01
"386";"        2037";"           2";4284,1210938;104,1239853;39,9506493;7,8013387;11,4208307;6,4427848;4,519804;2037-02-01
"387";"        2037";"           3";4275,3295898;103,9576645;39,8448143;7,7789974;11,3695097;6,4239545;4,5068927;2037-03-01
"388";"        2037";"           4";4261,6962891;103,7392197;39,7090225;7,7496324;11,2948084;6,3988609;4,4899831;2037-04-01
"389";"        2037";"           5";4248,7109375;103,5007095;39,5592308;7,7178755;11,2205029;6,3720722;4,4716678;2037-05-01
"390";"        2037";"           6";4230,4790039;103,1925354;39,368515;7,6769986;11,1202507;6,3373504;4,448123;2037-06-01
"391";"        2037";"           7";4236,2963867;103,2319565;39,3890457;7,6825891;11,1461172;6,3427038;4,4512587;2037-07-01
"392";"        2037";"           8";4233,5830078;103,1336594;39,3250732;7,6699333;11,1258612;6,3324766;4,4438863;2037-08-01
"393";"        2037";"           9";4224,3583984;102,8844452;39,1653862;7,6376123;11,0660105;6,3059416;4,4251084;2037-09-01
"394";"        2037";"          10";4257,734375;102,9828033;39,1953545;7,6534386;11,2006798;6,3240309;4,433445;2037-10-01
"395";"        2037";"          11";4263,7163086;102,9263382;39,1494865;7,6467614;11,216444;6,3198948;4,4293332;2037-11-01
"396";"        2037";"          12";4261,4121094;102,8425369;39,0943527;7,6358309;11,1986313;6,3110209;4,4229584;2037-12-01
"397";"        2038";"           1";4254,7827148;102,7145996;39,0138664;7,6188784;11,1600723;6,2967315;4,4131637;2038-01-01
"398";"        2038";"           2";4248,7167969;102,5872421;38,9333763;7,6021128;11,1238766;6,2826891;4,4034605;2038-02-01
"399";"        2038";"           3";4239,3764648;102,4142914;38,8255959;7,579309;11,0709286;6,2634096;4,3902955;2038-03-01
"400";"        2038";"           4";4226,3408203;102,2053833;38,6979065;7,5517159;11,0009098;6,2397904;4,3744159;2038-04-01
"401";"        2038";"           5";4212,1865234;101,952179;38,5421753;7,5185995;10,92237;6,2117529;4,3553367;2038-05-01
"402";"        2038";"           6";4195,8696289;101,6719513;38,3715363;7,482132;10,8340168;6,1807737;4,3343415;2038-06-01
"403";"        2038";"           7";4190,0361328;101,5493011;38,2960854;7,4664502;10,800539;6,1676731;4,3252788;2038-07-01
"404";"        2038";"           8";4198,2797852;101,6028519;38,3237877;7,4740839;10,8365774;6,1750503;4,3295436;2038-08-01
"405";"        2038";"           9";4190,625;101,3759689;38,1807823;7,445395;10,7862043;6,1516109;4,3128624;2038-09-01
"406";"        2038";"          10";4219,9091797;101,4156418;38,1782417;7,4538465;10,8985949;6,1633577;4,3169589;2038-10-01
"407";"        2038";"          11";4225,6542969;101,3552704;38,1319923;7,4470277;10,9133806;6,1591001;4,3127661;2038-11-01
"408";"        2038";"          12";4219,6147461;101,2207489;38,047924;7,4296379;10,8770857;6,1445789;4,3026953;2038-12-01
"409";"        2039";"           1";4211,6694336;101,0753174;37,958744;7,410737;10,8328705;6,1285586;4,2917914;2039-01-01
"410";"        2039";"           2";4202,3837891;100,9044418;37,8542595;7,3886242;10,781456;6,109827;4,2790322;2039-02-01
"411";"        2039";"           3";4191,8881836;100,7162094;37,7398682;7,3643413;10,7242422;6,0892148;4,265029;2039-03-01
"412";"        2039";"           4";4180,1757812;100,5260849;37,6258926;7,3397908;10,662734;6,0681915;4,2509031;2039-04-01
"413";"        2039";"           5";4176,5048828;100,4166946;37,557888;7,3261271;10,6385403;6,0570331;4,2429814;2039-05-01
"414";"        2039";"           6";4180,1000977;100,410202;37,5505981;7,3258605;10,6511087;6,0575061;4,242733;2039-06-01
"415";"        2039";"           7";4185,3994141;100,4413605;37,566349;7,3303628;10,6736584;6,0619493;4,2452359;2039-07-01
"416";"        2039";"           8";4181,2514648;100,3244781;37,4937439;7,3157029;10,6468849;6,049921;4,236722;2039-08-01
"417";"        2039";"           9";4181,3955078;100,2049713;37,4157066;7,3013325;10,6356506;6,0388966;4,2282438;2039-09-01
"418";"        2039";"          10";4211,3178711;100,2512894;37,4188118;7,3108368;10,7489977;6,0516043;4,2328997;2039-10-01
"419";"        2039";"          11";4218,2246094;100,2067108;37,3828316;7,3062062;10,7690125;6,0492454;4,229949;2039-11-01
"420";"        2039";"          12";4212,6669922;100,0800705;37,3041039;7,2899327;10,7351828;6,0356522;4,2205234;2039-12-01
"421";"        2040";"           1";4204,965332;99,9394684;37,2183762;7,2717376;10,6923294;6,0201936;4,2100296;2040-01-01
"422";"        2040";"           2";4196,1186523;99,776329;37,1191483;7,2507191;10,6432657;6,0023551;4,197906;2040-02-01
"423";"        2040";"           3";4187,0966797;99,6100006;37,018364;7,2293835;10,5935907;5,9842491;4,1855989;2040-03-01
"424";"        2040";"           4";4171,7456055;99,373085;36,8776093;7,1988001;10,514266;5,9578805;4,1680322;2040-04-01
"425";"        2040";"           5";4170,5175781;99,2977142;36,8301048;7,1896329;10,5021505;5,950613;4,162684;2040-05-01
"426";"        2040";"           6";4165,5952148;99,1756363;36,7555428;7,1743746;10,4721012;5,9379854;4,1538486;2040-06-01
"427";"        2040";"           7";4152,3085938;98,9544449;36,6243744;7,1462097;10,4024591;5,9138913;4,1376472;2040-07-01
"428";"        2040";"           8";4160,4946289;99,0053864;36,6507721;7,1535163;10,4372053;5,9210329;4,1416993;2040-08-01
"429";"        2040";"           9";4157,2192383;98,840126;36,5476227;7,1334882;10,4092617;5,9050312;4,1299691;2040-09-01
"430";"        2040";"          10";4190,3740234;98,9258423;36,5764122;7,1485806;10,5371933;5,9226966;4,1377478;2040-10-01
"431";"        2040";"          11";4193,7954102;98,8342056;36,5139809;7,1379766;10,5394564;5,9150982;4,131361;2040-11-01
"432";"        2040";"          12";4190,9628906;98,7445984;36,4581985;7,1267858;10,5197659;5,9059234;4,1248403;2040-12-01
"433";"        2041";"           1";4183,5234375;98,6086121;36,3762398;7,1093922;10,478817;5,8911214;4,11481;2041-01-01
"434";"        2041";"           2";4176,5419922;98,471611;36,2935257;7,0920091;10,4396582;5,8764176;4,1047697;2041-02-01
"435";"        2041";"           3";4166,0395508;98,2869415;36,1832237;7,0685029;10,3833075;5,8563528;4,0912275;2041-03-01
"436";"        2041";"           4";4153,0263672;98,0832977;36,0632744;7,0425014;10,3164902;5,833921;4,0762944;2041-04-01
"437";"        2041";"           5";4139,2280273;97,8404465;35,9196243;7,0118899;10,243185;5,807837;4,0586848;2041-05-01
"438";"        2041";"           6";4126,7915039;97,6184006;35,7888947;6,9841108;10,1774654;5,7842026;4,0426955;2041-06-01
"439";"        2041";"           7";4130,5981445;97,628212;35,7925949;6,9859085;10,1921387;5,7863073;4,0436354;2041-07-01
"440";"        2041";"           8";4139,128418;97,682991;35,821312;6,9937091;10,228096;5,7939076;4,0479617;2041-08-01
"441";"        2041";"           9";4139,6748047;97,5695496;35,7497177;6,9806309;10,219099;5,7839599;4,0402064;2041-09-01
"442";"        2041";"          10";4173,8618164;97,6665726;35,7866516;6,9973879;10,3502636;5,8031545;4,0488997;2041-10-01
"443";"        2041";"          11";4180,5693359;97,6186371;35,7508774;6,9926572;10,3685789;5,8007021;4,0458636;2041-11-01
"444";"        2041";"          12";4176,4145508;97,5124207;35,6859627;6,9793816;10,3424425;5,7896624;4,038156;2041-12-01
"445";"        2042";"           1";4168,1450195;97,3667831;35,599102;6,9608474;10,2977819;5,7738118;4,0274849;2042-01-01
"446";"        2042";"           2";4161,9702148;97,2416458;35,5240593;6,9451327;10,2629423;5,7605286;4,018405;2042-02-01
"447";"        2042";"           3";4154,7133789;97,1015396;35,4404984;6,9275379;10,2229462;5,7456026;4,0082502;2042-03-01
"448";"        2042";"           4";4141,9306641;96,9031372;35,3243713;6,902329;10,157795;5,723794;3,9937854;2042-04-01
"449";"        2042";"           5";4128,784668;96,6713715;35,1881218;6,8732848;10,0881443;5,6990018;3,9770882;2042-05-01
"450";"        2042";"           6";4113,777832;96,417717;35,0402489;6,8416085;10,0105762;5,6718636;3,9588857;2042-06-01
"451";"        2042";"           7";4117,6176758;96,4276352;35,0441589;6,8434362;10,0251684;5,6740017;3,959837;2042-07-01
"452";"        2042";"           8";4126,1787109;96,4818573;35,0726357;6,8511686;10,0607729;5,6815677;3,9641109;2042-08-01
"453";"        2042";"           9";4126,2768555;96,3631058;34,9989548;6,8375463;10,0494518;5,6711116;3,9560401;2042-09-01
"454";"        2042";"          10";4161,6572266;96,4725189;35,044445;6,856071;10,1843224;5,6919384;3,9656894;2042-10-01
"455";"        2042";"          11";4167,3066406;96,410553;35,0013313;6,8496237;10,1969528;5,6879654;3,9616618;2042-11-01
"456";"        2042";"          12";4162,9487305;96,3025818;34,936039;6,8362174;10,1700029;5,6767755;3,9538839;2042-12-01
"457";"        2043";"           1";4157,3227539;96,1929016;34,8706932;6,8224511;10,1386347;5,665081;3,9459407;2043-01-01
"458";"        2043";"           2";4150,2954102;96,0579529;34,7905693;6,8055501;10,0998898;5,6507082;3,9361916;2043-02-01
"459";"        2043";"           3";4140,8105469;95,8902512;34,6917992;6,784503;10,0494461;5,6326847;3,9240763;2043-03-01
"460";"        2043";"           4";4129,0961914;95,7078629;34,5857468;6,7614946;9,9901056;5,6127467;3,9108813;2043-04-01
"461";"        2043";"           5";4123,1069336;95,5718842;34,5053062;6,7448435;9,9552727;5,5988131;3,9012668;2043-05-01
"462";"        2043";"           6";4118,7324219;95,4600754;34,4390221;6,7312908;9,92869;5,5875731;3,8934252;2043-06-01
"463";"        2043";"           7";4118,1796875;95,4120483;34,4099121;6,7257257;9,9219265;5,5831952;3,8901615;2043-07-01
"464";"        2043";"           8";4119,0869141;95,3649139;34,3805466;6,7205276;9,9203377;5,5793743;3,8870595;2043-08-01
"465";"        2043";"           9";4119,7744141;95,2550278;34,3126602;6,7081084;9,9115887;5,5699458;3,879689;2043-09-01
"466";"        2043";"          10";4154,7241211;95,3565979;34,3547096;6,7257042;10,0422096;5,5900202;3,8888073;2043-10-01
"467";"        2043";"          11";4161,2397461;95,3061905;34,3189621;6,7208242;10,0585661;5,5874219;3,8856821;2043-11-01
"468";"        2043";"          12";4156,8120117;95,1985626;34,2543106;6,7075086;10,0313616;5,5762734;3,8779676;2043-12-01
"469";"        2044";"           1";4151,7094727;95,0969162;34,1939888;6,6948228;10,0026884;5,5654969;3,870651;2044-01-01
"470";"        2044";"           2";4145,4833984;94,9739151;34,1211891;6,6795082;9,9679976;5,5524778;3,8618188;2044-02-01
"471";"        2044";"           3";4138,6943359;94,8429489;34,0439949;6,6632299;9,9307356;5,5386162;3,8524363;2044-03-01
"472";"        2044";"           4";4128,5986328;94,683815;33,9515991;6,6432157;9,8794136;5,5212593;3,8409646;2044-04-01
"473";"        2044";"           5";4127,8100586;94,6167221;33,9108276;6,635375;9,8693533;5,5150733;3,83638;2044-05-01
"474";"        2044";"           6";4113,347168;94,3768234;33,7716599;6,6054397;9,7947817;5,4892797;3,8192205;2044-06-01
"475";"        2044";"           7";4118,4682617;94,4030228;33,7850037;6,6093388;9,8149548;5,4932637;3,821352;2044-07-01
"476";"        2044";"           8";4098,7744141;94,0916748;33,6057129;6,5705476;9,7160063;5,459671;3,7991276;2044-08-01
"477";"        2044";"           9";4114,3222656;94,1745377;33,6483765;6,5828009;9,7777843;5,4720745;3,8058157;2044-09-01
"478";"        2044";"          10";4148,3881836;94,2633591;33,6838799;6,5987778;9,9022312;5,4907703;3,8140118;2044-10-01
"479";"        2044";"          11";4152,8720703;94,1877136;33,6341057;6,5906715;9,9084034;5,4852929;3,8090594;2044-11-01
"480";"        2044";"          12";4149,7216797;94,0975952;33,5799904;6,5796766;9,887536;5,4761705;3,8026757;2044-12-01
"481";"        2045";"           1";4143,644043;93,9847183;33,5135803;6,565588;9,8544025;5,4641099;3,7945709;2045-01-01
"482";"        2045";"           2";4137,894043;93,8691635;33,4455185;6,5512924;9,8222609;5,4519548;3,78633;2045-02-01
"483";"        2045";"           3";4131,2983398;93,7421799;33,3710709;6,5355864;9,7862139;5,4385538;3,7772846;2045-03-01
"484";"        2045";"           4";4120,0957031;93,5708771;33,2722397;6,5140829;9,7301188;5,419817;3,7649806;2045-04-01
"485";"        2045";"           5";4108,078125;93,3615265;33,1510468;6,4881759;9,6672354;5,3975616;3,7501276;2045-05-01
"486";"        2045";"           6";4105,5668945;93,2759781;33,1005745;6,4780698;9,6496906;5,3893085;3,7442675;2045-06-01
"487";"        2045";"           7";4104,5639648;93,2231903;33,0692558;6,4719529;9,6407623;5,3844099;3,7406993;2045-07-01
"488";"        2045";"           8";4109,1738281;93,2243118;33,0678253;6,4729371;9,6563597;5,3860569;3,7411234;2045-08-01
"489";"        2045";"           9";4111,0507812;93,1318207;33,0109406;6,4628243;9,6527338;5,3786125;3,7350874;2045-09-01
"490";"        2045";"          10";4145,5878906;93,2241669;33,0493431;6,4793086;9,7773027;5,3978262;3,7435644;2045-10-01
"491";"        2045";"          11";4151,4165039;93,1659088;33,0100822;6,4734879;9,7894163;5,3943672;3,7399168;2045-11-01
"492";"        2045";"          12";4148,8701172;93,0844421;32,9611931;6,4636221;9,7714167;5,3862176;3,7341824;2045-12-01
"493";"        2046";"           1";4139,7045898;92,9343643;32,8737411;6,4447522;9,7237806;5,3698506;3,723372;2046-01-01
"494";"        2046";"           2";4131,5336914;92,7899094;32,789547;6,4267831;9,6804113;5,3543782;3,7130542;2046-02-01
"495";"        2046";"           3";4123,4316406;92,6455612;32,7056885;6,4089136;9,6375866;5,3390055;3,7027924;2046-03-01
"496";"        2046";"           4";4112,269043;92,4768448;32,608902;6,387825;9,582262;5,3205767;3,690738;2046-04-01
"497";"        2046";"           5";4102,6728516;92,3003998;32,5070534;6,366199;9,53125;5,3020644;3,6783345;2046-05-01
"498";"        2046";"           6";4088,427002;92,0684357;32,3745232;6,3376389;9,4595594;5,2773361;3,6619976;2046-06-01
"499";"        2046";"           7";4092,182373;92,0764542;32,3777847;6,3392539;9,4728746;5,2793131;3,6628287;2046-07-01
"500";"        2046";"           8";4088,873291;91,9774475;32,320282;6,3276415;9,451623;5,2697372;3,6560977;2046-08-01
"501";"        2046";"           9";4081,9777832;91,7759094;32,2032204;6,3039799;9,4080687;5,2501931;3,6423771;2046-09-01
"502";"        2046";"          10";4115,8261719;91,8580017;32,2372704;6,3193917;9,5285854;5,2685266;3,6502585;2046-10-01
"503";"        2046";"          11";4122,3134766;91,808075;32,203949;6,3148718;9,5441885;5,2662334;3,6473603;2046-11-01
"504";"        2046";"          12";4116,9389648;91,6920395;32,1362915;6,3007698;9,5135994;5,2542787;3,6392305;2046-12-01
"505";"        2047";"           1";4110,1196289;91,5721741;32,0672188;6,2860298;9,4780474;5,2415652;3,6307759;2047-01-01
"506";"        2047";"           2";4105,0551758;91,4673996;32,0066071;6,2733555;9,4501076;5,2307882;3,6234746;2047-02-01
"507";"        2047";"           3";4097,7275391;91,3338013;31,929903;6,2570801;9,4118099;5,2168012;3,6141291;2047-03-01
"508";"        2047";"           4";4088,152832;91,186264;31,8461285;6,2389016;9,3648701;5,2009249;3,6037395;2047-04-01
"509";"        2047";"           5";4079,6611328;91,0249557;31,7539845;6,2194309;9,3199224;5,1842899;3,5925751;2047-05-01
"510";"        2047";"           6";4072,5073242;90,8831406;31,6731586;6,2024493;9,281724;5,1698446;3,5828288;2047-06-01
"511";"        2047";"           7";4068,7866211;90,797226;31,6241684;6,1923285;9,2607565;5,1613417;3,5769989;2047-07-01
"512";"        2047";"           8";4077,458252;90,8488846;31,651453;6,1997156;9,2946157;5,1687269;3,5810606;2047-08-01
"513";"        2047";"           9";4080,9750977;90,7780151;31,6084061;6,1926069;9,2987556;5,1639338;3,576751;2047-09-01
"514";"        2047";"          10";4115,1083984;90,8613815;31,6438618;6,2081923;9,4184256;5,1824827;3,5847282;2047-10-01
"515";"        2047";"          11";4122,1987305;90,8190613;31,6152058;6,204649;9,4362068;5,1810555;3,5823903;2047-11-01
"516";"        2047";"          12";4119,203125;90,7335968;31,5650654;6,1944437;9,4166422;5,172555;3,5764797;2047-12-01
"517";"        2048";"           1";4112,8300781;90,6208649;31,5001259;6,1805849;9,3831997;5,160583;3,5685344;2048-01-01
"518";"        2048";"           2";4106,5493164;90,5026093;31,4320202;6,1661696;9,3496313;5,1482029;3,5602567;2048-02-01
"519";"        2048";"           3";4100,2895508;90,3839417;31,3638611;6,1517639;9,3162937;5,1358404;3,5519822;2048-03-01
"520";"        2048";"           4";4087,552002;90,199707;31,2596207;6,1289239;9,2551022;5,1157231;3,5389628;2048-04-01
"521";"        2048";"           5";4076,6057129;90,0105057;31,1521912;6,1059504;9,1992311;5,0958843;3,5258253;2048-05-01
"522";"        2048";"           6";4062,5644531;89,7860336;31,0257759;6,0786653;9,1302872;5,072144;3,5102482;2048-06-01
"523";"        2048";"           7";4062,2866211;89,7436676;31,0013103;6,0740247;9,1250601;5,0685272;3,5075312;2048-07-01
"524";"        2048";"           8";4070,0119629;89,7829056;31,0217285;6,0798559;9,1542292;5,0745392;3,5107067;2048-08-01
"525";"        2048";"           9";4087,4907227;89,8845901;31,075491;6,0944672;9,2216434;5,0892272;3,5187149;2048-09-01
"526";"        2048";"          10";4121,4589844;89,9653168;31,1096306;6,1096048;9,3385124;5,1074142;3,5264337;2048-10-01
"527";"        2048";"          11";4126,590332;89,900238;31,0681038;6,1030741;9,346611;5,1032801;3,522409;2048-11-01
"528";"        2048";"          12";4121,9892578;89,7966766;31,0077705;6,090518;9,319581;5,0926266;3,5151746;2048-12-01
"529";"        2049";"           1";4117,0639648;89,7030258;30,9536991;6,0790701;9,292881;5,0827808;3,5086033;2049-01-01
"530";"        2049";"           2";4110,6108398;89,5844116;30,8854408;6,0645695;9,2585707;5,0702767;3,5002873;2049-02-01
"531";"        2049";"           3";4102,3154297;89,4428406;30,804472;6,0472226;9,2160082;5,0552187;3,4903572;2049-03-01
"532";"        2049";"           4";4089,1611328;89,2561646;30,6990204;6,0240521;9,1532803;5,0347309;3,4771647;2049-04-01
"533";"        2049";"           5";4076,8417969;89,0529709;30,5840149;5,999301;9,0914774;5,0132194;3,4630353;2049-05-01
"534";"        2049";"           6";4059,3493652;88,7899475;30,4365368;5,9671993;9,0076141;4,9850597;3,4447451;2049-06-01
"535";"        2049";"           7";4065,3481445;88,8248749;30,4549942;5,9721904;9,0304594;4,9900947;3,4474874;2049-07-01
"536";"        2049";"           8";4063,1120605;88,7420959;30,4077644;5,9627776;9,0145884;4,9824076;3,4420261;2049-08-01
"537";"        2049";"           9";4054,9155273;88,5314407;30,2882595;5,938333;8,966465;4,961967;3,4279082;2049-09-01
"538";"        2049";"          10";4090,2338867;88,6256561;30,3317394;5,9555154;9,0888472;4,9820838;3,4367809;2049-10-01
"539";"        2049";"          11";4097,0839844;88,5809097;30,3029518;5,9518409;9,1052628;4,9805322;3,4343762;2049-11-01
"540";"        2049";"          12";4095,1850586;88,5103531;30,2620773;5,9436746;9,0912409;4,9738202;3,4296319;2049-12-01
"541";"        2050";"           1";4088,9282227;88,401474;30,2002716;5,9304709;9,0592365;4,9623647;3,4220741;2050-01-01
"542";"        2050";"           2";4083,2729492;88,2932968;30,1388264;5,9175019;9,0293951;4,9512124;3,4146314;2050-02-01
"543";"        2050";"           3";4074,4038086;88,1459503;30,0557728;5,8996735;8,9853134;4,9356823;3,4044385;2050-03-01
"544";"        2050";"           4";4061,7963867;87,9673309;29,9561062;5,8778048;8,9263964;4,916317;3,3919935;2050-04-01
"545";"        2050";"           5";4048,2807617;87,7514572;29,8356514;5,8518147;8,8608179;4,8936353;3,3771765;2050-05-01
"546";"        2050";"           6";4032,6149902;87,5123062;29,7031975;5,8230891;8,7868443;4,8684535;3,3608153;2050-06-01
"547";"        2050";"           7";4027,1611328;87,4080734;29,6455288;5,8109479;8,7592592;4,8580508;3,3538594;2050-07-01
"548";"        2050";"           8";4035,6740723;87,455719;29,6706867;5,8178167;8,7912102;4,8650403;3,3576174;2050-08-01
"549";"        2050";"           9";4028,965332;87,2641983;29,5635548;5,7961316;8,7509785;4,8470454;3,3450756;2050-09-01
"550";"        2050";"          10";4060,2185059;87,3083038;29,5806408;5,8072681;8,8545275;4,8617649;3,3505218;2050-10-01
"551";"        2050";"          11";4066,8059082;87,2602921;29,5511246;5,8034015;8,8700962;4,860045;3,3480101;2050-11-01
"552";"        2050";"          12";4061,2089844;87,1461411;29,4868965;5,7899513;8,8402596;4,8485346;3,3402824;2050-12-01
"553";"        2051";"           1";4053,6411133;87,0222473;29,4178123;5,7751055;8,8033829;4,8355684;3,3318009;2051-01-01
"554";"        2051";"           2";4044,8027344;86,8766861;29,3369007;5,7577453;8,7605219;4,8204184;3,3218815;2051-02-01
"555";"        2051";"           3";4034,7746582;86,716217;29,2481232;5,7386374;8,7127314;4,8036985;3,3109708;2051-03-01
"556";"        2051";"           4";4023,4440918;86,5536728;29,1588764;5,719131;8,6609468;4,7864304;3,2998712;2051-04-01
"557";"        2051";"           5";4020,2263184;86,4613342;29,1076851;5,708755;8,6415672;4,7778277;3,2938921;2051-05-01
"558";"        2051";"           6";4024,1428223;86,4573364;29,1047325;5,7091818;8,6534777;4,7789617;3,2940214;2051-06-01
"559";"        2051";"           7";4029,6437988;86,485321;29,1194286;5,7133093;8,673604;4,783247;3,2962651;2051-07-01
"560";"        2051";"           8";4025,9619141;86,3865967;29,0646191;5,7021403;8,6520805;4,7739263;3,2898145;2051-08-01
"561";"        2051";"           9";4026,9230957;86,2874374;29,0086346;5,6919212;8,6451645;4,7662597;3,2837503;2051-09-01
"562";"        2051";"          10";4058,8554688;86,3379059;29,0298328;5,7038555;8,7498779;4,7817435;3,2895942;2051-10-01
"563";"        2051";"          11";4066,5981445;86,3036728;29,0082035;5,7017088;8,7699804;4,7815738;3,2880383;2051-11-01
"564";"        2051";"          12";4061,4621582;86,1963196;28,9478531;5,6890883;8,7421741;4,7707725;3,280782;2051-12-01
"565";"        2052";"           1";4054,098877;86,0764313;28,8810768;5,6747198;8,7062893;4,7581892;3,2725763;2052-01-01
"566";"        2052";"           2";4045,6501465;85,9373703;28,8038425;5,6581378;8,6652365;4,7436876;3,2631025;2052-02-01
"567";"        2052";"           3";4037,0319824;85,7955704;28,7253914;5,641305;8,6236725;4,7289696;3,253485;2052-03-01
"568";"        2052";"           4";4022,0695801;85,5926743;28,614172;5,6167855;8,5564575;4,7070808;3,2395635;2052-04-01
"569";"        2052";"           5";4021,2250977;85,5295181;28,5790291;5,6099873;8,547287;4,7016926;3,2356048;2052-05-01
"570";"        2052";"           6";4016,7126465;85,4261246;28,5220509;5,5982032;8,5227289;4,6917348;3,2288318;2052-06-01
"571";"        2052";"           7";4003,854248;85,2370911;28,4190254;5,5757713;8,4640408;4,6719146;3,216069;2052-07-01
"572";"        2052";"           8";4012,3098145;85,2826614;28,443182;5,5823884;8,4950113;4,678719;3,2196627;2052-08-01
"573";"        2052";"           9";4009,829834;85,1440887;28,3665543;5,5674658;8,4736624;4,666748;3,2109358;2052-09-01
"574";"        2052";"          10";4044,8239746;85,2285004;28,407753;5,5838366;8,5908022;4,6863174;3,2192378;2052-10-01
"575";"        2052";"          11";4049,0617676;85,1537781;28,3644714;5,5767417;8,5956163;4,6816339;3,2148798;2052-11-01
"576";"        2052";"          12";4046,5830078;85,0782166;28,3222065;5,5681944;8,579813;4,6745119;3,2099235;2052-12-01
"577";"        2053";"           1";4039,4567871;84,9622955;28,2581253;5,5544138;8,5454731;4,6624241;3,202055;2053-01-01
"578";"        2053";"           2";4032,8254395;84,8457108;28,193779;5,5407214;8,5128107;4,6505098;3,1942172;2053-02-01
"579";"        2053";"           3";4022,717041;84,688118;28,1072769;5,5220385;8,4654226;4,634057;3,1835635;2053-03-01
"580";"        2053";"           4";4010,0322266;84,5137558;28,0122738;5,5011535;8,408761;4,6154108;3,171706;2053-04-01
"581";"        2053";"           5";3996,7404785;84,3065186;27,8995724;5,4768143;8,3471174;4,5940242;3,1578519;2053-05-01
"582";"        2053";"           6";3984,7766113;84,1170883;27,7971191;5,4547567;8,2919273;4,5746837;3,1452847;2053-06-01
"583";"        2053";"           7";3988,7883301;84,1267548;27,8021088;5,4566789;8,3053608;4,5769877;3,1462719;2053-07-01
"584";"        2053";"           8";3997,5827637;84,1757126;27,8281441;5,4637079;8,3374395;4,5841875;3,150089;2053-08-01
"585";"        2053";"           9";3998,8498535;84,0817642;27,7764473;5,4543691;8,3322697;4,5772686;3,1445122;2053-09-01
"586";"        2053";"          10";4034,8361816;84,1762238;27,8239098;5,4720607;8,452425;4,5980964;3,1535201;2053-10-01
"587";"        2053";"          11";4042,3010254;84,1391602;27,8017845;5,4697094;8,4710169;4,5977287;3,1518285;2053-11-01
"588";"        2053";"          12";4038,4963379;84,0492935;27,7519016;5,4594045;8,4496241;4,5889721;3,1458855;2053-12-01
"589";"        2054";"           1";4030,527832;83,9250259;27,683548;5,4446268;8,4119997;4,5759306;3,1374631;2054-01-01
"590";"        2054";"           2";4024,6738281;83,8186264;27,6250839;5,4322357;8,3829556;4,565165;3,1303651;2054-02-01
"591";"        2054";"           3";4017,7519531;83,6993332;27,5597668;5,4183121;8,349493;4,5530071;3,1224027;2054-03-01
