"";"Ca";"Mg";"K";"Na";"NH4";"Al";"group_id";"Date"
"834";188,5312195;90,5184937;40,4617996;4,523664;0;1255,9560547;"7";2008-06-01
"835";187,8394928;90,106987;40,2882614;4,2065082;0;1256,5849609;"7";2008-07-01
"836";187,2170105;89,7379456;40,1935463;4,0561099;0;1257,0925293;"7";2008-08-01
"837";187,4514923;89,8865585;40,2726707;4,2055659;0;1256,8594971;"7";2008-09-01
"838";187,6257782;89,9922867;40,412281;4,471034;0;1256,623291;"7";2008-10-01
"839";188,5427551;90,5780792;40,6053658;4,3330073;0;1256,1472168;"7";2008-11-01
"840";188,9481659;90,8379822;40,7515373;4,3058491;0,0016964;1255,9852295;"7";2008-12-01
"841";189,2613678;91,0404358;40,9165535;4,2820139;0,0065549;1255,8996582;"7";2009-01-01
"842";189,2426605;91,0324173;40,9050674;4,1746793;0,0094178;1255,935791;"7";2009-02-01
"843";189,3545685;91,106781;40,9682236;4,1616535;0,0103037;1255,9047852;"7";2009-03-01
"844";189,3044434;91,0797043;40,9428673;4,0755758;0;1255,9509277;"7";2009-04-01
"845";189,0188141;90,9141312;40,8211708;3,8603473;0;1256,2028809;"7";2009-05-01
"846";188,8304291;90,8092194;40,7670364;3,77737;0;1256,3253174;"7";2009-06-01
"847";188,1151276;90,3828735;40,5899887;3,5106065;0;1256,9549561;"7";2009-07-01
"848";187,4830017;90,0075684;40,4956245;3,3873158;0;1257,4593506;"7";2009-08-01
"849";187,7345428;90,1668701;40,5784912;3,5163271;0;1257,2175293;"7";2009-09-01
"850";187,9292908;90,2851791;40,7236938;3,7450931;0;1256,9758301;"7";2009-10-01
"851";188,8069611;90,8538361;40,8964005;3,8381314;0;1256,4523926;"7";2009-11-01
"852";189,200058;91,1089554;41,0268326;3,9091425;0,0012811;1256,2719727;"7";2009-12-01
"853";188,7722473;90,8625412;40,7799377;3,6294417;0,0060552;1256,5797119;"7";2010-01-01
"854";188,7894287;90,8775558;40,7937088;3,6708839;0,00904;1256,5683594;"7";2010-02-01
"855";188,8218842;90,906456;40,8160248;3,704015;0,0105331;1256,5528564;"7";2010-03-01
"856";188,776123;90,8835526;40,7987709;3,6682734;0;1256,5823975;"7";2010-04-01
"857";188,4758606;90,7089462;40,6865883;3,4941833;0;1256,8326416;"7";2010-05-01
"858";188,2902222;90,606308;40,6416588;3,4440279;0;1256,9404297;"7";2010-06-01
"859";187,5565186;90,1686249;40,4749603;3,2187402;0;1257,5693359;"7";2010-07-01
"860";186,9230957;89,7923813;40,3885345;3,1171172;0;1258,0655518;"7";2010-08-01
"861";187,2089844;89,9725342;40,4773407;3,2426364;0;1257,7960205;"7";2010-09-01
"862";187,4334259;90,1088943;40,6301956;3,4634972;0;1257,5297852;"7";2010-10-01
"863";188,2823792;90,6644897;40,7948647;3,6513357;0;1256,9945068;"7";2010-11-01
"864";188,6539612;90,9082947;40,9234543;3,7750537;0,0013475;1256,8117676;"7";2010-12-01
"865";188,9107056;91,0783463;41,0530052;3,8912718;0,00741;1256,7252197;"7";2011-01-01
"866";188,8831482;91,0653152;41,0385513;3,838357;0,0120485;1256,7539062;"7";2011-02-01
"867";188,9152222;91,0924759;41,057972;3,831964;0,0165046;1256,7490234;"7";2011-03-01
"868";188,8924561;91,0828629;41,0490799;3,8036938;0;1256,7677002;"7";2011-04-01
"869";188,5886993;90,9057999;40,9246979;3,6004026;0;1257,0297852;"7";2011-05-01
"870";188,4018707;90,8019562;40,874527;3,5388813;0;1257,1430664;"7";2011-06-01
"871";187,6870728;90,3749695;40,7033272;3,299638;0;1257,7619629;"7";2011-07-01
"872";187,0535889;89,9980087;40,6115379;3,1879647;0;1258,2614746;"7";2011-08-01
"873";187,3175812;90,1651306;40,6970634;3,311964;0;1258,0087891;"7";2011-09-01
"874";187,5235748;90,2905045;40,8458595;3,5314376;0;1257,7574463;"7";2011-10-01
"875";188,3289185;90,8174744;40,9959412;3,744498;0;1257,2463379;"7";2011-11-01
"876";188,679718;91,0473938;41,1135635;3,8803453;0,00167;1257,0736084;"7";2011-12-01
