"";"id";"YEAR";"Month";"Ca";"Mg";"K";"Na";"NO3";"NH4";"SO4";"Cl";"P";"DOC";"Al";"Si";"H";"pH";"R";"HR";"group_id";"Date"
"45";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2008;9;0;0;0;0;0;0;0;0;0;0;1e-07;0;NA;NA;NA;NA;1;2008-09-01
"46";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2008;10;0,3327343;0,2008746;0,152578;0,3626387;0,0038702;0,0036706;0,0208522;0,4022455;0,0023843;0,858363;0;0,7048057;NA;NA;NA;NA;1;2008-10-01
"47";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2008;11;2,105849;1,2738649;2,6363282;5,2848687;0,0962696;0,095255;0,9105514;11,5548992;0,0301701;4,5638471;0,0006149;4,5550051;NA;NA;NA;NA;1;2008-11-01
"48";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2008;12;0,9292864;0,562198;1,2891791;2,7800117;0,0562155;0,0558814;0,4890511;6,1244016;0,0209068;1,8098192;0,0005924;0,8187053;NA;NA;NA;NA;1;2008-12-01
"49";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2009;1;0,9791524;0,5923827;1,6560831;4,2485976;0,0604796;0,0788089;0,7449005;8,076931;0,0248079;1,9309667;0,0003579;0,4600091;NA;NA;NA;NA;1;2009-01-01
"50";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2009;2;0,2822833;0,1707138;0,3984899;0,998566;0,0312623;0,0259336;0,1516621;1,0197842;0,0107479;1,4779022;0,0007323;0,2915347;NA;NA;NA;NA;1;2009-02-01
"51";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2009;3;0,6116449;0,3698046;0,8241263;1,6954083;0,0529546;0,0642577;0,2989899;2,5357814;0,0176361;2,5263557;0,0008969;0,5969895;NA;NA;NA;NA;1;2009-03-01
"52";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2009;4;0,410837;0,2483078;0,4303469;0,8391593;0,0204491;0,0230883;0,1129972;1,1491181;0,0039114;1,7935697;0,0013239;0,5507662;NA;NA;NA;NA;1;2009-04-01
"53";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2009;5;0,377535;0,2280762;0,3143554;0,588917;0;0;0,0582696;0,5544464;0;1,9088434;0,0021086;0,6149257;NA;NA;NA;NA;1;2009-05-01
"54";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2009;6;0,3662564;0,2211948;0,257967;0,4493153;0;0;0,0478355;0,3358046;0,0128481;1,8560939;0,0029513;0,7335433;NA;NA;NA;NA;1;2009-06-01
"55";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2009;7;0;0;0;0;0;0;0;0;0;0;0,0107882;0;NA;NA;NA;NA;1;2009-07-01
"56";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2009;8;0;0;0;0;0;0;0;0;0;0;2,01e-05;0;NA;NA;NA;NA;1;2009-08-01
"57";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2009;9;0;0;0;0;0;0;0;0;0;0;1e-07;0;NA;NA;NA;NA;1;2009-09-01
"58";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2009;10;0,2553505;0,1542643;0,1289959;0,2071022;0,0035955;0,0033498;0,0196991;0,2145309;0,0031097;0,8603278;0,0004703;0,7523893;NA;NA;NA;NA;1;2009-10-01
"59";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2009;11;2,3362229;1,4121948;2,6762826;6,8140917;0,1023224;0,0980508;0,7329895;9,8236771;0,0257862;4,5793881;0;4,6129174;NA;NA;NA;NA;1;2009-11-01
"60";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2009;12;0,7322155;0,4427449;1,1039898;2,9346929;0,0470093;0,051648;0,4678169;5,4071298;0,0202504;1,8191669;0,0004997;0,7971984;NA;NA;NA;NA;1;2009-12-01
"61";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2010;1;0,8623417;0,5216455;1,5002633;4,36836;0,068434;0,0831941;0,7299958;7,8662286;0,0255217;1,9410347;0,0004257;0,4992724;NA;NA;NA;NA;1;2010-01-01
"62";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2010;2;0,3524539;0,2131551;0,4296955;1,1724827;0,0242233;0,0305652;0,1504464;1,724427;0,0113281;1,484857;0,0009922;0,3117831;NA;NA;NA;NA;1;2010-02-01
"63";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2010;3;0,7062651;0,4270891;0,8545451;2,2834966;0,0671486;0,0751221;0,3033437;3,719146;0,0166536;2,536757;0,000841;0,5661488;NA;NA;NA;NA;1;2010-03-01
"64";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2010;4;0,4194687;0,2535866;0,4196545;1,0772659;0,0188243;0,0247713;0,1150865;1,5455638;0,0038801;1,8007394;0,0013546;0,5388644;NA;NA;NA;NA;1;2010-04-01
"65";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2010;5;0,4103716;0,2480115;0,3162885;0,7653264;0;0;0,0596151;0,9949885;0;1,9144607;0,002367;0,614263;NA;NA;NA;NA;1;2010-05-01
"66";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2010;6;0,3808995;0,2301367;0,2539061;0,5997522;0;0;0,0495262;0,5969859;0,0123428;1,8604305;0,0028729;0,7221091;NA;NA;NA;NA;1;2010-06-01
"67";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2010;7;0;0;0;0;0;0;0;0;0;0;0,0107882;0;NA;NA;NA;NA;1;2010-07-01
"68";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2010;8;0;0;0;0;0;0;0;0;0;0;2,19e-05;0;NA;NA;NA;NA;1;2010-08-01
"69";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2010;9;0;0;0;0;0;0;0;0;0;0;2e-07;0;NA;NA;NA;NA;1;2010-09-01
"70";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2010;10;0,2490902;0,1505527;0,1229981;0,2694431;0,0038245;0,0033215;0,0201657;0,2891139;0,0031464;0,8622153;0,000521;0,7496355;NA;NA;NA;NA;1;2010-10-01
"71";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2010;11;1,7169373;1,0380293;2,217936;6,180006;0,1133598;0,0862232;0,8513106;5,7774496;0,025861;4,5949116;0;4,59796;NA;NA;NA;NA;1;2010-11-01
"72";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2010;12;1,0500351;0,6350388;1,2764118;2,7898209;0,0413;0,0578028;0,4653066;6,9740934;0,0222616;1,8287494;0,0008382;0,8689485;NA;NA;NA;NA;1;2010-12-01
"73";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2011;1;0,9417983;0,5691854;1,5129395;4,8481593;0,1322034;0,0792434;0,7667077;5,1007571;0,0229638;1,9513793;0;0,3330923;NA;NA;NA;NA;1;2011-01-01
"74";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Soil solution/Leaching Layer 1.csv";2011;2;0,2746898;0,1659828;0,3662407;1,0701385;0,0422613;0,0263019;0,1572439;1,11893;0,0112323;1,4919915;0,0009244;0,295123;NA;NA;NA;NA;1;2011-02-01
