"";"id";"YEAR";"Month";"Ca";"Mg";"K";"Na";"Al";"Si";"P";"group_id";"Date"
"525";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 4.csv";2015;9;0,0035176;0,0018787;0,0003085;0,0005427;0,0053176;0,0140577;0,0010392;"Layer 4";2015-09-01
"526";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 4.csv";2015;10;0,0017027;0,0010149;0,0002846;0,0004202;0,0040355;0,0080065;0,0005158;"Layer 4";2015-10-01
"527";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 4.csv";2015;11;0,0007009;0,0005771;0,0002014;0,000205;0,002589;0,0037599;0,000349;"Layer 4";2015-11-01
"528";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 4.csv";2015;12;0,0005813;0,0004663;0,0001601;0,0001788;0,0021188;0,003104;0,0002769;"Layer 4";2015-12-01
"529";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2005;1;0,0014613;0,000832;0,0001998;0,0003413;0,0030169;0,0066837;0,0003742;"Layer 5";2005-01-01
"530";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2005;2;0,0013172;0,0007583;0,0001909;0,0003185;0,0028425;0,0060849;0,0003497;"Layer 5";2005-02-01
"531";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2005;3;0,0015326;0,0008934;0,0002365;0,0003832;0,0034629;0,0071526;0,0004244;"Layer 5";2005-03-01
"532";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2005;4;0,0020954;0,0012046;0,0003154;0,0005133;0,0046298;0,0096541;0,000588;"Layer 5";2005-04-01
"533";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2005;5;0,0031235;0,0017804;0,0004708;0,0007631;0,006908;0,0142601;0,0009098;"Layer 5";2005-05-01
"534";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2005;6;0,0040596;0,002245;0,0005051;0,000866;0,0079167;0,0175984;0,0011947;"Layer 5";2005-06-01
"535";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2005;7;0,0045539;0,0025328;0,0005786;0,0009703;0,0090223;0,019714;0,0013872;"Layer 5";2005-07-01
"536";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2005;8;0,0050406;0,002743;0,0004995;0,000842;0,0083734;0,0204054;0,0015898;"Layer 5";2005-08-01
"537";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2005;9;0,003913;0,0021252;0,0003453;0,0005667;0,0059373;0,0154647;0,001232;"Layer 5";2005-09-01
"538";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2005;10;0,0017975;0,0011287;0,0003336;0,0004421;0,0045631;0,0086424;0,0005886;"Layer 5";2005-10-01
"539";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2005;11;0,0007613;0,0006589;0,0002266;0,0002111;0,0028947;0,0041508;0,0003959;"Layer 5";2005-11-01
"540";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2005;12;0,0006333;0,0005343;0,0001804;0,0001843;0,0023699;0,0034286;0,0003164;"Layer 5";2005-12-01
"541";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2006;1;0,0007477;0,0005561;0,0001862;0,0002262;0,0025071;0,0039175;0,0003117;"Layer 5";2006-01-01
"542";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2006;2;0,0010804;0,0006647;0,0001935;0,0002914;0,0027423;0,0052232;0,0003264;"Layer 5";2006-02-01
"543";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2006;3;0,0015116;0,0008852;0,0002372;0,0003813;0,0034574;0,0070794;0,0004222;"Layer 5";2006-03-01
"544";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2006;4;0,0020464;0,0011836;0,0003165;0,0005092;0,0046143;0,0094797;0,0005825;"Layer 5";2006-04-01
"545";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2006;5;0,0030788;0,0017629;0,0004743;0,0007615;0,0069127;0,0141244;0,0009032;"Layer 5";2006-05-01
"546";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2006;6;0,004043;0,002232;0,0004899;0,0008421;0,0077457;0,0174064;0,0011942;"Layer 5";2006-06-01
"547";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2006;7;0,0045472;0,0025208;0,0005527;0,000931;0,0087374;0,0194662;0,0013886;"Layer 5";2006-07-01
"548";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2006;8;0,0049992;0,0027182;0,0004867;0,0008174;0,008194;0,0201437;0,0015814;"Layer 5";2006-08-01
"549";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2006;9;0,0038838;0,0021084;0,0003387;0,0005538;0,0058403;0,0153044;0,0012252;"Layer 5";2006-09-01
"550";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2006;10;0,0018657;0,0011541;0,0003178;0,0004327;0,0044629;0,0087725;0,0005993;"Layer 5";2006-10-01
"551";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2006;11;0,0007573;0,0006562;0,000226;0,0002102;0,0028858;0,004135;0,0003941;"Layer 5";2006-11-01
"552";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2006;12;0,0006303;0,0005323;0,0001801;0,0001837;0,0023643;0,0034172;0,0003152;"Layer 5";2006-12-01
"553";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2007;1;0,0009301;0,0006198;0,0001976;0,0002711;0,002722;0,0046843;0,000325;"Layer 5";2007-01-01
"554";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2007;2;0,0012291;0,0007216;0,0001928;0,0003109;0,0028165;0,0057704;0,0003408;"Layer 5";2007-02-01
"555";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2007;3;0,0014949;0,0008741;0,0002351;0,0003787;0,0034335;0,0069975;0,000421;"Layer 5";2007-03-01
"556";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2007;4;0,0019885;0,0011546;0,000314;0,000501;0,0045625;0,0092416;0,0005763;"Layer 5";2007-04-01
"557";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2007;5;0,0030631;0,0017492;0,0004652;0,0007507;0,0068239;0,013991;0,0009027;"Layer 5";2007-05-01
"558";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2007;6;0,0039695;0,0021957;0,0004776;0,0008154;0,0075693;0,0170389;0,0011832;"Layer 5";2007-06-01
"559";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2007;7;0,00449;0,0024906;0,0005361;0,0008991;0,0085182;0,0191232;0,0013789;"Layer 5";2007-07-01
"560";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2007;8;0,0049256;0,0026819;0,0004757;0,0007922;0,0080177;0,019796;0,0015647;"Layer 5";2007-08-01
"561";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2007;9;0,0038449;0,0020868;0,0003311;0,0005384;0,0057244;0,0151019;0,001216;"Layer 5";2007-09-01
"562";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2007;10;0,0019547;0,0011861;0,000295;0,0004156;0,0042998;0,0089147;0,0006144;"Layer 5";2007-10-01
"563";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2007;11;0,0007518;0,0006527;0,0002253;0,0002089;0,0028737;0,0041136;0,0003915;"Layer 5";2007-11-01
"564";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2007;12;0,0006254;0,000529;0,0001795;0,0001826;0,002354;0,0033972;0,0003131;"Layer 5";2007-12-01
"565";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2008;1;0,0011333;0,0006973;0,0002034;0,0003076;0,002889;0,0054867;0,0003425;"Layer 5";2008-01-01
"566";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2008;2;0,0012531;0,0007304;0,0001918;0,0003131;0,0028209;0,0058511;0,0003434;"Layer 5";2008-02-01
"567";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2008;3;0,0015489;0,0008959;0,0002332;0,0003829;0,0034444;0,0071832;0,000427;"Layer 5";2008-03-01
"568";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2008;4;0,0020679;0,0011868;0,0003101;0,0005061;0,0045715;0,0095053;0,0005861;"Layer 5";2008-04-01
"569";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2008;5;0,0030835;0,0017558;0,0004609;0,0007483;0,0067965;0,0140313;0,0009059;"Layer 5";2008-05-01
"570";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2008;6;0,0039763;0,002197;0,0004731;0,0008094;0,0075235;0,0170229;0,0011849;"Layer 5";2008-06-01
"571";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2008;7;0,0044999;0,0024917;0,0005284;0,0008885;0,0084374;0,0190885;0,0013815;"Layer 5";2008-07-01
"572";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2008;8;0,0049138;0,0026744;0,0004716;0,0007845;0,0079604;0,0197166;0,0015623;"Layer 5";2008-08-01
"573";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2008;9;0,0038401;0,0020824;0,0003282;0,0005335;0,0056852;0,0150556;0,0012152;"Layer 5";2008-09-01
"574";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2008;10;0,0019926;0,0011994;0,0002862;0,0004088;0,0042357;0,0089776;0,0006214;"Layer 5";2008-10-01
"575";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2008;11;0,0007519;0,0006528;0,0002253;0,0002089;0,0028739;0,004114;0,0003915;"Layer 5";2008-11-01
"576";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2008;12;0,0006254;0,000529;0,0001795;0,0001827;0,0023544;0,0033977;0,0003131;"Layer 5";2008-12-01
"577";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2009;1;0,001106;0,000686;0,000203;0,0003037;0,0028705;0,0053811;0,00034;"Layer 5";2009-01-01
"578";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2009;2;0,0012685;0,0007362;0,0001911;0,0003142;0,0028225;0,0059026;0,0003451;"Layer 5";2009-02-01
"579";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2009;3;0,0015849;0,0009099;0,000231;0,0003845;0,0034429;0,0072992;0,0004312;"Layer 5";2009-03-01
"580";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2009;4;0,002067;0,0011847;0,0003079;0,0005038;0,0045515;0,0094839;0,0005862;"Layer 5";2009-04-01
"581";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2009;5;0,0030746;0,0017499;0,0004573;0,0007432;0,0067586;0,01397;0,000905;"Layer 5";2009-05-01
"582";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2009;6;0,0039704;0,0021929;0,0004691;0,0008026;0,0074761;0,0169668;0,0011843;"Layer 5";2009-06-01
"583";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2009;7;0,0044747;0,0024809;0,0005276;0,0008843;0,0084132;0,0189957;0,0013764;"Layer 5";2009-07-01
"584";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2009;8;0,0049257;0,0026765;0,0004681;0,0007803;0,0079245;0,0197196;0,0015656;"Layer 5";2009-08-01
"585";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2009;9;0,0038245;0,0020778;0,0003297;0,0005342;0,0056954;0,0150228;0,0012109;"Layer 5";2009-09-01
"586";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2009;10;0,0019711;0,0011916;0,0002899;0,000411;0,0042591;0,0089328;0,0006171;"Layer 5";2009-10-01
"587";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2009;11;0,0007514;0,0006525;0,0002253;0,0002088;0,0028729;0,0041122;0,0003913;"Layer 5";2009-11-01
"588";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2009;12;0,0006266;0,0005298;0,0001797;0,0001829;0,0023568;0,0034025;0,0003136;"Layer 5";2009-12-01
"589";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2010;1;0,0010413;0,0006609;0,0002016;0,0002929;0,0028221;0,0051289;0,0003342;"Layer 5";2010-01-01
"590";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2010;2;0,001274;0,0007389;0,0001912;0,0003148;0,0028258;0,0059246;0,0003456;"Layer 5";2010-02-01
"591";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2010;3;0,0012674;0,0007837;0,0002366;0,0003503;0,0033208;0,0061638;0,0003973;"Layer 5";2010-03-01
"592";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2010;4;0,0019014;0,0011202;0,0003174;0,0004935;0,0045429;0,008946;0,0005658;"Layer 5";2010-04-01
"593";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2010;5;0,0030681;0,001751;0,0004645;0,0007504;0,0068203;0,0140034;0,0009034;"Layer 5";2010-05-01
"594";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2010;6;0,0039821;0,0022009;0,000477;0,000816;0,0075703;0,0170779;0,0011855;"Layer 5";2010-06-01
"595";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2010;7;0,0045007;0,0024943;0,0005342;0,0008974;0,0085028;0,0191425;0,0013812;"Layer 5";2010-07-01
"596";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2010;8;0,0049345;0,0026837;0,0004734;0,0007896;0,0079946;0,0198016;0,0015672;"Layer 5";2010-08-01
"597";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2010;9;0,0038593;0,0020901;0,0003287;0,000536;0,0057014;0,0151206;0,0012202;"Layer 5";2010-09-01
"598";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2010;10;0,0019943;0,0012006;0,0002881;0,0004116;0,0042568;0,0089971;0,0006222;"Layer 5";2010-10-01
"599";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2010;11;0,0007556;0,0006552;0,0002258;0,0002098;0,0028822;0,0041286;0,0003933;"Layer 5";2010-11-01
"600";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2010;12;0,0006282;0,0005309;0,0001798;0,0001832;0,00236;0,0034087;0,0003143;"Layer 5";2010-12-01
"601";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2011;1;0,0010849;0,0006798;0,0002027;0,0002994;0,0028547;0,0053014;0,0003382;"Layer 5";2011-01-01
"602";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2011;2;0,0012879;0,0007462;0,0001917;0,0003162;0,0028355;0,0059821;0,0003466;"Layer 5";2011-02-01
"603";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2011;3;0,0015621;0,0009021;0,0002333;0,0003843;0,0034518;0,007234;0,0004283;"Layer 5";2011-03-01
"604";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2011;4;0,002061;0,0011841;0,0003106;0,0005059;0,0045725;0,009484;0,0005852;"Layer 5";2011-04-01
"605";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2011;5;0,003094;0,0017601;0,0004602;0,0007487;0,0067968;0,0140646;0,0009074;"Layer 5";2011-05-01
"606";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2011;6;0,003986;0,0022016;0,0004743;0,0008123;0,0075426;0,0170674;0,0011865;"Layer 5";2011-06-01
"607";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2011;7;0,0045184;0,0024996;0,0005289;0,0008915;0,0084551;0,0191568;0,0013852;"Layer 5";2011-07-01
"608";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2011;8;0,0049437;0,0026857;0,0004711;0,000787;0,0079719;0,0198082;0,0015697;"Layer 5";2011-08-01
"609";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2011;9;0,0038038;0,0020768;0,0003375;0,0005442;0,0057832;0,0150413;0,0012044;"Layer 5";2011-09-01
"610";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2011;10;0,001984;0,0011969;0,00029;0,0004128;0,0042691;0,0089763;0,0006202;"Layer 5";2011-10-01
"611";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2011;11;0,0007554;0,000655;0,0002258;0,0002098;0,0028819;0,0041279;0,0003931;"Layer 5";2011-11-01
"612";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2011;12;0,0006288;0,0005312;0,0001799;0,0001835;0,0023615;0,0034114;0,0003144;"Layer 5";2011-12-01
"613";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2012;1;0,0011223;0,0006931;0,0002033;0,0003059;0,0028817;0,0054446;0,0003415;"Layer 5";2012-01-01
"614";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2012;2;0,0013027;0,000751;0,0001905;0,000317;0,0028332;0,0060261;0,0003485;"Layer 5";2012-02-01
"615";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2012;3;0,0016159;0,0009235;0,0002303;0,0003868;0,0034511;0,0074092;0,0004346;"Layer 5";2012-03-01
"616";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2012;4;0,0020988;0,0011985;0,0003072;0,0005064;0,0045619;0,0095961;0,0005902;"Layer 5";2012-04-01
"617";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2012;5;0,0030877;0,0017562;0,0004582;0,0007457;0,0067742;0,0140251;0,0009068;"Layer 5";2012-05-01
"618";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2012;6;0,004007;0,0022083;0,0004682;0,0008054;0,0074876;0,0170869;0,0011911;"Layer 5";2012-06-01
"619";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2012;7;0,0044974;0,0024906;0,0005283;0,0008881;0,008435;0,0190792;0,001381;"Layer 5";2012-07-01
"620";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2012;8;0,0049392;0,0026829;0,0004698;0,0007843;0,0079523;0,0197796;0,0015687;"Layer 5";2012-08-01
"621";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2012;9;0,003838;0,0020832;0,00033;0,000536;0,0057069;0,0150686;0,0012144;"Layer 5";2012-09-01
"622";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2012;10;0,0019754;0,0011936;0,0002907;0,0004127;0,0042708;0,0089534;0,0006183;"Layer 5";2012-10-01
"623";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2012;11;0,0007548;0,0006546;0,0002257;0,0002097;0,0028806;0,0041257;0,0003929;"Layer 5";2012-11-01
"624";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2012;12;0,0006293;0,0005315;0,00018;0,0001836;0,0023626;0,0034135;0,0003146;"Layer 5";2012-12-01
"625";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2013;1;0,0011596;0,0007085;0,0002038;0,0003112;0,0029059;0,0055886;0,0003449;"Layer 5";2013-01-01
"626";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2013;2;0,0012945;0,000748;0,000191;0,0003165;0,0028333;0,0060001;0,0003475;"Layer 5";2013-02-01
"627";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2013;3;0,001584;0,0009101;0,0002316;0,000385;0,0034475;0,007301;0,0004309;"Layer 5";2013-03-01
"628";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2013;4;0,0020774;0,0011895;0,0003082;0,0005052;0,0045594;0,0095245;0,0005875;"Layer 5";2013-04-01
"629";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2013;5;0,0030397;0,0017368;0,0004619;0,0007443;0,00678;0,0138783;0,0008998;"Layer 5";2013-05-01
"630";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2013;6;0,0040005;0,0022058;0,0004689;0,0008059;0,0074924;0,0170711;0,0011898;"Layer 5";2013-06-01
"631";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2013;7;0,0044987;0,0024911;0,0005283;0,0008883;0,0084362;0,0190839;0,0013812;"Layer 5";2013-07-01
"632";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2013;8;0,0049412;0,0026837;0,0004698;0,0007846;0,007954;0,0197866;0,0015692;"Layer 5";2013-08-01
"633";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2013;9;0,0038447;0,0020851;0,0003293;0,0005355;0,0057008;0,0150811;0,0012162;"Layer 5";2013-09-01
"634";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2013;10;0,0019843;0,0011968;0,0002894;0,0004121;0,0042632;0,0089732;0,0006201;"Layer 5";2013-10-01
"635";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2013;11;0,0007579;0,0006566;0,0002262;0,0002104;0,0028876;0,0041379;0,0003943;"Layer 5";2013-11-01
"636";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2013;12;0,0006304;0,0005322;0,0001801;0,0001839;0,0023648;0,0034179;0,0003151;"Layer 5";2013-12-01
"637";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2014;1;0,0012154;0,0007323;0,0002044;0,0003182;0,0029386;0,0058032;0,0003498;"Layer 5";2014-01-01
"638";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2014;2;0,0013198;0,0007597;0,000191;0,0003187;0,002844;0,0060961;0,0003498;"Layer 5";2014-02-01
"639";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2014;3;0,0016082;0,0009215;0,0002318;0,0003874;0,0034606;0,0073939;0,0004334;"Layer 5";2014-03-01
"640";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2014;4;0,0020921;0,0011971;0,0003093;0,0005078;0,004577;0,0095886;0,000589;"Layer 5";2014-04-01
"641";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2014;5;0,0032309;0,0018156;0,0004482;0,0007497;0,0067622;0,01447;0,0009275;"Layer 5";2014-05-01
"642";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2014;6;0,0039572;0,0021907;0,0004782;0,0008149;0,0075686;0,0170012;0,0011809;"Layer 5";2014-06-01
"643";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2014;7;0,0045243;0,0025021;0,0005291;0,0008925;0,0084606;0,0191783;0,0013863;"Layer 5";2014-07-01
"644";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2014;8;0,004958;0,0026906;0,0004703;0,0007871;0,0079691;0,0198453;0,0015733;"Layer 5";2014-08-01
"645";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2014;9;0,0038726;0,0020938;0,0003272;0,000535;0,0056892;0,015146;0,001224;"Layer 5";2014-09-01
"646";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2014;10;0,0020258;0,001212;0,0002829;0,0004087;0,0042249;0,0090638;0,0006286;"Layer 5";2014-10-01
"647";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2014;11;0,0007578;0,0006565;0,0002262;0,0002104;0,0028874;0,0041377;0,0003942;"Layer 5";2014-11-01
"648";"C:/Users/siahl/Documents/NutsforBASLN/Base/Output data/Weathering/Weathering Layer 5.csv";2014;12;0,0006307;0,0005323;0,0001802;0,000184;0,0023656;0,0034193;0,0003151;"Layer 5";2014-12-01
