"";"V1";"Ca_Wet";"Mg_Wet";"K_Wet";"NO3_Wet";"NH4_Wet";"Ntot_Wet";"SO4_Wet";"Na_Wet";"Cl_Wet";"K_Folx";"NO3_Folx";"NH4_Folx";"Ntot_Folx";"SO4_Folx";"Na_Folx";"Cl_Folx";"Ca_WTH";"Mg_WTH";"K_WTH";"Na_WTH";"Al_WTH";"Si_Wet";"P_WTH";"V79";"Year";"N_TU";"Ca_TU";"Mg_TU";"K_TU";"S_TU";"P_TU";"N_LF";"Ca_LF";"Mg_LF";"K_LF";"S_LF";"P_LF";"N_L_Min";"Ca_L_Min";"Mg_L_Min";"K_L_Min";"S_L_Min";"P_L_Min";"N_SOM_Min";"Ca_SOM_Min";"Mg_SOM_Min";"K_SOM_Min";"S_SOM_Min";"P_SOM_Min"
"111";2115;1,1733867;1,8159763;0,7206305;0,5274606;0,2351948;0,7626554;2,4055202;17,7023373;45,0762634;12,3198261;0;0;0;0;0;0;7,0338798;9,5301008;15,6996984;1,4463092;50,0493736;80,2202835;2,0851188;NA;2115;10,3048754;9,2003775;1,346288;18,3580418;0,8658442;1,107946;2,484771;0,7103462;0,192031;0,896559;0,1306513;0,2184199;2,6299522;0,8196789;0,2233278;0,8436289;0,1605534;0,2269083;15,7622185;-0,0072433;-0,0043926;-0,0070662;0,5642809;3,3134687
"112";2116;1,09009;1,7463391;0,7533804;0,670071;0,2597465;0,9298175;2,2871931;16,1095886;43,8582764;12,3168316;0;0;0;0;0;0;7,0010171;9,4478569;15,5279112;1,4322011;49,5808029;79,4888611;2,092123;NA;2116;10,3048754;9,2003775;1,346288;18,3550472;0,8658442;1,1079404;2,4843307;0,7100903;0,1919515;0,896342;0,1306073;0,2183237;2,6300135;0,818826;0,2230673;0,8450155;0,1602699;0,2269453;15,7419147;-0,0072451;-0,0043937;-0,007068;0,5637309;3,3091483
"113";2117;1,5408158;1,7721338;0,7109315;0,4765487;0,1978203;0,674369;2,2849896;10,7548733;43,2920837;12,3138905;0;0;0;0;0;0;7,0462055;9,5613985;15,761323;1,4503098;50,2093735;80,4758148;2,0860562;NA;2117;10,3048754;9,2003775;1,346288;18,3521042;0,8658442;1,1079352;2,4838967;0,7098394;0,1918735;0,8961293;0,1305641;0,2182292;2,6300645;0,8179849;0,2228104;0,8463697;0,1599913;0,2269797;15,721344;-0,0072467;-0,0043947;-0,0070696;0,5630949;3,3053269
"114";2118;1,1733867;1,8159763;0,7206305;0,5274606;0,2351948;0,7626554;2,4055202;17,7023373;45,0762634;12,3110075;0;0;0;0;0;0;7,0340514;9,5289898;15,6970692;1,4460758;50,0422935;80,2095413;2,0858705;NA;2118;10,3048754;9,2003775;1,346288;18,349226;0,8658442;1,1079426;2,4834704;0,7095931;0,1917971;0,8959206;0,1305217;0,2181367;2,6301031;0,8171548;0,222557;0,8476917;0,1597173;0,2270113;15,7003708;-0,0072484;-0,0043957;-0,0070712;0,5625209;3,3011363
"115";2119;1,09009;1,7463391;0,7533804;0,670071;0,2597465;0,9298175;2,2871931;16,1095886;43,8582764;12,3081808;0;0;0;0;0;0;7,0008621;9,4460382;15,5236921;1,4318135;49,5691223;79,4710693;2,0929959;NA;2119;10,3048754;9,2003775;1,346288;18,3463993;0,8658442;1,1079383;2,4830518;0,7093518;0,1917221;0,895716;0,1304802;0,2180459;2,630132;0,8163363;0,2223071;0,8489826;0,1594479;0,2270403;15,6802664;-0,0072501;-0,0043968;-0,0070729;0,5619184;3,2971115
"116";2120;1,5408158;1,7721338;0,7109315;0,4765487;0,1978203;0,674369;2,2849896;10,7548733;43,2920837;12,3054104;0;0;0;0;0;0;7,0467148;9,5605173;15,7592201;1,450186;50,2042313;80,467926;2,086817;NA;2120;10,3048754;9,2003775;1,346288;18,343626;0,8658442;1,1079323;2,4826412;0,7091156;0,1916486;0,8955153;0,1304394;0,217957;2,6301491;0,8155285;0,2220605;0,8502425;0,159183;0,2270668;15,6606321;-0,0072516;-0,0043977;-0,0070743;0,5613015;3,2931237
"117";2121;1,1733867;1,8159763;0,7206305;0,5274606;0,2351948;0,7626554;2,4055202;17,7023373;45,0762634;12,3026943;0;0;0;0;0;0;7,0345335;9,5285511;15,6958094;1,445976;50,0390015;80,2046661;2,0865688;NA;2121;10,3048754;9,2003775;1,346288;18,34091;0,8658442;1,1079395;2,4822371;0,7088838;0,1915765;0,8953187;0,1303993;0,2178698;2,6301565;0,8147317;0,2218172;0,8514725;0,1589223;0,2270907;15,6389923;-0,0072532;-0,0043986;-0,0070759;0,5607179;3,289062
"118";2122;1,09009;1,7463391;0,7533804;0,670071;0,2597465;0,9298175;2,2871931;16,1095886;43,8582764;12,3000336;0;0;0;0;0;0;7,0010042;9,4452848;15,5219193;1,4316845;49,5645485;79,4641418;2,0934539;NA;2122;10,3048754;9,2003775;1,346288;18,3382511;0,8658442;1,1079347;2,4818408;0,7086565;0,1915057;0,895126;0,13036;0,2177843;2,6301525;0,8139455;0,221577;0,8526732;0,1586659;0,2271122;15,6186886;-0,0072546;-0,0043995;-0,0070773;0,5601488;3,2847972
"119";2123;1,5408158;1,7721338;0,7109315;0,4765487;0,1978203;0,674369;2,2849896;10,7548733;43,2920837;12,2974176;0;0;0;0;0;0;7,0477562;9,562541;15,7633848;1,4505492;50,2157631;80,4860382;2,0868292;NA;2123;10,3048754;9,2003775;1,346288;18,3356304;0,8658442;1,1079285;2,4814515;0,7084337;0,1914364;0,8949368;0,1303215;0,2177006;2,6301386;0,8131695;0,22134;0,8538454;0,1584137;0,2271314;15,5986519;-0,0072562;-0,0044005;-0,0070788;0,5595319;3,2808652
"120";2124;1,1733867;1,8159763;0,7206305;0,5274606;0,2351948;0,7626554;2,4055202;17,7023373;45,0762634;12,2948589;0;0;0;0;0;0;7,0352139;9,5295954;15,6977892;1,4461554;50,0445213;80,213562;2,086741;NA;2124;10,3048754;9,2003775;1,346288;18,3330746;0,8658442;1,1079347;2,4810686;0,7082156;0,1913684;0,8947516;0,1302836;0,2176184;2,6301148;0,8124035;0,2211062;0,8549895;0,1581655;0,2271483;15,5774784;-0,0072576;-0,0044013;-0,0070802;0,5589245;3,2767665
"121";2125;1,09009;1,7463391;0,7533804;0,670071;0,2597465;0,9298175;2,2871931;16,1095886;43,8582764;12,2923517;0;0;0;0;0;0;7,0010099;9,4456472;15,5223141;1,4316273;49,5648842;79,465271;2,0936451;NA;2125;10,3048754;9,2003775;1,346288;18,3305664;0,8658442;1,1079264;2,4806933;0,7080016;0,1913018;0,89457;0,1302465;0,2175379;2,63008;0,8116474;0,2208753;0,8561064;0,1579214;0,227163;15,5572405;-0,0072591;-0,0044022;-0,0070816;0,5583888;3,2729266
"122";2126;1,5408158;1,7721338;0,7109315;0,4765487;0,1978203;0,674369;2,2849896;10,7548733;43,2920837;12,2898893;0;0;0;0;0;0;7,048234;9,5622797;15,7627935;1,4505233;50,2144241;80,4839706;2,0873256;NA;2126;10,3048754;9,2003775;1,346288;18,328104;0,8658442;1,1079227;2,4803243;0,7077917;0,1912364;0,8943918;0,1302101;0,2174589;2,6300352;0,8109009;0,2206474;0,8571967;0,157681;0,2271756;15,5370703;-0,0072605;-0,0044031;-0,007083;0,5577623;3,2686617
"123";2127;1,1733867;1,8159763;0,7206305;0,5274606;0,2351948;0,7626554;2,4055202;17,7023373;45,0762634;12,2874765;0;0;0;0;0;0;7,036571;9,5314302;15,7013979;1,4464581;50,0545578;80,2293625;2,0871694;NA;2127;10,3048754;9,2003775;1,346288;18,3256931;0,8658442;1,1079313;2,4799609;0,7075861;0,1911723;0,8942171;0,1301742;0,2173816;2,6299818;0,8101641;0,2204224;0,8582606;0,1574446;0,2271862;15,5162334;-0,0072619;-0,0044039;-0,0070843;0,5571597;3,2647109
"124";2128;1,09009;1,7463391;0,7533804;0,670071;0,2597465;0,9298175;2,2871931;16,1095886;43,8582764;12,2851124;0;0;0;0;0;0;7,0019121;9,4468584;15,5246;1,4318497;49,5714912;79,4757309;2,0938773;NA;2128;10,3048754;9,1758013;1,346288;18,3233261;0,8658442;1,1079258;2,4796057;0,7073846;0,1911095;0,8940458;0,1301391;0,2173057;2,6299171;0,8094363;0,2202003;0,8592989;0,1572118;0,2271947;15,4963961;-0,0072579;-0,0044047;-0,0070857;0,556581;3,2608523
"125";2129;1,5408158;1,7721338;0,7109315;0,4765487;0,1978203;0,674369;2,2849896;10,7548733;43,2920837;12,2827883;0;0;0;0;0;0;7,0491395;9,5637503;15,765749;1,4507828;50,2226372;80,4969101;2,0874822;NA;2129;10,3048754;9,2003775;1,346288;18,3210049;0,8658442;1,1079193;2,479255;0,707187;0,1910478;0,8938778;0,1301047;0,2172313;2,6298435;0,8087177;0,2199811;0,8603125;0,1569827;0,2272011;15,4755592;-0,0072573;-0,0044056;-0,007087;0,5559952;3,2567909
"126";2130;1,1733867;1,8159763;0,7206305;0,5274606;0,2351948;0,7626554;2,4055202;17,7023373;45,0762634;12,2805119;0;0;0;0;0;0;7,037919;9,5352125;15,7091942;1,4471313;50,0760765;80,2630386;2,0866494;NA;2130;10,3048754;9,1846142;1,346288;18,3187294;0,8658442;1,1079282;2,4789114;0,7069934;0,1909873;0,8937132;0,1300709;0,2171585;2,6297607;0,8080081;0,2197645;0,8613012;0,1567571;0,2272057;15,4557209;-0,0072585;-0,0044064;-0,0070883;0,5554261;3,2529879
"127";2131;1,09009;1,7463391;0,7533804;0,670071;0,2597465;0,9298175;2,2871931;16,1095886;43,8582764;12,278286;0;0;0;0;0;0;7,0024457;9,4477758;15,5262985;1,4320256;49,576561;79,4837341;2,0939012;NA;2131;10,3048754;9,1436739;1,346288;18,3165035;0,8658442;1,107922;2,4785743;0,7068036;0,1909281;0,8935518;0,1300376;0,2170871;2,6296685;0,8073073;0,2195507;0,8622664;0,1565351;0,2272085;15,4355507;-0,007254;-0,0044071;-0,0070895;0,5548258;3,2490184
"128";2132;1,5408158;1,7721338;0,7109315;0,4765487;0,1978203;0,674369;2,2849896;10,7548733;43,2920837;12,2760992;0;0;0;0;0;0;7,051403;9,5689907;15,7767982;1,4517287;50,2529907;80,5442581;2,0870821;NA;2132;10,3048754;9,1858578;1,346288;18,3143158;0,8658442;1,1079154;2,4782426;0,7066174;0,1908699;0,8933937;0,130005;0,217017;2,6295671;0,8066149;0,2193394;0,8632083;0,1563164;0,2272095;15,4156494;-0,0072536;-0,0044079;-0,0070908;0,5542567;3,2449753
"129";2133;1,1733867;1,8159763;0,7206305;0,5274606;0,2351948;0,7626554;2,4055202;17,7023373;45,0762634;12,2739582;0;0;0;0;0;0;7,0388412;9,5384884;15,7159109;1,4476687;50,0943108;80,2917633;2,0861025;NA;2133;10,3048754;9,1638241;1,346288;18,3121758;0,8658442;1,1079242;2,4779172;0,7064349;0,1908129;0,8932385;0,129973;0,2169483;2,629457;0,8059313;0,2191308;0,8641272;0,1561011;0,2272088;15,3950758;-0,0072543;-0,0044086;-0,007092;0,5536542;3,240803
"130";2134;1,09009;1,7463391;0,7533804;0,670071;0,2597465;0,9298175;2,2871931;16,1095886;43,8582764;12,2718611;0;0;0;0;0;0;7,0023284;9,4476061;15,5257969;1,4319434;49,5748749;79,4813995;2,0940282;NA;2134;10,3048754;9,126977;1,346288;18,3100758;0,8658442;1,1079178;2,4775984;0,7062563;0,1907571;0,8930866;0,1299416;0,216881;2,6293392;0,8052557;0,2189248;0,8650239;0,1558891;0,2272064;15,3756409;-0,0072554;-0,0044094;-0,0070932;0,553097;3,2370551
"131";2135;1,5408158;1,7721338;0,7109315;0,4765487;0,1978203;0,674369;2,2849896;10,7548733;43,2920837;12,2697983;0;0;0;0;0;0;7,0522785;9,5701294;15,7792416;1,4519901;50,2601662;80,5553589;2,0871916;NA;2135;10,3048754;9,1687641;1,346288;18,3080139;0,8658442;1,1079111;2,4772842;0,7060809;0,1907022;0,8929375;0,1299108;0,216815;2,6292117;0,804588;0,2187212;0,8658988;0,1556803;0,2272023;15,3546705;-0,0072566;-0,0044101;-0,0070943;0,5525278;3,2328277
"132";2136;1,1733867;1,8159763;0,7206305;0,5274606;0,2351948;0,7626554;2,4055202;17,7023373;45,0762634;12,2677794;0;0;0;0;0;0;7,0386186;9,538023;15,7148533;1,4475179;50,0908966;80,2867432;2,0863192;NA;2136;10,3048754;9,1464338;1,346288;18,3059959;0,8658442;1,107919;2,4769745;0,705909;0,1906484;0,8927915;0,1298806;0,2167503;2,629077;0,8039287;0,2185201;0,8667524;0,1554746;0,2271968;15,3350325;-0,0072578;-0,0044109;-0,0070955;0,5519301;3,2290614
"133";2137;1,09009;1,7463391;0,7533804;0,670071;0,2597465;0,9298175;2,2871931;16,1095886;43,8582764;12,2658033;0;0;0;0;0;0;7,0033317;9,4501152;15,5308285;1,4323386;49,5883789;79,502861;2,0939295;NA;2137;10,3048754;9,1119204;1,346288;18,3040199;0,8658442;1,107913;2,4766726;0,7057404;0,1905957;0,8926481;0,129851;0,2166869;2,6289332;0,8032771;0,2183215;0,8675852;0,155272;0,2271896;15,3150644;-0,0072491;-0,0044115;-0,0070966;0,5513227;3,224926
"134";2138;1,5408158;1,7721338;0,7109315;0,4765487;0,1978203;0,674369;2,2849896;10,7548733;43,2920837;12,263854;0;0;0;0;0;0;7,0531025;9,5724096;15,7840376;1,4524151;50,2736397;80,5763626;2,0868332;NA;2138;10,3048754;9,1526318;1,346288;18,3020744;0,8658442;1,1079062;2,4763749;0,7055749;0,1905439;0,8925073;0,1298218;0,2166247;2,6287816;0,8026332;0,2181252;0,8683974;0,1550724;0,227181;15,294961;-0,0072499;-0,0044122;-0,0070977;0,5507799;3,2210858
"135";2139;1,1733867;1,8159763;0,7206305;0,5274606;0,2351948;0,7626554;2,4055202;17,7023373;45,0762634;12,2619495;0;0;0;0;0;0;7,039947;9,5413942;15,7219534;1,4481435;50,1104698;80,3173065;2,0859158;NA;2139;10,3048754;9,1331244;1,346288;18,3001671;0,8658442;1,1079139;2,4760814;0,7054128;0,1904932;0,8923691;0,1297932;0,2165638;2,6286221;0,8019966;0,2179313;0,8691898;0,1548758;0,227171;15,2750559;-0,0072583;-0,0044129;-0,0070988;0,550182;3,2170613
"136";2140;1,09009;1,7463391;0,7533804;0,670071;0,2597465;0,9298175;2,2871931;16,1095886;43,8582764;12,260087;0;0;0;0;0;0;7,0037389;9,4517775;15,5340729;1,4326104;49,597435;79,5172195;2,0935979;NA;2140;10,3048754;9,0981855;1,346288;18,2982998;0,8658442;1,1079079;2,4757941;0,705254;0,1904436;0,8922343;0,1297652;0,216504;2,6284547;0,8013678;0,2177396;0,8699628;0,154682;0,2271596;15,2546854;-0,0072517;-0,0044135;-0,0070999;0,5495962;3,2133319
"137";2141;1,5408158;1,7721338;0,7109315;0,4765487;0,1978203;0,674369;2,2849896;10,7548733;43,2920837;12,2582541;0;0;0;0;0;0;7,0543561;9,5741129;15,7877636;1,4528401;50,2848511;80,5935364;2,0868442;NA;2141;10,3048754;9,1376085;1,346288;18,2964706;0,8658442;1,1079011;2,4755118;0,7050982;0,1903948;0,8921021;0,1297377;0,2164455;2,6282804;0,8007461;0,2175502;0,870717;0,1544911;0,2271469;15,2349834;-0,0072529;-0,0044142;-0,0071008;0,5490031;3,2091777
"138";2142;1,1733867;1,8159763;0,7206305;0,5274606;0,2351948;0,7626554;2,4055202;17,7023373;45,0762634;12,2564611;0;0;0;0;0;0;7,0406151;9,5429792;15,7253227;1,4484421;50,1197014;80,3317413;2,0857613;NA;2142;10,3048754;9,1172314;1,346288;18,2946777;0,8658442;1,1079098;2,4752343;0,7049457;0,1903469;0,891972;0,1297107;0,2163881;2,6280985;0,8001316;0,2173631;0,8714521;0,154303;0,2271329;15,2152796;-0,0072516;-0,0044148;-0,0071018;0,5484698;3,2051902
"139";2143;1,09009;1,7463391;0,7533804;0,670071;0,2597465;0,9298175;2,2871931;16,1095886;43,8582764;12,2547045;0;0;0;0;0;0;7,0040665;9,4526091;15,5356979;1,4327337;49,6017456;79,5241776;2,093591;NA;2143;10,3048754;9,084795;1,346288;18,2929211;0,8658442;1,1079035;2,4749625;0,7047962;0,1903;0,8918447;0,1296842;0,2163319;2,6279099;0,799524;0,2171782;0,8721693;0,1541175;0,2271177;15,1952429;-0,0072447;-0,0044154;-0,0071029;0,5478745;3,2015347
"140";2144;1,5408158;1,7721338;0,7109315;0,4765487;0,1978203;0,674369;2,2849896;10,7548733;43,2920837;12,2529764;0;0;0;0;0;0;7,0556316;9,5774441;15,7950392;1,4534719;50,304821;80,6245193;2,0863805;NA;2144;10,3048754;9,1240358;1,346288;18,291193;0,8658442;1,107896;2,4746945;0,7046494;0,1902539;0,8917198;0,1296581;0,2162767;2,6277134;0,7989232;0,2169954;0,8728693;0,1539348;0,2271012;15,1752739;-0,007253;-0,0044159;-0,0071037;0,5472695;3,1975839
"141";2145;1,1733867;1,8159763;0,7206305;0,5274606;0,2351948;0,7626554;2,4055202;17,7023373;45,0762634;12,2512856;0;0;0;0;0;0;7,0424142;9,5469866;15,7336674;1,4491482;50,1425705;80,3675537;2,085572;NA;2145;10,3048754;9,1049662;1,346288;18,2895012;0,8658442;1,1079046;2,4744315;0,7045055;0,1902087;0,8915973;0,1296326;0,2162226;2,6275108;0,7983296;0,2168147;0,8735514;0,1537546;0,2270836;15,1557703;-0,0072538;-0,0044166;-0,0071047;0,5467243;3,1934669
"142";2146;1,09009;1,7463391;0,7533804;0,670071;0,2597465;0,9298175;2,2871931;16,1095886;43,8582764;12,24963;0;0;0;0;0;0;7,0039907;9,4526119;15,5354471;1,4326627;49,6007614;79,522995;2,0937221;NA;2146;10,3048754;9,0730829;1,346288;18,2878456;0,8658442;1,1078974;2,4741738;0,7043643;0,1901644;0,8914772;0,1296075;0,2161696;2,6273012;0,7977427;0,2166362;0,8742166;0,1535771;0,2270649;15,1356678;-0,0072472;-0,0044171;-0,0071055;0,5461217;3,1898301
