"";"id";"YEAR";"Month";"Ca";"Mg";"K";"Na";"NO3";"NH4";"SO4";"Cl";"P";"DOC";"Al";"Si";"H";"pH";"R";"HR";"group_id";"Date"
"63";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2010;3;1,1327356;0,9635853;1,1442695;2,4871442;0,7836596;0,0349004;1,2856895;4,9838662;0,1898196;10,2933512;2e-06;1,701133;NA;NA;NA;NA;1;2010-03-01
"64";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2010;4;1,0439223;0,8828603;1,0207208;2,2739809;0,7013163;0,0330222;1,0915012;4,404017;0,2016825;10,479022;2,2e-06;2,2738683;NA;NA;NA;NA;1;2010-04-01
"65";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2010;5;0,755699;0,6385463;0,5586468;1,235105;0,6030853;0,0169419;0,4270155;2,0934968;0,1954884;9,648387;5e-06;2,5037448;NA;NA;NA;NA;1;2010-05-01
"66";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2010;6;1,2526125;1,0511961;0,7756814;1,5587155;1,2347081;0,0239547;0,5101351;1,7066765;0,3896134;19,2272282;1,45e-05;4,660574;NA;NA;NA;NA;1;2010-06-01
"67";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2010;7;0;0;0;0;0;0;0;0;0;0;3e-07;0;NA;NA;NA;NA;1;2010-07-01
"68";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2010;8;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;1;2010-08-01
"69";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2010;9;0,4945378;0,422206;0,2018901;0,3747615;0,5897548;0,0027734;0,0808051;0,2662669;0,1263371;6,7290468;4,63e-05;3,1233773;NA;NA;NA;NA;1;2010-09-01
"70";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2010;10;2,6898186;2,2735014;1,501489;2,8447108;2,9453311;0,0266569;0,8659137;3,7726974;0,3145238;34,2818756;1,37e-05;13,4302464;NA;NA;NA;NA;1;2010-10-01
"71";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2010;11;1,4938279;1,256399;1,3822575;2,4408677;1,6555693;0,0286601;1,3335025;3,0644166;0,1776993;18,9491272;3e-06;6,4940085;NA;NA;NA;NA;1;2010-11-01
"72";"C:/Users/siahl/Documents/NutsforSEDHN/40_WTH/Output data/Soil solution/Leaching Layer 1.csv";2010;12;1,7402416;1,4522707;1,8378562;4,0491123;0,7934421;0,0480011;2,0484421;10,8941917;0,1711956;10,9763327;2e-06;2,6865432;NA;NA;NA;NA;1;2010-12-01
