 ;;µmol/kg;;;kg/ha;;
        2012;           4;   5787.8496094;   9994.5068359;     66.8555603;    122.9592667;    205.1014099;      9.4222488
        2012;           5;   5770.8388672;   9994.5068359;     58.0108795;    122.5978851;    205.1014099;      8.1757288
        2012;           6;   5762.3427734;   9994.5068359;     49.7200661;    122.4173889;    205.1014099;      7.0072684
        2012;           7;   5770.8388672;   9994.5068359;     56.4809341;    122.5978851;    205.1014099;      7.9601068
        2012;           8;   5770.8388672;   9994.5068359;     62.3763771;    122.5978851;    205.1014099;      8.7909765
        2012;           9;   5770.8388672;   9994.5068359;     62.9412804;    122.5978851;    205.1014099;      8.8705921
        2012;          10;   5728.4223633;   9994.5068359;     77.0282288;    121.6967697;    205.1014099;     10.8559284
        2012;          11;   5652.4658203;   9994.5068359;     69.4811401;    120.0831223;    205.1014099;      9.7922831
        2012;          12;   5543.6464844;   9994.5068359;     68.4497910;    117.7713165;    205.1014099;      9.6469297
        2013;           1;   5510.3759766;   9994.5068359;     67.4028778;    117.0645142;    205.1014099;      9.4993849
        2013;           2;   5493.7788086;   9994.5068359;     69.5246048;    116.7119217;    205.1014099;      9.7984095
        2013;           3;   5477.2060547;   9994.5068359;     71.9057770;    116.3598404;    205.1014099;     10.1339989
        2013;           4;   5460.6586914;   9994.5068359;     72.8521194;    116.0083008;    205.1014099;     10.2673712
        2013;           5;   5452.3950195;   9994.5068359;     75.5848083;    115.8327408;    205.1014099;     10.6525002
        2013;           6;   5452.3950195;   9994.5068359;     70.2468185;    115.8327408;    205.1014099;      9.9001942
        2013;           7;   5460.6586914;   9994.5068359;     80.2412872;    116.0083008;    205.1014099;     11.3087578
        2013;           8;   5460.6586914;   9994.5068359;     75.7882462;    116.0083008;    205.1014099;     10.6811714
        2013;           9;   5427.6391602;   9994.5068359;     54.7550087;    115.3068237;    205.1014099;      7.7168641
        2013;          10;   5419.3994141;   9994.5068359;     69.7830658;    115.1317749;    205.1014099;      9.8348351
        2013;          11;   5386.5048828;   9994.5068359;     59.1500587;    114.4329529;    205.1014099;      8.3362789
        2013;          12;   5370.0952148;   9994.5068359;     74.1373138;    114.0843430;    205.1014099;     10.4484987
        2014;           1;   5321.0161133;   9994.5068359;     58.8519020;    113.0416794;    205.1014099;      8.2942581
        2014;           2;   5239.7187500;   9994.5068359;     59.8424416;    111.3145752;    205.1014099;      8.4338589
        2014;           3;   5175.1308594;   9994.5068359;     69.0848999;    109.9424362;    205.1014099;      9.7364388
        2014;           4;   5159.0463867;   9994.5068359;     65.0535355;    109.6007309;    205.1014099;      9.1682816
        2014;           5;   5142.9873047;   9994.5068359;     63.8490143;    109.2595673;    205.1014099;      8.9985228
        2014;           6;   5142.9873047;   9994.5068359;     65.2196503;    109.2595673;    205.1014099;      9.1916933
        2014;           7;   5151.0136719;   9994.5068359;     68.5878525;    109.4300842;    205.1014099;      9.6663885
        2014;           8;   5159.0463867;   9994.5068359;     79.4432526;    109.6007309;    205.1014099;     11.1962881
        2014;           9;   5159.0463867;   9994.5068359;     88.0324707;    109.6007309;    205.1014099;     12.4068041
        2014;          10;   5110.9438477;   9994.5068359;     69.7402573;    108.5788269;    205.1014099;      9.8288021
        2014;          11;   5055.1088867;   9994.5068359;     70.2883453;    107.3926468;    205.1014099;      9.9060459
        2014;          12;   4967.9873047;   9994.5068359;     70.8589783;    105.5418091;    205.1014099;      9.9864693
        2015;           1;   4944.3583984;   9994.5068359;     67.5978622;    105.0398254;    205.1014099;      9.5268641
        2015;           2;   4889.4433594;   9994.5068359;     46.4861488;    103.8731842;    205.1014099;      6.5514975
        2015;           3;   4858.2011719;   9994.5068359;     59.5171890;    103.2094650;    205.1014099;      8.3880196
        2015;           4;   4850.4062500;   9994.5068359;     67.6462784;    103.0438690;    205.1014099;      9.5336885
        2015;           5;   4858.2011719;   9994.5068359;     68.9507523;    103.2094650;    205.1014099;      9.7175341
        2015;           6;   4858.2011719;   9994.5068359;     82.5451431;    103.2094650;    205.1014099;     11.6334505
        2015;           7;   4858.2011719;   9994.5068359;     85.3899612;    103.2094650;    205.1014099;     12.0343828
        2015;           8;   4858.2011719;   9994.5068359;     78.2577896;    103.2094650;    205.1014099;     11.0292149
        2015;           9;   4858.2011719;   9994.5068359;     70.3297653;    103.2094650;    205.1014099;      9.9118843
        2015;          10;   4858.2011719;   9994.5068359;     79.2240295;    103.2094650;    205.1014099;     11.1653910
        2015;          11;   4811.5253906;   9994.5068359;     71.7549667;    102.2178726;    205.1014099;     10.1127443
        2015;          12;   4657.5664062;   9994.5068359;     68.3106232;     98.9470978;    205.1014099;      9.6273174
