"";"id";"YEAR";"Month";"Ca";"Mg";"K";"Na";"Al";"Si";"P";"group_id";"Date"
"259";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2015;7;0,4353662;0,5876578;1,147411;0,1152036;3,6679838;5,7000203;0,0603971;"Layer 2";2015-07-01
"260";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2015;8;0,5003876;0,646952;1,2729338;0,1353402;4,1335988;6,3970294;0,0611802;"Layer 2";2015-08-01
"261";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2015;9;0,3610758;0,4230129;0,8244962;0,1001301;2,7911124;4,2941246;0,0370994;"Layer 2";2015-09-01
"262";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2015;10;0,2412089;0,2784808;0,5295605;0,0643912;1,8112557;2,7948062;0,0307857;"Layer 2";2015-10-01
"263";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2015;11;0,1855837;0,1867446;0,349912;0,0502563;1,2697599;1,9437802;0,0217174;"Layer 2";2015-11-01
"264";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 2.csv";2015;12;0,1441861;0,1345191;0,2496662;0,0398539;0,9374511;1,4277885;0,0151013;"Layer 2";2015-12-01
"265";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2005;1;0,0839232;0,0859473;0,1575778;0,0236952;0,5695159;0,8729042;0,0081062;"Layer 3";2005-01-01
"266";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2005;2;0,080454;0,0823971;0,1515946;0,0226435;0,5474846;0,8390138;0,0078866;"Layer 3";2005-02-01
"267";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2005;3;0,1022583;0,1067693;0,1973776;0,0286749;0,7060394;1,0831541;0,0102705;"Layer 3";2005-03-01
"268";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2005;4;0,1455186;0,160806;0,3009228;0,0405088;1,0469325;1,6110203;0,0154669;"Layer 3";2005-04-01
"269";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2005;5;0,211625;0,2537665;0,4820895;0,058143;1,6167244;2,4986429;0,0245843;"Layer 3";2005-05-01
"270";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2005;6;0,2197227;0,3211474;0,6135556;0,057318;1,9008361;2,9777277;0,0348526;"Layer 3";2005-06-01
"271";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2005;7;0,2564609;0,3798153;0,7285457;0,0669957;2,2443938;3,5168343;0,0406559;"Layer 3";2005-07-01
"272";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2005;8;0,3070054;0,4322652;0,8367288;0,0825989;2,6289005;4,0979619;0,0415385;"Layer 3";2005-08-01
"273";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2005;9;0,2323694;0,2882636;0,5511014;0,0646705;1,8263358;2,8250904;0,0249629;"Layer 3";2005-09-01
"274";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2005;10;0,1313867;0,1529853;0,2867482;0,0367827;0,9822963;1,5156696;0,0132132;"Layer 3";2005-10-01
"275";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2005;11;0,1100416;0,1185364;0,2209238;0,0304801;0,7792789;1,1977243;0,0117986;"Layer 3";2005-11-01
"276";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2005;12;0,0898697;0,0910401;0,1681192;0,0251332;0,6099907;0,9340633;0,0090315;"Layer 3";2005-12-01
"277";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2006;1;0,0860163;0,0873893;0,1605731;0,024231;0,5820767;0,8915999;0,0083769;"Layer 3";2006-01-01
"278";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2006;2;0,081251;0,0829371;0,1527068;0,0228457;0,5521562;0,8459675;0,0079982;"Layer 3";2006-02-01
"279";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2006;3;0,1012291;0,105817;0,1953369;0,0284316;0,6983892;1,0715731;0,0101143;"Layer 3";2006-03-01
"280";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2006;4;0,1455721;0,1601019;0,2992231;0,0405772;1,0427247;1,6041912;0,0154122;"Layer 3";2006-04-01
"281";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2006;5;0,2086503;0,2451436;0,4646126;0,0577433;1,571468;2,4254596;0,0232205;"Layer 3";2006-05-01
"282";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2006;6;0,1924347;0,2510899;0,4678141;0,0539558;1,5292119;2,3785076;0,0207826;"Layer 3";2006-06-01
"283";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2006;7;0,2101378;0,2863293;0,530452;0,0588297;1,7081031;2,6657567;0,0234607;"Layer 3";2006-07-01
"284";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2006;8;0,1898957;0,2955001;0,5293995;0,0526044;1,6415848;2,5933878;0,0239613;"Layer 3";2006-08-01
"285";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2006;9;0,1221325;0,2078449;0,3550597;0,0333256;1,088358;1,7384183;0,0167797;"Layer 3";2006-09-01
"286";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2006;10;0,0780471;0,1177312;0,2011439;0,0217045;0,6446592;1,0207944;0,0091895;"Layer 3";2006-10-01
"287";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2006;11;0,1105196;0,1188792;0,2215529;0,0306025;0,7818182;1,2015457;0,0118807;"Layer 3";2006-11-01
"288";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2006;12;0,0902603;0,091335;0,1686922;0,0252305;0,6122686;0,9374932;0,0090972;"Layer 3";2006-12-01
"289";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2007;1;0,0882793;0,0892522;0,1644792;0,0247737;0,5973408;0,9145983;0,0087292;"Layer 3";2007-01-01
"290";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2007;2;0,08246;0,0838821;0,154596;0,023155;0,5596691;0,8572626;0,0081652;"Layer 3";2007-02-01
"291";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2007;3;0,1056052;0,1096351;0,2031986;0,0294877;0,7281199;1,1165719;0,010828;"Layer 3";2007-03-01
"292";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2007;4;0,1495128;0,1655177;0,3103932;0,041417;1,0783163;1,6595447;0,0163244;"Layer 3";2007-04-01
"293";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2007;5;0,2160765;0,2631091;0,5001138;0,0590039;1,6660914;2,5779343;0,026089;"Layer 3";2007-05-01
"294";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2007;6;0,2027603;0,3078332;0,5855349;0,0518182;1,7866752;2,8090527;0,0354259;"Layer 3";2007-06-01
"295";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2007;7;0,216957;0,3391069;0,6368438;0,0525505;1,9075165;3,0162857;0,0466022;"Layer 3";2007-07-01
"296";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2007;8;0,2425902;0,3814893;0,714785;0,0576779;2,127588;3,3694468;0,0554654;"Layer 3";2007-08-01
"297";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2007;9;0,188296;0,2896558;0,541337;0,0453755;1,6303291;2,5777717;0,0409279;"Layer 3";2007-09-01
"298";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2007;10;0,1376858;0,1836975;0,3458555;0,0362629;1,114525;1,7384404;0,020219;"Layer 3";2007-10-01
"299";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2007;11;0,1039285;0,1252747;0,2337678;0,0277633;0,7857991;1,2183678;0,0139213;"Layer 3";2007-11-01
"300";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2007;12;0,0922092;0,0945844;0,1751772;0,0255514;0,6317428;0,9683489;0,0097746;"Layer 3";2007-12-01
"301";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2008;1;0,0894682;0,0899364;0,1657637;0,0250943;0,6031762;0,9232069;0,0088844;"Layer 3";2008-01-01
"302";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2008;2;0,0835146;0,0846422;0,1561173;0,0234217;0,5658897;0,8665749;0,008322;"Layer 3";2008-02-01
"303";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2008;3;0,1041062;0,1078671;0,1995112;0,0291606;0,7154774;1,0971051;0,0105323;"Layer 3";2008-03-01
"304";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2008;4;0,1477031;0,1609182;0,3003895;0,0411959;1,049966;1,6145542;0,0156637;"Layer 3";2008-04-01
"305";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2008;5;0,2100756;0,2416795;0,4546638;0,0585635;1,5494969;2,3896406;0,0228089;"Layer 3";2008-05-01
"306";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2008;6;0,2353144;0,3292966;0,6307983;0,0624488;1,9877826;3,1027777;0,0340555;"Layer 3";2008-06-01
"307";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2008;7;0,2525101;0,3684822;0,7111936;0,0672255;2,208982;3,4529366;0,0361009;"Layer 3";2008-07-01
"308";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2008;8;0,2783614;0,422763;0,8158678;0,0729943;2,4913514;3,9059951;0,0435697;"Layer 3";2008-08-01
"309";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2008;9;0,2182506;0,3147359;0,6049731;0,0579999;1,8888134;2,9519713;0,0313195;"Layer 3";2008-09-01
"310";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2008;10;0,1234672;0,1731659;0,3255077;0,0320438;1,0296589;1,612173;0,0195146;"Layer 3";2008-10-01
"311";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2008;11;0,0993434;0,1246575;0,232249;0,0261807;0,7677746;1,1943657;0,0143517;"Layer 3";2008-11-01
"312";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2008;12;0,0911309;0,0972665;0,1804148;0,0249402;0,6393906;0,9830812;0,0104437;"Layer 3";2008-12-01
"313";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2009;1;0,0919898;0,0931242;0,1722555;0,0255961;0,6246976;0,9566436;0,009522;"Layer 3";2009-01-01
"314";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2009;2;0,0856102;0,0869512;0,1608252;0,0238817;0,582287;0,8918046;0,0087561;"Layer 3";2009-02-01
"315";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2009;3;0,1072986;0,1106466;0,2050717;0,0299418;0,7364637;1,1289254;0,0110612;"Layer 3";2009-03-01
"316";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2009;4;0,1507319;0,164333;0,3075503;0,0418727;1,0744349;1,652123;0,0162692;"Layer 3";2009-04-01
"317";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2009;5;0,2239371;0,2644395;0,5016919;0,0614183;1,6904271;2,6107447;0,0263856;"Layer 3";2009-05-01
"318";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2009;6;0,2435992;0,3244437;0,6225128;0,0657604;2,0002079;3,1102471;0,0318832;"Layer 3";2009-06-01
"319";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2009;7;0,2745986;0,358075;0,6909915;0,0755081;2,2405581;3,4747756;0,0320286;"Layer 3";2009-07-01
"320";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2009;8;0,30482;0,3892703;0,7508006;0,0847262;2,4534938;3,798985;0,0333587;"Layer 3";2009-08-01
"321";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2009;9;0,2051815;0,2605511;0,4915485;0,0575101;1,6214993;2,5143852;0,0214469;"Layer 3";2009-09-01
"322";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2009;10;0,1474123;0,1718846;0,3240667;0,0407124;1,1048634;1,7051638;0,0162224;"Layer 3";2009-10-01
"323";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2009;11;0,1111871;0,1241923;0,2318221;0,030329;0,8042312;1,2397095;0,0131416;"Layer 3";2009-11-01
"324";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2009;12;0,0928013;0,0948672;0,1756822;0,0257079;0,6342888;0,9720665;0,0098642;"Layer 3";2009-12-01
"325";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2010;1;0,0914258;0,0921203;0,1702194;0,0255147;0,6186342;0,9470203;0,0093087;"Layer 3";2010-01-01
"326";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2010;2;0,0867154;0,0881416;0,1631659;0,0241248;0,5903436;0,9042441;0,0090107;"Layer 3";2010-02-01
"327";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2010;3;0,1085581;0,1122436;0,2083129;0,0301965;0,7471032;1,1454638;0,0113818;"Layer 3";2010-03-01
"328";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2010;4;0,1535937;0,1669092;0,3125413;0,0425864;1,0927722;1,6800458;0,0167638;"Layer 3";2010-04-01
"329";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2010;5;0,2280564;0,2635199;0,4991185;0,0627904;1,6956009;2,6152632;0,0263098;"Layer 3";2010-05-01
"330";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2010;6;0,2702197;0,347356;0,6643817;0,0728969;2,1593876;3,3521278;0,0355836;"Layer 3";2010-06-01
"331";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2010;7;0,255721;0,3810806;0,7298233;0,0664238;2,241616;3,5153017;0,0417087;"Layer 3";2010-07-01
"332";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2010;8;0,2652407;0,414122;0,7945216;0,0680736;2,3971198;3,7703898;0,0460695;"Layer 3";2010-08-01
"333";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2010;9;0,1943754;0,2999307;0,5676109;0,0487579;1,7184509;2,7082648;0,0366875;"Layer 3";2010-09-01
"334";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2010;10;0,1378084;0,1855434;0,3480645;0,0358075;1,1149095;1,7418998;0,0217339;"Layer 3";2010-10-01
"335";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2010;11;0,1101704;0,1273408;0,2375259;0,0296433;0,8113601;1,254367;0,0141761;"Layer 3";2010-11-01
"336";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2010;12;0,09394;0,0958466;0,1775086;0,0259796;0,6410708;0,9824253;0,010102;"Layer 3";2010-12-01
"337";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2011;1;0,0929911;0,0932428;0,1723662;0,0259029;0,6273391;0,9601051;0,0095849;"Layer 3";2011-01-01
"338";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2011;2;0,0871288;0,0877198;0,1622246;0,0242919;0,5891212;0,9018054;0,0089611;"Layer 3";2011-02-01
"339";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2011;3;0,1094026;0,1119915;0,207616;0,0304901;0,7474001;1,1452039;0,0113767;"Layer 3";2011-03-01
"340";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2011;4;0,1546534;0,1663119;0,3109931;0,0429629;1,0915047;1,6770875;0,0167529;"Layer 3";2011-04-01
"341";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2011;5;0,2241186;0,2535299;0,4782963;0,062185;1,6385598;2,5241654;0,0248848;"Layer 3";2011-05-01
"342";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2011;6;0,2687278;0,3294199;0,6296909;0,0736698;2,0866036;3,2278337;0,0320673;"Layer 3";2011-06-01
"343";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2011;7;0,2510139;0,3733298;0,7176385;0,0658766;2,2099073;3,4619911;0,0388478;"Layer 3";2011-07-01
"344";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2011;8;0,2778991;0,4242351;0,8171323;0,0724367;2,4886134;3,9047897;0,044852;"Layer 3";2011-08-01
"345";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2011;9;0,2154525;0,3153973;0,6051053;0,05679;1,8774396;2,9384425;0,0323625;"Layer 3";2011-09-01
"346";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2011;10;0,1273399;0,1792542;0,3348501;0,0323966;1,0535218;1,6527772;0,0221276;"Layer 3";2011-10-01
"347";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2011;11;0,0985293;0,1258129;0,2335841;0,0255669;0,7648999;1,1925882;0,0154415;"Layer 3";2011-11-01
"348";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2011;12;0,0913115;0,099323;0,1841416;0,0247583;0,6465493;0,9958412;0,0111114;"Layer 3";2011-12-01
"349";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2012;1;0,0942776;0,0948385;0,1754787;0,0261619;0,637492;0,9759591;0,0099409;"Layer 3";2012-01-01
"350";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2012;2;0,0883835;0,0892074;0,1651511;0,0245525;0,5988639;0,9169505;0,0092833;"Layer 3";2012-02-01
"351";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2012;3;0,1098679;0,112128;0,2078414;0,0306209;0,7490103;1,1474633;0,0114311;"Layer 3";2012-03-01
"352";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2012;4;0,1571494;0,1699565;0,3184011;0,0434537;1,114604;1,7132484;0,0174376;"Layer 3";2012-04-01
"353";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2012;5;0,2293836;0,2686341;0,5092841;0,0627503;1,7198473;2,6553941;0,0275038;"Layer 3";2012-05-01
"354";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2012;6;0,2500421;0,329173;0,6308417;0,0674685;2,034472;3,1618817;0,0328447;"Layer 3";2012-06-01
"355";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2012;7;0,2766904;0,3495211;0,6721178;0,0766627;2,2066815;3,4159803;0,0307652;"Layer 3";2012-07-01
"356";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2012;8;0,2915946;0,3704203;0,7086911;0,0814832;2,3239784;3,5995989;0,0311968;"Layer 3";2012-08-01
"357";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2012;9;0,1876984;0,2473328;0,4606546;0,0526343;1,5031477;2,3392441;0,0200908;"Layer 3";2012-09-01
"358";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2012;10;0,1492833;0,1901069;0,357765;0,0396403;1,17248;1,8231921;0,0210002;"Layer 3";2012-10-01
"359";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2012;11;0,1144767;0,1275406;0,2378268;0,0310307;0,8244132;1,2711934;0,0141062;"Layer 3";2012-11-01
"360";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2012;12;0,0955306;0,0961905;0,1780474;0,0264472;0,6462531;0,9895269;0,0102269;"Layer 3";2012-12-01
"361";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2013;1;0,0939588;0,0940321;0,1738783;0,0261345;0,6331283;0,9688935;0,0097741;"Layer 3";2013-01-01
"362";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2013;2;0,0886385;0,0902086;0,1671429;0,0245379;0,6038601;0,9251908;0,0095025;"Layer 3";2013-02-01
"363";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2013;3;0,1106213;0,1168618;0,2173862;0,0304282;0,7718745;1,185497;0,0124039;"Layer 3";2013-03-01
"364";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2013;4;0,1532294;0,1779985;0,3344992;0,041497;1,1368141;1,7564409;0,019219;"Layer 3";2013-04-01
"365";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2013;5;0,2119687;0,2729968;0,518003;0,0565037;1,6844229;2,6185899;0,0296032;"Layer 3";2013-05-01
"366";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2013;6;0,2470045;0,3431551;0,6556195;0,0651565;2,0681431;3,2287891;0,0369667;"Layer 3";2013-06-01
"367";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2013;7;0,1930407;0,2981592;0,5490367;0,0437707;1,6391834;2,6041918;0,0495448;"Layer 3";2013-07-01
"368";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2013;8;0,2086635;0,3094619;0,5587784;0,0434211;1,6674584;2,6601248;0,0643205;"Layer 3";2013-08-01
"369";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2013;9;0,1911869;0,2881388;0,5330212;0,0444908;1,6055698;2,5432336;0,0461061;"Layer 3";2013-09-01
"370";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2013;10;0,1252767;0,1764791;0,3253346;0,0304479;1,014394;1,5976743;0,0260007;"Layer 3";2013-10-01
"371";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2013;11;0,0923925;0,1222028;0,2251113;0,0232045;0,7237293;1,1337168;0,0167777;"Layer 3";2013-11-01
"372";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2013;12;0,0821332;0,0997616;0,1840246;0,0213788;0,6154419;0,9570701;0,0125729;"Layer 3";2013-12-01
"373";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2014;1;0,0909025;0,1002654;0,1857586;0,0244809;0,6478435;0,9991544;0,0115359;"Layer 3";2014-01-01
"374";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2014;2;0,0899445;0,0919201;0,1703852;0,0247881;0,614018;0,9412;0,0099233;"Layer 3";2014-02-01
"375";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2014;3;0,1131422;0,1165276;0,2165097;0,0312535;0,7765564;1,1906366;0,0123911;"Layer 3";2014-03-01
"376";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2014;4;0,1584802;0,1752179;0,328859;0,0434096;1,1401342;1,755416;0,0185815;"Layer 3";2014-04-01
"377";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2014;5;0,223551;0,2804534;0,5317781;0,059791;1,7456;2,7092648;0,0306442;"Layer 3";2014-05-01
"378";"C:/Users/siahl/Documents/NutsforSEDHN/40_BO/Output data/Weathering/Weathering Layer 3.csv";2014;6;0,231496;0,3323211;0,6336265;0,060268;1,9730171;3,088707;0,0370999;"Layer 3";2014-06-01
