"";"Year";"Month";"N";"Ca";"Mg";"K";"S";"P"
"506";0;-11;-5,88864130000002;-1,09060670000002;-0,582744599999998;-2,18127440000001;-0,336086199999997;-0,499870299999998
"507";0;-11;-6,29571529999998;-1,07421879999998;-0,577690099999998;-2,16781610000001;-0,334282000000002;-0,497196200000005
"508";0;-11;-6,41033930000003;-1,01199339999999;-0,5500221;-2,06747430000001;-0,318790400000005;-0,474365200000001
"509";0;-11;-7,01666260000002;-1,06393429999997;-0,572135900000006;-2,15585330000002;-0,332870499999999;-0,495128700000002
"510";0;-11;-7,32055660000003;-1,05932619999999;-0,567962600000001;-2,1435089;-0,331138600000003;-0,4925614
"511";0;-11;-7,32550049999998;-1,00161740000004;-0,5396614;-2,03874210000001;-0,314845999999996;-0,468544099999995
"512";0;-11;-7,6984862999999;-1,02948000000004;-0,549331700000003;-2,07806399999998;-0,321151800000003;-0,477836700000005
"513";0;-11;-7,890625;-1,0233154;-0,543693499999996;-2,05874630000002;-0,3182258;-0,4735412
"514";0;-11;-7,82250969999996;-0,969543499999986;-0,516796100000001;-1,95822149999998;-0,302558900000001;-0,450420400000006
"515";0;-11;-7,91876219999995;-0,957611099999951;-0,508747100000001;-1,9290771;-0,2980728;-0,443817199999998
"516";0;-11;-7,96313469999996;-0,938476600000001;-0,497684400000004;-1,88829039999999;-0,291732699999997;-0,434467300000001
"517";0;-11;-7,8511962;-0,892028799999991;-0,474556;-1,80139160000002;-0,278152500000004;-0,414455400000001
"518";0;-11;-7,71295160000011;-0,846008299999994;-0,451847000000001;-1,7158814;-0,2647896;-0,394744799999998
"519";0;-11;-7,59381110000004;-0,808990400000027;-0,433361099999999;-1,64631649999998;-0,253917699999995;-0,378711700000004
"520";0;-11;-7,4060058;-0,76214600000003;-0,410663599999999;-1,5605468;-0,240497599999998;-0,358936299999996
"521";0;-11;-7,22229000000004;-0,720550599999967;-0,3905411;-1,48445130000002;-0,228599500000001;-0,341377200000004
"522";0;-11;-7,12750240000003;-0,700683599999991;-0,380275699999999;-1,44592279999998;-0,222572399999997;-0,332504299999997
"523";0;-11;-7,01690670000005;-0,67926030000001;-0,369525899999999;-1,40547179999999;-0,216247600000003;-0,323169700000001
"524";0;-11;-6,92681889999994;-0,663940500000024;-0,361656200000006;-1,37580870000002;-0,211616500000005;-0,316352800000004
"525";0;-11;-6,87939449999999;-0,658477800000014;-0,358268800000005;-1,3632355;-0,2096558;-0,313465100000002
