"";"V1";"Ca_Wet";"Mg_Wet";"K_Wet";"NO3_Wet";"NH4_Wet";"Ntot_Wet";"SO4_Wet";"Na_Wet";"Cl_Wet";"K_Folx";"NO3_Folx";"NH4_Folx";"Ntot_Folx";"SO4_Folx";"Na_Folx";"Cl_Folx";"Ca_WTH";"Mg_WTH";"K_WTH";"Na_WTH";"Al_WTH";"Si_Wet";"P_WTH";"V79";"Year";"N_TU";"Ca_TU";"Mg_TU";"K_TU";"S_TU";"P_TU";"N_LF";"Ca_LF";"Mg_LF";"K_LF";"S_LF";"P_LF";"N_L_Min";"Ca_L_Min";"Mg_L_Min";"K_L_Min";"S_L_Min";"P_L_Min";"N_SOM_Min";"Ca_SOM_Min";"Mg_SOM_Min";"K_SOM_Min";"S_SOM_Min";"P_SOM_Min";"V26"
"22";"        2026";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;1,4153183;0,7981665;0,1409639;0,191044;1,8702525;6,4041276;0,1918472;NA;2026;0;0;0;0;0;0;0;0;0;0;0;0;42,995842;11,631609;4,12219;13,4103136;2,9520342;5,4469585;-5,2076988;-0,0120269;-0,0072936;-0,0096782;2,0060697;0,600477;NA
"23";"        2027";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;1,4142141;0,8001916;0,1452806;0,1956883;1,9102755;6,4404774;0,1903111;NA;2027;0;0;0;0;0;0;0;0;0;0;0;0;35,6185799;9,8311806;3,4544973;11,2170563;2,4701602;4,5332365;-7,6945333;-0,0122961;-0,0074568;-0,0114163;1,9967341;0,575527;NA
"24";"        2028";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0,0228004;0;0;0;0;0;0;1,4198217;0,8055311;0,1498203;0,2009367;1,9538801;6,5045252;0,1890599;NA;2028;0,67246;0,3618152;0,0568879;0,2718506;0,2830563;0,0478514;0;0;0;0;0;0;29,5210781;8,3183384;2,8975379;9,3888721;2,0688643;3,7749486;-7,9390483;-0,0121863;-0,0073903;-0,0116985;1,9890294;0,5806271;NA
"25";"        2029";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0,0465575;0;0;0;0;0;0;1,4253162;0,8105623;0,1540821;0,2058027;1,9942558;6,5649762;0,1879212;NA;2029;0,67246;0,367241;0,0594929;0,3009943;0,2830563;0,0478514;0;0;0;0;0;0;24,4800034;7,0460362;2,4326406;7,8641496;1,7344582;3,1453989;-7,5888386;-0,0119858;-0,0072687;-0,0116221;1,9817792;0,59225;NA
"26";"        2030";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0,0603069;0;0;0;0;0;0;1,4298227;0,8150284;0,1582646;0,2104545;2,0330718;6,6206083;0,1867283;NA;2030;0,67246;0,3708969;0,0612482;0,3154876;0,2751919;0,0478514;0;0;0;0;0;0;20,3111115;5,9750638;2,0443215;6,591794;1,4556048;2,6225014;-7,1088567;-0,0117747;-0,0071406;-0,0114648;1,974615;0,6045201;NA
"27";"        2031";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0,0797178;0;0;0;0;0;0;1,4330728;0,8186796;0,1622424;0,2147723;2,0692334;6,6689501;0,1855793;NA;2031;0,67246;0,376126;0,0637587;0,3348984;0,1588692;0,0478514;0;0;0;0;0;0;16,8624306;5,0727291;1,7197316;5,5294037;1,2229085;2,1879928;-6,6262708;-0,0115743;-0,0070191;-0,0112852;1,9673599;0,6159837;NA
"28";"        2032";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0,0999619;0;0;0;0;0;0;1,4352882;0,8216737;0,1660275;0,2187728;2,1029429;6,7111979;0,1844462;NA;2032;0,67246;0,3815517;0,0663636;0,3551426;0,1539259;0,0478514;0;0;0;0;0;0;14,0085745;4,3117528;1,4482065;4,6417861;1,0285829;1,8267564;-6,1739402;-0,0113897;-0,0069072;-0,0111096;1,960186;0,6261435;NA
"29";"        2033";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0,1649561;0;0;0;0;0;0;1,4400581;0,8262672;0,1707348;0,2238412;2,1450703;6,7709241;0,1832039;NA;2033;3,3623002;1,8263718;0,2927436;1,4346941;0,6655647;0,2392569;0;0;0;0;0;0;11,6460667;3,6693628;1,2208918;3,8997192;0,8661721;1,5262848;-5,662601;-0,0112215;-0,0068052;-0,0109439;1,95306;0,7422221;NA
"30";"        2034";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0,3016714;0;0;0;0;0;0;1,4443954;0,8302308;0,1746026;0,2279287;2,1791427;6,8214498;0,1821501;NA;2034;5,4896584;2,4828589;0,513445;2,3993933;1,0916363;0,4294595;0;0;0;0;0;0;9,689538;3,1265316;1,030432;3,2789304;0,7303202;1,2762243;-5,0221243;-0,0110685;-0,0067124;-0,0107728;1,9458241;0,9032944;NA
"31";"        2035";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0,5257958;0;0;0;0;0;0;1,4512649;0,8351505;0,1777783;0,2313597;2,2074902;6,8759804;0,1813525;NA;2035;7,8397994;3,9019101;0,8031412;3,5634444;1,2695875;0,6857154;0;0;0;0;0;0;8,0685053;2,667357;0,870715;2,7592478;0,6165839;1,0680007;-4,1677217;-0,0109297;-0,0066282;-0,0105477;1,9384639;1,1410662;NA
