YEAR;Month;PP N mol/m�;PP Ca mol/m�;PP Mg mol/m�;PP K mol/m�;PP S mol/m�;PP P mol/m�;PU N mol/m�;PU Ca mol/m�;PU Mg mol/m�;PU K mol/m�;PU S mol/m�;PU P mol/m�;AU N mol/m�;AU Ca mol/m�;AU Mg mol/m�;AU K mol/m�;AU S mol/m�;AU P mol/m�;PA N mol/m�;PA Ca mol/m�;PA Mg mol/m�;PA K mol/m�;PA S mol/m�;PA P mol/m�;AA N mol/m�;AA Ca mol/m�;AA Mg mol/m�;AA K mol/m�;AA S mol/m�;AA P mol/m�
        2014;           3;      0.0000000;      0.0000000;      0.0000000;  -1336.3302002;      0.0000000;      0.0000000;    809.9604492;      0.0000000;      0.0000000;      0.0000000;    102.0447311;     93.5685425;    809.9603882;      0.0000000;      0.0000000;   1336.3302002;    102.0447235;     93.5685501;  37872.5234375;   3634.3503418;   1640.6094971;   4891.7705078;   1004.2492676;   1764.3800049;   1938.5974121;      0.0000000;      0.0000000;     -6.6583252;    102.0447235;    155.2952423
        2014;           4;      0.0000000;      0.0000000;      0.0000000;  -1329.5468750;      0.0000000;      0.0000000;  10124.5058594;    617.0910034;    177.2220764;    491.0485535;    510.2236633;    467.8427124;  10124.5068359;    617.0910034;    177.2220917;   1820.5953369;    510.2235718;    467.8427124;  50806.2929688;   7101.7744141;   2534.4826660;   7495.3432617;   1458.3800049;   2532.3732910;  10870.2080078;    617.0910034;    177.2220917;    484.2651367;    510.2235718;    508.6229248
        2014;           5;      0.0000000;      0.0000000;      0.0000000;  -1332.3112793;    260.6011353;      0.0000000;  20249.0117188;   4936.7280273;   1417.7766113;   3928.3884277;   1020.4473267;    935.6854248;  14312.1074219;   4936.7280273;   1417.7767334;   5260.6992188;   1020.4471436;    935.6854248;  19455.3964844;   6752.3271484;   1574.8299561;   4560.3076172;    759.8460083;   1269.4252930;  15728.5244141;   4936.7280273;   1417.7767334;   3931.1523438;    759.8460083;   1013.0657349
        2014;           6;      0.0000000;    278.8515625;    252.1418457;   -793.4024658;    187.1487427;      0.0000000;  12959.3671875;   4936.7280273;   1417.7766113;   3928.3884277;    510.2236633;    467.8427124;   6262.1699219;   4936.7280273;   1417.7767334;   5258.6206055;    510.2235718;    467.8427124;  16160.4658203;   4657.8764648;   1165.6348877;   3389.4792480;    583.6759644;    983.7730713;   7603.8427734;   4657.8764648;   1165.6348877;   3389.4792480;    583.6759644;    541.1378174
        2014;           7;      0.0000000;    584.7929688;    516.9871826;   -216.5726318;    264.4007568;      0.0000000;  12959.3671875;   4936.7280273;   1417.7766113;   3928.3884277;    653.0863037;    598.8386841;   2721.4677734;   4936.7280273;   1417.7767334;   5264.7846680;    653.0861816;    215.7392578;  15861.7705078;   4630.7866211;   1152.9313965;   3351.5581055;    575.8341675;    969.9746094;   3721.8205566;   4630.7866211;   1152.9313965;   3351.5581055;    575.8341675;    270.4396362
        2014;           8;      0.0000000;   1530.4509277;    954.4921265;    864.4067383;    308.7979431;      0.0000000;  11339.4462891;   4936.7280273;   1417.7766113;   3928.3884277;    530.6325684;    486.5563965;   2381.2844238;   4936.7280273;   1417.7767334;   5272.1542969;    530.6325073;    190.1184998;  13207.9160156;   3991.0700684;    980.2717896;   2847.4086914;    486.2353210;    817.7241821;   3830.3425293;   3991.0700684;    980.2717896;   2847.4086914;    486.2353210;    269.3935242
        2014;           9;      0.0000000;   1958.9462891;   1197.9722900;   1398.5499268;    334.3312073;      0.0000000;  10529.4853516;   4319.6367188;   1240.5544434;   3437.3395996;    530.6325684;    486.5563965;   2211.1926270;   4319.6367188;   1240.5546875;   4782.4311523;    530.6325073;    180.7267303;  14305.9345703;   3891.1416016;    997.0745850;   2903.1960449;    505.0992126;    853.6213989;   5152.5244141;   3891.1416016;    997.0745850;   2903.1960449;    505.0992126;    341.6942749
        2014;          10;      0.0000000;    786.1071777;    679.8189697;   -145.3802490;    120.7679749;     20.3508301;    404.9802246;      0.0000000;      0.0000000;      0.0000000;    102.0447311;     93.5685425;    345.9482727;      0.0000000;      0.0000000;   1341.9793701;    102.0447235;     91.3415451;  11831.8115234;   1172.8391113;    518.1533203;   1543.9301758;    315.6079407;    553.9938354;   9167.4257812;   1172.8391113;    518.1533203;   1543.9301758;    315.6079407;    553.9938354
        2014;          11;      0.0000000;      0.0000000;      0.0000000;  -1318.2243652;      0.0000000;      0.0000000;    404.9802246;      0.0000000;      0.0000000;      0.0000000;     40.8178940;     37.4274178;    404.9801941;      0.0000000;      0.0000000;   1318.2243652;     40.8178864;     37.4274216;  34893.8203125;   3264.4414062;   1498.9777832;   4471.7993164;    921.0664673;   1619.3630371;   3821.5129395;    786.1071777;    679.8189697;   1172.8441162;    161.5858612;    245.8584290
        2014;          12;      0.0000000;      0.0000000;      0.0000000;  -1321.2889404;      0.0000000;      0.0000000;    404.9802246;      0.0000000;      0.0000000;      0.0000000;     20.4089470;     18.7137089;    404.9801941;      0.0000000;      0.0000000;   1321.2889404;     20.4089432;     18.7137108;  13645.2128906;   1337.3049316;    595.2770386;   1774.1529541;    363.2160645;    637.7654419;   1646.6257324;      0.0000000;      0.0000000;      3.0645752;     20.4089432;     87.2772369
        2015;           1;      0.0000000;      0.0000000;      0.0000000;  -1313.8072510;      0.0000000;      0.0000000;    407.9442749;      0.0000000;      0.0000000;      0.0000000;     20.5563908;     18.8330765;    407.9442444;      0.0000000;      0.0000000;   1313.8072510;     20.5563869;     18.8330784;  27841.3652344;   2624.2614746;   1198.9211426;   3576.0678711;    735.9007568;   1293.4868164;   1292.4708252;      0.0000000;      0.0000000;     -7.4816895;     20.5563869;     67.6765366
        2015;           2;      0.0000000;      0.0000000;      0.0000000;  -1308.3250732;      0.0000000;      0.0000000;    407.9442749;      0.0000000;      0.0000000;      0.0000000;     41.1127815;     37.6661530;    407.9442444;      0.0000000;      0.0000000;   1308.3250732;     41.1127739;     37.6661568;  32548.8417969;   3051.2045898;   1399.1295166;   4173.7124023;    859.4884644;   1510.9526367;   1465.2819824;      0.0000000;      0.0000000;     -5.4821777;     41.1127739;     96.0513916
        2015;           3;      0.0000000;      0.0000000;      0.0000000;  -1301.8406982;      0.0000000;      0.0000000;    815.8885498;      0.0000000;      0.0000000;      0.0000000;    102.7819595;     94.1653824;    815.8884888;      0.0000000;      0.0000000;   1301.8406982;    102.7819595;     94.1653900;  37970.8828125;   3642.1520996;   1644.5598145;   4903.5039062;   1006.8036499;   1768.7598877;   1890.2822266;      0.0000000;      0.0000000;     -6.4843750;    102.7819595;    153.4904480
        2015;           4;      0.0000000;      0.0000000;      0.0000000;  -1295.2346191;      0.0000000;      0.0000000;  10198.6074219;    620.1110229;    178.4376984;    494.6093445;    513.9097900;    470.8269043;  10198.6083984;    620.1109619;    178.4376984;   1789.8439941;    513.9097900;    470.8269043;  50849.6953125;   7091.7226562;   2533.4157715;   7491.4316406;   1459.1699219;   2532.3281250;  10908.4404297;    620.1109619;    178.4376984;    488.0032959;    513.9097900;    510.0187988
        2015;           5;      0.0000000;      0.0000000;      0.0000000;  -1298.1843262;    272.0662231;      0.0000000;  20397.2148438;   4960.8881836;   1427.5015869;   3956.8747559;   1027.8195801;    941.6538086;  14435.4453125;   4960.8876953;   1427.5015869;   5255.0585938;   1027.8195801;    941.6538696;  19326.1210938;   6712.6274414;   1563.5068359;   4525.0532227;    755.7533569;   1259.3533936;  15785.6259766;   4960.8876953;   1427.5015869;   3959.8239746;    755.7533569;   1016.1076660
        2015;           6;      0.0000000;    324.9609375;    267.4921875;   -713.0662842;    203.9185181;      0.0000000;  13054.2167969;   4960.8881836;   1427.5015869;   3956.8747559;    513.9097900;    470.8269043;   3313.0551758;   4960.8876953;   1427.5015869;   5253.3466797;    513.9097900;    192.1684875;  16115.8486328;   4635.9267578;   1160.0093994;   3371.7561035;    582.0574951;    979.0881348;   4592.4082031;   4635.9267578;   1160.0093994;   3371.7561035;    582.0574951;    262.7116699
        2015;           7;      0.0000000;    677.2851562;    547.8157959;    -89.6451416;    287.5861816;      0.0000000;  13054.2167969;   4960.8881836;   1427.5015869;   3956.8747559;    657.8045044;    602.6584473;   2741.3862305;   4960.8876953;   1427.5015869;   5259.8505859;    657.8043823;    167.2059631;  15814.1435547;   4608.5634766;   1147.1779785;   3333.4528809;    574.1367188;    965.1506348;   3693.4631348;   4608.5634766;   1147.1779785;   3333.4528809;    574.1367188;    219.6925049
        2015;           8;      0.0000000;   1667.1779785;   1000.3751831;   1036.5440674;    337.4845581;      0.0000000;  11422.4404297;   4960.8881836;   1427.5015869;   3956.8747559;    534.4661865;    489.6599731;   2398.7131348;   4960.8876953;   1427.5015869;   5267.5009766;    534.4661255;    178.1851959;  13159.3007812;   3970.9948730;    974.9421997;   2830.6853027;    484.5677490;    813.1825562;   3778.0368652;   3970.9948730;    974.9421997;   2830.6853027;    484.5677490;    254.2197723
        2015;           9;      0.0000000;   2133.5478516;   1256.4191895;   1608.4732666;    367.8481140;      0.0000000;  10606.5517578;   4340.7773438;   1249.0638428;   3462.2651367;    534.4661865;    489.6599731;   2227.3764648;   4340.7768555;   1249.0638428;   4774.5278320;    534.4661255;    176.2838745;  14281.8115234;   3874.4072266;    993.0197144;   2890.3359375;    504.1025696;    850.3751831;   5027.4882812;   3874.4072266;    993.0197144;   2890.3359375;    504.1025696;    330.6715088
        2015;          10;      0.0000000;    950.8273926;    733.4862671;     50.3048096;    152.0137939;      0.0000000;    407.9442749;      0.0000000;      0.0000000;      0.0000000;    102.7819595;     94.1653824;    217.6155090;      0.0000000;      0.0000000;   1309.7175293;    102.7819595;     79.3074951;  11946.9326172;   1182.7204590;    522.9329224;   1558.1685791;    318.6162720;    559.2299805;   8616.8652344;   1182.7204590;    522.9329224;   1558.1685791;    318.6162720;    542.6173706
        2015;          11;      0.0000000;      0.0000000;      0.0000000;  -1287.4970703;      0.0000000;      0.0000000;    407.9442749;      0.0000000;      0.0000000;      0.0000000;     41.1127815;     37.6661530;    407.9442444;      0.0000000;      0.0000000;   1287.4970703;     41.1127739;     37.6661568;  35246.2382812;   3295.8442383;   1513.8494873;   4516.1640625;    930.3045654;   1635.5611572;   3660.2224121;    950.8273926;    733.4862671;   1337.8018799;    193.1265717;    218.1709595
        2015;          12;      0.0000000;      0.0000000;      0.0000000;  -1294.2174072;      0.0000000;      0.0000000;    407.9442749;      0.0000000;      0.0000000;      0.0000000;     20.5563908;     18.8330765;    407.9442444;      0.0000000;      0.0000000;   1294.2174072;     20.5563869;     18.8330784;  13778.9980469;   1348.8791504;    600.8504639;   1790.7609863;    366.7144165;    643.8638306;   1589.9559326;      0.0000000;      0.0000000;      6.7203369;     20.5563869;     84.5804596
