"";"Month";"Year";"Dry weight";"N";"Ca";"Mg";"K";"S";"P";"Date"
"248";8;2025;358229,5625;231,0132599;271,9919434;37,9312019;174,4807434;22,7606506;34,9524689;2025-08-01
"249";9;2025;359254,03125;231,4936371;272,7026367;38,0269241;174,92099;22,8201332;35,015152;2025-09-01
"250";10;2025;359306,90625;231,5186462;272,7388611;38,0317802;174,9433899;22,8231754;35,0199471;2025-10-01
"251";11;2025;359315,8125;231,5223389;272,7460938;38,032795;174,9479218;22,8237591;35,0201454;2025-11-01
"252";12;2025;359326,3125;231,5267639;272,7543335;38,0339584;174,9530945;22,8244247;35,0203133;2025-12-01
"253";1;2026;359339,125;231,5324097;272,7640991;38,0353203;174,9592285;22,8251801;35,020565;2026-01-01
"254";2;2026;359369,375;231,546463;272,7854004;38,038208;174,9724426;22,8265171;35,0223579;2026-02-01
"255";3;2026;359437,03125;231,5781708;272,8328247;38,0446205;175,0019226;22,8304806;35,027813;2026-03-01
"256";4;2026;361123,6875;232,5862274;273,9824219;38,1984901;175,5772552;22,9272556;35,1799545;2026-04-01
"257";5;2026;364496,90625;234,3617401;276,2815857;38,5062294;177,0015869;23,1208057;35,4842339;2026-05-01
"258";6;2026;365918,0625;235,0340576;277,2644653;38,6384926;177,6113281;23,2032452;35,6147423;2026-06-01
"259";7;2026;366791,28125;235,4391022;277,8843994;38,722702;177,996933;23,2549114;35,6959457;2026-07-01
"260";8;2026;367686,5;235,8574677;278,5137024;38,8078842;178,3879242;23,3074818;35,7295227;2026-08-01
"261";9;2026;368592,375;236,2823792;279,1474915;38,893528;178,7815552;23,3604908;35,7726707;2026-09-01
"262";10;2026;368643,0625;236,3064575;279,182373;38,8982162;178,8031769;23,3634205;35,777298;2026-10-01
"263";11;2026;368651,75;236,3100281;279,1894226;38,8992119;178,8076172;23,3639908;35,7774849;2026-11-01
"264";12;2026;368661,9375;236,3143616;279,1974487;38,9003487;178,8126984;23,364645;35,7776527;2026-12-01
"265";1;2027;368676,59375;236,3208466;279,2083435;38,9018402;178,8194733;23,3654442;35,7779884;2027-01-01
"266";2;2027;368705;236,3340302;279,228302;38,9045486;178,8318329;23,3666878;35,7796402;2027-02-01
"267";3;2027;368768,90625;236,3637848;279,2729187;38,9105644;178,8594818;23,3704147;35,7846718;2027-03-01
"268";4;2027;370393,8125;237,3295593;280,3766785;39,0580788;179,4936523;23,463295;35,9303741;2027-04-01
"269";5;2027;373643,8125;238,9170074;282,5842896;39,3531075;180,8585205;23,6490612;36,2217941;2027-05-01
"270";6;2027;374519,21875;239,3221741;283,2009888;39,4366417;181,2412109;23,7004929;36,2859154;2027-06-01
"271";7;2027;375362,15625;239,7116089;283,7962646;39,5173302;181,6106873;23,7501068;36,3087616;2027-07-01
"272";8;2027;375757,375;239,8864136;284,0908813;39,5580063;181,7944794;23,7743473;36,3241425;2027-08-01
"273";9;2027;376626,75;240,2922516;284,6965027;39,6396904;182,1698456;23,824995;36,3657417;2027-09-01
"274";10;2027;376672,8125;240,3139801;284,7281494;39,6439362;182,1894226;23,8276501;36,3699265;2027-10-01
"275";11;2027;376680,875;240,3172607;284,7346191;39,6448593;182,1935272;23,8281746;36,3700676;2027-11-01
"276";12;2027;376690,4375;240,3212891;284,7421265;39,6459122;182,1982269;23,8287868;36,3702202;2027-12-01
"277";1;2028;376704,9375;240,3277283;284,7527771;39,647377;182,2048798;23,8295689;36,3705482;2028-01-01
"278";2;2028;376733,125;240,3407745;284,772522;39,6500397;182,2171173;23,8307953;36,3721581;2028-02-01
"279";3;2028;376796,9375;240,3704529;284,8168945;39,6560173;182,2445679;23,8345051;36,3771439;2028-03-01
"280";4;2028;378444,34375;241,3457031;285,9326477;39,8049698;182,8591614;23,9284573;36,5243225;2028-04-01
"281";5;2028;381701,71875;242,8881378;288,1394958;40,0996132;184,2230835;24,1142673;36,8154335;2028-05-01
"282";6;2028;382580,3125;243,2941742;288,7547607;40,182766;184,6046448;24,1656532;36,8846779;2028-06-01
"283";7;2028;383426,4375;243,6845093;289,3486023;40,2630844;184,9729462;24,2152214;36,9157295;2028-07-01
"284";8;2028;384292,5625;244,0867157;289,951355;40,3443604;185,3464966;24,2656345;36,9483604;2028-08-01
"285";9;2028;384963,25;244,3957977;290,42276;40,4081459;185,6389313;24,3049698;36,9806938;2028-09-01
"286";10;2028;385010,375;244,417984;290,4549866;40,4124718;185,6588593;24,3076763;36,9849548;2028-10-01
"287";11;2028;385018,25;244,4212494;290,4613037;40,4133568;185,6628265;24,3081856;36,9851112;2028-11-01
"288";12;2028;385027,65625;244,4252319;290,4685974;40,4143753;185,6673737;24,3087807;36,98526;2028-12-01
"289";1;2029;385041,75;244,431427;290,4789429;40,4157982;185,6738129;24,3095341;36,9855728;2029-01-01
"290";2;2029;385069,03125;244,4439392;290,4979858;40,4183731;185,6855927;24,3107128;36,9870987;2029-02-01
"291";3;2029;385131,0625;244,4725494;290,5409241;40,4241562;185,7120972;24,3143024;36,9918556;2029-03-01
"292";4;2029;386758,875;245,4290466;291,6390686;40,5704575;186,328125;24,4066162;37,1360321;2029-04-01
"293";5;2029;390014,40625;247,0270996;293,8352966;40,8630562;187,6802216;24,5912457;37,4243927;2029-05-01
"294";6;2029;391065,3125;247,5125885;294,5614929;40,9606667;188,1284332;24,6519337;37,5202866;2029-06-01
"295";7;2029;391901,1875;247,8951721;295,1461792;41,0396233;188,4898376;24,7006531;37,5510597;2029-07-01
"296";8;2029;392259,40625;248,0515747;295,4123535;41,0763206;188,6553345;24,7225266;37,5660896;2029-08-01
"297";9;2029;392883,625;248,3361969;295,8513184;41,1356964;188,9267731;24,7590561;37,5970802;2029-09-01
"298";10;2029;392926,5;248,3561554;295,8805847;41,1396179;188,944809;24,761507;37,6009293;2029-10-01
"299";11;2029;392934,0625;248,3592529;295,8866577;41,1404762;188,9486389;24,7619991;37,6010551;2029-11-01
"300";12;2029;392943,15625;248,3630829;295,8937378;41,141468;188,9530334;24,7625751;37,6011887;2029-12-01
"301";1;2030;392954,53125;248,3679962;295,9024658;41,1426773;188,9584961;24,7630787;37,6013985;2030-01-01
"302";2;2030;392981,1875;248,3802338;295,9212036;41,1452179;188,970108;24,7642345;37,6028976;2030-02-01
"303";3;2030;393041,90625;248,4084167;295,963623;41,1509476;188,9963837;24,7677784;37,6075859;2030-03-01
"304";4;2030;394647,75;249,359848;297,0526428;41,2963715;189,5339661;24,8593483;37,7510529;2030-04-01
"305";5;2030;397745,625;250,8266907;299,1556396;41,5772896;190,8320465;25,0361233;38,0281563;2030-05-01
"306";6;2030;398727,3125;251,2819519;299,8413391;41,6698494;191,2565155;25,0933628;38,083744;2030-06-01
"307";7;2030;399554,5625;251,6625519;300,4252014;41,7489586;191,6183624;25,1419754;38,1064377;2030-07-01
"308";8;2030;399906,3125;251,8158112;300,6906738;41,7857552;191,7839661;25,1637363;38,1209488;2030-08-01
"309";9;2030;400508,78125;252,0913696;301,1190491;41,8439522;192,0496521;25,1993427;38,1503716;2030-09-01
"310";10;2030;400549,8125;252,1106262;301,1473694;41,8477516;192,0671387;25,2017136;38,1540222;2030-10-01
"311";11;2030;400557,3125;252,1136475;301,1534729;41,8486214;192,0709991;25,2022057;38,1541367;2030-11-01
"312";12;2030;400566,28125;252,1173553;301,1605835;41,849617;192,0754395;25,2027817;38,1542778;2030-12-01
"313";1;2031;400579,65625;252,1232605;301,1705017;41,8509865;192,0816193;25,2034874;38,1545715;2031-01-01
"314";2;2031;400605,46875;252,1351776;301,1886292;41,853447;192,0928802;25,204607;38,1560059;2031-02-01
"315";3;2031;400664,6875;252,1626892;301,22995;41,8590126;192,1184692;25,2080612;38,1605263;2031-03-01
"316";4;2031;402264,5;253,1103058;302,3140259;42,0037575;192,7222443;25,2993202;38,3035126;2031-04-01
"317";5;2031;405286,09375;254,5406952;304,3645935;42,2777023;193,989624;25,47188;38,5740738;2031-05-01
"318";6;2031;406176,71875;254,9529419;304,9877625;42,3618851;194,3759155;25,5239258;38,6568718;2031-06-01
"319";7;2031;406541;255,1113586;305,2631226;42,4000854;194,5479431;25,5465088;38,6680412;2031-07-01
"320";8;2031;406835,6875;255,2383728;305,4882507;42,4314079;194,6886444;25,5649261;38,6798897;2031-08-01
"321";9;2031;407324,71875;255,4601898;305,8395081;42,4793091;194,9069977;25,5940781;38,6989326;2031-09-01
"322";10;2031;407365,5625;255,4793243;305,8675537;42,4830818;194,9243164;25,5964336;38,70261;2031-10-01
"323";11;2031;407372,75;255,4822388;305,8733521;42,483902;194,9279633;25,5969009;38,7027168;2031-11-01
"324";12;2031;407381,3125;255,4858398;305,880127;42,4848518;194,9322357;25,5974483;38,7028503;2031-12-01
"325";1;2032;407394,21875;255,4915009;305,8898621;42,4862022;194,9382935;25,5981369;38,7031364;2032-01-01
"326";2;2032;407419,03125;255,5028839;305,9073792;42,488575;194,9491425;25,5992069;38,7045059;2032-02-01
"327";3;2032;407476,0625;255,5293121;305,9473877;42,4939842;194,973938;25,6025448;38,7088394;2032-03-01
"328";4;2032;409039,40625;256,3467102;307,0085449;42,631794;195,5698242;25,6917553;38,8486748;2032-04-01
"329";5;2032;411567,53125;257,5408325;308,7359924;42,8631172;196,6369476;25,8367462;39,0766754;2032-05-01
"330";6;2032;412893,375;258,1636047;309,6488037;42,9856911;197,2012787;25,9132175;39,1973763;2032-06-01
"331";7;2032;413191,21875;258,2887573;309,8835144;43,0186806;197,3483124;25,9322739;39,2248497;2032-07-01
"332";8;2032;414003,71875;258,6653748;310,4529114;43,0956383;197,7009735;25,9797688;39,2632065;2032-08-01
"333";9;2032;414798,1875;259,0344849;311,0080872;43,1705856;198,044693;26,0261097;39,3026161;2032-09-01
"334";10;2032;414836,84375;259,0525818;311,0347595;43,1741753;198,061203;26,0283451;39,3061066;2032-10-01
"335";11;2032;414843,8125;259,0553589;311,0405579;43,1749992;198,0648499;26,0288105;39,3062172;2032-11-01
"336";12;2032;414852,21875;259,0588379;311,0472717;43,1759529;198,0690765;26,0293522;39,3063431;2032-12-01
"337";1;2033;414864,84375;259,0643616;311,0567627;43,1772652;198,0749969;26,0300198;39,3066177;2033-01-01
"338";2;2033;414888,875;259,0753784;311,0738525;43,1795807;198,0855408;26,0310612;39,3079376;2033-02-01
"339";3;2033;414944,4375;259,1011047;311,1128845;43,1848602;198,1097412;26,0343132;39,3121414;2033-03-01
"340";4;2033;416488,25;259,9298096;312,1602478;43,3118057;198,6927338;26,1223354;39,450058;2033-04-01
"341";5;2033;419013,28125;261,1216431;313,8843384;43,5425987;199,7570496;26,2670021;39,6774368;2033-05-01
"342";6;2033;420366,84375;261,7573547;314,8147278;43,66745;200,3317871;26,3449402;39,8003311;2033-06-01
"343";7;2033;420723,625;261,9109192;315,0881653;43,7055321;200,502533;26,3672695;39,8335152;2033-07-01
"344";8;2033;420974,9375;262,0158081;315,2872925;43,7335548;200,6272125;26,3834095;39,8446579;2033-08-01
"345";9;2033;421513,4375;262,2608337;315,6732483;43,7861366;200,8666992;26,4154186;39,8718834;2033-09-01
"346";10;2033;421550,59375;262,2781677;315,6989746;43,7895889;200,8825836;26,4175644;39,8752136;2033-10-01
"347";11;2033;421557,3125;262,2808533;315,7045898;43,7903976;200,8861389;26,4180183;39,8753242;2033-11-01
"348";12;2033;421565,46875;262,2842102;315,7111206;43,7913246;200,8902588;26,4185467;39,8754463;2033-12-01
"349";1;2034;421575,6875;262,2885742;315,7191162;43,7924385;200,8952179;26,4189949;39,8756294;2034-01-01
"350";2;2034;421599,34375;262,299408;315,7358704;43,7947159;200,9056244;26,4200153;39,8769302;2034-02-01
"351";3;2034;421654,25;262,3247681;315,7744446;43,7999306;200,9295197;26,4232311;39,8810692;2034-03-01
"352";4;2034;423175,15625;263,2267151;316,8067932;43,9097328;201,4386139;26,5099792;40,0170174;2034-04-01
"353";5;2034;425942;264,5354614;318,6902466;44,1615677;202,6009369;26,6681347;40,2652283;2034-05-01
"354";6;2034;427618,25;265,3273926;319,8333435;44,3145103;203,3065033;26,76408;40,4159355;2034-06-01
"355";7;2034;428336,84375;265,6559143;320,3452148;44,3840904;203,6238861;26,8065929;40,4841118;2034-07-01
"356";8;2034;428651,1875;265,7912598;320,5858765;44,4175987;203,7741394;26,8262482;40,5138893;2034-08-01
"357";9;2034;429424,09375;266,1497192;321,1263428;44,4905891;204,1086578;26,8713398;40,5533333;2034-09-01
"358";10;2034;429460,8125;266,1669006;321,1517944;44,4940071;204,1243744;26,8734646;40,5566559;2034-10-01
"359";11;2034;429467,5;266,1695251;321,1573486;44,4948044;204,1278534;26,873909;40,5567627;2034-11-01
"360";12;2034;429475,5625;266,1727905;321,1638794;44,4957237;204,131958;26,8744373;40,5568848;2034-12-01
"361";1;2035;429487,96875;266,1782227;321,1731567;44,4970093;204,1377106;26,8750763;40,5571556;2035-01-01
"362";2;2035;429511,75;266,1891174;321,1899109;44,4992752;204,1480865;26,8760986;40,5584488;2035-02-01
"363";3;2035;429567,25;266,2146912;321,2285767;44,5044975;204,1719971;26,8793259;40,562603;2035-03-01
"364";4;2035;431139,0625;267,1408386;322,2908325;44,6305847;204,7505493;26,9686317;40,7022324;2035-04-01
"365";5;2035;433791,5;268,3870239;324,0918274;44,8711433;205,8609314;27,1198788;40,9392548;2035-05-01
"366";6;2035;435215,0625;269,0531006;325,0640564;45,0012932;206,4607239;27,2014103;41,0673866;2035-06-01
"367";7;2035;436009,875;269,4174194;325,6222839;45,0767784;206,8060608;27,2479019;41,117794;2035-07-01
"368";8;2035;436331,40625;269,5567017;325,8644714;45,1103172;206,956955;27,2677479;41,132946;2035-08-01
"369";9;2035;436760;269,7484131;326,1749268;45,1527596;207,1496582;27,2934189;41,151825;2035-09-01
"370";10;2035;436796,25;269,7652588;326,1998901;45,1561127;207,1650543;27,2955055;41,1550369;2035-10-01
"371";11;2035;436802,8125;269,7678833;326,2052917;45,1568794;207,1684418;27,2959404;41,1551399;2035-11-01
"372";12;2035;436810,875;269,7711487;326,2116089;45,1577797;207,1724396;27,2964592;41,155262;2035-12-01
"373";1;2036;436821,0625;269,7754822;326,219574;45,1588821;207,1773834;27,2968979;41,1554451;2036-01-01
"374";2;2036;436844,5625;269,7861938;326,2361755;45,1611328;207,1876373;27,297905;41,1567154;2036-02-01
"375";3;2036;436899,65625;269,8114014;326,2747192;45,1663361;207,2114258;27,3011074;41,1608276;2036-03-01
"376";4;2036;438454,875;270,7258606;327,3253174;45,2782402;207,7276611;27,3892727;41,2985268;2036-04-01
"377";5;2036;441368,90625;272,0939026;329,2976074;45,5412483;208,9399567;27,5547009;41,5571518;2036-05-01
"378";6;2036;442745,6875;272,7352905;330,239502;45,6673584;209,5196228;27,6334934;41,6809959;2036-06-01
"379";7;2036;443540,65625;273,0976868;330,7995911;45,7431564;209,8654175;27,6800251;41,7551575;2036-07-01
"380";8;2036;444344,40625;273,4666138;331,3605957;45,8188248;210,211441;27,7267284;41,7903023;2036-08-01
"381";9;2036;444749,53125;273,6455383;331,6576233;45,8595848;210,3955994;27,7511787;41,8075752;2036-09-01
"382";10;2036;444785,6875;273,6622925;331,6825256;45,8629341;210,4109802;27,7532635;41,8108635;2036-10-01
"383";11;2036;444792,3125;273,664856;331,6880798;45,8637161;210,414444;27,7537003;41,8109741;2036-11-01
"384";12;2036;444800,3125;273,6681213;331,6945496;45,8646317;210,418457;27,7542229;41,8110962;2036-12-01
"385";1;2037;444812,1875;273,6732483;331,7033997;45,86586;210,423996;27,7548256;41,8113441;2037-01-01
"386";2;2037;444834,8125;273,6835327;331,7193604;45,8680153;210,4338531;27,7557869;41,812561;2037-02-01
"387";3;2037;444887,84375;273,7078552;331,7563782;45,8730164;210,4567413;27,7588692;41,8164787;2037-03-01
"388";4;2037;446423,15625;274,6099548;332,7924805;45,9992867;211,034668;27,8459034;41,9523964;2037-04-01
"389";5;2037;449414,0625;276,0150757;334,8122864;46,2684441;212,2771301;28,0155354;42,217392;2037-05-01
"390";6;2037;450707,84375;276,6173096;335,6972656;46,3869514;212,8222961;28,089632;42,3338661;2037-06-01
"391";7;2037;451484,3125;276,9719543;336,2423096;46,4606323;213,1590271;28,1349831;42,384552;2037-07-01
"392";8;2037;451891;277,1516418;336,5401001;46,5014763;213,3437195;28,1595116;42,4023323;2037-08-01
"393";9;2037;452735,65625;277,5420837;337,1233826;46,5798683;213,7034454;28,2082386;42,4539757;2037-09-01
"394";10;2037;452770,6875;277,5582886;337,1474915;46,5830956;213,7183228;28,2102547;42,4571533;2037-10-01
"395";11;2037;452776,9375;277,560791;337,1527405;46,5838432;213,7215729;28,2106724;42,4572563;2037-11-01
"396";12;2037;452784,625;277,5639038;337,158844;46,5847054;213,7254181;28,2111683;42,4573708;2037-12-01
"397";1;2038;452796,59375;277,5690918;337,1679077;46,5859642;213,7310791;28,2117844;42,457634;2038-01-01
"398";2;2038;452819,25;277,5794983;337,1840515;46,5881538;213,7410736;28,2127628;42,4588661;2038-02-01
"399";3;2038;452872,5625;277,6040955;337,2215881;46,5932388;213,7643433;28,2158909;42,4628716;2038-03-01
"400";4;2038;454416,3125;278,5190125;338,2689514;46,717598;214,3342133;28,3039131;42,6007843;2038-04-01
"401";5;2038;457503,8125;280,1986389;340,3637695;46,9973526;215,6264954;28,4799595;42,8766251;2038-05-01
"402";6;2038;458795,0625;280,8042297;341,2530823;47,1167755;216,1760254;28,5544186;42,9941521;2038-06-01
"403";7;2038;459574,84375;281,162384;341,8053284;47,1916847;216,5181732;28,6003475;43,0676041;2038-07-01
"404";8;2038;460362,21875;281,5266418;342,3577271;47,2663727;216,8601685;28,6463947;43,1041412;2038-08-01
"405";9;2038;461116,84375;281,8762207;342,8862;47,3377762;217,1872711;28,6904678;43,1408882;2038-09-01
"406";10;2038;461151,625;281,8924866;342,9103394;47,3410187;217,202179;28,6924839;43,1440811;2038-10-01
"407";11;2038;461157,96875;281,894928;342,9156799;47,3417969;217,2055664;28,6929131;43,1441841;2038-11-01
"408";12;2038;461165,78125;281,8981018;342,9220276;47,3426933;217,2095337;28,6934242;43,1443024;2038-12-01
"409";1;2039;461177,5;281,9032288;342,9308167;47,3439064;217,2150116;28,6940193;43,1445541;2039-01-01
"410";2;2039;461199,875;281,9133301;342,9465637;47,3460426;217,2247467;28,6949711;43,1457481;2039-02-01
"411";3;2039;461252,5;281,9374695;342,9833374;47,3509979;217,2473907;28,6980247;43,1496277;2039-03-01
"412";4;2039;462790,65625;282,8404236;344,020813;47,4762192;217,8212433;28,7851639;43,285656;2039-04-01
"413";5;2039;465866,90625;284,3024292;346,0958557;47,7526093;219,0970917;28,9594383;43,5577316;2039-05-01
"414";6;2039;466662,53125;284,665863;346,6532593;47,8278999;219,4412689;29,0058346;43,6192665;2039-06-01
"415";7;2039;466933,9375;284,7785339;346,866394;47,8578072;219,5743561;29,0231113;43,6281548;2039-07-01
"416";8;2039;467226,5;284,9034424;347,0890198;47,8887367;219,7129822;29,0412884;43,6405869;2039-08-01
"417";9;2039;467973;285,2465515;347,607666;47,95858;220,0328827;29,0845337;43,6761131;2039-09-01
"418";10;2039;468005,5625;285,2616577;347,630127;47,9616013;220,0467377;29,0864143;43,6789398;2039-10-01
"419";11;2039;468011,6875;285,2640381;347,6352234;47,9623299;220,049942;29,0868244;43,6790352;2039-11-01
"420";12;2039;468019,25;285,2670898;347,6412964;47,9631844;220,0537262;29,0873108;43,6791458;2039-12-01
"421";1;2040;468028,625;285,2710266;347,6487122;47,9642181;220,0583496;29,0877171;43,6793137;2040-01-01
"422";2;2040;468050,03125;285,2807922;347,6639099;47,9662933;220,0677948;29,0886288;43,6804581;2040-02-01
"423";3;2040;468100,59375;285,3039246;347,6995544;47,9711037;220,0897369;29,0915546;43,6841736;2040-03-01
"424";4;2040;469593,875;286,184021;348,7098083;48,0801582;220,5867157;29,1763248;43,8166962;2040-04-01
"425";5;2040;472580,46875;287,6317139;350,7305603;48,3496094;221,8291931;29,345871;44,0817451;2040-05-01
"426";6;2040;473357,53125;287,9868469;351,2790833;48,4239006;222,1680145;29,3914318;44,150795;2040-06-01
"427";7;2040;474114,375;288,3321838;351,8143311;48,4964333;222,4987335;29,4358616;44,1799278;2040-07-01
"428";8;2040;474878,5;288,6834717;352,3495483;48,5687332;222,8290558;29,4804001;44,2119179;2040-08-01
"429";9;2040;475605,34375;289,0179749;352,8579407;48,637352;223,1427765;29,5227127;44,2476959;2040-09-01
"430";10;2040;475638,3125;289,0332336;352,8807678;48,640419;223,1568451;29,5246181;44,2506943;2040-10-01
"431";11;2040;475644,34375;289,035553;352,8859253;48,6411591;223,1600952;29,5250301;44,2507858;2040-11-01
"432";12;2040;475651,71875;289,0385132;352,8919678;48,6420174;223,1638641;29,5255127;44,2508926;2040-12-01
"433";1;2041;475663,3125;289,0435181;352,9007874;48,6432457;223,1693726;29,5261116;44,2511444;2041-01-01
"434";2;2041;475685,3125;289,0534973;352,9164124;48,645359;223,1790314;29,5270538;44,2523155;2041-02-01
"435";3;2041;475737,21875;289,0773315;352,9529114;48,6503105;223,2016144;29,530077;44,2561531;2041-03-01
"436";4;2041;477272,5625;289,9833374;353,9921875;48,7720299;223,7583923;29,6173306;44,3926353;2041-04-01
"437";5;2041;480343,1875;291,5337219;356,0707397;49,0492783;225,037735;29,7918434;44,6655998;2041-05-01
"438";6;2041;481310,9375;291,980896;356,7452393;49,1402283;225,4542236;29,848074;44,7548027;2041-06-01
"439";7;2041;482083,59375;292,334137;357,2914734;49,2142601;225,7920227;29,8934574;44,7870865;2041-07-01
"440";8;2041;482388,5;292,464386;357,5254517;49,2468491;225,9379272;29,9125309;44,8008919;2041-08-01
"441";9;2041;482877;292,6842346;357,877655;49,2949295;226,156189;29,9416599;44,8256378;2041-09-01
"442";10;2041;482908,09375;292,6986389;357,899292;49,2978401;226,1695557;29,9434643;44,82827;2041-10-01
"443";11;2041;482914,1875;292,7009583;357,90448;49,2985916;226,172821;29,9438782;44,8283577;2041-11-01
"444";12;2041;482921,6875;292,70401;357,9106445;49,2994576;226,176651;29,9443741;44,8284798;2041-12-01
"445";1;2042;482931,21875;292,7079773;357,9180908;49,3005028;226,1812897;29,9447746;44,8286476;2042-01-01
"446";2;2042;482952,84375;292,7177734;357,9334717;49,3025856;226,1907654;29,9456978;44,8297882;2042-02-01
"447";3;2042;483004,21875;292,7412109;357,9694824;49,3074532;226,2129974;29,9486675;44,8335419;2042-03-01
"448";4;2042;484518,40625;293,6296997;358,9914246;49,4163132;226,7143555;30,0343552;44,9672546;2042-04-01
"449";5;2042;487459,9375;295,008606;360,978363;49,6810303;227,9337463;30,200922;45,2273026;2042-05-01
"450";6;2042;488866;295,6629944;361,9378662;49,8093529;228,5233002;30,2811565;45,3102989;2042-06-01
"451";7;2042;489637,21875;296,0133362;362,4814758;49,8829193;228,8585205;30,3262653;45,33284;2042-07-01
"452";8;2042;489821,6875;296,0851746;362,6359253;49,9050026;228,9554138;30,3386059;45,3420067;2042-08-01
"453";9;2042;490312;296,3045959;362,9882812;49,9530258;229,173172;30,3677139;45,3664169;2042-09-01
"454";10;2042;490342,46875;296,3186035;363,0094299;49,9558754;229,1861877;30,3694782;45,3689384;2042-10-01
"455";11;2042;490348,46875;296,3208618;363,0146179;49,9566116;229,1894073;30,3698864;45,3690338;2042-11-01
"456";12;2042;490355,90625;296,323822;363,0205994;49,9574699;229,1931915;30,3703728;45,3691444;2042-12-01
"457";1;2043;490367,5;296,3287964;363,0294495;49,9586906;229,1986694;30,3709602;45,3693886;2043-01-01
"458";2;2043;490389,40625;296,3386841;363,0450134;49,9607964;229,208252;30,3718948;45,3705368;2043-02-01
"459";3;2043;490441,4375;296,3623962;363,0814514;49,9657249;229,2307739;30,3749161;45,3743401;2043-03-01
"460";4;2043;491999,21875;297,2754822;364,1319885;50,0898895;229,797821;30,4630108;45,5117722;2043-04-01
"461";5;2043;494930,5;298,6482849;366,1123352;50,3537331;231,0132294;30,6290226;45,7709656;2043-05-01
"462";6;2043;495775,15625;299,0334778;366,7040405;50,4336433;231,3778992;30,6781979;45,8491135;2043-06-01
"463";7;2043;495984,5625;299,1148071;366,8796082;50,4587631;231,4880676;30,6922169;45,8576164;2043-07-01
"464";8;2043;496236,28125;299,2187195;367,078125;50,4866447;231,6118927;30,7082806;45,8690681;2043-08-01
"465";9;2043;496634,5625;299,3939209;367,3702393;50,5267296;231,7928314;30,7322979;45,8856506;2043-09-01
"466";10;2043;496666,25;299,4084778;367,3921814;50,529686;231,8063507;30,7341251;45,8883057;2043-10-01
"467";11;2043;496672,25;299,4107971;367,3973389;50,5304184;231,8095703;30,7345333;45,888401;2043-11-01
"468";12;2043;496679,75;299,4137573;367,4034424;50,5312843;231,8133698;30,7350197;45,8885117;2043-12-01
"469";1;2044;496690,5625;299,418335;367,4117432;50,5324326;231,8184967;30,735569;45,8887405;2044-01-01
"470";2;2044;496710,8125;299,4274902;367,4261475;50,5344086;231,8274689;30,7364311;45,8897934;2044-02-01
"471";3;2044;496759,125;299,4496155;367,4603271;50,5390244;231,8485565;30,7392178;45,8932877;2044-03-01
"472";4;2044;498230,03125;300,2253113;368,4555054;50,6627541;232,4135437;30,8226948;46,0237808;2044-04-01
"473";5;2044;500654,9375;301,3632202;370,1067505;50,8834534;233,429184;30,9609871;46,2406311;2044-05-01
"474";6;2044;501894,3125;301,9410095;370,958374;50,9976807;233,9535828;31,032156;46,3527298;2044-06-01
"475";7;2044;502156,6875;302,0483093;371,1689453;51,02742;234,0852814;31,0491447;46,3792992;2044-07-01
"476";8;2044;502903,09375;302,3911743;371,6923218;51,0981255;234,4082336;31,0926723;46,41539;2044-08-01
"477";9;2044;503268,8125;302,5518494;371,963501;51,1354866;234,5765991;31,114933;46,4349251;2044-09-01
"478";10;2044;503298,09375;302,5652771;371,9839172;51,1382332;234,5891571;31,1166325;46,4373856;2044-10-01
"479";11;2044;503303,71875;302,5674438;371,9888;51,1389389;234,5922546;31,1170216;46,4374771;2044-11-01
"480";12;2044;503310,65625;302,5701904;371,9945679;51,1397629;234,5958862;31,117487;46,4375839;2044-12-01
"481";1;2045;503320,0625;302,5740967;372,0018616;51,140789;234,6004486;31,1178837;46,4377441;2045-01-01
"482";2;2045;503341,25;302,5835876;372,0169373;51,1428299;234,6097412;31,118784;46,4388504;2045-02-01
"483";3;2045;503392,03125;302,6065979;372,0525513;51,1476364;234,6316528;31,1217155;46,4425125;2045-03-01
"484";4;2045;504857,5625;303,3390503;373,0405579;51,248497;235,1143951;31,2044735;46,5715294;2045-04-01
"485";5;2045;507372,4375;304,5085449;374,7444763;51,4757156;236,1587524;31,3470287;46,7943192;2045-05-01
"486";6;2045;508698,28125;305,1218262;375,6496887;51,5967484;236,7140045;31,422617;46,9128914;2045-06-01
"487";7;2045;509020,0625;305,2564392;375,898468;51,631485;236,8687592;31,4428158;46,943058;2045-07-01
"488";8;2045;509226,71875;305,3384705;376,0671387;51,6554146;236,9741974;31,4563522;46,952713;2045-08-01
"489";9;2045;509689,84375;305,5440369;376,401123;51,7009811;237,1803741;31,4838867;46,9758835;2045-09-01
"490";10;2045;509720;305,5577698;376,421936;51,7037888;237,1932068;31,4856262;46,978405;2045-10-01
"491";11;2045;509725,78125;305,559906;376,4269714;51,7045135;237,1963501;31,486021;46,9784889;2045-11-01
"492";12;2045;509733;305,5628357;376,4329529;51,7053566;237,2000732;31,4864979;46,9785881;2045-12-01
"493";1;2046;509744;305,5674438;376,4413147;51,7065201;237,2052612;31,4870529;46,9788246;2046-01-01
"494";2;2046;509764,5;305,5766296;376,4559326;51,7085075;237,2143097;31,4879208;46,9798927;2046-02-01
"495";3;2046;509813,6875;305,5990295;376,490509;51,7131882;237,2355957;31,4907551;46,9834442;2046-03-01
"496";4;2046;511326,59375;306,4852905;377,5107117;51,8368263;237,7995148;31,5762691;47,1168022;2046-04-01
