"";"X";"X.1";"Residue.L1.L2.L3";"X.2";"X.3";"X.4";"X.5";"X.6";"X.7";"L1.L2.L3";"X.8";"X.9";"X.10";"X.11";"X.12";"X.13";"Coarse.litter..L1.";"X.14";"X.15";"X.16";"X.17";"X.18";"X.19";"Fine.litter..L2.";"X.20";"X.21";"X.22";"X.23";"X.24";"X.25";"Humus..L3.";"X.26";"X.27";"X.28";"X.29";"X.30";"X.31";"X.32"
"815";"        2072";"          10";4756,5922852;68,3474121;19,2095909;3,8084455;5,7963943;2,9990511;6,2868733;"   4756.5922852";"     68.3474121";"     19.2095909";"      3.8084455";"      5.7963943";"      2.9990511";"      6.2868733";"   1109.1838379";"      5.8083110";"      3.0015068";"      0.7829522";"      2.9217706";"      0.5474426";"      0.4994363";"    605.4052124";"      3.6660714";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.3307795";"   3042.0031738";"     58.8730278";"     16.2080822";"      3.0254929";"      2.8746235";"      2.4516084";"      5.4566569";NA
"816";"        2072";"          11";4763,0537109;68,3135376;19,1920681;3,8061304;5,8037815;2,9969656;6,2838869;"   4763.0537109";"     68.3135376";"     19.1920681";"      3.8061304";"      5.8037815";"      2.9969656";"      6.2838869";"   1115.2526855";"      5.8358402";"      3.0167360";"      0.7867511";"      2.9349666";"      0.5503112";"      0.5019239";"    605.9721069";"      3.6667421";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.3308958";"   3041.8291016";"     58.8109512";"     16.1753330";"      3.0193796";"      2.8688145";"      2.4466546";"      5.4510670";NA
"817";"        2072";"          12";4759,1513672;68,2405701;19,1540775;3,7981057;5,7871137;2,9908876;6,2774997;"   4759.1513672";"     68.2405701";"     19.1540775";"      3.7981057";"      5.7871137";"      2.9908876";"      6.2774997";"   1111.0803223";"      5.8124394";"      3.0050092";"      0.7836289";"      2.9229572";"      0.5482057";"      0.4999557";"    606.3933105";"      3.6671052";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.3309729";"   3041.6777344";"     58.7610321";"     16.1490669";"      3.0144768";"      2.8641567";"      2.4426818";"      5.4465714";NA
"818";"        2073";"           1";4754,7460938;68,1733398;19,1191616;3,7905993;5,7703714;2,9852328;6,2716146;"   4754.7460938";"     68.1733398";"     19.1191616";"      3.7905993";"      5.7703714";"      2.9852328";"      6.2716146";"   1106.4860840";"      5.7873054";"      2.9922750";"      0.7802631";"      2.9101484";"      0.5459061";"      0.4978250";"    606.7168579";"      3.6672385";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.3310220";"   3041.5437012";"     58.7187920";"     16.1268864";"      3.0103362";"      2.8602226";"      2.4393268";"      5.4427676";NA
"819";"        2073";"           2";4748,9267578;68,0878601;19,0748768;3,7810488;5,7488041;2,9780443;6,264133;"   4748.9267578";"     68.0878601";"     19.0748768";"      3.7810488";"      5.7488041";"      2.9780443";"      6.2641330";"   1100.4771729";"      5.7545743";"      2.9756591";"      0.7758771";"      2.8934894";"      0.5429026";"      0.4950463";"    607.0561523";"      3.6670427";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.3310502";"   3041.3933105";"     58.6662369";"     16.0992165";"      3.0051718";"      2.8553152";"      2.4351416";"      5.4380364";NA
"820";"        2073";"           3";4741,3144531;67,9849777;19,0217438;3,7694962;5,7219143;2,9693701;6,2551274;"   4741.3144531";"     67.9849777";"     19.0217438";"      3.7694962";"      5.7219143";"      2.9693701";"      6.2551274";"   1092.7227783";"      5.7127123";"      2.9543228";"      0.7702602";"      2.8722386";"      0.5390380";"      0.4914824";"    607.3564453";"      3.6663163";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.3310366";"   3041.2355957";"     58.6059532";"     16.0674191";"      2.9992361";"      2.8496759";"      2.4303319";"      5.4326091";NA
"821";"        2073";"           4";4728,8173828;67,8461151;18,9502411;3,7535889;5,6817994;2,9575093;6,2429776;"   4728.8173828";"     67.8461151";"     18.9502411";"      3.7535889";"      5.6817994";"      2.9575093";"      6.2429776";"   1080.1995850";"      5.6463833";"      2.9202237";"      0.7613346";"      2.8387575";"      0.5328348";"      0.4858002";"    607.5458374";"      3.6645436";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.3309363";"   3041.0717773";"     58.5351868";"     16.0300159";"      2.9922540";"      2.8430419";"      2.4246743";"      5.4262404";NA
"822";"        2073";"           5";4717,3823242;67,6979752;18,8744392;3,737046;5,6427908;2,9451263;6,2300057;"   4717.3823242";"     67.6979752";"     18.8744392";"      3.7370460";"      5.6427908";"      2.9451263";"      6.2300057";"   1068.8831787";"      5.5852437";"      2.8888774";"      0.7530901";"      2.8076332";"      0.5271760";"      0.4805864";"    607.5921021";"      3.6614304";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.3307249";"   3040.9074707";"     58.4512978";"     15.9855623";"      2.9839559";"      2.8351579";"      2.4179504";"      5.4186945";NA
"823";"        2073";"           6";4700,8491211;67,5038757;18,7756805;3,715266;5,5894771;2,9288621;6,2130108;"   4700.8491211";"     67.5038757";"     18.7756805";"      3.7152660";"      5.5894771";"      2.9288621";"      6.2130108";"   1052.7523193";"      5.4991317";"      2.8445859";"      0.7414774";"      2.7639804";"      0.5191506";"      0.4732191";"    607.3420410";"      3.6558905";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.3303076";"   3040.7548828";"     58.3488541";"     15.9310942";"      2.9737885";"      2.8254972";"      2.4097116";"      5.4094844";NA
"824";"        2073";"           7";4707,0727539;67,5350342;18,7919998;3,7194707;5,6048779;2,9318793;6,2157221;"   4707.0727539";"     67.5350342";"     18.7919998";"      3.7194707";"      5.6048779";"      2.9318793";"      6.2157221";"   1058.9755859";"      5.5302892";"      2.8609064";"      0.7456825";"      2.7793810";"      0.5221674";"      0.4759301";"    607.3420410";"      3.6558905";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.3303076";"   3040.7548828";"     58.3488541";"     15.9310942";"      2.9737885";"      2.8254972";"      2.4097116";"      5.4094844";NA
"825";"        2073";"           8";4705,4418945;67,4786758;18,7638798;3,7138121;5,5955772;2,9275317;6,2107635;"   4705.4418945";"     67.4786758";"     18.7638798";"      3.7138121";"      5.5955772";"      2.9275317";"      6.2107635";"   1057.5139160";"      5.5207505";"      2.8562930";"      0.7444117";"      2.7742491";"      0.5213756";"      0.4751497";"    607.3078613";"      3.6539485";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.3301680";"   3040.6198730";"     58.3039780";"     15.9075871";"      2.9694004";"      2.8213284";"      2.4061561";"      5.4054456";NA
"826";"        2073";"           9";4698,5678711;67,3317795;18,6901455;3,6985357;5,5664186;2,9158866;6,1978645;"   4698.5678711";"     67.3317795";"     18.6901455";"      3.6985357";"      5.5664186";"      2.9158866";"      6.1978645";"   1051.0723877";"      5.4833279";"      2.8376439";"      0.7394180";"      2.7548599";"      0.5180627";"      0.4720100";"    607.0307007";"      3.6482277";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.3297349";"   3040.4650879";"     58.2002220";"     15.8525019";"      2.9591179";"      2.8115585";"      2.3978238";"      5.3961196";NA
"827";"        2073";"          10";4736,394043;67,4440536;18,7506428;3,7167132;5,6514077;2,9283533;6,2075596;"   4736.3940430";"     67.4440536";"     18.7506428";"      3.7167132";"      5.6514077";"      2.9283533";"      6.2075596";"   1088.7604980";"      5.6686187";"      2.9359775";"      0.7646577";"      2.8465595";"      0.5362518";"      0.4882101";"    607.3336182";"      3.6470830";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.3296931";"   3040.2998047";"     58.1283531";"     15.8146667";"      2.9520557";"      2.8048484";"      2.3921010";"      5.3896565";NA
"828";"        2073";"          11";4744,4091797;67,4256744;18,7419739;3,7164028;5,6641445;2,9277568;6,2059302;"   4744.4091797";"     67.4256744";"     18.7419739";"      3.7164028";"      5.6641445";"      2.9277568";"      6.2059302";"   1096.6115723";"      5.7054706";"      2.9560411";"      0.7697112";"      2.8643932";"      0.5400023";"      0.4914993";"    607.6449585";"      3.6466839";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.3297046";"   3040.1525879";"     58.0735168";"     15.7859325";"      2.9466918";"      2.7997520";"      2.3877544";"      5.3847256";NA
"829";"        2073";"          12";4743,0722656;67,3777618;18,7175083;3,7114575;5,6558256;2,9239535;6,2017298;"   4743.0722656";"     67.3777618";"     18.7175083";"      3.7114575";"      5.6558256";"      2.9239535";"      6.2017298";"   1095.1781006";"      5.6965275";"      2.9517684";"      0.7685351";"      2.8596549";"      0.5392534";"      0.4907715";"    607.8599243";"      3.6463931";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.3297116";"   3040.0339355";"     58.0348396";"     15.7657385";"      2.9429224";"      2.7961707";"      2.3847003";"      5.3812466";NA
"830";"        2074";"           1";4737,3378906;67,2988434;18,676981;3,7026732;5,6356015;2,917345;6,1948214;"   4737.3378906";"     67.2988434";"     18.6769810";"      3.7026732";"      5.6356015";"      2.9173450";"      6.1948214";"   1089.3680420";"      5.6652684";"      2.9358237";"      0.7643393";"      2.8437901";"      0.5363626";"      0.4881082";"    608.0675049";"      3.6457365";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.3296923";"   3039.9018555";"     57.9878387";"     15.7411594";"      2.9383340";"      2.7918112";"      2.3809824";"      5.3770199";NA
"831";"        2074";"           2";4732,2480469;67,2212296;18,6373081;3,6941717;5,6168704;2,9109249;6,1880226;"   4732.2480469";"     67.2212296";"     18.6373081";"      3.6941717";"      5.6168704";"      2.9109249";"      6.1880226";"   1084.2429199";"      5.6373825";"      2.9216723";"      0.7606023";"      2.8295863";"      0.5338035";"      0.4857410";"    608.2368164";"      3.6447995";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.3296489";"   3039.7680664";"     57.9390373";"     15.7156343";"      2.9335692";"      2.7872841";"      2.3771217";"      5.3726325";NA
"832";"        2074";"           3";4724,027832;67,1138229;18,5824623;3,6822305;5,5889187;2,9019513;6,1786189;"   4724.0278320";"     67.1138229";"     18.5824623";"      3.6822305";"      5.5889187";"      2.9019513";"      6.1786189";"   1076.0545654";"      5.5935693";"      2.8992665";"      0.7547163";"      2.8073876";"      0.5297363";"      0.4820015";"    608.3519897";"      3.6430476";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.3295423";"   3039.6210938";"     57.8772049";"     15.6831970";"      2.9275141";"      2.7815309";"      2.3722148";"      5.3670750";NA
"833";"        2074";"           4";4712,0107422;66,9808807;18,5147095;3,6671815;5,5511484;2,8907094;6,1669807;"   4712.0107422";"     66.9808807";"     18.5147095";"      3.6671815";"      5.5511484";"      2.8907094";"      6.1669807";"   1064.2061768";"      5.5311661";"      2.8671193";"      0.7463132";"      2.7759321";"      0.5238800";"      0.4766474";"    608.3339844";"      3.6403236";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.3293516";"   3039.4704590";"     57.8094025";"     15.6475925";"      2.9208682";"      2.7752163";"      2.3668296";"      5.3609819";NA
"834";"        2074";"           5";4699,340332;66,8228455;18,4347229;3,649688;5,5095673;2,8776047;6,1531377;"   4699.3403320";"     66.8228455";"     18.4347229";"      3.6496880";"      5.5095673";"      2.8776047";"      6.1531377";"   1051.9178467";"      5.4654098";"      2.8332958";"      0.7374377";"      2.7425385";"      0.5177583";"      0.4710252";"    608.1024170";"      3.6356180";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.3289966";"   3039.3203125";"     57.7218246";"     15.6014261";"      2.9122505";"      2.7670283";"      2.3598466";"      5.3531156";NA
"835";"        2074";"           6";4684,512207;66,6466599;18,3460865;3,630214;5,462492;2,8630285;6,1376991;"   4684.5122070";"     66.6466599";"     18.3460865";"      3.6302140";"      5.4624920";"      2.8630285";"      6.1376991";"   1037.7226562";"      5.3899188";"      2.7943997";"      0.7272480";"      2.7042849";"      0.5107055";"      0.4645594";"    607.6201172";"      3.6292586";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.3284953";"   3039.1696777";"     57.6274834";"     15.5516882";"      2.9029663";"      2.7582066";"      2.3523231";"      5.3446445";NA
"836";"        2074";"           7";4679,5263672;66,5718231;18,3089771;3,6222901;5,445272;2,8570457;6,1311274;"   4679.5263672";"     66.5718231";"     18.3089771";"      3.6222901";"      5.4452720";"      2.8570457";"      6.1311274";"   1033.1075439";"      5.3646851";"      2.7815075";"      0.7238448";"      2.6913602";"      0.5083858";"      0.4624121";"    607.3854980";"      3.6261961";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.3282537";"   3039.0336914";"     57.5809402";"     15.5274696";"      2.8984454";"      2.7539117";"      2.3486600";"      5.3404617";NA
"837";"        2074";"           8";4688,3544922;66,6149292;18,3316555;3,6281588;5,4669399;2,8612545;6,1348777;"   4688.3544922";"     66.6149292";"     18.3316555";"      3.6281588";"      5.4669399";"      2.8612545";"      6.1348777";"   1041.9417725";"      5.4087596";"      2.8046582";"      0.7298013";"      2.7131112";"      0.5126656";"      0.4662471";"    607.3829346";"      3.6261482";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.3282500";"   3039.0297852";"     57.5800285";"     15.5269995";"      2.8983576";"      2.7538280";"      2.3485887";"      5.3403802";NA
"838";"        2074";"           9";4682,8417969;66,4825745;18,2662983;3,6147776;5,442811;2,8510053;6,1232405;"   4682.8417969";"     66.4825745";"     18.2662983";"      3.6147776";"      5.4428110";"      2.8510053";"      6.1232405";"   1037.0788574";"      5.3799567";"      2.7903886";"      0.7259567";"      2.6980441";"      0.5101441";"      0.4638364";"    606.8913574";"      3.6196535";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.3277382";"   3038.8718262";"     57.4829636";"     15.4759092";"      2.8888209";"      2.7447670";"      2.3408613";"      5.3316660";NA
"839";"        2074";"          10";4716,5722656;66,5573654;18,3084106;3,6287136;5,5158734;2,860368;6,1296654;"   4716.5722656";"     66.5573654";"     18.3084106";"      3.6287136";"      5.5158734";"      2.8603680";"      6.1296654";"   1070.8843994";"      5.5446410";"      2.8781612";"      0.7484157";"      2.7792046";"      0.5264133";"      0.4782612";"    606.9810791";"      3.6168056";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.3275527";"   3038.7072754";"     57.3959160";"     15.4302492";"      2.8802979";"      2.7366691";"      2.3339548";"      5.3238516";NA
"840";"        2074";"          11";4724,2607422;66,5366669;18,2991962;3,6282637;5,5281129;2,8596761;6,1278305;"   4724.2607422";"     66.5366669";"     18.2991962";"      3.6282637";"      5.5281129";"      2.8596761";"      6.1278305";"   1078.5699463";"      5.5806351";"      2.8977921";"      0.7533509";"      2.7965596";"      0.5300844";"      0.4814726";"    607.1347046";"      3.6155746";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.3274875";"   3038.5561523";"     57.3404617";"     15.4014034";"      2.8749135";"      2.7315531";"      2.3295918";"      5.3188701";NA
"841";"        2074";"          12";4719,2817383;66,455452;18,2580929;3,6195288;5,5094938;2,8530564;6,1207132;"   4719.2817383";"     66.4554520";"     18.2580929";"      3.6195288";"      5.5094938";"      2.8530564";"      6.1207132";"   1073.6357422";"      5.5537066";"      2.8841577";"      0.7497439";"      2.7828126";"      0.5276200";"      0.4791887";"    607.2360229";"      3.6141584";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.3274029";"   3038.4096680";"     57.2875862";"     15.3739319";"      2.8697851";"      2.7266808";"      2.3254364";"      5.3141217";NA
"842";"        2075";"           1";4712,2143555;66,3649292;18,2122288;3,609535;5,4860163;2,8455396;6,1127834;"   4712.2143555";"     66.3649292";"     18.2122288";"      3.6095350";"      5.4860163";"      2.8455396";"      6.1127834";"   1066.6763916";"      5.5167289";"      2.8651989";"      0.7447718";"      2.7641072";"      0.5241726";"      0.4760257";"    607.2727661";"      3.6124308";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.3272886";"   3038.2651367";"     57.2357674";"     15.3470306";"      2.8647633";"      2.7219095";"      2.3213673";"      5.3094687";NA
"843";"        2075";"           2";4703,9575195;66,2586441;18,1585979;3,5978649;5,4587402;2,8367572;6,1034703;"   4703.9575195";"     66.2586441";"     18.1585979";"      3.5978649";"      5.4587402";"      2.8367572";"      6.1034703";"   1058.6245117";"      5.4739251";"      2.8432577";"      0.7390165";"      2.7424514";"      0.5201831";"      0.4723649";"    607.2229614";"      3.6098788";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.3271064";"   3038.1096191";"     57.1748390";"     15.3153410";"      2.8588481";"      2.7162893";"      2.3165741";"      5.3039985";NA
"844";"        2075";"           3";4694,5302734;66,1410217;18,0994797;3,5849628;5,4282651;2,8270547;6,0931611;"   4694.5302734";"     66.1410217";"     18.0994797";"      3.5849628";"      5.4282651";"      2.8270547";"      6.0931611";"   1049.5197754";"      5.4256778";"      2.8184886";"      0.7325264";"      2.7180681";"      0.5156764";"      0.4682343";"    607.0613403";"      3.6065195";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.3268543";"   3037.9492188";"     57.1088257";"     15.2809925";"      2.8524363";"      2.7101970";"      2.3113785";"      5.2980728";NA
"845";"        2075";"           4";4683,6894531;66,0201263;18,038826;3,571542;5,3949952;2,817003;6,0825653;"   4683.6894531";"     66.0201263";"     18.0388260";"      3.5715420";"      5.3949952";"      2.8170030";"      6.0825653";"   1039.0982666";"      5.3710356";"      2.7902946";"      0.7251647";"      2.6905551";"      0.5105343";"      0.4635403";"    606.8020020";"      3.6027644";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.3265623";"   3037.7888184";"     57.0463219";"     15.2485313";"      2.8463771";"      2.7044399";"      2.3064685";"      5.2924623";NA
"846";"        2075";"           5";4681,0009766;65,9562149;18,007473;3,5651064;5,3832898;2,8120954;6,0769506;"   4681.0009766";"     65.9562149";"     18.0074730";"      3.5651064";"      5.3832898";"      2.8120954";"      6.0769506";"   1036.7524414";"      5.3570957";"      2.7833049";"      0.7232773";"      2.6831715";"      0.5093125";"      0.4623786";"    606.6017456";"      3.5999255";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.3263411";"   3037.6469727";"     56.9991875";"     15.2241678";"      2.8418291";"      2.7001188";"      2.3027830";"      5.2882309";NA
"847";"        2075";"           6";4685,2670898;65,9594116;18,009943;3,5663149;5,3918676;2,812876;6,0772147;"   4685.2670898";"     65.9594116";"     18.0099430";"      3.5663149";"      5.3918676";"      2.8128760";"      6.0772147";"   1041.1331787";"      5.3780503";"      2.7944229";"      0.7261003";"      2.6932831";"      0.5114011";"      0.4642250";"    606.5512085";"      3.5990381";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.3262735";"   3037.5825195";"     56.9823227";"     15.2155190";"      2.8402145";"      2.6985843";"      2.3014748";"      5.2867165";NA
"848";"        2075";"           7";4690,9716797;65,9854813;18,0237408;3,5699334;5,4055867;2,8154719;6,0794835;"   4690.9716797";"     65.9854813";"     18.0237408";"      3.5699334";"      5.4055867";"      2.8154719";"      6.0794835";"   1046.8509521";"      5.4063702";"      2.8093238";"      0.7299244";"      2.7071977";"      0.5141635";"      0.4666941";"    606.5473022";"      3.5989394";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.3262662";"   3037.5734863";"     56.9801712";"     15.2144165";"      2.8400087";"      2.6983888";"      2.3013082";"      5.2865233";NA
"849";"        2075";"           8";4687,8500977;65,9168472;17,9899044;3,5629525;5,3925209;2,8101394;6,073451;"   4687.8500977";"     65.9168472";"     17.9899044";"      3.5629525";"      5.3925209";"      2.8101394";"      6.0734510";"   1044.0242920";"      5.3900318";"      2.8011448";"      0.7277331";"      2.6986821";"      0.5127124";"      0.4653188";"    606.4002686";"      3.5963037";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.3260658";"   3037.4257812";"     56.9305191";"     15.1887608";"      2.8352191";"      2.6938384";"      2.2974272";"      5.2820663";NA
"850";"        2075";"           9";4689,7670898;65,8548813;17,9602985;3,5576601;5,389926;2,8059027;6,067986;"   4689.7670898";"     65.8548813";"     17.9602985";"      3.5576601";"      5.3899260";"      2.8059027";"      6.0679860";"   1046.2957764";"      5.3982253";"      2.8061187";"      0.7288952";"      2.7022202";"      0.5137060";"      0.4661005";"    606.2146606";"      3.5928106";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.3258014";"   3037.2565918";"     56.8638420";"     15.1541805";"      2.8287647";"      2.6877058";"      2.2921970";"      5.2760839";NA
"851";"        2075";"          10";4723,9814453;65,9348297;18,0052032;3,5721455;5,4638104;2,815722;6,0749078;"   4723.9814453";"     65.9348297";"     18.0052032";"      3.5721455";"      5.4638104";"      2.8157220";"      6.0749078";"   1080.4310303";"      5.5637779";"      2.8946795";"      0.7515298";"      2.7838473";"      0.5301285";"      0.4806294";"    606.4613647";"      3.5910428";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.3257119";"   3037.0886230";"     56.7800140";"     15.1105251";"      2.8206155";"      2.6799629";"      2.2855937";"      5.2685666";NA
"852";"        2075";"          11";4732,7275391;65,924675;18,0013962;3,5728879;5,4789777;2,8159304;6,0740142;"   4732.7275391";"     65.9246750";"     18.0013962";"      3.5728879";"      5.4789777";"      2.8159304";"      6.0740142";"   1089.0787354";"      5.6045289";"      2.9168949";"      0.7571303";"      2.8036304";"      0.5342731";"      0.4842615";"    606.7059937";"      3.5905530";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.3257104";"   3036.9423828";"     56.7295990";"     15.0845022";"      2.8157578";"      2.6753476";"      2.2816572";"      5.2640419";NA
"853";"        2075";"          12";4728,1772461;65,8485184;17,9627323;3,5646839;5,4615922;2,8097053;6,0673466;"   4728.1772461";"     65.8485184";"     17.9627323";"      3.5646839";"      5.4615922";"      2.8097053";"      6.0673466";"   1084.4715576";"      5.5794296";"      2.9042048";"      0.7537749";"      2.7908511";"      0.5319768";"      0.4821338";"    606.9065552";"      3.5898268";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.3256870";"   3036.7988281";"     56.6792641";"     15.0585270";"      2.8109090";"      2.6707408";"      2.2777283";"      5.2595258";NA
"854";"        2076";"           1";4721,3056641;65,7609558;17,9182034;3,554971;5,4386859;2,8023951;6,0596809;"   4721.3056641";"     65.7609558";"     17.9182034";"      3.5549710";"      5.4386859";"      2.8023951";"      6.0596809";"   1077.6055908";"      5.5431318";"      2.8855720";"      0.7488958";"      2.7725382";"      0.5285833";"      0.4790260";"    607.0437622";"      3.5887609";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.3256321";"   3036.6562500";"     56.6290588";"     15.0326309";"      2.8060751";"      2.6661479";"      2.2738113";"      5.2550230";NA
"855";"        2076";"           2";4713,4257812;65,6595078;17,866827;3,543787;5,4125013;2,7939708;6,0507975;"   4713.4257812";"     65.6595078";"     17.8668270";"      3.5437870";"      5.4125013";"      2.7939708";"      6.0507975";"   1069.8063965";"      5.5018592";"      2.8643963";"      0.7433491";"      2.7517090";"      0.5247275";"      0.4754935";"    607.1148071";"      3.5870247";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.3255227";"   3036.5043945";"     56.5706215";"     15.0024300";"      2.8004379";"      2.6607916";"      2.2692435";"      5.2497816";NA
"856";"        2076";"           3";4705,3730469;65,5560226;17,8146591;3,5324373;5,3859878;2,7854197;6,0417337;"   4705.3730469";"     65.5560226";"     17.8146591";"      3.5324373";"      5.3859878";"      2.7854197";"      6.0417337";"   1061.9184570";"      5.4601288";"      2.8429832";"      0.7377406";"      2.7306511";"      0.5208283";"      0.4719214";"    607.1029053";"      3.5847969";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.3253688";"   3036.3520508";"     56.5110893";"     14.9716768";"      2.7946968";"      2.6553373";"      2.2645917";"      5.2444439";NA
"857";"        2076";"           4";4690,9838867;65,4040375;17,7379665;3,5153422;5,3425436;2,7726307;6,0284224;"   4690.9838867";"     65.4040375";"     17.7379665";"      3.5153422";"      5.3425436";"      2.7726307";"      6.0284224";"   1047.9080811";"      5.3873296";"      2.8052824";"      0.7279238";"      2.6941216";"      0.5139369";"      0.4656519";"    606.8851318";"      3.5808475";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.3250700";"   3036.1904297";"     56.4358559";"     14.9326849";"      2.7874186";"      2.6484215";"      2.2586937";"      5.2377000";NA
"858";"        2076";"           5";4690,605957;65,362381;17,7177849;3,5114224;5,3374443;2,7695971;6,024766;"   4690.6059570";"     65.3623810";"     17.7177849";"      3.5114224";"      5.3374443";"      2.7695971";"      6.0247660";"   1047.7347412";"      5.3846326";"      2.8041558";"      0.7275614";"      2.6924024";"      0.5137859";"      0.4654620";"    606.8004150";"      3.5790558";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.3249364";"   3036.0705566";"     56.3986931";"     14.9136276";"      2.7838614";"      2.6450417";"      2.2558110";"      5.2343674";NA
"859";"        2076";"           6";4686,6147461;65,2895432;17,681797;3,5038767;5,3222508;2,7638705;6,0183764;"   4686.6147461";"     65.2895432";"     17.6817970";"      3.5038767";"      5.3222508";"      2.7638705";"      6.0183764";"   1044.0408936";"      5.3639913";"      2.7936592";"      0.7247733";"      2.6817303";"      0.5119148";"      0.4637170";"    606.6472168";"      3.5764325";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.3247369";"   3035.9265137";"     56.3491211";"     14.8881388";"      2.7791033";"      2.6405210";"      2.2519557";"      5.2299223";NA
"860";"        2076";"           7";4674,3374023;65,1495667;17,6119404;3,4884813;5,2845917;2,7523224;6,0061016;"   4674.3374023";"     65.1495667";"     17.6119404";"      3.4884813";"      5.2845917";"      2.7523224";"      6.0061016";"   1032.3363037";"      5.3026710";"      2.7619221";"      0.7164935";"      2.6508312";"      0.5061328";"      0.4584413";"    606.2427368";"      3.5715270";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.3243482";"   3035.7580566";"     56.2753601";"     14.8500185";"      2.7719874";"      2.6337602";"      2.2461898";"      5.2233124";NA
"861";"        2076";"           8";4683,0634766;65,1913223;17,634079;3,4942069;5,3057265;2,7564454;6,0097451;"   4683.0634766";"     65.1913223";"     17.6340790";"      3.4942069";"      5.3057265";"      2.7564454";"      6.0097451";"   1041.0717773";"      5.3458009";"      2.7847228";"      0.7223426";"      2.6720829";"      0.5103556";"      0.4622068";"    606.2392578";"      3.5714624";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.3243432";"   3035.7524414";"     56.2740593";"     14.8493576";"      2.7718642";"      2.6336429";"      2.2460897";"      5.2231951";NA
"862";"        2076";"           9";4681,5673828;65,0991592;17,5895596;3,4854977;5,2936749;2,749671;6,0016475;"   4681.5673828";"     65.0991592";"     17.5895596";"      3.4854977";"      5.2936749";"      2.7496710";"      6.0016475";"   1040.0703125";"      5.3371749";"      2.7809854";"      0.7212458";"      2.6672647";"      0.5097499";"      0.4615370";"    605.9168091";"      3.5668201";"      0.0000000";"      0.0000000";"      0.0000000";"      0.0000000";"      0.3239833";"   3035.5800781";"     56.1951714";"     14.8085737";"      2.7642515";"      2.6264100";"      2.2399211";"      5.2161264";NA
