"";"Month";"Year";"Dry weight";"Ca";"Mg";"K";"S";"P";"Date"
"543";3;2050;32773,671875;53,3670082;8,6710138;34,865696;3,8367164;7,2758079;2050-03-01
"544";4;2050;32804,4882812;53,4171867;8,679183;34,898571;3,8403254;7,2833447;2050-04-01
"545";5;2050;32866,1289062;53,5175591;8,6955194;34,964325;3,847544;7,29842;2050-05-01
"546";6;2050;32905,578125;53,5817947;8,7059746;35,0064049;3,8521636;7,3080678;2050-06-01
"547";7;2050;32945,0234375;53,6460381;8,7164307;35,0484886;3,8567832;7,3177161;2050-07-01
"548";8;2050;32979,5390625;53,70224;8,7255802;35,0853119;3,8608255;7,322113;2050-08-01
"549";9;2050;33011,59375;53,7544289;8,7340746;35,1195068;3,864579;7,32651;2050-09-01
"550";10;2050;33012,8242188;53,7564392;8,7344007;35,1208191;3,8647234;7,3268118;2050-10-01
"551";11;2050;33014,0585938;53,7584496;8,7347279;35,1221352;3,8648677;7,3268766;2050-11-01
"552";12;2050;33015,2890625;53,7604637;8,735054;35,1234512;3,8650122;7,3269243;2050-12-01
"553";1;2051;33016,6367188;53,7626495;8,7354107;35,1248894;3,8651698;7,3269515;2051-01-01
"554";2;2051;33017,9804688;53,764843;8,7357674;35,1263275;3,8653274;7,3271613;2051-02-01
"555";3;2051;33020,671875;53,7692146;8,7364798;35,1291924;3,8656423;7,3277345;2051-03-01
"556";4;2051;33054,2929688;53,8239632;8,7453909;35,165062;3,8695796;7,3359571;2051-04-01
"557";5;2051;33121,53125;53,9334564;8,7632132;35,2367897;3,8774543;7,3524017;2051-05-01
"558";6;2051;33164,5664062;54,0035324;8,7746191;35,2826958;3,8824937;7,3614206;2051-06-01
"559";7;2051;33207,6015625;54,0736046;8,786026;35,3286057;3,8875334;7,3650398;2051-07-01
"560";8;2051;33245,2578125;54,1349182;8,7960062;35,3687744;3,8919432;7,3693309;2051-08-01
"561";9;2051;33280,2226562;54,1918564;8,8052731;35,4060745;3,8960381;7,3741412;2051-09-01
"562";10;2051;33281,5664062;54,194046;8,8056297;35,4075089;3,8961954;7,3744702;2051-10-01
"563";11;2051;33282,9140625;54,1962395;8,8059855;35,4089432;3,8963532;7,3745308;2051-11-01
"564";12;2051;33284,2578125;54,1984253;8,8063412;35,4103813;3,8965106;7,3745813;2051-12-01
"565";1;2052;33285,3789062;54,2002525;8,8066387;35,4115753;3,896642;7,3746061;2052-01-01
"566";2;2052;33286,5;54,202076;8,8069353;35,4127693;3,8967729;7,3747745;2052-02-01
"567";3;2052;33288,7421875;54,2057228;8,8075304;35,4151573;3,8970354;7,3752365;2052-03-01
"568";4;2052;33316,7578125;54,2513428;8,8149557;35,4450493;3,9003165;7,3820887;2052-04-01
"569";5;2052;33372,7929688;54,3425827;8,8298082;35,5048256;3,9068785;7,395793;2052-05-01
"570";6;2052;33408,65625;54,4009819;8,8393135;35,5430794;3,9110785;7,4045634;2052-06-01
"571";7;2052;33444,515625;54,4593735;8,8488188;35,581337;3,9152782;7,4085603;2052-07-01
"572";8;2052;33475,8945312;54,5104713;8,8571358;35,6148109;3,9189529;7,4123626;2052-08-01
"573";9;2052;33505,0351562;54,5579185;8,8648586;35,6458931;3,9223652;7,4164219;2052-09-01
"574";10;2052;33506,15625;54,5597382;8,8651552;35,6470871;3,9224966;7,4166961;2052-10-01
"575";11;2052;33507,2734375;54,5615578;8,8654528;35,6482811;3,9226277;7,416748;2052-11-01
"576";12;2052;33508,3945312;54,5633812;8,8657503;35,6494751;3,9227588;7,4167891;2052-12-01
"577";1;2053;33509,6289062;54,5653877;8,8660765;35,650795;3,9229031;7,4168158;2053-01-01
"578";2;2053;33510,8632812;54,5674019;8,8664036;35,6521072;3,9230475;7,4169989;2053-02-01
"579";3;2053;33513,328125;54,5714188;8,8670568;35,6547394;3,9233363;7,4175034;2053-03-01
"580";4;2053;33544,1445312;54,6216049;8,8752251;35,6876144;3,9269454;7,4250402;2053-04-01
"581";5;2053;33605,7851562;54,7219734;8,8915615;35,7533646;3,9341638;7,4401155;2053-05-01
"582";6;2053;33645,2304688;54,7862091;8,9020176;35,7954521;3,9387834;7,4497633;2053-06-01
"583";7;2053;33684,6796875;54,8504486;8,9124737;35,837532;3,9434032;7,4553056;2053-07-01
"584";8;2053;33719,1953125;54,9066544;8,9216213;35,8743553;3,9474454;7,4594512;2053-08-01
"585";9;2053;33751,2460938;54,9588394;8,9301176;35,9085464;3,9511991;7,4639521;2053-09-01
"586";10;2053;33752,4804688;54,9608498;8,9304447;35,9098625;3,9513433;7,4642529;2053-10-01
"587";11;2053;33753,7148438;54,9628639;8,9307709;35,9111824;3,9514875;7,4643016;2053-11-01
"588";12;2053;33754,9453125;54,9648743;8,931098;35,9124985;3,9516323;7,4643455;2053-12-01
"589";1;2054;33756,1796875;54,966877;8,9314241;35,9138145;3,9517765;7,4643784;2054-01-01
"590";2;2054;33757,4140625;54,9688873;8,9317503;35,9151306;3,9519207;7,4645605;2054-02-01
"591";3;2054;33759,8789062;54,9729042;8,9324026;35,9177589;3,9522097;7,465065;2054-03-01
"592";4;2054;33790,6953125;55,0230865;8,9405718;35,950634;3,9558187;7,4726024;2054-04-01
"593";5;2054;33852,3359375;55,1234589;8,9569092;36,0163879;3,963037;7,4876771;2054-05-01
"594";6;2054;33891,78125;55,1876984;8,9673653;36,0584717;3,9676566;7,4943018;2054-06-01
"595";7;2054;33931,2304688;55,2519341;8,9778204;36,1005554;3,9722762;7,4976435;2054-07-01
"596";8;2054;33965,7460938;55,3081398;8,986969;36,1373749;3,9763188;7,5016899;2054-08-01
"597";9;2054;33997,796875;55,3603249;8,9954643;36,1715698;3,980072;7,5060692;2054-09-01
"598";10;2054;33999,03125;55,362339;8,9957914;36,1728859;3,9802167;7,5063705;2054-10-01
"599";11;2054;34000,265625;55,3643494;8,9961176;36,174202;3,980361;7,5064149;2054-11-01
"600";12;2054;34001,4960938;55,3663597;8,9964447;36,175518;3,9805052;7,5064578;2054-12-01
"601";1;2055;34002,7304688;55,3683662;8,9967709;36,1768341;3,9806495;7,5064902;2055-01-01
"602";2;2055;34003,9609375;55,3703804;8,997097;36,1781502;3,9807942;7,5066695;2055-02-01
"603";3;2055;34006,4296875;55,3743935;8,9977503;36,1807823;3,9810827;7,507163;2055-03-01
"604";4;2055;34037,2460938;55,4245758;9,0059195;36,2136574;3,9846919;7,5147009;2055-04-01
"605";5;2055;34098,8828125;55,5249443;9,0222569;36,2794113;3,9919102;7,5297751;2055-05-01
"606";6;2055;34138,3320312;55,5891876;9,032712;36,3214912;3,9965298;7,5394235;2055-06-01
"607";7;2055;34177,78125;55,6534233;9,0431681;36,363575;4,0011497;7,5436096;2055-07-01
"608";8;2055;34212,296875;55,7096252;9,0523167;36,4003983;4,0051918;7,5474477;2055-08-01
"609";9;2055;34244,3476562;55,7618141;9,060812;36,4345932;4,008945;7,5509996;2055-09-01
"610";10;2055;34245,5820312;55,7638245;9,0611382;36,4359093;4,0090895;7,551301;2055-10-01
"611";11;2055;34246,8125;55,7658348;9,0614643;36,4372215;4,0092344;7,5513434;2055-11-01
"612";12;2055;34248,046875;55,7678413;9,0617914;36,4385376;4,0093784;7,5513868;2055-12-01
"613";1;2056;34249,1679688;55,7696686;9,062088;36,4397354;4,0095096;7,5514197;2056-01-01
"614";2;2056;34250,2890625;55,7714882;9,0623856;36,4409294;4,0096407;7,5515785;2056-02-01
"615";3;2056;34252,53125;55,7751427;9,0629807;36,4433212;4,0099034;7,552021;2056-03-01
"616";4;2056;34280,546875;55,8207588;9,0704069;36,4732094;4,0131845;7,5588737;2056-04-01
"617";5;2056;34336,5820312;55,9119987;9,0852575;36,5329819;4,0197463;7,5725775;2056-05-01
"618";6;2056;34372,4453125;55,9703979;9,0947638;36,5712395;4,0239458;7,5813479;2056-06-01
"619";7;2056;34408,3046875;56,0287895;9,10427;36,6094933;4,0281458;7,5898275;2056-07-01
"620";8;2056;34439,6835938;56,0798874;9,112586;36,642971;4,0318208;7,5940657;2056-08-01
"621";9;2056;34468,8242188;56,1273346;9,1203079;36,6740532;4,035233;7,5981255;2056-09-01
"622";10;2056;34469,9453125;56,1291542;9,1206055;36,6752472;4,0353646;7,5983968;2056-10-01
"623";11;2056;34471,0625;56,1309776;9,120904;36,6764412;4,0354953;7,5984349;2056-11-01
"624";12;2056;34472,1835938;56,1328011;9,1212006;36,6776352;4,0356269;7,5984731;2056-12-01
"625";1;2057;34473,4179688;56,1348114;9,1215277;36,6789513;4,0357714;7,5985103;2057-01-01
"626";2;2057;34474,6523438;56,1368217;9,1218529;36,6802673;4,0359154;7,5986848;2057-02-01
"627";3;2057;34477,1171875;56,1408348;9,1225061;36,6828957;4,0362039;7,5991721;2057-03-01
"628";4;2057;34507,9335938;56,191021;9,1306753;36,7157745;4,0398135;7,6067095;2057-04-01
"629";5;2057;34569,5742188;56,2913895;9,1470118;36,7815247;4,0470314;7,6217842;2057-05-01
"630";6;2057;34609,0195312;56,3556252;9,1574669;36,8236084;4,0516515;7,6314316;2057-06-01
"631";7;2057;34648,46875;56,4198647;9,1679239;36,8656921;4,0562711;7,6407847;2057-07-01
"632";8;2057;34682,984375;56,4760704;9,1770725;36,9025116;4,0603132;7,644877;2057-08-01
"633";9;2057;34715,0351562;56,5282555;9,1855679;36,9367065;4,0640669;7,6493497;2057-09-01
"634";10;2057;34716,2695312;56,5302696;9,185895;36,9380264;4,0642109;7,6496463;2057-10-01
"635";11;2057;34717,5039062;56,53228;9,1862211;36,9393425;4,0643559;7,6496878;2057-11-01
"636";12;2057;34718,734375;56,5342865;9,1865473;36,9406548;4,0644999;7,6497293;2057-12-01
"637";1;2058;34719,96875;56,5362968;9,1868734;36,9419708;4,0646443;7,6497664;2058-01-01
"638";2;2058;34721,203125;56,5383034;9,1872005;36,9432907;4,0647888;7,64994;2058-02-01
"639";3;2058;34723,6679688;56,5423241;9,1878538;36,945919;4,0650773;7,6504269;2058-03-01
"640";4;2058;34754,484375;56,5925064;9,196023;36,9787941;4,0686865;7,6579642;2058-04-01
"641";5;2058;34816,125;56,6928749;9,2123594;37,044548;4,0759048;7,6730385;2058-05-01
"642";6;2058;34855,5703125;56,7571106;9,2228146;37,0866318;4,0805249;7,6826868;2058-06-01
"643";7;2058;34895,0195312;56,8213539;9,2332716;37,1287117;4,085144;7,6923351;2058-07-01
"644";8;2058;34929,5351562;56,8775558;9,2424202;37,1655388;4,0891867;7,7007766;2058-08-01
"645";9;2058;34961,5859375;56,9297447;9,2509146;37,1997299;4,0929403;7,7058973;2058-09-01
"646";10;2058;34962,8203125;56,9317551;9,2512407;37,201046;4,0930843;7,7061954;2058-10-01
"647";11;2058;34964,0546875;56,9337654;9,2515678;37,2023621;4,0932288;7,7062368;2058-11-01
"648";12;2058;34965,2851562;56,9357796;9,251894;37,2036781;4,0933728;7,7062783;2058-12-01
"649";1;2059;34966,40625;56,9375992;9,2521915;37,2048759;4,0935044;7,7063169;2059-01-01
"650";2;2059;34967,5273438;56,9394188;9,2524891;37,2060661;4,093636;7,7064753;2059-02-01
"651";3;2059;34969,7695312;56,9430733;9,2530832;37,2084579;4,0938983;7,7069149;2059-03-01
"652";4;2059;34997,7851562;56,9886894;9,2605095;37,2383461;4,0971789;7,7137671;2059-04-01
"653";5;2059;35053,8203125;57,0799294;9,2753611;37,2981224;4,1037407;7,7274714;2059-05-01
"654";6;2059;35089,6835938;57,1383209;9,2848673;37,3363762;4,1079407;7,7362418;2059-06-01
"655";7;2059;35125,5429688;57,1967201;9,2943726;37,3746338;4,1121402;7,7428994;2059-07-01
"656";8;2059;35156,921875;57,2478104;9,3026886;37,4081078;4,1158156;7,746634;2059-08-01
"657";9;2059;35186,0625;57,2952576;9,3104115;37,4391899;4,1192274;7,7500234;2059-09-01
"658";10;2059;35187,1835938;57,2970848;9,310709;37,4403839;4,119359;7,7502894;2059-10-01
"659";11;2059;35188,3046875;57,2989082;9,3110056;37,4415779;4,1194897;7,7503271;2059-11-01
"660";12;2059;35189,421875;57,3007278;9,3113031;37,4427757;4,1196213;7,7503653;2059-12-01
"661";1;2060;35190,65625;57,302742;9,3116293;37,444088;4,1197658;7,7504067;2060-01-01
"662";2;2060;35191,890625;57,3047523;9,3119564;37,4454041;4,1199098;7,7505794;2060-02-01
"663";3;2060;35194,3554688;57,3087616;9,3126097;37,4480362;4,1201987;7,751061;2060-03-01
"664";4;2060;35225,171875;57,3589516;9,3207779;37,4809151;4,1238084;7,7585983;2060-04-01
"665";5;2060;35286,8125;57,4593163;9,3371153;37,5466652;4,1310263;7,7736731;2060-05-01
"666";6;2060;35326,2578125;57,5235558;9,3475704;37,5887451;4,1356459;7,7833214;2060-06-01
"667";7;2060;35365,7070312;57,5877914;9,3580265;37,6308327;4,1402659;7,7929683;2060-07-01
"668";8;2060;35400,2265625;57,6439972;9,3671751;37,6676521;4,1443081;7,7981071;2060-08-01
"669";9;2060;35432,2734375;57,6961823;9,3756704;37,7018433;4,1480618;7,8018293;2060-09-01
"670";10;2060;35433,5078125;57,6981926;9,3759975;37,7031631;4,1482062;7,8021312;2060-10-01
"671";11;2060;35434,7421875;57,7002029;9,3763237;37,7044792;4,1483502;7,8021727;2060-11-01
"672";12;2060;35435,9726562;57,7022171;9,3766508;37,7057953;4,1484947;7,8022132;2060-12-01
"673";1;2061;35437,2070312;57,7042274;9,376977;37,7071114;4,1486387;7,8022647;2061-01-01
"674";2;2061;35438,4414062;57,7062378;9,3773041;37,7084274;4,1487832;7,8024373;2061-02-01
"675";3;2061;35440,90625;57,710247;9,3779573;37,7110596;4,1490717;7,8029213;2061-03-01
"676";4;2061;35471,7226562;57,760437;9,3861256;37,7439346;4,1526814;7,8104582;2061-04-01
"677";5;2061;35533,3632812;57,8608055;9,402462;37,8096848;4,1598997;7,8255334;2061-05-01
"678";6;2061;35572,8085938;57,9250412;9,4129181;37,8517685;4,1645193;7,8351812;2061-06-01
"679";7;2061;35612,2578125;57,9892769;9,4233742;37,8938522;4,1691389;7,8422008;2061-07-01
"680";8;2061;35646,7734375;58,0454826;9,4325218;37,9306755;4,1731815;7,8463573;2061-08-01
"681";9;2061;35678,8242188;58,0976753;9,4410181;37,9648666;4,1769347;7,8517585;2061-09-01
"682";10;2061;35680,0585938;58,0996819;9,4413443;37,9661827;4,1770787;7,8520594;2061-10-01
"683";11;2061;35681,2929688;58,1016922;9,4416714;37,9674988;4,1772237;7,8521018;2061-11-01
"684";12;2061;35682,5234375;58,1037025;9,4419985;37,9688187;4,1773677;7,8521423;2061-12-01
"685";1;2062;35683,6445312;58,1055222;9,4422951;37,9700127;4,1774988;7,852181;2062-01-01
"686";2;2062;35684,765625;58,1073494;9,4425917;37,9712029;4,1776304;7,8523369;2062-02-01
"687";3;2062;35687,0078125;58,1110001;9,4431858;37,9735985;4,1778927;7,8527708;2062-03-01
"688";4;2062;35715,0234375;58,15662;9,450613;38,0034866;4,1811738;7,8596239;2062-04-01
"689";5;2062;35771,0585938;58,24786;9,4654646;38,0632629;4,187736;7,8733282;2062-05-01
"690";6;2062;35806,921875;58,3062553;9,4749699;38,1015167;4,1919351;7,8820987;2062-06-01
"691";7;2062;35842,78125;58,3646507;9,4844751;38,1397705;4,196135;7,8908687;2062-07-01
"692";8;2062;35874,1640625;58,415741;9,4927931;38,1732445;4,19981;7,8958006;2062-08-01
"693";9;2062;35903,3007812;58,4631958;9,500515;38,2043266;4,2032223;7,8998761;2062-09-01
"694";10;2062;35904,421875;58,4650154;9,5008116;38,2055244;4,2033534;7,9001503;2062-10-01
"695";11;2062;35905,5429688;58,466835;9,5011091;38,2067184;4,2034845;7,9001875;2062-11-01
"696";12;2062;35906,6640625;58,4686546;9,5014057;38,2079124;4,2036161;7,9002242;2062-12-01
"697";1;2063;35908,0078125;58,4708519;9,5017624;38,2093468;4,2037735;7,9002805;2063-01-01
"698";2;2063;35909,3515625;58,4730415;9,5021191;38,2107849;4,2039309;7,9004698;2063-02-01
"699";3;2063;35912,0429688;58,477417;9,5028315;38,2136536;4,204246;7,9010024;2063-03-01
"700";4;2063;35945,6640625;58,5321579;9,5117426;38,2495155;4,2081833;7,9092245;2063-04-01
"701";5;2063;36012,90625;58,641655;9,5295649;38,3212471;4,2160583;7,9256692;2063-05-01
"702";6;2063;36055,9414062;58,7117271;9,5409718;38,367157;4,2210975;7,9341578;2063-06-01
"703";7;2063;36098,9765625;58,7818069;9,5523777;38,413063;4,2261372;7,937664;2063-07-01
"704";8;2063;36136,6289062;58,8431206;9,5623579;38,4532318;4,2305474;7,9417152;2063-08-01
"705";9;2063;36171,59375;58,9000511;9,5716248;38,4905319;4,234642;7,94629;2063-09-01
"706";10;2063;36172,9375;58,9022484;9,5719814;38,4919662;4,2347999;7,9466033;2063-10-01
"707";11;2063;36174,2851562;58,9044418;9,5723372;38,4934044;4,2349572;7,9466486;2063-11-01
"708";12;2063;36175,6289062;58,9066277;9,5726929;38,4948387;4,2351146;7,9466925;2063-12-01
"709";1;2064;36176,8632812;58,9086418;9,57302;38,4961586;4,2352591;7,9467435;2064-01-01
"710";2;2064;36178,09375;58,9106522;9,5733461;38,4974709;4,2354031;7,9469142;2064-02-01
"711";3;2064;36180,5625;58,9146614;9,5739994;38,500103;4,235692;7,9473963;2064-03-01
"712";4;2064;36211,3789062;58,9648476;9,5821686;38,5329781;4,2393012;7,9549332;2064-04-01
"713";5;2064;36273,015625;59,0652199;9,5985041;38,5987282;4,2465191;7,9700079;2064-05-01
"714";6;2064;36312,4648438;59,1294556;9,6089611;38,6408157;4,2511392;7,9788179;2064-06-01
"715";7;2064;36351,9140625;59,1936913;9,6194162;38,6828957;4,2557588;7,9829812;2064-07-01
"716";8;2064;36386,4296875;59,2498932;9,6285658;38,7197189;4,2598009;7,9869728;2064-08-01
"717";9;2064;36418,4804688;59,3020859;9,6370602;38,7539139;4,2635546;7,9911957;2064-09-01
"718";10;2064;36419,7148438;59,3040924;9,6373873;38,7552261;4,2636986;7,9914956;2064-10-01
"719";11;2064;36420,9453125;59,3061028;9,6377144;38,756546;4,2638431;7,9915357;2064-11-01
"720";12;2064;36422,1796875;59,3081169;9,6380405;38,7578621;4,263988;7,9915762;2064-12-01
"721";1;2065;36423,4140625;59,3101273;9,6383667;38,7591782;4,264132;7,9916258;2065-01-01
"722";2;2065;36424,6445312;59,3121376;9,6386929;38,7604904;4,2642765;7,991797;2065-02-01
"723";3;2065;36427,1132812;59,3161507;9,6393471;38,7631226;4,264565;7,9922767;2065-03-01
"724";4;2065;36457,9296875;59,3663368;9,6475153;38,7960014;4,2681746;7,999814;2065-04-01
"725";5;2065;36519,5664062;59,4667053;9,6638517;38,8617554;4,2753925;8,0148888;2065-05-01
"726";6;2065;36559,015625;59,530941;9,6743078;38,9038353;4,2800126;8,0245361;2065-06-01
"727";7;2065;36598,4648438;59,5951805;9,6847639;38,945919;4,2846317;8,0291595;2065-07-01
"728";8;2065;36632,9804688;59,6513863;9,6939125;38,9827385;4,2886748;8,0332489;2065-08-01
"729";9;2065;398,3809204;0,6487042;0,1054343;0,4240189;0,0466403;0,0846913;2065-09-01
"730";10;2065;399,613678;0,6507115;0,105761;0,4253339;0,0467846;0,0847685;2065-10-01
"731";11;2065;400,8464355;0,6527189;0,1060878;0,426649;0,046929;0,0848247;2065-11-01
"732";12;2065;402,0791931;0,6547262;0,1064145;0,4279642;0,0470733;0,085049;2065-12-01
"733";1;2066;402,1688538;0,6548722;0,1064383;0,4280598;0,0470838;0,085071;2066-01-01
"734";2;2066;402,2584839;0,6550182;0,106462;0,4281554;0,0470943;0,0850929;2066-02-01
"735";3;2066;402,4377747;0,6553102;0,1065096;0,4283467;0,0471153;0,0851367;2066-03-01
"736";4;2066;404,6791382;0,6589599;0,1071036;0,4307378;0,0473778;0,0856849;2066-04-01
"737";5;2066;409,1618652;0,6662593;0,1082918;0,4355198;0,0479028;0,0867813;2066-05-01
"738";6;2066;412,0308228;0,670931;0,1090522;0,4385804;0,0482388;0,0874829;2066-06-01
"739";7;2066;414,8997803;0,6756026;0,1098126;0,4416409;0,0485748;0,0881846;2066-07-01
"740";8;2066;417,4101257;0,6796902;0,110478;0,4443189;0,0488688;0,0887985;2066-08-01
"741";9;2066;419,7411499;0,683486;0,1110958;0,4468056;0,0491417;0,0893686;2066-09-01
"742";10;2066;419,83078;0,683632;0,1111196;0,4469012;0,0491522;0,0893905;2066-10-01
"743";11;2066;419,9204102;0,6837779;0,1111434;0,4469969;0,0491627;0,0894125;2066-11-01
"744";12;2066;420,0100708;0,683924;0,1111671;0,4470925;0,0491732;0,0894344;2066-12-01
"745";1;2067;420,0997314;0,68407;0,1111909;0,4471881;0,0491837;0,0894563;2067-01-01
"746";2;2067;420,1893616;0,6842159;0,1112146;0,4472838;0,0491942;0,0894783;2067-02-01
"747";3;2067;420,3686523;0,684508;0,1112622;0,447475;0,0492152;0,0895221;2067-03-01
"748";4;2067;422,6100159;0,6881576;0,1118562;0,4498661;0,0494777;0,0900703;2067-04-01
"749";5;2067;427,0927429;0,6954571;0,1130444;0,4546482;0,0500027;0,0911666;2067-05-01
"750";6;2067;429,9617004;0,7001286;0,1138048;0,4577087;0,0503387;0,0918683;2067-06-01
"751";7;2067;432,830658;0,7048003;0,1145652;0,4607693;0,0506747;0,0925699;2067-07-01
"752";8;2067;435,3410034;0,7088879;0,1152306;0,4634472;0,0509686;0,0931839;2067-08-01
"753";9;2067;437,6719971;0,7126837;0,1158484;0,4659339;0,0512416;0,093754;2067-09-01
"754";10;2067;437,7616577;0,7128296;0,1158722;0,4660296;0,0512521;0,0937759;2067-10-01
"755";11;2067;437,8512878;0,7129756;0,1158959;0,4661252;0,0512626;0,0937978;2067-11-01
"756";12;2067;437,9409485;0,7131217;0,1159197;0,4662209;0,0512731;0,0938198;2067-12-01
"757";1;2068;438,0305786;0,7132676;0,1159435;0,4663165;0,0512836;0,0938417;2068-01-01
"758";2;2068;438,1202393;0,7134135;0,1159672;0,4664122;0,0512941;0,0938636;2068-02-01
"759";3;2068;438,29953;0,7137057;0,1160147;0,4666035;0,0513151;0,0939075;2068-03-01
"760";4;2068;440,5408936;0,7173553;0,1166088;0,4689945;0,0515776;0,0944556;2068-04-01
"761";5;2068;445,0236206;0,7246547;0,117797;0,4737766;0,0521026;0,095552;2068-05-01
"762";6;2068;447,8925781;0,7293264;0,1185574;0,4768371;0,0524386;0,0962536;2068-06-01
"763";7;2068;450,7615356;0,7339979;0,1193178;0,4798976;0,0527745;0,0969553;2068-07-01
"764";8;2068;453,2718506;0,7380857;0,1199832;0,4825757;0,0530685;0,0975692;2068-08-01
"765";9;2068;455,6028748;0,7418815;0,120601;0,4850623;0,0533415;0,0981393;2068-09-01
"766";10;2068;455,6925049;0,7420275;0,1206247;0,485158;0,053352;0,0981613;2068-10-01
"767";11;2068;455,7821655;0,7421734;0,1206485;0,4852536;0,0533625;0,0981832;2068-11-01
"768";12;2068;455,8718262;0,7423194;0,1206723;0,4853492;0,053373;0,0982051;2068-12-01
"769";1;2069;455,9614563;0,7424654;0,120696;0,4854449;0,0533835;0,0982089;2069-01-01
"770";2;2069;456,0510864;0,7426113;0,1207198;0,4855405;0,053394;0,0982283;2069-02-01
"771";3;2069;456,2304077;0,7429033;0,1207673;0,4857319;0,053415;0,0982721;2069-03-01
"772";4;2069;458,4717407;0,7465531;0,1213614;0,4881229;0,0536775;0,0988203;2069-04-01
"773";5;2069;462,9544678;0,7538525;0,1225495;0,492905;0,0542025;0,0999166;2069-05-01
"774";6;2069;465,8234253;0,7585241;0,1233099;0,4959655;0,0545385;0,1006183;2069-06-01
"775";7;2069;468,6923828;0,7631958;0,1240703;0,499026;0,0548744;0,10132;2069-07-01
"776";8;2069;471,2027283;0,7672834;0,1247357;0,501704;0,0551684;0,1019339;2069-08-01
"777";9;2069;473,5337524;0,7710791;0,1253535;0,5041907;0,0554414;0,102504;2069-09-01
"778";10;2069;473,6233826;0,7712251;0,1253773;0,5042863;0,0554519;0,1025259;2069-10-01
"779";11;2069;473,7130432;0,7713711;0,1254011;0,504382;0,0554624;0,1025456;2069-11-01
"780";12;2069;473,8026733;0,771517;0,1254248;0,5044777;0,0554729;0,1025505;2069-12-01
"781";1;2070;473,892334;0,771663;0,1254486;0,5045733;0,0554834;0,1025507;2070-01-01
"782";2;2070;473,9819641;0,771809;0,1254724;0,504669;0,0554939;0,1025513;2070-02-01
"783";3;2070;474,1612549;0,772101;0,1255199;0,5048602;0,0555149;0,1025538;2070-03-01
"784";4;2070;476,4026184;0,7757507;0,126114;0,5072513;0,0557774;0,1027413;2070-04-01
"785";5;2070;480,8853455;0,7830502;0,1273021;0,5120333;0,0563024;0,1038376;2070-05-01
"786";6;2070;483,754303;0,7877218;0,1280625;0,5150939;0,0566383;0,1045393;2070-06-01
"787";7;2070;486,6232605;0,7923934;0,1288229;0,5181544;0,0569743;0,1052409;2070-07-01
"788";8;2070;489,133606;0,7964811;0,1294883;0,5208324;0,0572683;0,1058549;2070-08-01
"789";9;2070;491,4645996;0,8002768;0,1301061;0,5233191;0,0575413;0,106425;2070-09-01
"790";10;2070;491,5542603;0,8004227;0,1301299;0,5234147;0,0575518;0,1064469;2070-10-01
"791";11;2070;491,6439209;0,8005688;0,1301537;0,5235104;0,0575623;0,106462;2070-11-01
"792";12;2070;491,733551;0,8007147;0,1301774;0,523606;0,0575728;0,1064662;2070-12-01
"793";1;2071;492,1818237;0,8014446;0,1302962;0,5240843;0,0576253;0,106467;2071-01-01
"794";2;2071;492,6300659;0,8021746;0,130415;0,5245625;0,0576778;0,1064685;2071-02-01
"795";3;2071;493,5266113;0,8036343;0,1306527;0,5255189;0,0577828;0,1064762;2071-03-01
"796";4;2071;504,733429;0,821883;0,133623;0,5374741;0,0590952;0,106973;2071-04-01
"797";5;2071;527,1470337;0,8583802;0,1395638;0,5613845;0,0617201;0,1124547;2071-05-01
"798";6;2071;541,4917603;0,8817384;0,1433658;0,5766871;0,0634;0,1157542;2071-06-01
"799";7;2071;555,8364258;0,9050965;0,1471679;0,5919898;0,0650799;0,1189527;2071-07-01
"800";8;2071;568,3880615;0,925535;0,1504947;0,6053796;0,0665498;0,1216464;2071-08-01
"801";9;2071;580,0431519;0,9445135;0,1535839;0,6178131;0,0679147;0,1242705;2071-09-01
"802";10;2071;580,491394;0,9452435;0,1537026;0,6182913;0,0679672;0,1243801;2071-10-01
"803";11;2071;580,9396973;0,9459734;0,1538215;0,6187695;0,0680197;0,1244154;2071-11-01
"804";12;2071;581,3879395;0,9467034;0,1539403;0,6192477;0,0680722;0,1244387;2071-12-01
"805";1;2072;582,7327881;0,9488931;0,1542967;0,6206824;0,0682297;0,124441;2072-01-01
"806";2;2072;584,0776367;0,9510829;0,1546532;0,622117;0,0682531;0,1244456;2072-02-01
"807";3;2072;586,7672119;0,9554626;0,1553661;0,6249862;0,0682678;0,1244689;2072-03-01
"808";4;2072;620,3876343;1,0102084;0,1626705;0,6329393;0,0691658;0,1259867;2072-04-01
"809";5;2072;687,628479;1,1197;0,1788764;0,6982347;0,0770404;0,1424318;2072-05-01
"810";6;2072;730,6625977;1,1897746;0,1902826;0,7441426;0,0820801;0,1523355;2072-06-01
"811";7;2072;773,6967773;1,2598493;0,2016888;0,7900506;0,0871198;0,1608061;2072-07-01
"812";8;2072;811,3516235;1,3211647;0,2116692;0,83022;0,0915296;0,1680014;2072-08-01
"813";9;2072;846,3168335;1,3781002;0,2209367;0,8675203;0,0956244;0,1749971;2072-09-01
"814";10;2072;847,6616821;1,3802902;0,2212932;0,8689548;0,0957818;0,175326;2072-10-01
"815";11;2072;849,0064697;1,38248;0,2216496;0,8703895;0,0959112;0,1754046;2072-11-01
"816";12;2072;850,3513184;1,3846698;0,222006;0,8718241;0,0959507;0,1754673;2072-12-01
