"";"V1";"Ca_Wet";"Mg_Wet";"K_Wet";"NO3_Wet";"NH4_Wet";"Ntot_Wet";"SO4_Wet";"Na_Wet";"Cl_Wet";"K_Folx";"NO3_Folx";"NH4_Folx";"Ntot_Folx";"SO4_Folx";"Na_Folx";"Cl_Folx";"Ca_WTH";"Mg_WTH";"K_WTH";"Na_WTH";"Al_WTH";"Si_Wet";"P_WTH";"V79";"Year";"N_TU";"Ca_TU";"Mg_TU";"K_TU";"S_TU";"P_TU";"N_LF";"Ca_LF";"Mg_LF";"K_LF";"S_LF";"P_LF";"N_L_Min";"Ca_L_Min";"Mg_L_Min";"K_L_Min";"S_L_Min";"P_L_Min";"N_SOM_Min";"Ca_SOM_Min";"Mg_SOM_Min";"K_SOM_Min";"S_SOM_Min";"P_SOM_Min";"V26"
"38";"        2042";1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;7,6036735;0;0;0;0;0;0;1,4566311;0,7461508;0,0898103;0,2408161;1,8875136;5,8835535;0,3012815;NA;2042;32,3036308;10,0896587;2,2688804;12,2703781;1,4856102;2,1742535;13,3319111;3,9130433;1,2614142;3,8600624;0,7541129;1,1105925;6,9345613;2,1283109;0,6737082;1,9219885;0,4220518;0,5698251;23,3092785;-0,0257933;-0,0212414;-0,028873;0,7631767;2,2113626;NA
"39";"        2043";1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;7,4424915;0;0;0;0;0;0;1,4314659;0,7302922;0,0864811;0,2344988;1,8455042;5,7399521;0,3044108;NA;2043;10,2308283;8,7183981;1,4709772;9,8160324;0,6905007;0,8264507;14,1745129;4,1603556;1,3411379;4,1009655;0,8017743;1,1807843;8,000845;2,4347196;0,7733435;2,2348874;0,4802405;0,6592129;9,3554497;-0,0255713;-0,0215183;-0,0232153;0,6781338;1,3956959;NA
"40";"        2044";1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;6,9725666;0;0;0;0;0;0;1,4234419;0,7247878;0,0854754;0,231905;1,8283683;5,6922569;0,3053016;NA;2044;10,2763109;5,9340897;1,49739;9,5615072;0,6924433;0,8698585;16,4272861;4,8215656;1,5542865;4,7497978;0,9292011;1,3684481;9,1126814;2,754992;0,877385;2,5604546;0,5411695;0,7523522;6,2587624;-0,028382;-0,0217344;-0,0197521;0,6757999;1,4158137;NA
"41";"        2045";1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;6,4801621;0;0;0;0;0;0;1,4256601;0,7237771;0,0828157;0,2274714;1,7987217;5,6656394;0,3085307;NA;2045;11,7239847;5,4151692;1,6177557;9,5052109;0,7630642;0,9876809;16,5626526;4,8612967;1,5670944;4,7859511;0,936858;1,3797249;10,2456093;3,0819066;0,9835095;2,8916168;0,6034408;0,8472086;3,8674366;-0,0307368;-0,0216144;-0,0185222;0,6265016;1,4823868;NA
"42";"        2046";1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;6,1591539;0;0;0;0;0;0;1,4034727;0,7125967;0,0820924;0,2244683;1,7813596;5,5708609;0,3076546;NA;2046;13,1694756;5,365942;1,6642268;9,5569448;0,838816;1,1060793;14,3200769;4,2030778;1,3549101;4,1355381;0,8100075;1,1929102;11,0670481;3,3178146;1,0602428;3,1322808;0,6482298;0,9160809;3,9662182;-0,0317607;-0,0212781;-0,0191193;0,6251338;1,5656946;NA
"43";"        2047";1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;6,0410342;0;0;0;0;0;0;1,3925277;0,7076293;0,0823306;0,2242042;1,7805858;5,5331049;0,3064044;NA;2047;13,3393373;5,2058949;1,6304766;9,4716835;0,8432528;1,1186851;14,0602617;4,1268196;1,3303277;4,0585394;0,7953113;1,1712669;11,5676174;3,459923;1,1066902;3,2798624;0,6749941;0,9581903;3,9309533;-0,0328533;-0,0212527;-0,0197924;0,6252629;1,5689218;NA
"44";"        2048";1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;5,9787598;0;0;0;0;0;0;1,399744;0,7099991;0,0814982;0,2233626;1,7738676;5,547102;0,3084655;NA;2048;14,0350447;5,384459;1,6938565;9,5941906;0,8825248;1,1758556;13,9430294;4,0924115;1,3192357;4,0230932;0,7886802;1,1615013;11,9607573;3,5708516;1,1430403;3,3961229;0,6957964;0,99132;4,0372157;-0,0336262;-0,0212984;-0,020062;0,6249999;1,6108383;NA
"45";"        2049";1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;5,9753861;0;0;0;0;0;0;1,3976583;0,7085041;0,0815175;0,2238832;1,7760489;5,5387635;0,308617;NA;2049;14,6952572;5,4734855;1,7277033;9,7658062;0,9225945;1,2301865;13,958086;4,0968308;1,3206605;4,0261283;0,7895321;1,1627555;12,2848806;3,6618447;1,1729219;3,4922204;0,7127999;1,018672;5,5299568;-0,0344166;-0,0216597;-0,020235;0,669793;1,6709995;NA
"46";"        2050";1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;5,990222;0;0;0;0;0;0;1,3939644;0,707094;0,0815745;0,2236114;1,7750603;5,5270824;0,3079136;NA;2050;14,5148182;5,3782406;1,7051454;9,730197;0,9095219;1,2142352;13,9904175;4,1063204;1,3237193;4,0344253;0,7913605;1,1654489;12,5644426;3,740057;1,1986454;3,5752687;0,7273802;1,0422872;5,088346;-0,0354278;-0,0222195;-0,0206365;0,6670097;1,6483839;NA
"47";"        2051";1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;6,0191331;0;0;0;0;0;0;1,4033877;0,7106925;0,0809786;0,2232022;1,7711159;5,5524259;0,3098228;NA;2051;15,0088272;5,5594058;1,7650762;9,8884134;0,9387373;1,2549753;14,0727758;4,1304922;1,3315116;4,0573592;0,7960191;1,1723093;12,8068905;3,807651;1,2209091;3,6474543;0,7399502;1,0627865;5,0045924;-0,0358495;-0,0224117;-0,0208016;0,6651635;1,6758989;NA
"48";"        2052";1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;6,0775118;0;0;0;0;0;0;1,3923082;0,7053727;0,0808979;0,2222275;1,7658031;5,5093575;0,3089427;NA;2052;15,5297451;5,649508;1,7966206;10,0839005;0,9715557;1,2980492;14,2229204;4,174562;1,3457179;4,0999985;0,804512;1,1848171;13,0283298;3,8693309;1,2412337;3,7134521;0,7514142;1,0815138;5,1088505;-0,036129;-0,0224972;-0,0208966;0,6636283;1,7088728;NA
"49";"        2053";1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;6,1351576;0;0;0;0;0;0;1,3910707;0,7051509;0,0809936;0,22228;1,7665292;5,5078287;0,3083571;NA;2053;15,2519131;5,5627313;1,772758;10,0653934;0,9546236;1,2744544;14,3472052;4,21104;1,3574769;4,1353211;0,8115417;1,1951697;13,2379913;3,9277887;1,260489;3,7759442;0,7622881;1,0992401;4,9724665;-0,0363055;-0,0225519;-0,0209688;0,6622175;1,6850859;NA
