"";"Year";"NG_PP";"CaG_PP";"MgG_PP";"KG_PP";"SG_PP";"PG_PP";"NG_PU";"CaG_PU";"MgG_PU";"KG_PU";"SG_PU";"PG_PU";"NG_AU";"CaG_AU";"MgG_AU";"KG_AU";"SG_AU";"PG_AU";"NG_Diff";"CaG_Diff";"MgG_Diff";"KG_Diff";"SG_Diff";"PG_Diff"
"80";2084;0,005249;597107,7929689;194110,8906251;524839,296875;246464,3203126;123900,4218749;203709,5307617;34461,2621154;12303,0667725;34469,8704224;9257,2712401;9910,1271972;175487,2524411;37761,2857665;14232,64888;60411,2878418;9257,2715151;9910,1264652;28222,2783206;-3300,0236511;-1929,5821075;-25941,4174194;-0,000275000002147863;0,000732000000425614
"81";2085;0,0019532;591941,8828126;196369,602539;556202,8554687;245522,8828123;134640,6757812;222992,3955079;35644,0355224;12794,5567625;36108,1219483;9839,7606507;10817,0654292;183373,3291017;39281,1067506;14921,216385;64699,0810545;9839,7610473;10817,0639652;39619,0664062;-3637,0712282;-2126,6596225;-28590,9591062;-0,000396600000385661;0,00146400000085123
"82";2086;0,0019531;583117,3710938;194313,1757812;565625,1250001;243826,0703125;152971,2597658;258704,1577148;37941,034607;13793,958496;36757,7855836;10878,0804748;12507,5507808;202156,4350584;41854,8613588;16082,4426727;67524,3198243;10878,0805663;12507,5507808;56547,7226564;-3913,8267518;-2288,4841767;-30766,5342407;-9,15000018721912e-05;0
"83";2087;0,0009766;580851,7460937;191436,3408204;562551,3515626;243444,4296875;172533,2197265;280707,2807617;38079,5830995;14429,602478;37437,4772948;10931,5686949;12057,7548825;205902,6347656;42187,4179078;16831,5236358;69729,083496;10931,5696717;12057,7548825;74804,6459961;-4107,8348083;-2401,9211578;-32291,6062012;-0,000976799998170463;0
"84";2088;0,0009766;585513,5117187;190855,1005861;561224,21875;243854,0859374;173697,0625;274576,8742674;36697,4465635;14410,1371767;37352,5183108;10733,8656922;10513,8081056;201940,3640138;40992,3172606;16921,4255983;71114,4382324;10733,8659363;10513,807373;72636,5102536;-4294,8706971;-2511,2884216;-33761,9199216;-0,000244099999690661;0,000732599999537342
"85";2089;0;586168,4453127;190804,0898438;560971,3437502;243317,4277345;172459,9296876;281126,0051272;36569,812378;14681,1746519;38220,3430784;11269,6595458;10793,6599124;207183,2307129;41084,6662598;17321,0889586;73711,5102539;11269,6604919;10793,6590577;73942,7744143;-4514,85388179999;-2639,9143067;-35491,1671755;-0,000946100000874139;0,000854699999763397
"86";2090;0,0102539;586539,0703123;190805,9169922;561761,5351562;243376,9121093;174135,2373046;287407,8125;35927,3545533;14556,4684449;37710,9686279;11249,1255493;10614,3410642;204670,7722169;40617,186737;17298,6949921;74577,6340332;11249,1254883;10614,3410642;82737,0402831;-4689,8321837;-2742,2265472;-36866,6654053;6,09999988228083e-05;0
"87";2091;0,0009766;585799,0507811;190263,5498048;560811,4296876;242950,4726562;173930,0117186;293586,5944822;36019,3313294;14789,296051;38284,144287;11600,4249269;10739,6257321;207679,2612306;40861,6126404;17620,6621552;76349,2243654;11600,4258117;10739,6257321;85907,3332516;-4842,28131100001;-2831,3661042;-38065,0800784;-0,000884800001585972;0
"88";2092;0,0039062;584674,6718753;189617,913086;559547,8398437;242378,5976562;172990,1269531;294682,8823242;36308,7067871;15066,1117249;38994,1151733;11989,2690429;10887,1293943;211373,0615236;41295,3464354;17981,885086;78193,9423827;11989,2687682;10887,1286623;83309,8208006;-4986,6396483;-2915,7733611;-39199,8272094;0,000274699999863515;0,000731999998606625
"89";2093;0;584256,2343751;189300,9208984;559143,0820312;242172,2499999;173785,6767579;298625,9104002;35941,2089841;15033,0816345;38798,2802732;12025,5760194;10843,5283203;211984,0698242;41046,8512268;18018,4401092;78933,6015624;12025,5762635;10843,5283203;86641,840576;-5105,6422427;-2985,3584747;-40135,3212892;-0,000244100001509651;0
"90";2094;0,0100096;581612,9882813;188351,0517576;556859,6523438;241281,6933594;173206,7548829;302494,6010743;36607,0210266;15382,1405638;39723,7236329;12557,4497072;11045,0319821;215434,4753418;41827,0281675;18434,3685608;80758,0681151;12557,4495851;11045,0319821;87060,1257325;-5220,0071409;-3052,227997;-41034,3444822;0,000122100000226055;0
"91";2095;0;579241,4687498;187631,5546875;555240,8867188;240525,6425781;172547,7226562;305037,8117676;37267,7592467;15686,4276125;40519,5118407;13014,7646178;11242,7656252;218863,7126466;42596,3313292;18802,1330261;82407,2612307;13014,764984;11242,7656252;86174,099121;-5328,5720825;-3115,7054136;-41887,74939;-0,000366199999916716;0
"92";2096;0,0058594;579781,8242187;187785,2060546;556066,1953124;240653,8671876;173368,4501955;306536,0371094;36720,8011169;15541,7728578;40037,8674318;12937,9268799;11062,5341799;216500,3959959;42132,8384705;18706,2858278;82581,769287;12937,9277955;11062,5341799;90035,6411135;-5412,0373536;-3164,51297;-42543,9018552;-0,000915599999643746;0
"93";2097;0,0068359;579913,9453125;187507,796875;555539,2382812;240652,1796873;173176,7617189;307383,0620118;36609,3019408;15622,615509;40229,8133544;12922,6575014;11106,0317382;217893,1894532;42096,0986937;18830,8397829;83361,3559569;12922,6577759;11106,0310056;89489,8725586;-5486,79675289999;-3208,2242739;-43131,5426025;-0,000274500000159605;0,000732599999537342
"94";2098;0,0122069;578473,140625;186909,3955077;554115,5820313;240031,5351562;172558,2587892;307222,0988771;36901,9245911;15844,6351625;40828,5319828;13282,5573426;11253,7219237;220177,6225586;42465,0413818;19097,4856567;84560,0483397;13282,5568239;11253,7219237;87044,4763185;-5563,1167907;-3252,8504942;-43731,5163569;0,000518700000611716;0
"95";2099;0,0092773;579582,2851561;187192,4990235;555193,984375;240356,2539064;173302,8476564;308222,4697263;36332,3631285;15682,2200319;40310,9697265;13096,0836183;11087,5800781;217806,5092772;41951,1988832;18967,6510009;84480,5175783;13096,0839845;11087,5800781;90415,9604491;-5618,8357547;-3285,430969;-44169,5478518;-0,000366199999916716;0
"96";2100;0,0068359;579383,8203125;186954,0312499;554692,0585939;240224,7890624;173121,819336;308839,1621094;36318,8763122;15755,934906;40495,0559081;13171,6264651;11129,0319826;219009,6196288;41986,7118532;19070,0146484;85049,7819824;13171,6269533;11129,0319826;89829,5424806;-5667,835541;-3314,0797424;-44554,7260743;-0,000488199999381322;0
"97";2101;0,0078124;578004,7499999;186392,8144531;553266,5195312;239626,7207031;172550,7626954;310363,7221678;36752,8640444;15986,9211425;41134,9226074;13524,3621519;11306,2812504;221641,3073728;42474,2058409;19332,2894897;86110,2893067;13524,3620299;11306,2812504;88722,414795;-5721,3417965;-3345,3683472;-44975,3666993;0,000122000001283595;0
"98";2102;0,003418;579370,8046874;186786,1152344;554584,5078125;240170,1367188;173314,0302733;310202,3437499;36106,9961855;15782,5002136;40513,4588621;13205,7817994;11106,0522461;218799,2514649;41866,6415406;19150,2656555;85789,9458007;13205,7825317;11106,0529787;91403,092285;-5759,6453551;-3367,7654419;-45276,4869386;-0,000732300000890973;-0,000732599999537342
"99";2103;0;579321,2929685;186571,6201172;554090,8906251;240068,7519532;173123,7753906;311340,3171387;36143,3870544;15863,4350585;40725,4283449;13279,1845399;11168,6088864;220197,9470215;41938,2462768;19251,7896119;86278,6979983;13279,185089;11168,609619;91142,3701172;-5794,8592224;-3388,3545534;-45553,2696534;-0,000549099999261671;-0,000732600001356332
"100";2104;0,0058593;578343,671875;186128,7695313;552950,6093751;239732,3183594;172590,5410155;308840,1555175;36291,2666017;15988,373596;41077,1329343;13389,9041445;11249,0412598;221292,4040528;42126,5793455;19400,3826903;86948,4252929;13389,9043886;11249,0412598;87547,7514647;-5835,3127438;-3412,0090943;-45871,2923586;-0,000244099999690661;0
"101";2105;0,0009766;580073,6132814;186590,5419921;554425,0820312;240348,861328;173313,3105467;305823,8408202;35501,0983278;15732,9965821;40312,1627196;12993,5461732;11015,8354494;217582,5808106;41361,3201296;19159,5700074;86379,2702637;12993,5459291;11015,8347168;88241,2600096;-5860,2218018;-3426,5734253;-46067,1075441;0,000244100001509651;0,000732599999537342
"102";2106;0,0083007;580267,71875;186378,8974609;553879,1757812;240368,2558592;173095,3271485;307607,2807617;35567,8868105;15827,2068483;40572,0518802;12997,2016296;11118,6289063;219331,6015626;41452,5501709;19268,0721435;86831,2822267;12997,2021178;11118,6289063;88275,6791991;-5884,6633604;-3440,8652952;-46259,2303465;-0,000488199999381322;0
"103";2107;0,0175779;579048,7812501;185928,8330079;552690,9726563;239869,0234377;172582,5078125;307342,9064942;35852,3189391;15991,4567567;41039,8991697;13264,0155335;11235,2836916;221014,7128906;41769,6246033;19451,4076233;87555,7229003;13264,0151977;11235,282959;86328,1936036;-5917,3056642;-3459,9508666;-46515,8237306;0,000335799999447772;0,000732599999537342
"104";2108;0,0156248;580524,3007812;186393,6318359;554142,3671873;240413,5898437;173331,1972657;306528,1623533;35238,7173766;15769,5374147;40376,0859373;12954,9443969;11031,1794434;217954,5886229;41174,3383484;19240,1990356;87035,9101563;12954,9447632;11031,1794434;88573,5737304;-5935,6209718;-3470,6616209;-46659,824219;-0,000366300000678166;0
"105";2109;0,0058593;588952,6210938;192700,0439454;567200,2304687;240271,7578126;172335,4316408;278107,4472655;34526,0034867;15718,6347314;40274,6864472;12942,3841704;9271,9507144;191124,2829591;39005,5233909;18337,890308;75488,1496861;12942,3844147;9271,9506226;86983,1643064;-4479,5199042;-2619,2555766;-35213,4632389;-0,00024429999939457;9,18000005185604e-05
"106";2110;12757,4970708;565630,78125;207654,2578128;604843,0781256;235123,7343744;180971,5195308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"107";2111;12757,4970708;565630,78125;207654,2578128;604843,0781256;235123,7343744;180971,5195308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"108";2112;0,0002595;565818,8281251;206657,8222657;601863,902344;236808,7636717;179772,2207031;4800,9741557;890,3254254;224,2002224;652,664488;881,9327833;154,4900892;4800,9745023;904,5014527;232,489221;764,1023173;881,9328519;154,4901012;-0,000346600000739272;-14,1760273;-8,28899859999999;-111,4378293;-6,86000000769127e-05;-1,19999999981246e-05
"109";2113;0,0001833;567349,0820315;206139,8476563;600276,003906;240487,3085937;179016,8720702;4800,9741557;890,3254254;224,2002224;652,664488;881,9327833;154,4900892;4800,9745023;920,6805326;241,9494404;891,2860145;881,9328519;154,4901012;-0,000346600000739272;-30,3551072;-17,749218;-238,6215265;-6,86000000769127e-05;-1,19999999981246e-05
"110";2114;9,16e-05;569507,2382815;205587,263672;598570,2265626;245248,9921874;178152,6953125;4800,9741557;890,3254254;224,2002224;652,664488;881,9327833;154,4900892;4800,9745023;940,2465639;253,3900213;1045,0940912;881,9328519;154,4901012;-0,000346600000739272;-49,9211385;-29,1897989;-392,4296032;-6,86000000769127e-05;-1,19999999981246e-05
"111";2115;1,91e-05;571714,453125;205035,8808593;596867,0429687;250086,03125;177284,4384767;4800,9741557;890,3254254;224,2002224;652,664488;881,9327833;154,4900892;4800,9745023;960,0297422;264,9576131;1200,6094322;881,9328519;154,4901012;-0,000346600000739272;-69,7043168;-40,7573907;-547,9449442;-6,86000000769127e-05;-1,19999999981246e-05
"112";2116;9,16e-05;573934,6796875;204484,7929688;595164,5273439;254943,0957033;176415,1064454;4800,9741557;890,3254254;224,2002224;652,664488;881,9327833;154,4900892;4800,9745023;979,8704052;276,5587801;1356,5764084;881,9328519;154,4901012;-0,000346600000739272;-89,5449798000001;-52,3585577;-703,9119204;-6,86000000769127e-05;-1,19999999981246e-05
"113";2117;0,0002441;584947,0273438;202803,6132814;589931,8476563;257478,0507812;173082,8759766;24004,8696138;4451,6270235;1121,0010683;3263,3220443;2446,2616579;772,4503788;24004,8707579;4602,9952161;1209,5085582;4453,2223358;2446,2616956;772,4502864;-0,00114409999878262;-151,3681926;-88,5074898999999;-1189,9002915;-3,77000001208216e-05;9,23999998576619e-05
"114";2118;0,0001221;611822,4140626;199716,1093752;579397,8984375;256137,984375;167279,7734377;39192,9812015;9017,9003524;1956,481411;5502,4394455;3432,2911376;1386,526794;39192,9816286;9300,4029045;2121,6655904;7723,1877594;3432,2911071;1386,5267028;-0,000427099999797065;-282,502552100001;-165,1841794;-2220,7483139;3,05000003208988e-05;9,11999998152169e-05
"115";2119;0,0004883;650478,6757811;196706,8125;565977,3320313;255491,1914063;159957,5664063;55971,6138304;12777,0664519;3028,4447482;8199,2516633;3966,7824556;2213,859192;55971,6174926;13267,3802872;3315,1392252;12053,5886843;3966,7825167;2213,859192;-0,00366220000432804;-490,313835299999;-286,694477;-3854,337021;-6,1100000039005e-05;0
"116";2120;0,0003051;658710,2539064;194873,8720704;551599,7929686;255548,3671874;152188,9228517;69536,9920045;11424,7913972;3974,8333512;10513,52919;4115,2274626;2963,2710576;69536,9883422;12212,5996934;4435,4787141;16706,4791869;4115,2276458;2963,270874;0,00366230000508949;-787,808296199999;-460,6453629;-6192,9499969;-0,000183199999810313;0,000183599999672879
"117";2121;0;654590,8671874;194677,1445314;537387,6601561;255149,3164063;144703,1484375;82207,5402221;13800,0221863;4897,8490069;12740,3065492;4388,8488463;3702,6716304;82207,5518798;14958,8470384;5575,4338686;21849,7984008;4388,8489988;3702,6712644;-0,0116577000007965;-1158,8248521;-677,5848617;-9109,4918516;-0,000152499999785505;0,000366000000212807
"118";2122;0,0048828;650985,2343749;196050,6201172;523737,3085938;254657,2929688;137855,455078;92049,5950319;15837,4508972;5641,6693573;14537,4331055;4653,9379732;4305,4094244;92049,5969241;17426,6307677;6570,8910064;27029,9450074;4653,9380952;4305,4097904;-0,00189220000174828;-1589,1798705;-929,2216491;-12492,5119019;-0,000122000000374101;-0,000365999999303313
"119";2123;0,0039062;581895,1953125;188932,7509766;509825,6562499;240894,59375;127744,7636718;169830,0593263;25517,9933319;9999,3392945;28529,4279174;7545,1165926;8232,5463864;168624,6141358;27596,9004822;11214,9107134;44871,6542968;7545,1165926;8232,5456544;1205,4451905;-2078,9071503;-1215,5714189;-16342,2263794;0;0,000732000002244604
"120";2124;0,0031738;578032,5078123;186819,8808593;499691,0507813;240466,7812499;122530,0966798;176680,9549562;36970,580368;11696,1656798;29744,3377685;9541,7291566;8612,8593744;166792,1649169;39452,1377715;13147,1743622;49251,7874756;9541,7300262;8612,8593744;9888,79003930002;-2481,5574035;-1451,0086824;-19507,4497071;-0,000869600000442006;0
"121";2125;0,00708;595348,2617187;190251,9414063;501501,75;245437,3925781;120926,6572267;181714,9808348;34266,5047304;11488,5514072;30603,6408079;9035,7430574;8854,8244632;167870,8620605;37168,3713988;13185,3256683;53415,1745607;9035,7431795;8854,82373;13844,1187743;-2901,86666840001;-1696,7742611;-22811,5337528;-0,000122100000226055;0,00073319999864907
"122";2126;0,0009766;596664,1523438;193944,2939452;524706,3945314;246326,2617187;124894,3251953;203709,5307617;34596,5707092;12315,5570069;34469,8704224;9285,4216309;9910,1271972;175327,0551755;37895,8136293;14244,6835174;60405,1618653;9285,422272;9910,1264652;28382,4755862;-3299,2429201;-1929,1265105;-25935,2914429;-0,00064109999948414;0,000732000000425614
"123";2127;0,0001221;592075,6914062;196336,1025389;556251,3632813;245507,1289063;135786,2011717;222992,3955079;35594,7581788;12780,7877195;36068,1297608;9823,9794007;10817,0654292;183111,7314453;39229,9773865;14906,3644715;64644,532959;9823,9797974;10817,0639652;39880,6640626;-3635,2192077;-2125,576752;-28576,4031982;-0,000396699999328121;0,00146400000085123
"124";2128;0,0080565;583452,8867187;194346,2031249;565765,4765625;243856,1152346;154247,3125001;258704,1577148;37865,4408568;13773,5463866;36687,4769897;10854,5277402;12507,5507808;201846,8061524;41777,2389526;16060,8453063;67438,069336;10854,527954;12507,5507808;56857,3515624;-3911,7980958;-2287,2989197;-30750,5923463;-0,000213799999983166;0
"125";2129;0,0058593;581889,8281249;191646,2617187;563120,3671875;243651,2226563;172931,5576172;280707,2807617;37791,6651307;14343,593689;37200,0749511;10832,7854918;11866,9736325;204115,5712889;41894,9156494;16742,8352356;69455,6501465;10832,7863465;11866,9736325;76591,7094728;-4103,2505187;-2399,2415466;-32255,5751954;-0,000854699999763397;0
"126";2130;0,0019531;587002,2421876;191214,033203;562195,7226562;244172,2421876;173936,1015625;274576,8742674;36236,6809385;14275,6694033;36983,3229982;10577,2836609;10404,4731447;200279,2097167;40520,7735902;16780,6552734;70660,5100099;10577,2839051;10404,4724121;74297,6645507;-4284,0926517;-2504,9858701;-33677,1870117;-0,000244200000452111;0,000732599999537342
"127";2131;0,0019531;586938;190827,0185548;560943,8203126;243444,7480468;172754,8271484;281126,0051272;36147,4686279;14585,2117613;37968,741516;11129,4095459;10757,3344729;207673,7795409;40650,5562745;17218,2468414;73367,4331055;11129,4102477;10757,3337403;73452,2255863;-4503,0876466;-2633,0350801;-35398,6915895;-0,000701799999660579;0,000732599999537342
"128";2132;0,0092773;586091,1679688;190427,5917971;560607,1835937;243193,7714842;173905,044922;287407,8125;35962,0147097;14616,9801637;37899,7615966;11271,1294556;10677,385986;206011,3825685;40650,2578429;17358,2787475;74753,9458007;11271,1296388;10677,385986;81396,4299315;-4688,2431332;-2741,2985838;-36854,1842041;-0,000183199999810313;0
"129";2133;0;585509,0195312;190037,4257814;560150,1406248;242834,4453124;173984,205078;293586,5944822;36131,3821107;14829,5646056;38399,2106933;11634,4151613;10730,3620603;206497,2260741;40977,1598205;17662,9765167;76491,8063966;11634,415558;10730,3620603;87089,3684081;-4845,7777098;-2833,4119111;-38092,5957033;-0,00039670000114711;0
"130";2134;0,0058593;585366,4921873;189794,9482423;560042,855469;242550,5;173454,5087891;294682,8823242;36049,7810058;14962,0248108;38695,6620482;11877,8764647;10796,516113;209150,7460936;41031,7785034;17875,0848084;77859,0239257;11877,8766784;10796,515381;85532,1362306;-4981,99749759999;-2913,0599976;-39163,3618775;-0,000213699999221717;0,000731999998606625
"131";2135;0;586248,6054689;189897,4033204;560816,8945311;242716,9472656;174186,2587891;298625,9104002;35501,6972655;14879,1480407;38368,5146482;11823,1092225;10676,6542968;207777,4897461;40594,5491027;17857,027069;78403,3164063;11823,1094667;10676,6542968;90848,4206541;-5092,8518372;-2977,8790283;-40034,8017581;-0,000244199998633121;0
"132";2136;0,0019531;585578,3124999;189479,3144532;560008,0820314;242349,1425781;173983,7470702;302494,6010743;35594,1050111;15047,1161497;38790,4150391;12100,1469728;10759,3933102;210389,5231935;40785,286377;18082,4891663;79598,182373;12100,147461;10759,3933102;92105,0778808;-5191,1813659;-3035,3730166;-40807,7673339;-0,000488199999381322;0
"133";2137;0,0007324;583238,0585937;188510,6210939;557590,4375;241555,0234375;173224,1464843;305037,8117676;36129,1498717;15363,7440187;39642,535278;12493,3700866;11061,6884769;216034,4890137;41421,6541442;18458,3622131;81246,8034668;12493,3704527;11061,6884769;89003,3227539;-5292,5042725;-3094,6181944;-41604,2681888;-0,000366100000974257;0
"134";2138;0,0061035;582697,5078124;188255,0078125;557225,5117188;241415,0664062;173897,4697265;306536,0371094;35884,2854919;15340,2015687;39510,4416506;12532,477661;10923,2822268;213896,2768553;41265,3181457;18486,583313;81810,6228028;12532,4785767;10923,2822268;92639,7602541;-5381,0326538;-3146,3817443;-42300,1811522;-0,000915699998586206;0
"135";2139;0,0048828;582371,0000001;187897,995117;556494,1289064;241304,6425781;173614,3759768;307383,0620118;35889,9972534;15446,8469544;39769,0985107;12567,7532044;10984,4936523;216068,8916013;41349,4606932;18639,0921019;82685,8200684;12567,7538452;10984,4929197;91314,1704105;-5459,4634398;-3192,2451475;-42916,7215577;-0,000640799999018782;0,000732600001356332
"136";2140;0,0041503;580375,6054687;187143,6103515;554640,5117188;240553,7929688;173096,5156252;307222,0988771;36300,5144348;15697,3353577;40442,7546388;12969,6374206;11153,1896973;217930,190918;41841,1237794;18937,0269775;83997,3796387;12969,6369021;11153,1896973;89291,9079591;-5540,6093446;-3239,6916198;-43554,6249999;0,000518500000907807;0
"137";2141;0,0039062;581579,6562499;187529,4218748;556036,4570312;240924,4101564;173784,9667966;308222,4697263;35724,5584411;15519,5852662;39875,1533202;12780,5406495;10970,3984374;215529,0581056;41321,8899535;18792,4419249;83875,665039;12780,5413819;10970,3984374;92693,4116207;-5597,3315124;-3272,8566587;-44000,5117188;-0,000732399999833433;0
"138";2142;0,0097656;581125,2265626;187214,7119141;555317,7851561;240717,5566407;173530,7109376;308839,1621094;35767,388031;15610,1341247;40106,6574705;12878,6440431;11025,8405761;217567,4916991;41414,5095215;18912,1041258;84498,5832521;12878,6439211;11025,8405761;91271,6704103;-5647,1214905;-3301,9700011;-44391,9257816;0,000121999999464606;0
"139";2143;0,0083008;579339,7226561;186518,6347656;553513,2304688;240016,3203125;173028,8779299;310363,7221678;36302,6531068;15874,6936034;40839,5788574;13275,1375426;11224,8935549;219742,8571779;42007,1602171;19210,2185364;85682,6242676;13275,1377866;11224,8935549;90620,8649899;-5704,5071103;-3335,524933;-44843,0454102;-0,000243999998929212;0
"140";2144;0,0014649;580863,8359374;187025,1982422;555172,8945309;240612,625;173751,5390626;310202,3437499;35623,8946229;15646,294159;40144,7479247;12944,2232055;11010,9516602;216907,4008788;41366,4727784;19004,0805359;85287,0732421;12944,2232055;11010,9523928;93294,9428711;-5742,5781555;-3357,7863769;-45142,3253174;0;-0,000732600001356332
"141";2145;0,0039062;580636,1718749;186745,6142578;554489,0742189;240454,7148437;173517,1806641;311340,3171387;35698,6800231;15741,1137695;40397,2994386;13033,2665711;11081,9038084;218835,8259277;41476,6612856;19119,5985412;85817,8806153;13033,266876;11081,904541;92504,491211;-5777,9812625;-3378,4847717;-45420,5811767;-0,00030489999880956;-0,000732599999537342
"142";2146;0,0083007;579283,2773439;186172,4326172;550941,375;240014,7714844;172986,4296875;308840,1555175;35946,7041017;15902,6382445;41070,1915281;13191,6463319;11191,8605959;220150,6931153;41768,2766722;19306,6145021;86251,6789549;13191,6460878;11191,8605959;88689,4624022;-5821,5725705;-3403,9762576;-45181,4874268;0,000244099999690661;0
"143";2147;0,0024414;580979,7343751;186664,6943359;551089,6406251;240615,9882813;173692,8466796;305823,8408202;35164,0631715;15639,6831056;40634,9947508;12803,620392;10949,4067384;216209,2390138;41011,4570311;19058,7561646;86031,8151857;12803,6206361;10949,4060058;89614,6018064;-5847,3938596;-3419,073059;-45396,8204349;-0,000244099999690661;0,000732600001356332
"144";2148;0,008789;581053,7148437;186423,9550783;550220,3867189;240597,7402343;173452,3085939;307607,2807617;35271,8516543;15747,0711061;41164,4464113;12829,7895201;11062,5937501;218166,7714843;41144,6936951;19181,0247191;86520,2128906;12829,7897643;11062,5937501;89440,5092774;-5872,8420408;-3433,953613;-45355,7664793;-0,000244200000452111;0
"145";2149;0,0180662;579600,1093748;185904,2841797;548882,9101562;240039,6757813;172906,703125;307342,9064942;35637,725189;15941,0173036;41650,9123533;13134,679596;11203,7280275;220621,6054689;41545,5891113;19395,447998;87350,328125;13134,6798706;11203,7272949;86721,3010253;-5907,86392230001;-3454,4306944;-45699,4157717;-0,000274600000921055;0,000732599999537342
"146";2150;0,0092773;581020,7148438;186377,256836;550485,1992185;240558,9023439;173677,0458986;306528,1623533;35020,6705016;15708,6360476;40850,7968748;12828,7998657;10987,9519042;216781,9743652;40948,1246949;19174,5227661;86811,3417968;12828,8005982;10987,9519042;89746,1879881;-5927,4541933;-3465,8867185;-45960,544922;-0,000732499998775893;0
"147";2151;0,0063476;589454,6015624;192710,2402345;563405,2343749;240412,2343748;172804,4101563;278107,4472655;34319,6050492;15660,2890282;40982,5380096;12822,4759674;9292,6733706;189884,206299;38793,3508914;18276,1677574;75283,2166814;12822,4762115;9292,6732788;88223,2409665;-4473,7458422;-2615,8787292;-34300,6786718;-0,000244099999690661;9,18000005185604e-05
"148";2152;12757,4970708;566084,8593744;207664,7109372;600471,7031256;235124,5078128;181717,1484372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"149";2153;12757,4970708;566084,8593744;207664,7109372;600471,7031256;235124,5078128;181717,1484372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"150";2154;0,0002595;566272,9062502;206668,2753907;597492,527344;236809,5371092;180517,8496094;4800,9741557;890,3254254;224,2002224;652,664488;881,9327833;154,4900892;4800,9745023;904,5014527;232,489221;764,1023173;881,9328519;154,4901012;-0,000346600000739272;-14,1760273;-8,28899859999999;-111,4378293;-6,86000000769127e-05;-1,19999999981246e-05
"151";2155;0,0001833;567803,160156;206150,3007813;595904,628906;240488,0820314;179762,5009766;4800,9741557;890,3254254;224,2002224;652,664488;881,9327833;154,4900892;4800,9745023;920,6805326;241,9494404;891,2860145;881,9328519;154,4901012;-0,000346600000739272;-30,3551072;-17,749218;-238,6215265;-6,86000000769127e-05;-1,19999999981246e-05
"152";2156;9,16e-05;569961,2734373;205597,7167968;594198,8515626;245249,7656249;178898,3242186;4800,9741557;890,3254254;224,2002224;652,664488;881,9327833;154,4900892;4800,9745023;940,2465639;253,3900213;1045,0940912;881,9328519;154,4901012;-0,000346600000739272;-49,9211385;-29,1897989;-392,4296032;-6,86000000769127e-05;-1,19999999981246e-05
"153";2157;1,91e-05;572168,484375;205046,3339844;592495,6679687;250086,8046877;178030,0673829;4800,9741557;890,3254254;224,2002224;652,664488;881,9327833;154,4900892;4800,9745023;960,0297422;264,9576131;1200,6094322;881,9328519;154,4901012;-0,000346600000739272;-69,7043168;-40,7573907;-547,9449442;-6,86000000769127e-05;-1,19999999981246e-05
"154";2158;9,16e-05;574388,7109375;204495,2460936;590793,1523439;254943,8691408;177160,7353516;4800,9741557;890,3254254;224,2002224;652,664488;881,9327833;154,4900892;4800,9745023;979,8704052;276,5587801;1356,5764084;881,9328519;154,4901012;-0,000346600000739272;-89,5449798000001;-52,3585577;-703,9119204;-6,86000000769127e-05;-1,19999999981246e-05
"155";2159;0,0002441;585401,0585937;202814,0664061;585560,4726563;257478,2441406;173828,5048828;24004,8696138;4451,6270235;1121,0010683;3263,3220443;2446,1972048;772,4503788;24004,8707579;4602,9952161;1209,5085582;4453,2223358;2446,197212;772,4502864;-0,00114409999878262;-151,3681926;-88,5074898999999;-1189,9002915;-7,19999979992281e-06;9,23999998576619e-05
"156";2160;0,0001221;612276,4453124;199726,5624998;575026,5234375;256137,984375;168025,4023436;39192,9812015;9017,9003524;1956,481411;5502,4394455;3432,2911376;1386,526794;39192,9816286;9300,4029045;2121,6655904;7723,1877594;3432,2911071;1386,5267028;-0,000427099999797065;-282,502552100001;-165,1841794;-2220,7483139;3,05000003208988e-05;9,11999998152169e-05
"157";2161;0,0004883;650630,0195312;196717,2656248;561605,9570313;255491,1914063;160703,1953125;55971,6138304;12739,2305143;3028,4447482;8199,2516633;3966,7824556;2213,859192;55971,6174926;13229,5443497;3315,1392252;12053,5886843;3966,7825167;2213,859192;-0,00366220000432804;-490,313835399998;-286,694477;-3854,337021;-6,1100000039005e-05;0
"158";2162;0,0003051;658710,2539064;194884,3251952;547228,4179686;255548,3671874;152934,5517579;69536,9920045;11424,7913972;3974,8333512;10513,52919;4115,2274626;2963,2710576;69536,9883422;12212,5996934;4435,4787141;16706,4791869;4115,2276458;2963,270874;0,00366230000508949;-787,808296199999;-460,6453629;-6192,9499969;-0,000183199999810313;0,000183599999672879
"159";2163;0;654590,8671874;194687,5976561;533016,2851561;255149,3164063;145448,7773438;82207,5402221;13800,0221863;4897,8490069;12740,3065492;4388,8488463;3702,6716304;82207,5518798;14958,8470384;5575,4338686;21849,7984008;4388,8489988;3702,6712644;-0,0116577000007965;-1158,8248521;-677,5848617;-9109,4918516;-0,000152499999785505;0,000366000000212807
