kg/ha/month
 YEAR;Month;Ca;Mg;K;Na;Al;Si;P
        2015;           3;      0.0263852;      0.0306217;      0.0564512;      0.0072357;      0.1923178;      0.2975666;      0.0032088
        2015;           4;      0.0362839;      0.0450969;      0.0838037;      0.0098911;      0.2768415;      0.4300599;      0.0046702
        2015;           5;      0.0511550;      0.0679988;      0.1274218;      0.0138853;      0.4092632;      0.6380399;      0.0068736
        2015;           6;      0.0502194;      0.0779978;      0.1450020;      0.0128273;      0.4385603;      0.6926107;      0.0091822
        2015;           7;      0.0587805;      0.0924899;      0.1729675;      0.0151363;      0.5209292;      0.8224182;      0.0104518
        2015;           8;      0.0680283;      0.1073835;      0.2020104;      0.0176622;      0.6072635;      0.9579074;      0.0117592
        2015;           9;      0.0537061;      0.0811756;      0.1524171;      0.0141527;      0.4666572;      0.7338934;      0.0085585
        2015;          10;      0.0324249;      0.0457143;      0.0841650;      0.0084036;      0.2643377;      0.4152638;      0.0054574
        2015;          11;      0.0255260;      0.0323875;      0.0595832;      0.0068052;      0.1953508;      0.3044947;      0.0036899
        2015;          12;      0.0224642;      0.0256614;      0.0471342;      0.0061418;      0.1617507;      0.2501318;      0.0027639
