kg/ha/month
 YEAR;Month;Ca;Mg;K;Na;Al;Si;P
        2012;           1;      0.2140362;      0.1368147;      0.0307338;      0.0678099;      0.5016941;      1.2168469;      0.0000000
        2012;           2;      0.1774047;      0.1188670;      0.0276829;      0.0590818;      0.4496194;      1.0396100;      0.0000000
        2012;           3;      0.1838907;      0.1320454;      0.0320516;      0.0651760;      0.5162225;      1.1249673;      0.0000000
        2012;           4;      0.2353408;      0.1707177;      0.0443679;      0.0881448;      0.6982456;      1.4694432;      0.0000000
        2012;           5;      0.3386156;      0.2464467;      0.0701941;      0.1356784;      1.0702345;      2.1642661;      0.0000000
        2012;           6;      0.2302622;      0.2236028;      0.0713291;      0.1127861;      1.0345428;      1.7754080;      0.0000000
        2012;           7;      0.0891906;      0.2005067;      0.0577633;      0.0540266;      0.8091726;      1.1527517;      0.0000000
        2012;           8;      0.0989558;      0.2295749;      0.0660478;      0.0592714;      0.9170932;      1.3054346;      0.0000000
        2012;           9;      0.0827297;      0.1890981;      0.0544823;      0.0502623;      0.7622464;      1.0829663;      0.0000000
        2012;          10;      0.2605161;      0.1965312;      0.0585917;      0.1079768;      0.8736603;      1.7142453;      0.0000000
        2012;          11;      0.2921141;      0.1848845;      0.0457522;      0.0984996;      0.7216164;      1.6856710;      0.0000000
        2012;          12;      0.2103622;      0.1384939;      0.0317175;      0.0685188;      0.5162604;      1.2176061;      0.0000000
        2013;           1;      0.1519659;      0.1104291;      0.0268107;      0.0544984;      0.4341336;      0.9364442;      0.0000000
        2013;           2;      0.1467010;      0.1055366;      0.0258952;      0.0527520;      0.4174052;      0.9015160;      0.0000000
        2013;           3;      0.2040214;      0.1388421;      0.0341498;      0.0713213;      0.5462040;      1.2194145;      0.0000000
        2013;           4;      0.2954003;      0.1931886;      0.0504133;      0.1050579;      0.7842298;      1.7521574;      0.0000000
        2013;           5;      0.3486132;      0.2457793;      0.0728933;      0.1396415;      1.0866544;      2.2106578;      0.0000000
        2013;           6;      0.2284869;      0.2217320;      0.0722076;      0.1123762;      1.0342840;      1.7698760;      0.0000000
        2013;           7;      0.3054739;      0.2695254;      0.0923437;      0.1450208;      1.2827052;      2.2637761;      0.0000000
        2013;           8;      0.2560517;      0.2722650;      0.0945416;      0.1325166;      1.2925051;      2.1254568;      0.0000000
        2013;           9;      0.1825622;      0.2146474;      0.0726310;      0.0974948;      1.0014793;      1.6022216;      0.0000000
        2013;          10;      0.3843366;      0.2467356;      0.0723352;      0.1398948;      1.0478873;      2.3049908;      0.0000000
        2013;          11;      0.3859188;      0.2240607;      0.0542228;      0.1153029;      0.8142021;      2.1117013;      0.0000000
        2013;          12;      0.3167577;      0.1820659;      0.0406173;      0.0902536;      0.6303531;      1.7015879;      0.0000000
        2014;           1;      0.2678864;      0.1580804;      0.0356772;      0.0800075;      0.5650504;      1.4644612;      0.0000000
        2014;           2;      0.2013524;      0.1284738;      0.0296785;      0.0650410;      0.4801180;      1.1504093;      0.0000000
        2014;           3;      0.1935871;      0.1354630;      0.0329971;      0.0680908;      0.5305285;      1.1704204;      0.0000000
        2014;           4;      0.2353045;      0.1697025;      0.0447493;      0.0889137;      0.7012398;      1.4703133;      0.0000000
        2014;           5;      0.4050688;      0.2727924;      0.0771538;      0.1550781;      1.1724230;      2.4831953;      0.0000000
        2014;           6;      0.3560871;      0.2721806;      0.0860782;      0.1547206;      1.2553560;      2.3939004;      0.0000000
        2014;           7;      0.1394650;      0.2114499;      0.0672792;      0.0808264;      0.9420655;      1.4181746;      0.0000000
        2014;           8;      0.0958441;      0.2247209;      0.0651165;      0.0579192;      0.9016510;      1.2788050;      0.0000000
        2014;           9;      0.0803219;      0.1856318;      0.0537595;      0.0491289;      0.7503751;      1.0627911;      0.0000000
        2014;          10;      0.3407207;      0.2281129;      0.0668865;      0.1293629;      0.9859128;      2.0932693;      0.0000000
        2014;          11;      0.3360716;      0.2026756;      0.0498973;      0.1087492;      0.7758645;      1.8898330;      0.0000000
        2014;          12;      0.2338343;      0.1474311;      0.0338860;      0.0747658;      0.5478109;      1.3268572;      0.0000000
        2015;           1;      0.1857187;      0.1238360;      0.0293965;      0.0626778;      0.4750743;      1.0907947;      0.0000000
        2015;           2;      0.1849871;      0.1214298;      0.0285594;      0.0614684;      0.4615533;      1.0757481;      0.0000000
        2015;           3;      0.2243953;      0.1468826;      0.0356725;      0.0760789;      0.5696782;      1.3117630;      0.0000000
        2015;           4;      0.2648556;      0.1798572;      0.0483360;      0.0978471;      0.7468234;      1.6114490;      0.0000000
        2015;           5;      0.2787638;      0.2170101;      0.0660992;      0.1193562;      0.9795910;      1.8757271;      0.0000000
        2015;           6;      0.0967206;      0.1724803;      0.0527777;      0.0585474;      0.7446067;      1.0864100;      0.0000000
        2015;           7;      0.0854540;      0.1960371;      0.0566922;      0.0520903;      0.7917680;      1.1233885;      0.0000000
        2015;           8;      0.0957691;      0.2251795;      0.0650965;      0.0577428;      0.9016471;      1.2791671;      0.0000000
        2015;           9;      0.0804933;      0.1859925;      0.0538120;      0.0491813;      0.7512990;      1.0644325;      0.0000000
        2015;          10;      0.0537060;      0.1148438;      0.0332409;      0.0341433;      0.4788349;      0.6771558;      0.0000000
        2015;          11;      0.1544403;      0.1250599;      0.0360910;      0.0653628;      0.5493718;      1.0492882;      0.0000000
        2015;          12;      0.1922108;      0.1302074;      0.0309816;      0.0654655;      0.5008473;      1.1379938;      0.0000000
