kg/ha/month
 YEAR;Month;Ca;Mg;K;Na;Al;Si;P
        2014;           6;      0.4555953;      0.2623905;      0.0419808;      0.1244290;      0.8065388;      2.3553898;      0.0000000
        2014;           7;      0.4572227;      0.2751797;      0.0401436;      0.1130696;      0.7766037;      2.3647790;      0.0000000
        2014;           8;      0.4166771;      0.2636655;      0.0382481;      0.0954657;      0.7086470;      2.1829245;      0.0000000
        2014;           9;      0.3039238;      0.1858900;      0.0351451;      0.0881080;      0.6131662;      1.6455542;      0.0000000
        2014;          10;      0.2285922;      0.1307798;      0.0207617;      0.0602958;      0.3906160;      1.1729939;      0.0000000
        2014;          11;      0.1668703;      0.0942253;      0.0143545;      0.0417842;      0.2682335;      0.8436271;      0.0000000
        2014;          12;      0.1402618;      0.0794600;      0.0112658;      0.0323854;      0.2101381;      0.7000800;      0.0000000
        2015;           1;      0.1551013;      0.0868971;      0.0118429;      0.0352061;      0.2249476;      0.7675092;      0.0000000
        2015;           2;      0.1609549;      0.0894528;      0.0111285;      0.0336416;      0.2135780;      0.7827947;      0.0000000
        2015;           3;      0.1721351;      0.0973574;      0.0146276;      0.0420829;      0.2714448;      0.8674193;      0.0000000
        2015;           4;      0.2596717;      0.1463698;      0.0234518;      0.0684947;      0.4372919;      1.3246379;      0.0000000
        2015;           5;      0.3694740;      0.2115659;      0.0329913;      0.0980142;      0.6330305;      1.8953401;      0.0000000
        2015;           6;      0.3901524;      0.2357810;      0.0317355;      0.0892332;      0.6216422;      1.9937372;      0.0000000
        2015;           7;      0.3647358;      0.2269905;      0.0421067;      0.1033927;      0.7341831;      1.9807370;      0.0000000
        2015;           8;      0.3890829;      0.2390477;      0.0568214;      0.1350000;      0.9339049;      2.2097657;      0.0000000
        2015;           9;      0.3047837;      0.1822093;      0.0411490;      0.1032241;      0.6957144;      1.6959705;      0.0000000
        2015;          10;      0.2366913;      0.1363602;      0.0188135;      0.0561469;      0.3675952;      1.1920137;      0.0000000
        2015;          11;      0.1704190;      0.0960109;      0.0141869;      0.0420567;      0.2689045;      0.8577362;      0.0000000
        2015;          12;      0.1338655;      0.0765460;      0.0110517;      0.0311071;      0.2042648;      0.6718279;      0.0000000
