kg/ha/month
 YEAR;Month;Ca;Mg;K;Na;Al;Si;P
        2008;          10;      0.0560230;      0.1241402;      0.0357715;      0.0352136;      0.5094066;      0.7215081;      0.0000000
        2008;          11;      0.2365841;      0.1698049;      0.0489620;      0.0923197;      0.7246475;      1.4994636;      0.0000000
        2008;          12;      0.2398130;      0.1594280;      0.0405647;      0.0840219;      0.6275151;      1.4228786;      0.0000000
        2009;           1;      0.1820648;      0.1272044;      0.0316797;      0.0651917;      0.5010415;      1.1043264;      0.0000000
        2009;           2;      0.1343319;      0.1018185;      0.0265591;      0.0519331;      0.4177436;      0.8594616;      0.0000000
        2009;           3;      0.1655993;      0.1223677;      0.0311933;      0.0621943;      0.4932828;      1.0395920;      0.0000000
        2009;           4;      0.1612501;      0.1273800;      0.0344975;      0.0652454;      0.5359036;      1.0634831;      0.0000000
        2009;           5;      0.1924661;      0.1612996;      0.0474966;      0.0841253;      0.7126960;      1.3369554;      0.0000000
        2009;           6;      0.1814324;      0.1678247;      0.0535602;      0.0857592;      0.7698734;      1.3580052;      0.0000000
        2009;           7;      0.0834584;      0.1476596;      0.0453701;      0.0507482;      0.6397481;      0.9346061;      0.0000000
        2009;           8;      0.0700066;      0.1622061;      0.0468726;      0.0432214;      0.6558665;      0.9285744;      0.0000000
        2009;           9;      0.0672438;      0.1568168;      0.0453559;      0.0415631;      0.6339650;      0.8966140;      0.0000000
        2009;          10;      0.0562716;      0.1245547;      0.0359300;      0.0354045;      0.5115941;      0.7244844;      0.0000000
        2009;          11;      0.1763095;      0.1446251;      0.0428597;      0.0759299;      0.6385556;      1.2114775;      0.0000000
        2009;          12;      0.1884176;      0.1368911;      0.0362822;      0.0716089;      0.5627182;      1.1821611;      0.0000000
        2010;           1;      0.1988961;      0.1353713;      0.0324695;      0.0685340;      0.5184256;      1.1807207;      0.0000000
        2010;           2;      0.1475714;      0.1081712;      0.0272668;      0.0547804;      0.4326569;      0.9202403;      0.0000000
        2010;           3;      0.1691236;      0.1240099;      0.0313740;      0.0629302;      0.4970117;      1.0555636;      0.0000000
        2010;           4;      0.1767318;      0.1344735;      0.0355988;      0.0690721;      0.5560437;      1.1361123;      0.0000000
        2010;           5;      0.1705491;      0.1537376;      0.0449867;      0.0773179;      0.6790782;      1.2326571;      0.0000000
        2010;           6;      0.2834774;      0.2146229;      0.0643541;      0.1185791;      0.9512840;      1.8691897;      0.0000000
        2010;           7;      0.2373847;      0.2068745;      0.0670368;      0.1096459;      0.9548252;      1.7223614;      0.0000000
        2010;           8;      0.0941039;      0.1685814;      0.0521574;      0.0570204;      0.7283978;      1.0634527;      0.0000000
        2010;           9;      0.0673585;      0.1568668;      0.0453923;      0.0416483;      0.6344762;      0.8973912;      0.0000000
        2010;          10;      0.1071608;      0.1401225;      0.0448688;      0.0593348;      0.6362474;      0.9933251;      0.0000000
        2010;          11;      0.2610723;      0.1809656;      0.0511126;      0.0988461;      0.7597137;      1.6169521;      0.0000000
        2010;          12;      0.2266879;      0.1544182;      0.0389661;      0.0806770;      0.6101449;      1.3605753;      0.0000000
        2011;           1;      0.1699206;      0.1226650;      0.0303838;      0.0618082;      0.4841178;      1.0469865;      0.0000000
        2011;           2;      0.1319796;      0.1019589;      0.0258918;      0.0506177;      0.4118301;      0.8473634;      0.0000000
        2011;           3;      0.1638384;      0.1231015;      0.0304161;      0.0605398;      0.4859802;      1.0293319;      0.0000000
        2011;           4;      0.1504599;      0.1246871;      0.0330392;      0.0613543;      0.5179844;      1.0123008;      0.0000000
        2011;           5;      0.1261838;      0.1381941;      0.0400902;      0.0624960;      0.6054400;      1.0191678;      0.0000000
        2011;           6;      0.1831386;      0.1742256;      0.0523673;      0.0864350;      0.7796600;      1.3735437;      0.0000000
        2011;           7;      0.0687324;      0.1502100;      0.0427001;      0.0419844;      0.6071387;      0.8682946;      0.0000000
        2011;           8;      0.0756728;      0.1702636;      0.0485466;      0.0459217;      0.6834912;      0.9757261;      0.0000000
        2011;           9;      0.0722567;      0.1639373;      0.0468739;      0.0439933;      0.6587701;      0.9386234;      0.0000000
        2011;          10;      0.0587779;      0.1283758;      0.0367672;      0.0366553;      0.5251737;      0.7467779;      0.0000000
        2011;          11;      0.1707440;      0.1422423;      0.0422699;      0.0742905;      0.6297168;      1.1843096;      0.0000000
        2011;          12;      0.1936279;      0.1388250;      0.0368599;      0.0729567;      0.5694914;      1.2065735;      0.0000000
        2012;           1;      0.1715150;      0.1234480;      0.0305036;      0.0621824;      0.4862354;      1.0545965;      0.0000000
        2012;           2;      0.1380434;      0.1046271;      0.0263192;      0.0520582;      0.4192216;      0.8754269;      0.0000000
        2012;           3;      0.1542915;      0.1190316;      0.0297148;      0.0581899;      0.4741067;      0.9851487;      0.0000000
        2012;           4;      0.1629976;      0.1298361;      0.0340232;      0.0646642;      0.5344998;      1.0706083;      0.0000000
        2012;           5;      0.1779775;      0.1573779;      0.0453745;      0.0792304;      0.6889849;      1.2674264;      0.0000000
        2012;           6;      0.1577541;      0.1612524;      0.0501017;      0.0781100;      0.7326604;      1.2450650;      0.0000000
        2012;           7;      0.0666801;      0.1472474;      0.0421453;      0.0410700;      0.5976041;      0.8515543;      0.0000000
        2012;           8;      0.0737090;      0.1675120;      0.0479905;      0.0450042;      0.6742019;      0.9596661;      0.0000000
        2012;           9;      0.0705476;      0.1615360;      0.0463754;      0.0431794;      0.6505284;      0.9245111;      0.0000000
        2012;          10;      0.1039650;      0.1442053;      0.0445187;      0.0586914;      0.6429592;      0.9910917;      0.0000000
        2012;          11;      0.2287499;      0.1692533;      0.0466683;      0.0902728;      0.7146441;      1.4619808;      0.0000000
        2012;          12;      0.1937512;      0.1417722;      0.0354652;      0.0712922;      0.5626668;      1.2039444;      0.0000000
        2013;           1;      0.1651148;      0.1212832;      0.0296281;      0.0599075;      0.4746580;      1.0229017;      0.0000000
        2013;           2;      0.1131658;      0.0939005;      0.0245542;      0.0460368;      0.3887225;      0.7605317;      0.0000000
        2013;           3;      0.1396618;      0.1112483;      0.0291921;      0.0557294;      0.4602499;      0.9188346;      0.0000000
        2013;           4;      0.1734511;      0.1320797;      0.0357067;      0.0686405;      0.5529758;      1.1210036;      0.0000000
        2013;           5;      0.1592817;      0.1459108;      0.0439049;      0.0736653;      0.6537252;      1.1700822;      0.0000000
        2013;           6;      0.0640024;      0.1274153;      0.0373941;      0.0398777;      0.5348576;      0.7677062;      0.0000000
        2013;           7;      0.1767825;      0.1800129;      0.0598558;      0.0879919;      0.8361585;      1.4133004;      0.0000000
        2013;           8;      0.1066906;      0.1695055;      0.0544506;      0.0627898;      0.7532513;      1.1231853;      0.0000000
        2013;           9;      0.0648133;      0.1530628;      0.0445586;      0.0403921;      0.6210996;      0.8751790;      0.0000000
        2013;          10;      0.1406409;      0.1534995;      0.0501431;      0.0719641;      0.7073529;      1.1685685;      0.0000000
        2013;          11;      0.2030838;      0.1529486;      0.0470134;      0.0814666;      0.6669514;      1.3350260;      0.0000000
        2013;          12;      0.2116970;      0.1447290;      0.0399799;      0.0761616;      0.5873343;      1.2909263;      0.0000000
        2014;           1;      0.1903165;      0.1289926;      0.0335442;      0.0671561;      0.5111963;      1.1438138;      0.0000000
        2014;           2;      0.1635119;      0.1148434;      0.0286921;      0.0588547;      0.4536868;      0.9951847;      0.0000000
        2014;           3;      0.0389461;      0.0724810;      0.0201821;      0.0246052;      0.3056048;      0.4413401;      0.0000000
        2014;           4;      0.1118450;      0.1074789;      0.0301960;      0.0514154;      0.4662160;      0.8309561;      0.0000000
        2014;           5;      0.2044101;      0.1674996;      0.0482541;      0.0874375;      0.7310714;      1.3949931;      0.0000000
        2014;           6;      0.2245673;      0.1880831;      0.0576412;      0.1001056;      0.8480193;      1.5737721;      0.0000000
        2014;           7;      0.0768877;      0.1476895;      0.0442282;      0.0474059;      0.6261783;      0.9040255;      0.0000000
        2014;           8;      0.0716565;      0.1645704;      0.0473818;      0.0440284;      0.6641544;      0.9425262;      0.0000000
        2014;           9;      0.0687312;      0.1589495;      0.0458239;      0.0422985;      0.6415198;      0.9092657;      0.0000000
        2014;          10;      0.1338557;      0.1524112;      0.0485573;      0.0699396;      0.6965711;      1.1352972;      0.0000000
        2014;          11;      0.2455749;      0.1748911;      0.0491190;      0.0950386;      0.7391850;      1.5428853;      0.0000000
        2014;          12;      0.2025100;      0.1441592;      0.0368757;      0.0746359;      0.5790727;      1.2473375;      0.0000000
        2015;           1;      0.1500029;      0.1134120;      0.0291799;      0.0574329;      0.4613545;      0.9553940;      0.0000000
        2015;           2;      0.1509531;      0.1097605;      0.0274631;      0.0555082;      0.4364566;      0.9357648;      0.0000000
        2015;           3;      0.1477476;      0.1138549;      0.0299415;      0.0579561;      0.4702291;      0.9554180;      0.0000000
        2015;           4;      0.1531621;      0.1228653;      0.0342458;      0.0634534;      0.5259235;      1.0256345;      0.0000000
        2015;           5;      0.1519322;      0.1425370;      0.0432925;      0.0713606;      0.6415513;      1.1342305;      0.0000000
        2015;           6;      0.0566316;      0.1231055;      0.0354910;      0.0354866;      0.5061193;      0.7189857;      0.0000000
        2015;           7;      0.0637251;      0.1434460;      0.0412948;      0.0395692;      0.5835546;      0.8277745;      0.0000000
        2015;           8;      0.0708537;      0.1635625;      0.0471364;      0.0436024;      0.6602325;      0.9360048;      0.0000000
        2015;           9;      0.0680816;      0.1580714;      0.0456212;      0.0419655;      0.6382698;      0.9038473;      0.0000000
        2015;          10;      0.0547571;      0.1223996;      0.0353856;      0.0345694;      0.5030636;      0.7109238;      0.0000000
        2015;          11;      0.0478665;      0.0962832;      0.0276314;      0.0303670;      0.4035988;      0.5764083;      0.0000000
        2015;          12;      0.1619907;      0.1274492;      0.0335152;      0.0641687;      0.5264286;      1.0585215;      0.0000000
