 ;;Total litter;;;;;;;Coarse litter;;;;;;;Fine litter;;;;;;;Humus;;;;;;;
YEAR;Month;C kg/ha;N kg/ha;Ca kg/ha;Mg kg/ha;K kg/ha;S kg/ha;P kg/ha;C kg/ha;N kg/ha;Ca kg/ha;Mg kg/ha;K kg/ha;S kg/ha;P kg/ha;C kg/ha;N kg/ha;Ca kg/ha;Mg kg/ha;K kg/ha;S kg/ha;P kg/ha;C kg/ha;N kg/ha;Ca kg/ha;Mg kg/ha;K kg/ha;S kg/ha;P kg/ha
        2010;           6;  11422.1191406;    233.1488647;    107.7872238;     29.8780251;     53.2701988;      8.4177656;     18.2696056;   6874.9506836;    132.5593567;     62.1806183;     17.3607731;     43.0008926;      7.5181665;     11.2864380;   1145.7406006;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3401.4279785;    100.5895233;     45.6065979;     12.5172501;     10.2693081;      0.8996000;      6.9831672
        2010;           7;  11460.7890625;    233.6582642;    108.0360413;     29.9488506;     53.5756226;      8.4767828;     18.3228874;   6913.0957031;    133.0730896;     62.4314232;     17.4321404;     43.3067589;      7.5772214;     11.3400221;   1146.3813477;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3401.3127441;    100.5851669;     45.6046219;     12.5167093;     10.2688627;      0.8995610;      6.9828644
        2010;           8;  11510.0537109;    234.0417328;    108.2312927;     30.0054722;     53.9178848;      8.5453501;     18.3709431;   6953.4375000;    133.5299072;     62.6599197;     17.4978848;     43.6565018;      7.6464448;     11.3931704;   1157.2348633;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3399.3818359;    100.5118484;     45.5713768;     12.5075846;     10.2613773;      0.8989053;      6.9777741
        2010;           9;  11595.0595703;    234.0460815;    108.2664490;     30.0198250;     54.3887825;      8.6464911;     18.4045124;   7002.2426758;    133.8266296;     62.8276520;     17.5486240;     44.1572533;      7.7501998;     11.4470387;   1201.0520020;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3391.7663574;    100.2194443;     45.4388084;     12.4711990;     10.2315254;      0.8962903;      6.9574747
        2010;          10;  11918.4501953;    237.5444489;    109.9972458;     30.5153522;     56.7961731;      9.1183767;     18.7923641;   7296.3222656;    137.5493927;     64.6601791;     18.0720768;     46.5875587;      8.2240934;     11.8504667;   1236.1561279;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3385.9729004;     99.9950409;     45.3370628;     12.4432755;     10.2086163;      0.8942835;      6.9418964
        2010;          11;  12034.5136719;    238.4612732;    110.4625931;     30.6501064;     57.5935020;      9.2778082;     18.9057789;   7390.6557617;    138.6300049;     65.1997681;     18.2272091;     47.4015999;      8.3849888;     11.9752493;   1262.0854492;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3381.7722168;     99.8312988;     45.2628212;     12.4229002;     10.1919003;      0.8928191;      6.9305291
        2010;          12;  12067.9345703;    238.2937469;    110.3981018;     30.6340332;     57.7389526;      9.3112440;     18.9056416;   7403.6215820;    138.6161804;     65.2049789;     18.2302647;     47.5627441;      8.4197989;     11.9857855;   1286.4588623;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3377.8532715;     99.6775742;     45.1931267;     12.4037695;     10.1762056;      0.8914442;      6.9198570
        2011;           1;  12087.5136719;    237.9753265;    110.2589951;     30.5965977;     57.7809601;      9.3244104;     18.8888073;   7403.9550781;    138.4423523;     65.1314240;     18.2108192;     47.6195221;      8.4342594;     11.9789877;   1309.3693848;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3374.1894531;     99.5329971;     45.1275749;     12.3857784;     10.1614447;      0.8901513;      6.9098206
        2011;           2;  12114.8232422;    237.7958221;    110.1866379;     30.5780201;     57.8907280;      9.3503323;     18.8854046;   7413.0878906;    138.3990936;     65.1208496;     18.2091980;     47.7431984;      8.4613991;     11.9850435;   1330.9801025;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3370.7556152;     99.3967209;     45.0657921;     12.3688231;     10.1475334;      0.8889326;      6.9003601
        2011;           3;  12139.6650391;    237.4702606;    110.0461426;     30.5404701;     57.9582367;      9.3690681;     18.8699245;   7416.0004883;    138.2376099;     65.0547333;     18.1920624;     47.8274460;      8.4816036;     11.9809561;   1357.0161133;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3366.6486816;     99.2326584;     44.9914055;     12.3484068;     10.1307831;      0.8874654;      6.8889704
        2011;           4;  12149.8330078;    236.9442596;    109.8079071;     30.4751225;     57.9083481;      9.3651838;     18.8336773;   7404.2060547;    137.8761292;     64.8911057;     18.1471901;     47.7943611;      8.4791908;     11.9561310;   1383.0688477;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3362.5583496;     99.0681305;     44.9168091;     12.3279333;     10.1139860;      0.8859939;      6.8775487
        2011;           5;  12183.0527344;    236.5870667;    109.6559143;     30.4348145;     58.0128250;      9.3922787;     18.8188496;   7410.5961914;    137.7193146;     64.8299561;     18.1318130;     47.9192963;      8.5080767;     11.9552107;   1414.8380127;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3357.6193848;     98.8677597;     44.8259621;     12.3029985;     10.0935297;      0.8842019;      6.8636374
        2011;           6;  12225.0302734;    236.7788086;    109.7597275;     30.4657040;     58.2718964;      9.4454622;     18.8490944;   7439.9531250;    138.0050507;     64.9764023;     18.1744022;     48.1879654;      8.5621004;     11.9919834;   1429.7663574;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3355.3107910;     98.7737503;     44.7833366;     12.2912989;     10.0839329;      0.8833611;      6.8571110
        2011;           7;  12253.1162109;    236.7609711;    109.7619247;     30.4677601;     58.4157677;      9.4766111;     18.8581600;   7454.7075195;    138.0862427;     65.0234833;     18.1887817;     48.3419418;      8.5941353;     12.0079222;   1445.5196533;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3352.8898926;     98.6747360;     44.7384453;     12.2789793;     10.0738249;      0.8824757;      6.8502378
        2011;           8;  12309.9707031;    237.5348969;    110.1392288;     30.5750561;     58.8691826;      9.5639925;     18.9383621;   7511.5620117;    138.8601379;     65.4007874;     18.2960777;     48.7953568;      8.6815166;     12.0881243;   1445.5196533;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3352.8898926;     98.6747360;     44.7384453;     12.2789793;     10.0738249;      0.8824757;      6.8502378
        2011;           9;  12417.8847656;    238.7240601;    110.7264938;     30.7430553;     59.6723633;      9.7211437;     19.0691319;   7610.0122070;    140.1177368;     66.0190659;     18.4725914;     49.6055298;      8.8392792;     12.2236433;   1456.6502686;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3351.2221680;     98.6063156;     44.7074242;     12.2704659;     10.0668392;      0.8818637;      6.8454876
        2011;          10;  12739.9677734;    242.1897736;    112.4401779;     31.2335625;     62.0435104;     10.1856632;     19.4523888;   7900.1040039;    143.8026123;     67.8320999;     18.9903641;     51.9990463;      9.3057594;     12.6221142;   1493.9301758;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3345.9345703;     98.3871765;     44.6080666;     12.2431965;     10.0444679;      0.8799040;      6.8302746
        2011;          11;  12855.7050781;    243.1139221;    112.9075928;     31.3687153;     62.8244057;     10.3414679;     19.5650959;   7992.9560547;    144.8813324;     68.3696136;     19.1447582;     52.7957191;      9.4629469;     12.7455511;   1520.5186768;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3342.2316895;     98.2325821;     44.5379715;     12.2239599;     10.0286865;      0.8785215;      6.8195424
        2011;          12;  12891.3515625;    243.0779419;    112.9035492;     31.3693447;     62.9944725;     10.3784838;     19.5748844;   8010.2470703;    144.9690399;     68.4216461;     19.1607761;     52.9784126;      9.5010681;     12.7639284;   1541.8188477;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3339.2861328;     98.1089020;     44.4818993;     12.2085686;     10.0160589;      0.8774154;      6.8109560
        2012;           1;  12910.6152344;    242.7641296;    112.7654495;     31.3320312;     63.0215492;     10.3883791;     19.5572796;   8009.1997070;    144.7919922;     68.3455505;     19.1404800;     53.0194473;      9.5121880;     12.7558165;   1565.3656006;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3336.0507812;     97.9721451;     44.4198990;     12.1915512;     10.0020971;      0.8761923;      6.8014617
        2012;           2;  12935.3867188;    242.4788208;    112.6424103;     31.2991581;     63.0818863;     10.4050550;     19.5437984;   8011.9838867;    144.6545105;     68.2895203;     19.1259975;     53.0948792;      9.5301857;     12.7525988;   1590.8239746;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3332.5786133;     97.8243256;     44.3528748;     12.1731567;      9.9870062;      0.8748703;      6.7911997
        2012;           3;  12960.6435547;    242.1965027;    112.5208817;     31.2667198;     63.1448517;     10.4222546;     19.5306911;   8015.0913086;    144.5209198;     68.2354279;     19.1120701;     53.1730270;      9.5487146;     12.7498150;   1616.4415283;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3329.1108398;     97.6755981;     44.2854462;     12.1546497;      9.9718227;      0.8735402;      6.7808752
        2012;           4;  12965.4218750;    241.4299927;    112.1685486;     31.1693439;     62.9988976;     10.4008512;     19.4726887;   7990.4497070;    143.9522705;     67.9728241;     19.0393181;     53.0472755;      9.5290794;     12.7055521;   1650.4323730;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3324.5415039;     97.4776993;     44.1957207;     12.1300230;      9.9516201;      0.8717704;      6.7671366
        2012;           5;  12993.9726562;    240.8736877;    111.9215775;     31.1023045;     63.0166092;     10.4118872;     19.4393368;   7985.5078125;    143.6210022;     67.8278885;     19.0002861;     53.0879631;      9.5421286;     12.6878233;   1689.0606689;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3319.4038086;     97.2526703;     44.0936966;     12.1020212;      9.9286451;      0.8697579;      6.7515149
        2012;           6;  13015.7529297;    240.0987701;    111.5712433;     31.0062904;     62.9515381;     10.4079742;     19.3865356;   7969.2709961;    143.1017151;     67.5934296;     18.9360752;     53.0489845;      9.5405025;     12.6527643;   1732.8389893;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3313.6433105;     96.9970779;     43.9778099;     12.0702152;      9.9025517;      0.8674720;      6.7337708
        2012;           7;  13043.8818359;    240.0985107;    111.5809021;     31.0103264;     63.0902710;     10.4377928;     19.3963280;   7983.7949219;    143.1930542;     67.6446457;     18.9515190;     53.1970825;      9.5711403;     12.6689196;   1748.4996338;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3311.5866699;     96.9054260;     43.9362526;     12.0588093;      9.8931932;      0.8666523;      6.7274079
        2012;           8;  13100.7343750;    240.8724060;    111.9582062;     31.1176262;     63.5436935;     10.5251741;     19.4765301;   8040.6499023;    143.9669495;     68.0219421;     19.0588150;     53.6504974;      9.6585217;     12.7491236;   1748.4996338;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3311.5866699;     96.9054260;     43.9362526;     12.0588093;      9.8931932;      0.8666523;      6.7274079
        2012;           9;  13216.2460938;    242.4401855;    112.7226486;     31.3350372;     64.4638519;     10.7025404;     19.6391220;   8155.9970703;    145.5358276;     68.7868881;     19.2763615;     54.5707626;      9.8358974;     12.9117899;   1748.6865234;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3311.5627441;     96.9043579;     43.9357681;     12.0586767;      9.8930855;      0.8666428;      6.7273331
        2012;          10;  13536.6806641;    245.8593445;    114.4127731;     31.8187351;     66.7957458;     11.1592321;     20.0167084;   8441.6152344;    149.1721954;     70.5754929;     19.7870865;     56.9248352;     10.2945318;     13.3044538;   1788.3182373;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3306.7480469;     96.6871414;     43.8372841;     12.0316458;      9.8709087;      0.8647001;      6.7122540
        2012;          11;  13648.6767578;    246.6266174;    114.8053131;     31.9327984;     67.5071487;     11.3021412;     20.1147404;   8525.4335938;    150.1131287;     71.0467606;     19.9227619;     57.6539764;     10.4389944;     13.4145441;   1820.3072510;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3302.9355469;     96.5134811;     43.7585487;     12.0100365;      9.8531790;      0.8631471;      6.7001977
        2012;          12;  13681.2783203;    246.4633484;    114.7405014;     31.9163151;     67.6209869;     11.3287268;     20.1126366;   8535.4101562;    150.0891571;     71.0451050;     19.9236107;     57.7820320;     10.4668255;     13.4221077;   1845.9676514;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3299.9018555;     96.3741913;     43.6953926;     11.9927025;      9.8389587;      0.8619012;      6.6905270
        2013;           1;  13701.7841797;    246.2300720;    114.6392288;     31.8891582;     67.6608810;     11.3403330;     20.1009464;   8536.8007812;    149.9735413;     70.9971848;     19.9110966;     57.8339424;     10.4794836;     13.4185867;   1867.6275635;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3297.3557129;     96.2565231;     43.6420403;     11.9780588;      9.8269453;      0.8608489;      6.6823583
        2013;           2;  13725.4091797;    245.9123993;    114.4998856;     31.8515701;     67.6946487;     11.3517170;     20.0835762;   8536.5458984;    149.8026733;     70.9244003;     19.8917809;     57.8826904;     10.4921818;     13.4114075;   1894.6575928;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3294.2067871;     96.1097336;     43.5754890;     11.9597921;      9.8119593;      0.8595361;      6.6721673
        2013;           3;  13746.8310547;    245.4696503;    114.3018112;     31.7975941;     67.6873932;     11.3559132;     20.0555229;   8530.5009766;    149.5286713;     70.8028412;     19.8587971;     57.8926620;     10.4978857;     13.3950682;   1925.7064209;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3290.6232910;     95.9409943;     43.4989815;     11.9387941;      9.7947321;      0.8580270;      6.6604538
        2013;           4;  13749.8222656;    244.6484680;    113.9223251;     31.6924229;     67.5021286;     11.3267708;     19.9913387;   8501.2636719;    148.9059906;     70.5133591;     19.7783318;     57.7276573;     10.4705191;     13.3446674;   1962.1022949;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3286.4553223;     95.7424622;     43.4089699;     11.9140902;      9.7744656;      0.8562515;      6.6466708
        2013;           5;  13775.0156250;    243.9679260;    113.6152725;     31.6083603;     67.4540253;     11.3252773;     19.9456043;   8488.1367188;    148.4614410;     70.3133087;     19.7236404;     57.7036514;     10.4711370;     13.3153181;   2005.3078613;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3281.5705566;     95.5064621;     43.3019676;     11.8847208;      9.7503710;      0.8541408;      6.6302872
        2013;           6;  13810.9794922;    243.9022675;    113.5966568;     31.6048317;     67.6053543;     11.3586521;     19.9522209;   8503.2880859;    148.5240326;     70.3528442;     19.7360687;     57.8680725;     10.5056572;     13.3308382;   2028.7552490;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3278.9362793;     95.3782196;     43.2438278;     11.8687639;      9.7372780;      0.8529940;      6.6213841
        2013;           7;  13850.0996094;    244.4347382;    113.8562546;     31.6786594;     67.9173279;     11.4187737;     20.0074062;   8542.4072266;    149.0565186;     70.6124344;     19.8098946;     58.1800461;     10.5657806;     13.3860226;   2028.7552490;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3278.9362793;     95.3782196;     43.2438278;     11.8687639;      9.7372780;      0.8529940;      6.6213841
        2013;           8;  13901.3623047;    244.9440460;    114.1090927;     31.7511520;     68.2797394;     11.4900370;     20.0647163;   8586.5644531;    149.6091766;     70.8849182;     19.8877831;     58.5468864;     10.6374302;     13.4463396;   2036.7487793;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3278.0483398;     95.3348923;     43.2241707;     11.8633709;      9.7328539;      0.8526064;      6.6183758
        2013;           9;  13978.7041016;    244.7123260;    114.0266800;     31.7317429;     68.5770950;     11.5569525;     20.0713310;   8615.1523438;    149.6708832;     70.9355469;     19.9048862;     58.8742027;     10.7069712;     13.4733257;   2091.4052734;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3272.1474609;     95.0414505;     43.0911331;     11.8268557;      9.7028971;      0.8499821;      6.5980043
        2013;          10;  14308.6367188;    248.6135712;    115.9423218;     32.2783241;     71.0568619;     12.0391560;     20.4893570;   8922.2167969;    153.7042542;     72.9111099;     20.4679127;     61.3674583;     11.1903563;     13.9005260;   2116.9067383;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3269.5129395;     94.9093018;     43.0312157;     11.8104115;      9.6894064;      0.8488003;      6.5888309
        2013;          11;  14421.8671875;    249.4662170;    116.3738708;     32.4031372;     71.7811432;     12.1837225;     20.5936146;   9008.5576172;    154.7102203;     73.4121628;     20.6118031;     62.1073914;     11.3362942;     14.0154247;   2146.8217773;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3266.4877930;     94.7560120;     42.9617195;     11.7913370;      9.6737566;      0.8474294;      6.5781894
        2013;          12;  14457.5244141;    249.4676361;    116.3856583;     32.4079590;     71.9395294;     12.2177410;     20.6048985;   9025.2851562;    154.8193512;     73.4728012;     20.6300316;     62.2767754;     11.3712749;     14.0341902;   2167.8610840;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3264.3769531;     94.6482697;     42.9128685;     11.7779293;      9.6627569;      0.8464658;      6.5707092
        2014;           1;  14475.1689453;    249.1188507;    116.2291412;     32.3652267;     71.9266891;     12.2195139;     20.5822983;   9019.8759766;    154.6017609;     73.3757477;     20.6036205;     62.2773285;     11.3742228;     14.0206938;   2193.4626465;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3261.8305664;     94.5170975;     42.8534012;     11.7616072;      9.6493664;      0.8452926;      6.5616035
        2014;           2;  14498.9472656;    248.8310394;    116.1028290;     32.3311501;     71.9565353;     12.2296696;     20.5665054;   9019.6923828;    154.4501648;     73.3111954;     20.5864964;     62.3210831;     11.3855953;     14.0143604;   2220.0456543;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3259.2102051;     94.3808746;     42.7916336;     11.7446547;      9.6354580;      0.8440744;      6.5521460
        2014;           3;  14518.2861328;    248.3174286;    115.8702087;     32.2673378;     71.9073944;     12.2257814;     20.5310841;   9008.5605469;    154.1097412;     73.1570892;     20.5442333;     62.2896118;     11.3832560;     13.9909592;   2253.8059082;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3255.9208984;     94.2077026;     42.7131119;     11.7231054;      9.6177788;      0.8425257;      6.5401239
        2014;           4;  14520.6875000;    247.4996338;    115.4909286;     32.1620445;     71.7038422;     12.1926670;     20.4658184;   8977.6132812;    153.4820251;     72.8640060;     20.4625950;     62.1054649;     11.3518410;     13.9388914;   2290.7167969;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3252.3581543;     94.0176010;     42.6269302;     11.6994486;      9.5983696;      0.8408255;      6.5269265
        2014;           5;  14542.3632812;    246.6928864;    115.1227798;     32.0606613;     71.5875626;     12.1781635;     20.4074154;   8956.0468750;    152.9218597;     72.6076431;     20.3918934;     62.0143661;     11.3395433;     13.8976059;   2338.4973145;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3247.8193359;     93.7710342;     42.5151329;     11.6687670;      9.5731983;      0.8386204;      6.5098100
        2014;           6;  14572.3310547;    246.3708344;    114.9823914;     32.0229301;     71.6345978;     12.1924582;     20.3907070;   8957.3437500;    152.7635345;     72.5414963;     20.3745384;     62.0781174;     11.3553019;     13.8922663;   2370.1452637;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3244.8408203;     93.6072998;     42.4408951;     11.6483908;      9.5564814;      0.8371562;      6.4984426
        2014;           7;  14598.1494141;    246.2910309;    114.9532928;     32.0159492;     71.7268982;     12.2133312;     20.3922710;   8966.2128906;    152.7805786;     72.5563049;     20.3796062;     62.1803055;     11.3770409;     13.9005518;   2388.8454590;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3243.0910645;     93.5104523;     42.3969803;     11.6363392;      9.5465946;      0.8362900;      6.4917192
        2014;           8;  14652.1318359;    246.9327698;    115.2682800;     32.1058006;     72.1327896;     12.2922173;     20.4608936;   9016.5273438;    153.4431610;     72.8807449;     20.4720554;     62.5883293;     11.4561129;     13.9706211;   2392.8896484;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3242.7148438;     93.4896011;     42.3875313;     11.6337442;      9.5444660;      0.8361035;      6.4902716
        2014;           9;  14747.2382812;    247.5632477;    115.5905914;     32.1994247;     72.7138367;     12.4088926;     20.5411987;   9085.2802734;    154.2213593;     73.2700195;     20.5840607;     63.1844559;     11.5741100;     14.0611820;   2421.8784180;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3240.0810547;     93.3419037;     42.3205643;     11.6153650;      9.5293875;      0.8347826;      6.4800181
        2014;          10;  15059.9208984;    250.6947479;    117.1419449;     32.6438599;     74.8985062;     12.8376808;     20.8904781;   9352.4453125;    157.5976105;     74.9323730;     21.0589581;     65.3941116;     12.0050888;     14.4274530;   2471.6738281;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3235.8017578;     93.0970993;     42.2095757;     11.5849037;      9.5043964;      0.8325934;      6.4630241
        2014;          11;  15171.5947266;    251.5014038;    117.5507736;     32.7621727;     75.5914459;     12.9761095;     20.9896564;   9435.0898438;    158.5590057;     75.4113312;     21.1965179;     66.1028366;     12.1449003;     14.5373716;   2503.3737793;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3233.1306152;     92.9424057;     42.1394386;     11.5656528;      9.4886026;      0.8312098;      6.4522848
        2014;          12;  15200.5898438;    251.2168579;    117.4268188;     32.7288666;     75.6340790;     12.9889727;     20.9749718;   9436.4169922;    158.4218140;     75.3541870;     21.1815510;     66.1605225;     12.1590796;     14.5329170;   2533.5559082;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3230.6181641;     92.7950439;     42.0726242;     11.5473156;      9.4735575;      0.8298919;      6.4420543
        2015;           1;  15215.1777344;    250.7510986;    117.2141647;     32.6702995;     75.5657730;     12.9803457;     20.9411697;   9423.9335938;    158.1003723;     75.2069931;     21.1409416;     66.1069565;     12.1517458;     14.5091343;   2563.0576172;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3228.1865234;     92.6507034;     42.0071831;     11.5293550;      9.4588223;      0.8286010;      6.4320340
        2015;           2;  15232.8583984;    250.2098541;    116.9672775;     32.6023178;     75.4891434;     12.9709120;     20.9020844;   9409.7343750;    157.7291870;     75.0372009;     21.0941277;     66.0476761;     12.1438313;     14.4818544;   2597.7607422;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3225.3635254;     92.4806519;     41.9300804;     11.5081930;      9.4414625;      0.8270802;      6.4202290
        2015;           3;  15249.0458984;    249.5838165;    116.6804123;     32.5231590;     75.3823624;     12.9561005;     20.8555927;   9391.3984375;    157.2875214;     74.8339310;     21.0379086;     65.9597244;     12.1306696;     14.4481611;   2635.2951660;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3222.3515625;     92.2962799;     41.8464928;     11.4852514;      9.4226389;      0.8254314;      6.4074297
        2015;           4;  15254.7324219;    248.9471283;    116.3854904;     32.4413300;     75.2286987;     12.9313526;     20.8051224;   9367.9726562;    156.8068542;     74.6097336;     20.9754925;     65.8219833;     12.1073179;     14.4085226;   2666.9223633;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3219.8374023;     92.1402740;     41.7757568;     11.4658384;      9.4067125;      0.8240362;      6.3965993
        2015;           5;  15298.6132812;    249.1809692;    116.5073547;     32.4770241;     75.4770508;     12.9816856;     20.8372326;   9397.0097656;    157.1201019;     74.7675858;     21.0210629;     66.0784454;     12.1583595;     14.4461432;   2683.0363770;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3218.5671387;     92.0608826;     41.7397652;     11.4559584;      9.3986073;      0.8233261;      6.3910880
        2015;           6;  15343.7998047;    249.5685272;    116.7011948;     32.5327911;     75.7735901;     13.0403757;     20.8823090;   9432.8818359;    157.5572510;     74.9839249;     21.0830059;     66.3800430;     12.2174931;     14.4946642;   2693.1408691;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3217.7768555;     92.0112762;     41.7172737;     11.4497852;      9.3935432;      0.8228825;      6.3876443
        2015;           7;  15382.5097656;    250.0827026;    116.9521332;     32.6041870;     76.0787048;     13.0992641;     20.9358673;   9471.0683594;    158.0741730;     75.2361221;     21.1547489;     66.6854477;     12.2764063;     14.5484152;   2693.7104492;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3217.7324219;     92.0084991;     41.7160149;     11.4494390;      9.3932581;      0.8228577;      6.3874507
        2015;           8;  15422.4990234;    250.0973206;    116.9706116;     32.6109390;     76.2480240;     13.1354599;     20.9487495;   9489.2695312;    158.2036743;     75.3066711;     21.1757908;     66.8664932;     12.3136292;     14.5692730;   2717.3059082;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3215.9221191;     91.8936462;     41.6639366;     11.4351463;      9.3815327;      0.8218305;      6.3794775
        2015;           9;  15516.4248047;    250.6957092;    117.2767944;     32.6999168;     76.8035583;     13.2470684;     21.0252571;   9555.0761719;    158.9487762;     75.6793747;     21.2830276;     67.4369965;     12.4265490;     14.6559629;   2747.7072754;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3213.6416016;     91.7469482;     41.5974274;     11.4168921;      9.3665562;      0.8205185;      6.3692932
        2015;          10;  15828.3857422;    253.8296509;    118.8277740;     33.1440353;     78.9670944;     13.6712847;     21.3731937;   9820.2275391;    162.3176270;     77.3368683;     21.7563782;     69.6245117;     12.8528671;     15.0202103;   2798.0844727;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3210.0747070;     91.5120163;     41.4909096;     11.3876562;      9.3425713;      0.8184174;      6.3529830
        2015;          11;  15940.8925781;    254.6952362;    119.2634888;     33.2697525;     79.6687317;     13.8108168;     21.4766521;   9904.5791016;    163.3233185;     77.8361130;     21.8995304;     70.3404617;     12.9936523;     15.1333942;   2828.3354492;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      0.0000000;   3207.9770508;     91.3719177;     41.4273911;     11.3702230;      9.3282690;      0.8171645;      6.3432574
