;;Residue+L1+L2+L3;;;;;;;L1+L2+L3;;;;;;;Coarse litter (L1);;;;;;;Fine litter (L2);;;;;;;Humus (L3);;;;;;;
YEAR;Month;C kg/ha;N kg/ha;Ca kg/ha;Mg kg/ha;K kg/ha;S kg/ha;P kg/ha;C kg/ha;N kg/ha;Ca kg/ha;Mg kg/ha;K kg/ha;S kg/ha;P kg/ha;C kg/ha;N kg/ha;Ca kg/ha;Mg kg/ha;K kg/ha;S kg/ha;P kg/ha;C kg/ha;N kg/ha;Ca kg/ha;Mg kg/ha;K kg/ha;S kg/ha;P kg/ha;C kg/ha;N kg/ha;Ca kg/ha;Mg kg/ha;K kg/ha;S kg/ha;P kg/ha
        2009;           4;   7014.0449219;    165.1669006;    103.3815002;     20.2045994;     29.1128273;     16.3897514;     14.5242071;   7014.0449219;    165.1669006;    103.3815002;     20.2045994;     29.1128273;     16.3897514;     14.5242071;   2845.8120117;     54.4934578;     38.0859337;      8.0161600;     17.5321712;      6.5132422;      4.6390643;    870.5525513;     21.1632309;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      1.9384288;   3297.6806641;     89.5102158;     65.2955780;     12.1884375;     11.5806561;      9.8765097;      7.9467120
        2009;           5;   7010.5878906;    164.9952087;    102.6557617;     20.0673904;     28.9597683;     16.2789860;     14.5126219;   7010.5878906;    164.9952087;    102.6557617;     20.0673904;     28.9597683;     16.2789860;     14.5126219;   2821.5556641;     53.8001213;     37.5383377;      7.9122057;     17.4107075;      6.4294200;      4.5778441;    888.4574585;     21.4766140;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      1.9658935;   3300.5751953;     89.7184753;     65.1174316;     12.1551857;     11.5490637;      9.8495646;      7.9688849
        2009;           6;   7020.9042969;    165.0301666;    102.3476562;     20.0151405;     28.9646149;     16.2373981;     14.5163460;   7020.9042969;    165.0301666;    102.3476562;     20.0151405;     28.9646149;     16.2373981;     14.5163460;   2821.3051758;     53.5712929;     37.3219414;      7.8770752;     17.4318180;      6.4017076;      4.5564599;    897.5371094;     21.6339664;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      1.9796669;   3302.0625000;     89.8249283;     65.0257034;     12.1380644;     11.5327959;      9.8356895;      7.9802194
        2009;           7;   7029.9228516;    165.0755920;    102.1557922;     19.9839611;     28.9834251;     16.2126694;     14.5205326;   7029.9228516;    165.0755920;    102.1557922;     19.9839611;     28.9834251;     16.2126694;     14.5205326;   2823.3378906;     53.4429321;     37.1909790;      7.8572650;     17.4614315;      6.3861904;      4.5441093;    903.5223999;     21.7369022;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      1.9886675;   3303.0620117;     89.8957596;     64.9648132;     12.1266956;     11.5219927;      9.8264790;      7.9877553
        2009;           8;   7052.4228516;    165.2820892;    102.1350937;     19.9918499;     29.1161518;     16.2199383;     14.5370083;   7052.4228516;    165.2820892;    102.1350937;     19.9918499;     29.1161518;     16.2199383;     14.5370083;   2841.7641602;     53.5489120;     37.2055016;      7.8717294;     17.6004028;      6.3987894;      4.5510263;    907.0166016;     21.7964725;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      1.9938707;   3303.6418457;     89.9366989;     64.9295807;     12.1201200;     11.5157461;      9.8211508;      7.9921117
        2009;           9;   7086.3598633;    165.5256500;    101.7791977;     19.9428101;     29.2533035;     16.1818218;     14.5574179;   7086.3598633;    165.5256500;    101.7791977;     19.9428101;     29.2533035;     16.1818218;     14.5574179;   2859.6804199;     53.4011269;     36.9857216;      7.8480997;     17.7616997;      6.3812590;      4.5342455;    920.5444336;     22.0216827;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.0134790;   3306.1354980;     90.1028366;     64.7934723;     12.0947123;     11.4916048;      9.8005629;      8.0096931
        2009;          10;   7233.2373047;    166.9280396;    101.9333420;     20.0476265;     30.1650715;     16.2720776;     14.6683941;   7233.2373047;    166.9280396;    101.9333420;     20.0476265;     30.1650715;     16.2720776;     14.6683941;   2986.7514648;     54.3422318;     37.2954826;      7.9819603;     18.7010593;      6.4950514;      4.6016102;    937.2766724;     22.2871056;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.0364437;   3309.2092285;     90.2986832;     64.6378555;     12.0656662;     11.4640083;      9.7770262;      8.0303402
        2009;          11;   7277.8393555;    167.2968903;    101.6819611;     20.0233898;     30.3792477;     16.2534771;     14.6985655;   7277.8393555;    167.2968903;    101.6819611;     20.0233898;     30.3792477;     16.2534771;     14.6985655;   3015.4682617;     54.3461723;     37.1677284;      7.9808025;     18.9371662;      6.4951534;      4.5973139;    950.6300049;     22.4946899;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.0543530;   3311.7412109;     90.4560394;     64.5142288;     12.0425873;     11.4420815;      9.7583246;      8.0468979
        2009;          12;   7286.9731445;    167.3261719;    101.3930817;     19.9735699;     30.3735905;     16.2134209;     14.7017879;   7286.9731445;    167.3261719;    101.3930817;     19.9735699;     30.3735905;     16.2134209;     14.7017879;   3013.5307617;     54.1218376;     36.9657745;      7.9472075;     18.9469242;      6.4682431;      4.5765829;    959.8889160;     22.6372414;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.0666342;   3313.5537109;     90.5670853;     64.4273071;     12.0263634;     11.4266663;      9.7451773;      8.0585709
        2010;           1;   7281.8266602;    167.1785278;    100.8886948;     19.8756447;     30.2373009;     16.1341057;     14.6916208;   7281.8266602;    167.1785278;    100.8886948;     19.8756447;     30.2373009;     16.1341057;     14.6916208;   2992.7866211;     53.6159172;     36.5855560;      7.8724594;     18.8326550;      6.4077120;      4.5325470;    972.7336426;     22.8324490;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.0834155;   3316.3054199;     90.7301559;     64.3031387;     12.0031853;     11.4046440;      9.7263956;      8.0756588
        2010;           2;   7280.0244141;    167.0667267;    100.4047089;     19.7833958;     30.1263695;     16.0594749;     14.6842413;   7280.0244141;    167.0667267;    100.4047089;     19.7833958;     30.1263695;     16.0594749;     14.6842413;   2975.5788574;     53.1498032;     36.2261925;      7.8034759;     18.7438278;      6.3519282;      4.4916482;    985.2589722;     23.0202713;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.0995266;   3319.1865234;     90.8966522;     64.1785126;     11.9799223;     11.3825397;      9.7075443;      8.0930653
        2010;           3;   7278.3979492;    166.9573669;     99.9249191;     19.6920910;     30.0180359;     15.9856071;     14.6770401;   7278.3979492;    166.9573669;     99.9249191;     19.6920910;     30.0180359;     15.9856071;     14.6770401;   2958.7521973;     52.6905022;     35.8713264;      7.7354894;     18.6576538;      6.2969570;      4.4513197;    997.4547729;     23.2006054;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.1149590;   3322.1904297;     91.0662537;     64.0535965;     11.9566031;     11.3603849;      9.6886501;      8.1107607
        2010;           4;   7267.7871094;    166.7482910;     99.3751678;     19.5829411;     29.8415680;     15.8970871;     14.6621237;   7267.7871094;    166.7482910;     99.3751678;     19.5829411;     29.8415680;     15.8970871;     14.6621237;   2932.4028320;     52.1175842;     35.4537964;      7.6510201;     18.5046310;      6.2284365;      4.4019232;   1009.8800659;     23.3817024;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.1304181;   3325.5048828;     91.2490005;     63.9213715;     11.9319229;     11.3369341;      9.6686506;      8.1297827
        2010;           5;   7266.7983398;    166.6067505;     98.7905807;     19.4713020;     29.7057076;     15.8072109;     14.6526985;   7266.7983398;    166.6067505;     98.7905807;     19.4713020;     29.7057076;     15.8072109;     14.6526985;   2913.3950195;     51.5593071;     35.0230865;      7.5681024;     18.3960629;      6.1618361;      4.3529677;   1023.8439941;     23.5808830;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.1473622;   3329.5593262;     91.4665451;     63.7674980;     11.9031992;     11.3096437;      9.6453762;      8.1523685
        2010;           6;   7257.1586914;    166.3441162;     98.0361404;     19.3231049;     29.4827518;     15.6877403;     14.6342993;   7257.1586914;    166.3441162;     98.0361404;     19.3231049;     29.4827518;     15.6877403;     14.6342993;   2882.1169434;     50.7944489;     34.4581108;      7.4552727;     18.2067127;      6.0710239;      4.2868581;   1040.1826172;     23.8075523;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.1665566;   3334.8588867;     91.7421112;     63.5780296;     11.8678322;     11.2760391;      9.6167173;      8.1808844
        2010;           7;   7273.6748047;    166.4873962;     98.0471649;     19.3330669;     29.5766926;     15.6966257;     14.6457396;   7273.6748047;    166.4873962;     98.0471649;     19.3330669;     29.5766926;     15.6966257;     14.6457396;   2896.4980469;     50.8886757;     34.4880028;      7.4687572;     18.3039951;      6.0827622;      4.2936420;   1041.8195801;     23.8302689;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.1684816;   3335.3566895;     91.7684402;     63.5591660;     11.8643112;     11.2726946;      9.6138639;      8.1836166
        2010;           8;   7283.1430664;    166.4871979;     97.7163010;     19.2745724;     29.5545559;     15.6501427;     14.6468430;   7283.1430664;    166.4871979;     97.7163010;     19.2745724;     29.5545559;     15.6501427;     14.6468430;   2894.3457031;     50.6220474;     34.2594452;      7.4293599;     18.3000069;      6.0517564;      4.2694426;   1050.5880127;     23.9493847;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.1785402;   3338.2092285;     91.9157562;     63.4568520;     11.8452129;     11.2545481;      9.5983868;      8.1988602
        2010;           9;   7301.7822266;    166.4813538;     97.0462646;     19.1557941;     29.5060940;     15.5557070;     14.6486483;   7301.7822266;    166.4813538;     97.0462646;     19.1557941;     29.5060940;     15.5557070;     14.6486483;   2889.3823242;     50.0782623;     33.7970963;      7.3493485;     18.2883797;      5.9887328;      4.2201424;   1067.8934326;     24.1744976;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.1974170;   3344.5061035;     92.2286072;     63.2491722;     11.8064470;     11.2177143;      9.5669737;      8.2310896
        2010;          10;   7448.5942383;    167.7543640;     97.1827087;     19.2511444;     30.3444653;     15.6399240;     14.7499552;   7448.5942383;    167.7543640;     97.1827087;     19.2511444;     30.3444653;     15.6399240;     14.7499552;   3016.6423340;     50.9290771;     34.0928574;      7.4744372;     19.1550102;      6.0970502;      4.2815480;   1082.5159912;     24.3560410;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.2125573;   3349.4362793;     92.4692612;     63.0898476;     11.7767057;     11.1894579;      9.5428753;      8.2558489
        2010;          11;   7493.9946289;    168.0935211;     96.9821472;     19.2342281;     30.5448742;     15.6279087;     14.7778311;   7493.9946289;    168.0935211;     96.9821472;     19.2342281;     30.5448742;     15.6279087;     14.7778311;   3047.6132812;     50.9617348;     34.0085258;      7.4792166;     19.3760319;      6.1026144;      4.2804961;   1093.3041992;     24.4870014;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.2234435;   3353.0764160;     92.6447754;     62.9736252;     11.7550106;     11.1688442;      9.5252953;      8.2738924
        2010;          12;   7497.7163086;    168.0358734;     96.6057892;     19.1637306;     30.4729900;     15.5711203;     14.7745504;   7497.7163086;    168.0358734;     96.6057892;     19.1637306;     30.4729900;     15.5711203;     14.7745504;   3037.9433594;     50.6201744;     33.7412567;      7.4290838;     19.3234901;      6.0623264;      4.2504005;   1103.2041016;     24.6049175;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.2332122;   3356.5683594;     92.8107986;     62.8645363;     11.7346478;     11.1494970;      9.5087938;      8.2909384
        2011;           1;   7495.4072266;    167.9265289;     96.2266541;     19.0899048;     30.3680363;     15.5114250;     14.7671318;   7495.4072266;    167.9265289;     96.2266541;     19.0899048;     30.3680363;     15.5114250;     14.7671318;   3023.2207031;     50.2475777;     33.4647026;      7.3744054;     19.2367325;      6.0181479;      4.2181058;   1112.2696533;     24.7109547;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.2419670;   3359.9172363;     92.9679947;     62.7619553;     11.7154999;     11.1313028;      9.4932785;      8.3070593
        2011;           2;   7497.8349609;    167.8688354;     95.8946838;     19.0274220;     30.3011036;     15.4610653;     14.7636814;   7497.8349609;    167.8688354;     95.8946838;     19.0274220;     30.3011036;     15.4610653;     14.7636814;   3014.0703125;     49.9447479;     33.2293968;      7.3299675;     19.1869450;      5.9824085;      4.1914797;   1120.6358643;     24.8070488;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.2498734;   3363.1291504;     93.1170502;     62.6652832;     11.6974554;     11.1141577;      9.4786558;      8.3223276
        2011;           3;   7496.4672852;    167.7583008;     95.4768295;     18.9466972;     30.1927967;     15.3958349;     14.7563009;   7496.4672852;    167.7583008;     95.4768295;     18.9466972;     30.1927967;     15.3958349;     14.7563009;   2998.9367676;     49.5426369;     32.9279137;      7.2709608;     19.0992756;      5.9347796;      4.1565166;   1130.4207764;     24.9167175;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.2588534;   3367.1093750;     93.2989273;     62.5489197;     11.6757336;     11.0935192;      9.4610548;      8.3409300
        2011;           4;   7487.3422852;    167.5723114;     95.0233154;     18.8554764;     30.0336380;     15.3218527;     14.7430000;   7487.3422852;    167.5723114;     95.0233154;     18.8554764;     30.0336380;     15.3218527;     14.7430000;   2976.2814941;     49.0694504;     32.5910721;      7.2015224;     18.9608135;      5.8784475;      4.1160159;   1139.8723145;     25.0200768;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.2672729;   3371.1875000;     93.4827881;     62.4322433;     11.6539555;     11.0728273;      9.4434071;      8.3597107
        2011;           5;   7487.0058594;    167.4342346;     94.5189896;     18.7578144;     29.9008904;     15.2434158;     14.7337255;   7487.0058594;    167.4342346;     94.5189896;     18.7578144;     29.9008904;     15.2434158;     14.7337255;   2959.7009277;     48.5867996;     32.2288170;      7.1303754;     18.8532581;      5.8214965;      4.0740829;   1150.9870605;     25.1372833;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.2767506;   3376.3181152;     93.7101517;     62.2901840;     11.6274376;     11.0476322;      9.4219198;      8.3828917
        2011;           6;   7488.1064453;    167.3201294;     94.0776291;     18.6728840;     29.7910328;     15.1754799;     14.7262278;   7488.1064453;    167.3201294;     94.0776291;     18.6728840;     29.7910328;     15.1754799;     14.7262278;   2946.4858398;     48.1698608;     31.9145927;      7.0691819;     18.7659512;      5.7727938;      4.0378604;   1160.6361084;     25.2358036;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.2846665;   3380.9851074;     93.9144592;     62.1630363;     11.6037025;     11.0250797;      9.4026861;      8.4037008
        2011;           7;   7491.7036133;    167.2725067;     93.8104630;     18.6227818;     29.7397213;     15.1355619;     14.7234230;   7491.7036133;    167.2725067;     93.8104630;     18.6227818;     29.7397213;     15.1355619;     14.7234230;   2941.0100098;     47.9310989;     31.7289829;      7.0343027;     18.7291050;      5.7452116;      4.0169158;   1166.7210693;     25.2967949;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.2895503;   3383.9733887;     94.0446167;     62.0814857;     11.5884809;     11.0106163;      9.3903513;      8.4169569
        2011;           8;   7521.4599609;    167.5391541;     93.9479370;     18.6623898;     29.9268227;     15.1692190;     14.7444057;   7521.4599609;    167.5391541;     93.9479370;     18.6623898;     29.9268227;     15.1692190;     14.7444057;   2970.7651367;     48.1977272;     31.8664513;      7.0739098;     18.9162083;      5.7788682;      4.0378976;   1166.7210693;     25.2967949;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.2895503;   3383.9733887;     94.0446167;     62.0814857;     11.5884809;     11.0106163;      9.3903513;      8.4169569
        2011;           9;   7557.2407227;    167.7430878;     93.7034454;     18.6305637;     30.0430202;     15.1459637;     14.7617865;   7557.2407227;    167.7430878;     93.7034454;     18.6305637;     30.0430202;     15.1459637;     14.7617865;   2992.9282227;     48.1220016;     31.7397919;      7.0640807;     19.0533028;      5.7734375;      4.0287933;   1175.8850098;     25.3853722;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.2966073;   3388.4267578;     94.2357178;     61.9636536;     11.5664835;     10.9897165;      9.3725281;      8.4363852
        2011;          10;   7705.7631836;    168.9167480;     93.8497009;     18.7230568;     30.8279800;     15.2293987;     14.8558359;   7705.7631836;    168.9167480;     93.8497009;     18.7230568;     30.8279800;     15.2293987;     14.8558359;   3121.9125977;     48.9147224;     32.0409546;      7.1854911;     19.8657417;      5.8803024;      4.0869493;   1189.3342285;     25.5103035;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.3065300;   3394.5156250;     94.4917221;     61.8087387;     11.5375652;     10.9622412;      9.3490953;      8.4623566
        2011;          11;   7752.1665039;    169.2283325;     93.6859970;     18.7110519;     31.0143738;     15.2219830;     14.8817396;   7752.1665039;    169.2283325;     93.6859970;     18.7110519;     31.0143738;     15.2219830;     14.8817396;   3154.3637695;     48.9589920;     31.9865170;      7.1938796;     20.0715065;      5.8894134;      4.0876918;   1198.9704590;     25.5979290;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.3134701;   3398.8325195;     94.6714096;     61.6994820;     11.5171728;     10.9428654;      9.3325701;      8.4805765
        2011;          12;   7759.4799805;    169.2058105;     93.4151611;     18.6612968;     30.9712162;     15.1819210;     14.8811007;   7759.4799805;    169.2058105;     93.4151611;     18.6612968;     30.9712162;     15.1819210;     14.8811007;   3150.6030273;     48.7252388;     31.8030758;      7.1604385;     20.0438519;      5.8625703;      4.0671654;   1206.5618896;     25.6654854;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.3187976;   3402.3144531;     94.8150940;     61.6120834;     11.5008583;     10.9273653;      9.3193512;      8.4951372
        2012;           1;   7757.2490234;    169.0909882;     93.0711212;     18.5931377;     30.8605862;     15.1266470;     14.8732738;   7757.2490234;    169.0909882;     93.0711212;     18.5931377;     30.8605862;     15.1266470;     14.8732738;   3136.2739258;     48.3796883;     31.5556469;      7.1103134;     19.9503574;      5.8219094;      4.0376010;   1214.7376709;     25.7361279;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.3243310;   3406.2368164;     94.9751511;     61.5154686;     11.4828224;     10.9102287;      9.3047371;      8.5113401
        2012;           2;   7756.8808594;    168.9854279;     92.7112350;     18.5227394;     30.7549572;     15.0696192;     14.8662691;   7756.8808594;    168.9854279;     92.7112350;     18.5227394;     30.7549572;     15.0696192;     14.8662691;   3122.9821777;     48.0279808;     31.3001842;      7.0594049;     19.8632469;      5.7806749;      4.0073886;   1223.3411865;     25.8080177;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.3299186;   3410.5578613;     95.1494217;     61.4110527;     11.4633322;     10.8917103;      9.2889433;      8.5289621
        2012;           3;   7756.6464844;    168.8808899;     92.3525467;     18.4526634;     30.6507187;     15.0128593;     14.8593416;   7756.6464844;    168.8808899;     92.3525467;     18.4526634;     30.6507187;     15.0128593;     14.8593416;   3109.9040527;     47.6792412;     31.0465431;      7.0089383;     19.7776394;      5.7398047;      3.9774203;   1231.7658691;     25.8759899;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.3351569;   3414.9758301;     95.3256683;     61.3060074;     11.4437246;     10.8730803;      9.2730551;      8.5467644
        2012;           4;   7740.8979492;    168.6060638;     91.8090515;     18.3398495;     30.4181633;     14.9209948;     14.8393736;   7740.8979492;    168.6060638;     91.8090515;     18.3398495;     30.4181633;     14.9209948;     14.8393736;   3077.4636230;     47.0857048;     30.6427803;      6.9222088;     19.5698662;      5.6690755;      3.9273362;   1242.3994141;     25.9567623;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.3412786;   3421.0344238;     95.5635986;     61.1662750;     11.4176407;     10.8482990;      9.2519197;      8.5707588
        2012;           5;   7735.1401367;    168.3883667;     91.2444458;     18.2265701;     30.2210522;     14.8296337;     14.8241444;   7735.1401367;    168.3883667;     91.2444458;     18.2265701;     30.2210522;     14.8296337;     14.8241444;   3053.1125488;     46.5132561;     30.2370319;      6.8385816;     19.4009266;      5.6017427;      3.8785398;   1253.9197998;     26.0380535;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.3473125;   3428.1083984;     95.8370667;     61.0074196;     11.3879881;     10.8201237;      9.2278910;      8.5982914
        2012;           6;   7722.8041992;    168.0930786;     90.5858459;     18.0923214;     29.9671154;     14.7210732;     14.8030252;   7722.8041992;    168.0930786;     90.5858459;     18.0923214;     29.9671154;     14.7210732;     14.8030252;   3020.2285156;     45.8255997;     29.7588081;      6.7380047;     19.1789837;      5.5204673;      3.8202293;   1266.2019043;     26.1163731;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.3529382;   3436.3732910;     96.1511078;     60.8270378;     11.3543167;     10.7881317;      9.2006063;      8.6298590
        2012;           7;   7732.1831055;    168.1166534;     90.4553680;     18.0705566;     29.9713554;     14.7041616;     14.8055019;   7732.1831055;    168.1166534;     90.4553680;     18.0705566;     29.9713554;     14.7041616;     14.8055019;   3023.8071289;     45.7395325;     29.6799335;      6.7258749;     19.1923771;      5.5113602;      3.8123124;   1269.7119141;     26.1389027;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.3545632;   3438.6635742;     96.2382202;     60.7754288;     11.3446827;     10.7789774;      9.1928015;      8.6386261
        2012;           8;   7760.6308594;    168.3456573;     90.5526199;     18.1012745;     30.1317730;     14.7305460;     14.8236961;   7760.6308594;    168.3456573;     90.5526199;     18.1012745;     30.1317730;     14.7305460;     14.8236961;   3051.3488770;     45.9516296;     29.7851276;      6.7580743;     19.3542042;      5.5389452;      3.8289053;   1270.2698975;     26.1425571;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.3548293;   3439.0114746;     96.2514801;     60.7674942;     11.3432007;     10.7775698;      9.1915989;      8.6399622
        2012;           9;   7821.7104492;    168.8527832;     90.8132629;     18.1774483;     30.4924088;     14.7953939;     14.8637552;   7821.7104492;    168.8527832;     90.8132629;     18.1774483;     30.4924088;     14.7953939;     14.8637552;   3112.2419434;     46.4553566;     30.0473442;      6.8345385;     19.7151165;      5.6040320;      3.8686419;   1270.3880615;     26.1433544;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.3548882;   3439.0808105;     96.2540970;     60.7659225;     11.3429079;     10.7772913;      9.1913624;      8.6402254
        2012;          10;   7971.0644531;    169.9299164;     90.9476242;     18.2640877;     31.2139206;     14.8737173;     14.9506855;   7971.0644531;    169.9299164;     90.9476242;     18.2640877;     31.2139206;     14.8737173;     14.9506855;   3241.4440918;     47.1809578;     30.3349476;      6.9497852;     20.4638062;      5.7055326;      3.9225321;   1283.3618164;     26.2277050;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.3611135;   3446.2583008;     96.5212479;     60.6126862;     11.3143044;     10.7501154;      9.1681852;      8.6670399
        2012;          11;   8013.8178711;    170.1588440;     90.7249603;     18.2371159;     31.3367996;     14.8543882;     14.9704618;   8013.8178711;    170.1588440;     90.7249603;     18.2371159;     31.3367996;     14.8543882;     14.9704618;   3267.9362793;     47.1308746;     30.2347450;      6.9456735;     20.6084080;      5.7047286;      3.9161026;   1293.8345947;     26.2938290;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.3659673;   3452.0473633;     96.7341537;     60.4902115;     11.2914429;     10.7283926;      9.1496592;      8.6883926
        2012;          12;   8017.7128906;    170.0828400;     90.4120102;     18.1767120;     31.2502327;     14.8054485;     14.9657907;   8017.7128906;    170.0828400;     90.4120102;     18.1767120;     31.2502327;     14.8054485;     14.9657907;   3258.9411621;     46.8346786;     30.0200119;      6.9036040;     20.5392609;      5.6706471;      3.8907394;   1302.0494385;     26.3436852;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.3695858;   3456.7221680;     96.9044724;     60.3919983;     11.2731075;     10.7109718;      9.1348028;      8.7054653
        2013;           1;   8017.5395508;    169.9908752;     90.1349487;     18.1217804;     31.1579170;     14.7608347;     14.9596214;   8017.5395508;    169.9908752;     90.1349487;     18.1217804;     31.1579170;     14.7608347;     14.9596214;   3248.0063477;     46.5593681;     29.8259048;      6.8641567;     20.4616604;      5.6385794;      3.8673298;   1308.8349609;     26.3833218;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.3724287;   3460.6979980;     97.0481873;     60.3090401;     11.2576237;     10.6962595;      9.1222553;      8.7198639
        2013;           2;   8016.1923828;    169.8674622;     89.7867203;     18.0523109;     31.0373154;     14.7043829;     14.9512281;   8016.1923828;    169.8674622;     89.7867203;     18.0523109;     31.0373154;     14.7043829;     14.9512281;   3233.3791504;     46.2100029;     29.5811405;      6.8140030;     20.3594055;      5.5977783;      3.8376713;   1317.0573730;     26.4284916;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.3756006;   3465.7558594;     97.2289658;     60.2055779;     11.2383099;     10.6779089;      9.1066055;      8.7379560
        2013;           3;   8011.4736328;    169.7003326;     89.3760681;     17.9691601;     30.8818283;     14.6367216;     14.9395523;   8011.4736328;    169.7003326;     89.3760681;     17.9691601;     30.8818283;     14.6367216;     14.9395523;   3213.6291504;     45.7873535;     29.2894096;      6.7530479;     20.2250080;      5.5481029;      3.8019240;   1326.1616211;     26.4746876;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.3787482;   3471.6828613;     97.4382858;     60.0866623;     11.2161121;     10.6568184;      9.0886173;      8.7588806
        2013;           4;   7993.8583984;    169.4058838;     88.8460999;     17.8572140;     30.6312656;     14.5453024;     14.9180098;   7993.8583984;    169.4058838;     88.8460999;     17.8572140;     30.6312656;     14.5453024;     14.9180098;   3178.7846680;     45.1992531;     28.8993168;      6.6672115;     19.9992542;      5.4778419;      3.7526662;   1336.2612305;     26.5199718;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.3816657;   3478.8127441;     97.6866531;     59.9467850;     11.1900024;     10.6320105;      9.0674601;      8.7836781
        2013;           5;   7984.4296875;    169.1406097;     88.2650452;     17.7380104;     30.3950424;     14.4488115;     14.8991127;   7984.4296875;    169.1406097;     88.2650452;     17.7380104;     30.3950424;     14.4488115;     14.8991127;   3149.3403320;     44.5931969;     28.4845104;      6.5790401;     19.7925186;      5.4064965;      3.7015538;   1347.5838623;     26.5626106;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.3841603;   3487.5056152;     97.9848022;     59.7805367;     11.1589708;     10.6025257;      9.0423145;      8.8133984
        2013;           6;   7964.2182617;    168.7483673;     87.5268784;     17.5836296;     30.0630093;     14.3234158;     14.8705606;   7964.2182617;    168.7483673;     87.5268784;     17.5836296;     30.0630093;     14.3234158;     14.8705606;   3105.4157715;     43.7965317;     27.9500427;      6.4626803;     19.4966087;      5.3119121;      3.6346762;   1360.3151855;     26.5971794;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.3856819;   3498.4873047;     98.3546448;     59.5768394;     11.1209478;     10.5663986;      9.0115032;      8.8502026
        2013;           7;   7985.3056641;    168.9135132;     87.6131744;     17.6089840;     30.1808224;     14.3450384;     14.8836994;   7985.3056641;    168.9135132;     87.6131744;     17.6089840;     30.1808224;     14.3450384;     14.8836994;   3126.5026855;     43.9616776;     28.0363388;      6.4880352;     19.6144218;      5.3335342;      3.6478145;   1360.3151855;     26.5971794;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.3856819;   3498.4873047;     98.3546448;     59.5768394;     11.1209478;     10.5663986;      9.0115032;      8.8502026
        2013;           8;   7995.1264648;    168.8888702;     87.3741150;     17.5653591;     30.1424370;     14.3104811;     14.8828201;   7995.1264648;    168.8888702;     87.3741150;     17.5653591;     30.1424370;     14.3104811;     14.8828201;   3126.0930176;     43.7660713;     27.8851795;      6.4608212;     19.5916290;      5.3122745;      3.6307447;   1365.9202881;     26.6130676;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.3864286;   3503.1137695;     98.5097275;     59.4889374;     11.1045370;     10.5508080;      8.9982061;      8.8656454
