"";"YEAR";"Month";"C";"N";"Ca";"Mg";"K";"S";"P";"Date"
"381";"        2036";"           9";4840,1176758;104,4522858;40,1063309;7,8164754;10,5197639;6,1040506;9,5339699;2036-09-01
"382";"        2036";"          10";4873,1962891;104,5334625;40,1188469;7,8284097;10,6210327;6,1076512;9,5393705;2036-10-01
"383";"        2036";"          11";4878,2539062;104,4527588;40,0552864;7,8178144;10,6229105;6,0984259;9,5317478;2036-11-01
"384";"        2036";"          12";4873,8359375;104,3302307;39,9754219;7,8014126;10,593358;6,0862608;9,5208845;2036-12-01
"385";"        2037";"           1";4869,0810547;104,2197266;39,9046402;7,7866468;10,564786;6,0754352;9,5111303;2037-01-01
"386";"        2037";"           2";4862,8452148;104,0798416;39,8155251;7,7679996;10,5282278;6,0617948;9,4987926;2037-02-01
"387";"        2037";"           3";4854,8183594;103,9132233;39,7104759;7,7458463;10,4833422;6,0456829;9,4841299;2037-03-01
"388";"        2037";"           4";4842,0649414;103,6946335;39,5761147;7,7168288;10,4188871;6,0249457;9,4650221;2037-04-01
"389";"        2037";"           5";4830,1049805;103,4559021;39,4276085;7,6853833;10,3541594;6,0021658;9,4440365;2037-05-01
"390";"        2037";"           6";4813,0952148;103,1475372;39,2387695;7,6449652;10,267354;5,9731073;9,4170103;2037-06-01
"391";"        2037";"           7";4818,9121094;103,1866989;39,258461;7,6503425;10,288456;5,9763703;9,4202223;2037-07-01
"392";"        2037";"           8";4816,71875;103,0880661;39,1945534;7,6376982;10,2697706;5,9667339;9,411375;2037-08-01
"393";"        2037";"           9";4808,7265625;102,8382263;39,0354462;7,6055079;10,2158937;5,942596;9,3891144;2037-09-01
"394";"        2037";"          10";4843,0083008;102,9343109;39,0601196;7,6199894;10,3222952;5,9481525;9,3957958;2037-10-01
"395";"        2037";"          11";4849,6850586;102,8771515;39,0129776;7,6129546;10,332406;5,9415107;9,3902121;2037-11-01
"396";"        2037";"          12";4847,8647461;102,7930679;38,9578667;7,6020126;10,3159533;5,933197;9,3826742;2037-12-01
"397";"        2038";"           1";4841,8183594;102,6649475;38,8779793;7,5851984;10,2821932;5,9209514;9,3713789;2038-01-01
"398";"        2038";"           2";4836,3515625;102,5373459;38,7979774;7,5685391;10,2502651;5,9087224;9,3600941;2038-02-01
"399";"        2038";"           3";4827,7641602;102,3641434;38,6910591;7,5459361;10,2040415;5,8923106;9,3448448;2038-03-01
"400";"        2038";"           4";4815,5356445;102,1551132;38,5647545;7,5186753;10,1436529;5,8728065;9,3265438;2038-04-01
"401";"        2038";"           5";4802,4082031;101,9018784;38,4104996;7,4859133;10,0754395;5,8491168;9,3042727;2038-05-01
"402";"        2038";"           6";4787,1645508;101,6216125;38,2415733;7,4498606;9,9989147;5,8231311;9,2796555;2038-06-01
"403";"        2038";"           7";4781,8349609;101,4988861;38,1666603;7,4343023;9,9694452;5,8116946;9,2687874;2038-07-01
"404";"        2038";"           8";4790,0893555;101,5522461;38,1931992;7,4416327;9,9987984;5,8161345;9,2731514;2038-08-01
"405";"        2038";"           9";4783,5361328;101,325119;38,0506821;7,4130397;9,9531507;5,7945766;9,2528372;2038-09-01
"406";"        2038";"          10";4813,8813477;101,3637085;38,0435677;7,4202762;10,0407639;5,7952914;9,2545233;2038-10-01
"407";"        2038";"          11";4820,2983398;101,302948;37,9962349;7,4131565;10,0502644;5,7886152;9,2485952;2038-11-01
"408";"        2038";"          12";4814,890625;101,1682663;37,9127007;7,3958879;10,0181866;5,7758613;9,2366438;2038-12-01
"409";"        2039";"           1";4807,5537109;101,0227509;37,8243179;7,3771782;9,9797115;5,7622752;9,2238121;2039-01-01
"410";"        2039";"           2";4798,9755859;100,8517532;37,7207527;7,3552842;9,9349289;5,7463584;9,2087307;2039-02-01
"411";"        2039";"           3";4789,230957;100,6633911;37,6074104;7,3312531;9,8851881;5,7289228;9,192131;2039-03-01
"412";"        2039";"           4";4778,2104492;100,4732056;37,4946861;7,3070073;9,8321323;5,7115092;9,175436;2039-04-01
"413";"        2039";"           5";4775,0507812;100,3637009;37,4269142;7,2933917;9,8102427;5,7012644;9,1656322;2039-05-01
"414";"        2039";"           6";4778,8266602;100,3569946;37,4190178;7,2929606;9,8197107;5,7003298;9,164793;2039-06-01
"415";"        2039";"           7";4784,1499023;100,3880005;37,4340057;7,2972646;9,8379841;5,7028837;9,1672993;2039-07-01
"416";"        2039";"           8";4780,5512695;100,2709732;37,3616943;7,2826672;9,8138781;5,6919255;9,1568289;2039-08-01
"417";"        2039";"           9";4781,4467773;100,1511383;37,2832565;7,2681737;9,8016396;5,6803226;9,1458292;2039-09-01
"418";"        2039";"          10";4812,4052734;100,1962433;37,2817154;7,276444;9,8901072;5,6819105;9,1480808;2039-10-01
"419";"        2039";"          11";4819,9321289;100,1513672;37,2444572;7,271441;9,9039774;5,6768308;9,1435547;2039-11-01
"420";"        2039";"          12";4814,9873047;100,0246201;37,1662064;7,2552686;9,8740292;5,6648893;9,1322918;2039-12-01
"421";"        2040";"           1";4807,8867188;99,8839493;37,0812569;7,2372541;9,8367558;5,651823;9,1198835;2040-01-01
"422";"        2040";"           2";4799,7324219;99,7207108;36,9829102;7,2164392;9,7940273;5,6367016;9,1054802;2040-02-01
"423";"        2040";"           3";4791,4023438;99,5542755;36,8830147;7,1953111;9,7507534;5,6213427;9,0907888;2040-03-01
"424";"        2040";"           4";4776,9057617;99,3173752;36,7439651;7,165144;9,6826372;5,5997944;9,0700283;2040-04-01
"425";"        2040";"           5";4776,0869141;99,2419662;36,696434;7,155952;9,6710596;5,5927029;9,063199;2040-05-01
"426";"        2040";"           6";4771,7109375;99,1198654;36,6222992;7,1407838;9,644311;5,5814395;9,0523157;2040-06-01
"427";"        2040";"           7";4759,2265625;98,8987579;36,492588;7,1129723;9,5842152;5,5614185;9,0328665;2040-07-01
"428";"        2040";"           8";4767,4267578;98,9496155;36,5178261;7,1199665;9,6124229;5,5656872;9,0370226;2040-08-01
"429";"        2040";"           9";4765,0307617;98,7843246;36,4147072;7,0999088;9,5860176;5,5502405;9,0220728;2040-09-01
"430";"        2040";"          10";4799,0532227;98,8695908;36,4384842;7,1136227;9,6867733;5,5558834;9,0278721;2040-10-01
"431";"        2040";"          11";4803,2436523;98,7780151;36,3752213;7,1027446;9,6855869;5,5467601;9,0192986;2040-11-01
"432";"        2040";"          12";4800,8833008;98,6884079;36,3195915;7,091568;9,6676769;5,5383496;9,0112686;2040-12-01
"433";"        2041";"           1";4794,019043;98,5524368;36,2383995;7,0743518;9,6320724;5,5258546;8,9992676;2041-01-01
"434";"        2041";"           2";4787,6303711;98,4154434;36,156353;7,0571179;9,5978146;5,5132656;8,9871426;2041-02-01
"435";"        2041";"           3";4777,8691406;98,2307892;36,047142;7,0338674;9,5489445;5,4964309;8,9708624;2041-03-01
"436";"        2041";"           4";4765,5908203;98,0272064;35,9286346;7,0082211;9,49154;5,4780617;8,9529943;2041-04-01
"437";"        2041";"           5";4752,7128906;97,7846298;35,7865219;6,9779782;9,4280996;5,4561791;8,9316044;2041-05-01
"438";"        2041";"           6";4741,0961914;97,5627975;35,6571503;6,9505243;9,3711424;5,4362726;8,9120255;2041-06-01
"439";"        2041";"           7";4744,9853516;97,5726776;35,6602974;6,9521642;9,3827219;5,4370027;8,9127026;2041-07-01
"440";"        2041";"           8";4753,5151367;97,6275253;35,6878357;6,9596443;9,4119692;5,4416547;8,9172182;2041-08-01
"441";"        2041";"           9";4754,7617188;97,5143814;35,6159096;6,9464345;9,4017744;5,431087;8,9068174;2041-09-01
"442";"        2041";"          10";4789,7602539;97,6119614;35,6479454;6,9618044;9,5054445;5,4381175;8,9137278;2041-10-01
"443";"        2041";"          11";4797,0795898;97,564415;35,6110077;6,9567041;9,5179758;5,4331365;8,9089975;2041-11-01
"444";"        2041";"          12";4793,4521484;97,4583435;35,5464478;6,9434924;9,4946785;5,4233208;8,8995371;2041-12-01
"445";"        2042";"           1";4785,7895508;97,3128128;35,4604874;6,9251704;9,4560118;5,4100618;8,8867016;2042-01-01
"446";"        2042";"           2";4780,1650391;97,1878052;35,3860512;6,9095879;9,4254961;5,3986502;8,8756208;2042-02-01
"447";"        2042";"           3";4773,5024414;97,0477905;35,303215;6,892158;9,3905888;5,3859272;8,8632269;2042-03-01
"448";"        2042";"           4";4761,440918;96,8495102;35,1885414;6,8673077;9,3347015;5,3681259;8,8458176;2042-04-01
"449";"        2042";"           5";4749,1860352;96,6181259;35,0537758;6,8386202;9,2744646;5,3473611;8,8254013;2042-05-01
"450";"        2042";"           6";4735,097168;96,3648148;34,9075928;6,8073549;9,2075596;5,32479;8,8030806;2042-06-01
"451";"        2042";"           7";4739,0185547;96,3748474;34,9109383;6,8090177;9,2190619;5,3255649;8,8037777;2042-07-01
"452";"        2042";"           8";4747,5791016;96,4292145;34,9382362;6,8164186;9,2479858;5,3302026;8,8082647;2042-08-01
"453";"        2042";"           9";4748,390625;96,3108902;34,8642921;6,8026714;9,2358618;5,3193245;8,797431;2042-09-01
"454";"        2042";"          10";4784,53125;96,4211655;34,9047318;6,8197298;9,3426056;5,3277774;8,8055267;2042-10-01
"455";"        2042";"          11";4790,8378906;96,3597412;34,86063;6,8129425;9,3503447;5,3216867;8,7996168;2042-11-01
"456";"        2042";"          12";4787,0117188;96,2519379;34,795742;6,7996097;9,3264017;5,3118067;8,7900133;2042-12-01
"457";"        2043";"           1";4781,8701172;96,142395;34,7309875;6,7859759;9,2990437;5,3018565;8,7803154;2043-01-01
"458";"        2043";"           2";4775,4272461;96,0075989;34,6515961;6,7692409;9,2652798;5,28965;8,7683878;2043-02-01
"459";"        2043";"           3";4766,6279297;95,8400421;34,5538521;6,7484355;9,2215977;5,2745638;8,7536001;2043-03-01
"460";"        2043";"           4";4755,5810547;95,6577835;34,4491348;6,72576;9,1707125;5,2582936;8,7375898;2043-04-01
"461";"        2043";"           5";4750,1826172;95,5222015;34,3693657;6,7092533;9,1400757;5,2461314;8,7255306;2043-05-01
"462";"        2043";"           6";4746,3085938;95,4107208;34,3035431;6,6957941;9,1164789;5,2361417;8,7155838;2043-06-01
"463";"        2043";"           7";4746,015625;95,3629379;34,2744408;6,6902113;9,109931;5,2318277;8,7112455;2043-07-01
"464";"        2043";"           8";4747,234375;95,316124;34,2448921;6,6849327;9,1073904;5,2275548;8,7069197;2043-08-01
"465";"        2043";"           9";4748,612793;95,2068787;34,1767654;6,6723914;9,0975809;5,2175889;8,6969061;2043-09-01
"466";"        2043";"          10";4784,347168;95,3101349;34,2141151;6,6885695;9,2009268;5,2256374;8,7044878;2043-10-01
"467";"        2043";"          11";4791,4824219;95,260582;34,1773796;6,6833386;9,2119341;5,2207179;8,6996479;2043-11-01
"468";"        2043";"          12";4787,5932617;95,1532516;34,1131897;6,6701107;9,1878605;5,2109337;8,6900959;2043-12-01
"469";"        2044";"           1";4782,9526367;95,051796;34,0534325;6,6575494;9,1628513;5,2017517;8,6811132;2044-01-01
"470";"        2044";"           2";4777,2783203;94,929039;33,9813042;6,6423855;9,1326017;5,1906672;8,6702452;2044-02-01
"471";"        2044";"           3";4771,0625;94,798317;33,9048424;6,6262732;9,1001606;5,1789036;8,6586771;2044-03-01
"472";"        2044";"           4";4761,5756836;94,6393814;33,8136253;6,6065526;9,0561523;5,1647229;8,6447039;2044-04-01
"473";"        2044";"           5";4761,1708984;94,5727539;33,7729187;6,5986958;9,0465403;5,1586919;8,6386738;2044-05-01
"474";"        2044";"           6";4747,6352539;94,3333664;33,6355019;6,5691948;8,9824648;5,1374073;8,6175909;2044-06-01
"475";"        2044";"           7";4752,7880859;94,359848;33,6481819;6,5728927;8,998723;5,1396689;8,6197443;2044-07-01
"476";"        2044";"           8";4734,2392578;94,0490646;33,4712601;6,534699;8,9139481;5,1121807;8,592412;2044-08-01
"477";"        2044";"           9";4749,8642578;94,1327133;33,5119171;6,5463467;8,9638128;5,1193523;8,5992422;2044-09-01
"478";"        2044";"          10";4784,7597656;94,2239685;33,5430145;6,5609446;9,0620365;5,126492;8,6058321;2044-10-01
"479";"        2044";"          11";4789,9560547;94,149437;33,4925995;6,5525708;9,0645227;5,1194201;8,598835;2044-11-01
"480";"        2044";"          12";4787,284668;94,0597153;33,4388161;6,5416288;9,0458555;5,1112618;8,5908232;2044-12-01
"481";"        2045";"           1";4781,7119141;93,9471054;33,3731041;6,5277057;9,0171356;5,1011243;8,5808716;2045-01-01
"482";"        2045";"           2";4776,4912109;93,8318787;33,3056831;6,5135531;8,9890995;5,0907607;8,5706635;2045-02-01
"483";"        2045";"           3";4770,4594727;93,7052078;33,2319679;6,4980164;8,9577484;5,0794096;8,559453;2045-03-01
"484";"        2045";"           4";4759,9091797;93,5341415;33,1344681;6,4768529;8,9097824;5,0642066;8,5444241;2045-04-01
"485";"        2045";"           5";4748,7353516;93,3254089;33,0147438;6,4513068;8,8556042;5,0456963;8,5260086;2045-05-01
"486";"        2045";"           6";4746,6474609;93,2403336;32,9645462;6,4412413;8,8397398;5,0381417;8,518384;2045-06-01
"487";"        2045";"           7";4745,9228516;93,1879196;32,9333267;6,4351273;8,8314123;5,0334854;8,5136566;2045-07-01
"488";"        2045";"           8";4750,6953125;93,1895523;32,9312935;6,4359131;8,8434353;5,0335555;8,5135746;2045-08-01
"489";"        2045";"           9";4753,2216797;93,0981598;32,8741302;6,4256511;8,8380728;5,0253086;8,5051527;2045-09-01
"490";"        2045";"          10";4788,5791016;93,1936951;32,9081459;6,440733;8,9363451;5,0329833;8,5121708;2045-10-01
"491";"        2045";"          11";4795,065918;93,1368332;32,8681259;6,4345989;8,9438629;5,0275564;8,5067358;2045-11-01
"492";"        2045";"          12";4792,9765625;93,0558548;32,8195076;6,4247689;8,9276505;5,0202007;8,4994955;2045-12-01
"493";"        2046";"           1";4784,4555664;92,9061127;32,7331543;6,4061766;8,8867588;5,0067739;8,4863138;2046-01-01
"494";"        2046";"           2";4776,9204102;92,762085;32,6499214;6,3884387;8,8493061;4,9938865;8,4736004;2046-02-01
"495";"        2046";"           3";4769,4438477;92,6181335;32,5669975;6,3707952;8,8122902;4,9810538;8,4608908;2046-03-01
"496";"        2046";"           4";4758,9277344;92,4496918;32,4715385;6,35005;8,7650404;4,9661398;8,4460945;2046-04-01
"497";"        2046";"           5";4750,0703125;92,2739716;32,3708954;6,3287148;8,720973;4,9506102;8,430563;2046-05-01
"498";"        2046";"           6";4736,7114258;92,0427017;32,2401085;6,3006001;8,6595106;4,9302893;8,4101915;2046-06-01
"499";"        2046";"           7";4740,5532227;92,0511627;32,2429161;6,302062;8,6699781;4,9310112;8,4107819;2046-07-01
"500";"        2046";"           8";4737,7148438;91,952858;32,1858177;6,2905221;8,6509542;4,9223747;8,4019861;2046-08-01
"501";"        2046";"           9";4731,7890625;91,7527161;32,069603;6,2670164;8,6120014;4,9047766;8,3840847;2046-09-01
"502";"        2046";"          10";4766,4487305;91,8387375;32,0996094;6,281076;8,7069607;4,9118838;8,3902874;2046-10-01
"503";"        2046";"          11";4773,5341797;91,7904816;32,0655136;6,2762332;8,7174778;4,9074049;8,3855982;2046-11-01
"504";"        2046";"          12";4768,7133789;91,6750259;31,9984989;6,262269;8,6907024;4,8971224;8,3753471;2046-12-01
"505";"        2047";"           1";4762,40625;91,5555878;31,930233;6,2477288;8,6600285;4,8865409;8,3647985;2047-01-01
"506";"        2047";"           2";4757,8168945;91,4512711;31,8702011;6,2351818;8,6356182;4,8773127;8,3555431;2047-02-01
"507";"        2047";"           3";4751,0551758;91,3181686;31,7943382;6,2191105;8,6024675;4,8655782;8,343771;2047-03-01
"508";"        2047";"           4";4742,034668;91,1709518;31,7116909;6,2012258;8,5623293;4,8526664;8,3308182;2047-04-01
"509";"        2047";"           5";4734,2094727;91,0104218;31,6206093;6,1820102;8,5234137;4,8386269;8,3166075;2047-05-01
"510";"        2047";"           6";4727,6381836;90,8692856;31,540659;6,165236;8,4902239;4,8263307;8,3040962;2047-06-01
"511";"        2047";"           7";4724,2841797;90,7839127;31,4921246;6,1552148;8,4717989;4,8189178;8,2964945;2047-07-01
"512";"        2047";"           8";4732,9560547;90,8363419;31,5183792;6,162271;8,4992304;4,8234916;8,3008614;2047-08-01
"513";"        2047";"           9";4737,0297852;90,767067;31,4749565;6,1549721;8,5005102;4,8174191;8,2943888;2047-09-01
"514";"        2047";"          10";4771,9790039;90,8551102;31,5064678;6,1691995;8,5947399;4,8248267;8,3008299;2047-10-01
"515";"        2047";"          11";4779,6508789;90,8147583;31,477026;6,1653156;8,6071167;4,8210897;8,2968588;2047-11-01
"516";"        2047";"          12";4777,1147461;90,7299728;31,4272537;6,1551719;8,5896626;4,8135271;8,2892942;2047-12-01
"517";"        2048";"           1";4771,2436523;90,6176987;31,363081;6,1415019;8,5608206;4,8035703;8,2793789;2048-01-01
"518";"        2048";"           2";4765,4990234;90,4999924;31,2957172;6,1272626;8,5317249;4,7931533;8,2689638;2048-02-01
"519";"        2048";"           3";4759,7709961;90,3818665;31,2282906;6,11303;8,5028048;4,7827315;8,2585106;2048-03-01
"520";"        2048";"           4";4747,7231445;90,1979904;31,1255703;6,090601;8,4507437;4,766593;8,2423668;2048-04-01
"521";"        2048";"           5";4737,5463867;90,0096664;31,0195236;6,067977;8,4027224;4,7501383;8,2257442;2048-05-01
"522";"        2048";"           6";4724,3535156;89,786026;30,8948307;6,0411425;8,3437319;4,7306976;8,2060413;2048-06-01
"523";"        2048";"           7";4724,309082;89,7442627;30,8704281;6,036489;8,3385983;4,7271061;8,2022543;2048-07-01
"524";"        2048";"           8";4732,0703125;89,7843781;30,8899746;6,0420237;8,3620825;4,7306309;8,205555;2048-08-01
"525";"        2048";"           9";4749,5561523;89,8878632;30,9417534;6,055975;8,4166508;4,739706;8,2141829;2048-09-01
"526";"        2048";"          10";4784,3720703;89,9739609;30,9722366;6,0697875;8,5086298;4,7469931;8,2205105;2048-10-01
"527";"        2048";"          11";4790,1855469;89,9110794;30,930254;6,0630064;8,5129461;4,7412543;8,2145958;2048-11-01
"528";"        2048";"          12";4786,1220703;89,8082809;30,8705101;6,0505791;8,4892778;4,7320828;8,2054682;2048-12-01
"529";"        2049";"           1";4781,6445312;89,7151413;30,8170471;6,0392766;8,4661551;4,7238073;8,1972294;2049-01-01
"530";"        2049";"           2";4775,7460938;89,5971298;30,7495708;6,0249701;8,4365005;4,713347;8,1867981;2049-02-01
"531";"        2049";"           3";4768,0766602;89,4561615;30,6696014;6,0078778;8,3998947;4,7008982;8,1743603;2049-03-01
"532";"        2049";"           4";4755,6386719;89,2698669;30,5657177;5,9851418;8,3466234;4,6845317;8,1580124;2049-04-01
"533";"        2049";"           5";4744,152832;89,0676117;30,452261;5,9607964;8,2936878;4,6668539;8,1401844;2049-05-01
"534";"        2049";"           6";4727,6464844;88,8054047;30,3069;5,9292703;8,2222347;4,6440678;8,1171284;2049-06-01
"535";"        2049";"           7";4733,6455078;88,8409882;30,3246822;5,9340343;8,2407122;4,6471977;8,1201038;2049-07-01
"536";"        2049";"           8";4731,8271484;88,7591248;30,2777805;5,9246697;8,2263165;4,6401391;8,1127586;2049-08-01
"537";"        2049";"           9";4724,6254883;88,5503159;30,1593494;5,9004483;8,1837435;4,6220889;8,0941429;2049-09-01
"538";"        2049";"          10";4760,6894531;88,6502075;30,1990528;5,9162498;8,2802324;4,6309166;8,1017036;2049-10-01
"539";"        2049";"          11";4768,1132812;88,6077881;30,1696491;5,9122653;8,2915077;4,6271868;8,097579;2049-11-01
"540";"        2049";"          12";4766,6118164;88,5380249;30,1290436;5,9041309;8,2787657;4,6210589;8,0913315;2049-12-01
"541";"        2050";"           1";4760,8349609;88,429657;30,0679951;5,8911204;8,2512054;4,6115546;8,0817642;2050-01-01
"542";"        2050";"           2";4755,6708984;88,3220901;30,0072327;5,8783154;8,2253208;4,6021471;8,0722408;2050-02-01
"543";"        2050";"           3";4747,4174805;88,1753693;29,9252281;5,8607621;8,1874638;4,5893469;8,0592985;2050-03-01
"544";"        2050";"           4";4735,4663086;87,9971237;29,8270359;5,8393064;8,1374273;4,5738554;8,0436459;2050-04-01
"545";"        2050";"           5";4722,7817383;87,7822189;29,7082634;5,8137689;8,0813837;4,5552917;8,0247097;2050-05-01
"546";"        2050";"           6";4707,9780273;87,5439301;29,5777016;5,7855616;8,0183144;4,5348248;8,0037317;2050-06-01
"547";"        2050";"           7";4702,9262695;87,4403915;29,5207195;5,7735915;7,994431;4,5260167;7,9945512;2050-07-01
"548";"        2050";"           8";4711,4458008;87,4891281;29,5450058;5,7801476;8,0202456;4,5303259;7,9986176;2050-08-01
"549";"        2050";"           9";4705,6230469;87,2997055;29,4388351;5,7586527;7,9843931;4,5142031;7,9816861;2050-09-01
"550";"        2050";"          10";4737,7470703;87,3502579;29,4529896;5,768611;8,0652084;4,5189791;7,9849648;2050-10-01
"551";"        2050";"          11";4744,887207;87,3048401;29,4229813;5,7644601;8,0758343;4,5151572;7,9805832;2050-11-01
"552";"        2050";"          12";4739,8081055;87,1915588;29,3594608;5,7511768;8,049861;4,5053487;7,9705353;2050-12-01
"553";"        2051";"           1";4732,737793;87,068222;29,2912731;5,7365708;8,0182438;4,4946837;7,9596548;2051-01-01
"554";"        2051";"           2";4724,4741211;86,9233398;29,2114067;5,7194872;7,9814682;4,4821997;7,9468689;2051-02-01
"555";"        2051";"           3";4715,0551758;86,7635574;29,1237888;5,7006922;7,9405322;4,4684801;7,932775;2051-03-01
"556";"        2051";"           4";4704,2807617;86,6014023;29,0358276;5,6815529;7,8965154;4,4545994;7,9185181;2051-04-01
"557";"        2051";"           5";4701,4731445;86,5101395;28,985117;5,6712694;7,8792667;4,446908;7,9103661;2051-05-01
"558";"        2051";"           6";4705,5351562;86,5071716;28,9818249;5,6715441;7,888319;4,4467893;7,9099417;2051-06-01
"559";"        2051";"           7";4711,0541992;86,535965;28,9959793;5,6754684;7,9045086;4,4493575;7,9123287;2051-07-01
"560";"        2051";"           8";4707,815918;86,4383087;28,9416904;5,6644077;7,8854313;4,4410882;7,9036121;2051-08-01
"561";"        2051";"           9";4709,3857422;86,3414078;28,885828;5,65412;7,8775716;4,4329967;7,8947735;2051-09-01
"562";"        2051";"          10";4742,1782227;86,3988266;28,9041595;5,6648622;7,9593172;4,4384742;7,8987122;2051-10-01
"563";"        2051";"          11";4750,4360352;86,3673553;28,8819523;5,662394;7,9737501;4,4359016;7,8955727;2051-11-01
"564";"        2051";"          12";4745,8085938;86,26091;28,822258;5,6499281;7,9495196;4,426681;7,8861332;2051-12-01
"565";"        2052";"           1";4738,9414062;86,1416168;28,7563553;5,6357961;7,9187813;4,4163532;7,8756137;2052-01-01
"566";"        2052";"           2";4731,0629883;86,0032578;28,6801109;5,6194816;7,883575;4,4044175;7,8634067;2052-02-01
"567";"        2052";"           3";4723,0117188;85,8621597;28,6026592;5,6029177;7,8479199;4,392292;7,8509579;2052-03-01
"568";"        2052";"           4";4708,7460938;85,6596146;28,4931107;5,5788937;7,7910318;4,3749042;7,8331809;2052-04-01
"569";"        2052";"           5";4708,2338867;85,5976334;28,4582062;5,5721145;7,7823882;4,3697309;7,827599;2052-05-01
"570";"        2052";"           6";4704,1635742;85,4952698;28,4018497;5,5604725;7,7608867;4,3610864;7,8184967;2052-06-01
"571";"        2052";"           7";4691,9536133;85,3069229;28,3003178;5,5384712;7,7109976;4,3450775;7,801918;2052-07-01
"572";"        2052";"           8";4700,4199219;85,3537827;28,3236771;5,5447831;7,7359672;4,349267;7,8058362;2052-08-01
"573";"        2052";"           9";4698,6547852;85,2176056;28,2475872;5,5299177;7,7160635;4,3379087;7,7935863;2052-09-01
"574";"        2052";"          10";4734,3706055;85,3096695;28,2857952;5,5450149;7,80826;4,3466206;7,8006015;2052-10-01
"575";"        2052";"          11";4739,2490234;85,2379227;28,2424259;5,5377469;7,8099322;4,3406315;7,7939663;2052-11-01
"576";"        2052";"          12";4737,1625977;85,1633911;28,2005444;5,5292687;7,7957883;4,3342571;7,7873163;2052-12-01
"577";"        2053";"           1";4730,5131836;85,0481033;28,1373043;5,5157213;7,7663836;4,3243332;7,7771478;2053-01-01
"578";"        2053";"           2";4724,3710938;84,9322891;28,0737495;5,5022397;7,7382498;4,3144107;7,7669134;2053-02-01
"579";"        2053";"           3";4714,8720703;84,7754364;27,9884071;5,4838843;7,6977692;4,300983;7,7530909;2053-03-01
"580";"        2053";"           4";4702,7875977;84,6014862;27,8948021;5,4634204;7,6497812;4,286119;7,7378111;2053-04-01
"581";"        2053";"           5";4690,2441406;84,3953476;27,7836857;5,4395347;7,5972185;4,2686577;7,7196417;2053-05-01
"582";"        2053";"           6";4678,940918;84,2069244;27,6826439;5,4178767;7,5500855;4,2527995;7,7030215;2053-06-01
"583";"        2053";"           7";4683,019043;84,2175369;27,6873226;5,4196572;7,5606656;4,2538581;7,7038336;2053-07-01
"584";"        2053";"           8";4691,8129883;84,2678833;27,7125874;5,4263806;7,5865607;4,2583647;7,7080665;2053-08-01
"585";"        2053";"           9";4693,6503906;84,1765442;27,6610909;5,4169903;7,5802665;4,2509418;7,6997476;2053-09-01
"586";"        2053";"          10";4730,3139648;84,2793655;27,7057743;5,4334378;7,675036;4,2607188;7,7077389;2053-10-01
"587";"        2053";"          11";4738,2910156;84,2455444;27,6832733;5,4308157;7,6882849;4,2580886;7,7044296;2053-11-01
"588";"        2053";"          12";4734,9267578;84,1567307;27,6339188;5,4206319;7,6695037;4,2504916;7,6965408;2053-12-01
"589";"        2054";"           1";4727,4624023;84,0331192;27,5664864;5,4061208;7,6373963;4,2398648;7,6856489;2054-01-01
"590";"        2054";"           2";4722,0654297;83,9275436;27,5087185;5,3939166;7,6123343;4,2308531;7,6763124;2054-02-01
"591";"        2054";"           3";4715,6342773;83,8090591;27,4442081;5,3802152;7,5835581;4,2207556;7,6658459;2054-03-01
"592";"        2054";"           4";4703,7446289;83,6395264;27,3532066;5,3603063;7,5367017;4,2062716;7,6509566;2054-04-01
"593";"        2054";"           5";4691,793457;83,4428635;27,2474232;5,3375731;7,4866743;4,1896276;7,6336236;2054-05-01
"594";"        2054";"           6";4677,9960938;83,2271271;27,1322727;5,3127098;7,4309359;4,1714497;7,6146255;2054-06-01
"595";"        2054";"           7";4682,1030273;83,2378998;27,1370945;5,3145103;7,4414649;4,1725354;7,6154566;2054-07-01
"596";"        2054";"           8";4690,9282227;83,2878723;27,1622219;5,3211865;7,4671345;4,1770353;7,619669;2054-08-01
"597";"        2054";"           9";4692,3100586;83,1920013;27,1087227;5,3112979;7,4591312;4,1692743;7,6109753;2054-09-01
"598";"        2054";"          10";4730,0913086;83,3058929;27,1600456;5,3291292;7,556632;4,1801682;7,6200094;2054-10-01
"599";"        2054";"          11";4737,0400391;83,2600555;27,131506;5,3250914;7,5657821;4,1765523;7,6156826;2054-11-01
"600";"        2054";"          12";4733,4633789;83,1697083;27,0816078;5,3147583;7,5463767;4,1688471;7,6076684;2054-12-01
"601";"        2055";"           1";4728,5004883;83,0770187;27,0310211;5,3040118;7,5237813;4,1609206;7,5994854;2055-01-01
"602";"        2055";"           2";4722,2709961;82,9629135;26,9689388;5,2908063;7,4958658;4,1511831;7,5894141;2055-02-01
"603";"        2055";"           3";4713,6879883;82,8205566;26,8919983;5,2742805;7,4595218;4,1390452;7,5768714;2055-03-01
"604";"        2055";"           4";4702,7905273;82,664711;26,8086395;5,2560639;7,4167757;4,125761;7,5631838;2055-04-01
"605";"        2055";"           5";4697,6650391;82,5506058;26,7469196;5,2431874;7,3917642;4,1162052;7,5530739;2055-05-01
"606";"        2055";"           6";4694,0458984;82,4571533;26,6963482;5,2327681;7,372684;4,1084318;7,5447741;2055-06-01
"607";"        2055";"           7";4693,9414062;82,4180145;26,6748428;5,2286429;7,3678665;4,105257;7,5412502;2055-07-01
