"";"Month";"Year";"Dry weight";"Ca";"Mg";"K";"S";"P";"Date"
"1543";7;2133;16666,2460938;3,9264729;0,4189571;0,9353482;0,1448627;0,09622;2133-07-01
"1544";8;2133;16807,453125;3,947432;0,4214445;0,9407269;0,1457338;0,0966623;2133-08-01
"1545";9;2133;16807,453125;3,947432;0,4214445;0,9407269;0,1457338;0,0966623;2133-09-01
"1546";10;2133;16807,453125;3,947432;0,4214445;0,9407269;0,1457338;0,0966623;2133-10-01
"1547";11;2133;16812,4960938;3,9474578;0,4214475;0,9407362;0,145735;0,0966644;2133-11-01
"1548";12;2133;16817,5371094;3,9474831;0,4214504;0,9407439;0,1457361;0,0966665;2133-12-01
"1549";1;2134;16822,2441406;3,9475057;0,421453;0,9407507;0,1457371;0,0966683;2134-01-01
"1550";2;2134;16826,9511719;3,9475284;0,4214557;0,9407573;0,1457381;0,0966701;2134-02-01
"1551";3;2134;16874,0214844;3,9497435;0,4217145;0,9413224;0,1458288;0,0967691;2134-03-01
"1552";4;2134;16986,9863281;3,9625175;0,4232256;0,9445769;0,1463574;0,0969965;2134-04-01
"1553";5;2134;17316,4667969;4,0661063;0,4359406;0,963113;0,1508349;0,0979996;2134-05-01
"1554";6;2134;17467,0859375;4,0895472;0,4387349;0,9667244;0,1518146;0,0985476;2134-06-01
"1555";7;2134;17617,703125;4,1135192;0,4415942;0,9704065;0,1528166;0,0993258;2134-07-01
"1556";8;2134;17749,4960938;4,1327791;0,4438861;0,9733447;0,1536204;0,0997229;2134-08-01
"1557";9;2134;17749,4960938;4,1327791;0,4438861;0,9733447;0,1536204;0,0997229;2134-09-01
"1558";10;2134;17749,4960938;4,1327791;0,4438861;0,9733447;0,1536204;0,0997229;2134-10-01
"1559";11;2134;17754,203125;4,1328034;0,4438888;0,9733533;0,1536216;0,0997248;2134-11-01
"1560";12;2134;17758,9101562;4,1328268;0,4438916;0,9733604;0,1536226;0,0997267;2134-12-01
"1561";1;2135;17763,1679688;4,1328473;0,4438939;0,9733666;0,1536234;0,0997284;2135-01-01
"1562";2;2135;17767,4277344;4,1328673;0,4438962;0,9733724;0,1536243;0,09973;2135-02-01
"1563";3;2135;17810,0136719;4,1348634;0,4441297;0,9738816;0,1537063;0,0998182;2135-03-01
"1564";4;2135;17912,21875;4,146378;0,4454921;0,976814;0,1541838;0,10002;2135-04-01
"1565";5;2135;18210,3203125;4,2397633;0,4569562;0,9933752;0,1579918;0,100903;2135-05-01
"1566";6;2135;18346,59375;4,2608232;0,4594671;0,9965982;0,1588737;0,1013839;2135-06-01
"1567";7;2135;18482,8691406;4,282342;0,4620342;0,9998845;0,159775;0,1020716;2135-07-01
"1568";8;2135;18602,109375;4,299602;0,4640884;1,0025036;0,1604968;0,1024188;2135-08-01
"1569";9;2135;18602,109375;4,299602;0,4640884;1,0025036;0,1604968;0,1024188;2135-09-01
"1570";10;2135;18602,109375;4,299602;0,4640884;1,0025036;0,1604968;0,1024188;2135-10-01
"1571";11;2135;18606,3691406;4,299623;0,4640909;1,0025113;0,1604978;0,1024205;2135-11-01
"1572";12;2135;18610,6269531;4,299644;0,4640933;1,0025176;0,1604987;0,1024222;2135-12-01
"1573";1;2136;18614,3261719;4,2996612;0,4640953;1,0025228;0,1604995;0,1024236;2136-01-01
"1574";2;2136;18618,0253906;4,2996783;0,4640974;1,0025277;0,1605002;0,102425;2136-02-01
"1575";3;2136;18655,0078125;4,3013792;0,4642975;1,0029639;0,1605707;0,1025004;2136-03-01
"1576";4;2136;18743,765625;4,3111935;0,4654655;1,0054741;0,1609809;0,1026723;2136-04-01
"1577";5;2136;19002,640625;4,3908072;0,4752833;1,0191933;0,1642787;0,1034202;2136-05-01
"1578";6;2136;19120,984375;4,4087152;0,4774301;1,0219337;0,1650341;0,1038262;2136-06-01
"1579";7;2136;19239,328125;4,4270611;0,4796308;1,0247322;0,1658082;0,104412;2136-07-01
"1580";8;2136;19342,8789062;4,4417629;0,4813903;1,0269623;0,1664276;0,1047065;2136-08-01
"1581";9;2136;19342,8789062;4,4417629;0,4813903;1,0269623;0,1664276;0,1047065;2136-09-01
"1582";10;2136;19342,8789062;4,4417629;0,4813903;1,0269623;0,1664276;0,1047065;2136-10-01
"1583";11;2136;19346,578125;4,4417806;0,4813925;1,0269687;0,1664285;0,104708;2136-11-01
"1584";12;2136;19350,2773438;4,4417982;0,4813946;1,0269741;0,1664292;0,1047094;2136-12-01
"1585";1;2137;19353,8632812;4,4418154;0,4813966;1,0269791;0,1664299;0,1047108;2137-01-01
"1586";2;2137;19357,4492188;4,4418316;0,4813985;1,0269839;0,1664307;0,1047121;2137-02-01
"1587";3;2137;19393,3125;4,4434681;0,4815916;1,0274034;0,1664986;0,1047852;2137-03-01
"1588";4;2137;19479,3789062;4,4529114;0,482718;1,0298201;0,1668946;0,1049502;2137-04-01
"1589";5;2137;19730,4121094;4,5297589;0,4922134;1,0425755;0,1701271;0,1056698;2137-05-01
"1590";6;2137;19845,1699219;4,5470667;0,4942932;1,0452236;0,1708595;0,106062;2137-06-01
"1591";7;2137;19959,9257812;4,5647459;0,4964187;1,0479345;0,1716077;0,1066318;2137-07-01
"1592";8;2137;20060,3398438;4,5788975;0,4981162;1,050084;0,1722056;0,1069097;2137-08-01
"1593";9;2137;20060,3398438;4,5788975;0,4981162;1,050084;0,1722056;0,1069097;2137-09-01
"1594";10;2137;20060,3398438;4,5788975;0,4981162;1,050084;0,1722056;0,1069097;2137-10-01
"1595";11;2137;20063,9257812;4,5789146;0,4981183;1,0500903;0,1722065;0,1069111;2137-11-01
"1596";12;2137;20067,5117188;4,5789318;0,4981202;1,0500954;0,1722072;0,1069125;2137-12-01
"1597";1;2138;20070,7617188;4,5789466;0,498122;1,0501001;0,1722078;0,1069137;2138-01-01
"1598";2;2138;20074,0117188;4,5789623;0,4981238;1,0501045;0,1722085;0,106915;2138-02-01
"1599";3;2138;20106,5117188;4,5804501;0,4982992;1,0504857;0,1722704;0,106981;2138-03-01
"1600";4;2138;20184,5097656;4,5890341;0,4993229;1,0526818;0,1726307;0,1071295;2138-04-01
"1601";5;2138;20412,0078125;4,6588755;0,5079514;1,0642873;0,1755096;0,107774;2138-05-01
"1602";6;2138;20516,0078125;4,6745687;0,5098367;1,0666745;0,1761742;0,1081245;2138-06-01
"1603";7;2138;20620,0078125;4,6905909;0,5117624;1,0691003;0,1768529;0,1086366;2138-07-01
"1604";8;2138;20711,0058594;4,7034068;0,5132992;1,0710354;0,1773949;0,1088846;2138-08-01
"1605";9;2138;20711,0058594;4,7034068;0,5132992;1,0710354;0,1773949;0,1088846;2138-09-01
"1606";10;2138;20711,0058594;4,7034068;0,5132992;1,0710354;0,1773949;0,1088846;2138-10-01
"1607";11;2138;20714,2558594;4,7034225;0,513301;1,071041;0,1773956;0,1088859;2138-11-01
"1608";12;2138;20717,5039062;4,7034378;0,5133029;1,0710456;0,1773963;0,1088872;2138-12-01
"1609";1;2139;20720,5292969;4,7034521;0,5133045;1,0710499;0,1773969;0,1088883;2139-01-01
"1610";2;2139;20723,5546875;4,7034664;0,5133062;1,0710539;0,1773975;0,1088894;2139-02-01
"1611";3;2139;20753,8125;4,7048407;0,5134686;1,0714067;0,1774548;0,1089503;2139-03-01
"1612";4;2139;20826,4335938;4,7127748;0,5144169;1,0734388;0,1777889;0,1090868;2139-04-01
"1613";5;2139;21038,2421875;4,7772508;0,5223957;1,0838251;0,1804089;0,1096758;2139-05-01
"1614";6;2139;21135,0683594;4,7917209;0,5241376;1,0860195;0,1810235;0,1099957;2139-06-01
"1615";7;2139;21231,8945312;4,8065333;0,5259218;1,0882677;0,1816528;0,1104661;2139-07-01
"1616";8;2139;21316,6191406;4,8183761;0,5273449;1,0900536;0,1821552;0,1106935;2139-08-01
"1617";9;2139;21316,6191406;4,8183761;0,5273449;1,0900536;0,1821552;0,1106935;2139-09-01
"1618";10;2139;21316,6191406;4,8183761;0,5273449;1,0900536;0,1821552;0,1106935;2139-10-01
"1619";11;2139;21319,6445312;4,8183908;0,5273466;1,0900587;0,1821558;0,1106947;2139-11-01
"1620";12;2139;21322,6679688;4,8184047;0,5273483;1,090063;0,1821564;0,1106959;2139-12-01
"1621";1;2140;21325,4707031;4,8184175;0,5273497;1,0900668;0,182157;0,1106969;2140-01-01
"1622";2;2140;21328,2734375;4,8184304;0,5273512;1,0900706;0,1821575;0,110698;2140-02-01
"1623";3;2140;21356,2910156;4,8196931;0,5275009;1,090395;0,1822104;0,1107538;2140-03-01
"1624";4;2140;21423,5332031;4,826983;0,5283746;1,0922645;0,1825184;0,110879;2140-04-01
"1625";5;2140;21619,6503906;4,8864126;0,5357462;1,1014665;0,1848804;0,1114188;2140-05-01
"1626";6;2140;21709,3046875;4,8997679;0,5373582;1,1034919;0,1854498;0,1117127;2140-06-01
"1627";7;2140;21798,9570312;4,9134026;0,5390047;1,1055689;0,1860311;0,1121446;2140-07-01
"1628";8;2140;21877,4042969;4,9242945;0,5403171;1,1072172;0,1864947;0,1123528;2140-08-01
"1629";9;2140;21877,4042969;4,9242945;0,5403171;1,1072172;0,1864947;0,1123528;2140-09-01
"1630";10;2140;21877,4042969;4,9242945;0,5403171;1,1072172;0,1864947;0,1123528;2140-10-01
"1631";11;2140;21880,2070312;4,9243078;0,5403186;1,107222;0,1864953;0,1123539;2140-11-01
"1632";12;2140;21883,0097656;4,9243212;0,5403201;1,1072259;0,1864959;0,112355;2140-12-01
"1633";1;2141;21885,7011719;4,9243336;0,5403216;1,1072297;0,1864964;0,112356;2141-01-01
"1634";2;2141;21888,390625;4,924346;0,540323;1,1072332;0,1864969;0,112357;2141-02-01
"1635";3;2141;21915,2890625;4,9255447;0,5404658;1,1075425;0,1865474;0,1124102;2141-03-01
"1636";4;2141;21979,8398438;4,9324689;0,5412996;1,1093246;0,1868415;0,1125292;2141-04-01
"1637";5;2141;22168,1132812;4,9889922;0,5483381;1,1180971;0,1890865;0,1130415;2141-05-01
"1638";6;2141;22254,1816406;5,0016508;0,5498728;1,1200167;0,1896286;0,1133196;2141-06-01
"1639";7;2141;22340,2519531;5,0145674;0,5514396;1,1219763;0,190182;0,1137294;2141-07-01
"1640";8;2141;22415,5625;5,0248785;0,5526875;1,1235369;0,190623;0,1139263;2141-08-01
"1641";9;2141;22415,5625;5,0248785;0,5526875;1,1235369;0,190623;0,1139263;2141-09-01
"1642";10;2141;22415,5625;5,0248785;0,5526875;1,1235369;0,190623;0,1139263;2141-10-01
"1643";11;2141;22418,2519531;5,0248909;0,552689;1,1235415;0,1906236;0,1139273;2141-11-01
"1644";12;2141;22420,9414062;5,0249033;0,5526905;1,1235452;0,1906241;0,1139283;2141-12-01
"1645";1;2142;22423,296875;5,0249143;0,5526917;1,1235485;0,1906246;0,1139292;2142-01-01
"1646";2;2142;22425,6484375;5,0249243;0,5526929;1,1235515;0,1906251;0,1139301;2142-02-01
"1647";3;2142;22449,1835938;5,0259657;0,5528175;1,1238209;0,1906691;0,1139764;2142-03-01
"1648";4;2142;22505,6660156;5,0319791;0,5535439;1,1253725;0,1909255;0,1140799;2142-04-01
"1649";5;2142;22670,4082031;5,081028;0,5596672;1,1327699;0,1928671;0,1145235;2142-05-01
"1650";6;2142;22745,71875;5,092;0,5610015;1,1344326;0,193339;0,1147641;2142-06-01
"1651";7;2142;22821,0273438;5,1032276;0,5623676;1,1361437;0,1938219;0,1151201;2142-07-01
"1652";8;2142;22886,9238281;5,1121883;0,5634555;1,1375014;0,1942068;0,1152912;2142-08-01
"1653";9;2142;22886,9238281;5,1121883;0,5634555;1,1375014;0,1942068;0,1152912;2142-09-01
"1654";10;2142;22886,9238281;5,1121883;0,5634555;1,1375014;0,1942068;0,1152912;2142-10-01
"1655";11;2142;22889,2773438;5,1121993;0,5634568;1,1375053;0,1942073;0,1152921;2142-11-01
"1656";12;2142;22891,6308594;5,1122098;0,5634581;1,1375085;0,1942078;0,115293;2142-12-01
"1657";1;2143;22893,8710938;5,1122203;0,5634593;1,1375115;0,1942082;0,1152938;2143-01-01
"1658";2;2143;22896,1132812;5,1122303;0,5634605;1,1375144;0,1942087;0,1152947;2143-02-01
"1659";3;2143;22918,5273438;5,1132169;0,5635787;1,1377697;0,1942505;0,1153385;2143-03-01
"1660";4;2143;22972,3203125;5,1189141;0,5642687;1,1392424;0,1944942;0,1154365;2143-04-01
"1661";5;2143;23129,2148438;5,1655211;0,5701001;1,1460087;0,1963095;0,1158563;2143-05-01
"1662";6;2143;23200,9375;5,1759634;0,5713732;1,1475923;0,1967599;0,1160845;2143-06-01
"1663";7;2143;23272,6601562;5,1866217;0,5726732;1,149224;0,1972196;0,1164219;2143-07-01
"1664";8;2143;23335,4199219;5,1951241;0,573708;1,1505175;0,1975858;0,1165839;2143-08-01
"1665";9;2143;23335,4199219;5,1951241;0,573708;1,1505175;0,1975858;0,1165839;2143-09-01
"1666";10;2143;23335,4199219;5,1951241;0,573708;1,1505175;0,1975858;0,1165839;2143-10-01
"1667";11;2143;23337,6601562;5,1951342;0,5737092;1,1505212;0,1975863;0,1165848;2143-11-01
"1668";12;2143;23339,9023438;5,1951442;0,5737104;1,1505243;0,1975867;0,1165857;2143-12-01
"1669";1;2144;23342,03125;5,1951532;0,5737115;1,1505271;0,1975872;0,1165865;2144-01-01
"1670";2;2144;23344,1601562;5,1951637;0,5737127;1,1505299;0,1975876;0,1165872;2144-02-01
"1671";3;2144;23365,453125;5,1960988;0,573825;1,1507725;0,1976273;0,1166288;2144-03-01
"1672";4;2144;23416,5585938;5,2015023;0,5744807;1,1521713;0,197859;0,1167217;2144-04-01
"1673";5;2144;23565,6074219;5,245719;0,5800238;1,1585757;0,1995591;0,1171191;2144-05-01
"1674";6;2144;23633,7460938;5,2556014;0,5812311;1,1600716;0,1999864;0,1173348;2144-06-01
"1675";7;2144;23701,8828125;5,2656851;0,5824635;1,1616066;0,2004224;0,1176541;2144-07-01
"1676";8;2144;23761,5019531;5,2737255;0,5834441;1,1628278;0,2007695;0,1178072;2144-08-01
"1677";9;2144;23761,5019531;5,2737255;0,5834441;1,1628278;0,2007695;0,1178072;2144-09-01
"1678";10;2144;23761,5019531;5,2737255;0,5834441;1,1628278;0,2007695;0,1178072;2144-10-01
"1679";11;2144;23763,6308594;5,273736;0,5834453;1,1628314;0,20077;0,1178081;2144-11-01
"1680";12;2144;23765,7597656;5,2737455;0,5834464;1,1628344;0,2007705;0,1178089;2144-12-01
"1681";1;2145;23767,7753906;5,2737546;0,5834475;1,162837;0,2007708;0,1178096;2145-01-01
"1682";2;2145;23769,7929688;5,2737641;0,5834486;1,1628397;0,2007712;0,1178104;2145-02-01
"1683";3;2145;23789,9648438;5,2746477;0,5835549;1,1630689;0,2008089;0,1178496;2145-03-01
"1684";4;2145;23838,3789062;5,279758;0,5841752;1,1643633;0,2010282;0,1179371;2145-04-01
"1685";5;2145;23979,5859375;5,3215032;0,5894094;1,1702905;0,2026365;0,11831;2145-05-01
"1686";6;2145;24044,1367188;5,3308282;0,5905491;1,1716971;0,20304;0,1185121;2145-06-01
"1687";7;2145;24108,6875;5,3403702;0,5917157;1,1731519;0,2034529;0,1188129;2145-07-01
"1688";8;2145;24165,1679688;5,3479791;0,592644;1,1743058;0,2037817;0,118957;2145-08-01
"1689";9;2145;24165,1679688;5,3479791;0,592644;1,1743058;0,2037817;0,118957;2145-09-01
"1690";10;2145;24165,1679688;5,3479791;0,592644;1,1743058;0,2037817;0,118957;2145-10-01
"1691";11;2145;24167,1855469;5,3479881;0,5926452;1,1743153;0,2037822;0,1189578;2145-11-01
"1692";12;2145;24169,2011719;5,3479972;0,5926462;1,1743222;0,2037826;0,1189586;2145-12-01
"1693";1;2146;24171,1054688;5,3480058;0,5926473;1,1743295;0,2037829;0,1189593;2146-01-01
"1694";2;2146;24173,0097656;5,3480144;0,5926482;1,1743338;0,2037833;0,11896;2146-02-01
"1695";3;2146;24192,0625;5,3488464;0,5927486;1,1744853;0,2038189;0,118997;2146-03-01
"1696";4;2146;24237,7851562;5,3536148;0,5933296;1,1751968;0,2040244;0,1190788;2146-04-01
"1697";5;2146;24371,1484375;5,3927064;0,5982454;1,180752;0,2055191;0,1194283;2146-05-01
"1698";6;2146;24432,1113281;5,4014497;0,5993176;1,1820706;0,2058988;0,1196181;2146-06-01
"1699";7;2146;24493,0761719;5,4103718;0,6004122;1,1834335;0,2062864;0,1198997;2146-07-01
"1700";8;2146;24546,421875;5,4174829;0,6012827;1,1845137;0,2065949;0,1200347;2146-08-01
"1701";9;2146;24546,421875;5,4174829;0,6012827;1,1845137;0,2065949;0,1200347;2146-09-01
"1702";10;2146;24546,421875;5,4174829;0,6012827;1,1845137;0,2065949;0,1200347;2146-10-01
"1703";11;2146;24548,3242188;5,417491;0,6012837;1,1845223;0,2065953;0,1200355;2146-11-01
"1704";12;2146;24550,2304688;5,4175;0,6012847;1,1845281;0,2065957;0,1200362;2146-12-01
"1705";1;2147;24552,1328125;5,4175086;0,6012858;1,1845348;0,206596;0,1200369;2147-01-01
"1706";2;2147;24554,0390625;5,4175167;0,6012866;1,1845386;0,2065964;0,1200376;2147-02-01
"1707";3;2147;24573,0898438;5,4183464;0,6013869;1,1846877;0,2066319;0,1200745;2147-03-01
"1708";4;2147;24618,8125;5,4231033;0,6019669;1,1853939;0,2068371;0,1201559;2147-04-01
"1709";5;2147;24752,1757812;5,4621053;0,6068744;1,1909282;0,2082852;0,1205027;2147-05-01
"1710";6;2147;24813,140625;5,4708257;0,6079445;1,1922407;0,2086644;0,1206913;2147-06-01
"1711";7;2147;24874,1035156;5,4797244;0,6090371;1,1935995;0,2090514;0,1209715;2147-07-01
"1712";8;2147;24927,4492188;5,486815;0,6099057;1,1946762;0,2093593;0,1211058;2147-08-01
"1713";9;2147;24927,4492188;5,486815;0,6099057;1,1946762;0,2093593;0,1211058;2147-09-01
"1714";10;2147;24927,4492188;5,486815;0,6099057;1,1946762;0,2093593;0,1211058;2147-10-01
"1715";11;2147;24929,3535156;5,4868236;0,6099067;1,1946847;0,2093597;0,1211065;2147-11-01
"1716";12;2147;24931,2578125;5,4868317;0,6099077;1,1946902;0,2093601;0,1211072;2147-12-01
"1717";1;2148;24932,9394531;5,4868398;0,6099086;1,1946961;0,2093604;0,1211078;2148-01-01
"1718";2;2148;24934,6210938;5,4868474;0,6099095;1,1946993;0,2093607;0,1211084;2148-02-01
"1719";3;2148;24951,4296875;5,4875689;0,6099971;1,1948271;0,2093918;0,1211407;2148-03-01
"1720";4;2148;24991,7753906;5,4917021;0,610504;1,1954414;0,2095713;0,1212121;2148-04-01
"1721";5;2148;25109,4453125;5,5256538;0,6147971;1,2002726;0,2108555;0,1215167;2148-05-01
"1722";6;2148;25163,2382812;5,5332193;0,6157306;1,201414;0,2111864;0,1216816;2148-06-01
"1723";7;2148;25217,0292969;5,5409374;0,6166832;1,2025923;0,2115241;0,1219266;2148-07-01
"1724";8;2148;25264,0976562;5,5470829;0,6174405;1,2035284;0,2117926;0,1220441;2148-08-01
"1725";9;2148;25264,0976562;5,5470829;0,6174405;1,2035284;0,2117926;0,1220441;2148-09-01
"1726";10;2148;25264,0976562;5,5470829;0,6174405;1,2035284;0,2117926;0,1220441;2148-10-01
"1727";11;2148;25265,7792969;5,5470896;0,6174414;1,2035356;0,211793;0,1220447;2148-11-01
"1728";12;2148;25267,4609375;5,5470972;0,6174422;1,2035401;0,2117933;0,1220453;2148-12-01
"1729";1;2149;25269,03125;5,5471039;0,617443;1,2035451;0,2117936;0,1220459;2149-01-01
"1730";2;2149;25270,6015625;5,547111;0,6174439;1,2035481;0,2117939;0,1220465;2149-02-01
"1731";3;2149;25286,2890625;5,5477729;0,6175247;1,2036645;0,2118227;0,1220764;2149-03-01
"1732";4;2149;25323,9433594;5,5515671;0,6179932;1,2042295;0,2119885;0,1221426;2149-04-01
"1733";5;2149;25433,7695312;5,5827351;0,6219558;1,2086798;0,2131797;0,1224242;2149-05-01
"1734";6;2149;25483,9765625;5,5896683;0,6228167;1,209729;0,213485;0,1225766;2149-06-01
"1735";7;2149;25534,1835938;5,5967603;0,6236979;1,2108189;0,2137973;0,1228036;2149-07-01
"1736";8;2149;25578,1152344;5,6024075;0,6243981;1,2116826;0,2140458;0,1229129;2149-08-01
"1737";9;2149;25578,1152344;5,6024075;0,6243981;1,2116826;0,2140458;0,1229129;2149-09-01
"1738";10;2149;25578,1152344;5,6024075;0,6243981;1,2116826;0,2140458;0,1229129;2149-10-01
"1739";11;2149;25579,6855469;5,6024146;0,624399;1,2116882;0,2140461;0,1229135;2149-11-01
"1740";12;2149;25581,2539062;5,6024208;0,6243998;1,2116922;0,2140464;0,1229141;2149-12-01
"1741";1;2150;25582,9375;5,602428;0,6244007;1,2116969;0,2140467;0,1229147;2150-01-01
"1742";2;2150;25584,6191406;5,6024356;0,6244016;1,2117;0,2140471;0,1229153;2150-02-01
"1743";3;2150;25601,4277344;5,6031413;0,6244881;1,2118217;0,2140778;0,1229472;2150-03-01
"1744";4;2150;25641,7734375;5,6071916;0,6249881;1,2124218;0,2142548;0,1230175;2150-04-01
"1745";5;2150;25759,4433594;5,6405306;0,6292272;1,2171768;0,2155135;0,1233169;2150-05-01
"1746";6;2150;25813,234375;5,6479602;0,6301501;1,2183006;0,2158407;0,1234795;2150-06-01
"1747";7;2150;25867,0273438;5,6555424;0,6310924;1,2194706;0,2161747;0,1237212;2150-07-01
"1748";8;2150;25914,09375;5,6615767;0,6318408;1,2203962;0,2164402;0,1238375;2150-08-01
"1749";9;2150;25914,09375;5,6615767;0,6318408;1,2203962;0,2164402;0,1238375;2150-09-01
"1750";10;2150;25914,09375;5,6615767;0,6318408;1,2203962;0,2164402;0,1238375;2150-10-01
"1751";11;2150;25915,7773438;5,6615839;0,6318415;1,2204021;0,2164405;0,1238381;2150-11-01
"1752";12;2150;25917,4589844;5,661592;0,6318425;1,2204061;0,2164409;0,1238387;2150-12-01
"1753";1;2151;25918,9160156;5,6615982;0,6318432;1,2204099;0,2164411;0,1238392;2151-01-01
"1754";2;2151;25920,3730469;5,6616044;0,631844;1,2204124;0,2164414;0,1238398;2151-02-01
"1755";3;2151;25934,9414062;5,6622152;0,6319187;1,2205156;0,216468;0,1238674;2151-03-01
"1756";4;2151;25969,90625;5,6657128;0,632351;1,221032;0,2166211;0,1239281;2151-04-01
"1757";5;2151;26071,890625;5,6945124;0,6360165;1,2251379;0,2176974;0,1241865;2151-05-01
"1758";6;2151;26118,5117188;5,7009158;0,6368128;1,2261052;0,2179799;0,1243266;2151-06-01
"1759";7;2151;26165,1328125;5,7074475;0,6376253;1,2271091;0,218268;0,1245349;2151-07-01
"1760";8;2151;26205,9257812;5,7126451;0,6382706;1,2279056;0,2184971;0,124635;2151-08-01
"1761";9;2151;26205,9257812;5,7126451;0,6382706;1,2279056;0,2184971;0,124635;2151-09-01
"1762";10;2151;26205,9257812;5,7126451;0,6382706;1,2279056;0,2184971;0,124635;2151-10-01
"1763";11;2151;26207,3828125;5,7126513;0,6382713;1,2279103;0,2184974;0,1246355;2151-11-01
"1764";12;2151;26208,8398438;5,712657;0,638272;1,2279134;0,2184977;0,1246361;2151-12-01
"1765";1;2152;26210,296875;5,7126632;0,6382729;1,2279168;0,218498;0,1246366;2152-01-01
"1766";2;2152;26211,7558594;5,7126694;0,6382736;1,2279192;0,2184982;0,1246371;2152-02-01
"1767";3;2152;26226,3242188;5,713273;0,6383479;1,2280202;0,2185246;0,1246645;2152-03-01
"1768";4;2152;26261,2890625;5,7167339;0,6387769;1,2285302;0,2186767;0,1247248;2152-04-01
"1769";5;2152;26363,2714844;5,7452059;0,6424096;1,2325909;0,219744;0,1249807;2152-05-01
"1770";6;2152;26409,8925781;5,7515297;0,6431982;1,2335458;0,2200238;0,1251193;2152-06-01
"1771";7;2152;26456,5136719;5,7579975;0,6440053;1,2345445;0,22031;0,1253259;2152-07-01
"1772";8;2152;26497,3066406;5,7631435;0,6446461;1,2353345;0,2205375;0,1254255;2152-08-01
"1773";9;2152;26497,3066406;5,7631435;0,6446461;1,2353345;0,2205375;0,1254255;2152-09-01
"1774";10;2152;26497,3066406;5,7631435;0,6446461;1,2353345;0,2205375;0,1254255;2152-10-01
"1775";11;2152;26498,765625;5,7631502;0,644647;1,2353384;0,2205378;0,1254261;2152-11-01
"1776";12;2152;26500,2226562;5,7631569;0,6446478;1,2353414;0,2205381;0,1254266;2152-12-01
"1777";1;2153;26501,6796875;5,7631621;0,6446486;1,2353444;0,2205384;0,1254271;2153-01-01
"1778";2;2153;26503,1367188;5,7631688;0,6446493;1,2353466;0,2205387;0,1254276;2153-02-01
"1779";3;2153;26517,7050781;5,763773;0,6447235;1,2354456;0,2205651;0,1254549;2153-03-01
"1780";4;2153;26552,671875;5,7672358;0,6451525;1,2359536;0,220717;0,1255149;2153-04-01
"1781";5;2153;26654,6523438;5,7957759;0,6487904;1,2400177;0,2217735;0,1257695;2153-05-01
"1782";6;2153;26701,2734375;5,8021283;0,649582;1,2409754;0,2220544;0,1259078;2153-06-01
"1783";7;2153;26747,8945312;5,8086104;0,65039;1,2419779;0,2223409;0,126113;2153-07-01
"1784";8;2153;26788,6894531;5,8137665;0,6510314;1,2427702;0,2225686;0,1262122;2153-08-01
"1785";9;2153;26788,6894531;5,8137665;0,6510314;1,2427702;0,2225686;0,1262122;2153-09-01
"1786";10;2153;26788,6894531;5,8137665;0,6510314;1,2427702;0,2225686;0,1262122;2153-10-01
"1787";11;2153;26790,1464844;5,8137722;0,6510321;1,2427739;0,2225689;0,1262127;2153-11-01
"1788";12;2153;26791,6035156;5,8137784;0,6510329;1,2427766;0,2225692;0,1262133;2153-12-01
"1789";1;2154;26792,9492188;5,8137846;0,6510336;1,2427794;0,2225695;0,1262137;2154-01-01
"1790";2;2154;26794,2949219;5,8137894;0,6510344;1,2427813;0,2225697;0,1262142;2154-02-01
"1791";3;2154;26807,7421875;5,8143406;0,6511022;1,2428705;0,2225939;0,1262393;2154-03-01
"1792";4;2154;26840,0175781;5,8174939;0,651495;1,2433329;0,222733;0,1262944;2154-04-01
"1793";5;2154;26934,15625;5,8435187;0,6548268;1,247048;0,2236977;0,1265282;2154-05-01
"1794";6;2154;26977,1894531;5,8492942;0,6555499;1,24792;0,2239543;0,1266549;2154-06-01
"1795";7;2154;27020,2246094;5,8551836;0,6562878;1,24883;0,224216;0,1268429;2154-07-01
"1796";8;2154;27057,8789062;5,8598676;0,6568733;1,2495512;0,2244239;0,1269339;2154-08-01
"1797";9;2154;27,0575314;0,0058598;0,0006569;0,0012495;0,0002244;0,0001269;2154-09-01
"1798";10;2154;27,0575314;0,0058598;0,0006569;0,0012495;0,0002244;0,0001269;2154-10-01
"1799";11;2154;28,4023476;0,0070032;0,0007677;0,0026842;0,000266;0,0001963;2154-11-01
"1800";12;2154;29,7471638;0,0086515;0,0009662;0,0041188;0,0003448;0,0003368;2154-12-01
"1801";1;2155;29,7471638;0,0086515;0,0009662;0,0041188;0,0003448;0,0003368;2155-01-01
"1802";2;2155;29,7471638;0,0086515;0,0009662;0,0041188;0,0003448;0,0003368;2155-02-01
"1803";3;2155;29,7471638;0,0086515;0,0009662;0,0041188;0,0003448;0,0003368;2155-03-01
"1804";4;2155;29,7471638;0,0086515;0,0009662;0,0041188;0,0003448;0,0003368;2155-04-01
"1805";5;2155;29,7471638;0,0086515;0,0009662;0,0041188;0,0003448;0,0003368;2155-05-01
"1806";6;2155;29,7471638;0,0086515;0,0009662;0,0041188;0,0003448;0,0003368;2155-06-01
"1807";7;2155;29,7471638;0,0086515;0,0009662;0,0041188;0,0003448;0,0003368;2155-07-01
"1808";8;2155;29,7471638;0,0086515;0,0009662;0,0041188;0,0003448;0,0003368;2155-08-01
