"";"Month";"Year";"Dry weight";"N";"Ca";"Mg";"K";"S";"P";"Date"
"2877";9;2244;1231,3171387;0,2609865;0,5021484;0,0497177;0,3369102;0,0306303;0,0370549;2244-09-01
"2878";10;2244;1231,3171387;0,2609865;0,5021484;0,0497177;0,3369102;0,0306303;0,0370549;2244-10-01
"2879";11;2244;1231,9627686;0,2609982;0,5022146;0,0497212;0,337139;0,030632;0,0370609;2244-11-01
"2880";12;2244;1232,6862793;0,2610126;0,5022957;0,0497254;0,3373864;0,030634;0,0370677;2244-12-01
"2881";1;2245;1232,7999268;0,2610129;0,502297;0,0497255;0,3374878;0,030634;0,0370679;2245-01-01
"2882";2;2245;1232,9136963;0,2610131;0,5022982;0,0497255;0,3375892;0,0306341;0,0370682;2245-02-01
"2883";3;2245;1236,2061768;0,2610476;0,5024894;0,0497357;0,3391194;0,0306385;0,0370938;2245-03-01
"2884";4;2245;1245,5152588;0,2612712;0,5036592;0,0498006;0,3431289;0,0306675;0,0371703;2245-04-01
"2885";5;2245;1382,4257812;0,2675655;0,5344529;0,051589;0,3811091;0,031627;0,0385663;2245-05-01
"2886";6;2245;1432,3457031;0,2694486;0,54417;0,0521321;0,3954377;0,0319124;0,0390691;2245-06-01
"2887";7;2245;1502,2047119;0,272989;0,5609666;0,0531292;0,4145414;0,0324525;0,039785;2245-07-01
"2888";8;2245;1592,1633301;0,279447;0,5877717;0,0548747;0,438162;0,0334304;0,0407195;2245-08-01
"2889";9;2245;1592,1633301;0,279447;0,5877717;0,0548747;0,438162;0,0334304;0,0407195;2245-09-01
"2890";10;2245;1592,1633301;0,279447;0,5877717;0,0548747;0,438162;0,0334304;0,0407195;2245-10-01
"2891";11;2245;1592,6303711;0,2794535;0,5878085;0,0548767;0,4383481;0,0334313;0,0407235;2245-11-01
"2892";12;2245;1593,1324463;0,2794609;0,5878506;0,0548789;0,4385425;0,0334323;0,0407279;2245-12-01
"2893";1;2246;1593,2456055;0,2794611;0,5878518;0,0548789;0,4386438;0,0334324;0,0407282;2246-01-01
"2894";2;2246;1593,3588867;0,2794614;0,587853;0,054879;0,438745;0,0334324;0,0407284;2246-02-01
"2895";3;2246;1596,6038818;0,279495;0,5880391;0,0548889;0,4402639;0,0334367;0,0407535;2246-03-01
"2896";4;2246;1605,7663574;0,2797122;0,5891759;0,0549519;0,4442382;0,0334649;0,0408284;2246-04-01
"2897";5;2246;1739,8288574;0,2857623;0,6189387;0,0566737;0,4652191;0,0343868;0,042194;2246-05-01
"2898";6;2246;1788,116333;0,2875323;0,6281335;0,057185;0,475641;0,0346546;0,0426794;2246-06-01
"2899";7;2246;1854,8410645;0,2907786;0,6437402;0,0581028;0,493994;0,0351498;0,0433618;2246-07-01
"2900";8;2246;1938,534668;0,2964052;0,6677579;0,0596373;0,5161143;0,0360042;0,0442293;2246-08-01
"2901";9;2246;1938,534668;0,2964052;0,6677579;0,0596373;0,5161143;0,0360042;0,0442293;2246-09-01
"2902";10;2246;1938,534668;0,2964052;0,6677579;0,0596373;0,5161143;0,0360042;0,0442293;2246-10-01
"2903";11;2246;1938,9337158;0,2964101;0,6677853;0,0596388;0,516284;0,0360048;0,0442327;2246-11-01
"2904";12;2246;1939,3560791;0,2964155;0,667816;0,0596404;0,5164593;0,0360055;0,0442362;2246-12-01
"2905";1;2247;1939,4688721;0,2964157;0,6678171;0,0596405;0,5165606;0,0360056;0,0442365;2247-01-01
"2906";2;2247;1939,5819092;0,296416;0,6678183;0,0596405;0,5166328;0,0360056;0,0442367;2247-02-01
"2907";3;2247;1942,7954102;0,296449;0,6680007;0,0596502;0,5170406;0,0360098;0,0442615;2247-03-01
"2908";4;2247;1951,8604736;0,296662;0,6691158;0,0597121;0,5181831;0,0360374;0,0443353;2247-04-01
"2909";5;2247;2084,036377;0,302553;0,6982018;0,0613903;0,533075;0,0369349;0,0456808;2247-05-01
"2910";6;2247;2131,2641602;0,3042512;0,7070625;0,0618815;0,5431567;0,0371916;0,0461548;2247-06-01
"2911";7;2247;2195,9899902;0,3073166;0,7219244;0,0627502;0,5610312;0,0376591;0,0468158;2247-07-01
"2912";8;2247;2275,8352051;0,3124602;0,7442683;0,0641608;0,5822298;0,0384412;0,0476423;2247-08-01
"2913";9;2247;2275,8352051;0,3124602;0,7442683;0,0641608;0,5822298;0,0384412;0,0476423;2247-09-01
"2914";10;2247;2275,8352051;0,3124602;0,7442683;0,0641608;0,5822298;0,0384412;0,0476423;2247-10-01
"2915";11;2247;2276,1992188;0,3124644;0,7442915;0,064162;0,5823911;0,0384417;0,0476452;2247-11-01
"2916";12;2247;2276,5812988;0,3124689;0,7443169;0,0641633;0,5825568;0,0384423;0,0476483;2247-12-01
"2917";1;2248;2277,1513672;0,3124701;0,744323;0,0641637;0,5827152;0,0384425;0,0476496;2248-01-01
"2918";2;2248;2277,7224121;0,3124713;0,744329;0,064164;0,5827357;0,0384426;0,0476509;2248-02-01
"2919";3;2248;2294,3818359;0,3126478;0,7453075;0,064216;0,5832498;0,0384652;0,0477811;2248-03-01
"2920";4;2248;2341,5373535;0,3137923;0,7512946;0,0645481;0,5847899;0,0386143;0,04817;2248-04-01
"2921";5;2248;3037,9672852;0,3463004;0,9096031;0,0737728;0,6091487;0,0435708;0,055277;2248-05-01
"2922";6;2248;3262,8408203;0,3540535;0,9504284;0,0760208;0,6202497;0,0447403;0,0575269;2248-06-01
"2923";7;2248;3565,7133789;0,3675821;1,0171808;0,0798741;0,6398163;0,0468014;0,0606102;2248-07-01
"2924";8;2248;3926,7001953;0,3888164;1,1127535;0,0857614;0,6687579;0,0500374;0,0643337;2248-08-01
"2925";9;2248;3926,7001953;0,3888164;1,1127535;0,0857614;0,6687579;0,0500374;0,0643337;2248-09-01
"2926";10;2248;3926,7001953;0,3888164;1,1127535;0,0857614;0,6687579;0,0500374;0,0643337;2248-10-01
"2927";11;2248;3928,2304688;0,3888315;1,1128366;0,0857658;0,669396;0,0500393;0,0643453;2248-11-01
"2928";12;2248;3929,8171387;0,3888476;1,1129256;0,0857705;0,6699039;0,0500413;0,0643575;2248-12-01
"2929";1;2249;3931,3388672;0,3888511;1,1129416;0,0857715;0,6699768;0,0500417;0,0643597;2249-01-01
"2930";2;2249;3932,8613281;0,3888547;1,1129581;0,0857725;0,6700131;0,0500421;0,064362;2249-02-01
"2931";3;2249;3963,9760742;0,3892897;1,1150652;0,0858957;0,6708254;0,0500906;0,0645864;2249-03-01
"2932";4;2249;4048,8684082;0,3920133;1,1275183;0,0866562;0,6733308;0,0503984;0,065255;2249-04-01
"2933";5;2249;4934,7260742;0,4428041;1,3456377;0,1004757;0,7019839;0,0571393;0,0753148;2249-05-01
"2934";6;2249;5250,2421875;0,4550667;1,4033641;0,1039008;0,7140099;0,0587446;0,0787771;2249-06-01
"2935";7;2249;5647,5693359;0,4737287;1,4880764;0,1090569;0,7325222;0,0612376;0,0832788;2249-07-01
"2936";8;2249;6051,1806641;0,5068975;1,5865335;0,1152574;0,7539701;0,0643008;0,0862477;2249-08-01
"2937";9;2249;6051,1806641;0,5068975;1,5865335;0,1152574;0,7539701;0,0643008;0,0862477;2249-09-01
"2938";10;2249;6051,1806641;0,5068975;1,5865335;0,1152574;0,7539701;0,0643008;0,0862477;2249-10-01
"2939";11;2249;6053,4335938;0,5069175;1,5866288;0,115263;0,7545776;0,0643029;0,0862593;2249-11-01
"2940";12;2249;6055,7119141;0,5069381;1,5867267;0,1152689;0,7549656;0,0643051;0,0862711;2249-12-01
"2941";1;2250;6058,8027344;0,5069443;1,5867527;0,1152705;0,7550586;0,0643057;0,086274;2250-01-01
"2942";2;2250;6061,8935547;0,5069504;1,5867786;0,1152722;0,7551019;0,0643062;0,0862769;2250-02-01
"2943";3;2250;6108,6665039;0,5076415;1,5897185;0,1154604;0,7560301;0,0643739;0,086567;2250-03-01
"2944";4;2250;6230,6308594;0,5118347;1,6067522;0,1165884;0,7590041;0,0647874;0,0874229;2250-04-01
"2945";5;2250;6780,2773438;0,5515288;1,7649323;0,12792;0,7791122;0,0693164;0,0913351;2250-05-01
"2946";6;2250;6999,5292969;0,5659986;1,8070458;0,1307501;0,7868715;0,0704088;0,0927665;2250-06-01
"2947";7;2250;7346,2021484;0,5950999;1,8699729;0,1348481;0,7981296;0,0721021;0,0948362;2250-07-01
"2948";8;2250;7530,53125;0,6068977;1,9121611;0,1377589;0,8058481;0,0732237;0,0963216;2250-08-01
"2949";9;2250;7530,53125;0,6068977;1,9121611;0,1377589;0,8058481;0,0732237;0,0963216;2250-09-01
"2950";10;2250;7530,53125;0,6068977;1,9121611;0,1377589;0,8058481;0,0732237;0,0963216;2250-10-01
"2951";11;2250;7533,8457031;0,6069119;1,9122207;0,1377628;0,8061384;0,073225;0,0963282;2250-11-01
"2952";12;2250;7537,1630859;0,6069263;1,912281;0,1377667;0,8063132;0,0732263;0,0963348;2250-12-01
"2953";1;2251;7541,6918945;0,6069337;1,9123102;0,1377687;0,8064014;0,073227;0,096338;2251-01-01
"2954";2;2251;7546,2207031;0,6069411;1,9123397;0,1377707;0,806444;0,0732276;0,0963412;2251-02-01
"2955";3;2251;7605,6416016;0,6077511;1,915518;0,1379854;0,8073728;0,0733012;0,0966611;2251-03-01
"2956";4;2251;7756,6132812;0,6121199;1,9338373;0,1392569;0,8103562;0,073743;0,097599;2251-04-01
"2957";5;2251;8245,1542969;0,6376251;2,0794401;0,1502634;0,8283971;0,0777048;0,101008;2251-05-01
"2958";6;2251;8477,7675781;0,6505808;2,1191585;0,1530653;0,8351173;0,0787053;0,1023557;2251-06-01
"2959";7;2251;8756,4501953;0,6699716;2,1665459;0,1563765;0,8430796;0,0799217;0,1041086;2251-07-01
"2960";8;2251;8915,1699219;0,6750479;2,1994877;0,1587684;0,8485844;0,0807464;0,1053299;2251-08-01
"2961";9;2251;8915,1699219;0,6750479;2,1994877;0,1587684;0,8485844;0,0807464;0,1053299;2251-09-01
"2962";10;2251;8915,1699219;0,6750479;2,1994877;0,1587684;0,8485844;0,0807464;0,1053299;2251-10-01
"2963";11;2251;8919,8027344;0,6750604;2,1995366;0,1587717;0,8487621;0,0807475;0,1053353;2251-11-01
"2964";12;2251;8924,4355469;0,675073;2,1995859;0,158775;0,8488946;0,0807486;0,1053406;2251-12-01
"2965";1;2252;8930,4042969;0,6750814;2,1996171;0,1587773;0,848979;0,0807493;0,1053441;2252-01-01
"2966";2;2252;8936,3730469;0,67509;2,1996486;0,1587795;0,8490188;0,08075;0,1053475;2252-02-01
"2967";3;2252;9008,7509766;0,6759903;2,2029815;0,1590137;0,8499101;0,0808277;0,1056922;2252-03-01
"2968";4;2252;9189,8017578;0,6807808;2,2221565;0,1603911;0,8528888;0,0812901;0,1066988;2252-04-01
"2969";5;2252;9736,2441406;0,7037125;2,3724098;0,1720101;0,8711171;0,0852806;0,1100349;2252-05-01
"2970";6;2252;9981,6005859;0,7134596;2,4105251;0,1748045;0,8772919;0,0862255;0,1112812;2252-06-01
"2971";7;2252;10272,1435547;0,7306875;2,4546027;0,1780043;0,8844151;0,0873367;0,1130268;2252-07-01
"2972";8;2252;10448,9169922;0,7329395;2,4856834;0,1803219;0,8893238;0,0880982;0,1140708;2252-08-01
"2973";9;2252;10448,9169922;0,7329395;2,4856834;0,1803219;0,8893238;0,0880982;0,1140708;2252-09-01
"2974";10;2252;10448,9169922;0,7329395;2,4856834;0,1803219;0,8893238;0,0880982;0,1140708;2252-10-01
"2975";11;2252;10454,9462891;0,7329516;2,485728;0,1803251;0,8894937;0,0880993;0,1140757;2252-11-01
"2976";12;2252;10460,9765625;0,7329637;2,4857733;0,1803282;0,8895982;0,0881003;0,1140807;2252-12-01
"2977";1;2253;10467,9394531;0,7329724;2,4858041;0,1803305;0,889677;0,088101;0,1140843;2253-01-01
"2978";2;2253;10474,9042969;0,7329811;2,4858351;0,1803327;0,8897125;0,0881017;0,1140878;2253-02-01
"2979";3;2253;10556,0302734;0,7338946;2,4890766;0,1805668;0,890528;0,0881781;0,1144465;2253-03-01
"2980";4;2253;10757,2949219;0,7377863;2,5077305;0,1819388;0,8933508;0,0886307;0,1154915;2253-04-01
"2981";5;2253;11324,4648438;0,7544681;2,6513078;0,1932254;0,9105501;0,0923921;0,1184855;2253-05-01
"2982";6;2253;11586,0351562;0,7625254;2,6868229;0,1958862;0,9160866;0,0932697;0,1196123;2253-06-01
"2983";7;2253;11887,7070312;0,7781298;2,7268682;0,1988625;0,9222227;0,0942744;0,121276;2253-07-01
"2984";8;2253;12088,8525391;0,7799615;2,7557044;0,2010418;0,9265553;0,0949787;0,1221806;2253-08-01
"2985";9;2253;12088,8525391;0,7799615;2,7557044;0,2010418;0,9265553;0,0949787;0,1221806;2253-09-01
"2986";10;2253;12088,8525391;0,7799615;2,7557044;0,2010418;0,9265553;0,0949787;0,1221806;2253-10-01
"2987";11;2253;12095,8583984;0,779973;2,7557454;0,2010447;0,9266948;0,0949797;0,1221853;2253-11-01
"2988";12;2253;12102,8623047;0,7799843;2,7557859;0,2010476;0,9267765;0,0949806;0,12219;2253-12-01
"2989";1;2254;12110,8388672;0,7800097;2,7558365;0,201053;0,9268546;0,0949826;0,1222009;2254-01-01
"2990";2;2254;12118,8173828;0,7800354;2,7558866;0,2010584;0,9268947;0,0949846;0,1222118;2254-02-01
"2991";3;2254;12212,0410156;0,783487;2,7611766;0,2016215;0,9280797;0,0951835;0,1224964;2254-03-01
"2992";4;2254;12412,2451172;0,7869977;2,789844;0,2047557;0,9326286;0,0962674;0,1231019;2254-04-01
"2993";5;2254;13022,4462891;0,8025661;3,0205956;0,2314049;0,9658024;0,1056763;0,1263769;2254-05-01
"2994";6;2254;13307,7734375;0,8109767;3,0764177;0,2375642;0,9748282;0,1078397;0,1280491;2254-06-01
"2995";7;2254;13620,8867188;0,8250229;3,1382406;0,2443601;0,9847676;0,1102622;0,1305667;2254-07-01
"2996";8;2254;13843,390625;0,8268742;3,1848738;0,2495484;0,9921966;0,1120531;0,1318536;2254-08-01
"2997";9;2254;13843,390625;0,8268742;3,1848738;0,2495484;0,9921966;0,1120531;0,1318536;2254-09-01
"2998";10;2254;13843,390625;0,8268742;3,1848738;0,2495484;0,9921966;0,1120531;0,1318536;2254-10-01
"2999";11;2254;13851,4570312;0,826907;3,1849327;0,2495547;0,9923102;0,1120559;0,1318672;2254-11-01
"3000";12;2254;13859,4921875;0,8269368;3,1849909;0,2495608;0,9923906;0,1120583;0,1318798;2254-12-01
"3001";1;2255;13867,7939453;0,8269612;3,1850379;0,2495659;0,9924572;0,1120601;0,1318908;2255-01-01
"3002";2;2255;13876,0986328;0,8269859;3,1850841;0,249571;0,9924911;0,112062;0,1319018;2255-02-01
"3003";3;2255;13971,4921875;0,8303039;3,1899965;0,2501063;0,9935433;0,112251;0,1321525;2255-03-01
"3004";4;2255;14179,5234375;0,8338829;3,2168043;0,2530941;0,9977419;0,1132856;0,1326964;2255-04-01
"3005";5;2255;14808,5390625;0,8489866;3,4346151;0,2785574;1,0289669;0,1222612;0,1354168;2255-05-01
"3006";6;2255;15094,1806641;0,8554911;3,4857149;0,284308;1,0371329;0,1242704;0,1368517;2255-06-01
"3007";7;2255;15405,2910156;0,8673357;3,5411124;0,290517;1,0459683;0,1264698;0,138934;2255-07-01
"3008";8;2255;15635,5488281;0,8689014;3,5832067;0,2952755;1,052603;0,1281111;0,1400252;2255-08-01
"3009";9;2255;15635,5488281;0,8689014;3,5832067;0,2952755;1,052603;0,1281111;0,1400252;2255-09-01
"3010";10;2255;15635,5488281;0,8689014;3,5832067;0,2952755;1,052603;0,1281111;0,1400252;2255-10-01
"3011";11;2255;15643,9238281;0,868932;3,5832601;0,2952813;1,0527104;0,1281136;0,1400384;2255-11-01
"3012";12;2255;15652,2675781;0,8689598;3,5833123;0,295287;1,0527749;0,1281158;0,1400507;2255-12-01
"3013";1;2256;15660,4667969;0,8689828;3,5833547;0,2952918;1,0528326;0,1281176;0,1400618;2256-01-01
"3014";2;2256;15668,6660156;0,8690058;3,5833981;0,2952965;1,0528613;0,1281193;0,140073;2256-02-01
"3015";3;2256;15757,0751953;0,871076;3,5877609;0,2957814;1,0537635;0,1282893;0,1402867;2256-03-01
"3016";4;2256;15960,8349609;0,8742943;3,6122355;0,2985488;1,0575622;0,1292502;0,1407687;2256-04-01
"3017";5;2256;16569,71875;0,8867114;3,8108871;0,3220084;1,0859442;0,1375136;0,1430136;2256-05-01
"3018";6;2256;16848,3027344;0,892437;3,8568003;0,3272429;1,0931784;0,139345;0,1442412;2256-06-01
"3019";7;2256;17149,3066406;0,9028223;3,9060347;0,3328346;1,1008779;0,1413261;0,145983;2256-07-01
"3020";8;2256;17375,5585938;0,9041935;3,9434018;0,3371095;1,1066808;0,142804;0,1469079;2256-08-01
"3021";9;2256;17375,5585938;0,9041935;3,9434018;0,3371095;1,1066808;0,142804;0,1469079;2256-09-01
"3022";10;2256;17375,5585938;0,9041935;3,9434018;0,3371095;1,1066808;0,142804;0,1469079;2256-10-01
"3023";11;2256;17383,8125;0,9042211;3,9434493;0,3371148;1,1067663;0,1428063;0,1469208;2256-11-01
"3024";12;2256;17392,0429688;0,9042463;3,9434958;0,33712;1,1068168;0,1428082;0,146933;2256-12-01
"3025";1;2257;17400,140625;0,904268;3,9435356;0,3371244;1,106866;0,1428098;0,1469443;2257-01-01
"3026";2;2257;17408,2402344;0,9042899;3,9435759;0,3371289;1,1068916;0,1428115;0,1469555;2257-02-01
"3027";3;2257;17496,2460938;0,9064572;3,9476731;0,3375888;1,1077305;0,1429735;0,1471492;2257-03-01
"3028";4;2257;17694,671875;0,9090642;3,9704263;0,3401878;1,11123;0,1438767;0,147585;2257-04-01
"3029";5;2257;18292,4550781;0,9205309;4,155838;0,3622188;1,1376117;0,1516473;0,1495156;2257-05-01
"3030";6;2257;18569,3789062;0,9265142;4,1985393;0,3671252;1,1442536;0,153371;0,1505902;2257-06-01
"3031";7;2257;18863,8164062;0,9360523;4,2439818;0,3723316;1,1512978;0,1552183;0,1521161;2257-07-01
"3032";8;2257;19086,5351562;0,9373116;4,2784243;0,3763049;1,1565892;0,1565951;0,1529377;2257-08-01
"3033";9;2257;19086,5351562;0,9373116;4,2784243;0,3763049;1,1565892;0,1565951;0,1529377;2257-09-01
"3034";10;2257;19086,5351562;0,9373116;4,2784243;0,3763049;1,1565892;0,1565951;0,1529377;2257-10-01
"3035";11;2257;19094,6855469;0,9373373;4,2784681;0,3763097;1,156654;0,1565972;0,1529505;2257-11-01
"3036";12;2257;19102,8125;0,9373611;4,278511;0,3763146;1,1567006;0,156599;0,1529627;2257-12-01
"3037";1;2258;19110,3691406;0,9373809;4,2785468;0,3763186;1,1567415;0,1566005;0,1529741;2258-01-01
"3038";2;2258;19117,921875;0,9374008;4,2785821;0,3763226;1,1567632;0,156602;0,1529855;2258-02-01
"3039";3;2258;19201,7578125;0,9397745;4,2822928;0,3767423;1,1575038;0,1567511;0,1531568;2258-03-01
"3040";4;2258;19388,4863281;0,9426343;4,3027668;0,3790986;1,1606363;0,1575753;0,153534;2258-04-01
"3041";5;2258;19951,7363281;0,954626;4,4707303;0,399163;1,1845634;0,1646437;0,1551752;2258-05-01
"3042";6;2258;20207,0546875;0,9596831;4,5088873;0,4035841;1,190483;0,1662013;0,15608;2258-06-01
"3043";7;2258;20481,78125;0,9685441;4,5494595;0,408267;1,1967744;0,1678707;0,1573933;2258-07-01
"3044";8;2258;20688,6835938;0,9697348;4,580019;0,4118194;1,2014604;0,1691066;0,1581039;2258-08-01
"3045";9;2258;20688,6835938;0,9697348;4,580019;0,4118194;1,2014604;0,1691066;0,1581039;2258-09-01
"3046";10;2258;20688,6835938;0,9697348;4,580019;0,4118194;1,2014604;0,1691066;0,1581039;2258-10-01
"3047";11;2258;20696,2871094;0,9697583;4,5800571;0,4118237;1,2015225;0,1691085;0,1581167;2258-11-01
"3048";12;2258;20703,8671875;0,9697796;4,5800958;0,4118281;1,2015604;0,1691101;0,1581289;2258-12-01
"3049";1;2259;20710,8808594;0,9697977;4,5801282;0,4118317;1,2015969;0,1691114;0,1581403;2259-01-01
"3050";2;2259;20717,8925781;0,9698159;4,5801601;0,4118354;1,2016155;0,1691128;0,1581518;2259-02-01
"3051";3;2259;20792,2304688;0,9713503;4,5834231;0,4122079;1,2022514;0,1692447;0,1582995;2259-03-01
"3052";4;2259;20965,4414062;0,9740615;4,6018438;0,4143402;1,2050521;0,169994;0,158629;2259-04-01
"3053";5;2259;21484,21875;0,984506;4,7527046;0,4324447;1,2264819;0,1761326;0,1600331;2259-05-01
"3054";6;2259;21721,1914062;0,9892465;4,7868419;0,4364207;1,2317325;0,1775395;0,160806;2259-06-01
"3055";7;2259;21977,1640625;0,9975346;4,8231196;0,4406279;1,2372873;0,1790468;0,161948;2259-07-01
"3056";8;2259;22168,3085938;0,9986565;4,8502126;0,4437949;1,2414064;0,1801526;0,1625619;2259-08-01
"3057";9;2259;22168,3085938;0,9986565;4,8502126;0,4437949;1,2414064;0,1801526;0,1625619;2259-09-01
"3058";10;2259;22168,3085938;0,9986565;4,8502126;0,4437949;1,2414064;0,1801526;0,1625619;2259-10-01
"3059";11;2259;22175,3613281;0,9986778;4,8502469;0,4437988;1,2414567;0,1801543;0,1625745;2259-11-01
"3060";12;2259;22182,3984375;0,998697;4,8502812;0,4438026;1,2414871;0,1801557;0,1625866;2259-12-01
"3061";1;2260;22188,9765625;0,9987135;4,8503103;0,443806;1,2415183;0,180157;0,1625979;2260-01-01
"3062";2;2260;22195,5566406;0,9987302;4,8503399;0,4438094;1,2415348;0,1801582;0,1626093;2260-02-01
"3063";3;2260;22266,7871094;1,0004481;4,8533521;0,4441543;1,2421185;0,1802813;0,1627435;2260-03-01
"3064";4;2260;22427,5195312;1,0027401;4,8700991;0,4461026;1,2446498;0,1809672;0,1630356;2260-04-01
"3065";5;2260;22915,0195312;1,0127739;5,0079689;0,4626933;1,264177;0,1863738;0,1642678;2260-05-01
"3066";6;2260;23141,0195312;1,0179236;5,0392728;0,4663495;1,2689548;0,1876757;0,1649473;2260-06-01
"3067";7;2260;23382,5683594;1,0258569;5,0724378;0,4702089;1,2740104;0,1890646;0,165949;2260-07-01
"3068";8;2260;23561,1875;1,0269374;5,0970254;0,4730951;1,2777269;0,1900754;0,1664836;2260-08-01
"3069";9;2260;23561,1875;1,0269374;5,0970254;0,4730951;1,2777269;0,1900754;0,1664836;2260-09-01
"3070";10;2260;23561,1875;1,0269374;5,0970254;0,4730951;1,2777269;0,1900754;0,1664836;2260-10-01
"3071";11;2260;23567,8046875;1,0269568;5,0970564;0,4730988;1,2777653;0,1900769;0,166496;2260-11-01
"3072";12;2260;23574,4042969;1,0269746;5,0970874;0,4731022;1,2777934;0,1900782;0,166508;2260-12-01
"3073";1;2261;23580,4453125;1,0269896;5,0971131;0,4731053;1,2778189;0,1900794;0,1665193;2261-01-01
"3074";2;2261;23586,484375;1,0270046;5,0971398;0,4731083;1,277833;0,1900805;0,1665307;2261-02-01
"3075";3;2261;23654,125;1,0289862;5,0998907;0,4734234;1,2783531;0,190194;0,1666513;2261-03-01
"3076";4;2261;23803,6875;1,0315598;5,1150293;0,4751869;1,2806257;0,1908191;0,166909;2261-04-01
"3077";5;2261;24258,9746094;1,0423224;5,2403703;0,4902745;1,2983419;0,1955933;0,1679861;2261-05-01
"3078";6;2261;24464,671875;1,0468271;5,2684793;0,4935662;1,3026136;0,1967688;0,1685742;2261-06-01
"3079";7;2261;24688,4570312;1,054419;5,2983871;0,4970507;1,3071673;0,1980298;0,1694413;2261-07-01
"3080";8;2261;24851,4824219;1,055465;5,3203473;0,4996349;1,3104806;0,198938;0,1699004;2261-08-01
"3081";9;2261;24851,4824219;1,055465;5,3203473;0,4996349;1,3104806;0,198938;0,1699004;2261-09-01
"3082";10;2261;24851,4824219;1,055465;5,3203473;0,4996349;1,3104806;0,198938;0,1699004;2261-10-01
"3083";11;2261;24857,5585938;1,0554826;5,320375;0,4996381;1,3105175;0,1989393;0,1699127;2261-11-01
"3084";12;2261;24863,6171875;1,0554986;5,3204031;0,4996412;1,3105409;0,1989405;0,1699246;2261-12-01
"3085";1;2262;24869,1132812;1,0555121;5,3204265;0,499644;1,3105639;0,1989416;0,1699359;2262-01-01
"3086";2;2262;24874,609375;1,0555257;5,3204494;0,4996466;1,3105762;0,1989425;0,1699473;2262-02-01
"3087";3;2262;24933,0566406;1,0568399;5,3228436;0,4999227;1,3110205;0,1990416;0,1700513;2262-03-01
"3088";4;2262;25069,3261719;1,0593369;5,3363657;0,5015025;1,3130413;0,1996039;0,1702779;2262-04-01
"3089";5;2262;25481,0527344;1,0689603;5,4480376;0,5149783;1,3287954;0,2037303;0,1712127;2262-05-01
"3090";6;2262;25668,84375;1,0732901;5,4730792;0,5179178;1,3325806;0,2047849;0,1717238;2262-06-01
"3091";7;2262;25874,6191406;1,0805668;5,4997907;0,5210354;1,3366107;0,2059196;0,1724778;2262-07-01
"3092";8;2262;26021,9746094;1,0815749;5,5192046;0,5233271;1,3395239;0,2067275;0,1728737;2262-08-01
"3093";9;2262;26021,9746094;1,0815749;5,5192046;0,5233271;1,3395239;0,2067275;0,1728737;2262-09-01
"3094";10;2262;26021,9746094;1,0815749;5,5192046;0,5233271;1,3395239;0,2067275;0,1728737;2262-10-01
"3095";11;2262;26027,5039062;1,0815907;5,5192299;0,5233299;1,3395538;0,2067287;0,1728859;2262-11-01
"3096";12;2262;26033,015625;1,081605;5,5192537;0,5233327;1,3395728;0,2067298;0,1728976;2262-12-01
"3097";1;2263;26038,1855469;1,0816174;5,5192757;0,5233352;1,3395929;0,2067307;0,1729089;2263-01-01
"3098";2;2263;26043,3574219;1,08163;5,5192971;0,5233378;1,339604;0,2067316;0,1729201;2263-02-01
"3099";3;2263;26100,0488281;1,0831572;5,5215454;0,523597;1,3400186;0,2068254;0,1730168;2263-03-01
"3100";4;2263;26226,6230469;1,0853177;5,5339832;0,5250547;1,341868;0,2073447;0,1732224;2263-04-01
"3101";5;2263;26615,3515625;1,0947235;5,6373749;0,5375466;1,3564159;0,2110786;0,174068;2263-05-01
"3102";6;2263;26796;1,0994904;5,6607251;0,540289;1,3599244;0,2120687;0,1745329;2263-06-01
"3103";7;2263;26991,3046875;1,1065841;5,685535;0,5431885;1,3636588;0,2131284;0,1752153;2263-07-01
"3104";8;2263;27129,3085938;1,1075703;5,7034364;0,5453069;1,366336;0,2138768;0,1755721;2263-08-01
"3105";9;2263;27129,3085938;1,1075703;5,7034364;0,5453069;1,366336;0,2138768;0,1755721;2263-09-01
"3106";10;2263;27129,3085938;1,1075703;5,7034364;0,5453069;1,366336;0,2138768;0,1755721;2263-10-01
"3107";11;2263;27134,5136719;1,1075851;5,7034597;0,5453095;1,3663601;0,213878;0,1755841;2263-11-01
"3108";12;2263;27139,6992188;1,1075982;5,7034817;0,5453122;1,3663775;0,2138789;0,1755957;2263-12-01
"3109";1;2264;27144,4433594;1,1076095;5,7035012;0,5453144;1,3663938;0,2138798;0,175607;2264-01-01
"3110";2;2264;27149,1894531;1,1076211;5,7035217;0,5453168;1,3664033;0,2138807;0,1756183;2264-02-01
"3111";3;2264;27203,6757812;1,1094408;5,7056084;0,5455564;1,3667798;0,2139684;0,1757069;2264-03-01
"3112";4;2264;27321,9960938;1,1119041;5,7169919;0,5468877;1,3684605;0,2144461;0,1758919;2264-04-01
"3113";5;2264;27687,2363281;1,1221684;5,8121285;0,5583531;1,3818084;0,217767;0,1766501;2264-05-01
"3114";6;2264;27851,5078125;1,1264486;5,833312;0,5608405;1,3849791;0,2186674;0,1770619;2264-06-01
"3115";7;2264;28033,234375;1,133397;5,8560028;0,5634871;1,3883898;0,2196406;0,1776688;2264-07-01
