"";"V1";"Ca_Wet";"Mg_Wet";"K_Wet";"NO3_Wet";"NH4_Wet";"Ntot_Wet";"SO4_Wet";"Na_Wet";"Cl_Wet";"K_Folx";"NO3_Folx";"NH4_Folx";"Ntot_Folx";"SO4_Folx";"Na_Folx";"Cl_Folx";"Ca_WTH";"Mg_WTH";"K_WTH";"Na_WTH";"Al_WTH";"Si_Wet";"P_WTH";"V79";"Year";"N_TU";"Ca_TU";"Mg_TU";"K_TU";"S_TU";"P_TU";"N_LF";"Ca_LF";"Mg_LF";"K_LF";"S_LF";"P_LF";"N_L_Min";"Ca_L_Min";"Mg_L_Min";"K_L_Min";"S_L_Min";"P_L_Min";"N_SOM_Min";"Ca_SOM_Min";"Mg_SOM_Min";"K_SOM_Min";"S_SOM_Min";"P_SOM_Min";"V26"
"21";"        2025";1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;16,36763;0;0;0;0;0;0;2,0299423;2,3573542;3,8471949;0,3663807;12,3364725;19,8300629;0,7660403;NA;2025;21,7657681;17,5538425;4,1459208;29,2187271;1,9756707;2,7303593;9,9537649;4,2083826;1,1967871;4,8849311;0,7804438;1,2424684;26,8360653;8,0346298;2,1790371;8,2608757;2,1508451;2,1698582;9,0693588;-0,0150566;-0,009131;-0,0146886;1,7880582;0,5485278;NA
"22";"        2026";1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0;0;0;0;0;0;0;2,024632;2,3498566;3,8315039;0,3653823;12,2931318;19,7640343;0,7645859;NA;2026;0;0;0;0;0;0;0;0;0;0;0;0;24,2073727;6,9716153;1,8811978;7,0718784;1,9448003;1,8645432;-3,2805591;-0,0152042;-0,0092205;-0,0148326;1,7786844;-0,6224142;NA
"23";"        2027";1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0;0;0;0;0;0;0;2,0399568;2,369004;3,8685601;0,3691244;12,402813;19,9353733;0,7682871;NA;2027;0;0;0;0;0;0;0;0;0;0;0;0;20,833992;5,785892;1,5479362;5,7351537;1,6800499;1,5219954;-9,6780758;-0,0148761;-0,0090215;-0,0145125;1,7716589;-0,896692;NA
"24";"        2028";1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0,0528911;0;0;0;0;0;0;2,0512657;2,3929014;3,9173849;0,3736769;12,5421715;20,1515045;0,7662951;NA;2028;0,2790879;0,4162984;0,0509687;0,2448611;0,0307423;0,0396737;0;0;0;0;0;0;17,814703;4,8256888;1,2783771;4,6558657;1,4429414;1,2452056;-10,4850912;-0,0143448;-0,0086993;-0,0139941;1,7659438;-0,9387711;NA
"25";"        2029";1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0,1100283;0;0;0;0;0;0;2,0634148;2,4181309;3,9673638;0,3786334;12,6860132;20,3772621;0,7645434;NA;2029;0,2790879;0,4302452;0,0549349;0,3019983;0,0307423;0,0396737;0;0;0;0;0;0;15,2346764;4,047543;1,0602374;3,7843313;1,2401953;1,021488;-10,1605625;-0,0137733;-0,0083527;-0,0134366;1,760812;-0,906299;NA
"26";"        2030";1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0,1694825;0;0;0;0;0;0;2,0775919;2,4393556;4,0093236;0,3828224;12,8088989;20,5686417;0,7660767;NA;2030;0,2790879;0,4447575;0,0590619;0,3614525;0,0307423;0,0396737;0;0;0;0;0;0;13,072237;3,4163806;0,8836039;3,0804598;1,0701354;0,8406053;-8,9264288;-0,0132136;-0,0080133;-0,0128906;1,7560679;-0,8531268;NA
"27";"        2031";1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0,2306436;0;0;0;0;0;0;2,0876656;2,4655213;4,0636249;0,3878732;12,9630728;20,8073063;0,7617001;NA;2031;0,2790879;0,4596865;0,0633075;0,4226136;0,0307423;0,0396737;0;0;0;0;0;0;11,2738447;2,9038978;0,7404773;2,5118995;0,928575;0,6942963;-8,0414362;-0,0126825;-0,0076912;-0,0123724;1,7515197;-0,7863851;NA
"28";"        2032";1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;0,2927923;0;0;0;0;0;0;2,0982988;2,4934478;4,1200318;0,3932857;13,122694;21,0574551;0,7575056;NA;2032;0,2790879;0,4748564;0,0676215;0,4847623;0,0307423;0,0396737;0;0;0;0;0;0;9,781785;2,487252;0,6244025;2,0525424;0,810998;0,5758945;-7,6286116;-0,0121849;-0,0073894;-0,011887;1,7471483;-0,7164471;NA
"29";"        2033";1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;0,4746337;0;0;0;0;0;0;2,1109741;2,5136802;4,160542;0,3974037;13,2416706;21,2420406;0,7578493;NA;2033;1,3954396;2,1327946;0,2694331;1,4344835;0,1537113;0,1983686;0;0;0;0;0;0;8,543519;2,1480074;0,530169;1,6813194;0,713293;0,4800199;-6,2390599;-0,0117216;-0,0071085;-0,0114351;1,7428871;-0,6383444;NA
"30";"        2034";1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;0,8782601;0;0;0;0;0;0;2,1200991;2,540751;4,2176504;0,402683;13,4032602;21,4914627;0,7519666;NA;2034;2,3565164;3,1565619;0,452057;2,488822;0,2455131;0,344245;0;0;0;0;0;0;7,5141478;1,8712873;0,4535733;1,3812298;0,631944;0,4023307;-4,9428792;-0,0112921;-0,006848;-0,0110161;1,7386786;-0,5509279;NA
"31";"        2035";1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;1,522969;0;0;0;0;0;0;2,1296685;2,5704331;4,2786045;0,4083793;13,5732517;21,7575665;0,7462165;NA;2035;3,564606;1,8101839;0,5867644;3,9479976;0,3455305;0,543938;0;0;0;0;0;0;6,6562757;1,6450847;0,3912218;1,1385535;0,5640237;0,3393235;-3,9120519;-0,0108947;-0,006607;-0,0106283;1,7344126;-0,4523787;NA
"32";"        2036";1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;2,4314444;0;0;0;0;0;0;2,1414747;2,5892606;4,3166771;0,4123909;13,6861591;21,9320259;0,7460381;NA;2036;4,6648321;2,4124274;0,6211202;4,9422016;0,4298548;0,7381197;0;0;0;0;0;0;5,9391308;1,4597088;0,3403765;0,9422179;0,5071239;0,2881707;-2,170186;-0,0105275;-0,0063843;-0,0102702;1,7302088;-0,3439988;NA
"33";"        2037";1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;3,5916667;0;0;0;0;0;0;2,1501505;2,6162362;4,3741841;0,4178056;13,8492794;22,1833267;0,7394407;NA;2037;5,7515712;3,0648584;0,8051204;6,2329421;0,4311607;0,9351482;0;0;0;0;0;0;5,3375354;1,3073381;0,2988274;0,783289;0,4592741;0,2465905;-0,7939583;-0,0101886;-0,0061788;-0,0099395;1,7259045;-0,2358034;NA
"34";"        2038";1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;4,9861097;0;0;0;0;0;0;2,1599;2,6507804;4,4464555;0,4243225;14,0477123;22,4935131;0,7318749;NA;2038;6,7068858;3,7416921;0,9943882;8,0790939;0,4921174;1,1178665;0;0;0;0;0;0;4,8309164;1,1816603;0,264791;0,6545563;0,4188633;0,2127414;0,1056273;-0,0098758;-0,0059891;-0,0096344;1,7216669;-0,1260502;NA
"35";"        2039";1,5408158;1,7721338;0,7109369;1,8321431;0,198249;2,0303919;2,2847517;16,1259956;28,8638268;7,2212176;0;0;0;0;0;0;2,1627789;2,6460748;4,4356737;0,4237866;14,0236435;22,4546757;0,7354027;NA;2039;17,1815205;7,388576;1,881538;13,3605471;0,9860722;1,9548944;5,5291076;2,3914142;0,6800744;2,7758629;0,4434874;0,7060327;4,9024916;1,271204;0,2918909;0,774953;0,4246838;0,2423023;6,3213778;-0,0096247;-0,0058368;-0,0093894;1,7171811;0,27197;NA
"36";"        2040";1,1733867;1,8159763;0,720636;2,0278795;0,2357044;2,2635839;2,4052696;16,3639107;30,0533886;9,6598511;0;0;0;0;0;0;2,1553452;2,6307809;4,4046879;0,4206544;13,9352551;22,3165359;0,7366216;NA;2040;17,7531071;10,0973492;2,6162534;18,4477539;1,3198664;2,4023931;6,122725;2,6481614;0,7530888;3,0738862;0,4911012;0,7818341;5,8282385;1,6338724;0,3966015;1,2117687;0,4988988;0,3523831;10,3073654;-0,0095949;-0,0058187;-0,0093603;1,7118342;0,4175482;NA
"37";"        2041";1,09009;1,7463391;0,7533862;2,57616;0,2603092;2,8364692;2,2869554;16,1032791;29,2413216;12,0096874;0;0;0;0;0;0;2,1484697;2,6189449;4,3794708;0,4178639;13,8581572;22,199728;0,7382937;NA;2041;18,2634354;11,1899347;2,8693514;21,1780872;1,3688732;2,4912288;6,5528913;2,8342147;0,8059989;3,28985;0,5256048;0,8367639;6,8185501;1,9665879;0,4927395;1,6132675;0,5781958;0,4535165;11,1520844;-0,0096636;-0,0058604;-0,0094274;1,7059087;0,468872;NA
