kg/ha/month
 YEAR;Month;Ca;Mg;K;Na;Al;Si;P
        2007;           8;      0.0009813;      0.0009743;      0.0006077;      0.0004543;      0.0038574;      0.0079844;      0.0001134
        2007;           9;      0.0009548;      0.0009474;      0.0005907;      0.0004421;      0.0037492;      0.0077625;      0.0001104
        2007;          10;      0.0007248;      0.0007158;      0.0004458;      0.0003410;      0.0028550;      0.0059028;      0.0000841
        2007;          11;      0.0006093;      0.0005911;      0.0003592;      0.0002813;      0.0023308;      0.0048525;      0.0000720
        2007;          12;      0.0005311;      0.0005039;      0.0002999;      0.0002450;      0.0019749;      0.0041384;      0.0000637
        2008;           1;      0.0004387;      0.0004107;      0.0002452;      0.0002111;      0.0016391;      0.0034289;      0.0000510
        2008;           2;      0.0003929;      0.0003674;      0.0002196;      0.0001902;      0.0014688;      0.0030727;      0.0000453
        2008;           3;      0.0004367;      0.0004099;      0.0002462;      0.0002121;      0.0016414;      0.0034294;      0.0000500
        2008;           4;      0.0004945;      0.0004677;      0.0002821;      0.0002381;      0.0018643;      0.0038943;      0.0000566
        2008;           5;      0.0006743;      0.0006451;      0.0003916;      0.0003194;      0.0025523;      0.0053299;      0.0000773
        2008;           6;      0.0008508;      0.0008199;      0.0004966;      0.0003927;      0.0032130;      0.0067164;      0.0000983
        2008;           7;      0.0009917;      0.0009736;      0.0005920;      0.0004416;      0.0037695;      0.0078718;      0.0001169
        2008;           8;      0.0011541;      0.0011355;      0.0006906;      0.0005097;      0.0043766;      0.0091487;      0.0001355
        2008;           9;      0.0011222;      0.0011024;      0.0006706;      0.0004978;      0.0042560;      0.0088961;      0.0001313
        2008;          10;      0.0008585;      0.0008375;      0.0005083;      0.0003874;      0.0032609;      0.0068077;      0.0001011
        2008;          11;      0.0006792;      0.0006574;      0.0003912;      0.0002944;      0.0025081;      0.0052694;      0.0000851
        2008;          12;      0.0005497;      0.0005234;      0.0003091;      0.0002446;      0.0020163;      0.0042398;      0.0000684
        2009;           1;      0.0004658;      0.0004377;      0.0002586;      0.0002159;      0.0017167;      0.0036039;      0.0000562
        2009;           2;      0.0004126;      0.0003878;      0.0002304;      0.0001940;      0.0015325;      0.0032108;      0.0000491
        2009;           3;      0.0004656;      0.0004363;      0.0002598;      0.0002219;      0.0017331;      0.0036295;      0.0000544
        2009;           4;      0.0005505;      0.0005177;      0.0003073;      0.0002575;      0.0020345;      0.0042710;      0.0000646
        2009;           5;      0.0007410;      0.0007076;      0.0004247;      0.0003427;      0.0027720;      0.0058057;      0.0000864
        2009;           6;      0.0009016;      0.0008724;      0.0005240;      0.0004029;      0.0033681;      0.0070625;      0.0001066
        2009;           7;      0.0010075;      0.0010024;      0.0006057;      0.0004171;      0.0037696;      0.0079008;      0.0001288
        2009;           8;      0.0011758;      0.0011709;      0.0007061;      0.0004763;      0.0043605;      0.0091594;      0.0001535
        2009;           9;      0.0011563;      0.0011487;      0.0006908;      0.0004652;      0.0042626;      0.0089651;      0.0001527
        2009;          10;      0.0008925;      0.0008803;      0.0005270;      0.0003626;      0.0032819;      0.0068998;      0.0001199
        2009;          11;      0.0006922;      0.0006695;      0.0003954;      0.0002889;      0.0025117;      0.0052964;      0.0000916
        2009;          12;      0.0005635;      0.0005356;      0.0003143;      0.0002462;      0.0020433;      0.0043087;      0.0000717
        2010;           1;      0.0004770;      0.0004462;      0.0002624;      0.0002204;      0.0017440;      0.0036689;      0.0000576
        2010;           2;      0.0004246;      0.0003963;      0.0002339;      0.0001996;      0.0015614;      0.0032801;      0.0000503
        2010;           3;      0.0004792;      0.0004470;      0.0002646;      0.0002272;      0.0017679;      0.0037111;      0.0000561
        2010;           4;      0.0005473;      0.0005129;      0.0003045;      0.0002582;      0.0020217;      0.0042449;      0.0000636
        2010;           5;      0.0007711;      0.0007292;      0.0004338;      0.0003566;      0.0028445;      0.0059800;      0.0000894
        2010;           6;      0.0009472;      0.0009077;      0.0005406;      0.0004238;      0.0034924;      0.0073483;      0.0001115
        2010;           7;      0.0011086;      0.0010739;      0.0006401;      0.0004813;      0.0040809;      0.0085943;      0.0001329
        2010;           8;      0.0011867;      0.0011797;      0.0007108;      0.0004846;      0.0044026;      0.0092496;      0.0001527
        2010;           9;      0.0011634;      0.0011542;      0.0006932;      0.0004676;      0.0042789;      0.0090043;      0.0001539
        2010;          10;      0.0009006;      0.0008860;      0.0005289;      0.0003634;      0.0032919;      0.0069291;      0.0001226
        2010;          11;      0.0007019;      0.0006774;      0.0003987;      0.0002891;      0.0025264;      0.0053358;      0.0000951
        2010;          12;      0.0005733;      0.0005413;      0.0003168;      0.0002538;      0.0020728;      0.0043750;      0.0000716
        2011;           1;      0.0004763;      0.0004436;      0.0002608;      0.0002225;      0.0017410;      0.0036630;      0.0000567
        2011;           2;      0.0004306;      0.0003996;      0.0002350;      0.0002032;      0.0015740;      0.0033118;      0.0000507
        2011;           3;      0.0004834;      0.0004479;      0.0002643;      0.0002311;      0.0017728;      0.0037278;      0.0000559
        2011;           4;      0.0005420;      0.0005054;      0.0002999;      0.0002583;      0.0019964;      0.0041956;      0.0000621
        2011;           5;      0.0007774;      0.0007290;      0.0004317;      0.0003624;      0.0028444;      0.0059934;      0.0000891
        2011;           6;      0.0009401;      0.0008909;      0.0005290;      0.0004291;      0.0034469;      0.0072630;      0.0001084
        2011;           7;      0.0011156;      0.0010759;      0.0006387;      0.0004845;      0.0040814;      0.0086094;      0.0001335
        2011;           8;      0.0012326;      0.0011998;      0.0007199;      0.0005378;      0.0045748;      0.0096175;      0.0001456
        2011;           9;      0.0012060;      0.0011728;      0.0007029;      0.0005260;      0.0044687;      0.0093987;      0.0001424
        2011;          10;      0.0009299;      0.0008976;      0.0005360;      0.0004109;      0.0034421;      0.0072351;      0.0001109
        2011;          11;      0.0006991;      0.0006724;      0.0003965;      0.0002983;      0.0025398;      0.0053575;      0.0000893
        2011;          12;      0.0005674;      0.0005391;      0.0003157;      0.0002458;      0.0020484;      0.0043237;      0.0000730
        2012;           1;      0.0004889;      0.0004561;      0.0002667;      0.0002239;      0.0017724;      0.0037370;      0.0000594
        2012;           2;      0.0004409;      0.0004097;      0.0002399;      0.0002049;      0.0016018;      0.0033756;      0.0000527
        2012;           3;      0.0004914;      0.0004549;      0.0002677;      0.0002336;      0.0017955;      0.0037790;      0.0000571
        2012;           4;      0.0005688;      0.0005292;      0.0003116;      0.0002673;      0.0020750;      0.0043716;      0.0000660
        2012;           5;      0.0007946;      0.0007480;      0.0004421;      0.0003654;      0.0029040;      0.0061204;      0.0000923
        2012;           6;      0.0009517;      0.0009069;      0.0005379;      0.0004273;      0.0034870;      0.0073493;      0.0001114
        2012;           7;      0.0011045;      0.0010724;      0.0006377;      0.0004719;      0.0040467;      0.0085324;      0.0001347
        2012;           8;      0.0012368;      0.0012111;      0.0007260;      0.0005280;      0.0045789;      0.0096324;      0.0001494
        2012;           9;      0.0012091;      0.0011829;      0.0007085;      0.0005163;      0.0044708;      0.0094083;      0.0001459
        2012;          10;      0.0009554;      0.0009278;      0.0005507;      0.0004045;      0.0034926;      0.0073637;      0.0001196
        2012;          11;      0.0007308;      0.0006970;      0.0004091;      0.0003164;      0.0026411;      0.0055803;      0.0000913
        2012;          12;      0.0005742;      0.0005354;      0.0003132;      0.0002637;      0.0020788;      0.0043873;      0.0000685
        2013;           1;      0.0004845;      0.0004487;      0.0002627;      0.0002269;      0.0017594;      0.0037082;      0.0000574
        2013;           2;      0.0004480;      0.0004148;      0.0002420;      0.0002080;      0.0016184;      0.0034158;      0.0000535
        2013;           3;      0.0005018;      0.0004664;      0.0002735;      0.0002342;      0.0018267;      0.0038483;      0.0000595
        2013;           4;      0.0005721;      0.0005369;      0.0003163;      0.0002635;      0.0020914;      0.0044033;      0.0000680
        2013;           5;      0.0007966;      0.0007567;      0.0004471;      0.0003574;      0.0029116;      0.0061365;      0.0000949
        2013;           6;      0.0009460;      0.0009153;      0.0005425;      0.0004039;      0.0034533;      0.0072846;      0.0001169
        2013;           7;      0.0010512;      0.0010319;      0.0006197;      0.0004485;      0.0039102;      0.0082117;      0.0001288
        2013;           8;      0.0012103;      0.0011913;      0.0007173;      0.0005161;      0.0045119;      0.0094743;      0.0001465
        2013;           9;      0.0011795;      0.0011599;      0.0006984;      0.0005046;      0.0043976;      0.0092344;      0.0001422
        2013;          10;      0.0009061;      0.0008852;      0.0005313;      0.0003929;      0.0033788;      0.0070885;      0.0001104
        2013;          11;      0.0006377;      0.0006133;      0.0003622;      0.0002440;      0.0022509;      0.0047462;      0.0001042
        2013;          12;      0.0004879;      0.0004591;      0.0002695;      0.0001827;      0.0016865;      0.0035531;      0.0000891
        2014;           1;      0.0004407;      0.0004145;      0.0002420;      0.0001701;      0.0015291;      0.0032281;      0.0000755
        2014;           2;      0.0004551;      0.0004286;      0.0002483;      0.0001930;      0.0016119;      0.0034148;      0.0000616
        2014;           3;      0.0005253;      0.0004888;      0.0002840;      0.0002376;      0.0018838;      0.0039838;      0.0000643
        2014;           4;      0.0006027;      0.0005633;      0.0003281;      0.0002716;      0.0021651;      0.0045799;      0.0000730
        2014;           5;      0.0008420;      0.0007971;      0.0004662;      0.0003696;      0.0030276;      0.0064089;      0.0001023
        2014;           6;      0.0009944;      0.0009546;      0.0005611;      0.0004231;      0.0035828;      0.0075839;      0.0001231
        2014;           7;      0.0010798;      0.0010577;      0.0006282;      0.0004341;      0.0039078;      0.0082519;      0.0001452
        2014;           8;      0.0012347;      0.0012164;      0.0007258;      0.0004964;      0.0044958;      0.0094854;      0.0001631
        2014;           9;      0.0012089;      0.0011894;      0.0007087;      0.0004847;      0.0043891;      0.0092663;      0.0001604
        2014;          10;      0.0009365;      0.0009138;      0.0005413;      0.0003769;      0.0033797;      0.0071368;      0.0001279
        2014;          11;      0.0007259;      0.0006959;      0.0004068;      0.0002964;      0.0025796;      0.0054643;      0.0000999
        2014;          12;      0.0005870;      0.0005521;      0.0003213;      0.0002582;      0.0021032;      0.0044499;      0.0000738
        2015;           1;      0.0004997;      0.0004660;      0.0002711;      0.0002252;      0.0017955;      0.0037943;      0.0000618
        2015;           2;      0.0004484;      0.0004167;      0.0002431;      0.0002063;      0.0016202;      0.0034194;      0.0000541
        2015;           3;      0.0005164;      0.0004813;      0.0002805;      0.0002346;      0.0018607;      0.0039301;      0.0000630
        2015;           4;      0.0005934;      0.0005586;      0.0003266;      0.0002645;      0.0021418;      0.0045243;      0.0000729
        2015;           5;      0.0008202;      0.0007823;      0.0004594;      0.0003561;      0.0029647;      0.0062663;      0.0001012
        2015;           6;      0.0009486;      0.0009200;      0.0005421;      0.0003850;      0.0034021;      0.0071997;      0.0001269
        2015;           7;      0.0010590;      0.0010426;      0.0006227;      0.0004314;      0.0038785;      0.0081696;      0.0001389
        2015;           8;      0.0012247;      0.0012092;      0.0007235;      0.0004968;      0.0044877;      0.0094563;      0.0001592
        2015;           9;      0.0011959;      0.0011802;      0.0007062;      0.0004872;      0.0043859;      0.0092415;      0.0001542
        2015;          10;      0.0009199;      0.0009020;      0.0005379;      0.0003797;      0.0033733;      0.0071017;      0.0001199
        2015;          11;      0.0007142;      0.0006842;      0.0003996;      0.0002882;      0.0025264;      0.0053539;      0.0001008
        2015;          12;      0.0006031;      0.0005633;      0.0003259;      0.0002660;      0.0021427;      0.0045440;      0.0000753
