kg/ha/month
 YEAR;Month;Ca;Mg;K;Na;Al;Si;P
        2013;           8;      0.1788977;      0.1813300;      0.1110181;      0.0717747;      0.6762452;      1.4144150;      0.0232049
        2013;           9;      0.1464940;      0.1436629;      0.0861954;      0.0541618;      0.5221267;      1.0991944;      0.0240037
        2013;          10;      0.0949456;      0.0912471;      0.0540172;      0.0356015;      0.3334752;      0.7028756;      0.0161401
        2013;          11;      0.0644256;      0.0615966;      0.0363263;      0.0248048;      0.2273448;      0.4786384;      0.0107714
        2013;          12;      0.0533952;      0.0507555;      0.0296882;      0.0217578;      0.1898831;      0.4004203;      0.0080364
        2014;           1;      0.0532491;      0.0501021;      0.0291892;      0.0232733;      0.1914342;      0.4039249;      0.0070260
        2014;           2;      0.0507186;      0.0468411;      0.0273578;      0.0237951;      0.1839160;      0.3876212;      0.0060571
        2014;           3;      0.0610897;      0.0563321;      0.0330225;      0.0290533;      0.2222230;      0.4681947;      0.0071131
        2014;           4;      0.0579976;      0.0565816;      0.0348912;      0.0277718;      0.2243197;      0.4662650;      0.0066423
        2014;           5;      0.1255939;      0.1192684;      0.0705345;      0.0564493;      0.4583382;      0.9669397;      0.0147074
        2014;           6;      0.1442325;      0.1388898;      0.0835463;      0.0652554;      0.5375006;      1.1282767;      0.0166218
        2014;           7;      0.1410291;      0.1407235;      0.0877124;      0.0643872;      0.5545934;      1.1482739;      0.0162754
        2014;           8;      0.1529054;      0.1540039;      0.0970802;      0.0701454;      0.6096822;      1.2580411;      0.0176403
        2014;           9;      0.1204396;      0.1215301;      0.0768786;      0.0558652;      0.4840353;      0.9964179;      0.0140010
        2014;          10;      0.1027332;      0.0995745;      0.0587299;      0.0411471;      0.3679773;      0.7774678;      0.0145196
        2014;          11;      0.0749495;      0.0711701;      0.0414596;      0.0316699;      0.2672819;      0.5657307;      0.0099721
        2014;          12;      0.0576897;      0.0534076;      0.0311057;      0.0266727;      0.2082363;      0.4394090;      0.0069947
        2015;           1;      0.0531536;      0.0490284;      0.0286419;      0.0250354;      0.1929617;      0.4064887;      0.0063508
        2015;           2;      0.0509590;      0.0469830;      0.0274027;      0.0239226;      0.1844017;      0.3888687;      0.0060755
        2015;           3;      0.0623859;      0.0578808;      0.0338253;      0.0289628;      0.2260656;      0.4767140;      0.0074711
        2015;           4;      0.0834056;      0.0785724;      0.0461752;      0.0377277;      0.3032656;      0.6396360;      0.0100033
        2015;           5;      0.1185113;      0.1132658;      0.0676812;      0.0538956;      0.4391874;      0.9226748;      0.0138023
        2015;           6;      0.1341341;      0.1320734;      0.0804755;      0.0595156;      0.5106969;      1.0662658;      0.0157604
        2015;           7;      0.1467273;      0.1463499;      0.0906990;      0.0660055;      0.5723952;      1.1878543;      0.0170072
        2015;           8;      0.1638997;      0.1641536;      0.1025066;      0.0742432;      0.6447453;      1.3353041;      0.0188507
        2015;           9;      0.1376210;      0.1372617;      0.0853016;      0.0624164;      0.5391336;      1.1174594;      0.0159130
        2015;          10;      0.0933086;      0.0916931;      0.0554017;      0.0407517;      0.3527378;      0.7370174;      0.0114834
        2015;          11;      0.0743636;      0.0707427;      0.0412545;      0.0312598;      0.2653481;      0.5614325;      0.0099896
        2015;          12;      0.0575013;      0.0530388;      0.0309066;      0.0268928;      0.2077526;      0.4383090;      0.0068748
