;;Residue+L1+L2+L3;;;;;;;L1+L2+L3;;;;;;;Coarse litter (L1);;;;;;;Fine litter (L2);;;;;;;Humus (L3);;;;;;;
YEAR;Month;C kg/ha;N kg/ha;Ca kg/ha;Mg kg/ha;K kg/ha;S kg/ha;P kg/ha;C kg/ha;N kg/ha;Ca kg/ha;Mg kg/ha;K kg/ha;S kg/ha;P kg/ha;C kg/ha;N kg/ha;Ca kg/ha;Mg kg/ha;K kg/ha;S kg/ha;P kg/ha;C kg/ha;N kg/ha;Ca kg/ha;Mg kg/ha;K kg/ha;S kg/ha;P kg/ha;C kg/ha;N kg/ha;Ca kg/ha;Mg kg/ha;K kg/ha;S kg/ha;P kg/ha
        2009;           4;   7014.0449219;    165.1698914;    103.3815002;     20.2045994;     29.1128273;     16.3897514;     14.5727825;   7014.0449219;    165.1698914;    103.3815002;     20.2045994;     29.1128273;     16.3897514;     14.5727825;   2845.8120117;     54.4963074;     38.0859337;      8.0161600;     17.5321712;      6.5132422;      4.6789460;    870.5525513;     21.1633930;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      1.9456736;   3297.6806641;     89.5102158;     65.2955780;     12.1884375;     11.5806561;      9.8765097;      7.9481630
        2009;           5;   7010.5878906;    164.9984741;    102.6557617;     20.0673904;     28.9597683;     16.2789860;     14.5619783;   7010.5878906;    164.9984741;    102.6557617;     20.0673904;     28.9597683;     16.2789860;     14.5619783;   2821.5556641;     53.8031693;     37.5383377;      7.9122057;     17.4107075;      6.4294200;      4.6178617;    888.4574585;     21.4768181;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      1.9736137;   3300.5751953;     89.7184830;     65.1174316;     12.1551857;     11.5490637;      9.8495646;      7.9705038
        2009;           6;   7020.9042969;    165.0337219;    102.3476562;     20.0151405;     28.9646149;     16.2373981;     14.5664482;   7020.9042969;    165.0337219;    102.3476562;     20.0151405;     28.9646149;     16.2373981;     14.5664482;   2821.3051758;     53.5745888;     37.3219414;      7.8770752;     17.4318180;      6.4017076;      4.5968909;    897.5371094;     21.6341953;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      1.9876308;   3302.0625000;     89.8249435;     65.0257034;     12.1380644;     11.5327959;      9.8356895;      7.9819269
        2009;           7;   7029.9228516;    165.0796814;    102.1557922;     19.9839611;     28.9834251;     16.2126694;     14.5712423;   7029.9228516;    165.0796814;    102.1557922;     19.9839611;     28.9834251;     16.2126694;     14.5712423;   2823.3378906;     53.4467468;     37.1909790;      7.8572650;     17.4614315;      6.3861904;      4.5849237;    903.5223999;     21.7371483;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      1.9967942;   3303.0620117;     89.8957901;     64.9648132;     12.1266956;     11.5219927;      9.8264790;      7.9895239
        2009;           8;   7052.4228516;    165.2869415;    102.1350937;     19.9918499;     29.1161518;     16.2199383;     14.5886469;   7052.4228516;    165.2869415;    102.1350937;     19.9918499;     29.1161518;     16.2199383;     14.5886469;   2841.7641602;     53.5534821;     37.2055016;      7.8717294;     17.6004028;      6.3987894;      4.5926385;    907.0166016;     21.7967300;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.0020933;   3303.6418457;     89.9367294;     64.9295807;     12.1201200;     11.5157461;      9.8211508;      7.9939141
        2009;           9;   7086.3598633;    165.5320587;    101.7791977;     19.9428101;     29.2533035;     16.1818218;     14.6109467;   7086.3598633;    165.5320587;    101.7791977;     19.9428101;     29.2533035;     16.1818218;     14.6109467;   2859.6804199;     53.4071884;     36.9857216;      7.8480997;     17.7616997;      6.3812590;      4.5772204;    920.5444336;     22.0220070;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.0220864;   3306.1354980;     90.1028671;     64.7934723;     12.0947123;     11.4916048;      9.8005629;      8.0116396
        2009;          10;   7233.2373047;    166.9391174;    101.9333420;     20.0476265;     30.1650715;     16.2720776;     14.7278395;   7233.2373047;    166.9391174;    101.9333420;     20.0476265;     30.1650715;     16.2720776;     14.7278395;   2986.7514648;     54.3528290;     37.2954826;      7.9819603;     18.7010593;      6.4950514;      4.6498227;    937.2766724;     22.2875671;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.0455582;   3309.2092285;     90.2987213;     64.6378555;     12.0656662;     11.4640083;      9.7770262;      8.0324593
        2009;          11;   7277.8393555;    167.3097687;    101.6819611;     20.0233898;     30.3792477;     16.2534771;     14.7602148;   7277.8393555;    167.3097687;    101.6819611;     20.0233898;     30.3792477;     16.2534771;     14.7602148;   3015.4682617;     54.3583984;     37.1677284;      7.9808025;     18.9371662;      6.4951534;      4.6471720;    950.6300049;     22.4952755;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.0638826;   3311.7412109;     90.4560852;     64.5142288;     12.0425873;     11.4420815;      9.7583246;      8.0491600
        2009;          12;   7286.9731445;    167.3396759;    101.3930817;     19.9735699;     30.3735905;     16.2134209;     14.7642403;   7286.9731445;    167.3396759;    101.3930817;     19.9735699;     30.3735905;     16.2134209;     14.7642403;   3013.5307617;     54.1346321;     36.9657745;      7.9472075;     18.9469242;      6.4682431;      4.6268473;    959.8889160;     22.6379166;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.0764544;   3313.5537109;     90.5671234;     64.4273071;     12.0263634;     11.4266663;      9.7451773;      8.0609369
        2010;           1;   7281.8266602;    167.1924896;    100.8886948;     19.8756447;     30.2373009;     16.1341057;     14.7546072;   7281.8266602;    167.1924896;    100.8886948;     19.8756447;     30.2373009;     16.1341057;     14.7546072;   2992.7866211;     53.6290321;     36.5855560;      7.8724594;     18.8326550;      6.4077120;      4.5827789;    972.7336426;     22.8332558;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.0936460;   3316.3054199;     90.7302094;     64.3031387;     12.0031853;     11.4046440;      9.7263956;      8.0781813
        2010;           2;   7280.0244141;    167.0812836;    100.4047089;     19.7833958;     30.1263695;     16.0594749;     14.7478800;   7280.0244141;    167.0812836;    100.4047089;     19.7833958;     30.1263695;     16.0594749;     14.7478800;   2975.5788574;     53.1633377;     36.2261925;      7.8034759;     18.7438278;      6.3519282;      4.5419650;    985.2589722;     23.0212135;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.1101637;   3319.1865234;     90.8967133;     64.1785126;     11.9799223;     11.3825397;      9.7075443;      8.0957518
        2010;           3;   7278.3979492;    166.9724731;     99.9249191;     19.6920910;     30.0180359;     15.9856071;     14.7413425;   7278.3979492;    166.9724731;     99.9249191;     19.6920910;     30.0180359;     15.9856071;     14.7413425;   2958.7521973;     52.7044449;     35.8713264;      7.7354894;     18.6576538;      6.2969570;      4.5017285;    997.4547729;     23.2016850;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.1259980;   3322.1904297;     91.0663452;     64.0535965;     11.9566031;     11.3603849;      9.6886501;      8.1136160
        2010;           4;   7267.7871094;    166.7637634;     99.3751678;     19.5829411;     29.8415680;     15.8970871;     14.7268286;   7267.7871094;    166.7637634;     99.3751678;     19.5829411;     29.8415680;     15.8970871;     14.7268286;   2932.4028320;     52.1317329;     35.4537964;      7.6510201;     18.5046310;      6.2284365;      4.4521317;   1009.8800659;     23.3829250;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.1418734;   3325.5048828;     91.2490997;     63.9213715;     11.9319229;     11.3369341;      9.6686506;      8.1328249
        2010;           5;   7266.7983398;    166.6228943;     98.7905807;     19.4713020;     29.7057076;     15.8072109;     14.7181931;   7266.7983398;    166.6228943;     98.7905807;     19.4713020;     29.7057076;     15.8072109;     14.7181931;   2913.3950195;     51.5739326;     35.0230865;      7.5681024;     18.3960629;      6.1618361;      4.4032612;   1023.8439941;     23.5822811;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.1592946;   3329.5593262;     91.4666901;     63.7674980;     11.9031992;     11.3096437;      9.6453762;      8.1556368
        2010;           6;   7257.1586914;    166.3609161;     98.0361404;     19.3231049;     29.4827518;     15.6877403;     14.7004757;   7257.1586914;    166.3609161;     98.0361404;     19.3231049;     29.4827518;     15.6877403;     14.7004757;   2882.1169434;     50.8094749;     34.4581108;      7.4552727;     18.2067127;      6.0710239;      4.3369665;   1040.1826172;     23.8091640;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.1790614;   3334.8588867;     91.7422791;     63.5780296;     11.8678322;     11.2760391;      9.6167173;      8.1844473
        2010;           7;   7273.6748047;    166.5047302;     98.0471649;     19.3330669;     29.5766926;     15.6966257;     14.7125168;   7273.6748047;    166.5047302;     98.0471649;     19.3330669;     29.5766926;     15.6966257;     14.7125168;   2896.4980469;     50.9042130;     34.4880028;      7.4687572;     18.3039951;      6.0827622;      4.3442640;   1041.8195801;     23.8319035;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.1810434;   3335.3566895;     91.7686081;     63.5591660;     11.8643112;     11.2726946;      9.6138639;      8.1872101
        2010;           8;   7283.1430664;    166.5056458;     97.7163010;     19.2745724;     29.5545559;     15.6501427;     14.7145357;   7283.1430664;    166.5056458;     97.7163010;     19.2745724;     29.5545559;     15.6501427;     14.7145357;   2894.3457031;     50.6385345;     34.2594452;      7.4293599;     18.3000069;      6.0517564;      4.3205070;   1050.5880127;     23.9511452;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.1914136;   3338.2092285;     91.9159470;     63.4568520;     11.8452129;     11.2545481;      9.5983868;      8.2026138
        2010;           9;   7301.7822266;    166.5020142;     97.0462646;     19.1557941;     29.5060940;     15.5557070;     14.7182398;   7301.7822266;    166.5020142;     97.0462646;     19.1557941;     29.5060940;     15.5557070;     14.7182398;   2889.3823242;     50.0966225;     33.7970963;      7.3493485;     18.2883797;      5.9887328;      4.2721152;   1067.8934326;     24.1765404;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.2109287;   3344.5061035;     92.2288589;     63.2491722;     11.8064470;     11.2177143;      9.5669737;      8.2351952
        2010;          10;   7448.5942383;    167.7791443;     97.1827087;     19.2511444;     30.3444653;     15.6399240;     14.8255272;   7448.5942383;    167.7791443;     97.1827087;     19.2511444;     30.3444653;     15.6399240;     14.8255272;   3016.6423340;     50.9512215;     34.0928574;      7.4744372;     19.1550102;      6.0970502;      4.3386693;   1082.5159912;     24.3583584;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.2266252;   3349.4362793;     92.4695587;     63.0898476;     11.7767057;     11.1894579;      9.5428753;      8.2602348
        2010;          11;   7493.9946289;    168.1197510;     96.9821472;     19.2342281;     30.5448742;     15.6279087;     14.8556290;   7493.9946289;    168.1197510;     96.9821472;     19.2342281;     30.5448742;     15.6279087;     14.8556290;   3047.6132812;     50.9850998;     34.0085258;      7.4792166;     19.3760319;      6.1026144;      4.3392153;   1093.3041992;     24.4895210;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.2379272;   3353.0764160;     92.6451187;     62.9736252;     11.7550106;     11.1688442;      9.5252953;      8.2784863
        2010;          12;   7497.7163086;    168.0626373;     96.6057892;     19.1637306;     30.4729900;     15.5711203;     14.8531208;   7497.7163086;    168.0626373;     96.6057892;     19.1637306;     30.4729900;     15.5711203;     14.8531208;   3037.9433594;     50.6438332;     33.7412567;      7.4290838;     19.3234901;      6.0623264;      4.3093047;   1103.2041016;     24.6076279;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.2480829;   3356.5683594;     92.8111801;     62.8645363;     11.7346478;     11.1494970;      9.5087938;      8.2957325
        2011;           1;   7495.4072266;    167.9536591;     96.2266541;     19.0899048;     30.3680363;     15.5114250;     14.8462334;   7495.4072266;    167.9536591;     96.2266541;     19.0899048;     30.3680363;     15.5114250;     14.8462334;   3023.2207031;     50.2713890;     33.4647026;      7.3744054;     19.2367325;      6.0181479;      4.2769909;   1112.2696533;     24.7138462;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.2571964;   3359.9172363;     92.9684143;     62.7619553;     11.7154999;     11.1313028;      9.4932785;      8.3120470
        2011;           2;   7497.8349609;    167.8964081;     95.8946838;     19.0274220;     30.3011036;     15.4610653;     14.8434448;   7497.8349609;    167.8964081;     95.8946838;     19.0274220;     30.3011036;     15.4610653;     14.8434448;   3014.0703125;     49.9687996;     33.2293968;      7.3299675;     19.1869450;      5.9824085;      4.2505054;   1120.6358643;     24.8101063;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.2654378;   3363.1291504;     93.1175079;     62.6652832;     11.6974554;     11.1141577;      9.4786558;      8.3275032
        2011;           3;   7496.4672852;    167.7863007;     95.4768295;     18.9466972;     30.1927967;     15.3958349;     14.8367186;   7496.4672852;    167.7863007;     95.4768295;     18.9466972;     30.1927967;     15.3958349;     14.8367186;   2998.9367676;     49.5668907;     32.9279137;      7.2709608;     19.0992756;      5.9347796;      4.2155676;   1130.4207764;     24.9199829;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.2748165;   3367.1093750;     93.2994308;     62.5489197;     11.6757336;     11.0935192;      9.4610548;      8.3463354
        2011;           4;   7487.3422852;    167.6006012;     95.0233154;     18.8554764;     30.0336380;     15.3218527;     14.8238115;   7487.3422852;    167.6006012;     95.0233154;     18.8554764;     30.0336380;     15.3218527;     14.8238115;   2976.2814941;     49.0937195;     32.5910721;      7.2015224;     18.9608135;      5.8784475;      4.1748319;   1139.8723145;     25.0235405;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.2836268;   3371.1875000;     93.4833450;     62.4322433;     11.6539555;     11.0728273;      9.4434071;      8.3653536
        2011;           5;   7487.0058594;    167.4631042;     94.5189896;     18.7578144;     29.9008904;     15.2434158;     14.8153172;   7487.0058594;    167.4631042;     94.5189896;     18.7578144;     29.9008904;     15.2434158;     14.8153172;   2959.7009277;     48.6113396;     32.2288170;      7.1303754;     18.8532581;      5.8214965;      4.1329107;   1150.9870605;     25.1409931;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.2935729;   3376.3181152;     93.7107620;     62.2901840;     11.6274376;     11.0476322;      9.4219198;      8.3888340
        2011;           6;   7488.1064453;    167.3495483;     94.0776291;     18.6728840;     29.7910328;     15.1754799;     14.8085651;   7488.1064453;    167.3495483;     94.0776291;     18.6728840;     29.7910328;     15.1754799;     14.8085651;   2946.4858398;     48.1946945;     31.9145927;      7.0691819;     18.7659512;      5.7727938;      4.0967460;   1160.6361084;     25.2397327;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.3019013;   3380.9851074;     93.9151230;     62.1630363;     11.6037025;     11.0250797;      9.4026861;      8.4099169
        2011;           7;   7491.7036133;    167.3029480;     93.8104630;     18.6227818;     29.7397213;     15.1355619;     14.8063564;   7491.7036133;    167.3029480;     93.8104630;     18.6227818;     29.7397213;     15.1355619;     14.8063564;   2941.0100098;     47.9567566;     31.7289829;      7.0343027;     18.7291050;      5.7452116;      4.0759573;   1166.7210693;     25.3008709;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.3070471;   3383.9733887;     94.0453262;     62.0814857;     11.5884809;     11.0106163;      9.3903513;      8.4233503
        2011;           8;   7521.4599609;    167.5711670;     93.9479370;     18.6623898;     29.9268227;     15.1692190;     14.8283396;   7521.4599609;    167.5711670;     93.9479370;     18.6623898;     29.9268227;     15.1692190;     14.8283396;   2970.7651367;     48.2249794;     31.8664513;      7.0739098;     18.9162083;      5.7788682;      4.0979404;   1166.7210693;     25.3008709;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.3070471;   3383.9733887;     94.0453262;     62.0814857;     11.5884809;     11.0106163;      9.3903513;      8.4233503
        2011;           9;   7557.2407227;    167.7783051;     93.7034454;     18.6305637;     30.0430202;     15.1459637;     14.8476849;   7557.2407227;    167.7783051;     93.7034454;     18.6305637;     30.0430202;     15.1459637;     14.8476849;   2992.9282227;     48.1521034;     31.7397919;      7.0640807;     19.0533028;      5.7734375;      4.0901370;   1175.8850098;     25.3897018;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.3145049;   3388.4267578;     94.2364883;     61.9636536;     11.5664835;     10.9897165;      9.3725281;      8.4430428
        2011;          10;   7705.7631836;    168.9615173;     93.8497009;     18.7230568;     30.8279800;     15.2293987;     14.9478893;   7705.7631836;    168.9615173;     93.8497009;     18.7230568;     30.8279800;     15.2293987;     14.9478893;   3121.9125977;     48.9538383;     32.0409546;      7.1854911;     19.8657417;      5.8803024;      4.1534920;   1189.3342285;     25.5150871;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.3250222;   3394.5156250;     94.4925842;     61.8087387;     11.5375652;     10.9622412;      9.3490953;      8.4693747
        2011;          11;   7752.1665039;    169.2765961;     93.6859970;     18.7110519;     31.0143738;     15.2219830;     14.9760752;   7752.1665039;    169.2765961;     93.6859970;     18.7110519;     31.0143738;     15.2219830;     14.9760752;   3154.3637695;     49.0011940;     31.9865170;      7.1938796;     20.0715065;      5.8894134;      4.1558290;   1198.9704590;     25.6030598;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.3323913;   3398.8325195;     94.6723404;     61.6994820;     11.5171728;     10.9428654;      9.3325701;      8.4878540
        2011;          12;   7759.4799805;    169.2553253;     93.4151611;     18.6612968;     30.9712162;     15.1819210;     14.9762259;   7759.4799805;    169.2553253;     93.4151611;     18.6612968;     30.9712162;     15.1819210;     14.9762259;   3150.6030273;     48.7683449;     31.8030758;      7.1604385;     20.0438519;      5.8625703;      4.1355400;   1206.5618896;     25.6708984;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.3380601;   3402.3144531;     94.8160858;     61.6120834;     11.5008583;     10.9273653;      9.3193512;      8.5026255
        2012;           1;   7757.2490234;    169.1413574;     93.0711212;     18.5931377;     30.8605862;     15.1266470;     14.9689236;   7757.2490234;    169.1413574;     93.0711212;     18.5931377;     30.8605862;     15.1266470;     14.9689236;   3136.2739258;     48.4232864;     31.5556469;      7.1103134;     19.9503574;      5.8219094;      4.1058931;   1214.7376709;     25.7418518;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.3439655;   3406.2368164;     94.9762192;     61.5154686;     11.4828224;     10.9102287;      9.3047371;      8.5190659
        2012;           2;   7756.8808594;    169.0368500;     92.7112350;     18.5227394;     30.7549610;     15.0696192;     14.9625645;   7756.8808594;    169.0368500;     92.7112350;     18.5227394;     30.7549610;     15.0696192;     14.9625645;   3122.9821777;     48.0722046;     31.3001842;      7.0594049;     19.8632469;      5.7806749;      4.0756631;   1223.3411865;     25.8140793;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.3499496;   3410.5578613;     95.1505661;     61.4110527;     11.4633322;     10.8917103;      9.2889433;      8.5369501
        2012;           3;   7756.6464844;    168.9333649;     92.3525467;     18.4526634;     30.6507206;     15.0128593;     14.9562864;   7756.6464844;    168.9333649;     92.3525467;     18.4526634;     30.6507206;     15.0128593;     14.9562864;   3109.9040527;     47.7240944;     31.0465431;      7.0089383;     19.7776413;      5.7398047;      4.0456839;   1231.7658691;     25.8823929;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.3555808;   3414.9758301;     95.3268814;     61.3060074;     11.4437246;     10.8730803;      9.2730551;      8.5550222
        2012;           4;   7740.8979492;    168.6591644;     91.8090515;     18.3398495;     30.4181671;     14.9209948;     14.9366646;   7740.8979492;    168.6591644;     91.8090515;     18.3398495;     30.4181671;     14.9209948;     14.9366646;   3077.4636230;     47.1306267;     30.6427803;      6.9222088;     19.5698700;      5.6690755;      3.9950681;   1242.3994141;     25.9636116;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.3622108;   3421.0344238;     95.5649338;     61.1662750;     11.4176407;     10.8482990;      9.2519197;      8.5793858
        2012;           5;   7735.1401367;    168.4427185;     91.2444458;     18.2265701;     30.2210541;     14.8296337;     14.9221792;   7735.1401367;    168.4427185;     91.2444458;     18.2265701;     30.2210541;     14.8296337;     14.9221792;   3053.1125488;     46.5587616;     30.2370319;      6.8385816;     19.4009304;      5.6017427;      3.9460206;   1253.9197998;     26.0454102;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.3688066;   3428.1083984;     95.8385391;     61.0074196;     11.3879881;     10.8201237;      9.2278910;      8.6073532
        2012;           6;   7722.8041992;    168.1485596;     90.5858459;     18.0923214;     29.9671192;     14.7210732;     14.9017210;   7722.8041992;    168.1485596;     90.5858459;     18.0923214;     29.9671192;     14.7210732;     14.9017210;   3020.2285156;     45.8715134;     29.7588081;      6.7380047;     19.1789875;      5.5204673;      3.8872459;   1266.2019043;     26.1243019;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.3750484;   3436.3732910;     96.1527557;     60.8270378;     11.3543167;     10.7881317;      9.2006063;      8.6394281
        2012;           7;   7732.1831055;    168.1733551;     90.4553680;     18.0705566;     29.9713573;     14.7041616;     14.9048252;   7732.1831055;    168.1733551;     90.4553680;     18.0705566;     29.9713573;     14.7041616;     14.9048252;   3023.8071289;     45.7864418;     29.6799335;      6.7258749;     19.1923809;      5.5113602;      3.8796351;   1269.7119141;     26.1469955;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.3768489;   3438.6635742;     96.2399216;     60.7754288;     11.3446827;     10.7789774;      9.1928015;      8.6483402
        2012;           8;   7760.6308594;    168.4042816;     90.5526199;     18.1012745;     30.1317749;     14.7305460;     14.9240389;   7760.6308594;    168.4042816;     90.5526199;     18.1012745;     30.1317749;     14.7305460;     14.9240389;   3051.3488770;     46.0004120;     29.7851276;      6.7580743;     19.3542080;      5.5389452;      3.8971982;   1270.2698975;     26.1506767;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.3771427;   3439.0114746;     96.2531891;     60.7674942;     11.3432007;     10.7775698;      9.1915989;      8.6496964
        2012;           9;   7821.7104492;    168.9152985;     90.8132629;     18.1774483;     30.4924107;     14.7953939;     14.9662399;   7821.7104492;    168.9152985;     90.8132629;     18.1774483;     30.4924107;     14.7953939;     14.9662399;   3112.2419434;     46.5080032;     30.0473442;      6.8345385;     19.7151203;      5.6040320;      3.9390683;   1270.3880615;     26.1514797;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.3772075;   3439.0808105;     96.2558060;     60.7659225;     11.3429079;     10.7772913;      9.1913624;      8.6499643
        2012;          10;   7971.0644531;    170.0057068;     90.9476242;     18.2640877;     31.2139225;     14.8737173;     15.0595627;   7971.0644531;    170.0057068;     90.9476242;     18.2640877;     31.2139225;     14.8737173;     15.0595627;   3241.4440918;     47.2459755;     30.3349476;      6.9497852;     20.4638062;      5.7055326;      3.9982634;   1283.3618164;     26.2365742;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.3840716;   3446.2583008;     96.5231323;     60.6126862;     11.3143044;     10.7501154;      9.1681852;      8.6772261
        2012;          11;   8013.8178711;    170.2395935;     90.7249603;     18.2371159;     31.3368015;     14.8543882;     15.0816793;   8013.8178711;    170.2395935;     90.7249603;     18.2371159;     31.3368015;     14.8543882;     15.0816793;   3267.9362793;     47.2000809;     30.2347450;      6.9456735;     20.6084080;      5.7047286;      3.9932892;   1293.8345947;     26.3033276;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.3894444;   3452.0473633;     96.7361984;     60.4902115;     11.2914429;     10.7283926;      9.1496592;      8.6989450
        2012;          12;   8017.7128906;    170.1652985;     90.4120102;     18.1767139;     31.2502327;     14.8054485;     15.0778027;   8017.7128906;    170.1652985;     90.4120102;     18.1767139;     31.2502327;     14.8054485;     15.0778027;   3258.9411621;     46.9049950;     30.0200119;      6.9036040;     20.5392609;      5.6706471;      3.9680138;   1302.0494385;     26.3536930;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.3934741;   3456.7221680;     96.9066315;     60.3919983;     11.2731075;     10.7109718;      9.1348028;      8.7163153
        2013;           1;   8017.5395508;    170.0745697;     90.1349487;     18.1217804;     31.1579170;     14.7608366;     15.0721855;   8017.5395508;    170.0745697;     90.1349487;     18.1217804;     31.1579170;     14.7608366;     15.0721855;   3248.0063477;     46.6303673;     29.8259048;      6.8641577;     20.4616623;      5.6385798;      3.9445593;   1308.8349609;     26.3937588;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.3966596;   3460.6979980;     97.0504456;     60.3090401;     11.2576237;     10.6962595;      9.1222553;      8.7309675
        2013;           2;   8016.1923828;    169.9526367;     89.7867203;     18.0523148;     31.0373173;     14.7043829;     15.0644455;   8016.1923828;    169.9526367;     89.7867203;     18.0523148;     31.0373173;     14.7043829;     15.0644455;   3233.3791504;     46.2817841;     29.5811424;      6.8140039;     20.3594074;      5.5977788;      3.9148076;   1317.0573730;     26.4394627;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.4002531;   3465.7558594;     97.2313919;     60.2055779;     11.2383099;     10.6779089;      9.1066055;      8.7493839
        2013;           3;   8011.4736328;    169.7869110;     89.3760681;     17.9691601;     30.8818302;     14.6367216;     15.0534115;   8011.4736328;    169.7869110;     89.3760681;     17.9691601;     30.8818302;     14.6367216;     15.0534115;   3213.6291504;     45.8597946;     29.2894115;      6.7530489;     20.2250099;      5.5481033;      3.8788457;   1326.1616211;     26.4862728;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.4038756;   3471.6828613;     97.4408722;     60.0866623;     11.2161121;     10.6568184;      9.0886173;      8.7706890
        2013;           4;   7993.8583984;    169.4933624;     88.8460999;     17.8572159;     30.6312675;     14.5453024;     15.0322008;   7993.8583984;    169.4933624;     88.8460999;     17.8572159;     30.6312675;     14.5453024;     15.0322008;   3178.7846680;     45.2716331;     28.8993225;      6.6672125;     19.9992561;      5.4778428;      3.8289227;   1336.2612305;     26.5322647;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.4073322;   3478.8127441;     97.6894455;     59.9467850;     11.1900024;     10.6320105;      9.0674601;      8.7959461
        2013;           5;   7984.4296875;    169.2297974;     88.2650528;     17.7380104;     30.3950462;     14.4488125;     15.0140514;   7984.4296875;    169.2297974;     88.2650528;     17.7380104;     30.3950462;     14.4488125;     15.0140514;   3149.3403320;     44.6661873;     28.4845142;      6.5790415;     19.7925205;      5.4064975;      3.7773743;   1347.5838623;     26.5757389;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.4104478;   3487.5056152;     97.9878769;     59.7805367;     11.1589708;     10.6025257;      9.0423145;      8.8262291
        2013;           6;   7964.2182617;    168.8392334;     87.5268784;     17.5836296;     30.0630112;     14.3234158;     14.9861507;   7964.2182617;    168.8392334;     87.5268784;     17.5836296;     30.0630112;     14.3234158;     14.9861507;   3105.4157715;     43.8698311;     27.9500446;      6.4626813;     19.4966125;      5.3119135;      3.7097092;   1360.3151855;     26.6113148;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.4126954;   3498.4873047;     98.3580780;     59.5768394;     11.1209478;     10.5663986;      9.0115032;      8.8637457
        2013;           7;   7985.3056641;    169.0058441;     87.6131897;     17.6089840;     30.1808243;     14.3450394;     14.9999895;   7985.3056641;    169.0058441;     87.6131897;     17.6089840;     30.1808243;     14.3450394;     14.9999895;   3126.5026855;     44.0364494;     28.0363407;      6.4880352;     19.6144238;      5.3335357;      3.7235479;   1360.3151855;     26.6113148;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.4126954;   3498.4873047;     98.3580780;     59.5768394;     11.1209478;     10.5663986;      9.0115032;      8.8637457
        2013;           8;   7995.1264648;    168.9832458;     87.3741150;     17.5653591;     30.1424427;     14.3104830;     15.0000343;   7995.1264648;    168.9832458;     87.3741150;     17.5653591;     30.1424427;     14.3104830;     15.0000343;   3126.0930176;     43.8422890;     27.8851833;      6.4608216;     19.5916328;      5.3122759;      3.7067785;   1365.9202881;     26.6276531;      0.0000000;      0.0000000;      0.0000000;      0.0000000;      2.4137588;   3503.1137695;     98.5133133;     59.4889374;     11.1045370;     10.5508080;      8.9982061;      8.8794966
