"","Wood_80","Bark_80","Branch_80","Fol_DW_min_80","Fol_DW_max_80","YEAR"
"397",1022.060408,125.5161905,24.65496599,1004.129524,1255.161905,2464
"398",1073.611701,127.757551,24.65496599,1007.715701,1259.644626,2465
"399",1042.232653,123.2748299,24.65496599,1009.508789,1261.885986,2466
"400",1004.129524,121.0334694,22.41360544,1013.094966,1266.368707,2467
"401",1022.060408,123.2748299,24.65496599,1014.888054,1268.610068,2468
"402",1051.198095,123.2748299,24.65496599,1016.681143,1270.851429,2469
"403",1042.232653,123.2748299,22.41360544,1020.26732,1275.33415,2470
"404",1053.439456,121.0334694,24.65496599,1022.060408,1277.57551,2471
"405",1064.646259,125.5161905,24.65496599,1025.646585,1282.058231,2472
"406",1048.956735,121.0334694,22.41360544,1027.439673,1284.299592,2473
"407",1140.852517,127.757551,26.89632653,1029.232762,1286.540952,2474
"408",1107.232109,125.5161905,24.65496599,1032.818939,1291.023673,2475
"409",0,0,0,0,0,2476
"410",0,0,0,0,0,2477
