"";"V1";"Ca_Wet";"Mg_Wet";"K_Wet";"NO3_Wet";"NH4_Wet";"Ntot_Wet";"SO4_Wet";"Na_Wet";"Cl_Wet";"K_Folx";"NO3_Folx";"NH4_Folx";"Ntot_Folx";"SO4_Folx";"Na_Folx";"Cl_Folx";"Ca_WTH";"Mg_WTH";"K_WTH";"Na_WTH";"Al_WTH";"Si_Wet";"P_WTH";"V79";"Year";"N_TU";"Ca_TU";"Mg_TU";"K_TU";"S_TU";"P_TU";"N_LF";"Ca_LF";"Mg_LF";"K_LF";"S_LF";"P_LF";"N_L_Min";"Ca_L_Min";"Mg_L_Min";"K_L_Min";"S_L_Min";"P_L_Min";"N_SOM_Min";"Ca_SOM_Min";"Mg_SOM_Min";"K_SOM_Min";"S_SOM_Min";"P_SOM_Min";"V26"
"22";"        2026";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0,2317645;0,2332132;0,3422348;0,0395474;1,163312;1,9137939;0,0998768;NA;2026;0;0;0;0;0;0;0;0;0;0;0;0;18,6449413;5,2279916;1,7899791;6,7003751;1,1323509;0,1897599;-2,4020121;-0,0105099;-0,0074177;-0,0117191;1,857687;0,0663886;NA
"23";"        2027";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0,2326005;0,236666;0,3489456;0,0402261;1,1822098;1,9437928;0,0989573;NA;2027;0;0;0;0;0;0;0;0;0;0;0;0;15,4701157;4,3565702;1,487648;5,5297885;0,9450714;0,1614294;-5,9365039;-0,0116292;-0,0073461;-0,0117572;1,8512592;0,0460991;NA
"24";"        2028";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0,0228004;0;0;0;0;0;0;0,2340672;0,2398804;0,3550027;0,0409214;1,1996782;1,9717745;0,0985918;NA;2028;0;0,0049906;0,0023961;0,0228004;0;0;0;0;0;0;0;0;12,8459482;3,6347499;1,237553;4,5646672;0,7898205;0,1375898;-6,6932273;-0,0118384;-0,0072619;-0,011665;1,8452332;0,0424991;NA
"25";"        2029";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0,0475888;0;0;0;0;0;0;0,2354544;0,2427944;0,3606053;0,0415385;1,2156876;1,9972553;0,0983259;NA;2029;0;0,0104164;0,005001;0,0475888;0;0;0;0;0;0;0;0;10,6761026;3,0364823;1,0305711;3,7688725;0,661031;0,1175854;-6,6204267;-0,0118076;-0,0071839;-0,0115516;1,8393221;0,0434406;NA
"26";"        2030";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0,0723772;0;0;0;0;0;0;0,2366882;0,2453571;0,3655942;0,0420796;1,229885;2,0197699;0,0981012;NA;2030;0;0,0158421;0,007606;0,0723772;0;0;0;0;0;0;0;0;8,8811617;2,5402861;0,8591815;3,1126242;0,5541114;0,1007696;-6,2620354;-0,0117224;-0,0071155;-0,011445;1,8334156;0,0453791;NA
"27";"        2031";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0,0971657;0;0;0;0;0;0;0,2377723;0,2477195;0,3702528;0,0425687;1,243041;2,0405602;0,0978634;NA;2031;0;0,0212679;0,010211;0,0971657;0;0;0;0;0;0;0;0;7,3956604;2,1284406;0,7171823;2,571388;0,4652734;0,0866072;-5,8460708;-0,0116327;-0,0070564;-0,011351;1,8275331;0,0477238;NA
"28";"        2032";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0,1219541;0;0;0;0;0;0;0,2387438;0,2497615;0,3743207;0,0429928;1,2545018;2,0586166;0,0976825;NA;2032;0;0,0266936;0,0128159;0,1219541;0;0;0;0;0;0;0;0;6,1656117;1,7863272;0,599459;2,1249475;0,3913913;0,0746552;-5,4545522;-0,0115509;-0,0070055;-0,0112693;1,8215454;0,049773;NA
"29";"        2033";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0,2379441;0;0;0;0;0;0;0,2395933;0,2516842;0,3781891;0,0433839;1,2653296;2,0756309;0,0974685;NA;2033;0;0,0520818;0,0250051;0,2379441;0;0;0;0;0;0;0;0;5,1465058;1,5018843;0,5017931;1,756645;0,3298849;0,0645467;-5,1011028;-0,0114787;-0,0069613;-0,0111983;1,8154907;0,0518038;NA
"30";"        2034";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0,4331375;0;0;0;0;0;0;0,2403217;0,2532604;0,3813789;0,0437067;1,2742589;2,0896339;0,0973145;NA;2034;0;0,0948062;0,0455177;0,4331375;0;0;0;0;0;0;0;0;4,3016334;1,2651565;0,420705;1,4527535;0,2786245;0,0559778;-4,7877274;-0,0114154;-0,0069228;-0,0111365;1,8095746;0,0536131;NA
"31";"        2035";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0,7770458;0;0;0;0;0;0;0,2423923;0,2545767;0,3839537;0,0440213;1,2821141;2,1017671;0,0983366;NA;2035;0;5,2250085;0,0816584;0,7770458;0,0123715;0;0;0;0;0;0;0;3,6007159;1,0679276;0,3533235;1,2019622;0,2358518;0,0486963;-4,5070782;-0,0103548;-0,0068891;-0,0110822;1,8034866;0,0552008;NA
"32";"        2036";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;1,2331311;0;0;0;0;0;0;0,2431685;0,2555923;0,3861813;0,0442069;1,2882887;2,1110914;0,0985117;NA;2036;0;3,2514126;0,1295876;1,2331311;2,6635921;0;0;0;0;0;0;0;3,0187774;0,9034128;0,2972796;0,9949498;0,2001143;0,042493;-4,267705;-0,0084152;-0,0068592;-0,0110341;2,0748663;0,0562162;NA
"33";"        2037";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;1,7691653;0;0;0;0;0;0;0,2436211;0,2567706;0,38865;0,0444375;1,2950792;2,121639;0,0983317;NA;2037;0;2,9770732;0,1859186;1,7691653;2,7674894;0;0;0;0;0;0;0;2,5352137;0,7660096;0,2506181;0,824035;0,1702122;0,0371941;-4,0577197;-0,0070557;-0,0068326;-0,0109913;2,0848713;0,0575085;NA
"34";"        2038";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;2,0717068;0;0;0;0;0;0;0,2439898;0,2576531;0,3904832;0,0446191;1,3001747;2,1295774;0,0982059;NA;2038;0;2,8901911;0,2177121;2,0717068;2,111402;0;0;0;0;0;0;0;2,1330204;0,6510895;0,2117248;0,6828874;0,1451539;0,0326554;-3,8793919;-0,0064409;-0,0068088;-0,0109529;2,0045536;0,0588562;NA
"35";"        2039";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;2,1425192;0;0;0;0;0;0;0,2439305;0,257594;0,3903792;0,0446104;1,2998614;2,1290867;0,0981785;NA;2039;0;2,9113562;0,2251537;2,1425192;0,5536715;0;7,6060753;2,1023231;0,7106266;2,8739295;0,4248348;0,8938007;2,4261746;0,7287193;0,2379412;0,8035811;0,159197;0,0340847;-3,7702582;-0,0060255;-0,0067922;-0,0109263;1,7793062;0,0598716;NA
"36";"        2040";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;2,1138244;0;0;0;0;0;0;0,2433016;0,2559221;0,3869861;0,0442681;1,2904161;2,1142468;0,0984619;NA;2040;0;3,0655038;0,2221381;2,1138244;0,6344797;0;7,6060719;2,0430005;0,7106264;2,873929;0,4248347;0,8938003;3,3766456;0,9831953;0,3256957;1,1718234;0,2101863;0,0415291;-3,8699083;-0,0057649;-0,0067984;-0,0109363;1,7729213;0,0603516;NA
"37";"        2041";1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;2,2216833;0;0;0;0;0;0;0,2427687;0,2545728;0,3842636;0,0439868;1,2827941;2,1022558;0,0986784;NA;2041;0;3,2816412;0,2334728;2,2216833;0,7240652;0;7,6060753;1,9834566;0,7106268;2,8739305;0,4248349;0,8938007;4,1566443;1,1806097;0,3976331;1,4749068;0,2518592;0,0476739;-4,0736156;-0,0057035;-0,0068123;-0,0109587;1,7667376;0,0605732;NA
