"";"id";"YEAR";"Month";"Ca";"Mg";"K";"Na";"NO3";"NH4";"SO4";"Cl";"P";"DOC";"Al";"Si";"H";"pH";"R";"HR";"Date";"group_id"
"395";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 3.csv";2015;11;2,8143616;2,0348444;2,3242078;3,905967;0,0158867;0,0171681;1,8678088;6,9633417;0,0374076;37,8752441;0,0001188;10,4594736;NA;NA;NA;NA;2015-11-01;3
"396";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 3.csv";2015;12;3,3408186;2,4152133;3,9810269;6,6072087;0,0803825;0,0948985;4,6351361;13,2024517;0,0542692;23,6685581;3,74e-05;4,3421082;NA;NA;NA;NA;2015-12-01;3
"397";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2005;1;1,701381;1,7831684;2,7761137;5,4998531;0,1401734;0,0786578;2,0732479;15,0349083;0,035703;7,6687603;3,7e-06;5,2457523;NA;NA;NA;NA;2005-01-01;4
"398";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2005;2;0,2454007;0,2572535;0,4112178;0,8106626;0,0188335;0,017726;0,3197485;2,0419059;0,0144853;2,3978653;7,6e-06;0,8361839;NA;NA;NA;NA;2005-02-01;4
"399";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2005;3;0,4920381;0,5159553;0,7559781;1,4687563;0,0324289;0,0398314;0,5383785;3,1135988;0,0287333;7,4512329;8,9e-06;1,2733457;NA;NA;NA;NA;2005-03-01;4
"400";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2005;4;0,2235547;0,2344657;0,3018142;0,5850151;0;0;0,1841361;1,1451229;0,0125686;4,2429299;1,36e-05;0,6665938;NA;NA;NA;NA;2005-04-01;4
"401";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2005;5;0;0;0;0;0;0;0;0;0;0;4,3e-05;0;NA;NA;NA;NA;2005-05-01;4
"402";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2005;6;0;0;0;0;0;0;0;0;0;0;2,53e-05;0;NA;NA;NA;NA;2005-06-01;4
"403";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2005;7;0;0;0;0;0;0;0;0;0;0;1,18e-05;0;NA;NA;NA;NA;2005-07-01;4
"404";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2005;8;0;0;0;0;0;0;0;0;0;0;6,4e-06;0;NA;NA;NA;NA;2005-08-01;4
"405";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2005;9;0;0;0;0;0;0;0;0;0;0;5,5e-06;0;NA;NA;NA;NA;2005-09-01;4
"406";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2005;10;0;0;0;0;0;0;0;0;0;0;1,08e-05;0;NA;NA;NA;NA;2005-10-01;4
"407";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2005;11;2,4560807;2,581775;3,3003216;6,3613067;0,0124516;0,0175342;2,067369;13,1653032;0,0386924;37,2016716;6,6e-06;16,6471977;NA;NA;NA;NA;2005-11-01;4
"408";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2005;12;1,1649157;1,2252072;1,866698;3,5508945;0,0257252;0,0339632;1,3910972;7,9362545;0,0265708;13,6226559;4,9e-06;4,6143785;NA;NA;NA;NA;2005-12-01;4
"409";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2006;1;1,3088362;1,3773873;2,4691684;4,6349421;0,048879;0,0800946;2,17556;10,0604658;0,0399143;11,5420103;3,1e-06;2,2904828;NA;NA;NA;NA;2006-01-01;4
"410";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2006;2;0,1887656;0,198693;0,3635264;0,683661;0,0072363;0,0161193;0,3255009;0;0,0128826;2,5569024;0;0,4331013;NA;NA;NA;NA;2006-02-01;4
"411";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2006;3;0,4303878;0,4531464;0,7682418;1,4420282;0,0192142;0,0345505;0,6369926;1,9167893;0,0205303;6,6897831;1,7e-06;0,9506283;NA;NA;NA;NA;2006-03-01;4
"412";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2006;4;0,197961;0,2084654;0,3057237;0,5744797;0;0;0,2139374;0,7753755;0,0131232;4,0967445;5,5e-06;0,5635441;NA;NA;NA;NA;2006-04-01;4
"413";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2006;5;0;0;0;0;0;0;0;0;0;0;2,49e-05;0;NA;NA;NA;NA;2006-05-01;4
"414";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2006;6;0;0;0;0;0;0;0;0;0;0;2,6e-06;0;NA;NA;NA;NA;2006-06-01;4
"415";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2006;7;0;0;0;0;0;0;0;0;0;0;1,1e-06;0;NA;NA;NA;NA;2006-07-01;4
"416";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2006;8;0;0;0;0;0;0;0;0;0;0;2e-07;0;NA;NA;NA;NA;2006-08-01;4
"417";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2006;9;0;0;0;0;0;0;0;0;0;0;1e-07;0;NA;NA;NA;NA;2006-09-01;4
"418";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2006;10;0;0;0;0;0;0;0;0;0;0;1e-07;0;NA;NA;NA;NA;2006-10-01;4
"419";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2006;11;2,3545039;2,483609;3,2443476;6,1812253;0,0160598;0,0230621;2,0906167;11,1890173;0,0432167;37,4802589;4,6e-06;14,8538227;NA;NA;NA;NA;2006-11-01;4
"420";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2006;12;1,1117238;1,1731855;1,8347317;3,4825237;0,0222776;0,0344703;1,4153689;6,9208241;0,0273294;14,1895208;3,7e-06;4,3302059;NA;NA;NA;NA;2006-12-01;4
"421";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2007;1;0,5123531;0,5408129;0,9117618;1,7297114;0,0144848;0,0256848;0,758468;3,477001;0,0174762;6,0683703;3,7e-06;1,5563995;NA;NA;NA;NA;2007-01-01;4
"422";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2007;2;0,6863157;0,7246295;1,2379359;2,343049;0,0320156;0,0577974;1,0412056;4,7252417;0,0268032;7,9337945;3,5e-06;1,3116854;NA;NA;NA;NA;2007-02-01;4
"423";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2007;3;0,2372493;0,250523;0,3867739;0,7312528;0,0084555;0,023503;0,2939121;1,3864853;0,0187686;3,8475425;6,3e-06;0,5126764;NA;NA;NA;NA;2007-03-01;4
"424";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2007;4;0,2495945;0,2635945;0,3521126;0,6658968;0;0;0,2270048;1,2189914;0,0110924;4,5813823;9,2e-06;0,6425917;NA;NA;NA;NA;2007-04-01;4
"425";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2007;5;0;0;0;0;0;0;0;0;0;0;2,11e-05;0;NA;NA;NA;NA;2007-05-01;4
"426";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2007;6;0;0;0;0;0;0;0;0;0;0;1,82e-05;0;NA;NA;NA;NA;2007-06-01;4
"427";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2007;7;0;0;0;0;0;0;0;0;0;0;3,6e-06;0;NA;NA;NA;NA;2007-07-01;4
"428";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2007;8;0;0;0;0;0;0;0;0;0;0;2,3e-06;0;NA;NA;NA;NA;2007-08-01;4
"429";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2007;9;0;0;0;0;0;0;0;0;0;0;1,9e-06;0;NA;NA;NA;NA;2007-09-01;4
"430";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2007;10;0;0;0;0;0;0;0;0;0;0;2,76e-05;0;NA;NA;NA;NA;2007-10-01;4
"431";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2007;11;0,9524495;1,0075771;1,0185859;1,9954993;0;0;0,5081317;4,5005779;0,0205082;17,149292;2,2e-05;9,3488207;NA;NA;NA;NA;2007-11-01;4
"432";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2007;12;1,8025708;1,9078028;2,5198507;4,910522;0,019216;0,0346017;1,664896;11,6243305;0,0296917;22,9543037;7,9e-06;9,9473124;NA;NA;NA;NA;2007-12-01;4
"433";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2008;1;0,9198768;0,9738981;1,6443083;3,2015884;0,048871;0,0516447;1,375025;6,9490242;0,0224568;9,0704594;3,8e-06;3,131273;NA;NA;NA;NA;2008-01-01;4
"434";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2008;2;0,4103537;0,4345211;0,7531409;1,4660356;0,0306632;0,0350468;0,6484196;2,82444;0,0193075;5,1145983;3,9e-06;1,1375515;NA;NA;NA;NA;2008-02-01;4
"435";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2008;3;0,4346454;0,4603203;0,7614636;1,4819229;0,0380396;0,0444801;0,6232171;2,6903896;0,0193691;6,039187;3,8e-06;1,030852;NA;NA;NA;NA;2008-03-01;4
"436";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2008;4;0,3746636;0,3968571;0,6204565;1,2075995;0;0;0,4751893;2,0823319;0,0116312;5,9366965;4,5e-06;1,0244775;NA;NA;NA;NA;2008-04-01;4
"437";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2008;5;0,0027129;0,0028737;0,0040569;0,0079045;0;0;0,0026189;0,0130025;0,000315;0,05871;1,33e-05;0,0114358;NA;NA;NA;NA;2008-05-01;4
"438";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2008;6;0;0;0;0;0;0;0;0;0;0;2,68e-05;0;NA;NA;NA;NA;2008-06-01;4
"439";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2008;7;0;0;0;0;0;0;0;0;0;0;3,5e-06;0;NA;NA;NA;NA;2008-07-01;4
"440";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2008;8;0;0;0;0;0;0;0;0;0;0;1,1e-06;0;NA;NA;NA;NA;2008-08-01;4
"441";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2008;9;0;0;0;0;0;0;0;0;0;0;7e-07;0;NA;NA;NA;NA;2008-09-01;4
"442";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2008;10;0;0;0;0;0;0;0;0;0;0;1,1e-06;0;NA;NA;NA;NA;2008-10-01;4
"443";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2008;11;1,8475709;1,9595152;1,9047498;3,7964499;0;0;0,9208182;7,2345901;0,0346504;36,1150169;1,72e-05;12,6308727;NA;NA;NA;NA;2008-11-01;4
"444";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2008;12;1,5381691;1,6320381;1,9881284;3,9620903;0,0028828;0,0043782;1,20954;8,1235552;0,0217096;24,4309826;8,4e-06;7,5965524;NA;NA;NA;NA;2008-12-01;4
"445";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2009;1;0,8910792;0,9457163;1,3776927;2,7481449;0,0119663;0,0220146;1,0039327;5,7714481;0,0210001;11,5821533;5,6e-06;3,2194669;NA;NA;NA;NA;2009-01-01;4
"446";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2009;2;0,3559967;0,3778786;0,5684577;1,1367203;0,0092136;0,0167237;0,427916;2,2959569;0,0141335;4,8719692;5,3e-06;1,1625985;NA;NA;NA;NA;2009-02-01;4
"447";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2009;3;0,6090062;0,6465452;1,0326306;2,0643415;0,0268403;0,0423513;0,8249156;3,8573158;0,0216125;8,558074;4,4e-06;1,6145358;NA;NA;NA;NA;2009-03-01;4
"448";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2009;4;0,2692441;0,2858735;0,4234205;0,8473048;0;0;0,3069352;1,4502456;0,0111206;4,6524086;6,4e-06;0,8290399;NA;NA;NA;NA;2009-04-01;4
"449";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2009;5;0,3049624;0,3238199;0,3844348;0,7702991;0;0;0,2169313;1,1890045;0,0159323;6,7776604;1,44e-05;1,0377334;NA;NA;NA;NA;2009-05-01;4
"450";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2009;6;0;0;0;0;0;0;0;0;0;0;4,27e-05;0;NA;NA;NA;NA;2009-06-01;4
"451";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2009;7;0;0;0;0;0;0;0;0;0;0;1,16e-05;0;NA;NA;NA;NA;2009-07-01;4
"452";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2009;8;0;0;0;0;0;0;0;0;0;0;6e-06;0;NA;NA;NA;NA;2009-08-01;4
"453";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2009;9;0;0;0;0;0;0;0;0;0;0;4,1e-06;0;NA;NA;NA;NA;2009-09-01;4
"454";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2009;10;0;0;0;0;0;0;0;0;0;0;9,4e-06;0;NA;NA;NA;NA;2009-10-01;4
"455";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2009;11;1,2583941;1,3383645;1,5419625;3,1962945;0,0008547;0,0020129;0,8918298;6,2176151;0,0290069;21,7622662;1e-05;11,6965504;NA;NA;NA;NA;2009-11-01;4
"456";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2009;12;0,8374786;0,8909403;1,2390702;2,5673237;0,0089634;0,0153041;0,8658327;5,1680012;0,0165153;11,8666115;5,7e-06;5,4548302;NA;NA;NA;NA;2009-12-01;4
"457";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2010;1;0,8305926;0,8837851;1,3611336;2,8123269;0,0219487;0,0475957;1,0536895;5,3879495;0,0313299;11,5068407;4,5e-06;3,1455548;NA;NA;NA;NA;2010-01-01;4
"458";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2010;2;0,4535235;0,4826284;0,740627;1,5277933;0,0156444;0,0374682;0,5715786;2,7672927;0,0227467;6,9919395;4,8e-06;1,223597;NA;NA;NA;NA;2010-02-01;4
"459";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2010;3;0,6930763;0,7376962;1,1271106;2,3213856;0,0371952;0,0689842;0,8702247;4,1153793;0,026585;10,2422762;3,9e-06;1,3843923;NA;NA;NA;NA;2010-03-01;4
"460";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2010;4;0,6644531;0,7073433;1,0225343;2,1007681;0;0;0,7329185;4,0185208;0,0178877;9,7026682;5,3e-06;1,3400773;NA;NA;NA;NA;2010-04-01;4
"461";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2010;5;0,168481;0,1793748;0,2311491;0,4751821;0;0;0,1416609;0,8929631;0,0060532;3,0396409;1e-05;0,5171871;NA;NA;NA;NA;2010-05-01;4
"462";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2010;6;0,5515856;0,5873131;0,6178319;1,2679366;0;0;0,3200911;2,2318323;0,0377964;11,9723988;2,41e-05;1,8273681;NA;NA;NA;NA;2010-06-01;4
"463";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2010;7;0;0;0;0;0;0;0;0;0;0;4,19e-05;0;NA;NA;NA;NA;2010-07-01;4
"464";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2010;8;0;0;0;0;0;0;0;0;0;0;1,53e-05;0;NA;NA;NA;NA;2010-08-01;4
"465";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2010;9;0;0;0;0;0;0;0;0;0;0;1,89e-05;0;NA;NA;NA;NA;2010-09-01;4
"466";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2010;10;0,3555443;0,379026;0,3339099;0,7085669;0;0;0,1474448;1,5900111;0,0057499;6,6195569;3,07e-05;2,9831867;NA;NA;NA;NA;2010-10-01;4
"467";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2010;11;1,508309;1,6085579;1,8446742;3,8915355;0;0;1,0675641;7,2315993;0,0292388;27,8364258;1,12e-05;9,9337778;NA;NA;NA;NA;2010-11-01;4
"468";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2010;12;1,5863695;1,6921152;2,430383;5,0706401;0,0243314;0,0469669;1,7628576;11,0710936;0,0337135;19,9525909;6,2e-06;5,4573464;NA;NA;NA;NA;2010-12-01;4
"469";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2011;1;0,6792596;0,7246594;1,1997581;2,494961;0,0292553;0,0416993;1,0048784;4,8169761;0,02324;8,2585344;3,7e-06;1,7158583;NA;NA;NA;NA;2011-01-01;4
"470";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2011;2;0,3957754;0,4222814;0,7424091;1,5412396;0,0312881;0,0361055;0,6607152;2,7131531;0,0159662;5,0588884;3,1e-06;0,9157652;NA;NA;NA;NA;2011-02-01;4
"471";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2011;3;0,9216086;0,9835291;1,7567263;3,6284602;0,1075471;0,114926;1,5866376;6,3736372;0,0323825;10,8525953;2,6e-06;1,516695;NA;NA;NA;NA;2011-03-01;4
"472";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2011;4;0,5472975;0,5841543;1,0159454;2,0919497;0;0;0,8832759;3,4835298;0,0139527;7,4580736;2,9e-06;1,2080091;NA;NA;NA;NA;2011-04-01;4
"473";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2011;5;0,0043367;0,0046291;0,0074593;0,0153716;0;0;0,0055807;0,0244605;0,0002097;0,0801653;5,6e-06;0,0182846;NA;NA;NA;NA;2011-05-01;4
"474";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2011;6;0;0;0;0;0;0;0;0;0;0;1,7e-05;0;NA;NA;NA;NA;2011-06-01;4
"475";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2011;7;0;0;0;0;0;0;0;0;0;0;3,1e-06;0;NA;NA;NA;NA;2011-07-01;4
"476";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2011;8;0;0;0;0;0;0;0;0;0;0;2e-07;0;NA;NA;NA;NA;2011-08-01;4
"477";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2011;9;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;2011-09-01;4
"478";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2011;10;0;0;0;0;0;0;0;0;0;0;1,9e-06;0;NA;NA;NA;NA;2011-10-01;4
"479";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2011;11;1,4959874;1,5983789;1,6610638;3,4706738;0;0;0,8766426;5,5082512;0,0243752;30,3715801;1,05e-05;11,7027588;NA;NA;NA;NA;2011-11-01;4
"480";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2011;12;1,0199531;1,0900819;1,4069591;2,9337566;0,0004786;0,0007962;0,9231181;5,0111165;0,0179738;17,6957359;5,8e-06;6,3425612;NA;NA;NA;NA;2011-12-01;4
"481";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2012;1;1,0938919;1,1693865;1,9349617;4,0125914;0,0237836;0,0426365;1,6313982;7,2830114;0,0277815;13,7894039;3e-06;3,9804499;NA;NA;NA;NA;2012-01-01;4
"482";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2012;2;0,3514081;0,375698;0,6481298;1,3411385;0,0133855;0,0236733;0,5684777;2,2484877;0,0175295;5,0196614;3,3e-06;1,0612956;NA;NA;NA;NA;2012-02-01;4
"483";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2012;3;0,864856;0,9248118;1,7409055;3,5844672;0,0614185;0,0847766;1,6693164;5,7197275;0,0287312;10,7121906;2,1e-06;1,7287377;NA;NA;NA;NA;2012-03-01;4
"484";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2012;4;0,4193065;0,448407;0,7379063;1,5131662;0;0;0,6091945;2,1924181;0,0214327;7,335413;3,7e-06;0,9667122;NA;NA;NA;NA;2012-04-01;4
"485";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2012;5;0,2397909;0,2564469;0,34673;0,7100708;0;0;0,2234632;0,925439;0,0121173;5,3576083;8e-06;0,7805009;NA;NA;NA;NA;2012-05-01;4
"486";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2012;6;0;0;0;0;0;0;0;0;0;0;1,98e-05;0;NA;NA;NA;NA;2012-06-01;4
"487";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2012;7;0;0;0;0;0;0;0;0;0;0;2,6e-06;0;NA;NA;NA;NA;2012-07-01;4
"488";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2012;8;0;0;0;0;0;0;0;0;0;0;6e-07;0;NA;NA;NA;NA;2012-08-01;4
"489";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2012;9;0;0;0;0;0;0;0;0;0;0;2e-07;0;NA;NA;NA;NA;2012-09-01;4
"490";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2012;10;1,0003024;1,0707595;1,0780405;2,2517736;0;0;0,552591;3,7637064;0,03093;20,069109;1,21e-05;7,4173527;NA;NA;NA;NA;2012-10-01;4
"491";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2012;11;1,7300586;1,8524003;2,3737862;4,9110098;0,0081767;0,0166426;1,5563574;8,7781038;0,0398767;29,3390942;6,4e-06;8,4378595;NA;NA;NA;NA;2012-11-01;4
"492";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2012;12;1,372669;1,4700619;2,4287708;4,9791107;0,0392144;0,0648988;2,0567985;9,5442076;0,0326799;15,8267021;3,3e-06;3,6373997;NA;NA;NA;NA;2012-12-01;4
"493";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2013;1;0,3653418;0,391306;0,6703938;1,3732132;0,0118331;0,0223599;0,5893214;2,6267657;0,013072;4,07236;3,1e-06;0,9271587;NA;NA;NA;NA;2013-01-01;4
"494";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2013;2;0,2387591;0,2557444;0,4193301;0,857631;0,007414;0,0180656;0,351616;1,5521913;0,0135378;3,3186386;3,9e-06;0,6238683;NA;NA;NA;NA;2013-02-01;4
"495";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2013;3;0,2833425;0,3035196;0,4574994;0,9337253;0,0082712;0,0219751;0,3509599;1,5532444;0,0168503;4,7964458;4,9e-06;0,7494513;NA;NA;NA;NA;2013-03-01;4
"496";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2013;4;0,3868146;0,4143831;0,5406719;1,1010684;0;0;0,3539956;1,7544527;0,0172161;7,5059719;8e-06;1,0284697;NA;NA;NA;NA;2013-04-01;4
"497";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2013;5;0;0;0;0;0;0;0;0;0;0;1,75e-05;0;NA;NA;NA;NA;2013-05-01;4
"498";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2013;6;0;0;0;0;0;0;0;0;0;0;6,16e-05;0;NA;NA;NA;NA;2013-06-01;4
"499";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2013;7;0;0;0;0;0;0;0;0;0;0;2,59e-05;0;NA;NA;NA;NA;2013-07-01;4
"500";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2013;8;0;0;0;0;0;0;0;0;0;0;1,22e-05;0;NA;NA;NA;NA;2013-08-01;4
"501";"C:/Users/siahl/Documents/NutsforSEDLN/Output data/Soil solution/Leaching Layer 4.csv";2013;9;0;0;0;0;0;0;0;0;0;0;2,63e-05;0;NA;NA;NA;NA;2013-09-01;4
